cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-12-01 00:05:00,0.000,11.898,12.377,12.168,20.436,20.366,
2004-12-01 00:10:00,0.000,11.560,12.025,11.841,20.404,20.334,
2004-12-01 00:15:00,0.000,11.201,11.705,11.540,20.360,20.291,
2004-12-01 00:20:00,0.000,10.837,11.357,11.202,20.304,20.236,
2004-12-01 00:25:00,0.000,10.481,11.038,10.884,20.238,20.170,
2004-12-01 00:30:00,0.000,10.141,10.719,10.555,20.161,20.094,
2004-12-01 00:35:00,0.000,9.824,10.429,10.246,20.076,20.010,
2004-12-01 00:40:00,0.000,9.537,10.156,9.942,19.983,19.918,
2004-12-01 00:45:00,0.000,9.284,9.856,9.715,19.884,19.819,
2004-12-01 00:50:00,0.000,9.067,9.599,9.491,19.778,19.715,
2004-12-01 00:55:00,0.000,8.885,9.368,9.283,19.667,19.605,
2004-12-01 01:00:00,0.000,8.726,9.167,9.087,19.551,19.491,
2004-12-01 01:05:00,0.000,8.571,9.013,8.943,19.435,19.377,
2004-12-01 01:10:00,0.000,8.424,8.876,8.814,19.328,19.270,
2004-12-01 01:15:00,0.000,8.284,8.739,8.685,19.228,19.172,
2004-12-01 01:20:00,0.000,8.150,8.620,8.572,19.136,19.082,
2004-12-01 01:25:00,0.000,8.021,8.500,8.459,19.051,18.998,
2004-12-01 01:30:00,0.000,7.897,8.394,8.358,18.973,18.921,
2004-12-01 01:35:00,0.000,7.777,8.287,8.257,18.900,18.849,
2004-12-01 01:40:00,0.000,7.661,8.191,8.166,18.833,18.783,
2004-12-01 01:45:00,0.000,7.549,8.094,8.074,18.770,18.721,
2004-12-01 01:50:00,0.000,7.439,8.006,7.990,18.711,18.664,
2004-12-01 01:55:00,0.000,7.333,7.917,7.906,18.657,18.611,
2004-12-01 02:00:00,0.000,7.229,7.836,7.828,18.606,18.560,
2004-12-01 02:05:00,0.000,7.105,7.730,7.726,18.557,18.513,
2004-12-01 02:10:00,0.000,6.974,7.628,7.626,18.511,18.468,
2004-12-01 02:15:00,0.000,6.840,7.527,7.525,18.467,18.424,
2004-12-01 02:20:00,0.000,6.704,7.427,7.424,18.425,18.383,
2004-12-01 02:25:00,0.000,6.567,7.329,7.323,18.384,18.344,
2004-12-01 02:30:00,0.000,6.428,7.233,7.221,18.346,18.305,
2004-12-01 02:35:00,0.000,6.290,7.138,7.121,18.308,18.269,
2004-12-01 02:40:00,0.000,6.153,7.046,7.021,18.272,18.233,
2004-12-01 02:45:00,0.000,6.017,6.955,6.922,18.238,18.199,
2004-12-01 02:50:00,0.000,5.882,6.867,6.825,18.205,18.166,
2004-12-01 02:55:00,0.000,5.750,6.780,6.728,18.172,18.133,
2004-12-01 03:00:00,0.000,5.619,6.696,6.633,18.141,18.102,
2004-12-01 03:05:00,0.000,5.498,6.626,6.554,18.111,18.071,
2004-12-01 03:10:00,0.000,5.382,6.561,6.479,18.082,18.042,
2004-12-01 03:15:00,0.000,5.271,6.498,6.405,18.054,18.015,
2004-12-01 03:20:00,0.000,5.164,6.439,6.337,18.028,17.988,
2004-12-01 03:25:00,0.000,5.061,6.382,6.269,18.003,17.963,
2004-12-01 03:30:00,0.000,4.962,6.330,6.207,17.979,17.939,
2004-12-01 03:35:00,0.000,4.868,6.279,6.146,17.956,17.916,
2004-12-01 03:40:00,0.000,4.777,6.233,6.090,17.934,17.893,
2004-12-01 03:45:00,0.000,4.690,6.187,6.035,17.912,17.872,
2004-12-01 03:50:00,0.464,4.607,6.146,5.984,17.892,17.851,
2004-12-01 03:55:00,0.366,4.528,6.105,5.934,17.888,17.849,
2004-12-01 04:00:00,0.319,4.453,6.069,5.888,17.880,17.841,
2004-12-01 04:05:00,0.293,4.395,6.043,5.861,17.871,17.833,
2004-12-01 04:10:00,0.276,4.346,6.022,5.838,17.862,17.825,
2004-12-01 04:15:00,0.264,4.302,6.000,5.815,17.854,17.817,
2004-12-01 04:20:00,0.000,4.262,5.984,5.797,17.845,17.809,
2004-12-01 04:25:00,0.000,4.226,5.967,5.780,17.826,17.790,
2004-12-01 04:30:00,0.000,4.192,5.955,5.767,17.807,17.771,
2004-12-01 04:35:00,0.000,4.162,5.942,5.755,17.788,17.752,
2004-12-01 04:40:00,0.406,4.134,5.932,5.746,17.769,17.733,
2004-12-01 04:45:00,0.319,4.108,5.922,5.736,17.769,17.734,
2004-12-01 04:50:00,0.282,4.084,5.916,5.730,17.763,17.729,
2004-12-01 04:55:00,0.263,4.062,5.909,5.724,17.756,17.723,
2004-12-01 05:00:00,0.251,4.041,5.904,5.721,17.750,17.718,
2004-12-01 05:05:00,0.242,4.012,5.883,5.702,17.748,17.717,
2004-12-01 05:10:00,0.000,3.982,5.863,5.684,17.743,17.713,
2004-12-01 05:15:00,0.000,3.951,5.843,5.667,17.727,17.697,
2004-12-01 05:20:00,0.000,3.919,5.821,5.649,17.710,17.681,
2004-12-01 05:25:00,0.394,3.887,5.800,5.631,17.693,17.663,
2004-12-01 05:30:00,0.311,3.856,5.778,5.612,17.693,17.665,
2004-12-01 05:35:00,0.281,3.825,5.757,5.595,17.687,17.660,
