cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,16.240,17.698,17.020,22.354,22.316,
2004-06-01 00:15:00,0.000,16.172,17.661,16.985,22.340,22.301,
2004-06-01 00:20:00,0.000,16.103,17.622,16.951,22.325,22.286,
2004-06-01 00:25:00,0.000,16.036,17.584,16.918,22.310,22.271,
2004-06-01 00:30:00,0.000,15.959,17.546,16.885,22.294,22.255,
2004-06-01 00:35:00,0.000,15.882,17.509,16.852,22.278,22.238,
2004-06-01 00:40:00,0.000,15.805,17.473,16.820,22.261,22.222,
2004-06-01 00:45:00,0.000,15.729,17.438,16.789,22.244,22.206,
2004-06-01 00:50:00,0.000,15.646,17.405,16.758,22.226,22.189,
2004-06-01 00:55:00,0.000,15.564,17.373,16.728,22.208,22.172,
2004-06-01 01:00:00,0.000,15.480,17.344,16.697,22.190,22.154,
2004-06-01 01:05:00,0.000,15.418,17.310,16.668,22.172,22.137,
2004-06-01 01:10:00,0.000,15.352,17.276,16.639,22.154,22.120,
2004-06-01 01:15:00,0.000,15.287,17.243,16.609,22.138,22.104,
2004-06-01 01:20:00,0.000,15.222,17.210,16.581,22.122,22.089,
2004-06-01 01:25:00,0.000,15.158,17.177,16.552,22.107,22.074,
2004-06-01 01:30:00,0.000,15.098,17.144,16.524,22.093,22.060,
2004-06-01 01:35:00,0.000,15.039,17.112,16.495,22.079,22.046,
2004-06-01 01:40:00,0.000,14.980,17.080,16.468,22.065,22.033,
2004-06-01 01:45:00,0.000,14.921,17.048,16.440,22.053,22.021,
2004-06-01 01:50:00,0.000,14.866,17.016,16.412,22.040,22.009,
2004-06-01 01:55:00,0.000,14.812,16.985,16.385,22.028,21.997,
2004-06-01 02:00:00,0.000,14.757,16.954,16.358,22.017,21.986,
2004-06-01 02:05:00,0.000,14.732,16.940,16.347,22.006,21.975,
2004-06-01 02:10:00,0.000,14.714,16.928,16.338,21.996,21.965,
2004-06-01 02:15:00,0.000,14.695,16.916,16.330,21.988,21.955,
2004-06-01 02:20:00,0.000,14.676,16.909,16.326,21.979,21.946,
2004-06-01 02:25:00,0.000,14.658,16.901,16.321,21.972,21.938,
2004-06-01 02:30:00,0.000,14.654,16.896,16.319,21.964,21.930,
2004-06-01 02:35:00,0.000,14.651,16.892,16.318,21.958,21.923,
2004-06-01 02:40:00,0.000,14.647,16.890,16.319,21.951,21.916,
2004-06-01 02:45:00,0.000,14.643,16.888,16.319,21.946,21.910,
2004-06-01 02:50:00,0.000,14.651,16.888,16.322,21.940,21.904,
2004-06-01 02:55:00,0.000,14.659,16.888,16.325,21.935,21.899,
2004-06-01 03:00:00,0.000,14.667,16.890,16.330,21.930,21.894,
2004-06-01 03:05:00,0.000,14.649,16.878,16.322,21.925,21.889,
2004-06-01 03:10:00,0.000,14.637,16.866,16.313,21.920,21.883,
2004-06-01 03:15:00,0.000,14.626,16.854,16.304,21.914,21.878,
2004-06-01 03:20:00,0.000,14.614,16.841,16.294,21.909,21.872,
2004-06-01 03:25:00,0.000,14.603,16.827,16.284,21.903,21.867,
2004-06-01 03:30:00,0.000,14.589,16.813,16.273,21.897,21.861,
2004-06-01 03:35:00,0.000,14.574,16.799,16.262,21.891,21.855,
2004-06-01 03:40:00,0.000,14.560,16.785,16.251,21.885,21.849,
2004-06-01 03:45:00,0.000,14.546,16.770,16.239,21.879,21.842,
2004-06-01 03:50:00,0.000,14.532,16.755,16.227,21.872,21.836,
2004-06-01 03:55:00,0.000,14.517,16.740,16.215,21.866,21.830,
2004-06-01 04:00:00,0.000,14.502,16.725,16.203,21.859,21.824,
2004-06-01 04:05:00,0.000,14.473,16.705,16.185,21.858,21.822,
2004-06-01 04:10:00,0.000,14.441,16.683,16.167,21.855,21.819,
2004-06-01 04:15:00,0.000,14.410,16.662,16.149,21.853,21.818,
2004-06-01 04:20:00,0.000,14.378,16.640,16.129,21.851,21.816,
2004-06-01 04:25:00,0.000,14.347,16.617,16.109,21.849,21.813,
2004-06-01 04:30:00,0.000,14.310,16.594,16.088,21.846,21.810,
2004-06-01 04:35:00,0.000,14.273,16.571,16.067,21.842,21.807,
2004-06-01 04:40:00,0.000,14.236,16.547,16.046,21.838,21.803,
2004-06-01 04:45:00,0.000,14.199,16.523,16.024,21.833,21.798,
2004-06-01 04:50:00,0.000,14.159,16.499,16.002,21.828,21.794,
2004-06-01 04:55:00,0.000,14.118,16.474,15.980,21.823,21.788,
2004-06-01 05:00:00,0.000,14.078,16.449,15.958,21.817,21.783,
