cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,11.554,12.012,11.827,19.886,19.825,
2004-06-01 00:15:00,0.000,11.195,11.691,11.525,19.841,19.780,
2004-06-01 00:20:00,0.000,10.831,11.343,11.187,19.785,19.724,
2004-06-01 00:25:00,0.000,10.475,11.024,10.869,19.718,19.657,
2004-06-01 00:30:00,0.000,10.135,10.704,10.539,19.641,19.581,
2004-06-01 00:35:00,0.000,9.818,10.414,10.230,19.555,19.496,
2004-06-01 00:40:00,0.000,9.530,10.140,9.926,19.461,19.403,
2004-06-01 00:45:00,0.000,9.277,9.840,9.699,19.361,19.304,
2004-06-01 00:50:00,0.000,9.060,9.582,9.474,19.254,19.198,
2004-06-01 00:55:00,0.000,8.877,9.351,9.265,19.142,19.088,
2004-06-01 01:00:00,0.000,8.718,9.150,9.069,19.026,18.973,
2004-06-01 01:05:00,0.000,8.563,8.996,8.925,18.910,18.858,
2004-06-01 01:10:00,0.000,8.416,8.858,8.796,18.801,18.751,
2004-06-01 01:15:00,0.000,8.275,8.721,8.666,18.701,18.652,
2004-06-01 01:20:00,0.000,8.141,8.602,8.553,18.609,18.561,
2004-06-01 01:25:00,0.000,8.012,8.482,8.440,18.523,18.476,
2004-06-01 01:30:00,0.000,7.888,8.375,8.339,18.444,18.398,
2004-06-01 01:35:00,0.000,7.768,8.269,8.238,18.371,18.326,
2004-06-01 01:40:00,0.000,7.652,8.172,8.146,18.303,18.260,
2004-06-01 01:45:00,0.000,7.539,8.075,8.055,18.240,18.198,
2004-06-01 01:50:00,0.000,7.430,7.987,7.970,18.181,18.140,
2004-06-01 01:55:00,0.000,7.323,7.898,7.886,18.126,18.086,
2004-06-01 02:00:00,0.000,7.219,7.817,7.808,18.074,18.035,
2004-06-01 02:05:00,0.000,7.095,7.711,7.706,18.026,17.987,
2004-06-01 02:10:00,0.000,6.965,7.609,7.606,17.979,17.942,
2004-06-01 02:15:00,0.000,6.830,7.508,7.505,17.935,17.898,
2004-06-01 02:20:00,0.000,6.694,7.408,7.404,17.892,17.857,
2004-06-01 02:25:00,0.000,6.556,7.310,7.303,17.852,17.817,
2004-06-01 02:30:00,0.000,6.418,7.214,7.201,17.813,17.779,
2004-06-01 02:35:00,0.920,6.280,7.119,7.101,17.776,17.742,
