cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,291.216,289.343,0.000,291.075,291.664,291.013,287.334,99731.472,289.952,100087.982,
2004-06-01 00:10:00,290.263,289.373,0.000,291.059,291.646,290.870,287.334,99729.111,289.521,100088.212,
2004-06-01 00:15:00,290.487,289.338,0.000,291.082,291.670,290.833,287.334,99726.750,289.512,100088.245,
2004-06-01 00:20:00,290.782,289.368,0.000,291.115,291.707,290.819,287.334,99724.389,289.578,100088.194,
2004-06-01 00:25:00,290.854,289.355,0.000,291.129,291.724,290.792,287.334,99722.028,289.609,100088.185,
2004-06-01 00:30:00,290.936,289.384,0.000,291.144,291.742,290.761,287.334,99719.667,289.645,100088.148,
2004-06-01 00:35:00,290.825,289.245,0.000,291.127,291.729,290.711,287.333,99717.306,289.566,100088.275,
2004-06-01 00:40:00,290.705,289.080,0.000,291.111,291.714,290.651,287.333,99714.944,289.414,100088.471,
2004-06-01 00:45:00,290.459,288.920,0.000,291.070,291.673,290.578,287.333,99712.583,289.235,100088.679,
2004-06-01 00:50:00,290.337,288.800,0.000,291.051,291.657,290.506,287.333,99710.222,289.097,100088.840,
2004-06-01 00:55:00,290.185,288.682,0.000,291.022,291.630,290.431,287.333,99707.861,288.977,100088.986,
2004-06-01 01:00:00,290.148,288.591,0.000,291.006,291.612,290.375,287.333,99705.500,288.888,100089.099,
2004-06-01 01:05:00,290.040,288.519,0.000,290.978,291.580,290.321,287.342,99703.931,288.813,100089.190,
2004-06-01 01:10:00,290.036,288.461,0.000,290.966,291.566,290.274,287.351,99702.361,288.760,100089.260,
2004-06-01 01:15:00,289.931,288.395,0.000,290.937,291.533,290.224,287.360,99700.792,288.699,100089.338,
2004-06-01 01:20:00,289.921,288.338,0.000,290.923,291.516,290.180,287.369,99699.222,288.647,100089.406,
2004-06-01 01:25:00,289.807,288.276,0.000,290.891,291.479,290.132,287.378,99697.653,288.584,100089.483,
2004-06-01 01:30:00,289.797,288.221,0.000,290.875,291.460,290.089,287.387,99696.083,288.532,100089.550,
2004-06-01 01:35:00,289.685,288.162,0.000,290.842,291.422,290.041,287.396,99694.514,288.471,100089.623,
2004-06-01 01:40:00,289.682,288.109,0.000,290.826,291.403,289.999,287.405,99692.944,288.421,100089.688,
2004-06-01 01:45:00,289.573,288.053,0.000,290.791,291.363,289.952,287.414,99691.375,288.362,100089.759,
2004-06-01 01:50:00,289.576,288.002,0.000,290.775,291.343,289.911,287.423,99689.806,288.315,100089.821,
2004-06-01 01:55:00,289.469,287.949,0.000,290.739,291.303,289.864,287.432,99688.236,288.258,100089.888,
2004-06-01 02:00:00,289.477,287.900,0.000,290.730,291.291,289.841,287.441,99686.667,288.213,100089.947,
2004-06-01 02:05:00,289.391,287.892,0.000,290.705,291.261,289.819,287.444,99685.875,288.188,100089.968,
2004-06-01 02:10:00,289.443,287.884,0.000,290.703,291.257,289.810,287.446,99685.083,288.185,100089.976,
2004-06-01 02:15:00,289.375,287.875,0.000,290.683,291.233,289.800,287.448,99684.292,288.175,100089.987,
2004-06-01 02:20:00,289.430,287.867,0.000,290.684,291.232,289.800,287.450,99683.500,288.173,100089.994,
2004-06-01 02:25:00,289.350,287.859,0.000,290.664,291.208,289.796,287.453,99682.708,288.160,100090.006,
2004-06-01 02:30:00,289.400,287.852,0.000,290.666,291.208,289.801,287.455,99681.917,288.158,100090.013,
2004-06-01 02:35:00,289.317,287.845,0.000,290.646,291.185,289.802,287.457,99681.125,288.145,100090.024,
2004-06-01 02:40:00,289.371,287.838,0.000,290.650,291.186,289.812,287.460,99680.333,288.144,100090.030,
2004-06-01 02:45:00,289.288,287.832,0.000,290.632,291.164,289.818,287.462,99679.542,288.132,100090.040,
2004-06-01 02:50:00,289.344,287.827,0.000,290.636,291.167,289.832,287.464,99678.750,288.133,100090.044,
2004-06-01 02:55:00,289.261,287.821,0.000,290.619,291.146,289.841,287.466,99677.958,288.122,100090.053,
2004-06-01 03:00:00,289.320,287.817,0.000,290.620,291.144,289.843,287.469,99677.167,288.123,100090.056,
2004-06-01 03:05:00,289.244,287.838,0.000,290.598,291.118,289.834,287.468,99678.042,288.129,100090.039,
2004-06-01 03:10:00,289.326,287.860,0.000,290.602,291.121,289.830,287.467,99678.917,288.155,100090.010,
2004-06-01 03:15:00,289.262,287.881,0.000,290.582,291.097,289.818,287.466,99679.792,288.170,100089.986,
2004-06-01 03:20:00,289.347,287.902,0.000,290.587,291.101,289.812,287.465,99680.667,288.196,100089.958,
