cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,-23.924,-23.086,0.000,11.969,16.999,18.810,17.780,24.651,24.515,
2004-06-01 00:15:00,0.000,-23.291,-24.569,0.000,11.476,16.942,18.762,17.742,24.631,24.496,
2004-06-01 00:20:00,0.000,-22.590,-26.038,0.000,10.978,16.881,18.727,17.692,24.610,24.476,
2004-06-01 00:25:00,0.000,-21.835,-27.498,0.000,10.476,16.819,18.693,17.642,24.589,24.455,
2004-06-01 00:30:00,0.000,-21.034,-28.951,0.000,9.972,16.756,18.654,17.595,24.568,24.435,
2004-06-01 00:35:00,0.000,-20.195,-30.398,0.000,9.467,16.692,18.616,17.548,24.547,24.414,
2004-06-01 00:40:00,0.000,-19.325,-31.840,0.000,8.963,16.626,18.575,17.503,24.527,24.391,
2004-06-01 00:45:00,0.000,-18.431,-33.278,0.000,8.462,16.560,18.535,17.458,24.506,24.369,
2004-06-01 00:50:00,0.000,-17.524,-34.712,0.000,7.968,16.493,18.493,17.415,24.485,24.346,
2004-06-01 00:55:00,0.000,-16.614,-36.141,0.000,7.485,16.425,18.452,17.372,24.463,24.324,
2004-06-01 01:00:00,0.000,-15.713,-37.565,0.000,7.018,16.356,18.411,17.332,24.441,24.302,
2004-06-01 01:05:00,0.000,-15.476,-37.416,0.000,7.094,16.298,18.380,17.298,24.419,24.280,
2004-06-01 01:10:00,0.000,-15.276,-37.288,0.000,7.180,16.244,18.350,17.266,24.398,24.259,
2004-06-01 01:15:00,0.000,-15.093,-37.173,0.000,7.269,16.193,18.320,17.235,24.377,24.239,
2004-06-01 01:20:00,0.000,-14.921,-37.069,0.000,7.361,16.143,18.291,17.205,24.358,24.220,
2004-06-01 01:25:00,0.000,-14.755,-36.971,0.000,7.456,16.095,18.263,17.175,24.339,24.201,
2004-06-01 01:30:00,0.000,-14.595,-36.881,0.000,7.554,16.048,18.236,17.148,24.321,24.184,
2004-06-01 01:35:00,0.000,-14.437,-36.796,0.000,7.653,16.002,18.209,17.120,24.303,24.167,
2004-06-01 01:40:00,0.000,-14.281,-36.716,0.000,7.755,15.957,18.184,17.094,24.286,24.150,
2004-06-01 01:45:00,0.000,-14.126,-36.641,0.000,7.858,15.913,18.158,17.068,24.269,24.134,
2004-06-01 01:50:00,0.000,-13.971,-36.570,0.000,7.963,15.870,18.134,17.043,24.253,24.119,
2004-06-01 01:55:00,0.000,-13.815,-36.503,0.000,8.069,15.828,18.109,17.019,24.237,24.104,
2004-06-01 02:00:00,0.000,-13.657,-36.440,0.000,8.176,15.786,18.085,16.995,24.222,24.089,
2004-06-01 02:05:00,0.000,-13.298,-35.167,0.000,8.109,15.764,18.068,16.979,24.207,24.075,
2004-06-01 02:10:00,0.000,-13.021,-33.936,0.000,8.053,15.751,18.052,16.965,24.191,24.063,
2004-06-01 02:15:00,0.000,-12.797,-32.733,0.000,8.001,15.742,18.036,16.950,24.176,24.051,
2004-06-01 02:20:00,0.000,-12.612,-31.552,0.000,7.952,15.738,18.022,16.938,24.162,24.039,
2004-06-01 02:25:00,0.000,-12.460,-30.390,0.000,7.906,15.737,18.009,16.927,24.148,24.028,
2004-06-01 02:30:00,0.000,-12.337,-29.243,0.000,7.862,15.739,17.996,16.917,24.135,24.017,
2004-06-01 02:35:00,0.000,-12.238,-28.111,0.000,7.819,15.744,17.984,16.907,24.123,24.006,
2004-06-01 02:40:00,0.000,-12.161,-26.991,0.000,7.779,15.751,17.974,16.898,24.110,23.995,
2004-06-01 02:45:00,0.000,-12.103,-25.883,0.000,7.739,15.761,17.963,16.890,24.099,23.985,
2004-06-01 02:50:00,0.000,-12.064,-24.785,0.000,7.701,15.772,17.954,16.883,24.087,23.974,
2004-06-01 02:55:00,0.000,-12.040,-23.698,0.000,7.665,15.786,17.944,16.876,24.076,23.964,
2004-06-01 03:00:00,0.000,-12.032,-22.620,0.000,7.630,15.801,17.936,16.871,24.065,23.954,
2004-06-01 03:05:00,0.000,-12.143,-22.696,0.000,7.713,15.800,17.922,16.859,24.054,23.945,
2004-06-01 03:10:00,0.000,-12.202,-22.747,0.000,7.787,15.795,17.909,16.848,24.043,23.935,
2004-06-01 03:15:00,0.000,-12.233,-22.782,0.000,7.859,15.787,17.896,16.837,24.033,23.925,
2004-06-01 03:20:00,0.000,-12.245,-22.807,0.000,7.928,15.777,17.883,16.825,24.022,23.915,
2004-06-01 03:25:00,0.000,-12.242,-22.825,0.000,7.997,15.766,17.869,16.814,24.011,23.905,
2004-06-01 03:30:00,0.000,-12.227,-22.837,0.000,8.065,15.753,17.856,16.802,24.000,23.895,
2004-06-01 03:35:00,0.000,-12.202,-22.845,0.000,8.133,15.740,17.842,16.791,23.989,23.885,
2004-06-01 03:40:00,0.000,-12.168,-22.848,0.000,8.200,15.726,17.829,16.779,23.978,23.876,
2004-06-01 03:45:00,0.000,-12.128,-22.849,0.000,8.267,15.711,17.816,16.768,23.967,23.866,
2004-06-01 03:50:00,0.000,-12.080,-22.848,0.000,8.333,15.696,17.803,16.757,23.956,23.856,
2004-06-01 03:55:00,0.000,-12.028,-22.844,0.000,8.400,15.681,17.790,16.746,23.945,23.846,
2004-06-01 04:00:00,0.000,-11.969,-22.839,0.000,8.466,15.665,17.777,16.734,23.934,23.836,
