cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,14.667,15.802,15.800,15.652,16.032,
2004-06-01 00:15:00,0.000,14.553,15.730,15.699,15.564,15.957,
2004-06-01 00:20:00,0.000,14.425,15.648,15.600,15.471,15.880,
2004-06-01 00:25:00,0.000,14.284,15.561,15.501,15.375,15.801,
2004-06-01 00:30:00,0.000,14.133,15.468,15.402,15.277,15.721,
2004-06-01 00:35:00,0.000,13.973,15.373,15.302,15.177,15.640,
2004-06-01 00:40:00,0.000,13.804,15.275,15.202,15.103,15.520,
2004-06-01 00:45:00,0.000,13.626,15.174,15.101,15.010,15.424,
2004-06-01 00:50:00,0.000,13.441,15.072,15.000,14.911,15.333,
2004-06-01 00:55:00,0.000,13.249,14.969,14.899,14.808,15.245,
2004-06-01 01:00:00,0.000,13.049,14.865,14.798,14.703,15.161,
2004-06-01 01:05:00,0.000,12.896,14.795,14.731,14.633,15.103,
2004-06-01 01:10:00,0.000,12.765,14.739,14.678,14.577,15.057,
2004-06-01 01:15:00,0.000,12.650,14.692,14.634,14.531,15.020,
2004-06-01 01:20:00,0.000,12.548,14.653,14.598,14.491,14.989,
2004-06-01 01:25:00,0.000,12.457,14.619,14.566,14.458,14.962,
2004-06-01 01:30:00,0.000,12.376,14.589,14.539,14.428,14.938,
2004-06-01 01:35:00,0.000,12.303,14.563,14.515,14.401,14.918,
2004-06-01 01:40:00,0.000,12.237,14.540,14.494,14.378,14.899,
2004-06-01 01:45:00,0.000,12.177,14.518,14.474,14.356,14.883,
2004-06-01 01:50:00,0.000,12.123,14.499,14.457,14.336,14.868,
2004-06-01 01:55:00,0.000,12.074,14.481,14.440,14.318,14.854,
2004-06-01 02:00:00,0.000,12.029,14.464,14.426,14.301,14.841,
2004-06-01 02:05:00,0.000,12.018,14.462,14.425,14.301,14.837,
2004-06-01 02:10:00,0.000,12.024,14.468,14.432,14.304,14.859,
2004-06-01 02:15:00,0.000,12.043,14.479,14.443,14.315,14.870,
2004-06-01 02:20:00,0.000,12.074,14.493,14.458,14.331,14.880,
2004-06-01 02:25:00,0.000,12.115,14.511,14.476,14.350,14.890,
2004-06-01 02:30:00,0.000,12.164,14.531,14.495,14.372,14.901,
2004-06-01 02:35:00,0.000,12.221,14.553,14.517,14.397,14.911,
2004-06-01 02:40:00,0.000,12.284,14.576,14.539,14.422,14.921,
2004-06-01 02:45:00,0.000,12.353,14.601,14.563,14.450,14.932,
2004-06-01 02:50:00,0.000,12.427,14.627,14.588,14.478,14.944,
2004-06-01 02:55:00,0.000,12.506,14.654,14.614,14.507,14.955,
2004-06-01 03:00:00,0.000,12.589,14.682,14.640,14.537,14.967,
2004-06-01 03:05:00,0.000,12.646,14.698,14.654,14.553,14.973,
2004-06-01 03:10:00,0.000,12.693,14.709,14.664,14.564,14.977,
2004-06-01 03:15:00,0.000,12.732,14.717,14.670,14.571,14.979,
2004-06-01 03:20:00,0.000,12.765,14.722,14.674,14.576,14.981,
2004-06-01 03:25:00,0.000,12.793,14.725,14.677,14.579,14.982,
2004-06-01 03:30:00,0.000,12.816,14.727,14.678,14.581,14.982,
2004-06-01 03:35:00,0.000,12.836,14.728,14.679,14.581,14.981,
2004-06-01 03:40:00,0.000,12.852,14.728,14.679,14.581,14.981,
2004-06-01 03:45:00,0.000,12.866,14.728,14.678,14.581,14.980,
2004-06-01 03:50:00,0.000,12.877,14.727,14.677,14.579,14.979,
2004-06-01 03:55:00,0.000,12.886,14.726,14.676,14.578,14.978,
2004-06-01 04:00:00,0.000,12.894,14.724,14.674,14.576,14.976,
2004-06-01 04:05:00,0.000,12.881,14.715,14.665,14.566,14.972,
2004-06-01 04:10:00,0.000,12.857,14.702,14.653,14.552,14.966,
2004-06-01 04:15:00,0.000,12.826,14.687,14.639,14.536,14.959,
2004-06-01 04:20:00,0.000,12.788,14.670,14.623,14.518,14.952,
2004-06-01 04:25:00,0.000,12.744,14.651,14.606,14.498,14.945,
2004-06-01 04:30:00,0.000,12.696,14.632,14.588,14.478,14.937,
2004-06-01 04:35:00,0.000,12.643,14.612,14.570,14.457,14.928,
2004-06-01 04:40:00,0.000,12.587,14.591,14.551,14.436,14.920,
2004-06-01 04:45:00,0.000,12.528,14.570,14.532,14.414,14.911,
2004-06-01 04:50:00,0.000,12.466,14.548,14.513,14.392,14.903,
2004-06-01 04:55:00,0.000,12.402,14.526,14.493,14.369,14.894,
2004-06-01 05:00:00,0.000,12.335,14.503,14.473,14.346,14.885,
2004-06-01 05:05:00,5.425,12.302,14.495,14.467,14.339,14.883,
2004-06-01 05:10:00,0.984,12.284,14.493,14.467,14.338,14.884,
2004-06-01 05:15:00,0.518,12.277,14.495,14.471,14.343,14.886,
2004-06-01 05:20:00,0.732,12.279,14.502,14.478,14.351,14.891,
