cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,16.734,15.797,15.793,15.647,16.026,
2004-06-01 00:15:00,0.000,16.712,15.726,15.693,15.559,15.953,
2004-06-01 00:20:00,0.000,16.666,15.645,15.595,15.467,15.876,
2004-06-01 00:25:00,0.000,16.615,15.558,15.497,15.372,15.798,
2004-06-01 00:30:00,0.000,16.530,15.466,15.399,15.275,15.719,
2004-06-01 00:35:00,0.000,16.464,15.371,15.300,15.175,15.638,
2004-06-01 00:40:00,0.000,16.401,15.274,15.200,15.102,15.519,
2004-06-01 00:45:00,0.000,16.322,15.175,15.100,15.009,15.423,
2004-06-01 00:50:00,0.000,16.257,15.074,15.000,14.911,15.333,
2004-06-01 00:55:00,0.000,16.196,14.971,14.900,14.809,15.247,
2004-06-01 01:00:00,0.000,16.137,14.868,14.799,14.705,15.162,
2004-06-01 01:05:00,0.000,16.082,14.798,14.733,14.635,15.105,
2004-06-01 01:10:00,0.000,16.029,14.743,14.680,14.580,15.060,
2004-06-01 01:15:00,0.000,15.978,14.697,14.637,14.535,15.024,
2004-06-01 01:20:00,0.000,15.928,14.658,14.601,14.496,14.993,
2004-06-01 01:25:00,0.000,15.879,14.625,14.571,14.463,14.966,
2004-06-01 01:30:00,0.000,15.831,14.596,14.544,14.434,14.943,
2004-06-01 01:35:00,0.000,15.785,14.570,14.520,14.408,14.923,
2004-06-01 01:40:00,0.000,15.739,14.548,14.500,14.385,14.905,
2004-06-01 01:45:00,0.000,15.695,14.527,14.481,14.364,14.889,
2004-06-01 01:50:00,0.000,15.651,14.508,14.464,14.345,14.875,
2004-06-01 01:55:00,0.000,15.621,14.491,14.448,14.327,14.862,
2004-06-01 02:00:00,0.000,15.584,14.475,14.434,14.311,14.850,
2004-06-01 02:05:00,0.000,15.565,14.474,14.434,14.311,14.846,
2004-06-01 02:10:00,0.000,15.554,14.480,14.441,14.314,14.868,
2004-06-01 02:15:00,0.000,15.547,14.491,14.453,14.326,14.881,
2004-06-01 02:20:00,0.000,15.545,14.506,14.469,14.342,14.892,
2004-06-01 02:25:00,0.000,15.545,14.524,14.487,14.362,14.902,
2004-06-01 02:30:00,0.000,15.549,14.545,14.507,14.385,14.913,
2004-06-01 02:35:00,0.000,15.555,14.568,14.529,14.409,14.924,
2004-06-01 02:40:00,0.000,15.564,14.592,14.552,14.436,14.935,
2004-06-01 02:45:00,0.000,15.574,14.618,14.577,14.464,14.947,
2004-06-01 02:50:00,0.000,15.587,14.644,14.602,14.492,14.959,
2004-06-01 02:55:00,0.000,15.601,14.672,14.628,14.522,14.971,
2004-06-01 03:00:00,0.000,15.617,14.701,14.655,14.553,14.983,
2004-06-01 03:05:00,0.000,15.618,14.717,14.670,14.570,14.990,
2004-06-01 03:10:00,0.000,15.613,14.729,14.681,14.581,14.995,
2004-06-01 03:15:00,0.000,15.606,14.737,14.688,14.589,14.998,
2004-06-01 03:20:00,0.000,15.617,14.743,14.692,14.594,15.000,
2004-06-01 03:25:00,0.000,15.613,14.747,14.696,14.597,15.001,
2004-06-01 03:30:00,0.000,15.606,14.750,14.698,14.600,15.002,
2004-06-01 03:35:00,0.000,15.597,14.751,14.699,14.601,15.002,
2004-06-01 03:40:00,0.000,15.587,14.752,14.699,14.601,15.002,
2004-06-01 03:45:00,0.000,15.576,14.752,14.699,14.601,15.002,
2004-06-01 03:50:00,0.000,15.564,14.752,14.699,14.601,15.002,
2004-06-01 03:55:00,0.000,15.551,14.751,14.698,14.600,15.001,
2004-06-01 04:00:00,0.000,15.537,14.750,14.697,14.598,15.000,
2004-06-01 04:05:00,0.000,15.515,14.742,14.688,14.589,14.996,
2004-06-01 04:10:00,0.000,15.488,14.729,14.677,14.575,14.991,
2004-06-01 04:15:00,0.000,15.459,14.715,14.663,14.559,14.985,
2004-06-01 04:20:00,0.000,15.429,14.698,14.648,14.542,14.979,
2004-06-01 04:25:00,0.000,15.396,14.681,14.631,14.523,14.971,
2004-06-01 04:30:00,0.000,15.362,14.662,14.614,14.503,14.964,
2004-06-01 04:35:00,0.000,15.327,14.642,14.596,14.483,14.956,
2004-06-01 04:40:00,0.000,15.291,14.622,14.578,14.462,14.948,
2004-06-01 04:45:00,0.000,15.254,14.601,14.559,14.441,14.940,
2004-06-01 04:50:00,0.000,15.216,14.580,14.540,14.419,14.932,
2004-06-01 04:55:00,0.000,15.178,14.559,14.521,14.396,14.924,
2004-06-01 05:00:00,0.000,15.138,14.537,14.502,14.374,14.915,
2004-06-01 05:05:00,4.515,15.115,14.529,14.496,14.367,14.913,
2004-06-01 05:10:00,2.434,15.097,14.527,14.496,14.368,14.915,
2004-06-01 05:15:00,0.358,15.083,14.530,14.501,14.372,14.918,
2004-06-01 05:20:00,1.773,15.071,14.537,14.508,14.381,14.923,
2004-06-01 05:25:00,0.191,15.062,14.547,14.519,14.393,14.930,
2004-06-01 05:30:00,0.785,15.062,14.573,14.544,14.422,14.946,
2004-06-01 05:35:00,0.000,15.060,14.598,14.568,14.449,14.962,
2004-06-01 05:40:00,0.000,15.048,14.625,14.594,14.478,14.979,
2004-06-01 05:45:00,0.000,15.045,14.655,14.621,14.508,14.998,
2004-06-01 05:50:00,0.000,15.045,14.685,14.650,14.539,15.018,
2004-06-01 05:55:00,0.000,15.046,14.717,14.679,14.571,15.039,
2004-06-01 06:00:00,0.000,15.049,14.750,14.709,14.604,15.060,
2004-06-01 06:05:00,1.362,15.057,14.786,14.742,14.640,15.085,
2004-06-01 06:10:00,0.000,15.069,14.823,14.776,14.676,15.110,
2004-06-01 06:15:00,0.301,15.083,14.845,14.827,14.714,15.136,
2004-06-01 06:20:00,0.000,15.100,14.876,14.871,14.765,15.164,
2004-06-01 06:25:00,0.000,15.118,14.906,14.907,14.837,15.190,
2004-06-01 06:30:00,0.000,15.140,14.940,14.946,14.923,15.217,
2004-06-01 06:35:00,0.000,15.167,14.977,14.988,15.026,15.247,
2004-06-01 06:40:00,0.000,15.199,15.017,15.031,15.146,15.278,
2004-06-01 06:45:00,0.000,15.234,15.059,15.085,15.283,15.310,
2004-06-01 06:50:00,0.000,15.270,15.101,15.220,15.433,15.342,
2004-06-01 06:55:00,0.000,15.307,15.144,15.405,15.595,15.375,
2004-06-01 07:00:00,0.000,15.348,15.187,15.600,15.770,15.408,
2004-06-01 07:05:00,1.426,15.391,15.239,15.813,15.974,15.450,
2004-06-01 07:10:00,1.416,15.436,15.293,16.046,16.213,15.496,
2004-06-01 07:15:00,0.219,15.484,15.351,16.297,16.483,15.545,
2004-06-01 07:20:00,2.604,15.535,15.412,16.569,16.778,15.597,
2004-06-01 07:25:00,0.239,15.587,15.476,16.908,17.079,15.653,
2004-06-01 07:30:00,2.417,15.642,15.543,17.300,17.330,15.712,
2004-06-01 07:35:00,1.207,15.699,15.611,17.683,17.559,15.773,
2004-06-01 07:40:00,2.792,15.758,15.682,17.956,17.775,15.836,
2004-06-01 07:45:00,1.664,15.820,15.754,18.184,17.982,15.902,
2004-06-01 07:50:00,2.417,15.883,15.826,18.382,18.183,15.968,
2004-06-01 07:55:00,1.998,15.948,15.900,18.559,18.380,16.035,
2004-06-01 08:00:00,2.344,16.015,15.973,18.719,18.572,16.103,
2004-06-01 08:05:00,2.279,16.090,16.055,18.872,18.773,16.178,
2004-06-01 08:10:00,2.411,16.169,16.139,19.017,18.975,16.256,
2004-06-01 08:15:00,2.527,16.252,16.225,19.153,19.177,16.335,
2004-06-01 08:20:00,2.635,16.339,16.296,19.347,19.475,16.409,
2004-06-01 08:25:00,2.733,16.428,16.377,19.491,19.712,16.487,
2004-06-01 08:30:00,2.824,16.519,16.461,19.617,19.933,16.567,
2004-06-01 08:35:00,2.904,16.650,16.567,19.859,20.316,16.665,
2004-06-01 08:40:00,2.982,16.799,16.682,20.134,20.756,16.770,
2004-06-01 08:45:00,3.057,16.960,16.804,20.421,21.225,16.882,
2004-06-01 08:50:00,3.131,17.132,16.931,20.709,21.712,16.997,
2004-06-01 08:55:00,3.470,17.294,17.061,20.992,22.209,17.116,
2004-06-01 09:00:00,4.400,17.476,17.194,21.263,22.711,17.238,
2004-06-01 09:05:00,4.856,17.679,17.350,21.542,23.234,17.382,
2004-06-01 09:10:00,5.327,17.919,17.517,21.814,23.762,17.536,
2004-06-01 09:15:00,5.786,18.155,17.691,22.073,24.291,17.698,
2004-06-01 09:20:00,6.232,18.397,17.869,22.316,24.816,17.864,
2004-06-01 09:25:00,7.282,18.647,18.052,22.543,25.336,18.036,
2004-06-01 09:30:00,7.846,18.903,18.237,22.752,25.849,18.210,
2004-06-01 09:35:00,8.395,19.140,18.412,22.894,26.262,18.378,
2004-06-01 09:40:00,9.230,19.375,18.584,23.001,26.636,18.543,
2004-06-01 09:45:00,9.868,19.608,18.754,23.082,26.984,18.706,
2004-06-01 09:50:00,10.488,19.842,18.922,23.142,27.311,18.870,
2004-06-01 09:55:00,11.104,20.077,19.090,23.183,27.622,19.033,
2004-06-01 10:00:00,11.702,20.314,19.256,23.207,27.919,19.196,
2004-06-01 10:05:00,12.283,20.547,19.419,23.212,28.200,19.358,
2004-06-01 10:10:00,12.864,20.780,19.580,23.200,28.468,19.519,
2004-06-01 10:15:00,13.419,21.014,19.739,23.173,28.725,19.680,
2004-06-01 10:20:00,13.954,21.248,19.897,23.132,28.970,19.841,
2004-06-01 10:25:00,14.486,21.483,20.055,23.078,29.204,20.002,
2004-06-01 10:30:00,15.020,21.720,20.212,23.009,29.427,20.162,
2004-06-01 10:35:00,15.559,21.969,20.374,22.939,29.673,20.327,
2004-06-01 10:40:00,16.095,22.224,20.537,22.857,29.918,20.494,
2004-06-01 10:45:00,16.626,22.482,20.702,22.764,30.158,20.663,
2004-06-01 10:50:00,17.150,22.744,20.867,22.657,30.390,20.832,
2004-06-01 10:55:00,17.671,23.007,21.032,22.536,30.611,21.001,
2004-06-01 11:00:00,18.190,23.274,21.198,22.400,30.822,21.171,
2004-06-01 11:05:00,15.281,23.524,21.340,22.238,30.989,21.320,
2004-06-01 11:10:00,15.561,23.769,21.623,22.191,31.132,21.459,
2004-06-01 11:15:00,15.883,24.011,21.959,22.193,31.256,21.593,
2004-06-01 11:20:00,16.212,24.251,22.330,22.222,31.363,21.723,
2004-06-01 11:25:00,16.546,24.489,22.728,22.271,31.453,21.849,
2004-06-01 11:30:00,16.881,24.726,23.147,22.333,31.527,21.973,
2004-06-01 11:35:00,17.229,24.955,23.604,22.447,31.553,22.108,
2004-06-01 11:40:00,17.563,25.184,24.057,22.543,31.579,22.233,
2004-06-01 11:45:00,17.894,25.410,24.515,22.639,31.594,22.354,
2004-06-01 11:50:00,18.219,25.635,24.980,22.736,31.595,22.472,
2004-06-01 11:55:00,18.528,25.857,25.451,22.834,31.582,22.589,
2004-06-01 12:00:00,18.842,26.077,25.928,22.934,31.554,22.705,
2004-06-01 12:05:00,22.420,26.305,26.422,23.044,31.528,22.831,
2004-06-01 12:10:00,22.937,26.534,26.925,23.158,31.493,22.960,
2004-06-01 12:15:00,23.402,26.764,27.435,23.275,31.446,23.092,
2004-06-01 12:20:00,23.874,26.994,27.951,23.395,31.385,23.226,
2004-06-01 12:25:00,24.349,27.111,28.472,23.516,31.310,23.360,
2004-06-01 12:30:00,24.826,27.301,28.996,23.639,31.221,23.494,
2004-06-01 12:35:00,25.333,27.555,29.594,23.786,31.192,23.650,
2004-06-01 12:40:00,25.878,27.829,30.224,23.944,31.168,23.815,
2004-06-01 12:45:00,26.420,28.115,30.876,24.109,31.136,23.985,
2004-06-01 12:50:00,26.974,28.410,31.543,24.278,31.088,24.159,
2004-06-01 12:55:00,27.538,28.710,32.224,24.451,31.022,24.335,
2004-06-01 13:00:00,28.115,29.015,32.915,24.627,30.933,24.512,
2004-06-01 13:05:00,28.675,29.317,33.609,24.799,30.815,24.687,
2004-06-01 13:10:00,29.203,29.619,34.308,24.971,30.671,24.860,
2004-06-01 13:15:00,29.766,29.922,35.011,25.142,30.499,25.033,
2004-06-01 13:20:00,30.337,30.224,35.718,25.314,30.300,25.205,
2004-06-01 13:25:00,30.913,30.526,36.428,25.485,30.073,25.376,
2004-06-01 13:30:00,31.494,30.827,37.139,25.657,29.817,25.546,
2004-06-01 13:35:00,31.998,31.035,37.688,25.785,29.461,25.678,
2004-06-01 13:40:00,32.489,31.214,38.179,25.896,29.063,25.794,
2004-06-01 13:45:00,32.976,31.374,38.633,25.997,28.634,25.899,
