cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,0.751,-11.236,0.000,2.688,14.721,18.825,17.796,24.939,24.805,
2004-06-01 00:15:00,0.000,0.799,-12.436,0.000,2.619,14.607,18.777,17.759,24.918,24.784,
2004-06-01 00:20:00,0.000,0.886,-13.560,0.000,2.559,14.478,18.743,17.709,24.896,24.763,
2004-06-01 00:25:00,0.000,1.002,-14.618,0.000,2.504,14.335,18.708,17.659,24.873,24.741,
2004-06-01 00:30:00,0.000,1.141,-15.617,0.000,2.451,14.181,18.670,17.612,24.851,24.719,
2004-06-01 00:35:00,0.000,1.297,-16.566,0.000,2.396,14.017,18.631,17.565,24.828,24.697,
2004-06-01 00:40:00,0.000,1.463,-17.469,0.000,2.337,13.844,18.591,17.520,24.806,24.673,
2004-06-01 00:45:00,0.000,1.636,-18.330,0.000,2.273,13.662,18.551,17.475,24.785,24.649,
2004-06-01 00:50:00,0.000,1.807,-19.153,0.000,2.202,13.472,18.509,17.432,24.762,24.625,
2004-06-01 00:55:00,0.000,1.973,-19.940,0.000,2.122,13.275,18.468,17.390,24.739,24.602,
2004-06-01 01:00:00,0.000,2.125,-20.693,0.000,2.033,13.071,18.427,17.349,24.716,24.578,
2004-06-01 01:05:00,0.000,2.551,-20.039,0.000,2.118,12.912,18.396,17.315,24.692,24.555,
2004-06-01 01:10:00,0.000,2.936,-19.492,0.000,2.186,12.773,18.366,17.284,24.670,24.533,
2004-06-01 01:15:00,0.000,3.294,-19.022,0.000,2.246,12.650,18.336,17.252,24.648,24.512,
2004-06-01 01:20:00,0.000,3.629,-18.617,0.000,2.301,12.539,18.307,17.222,24.628,24.491,
2004-06-01 01:25:00,0.000,3.944,-18.266,0.000,2.351,12.438,18.279,17.193,24.608,24.471,
2004-06-01 01:30:00,0.000,4.240,-17.963,0.000,2.398,12.347,18.252,17.165,24.588,24.452,
2004-06-01 01:35:00,0.000,4.520,-17.700,0.000,2.442,12.265,18.226,17.137,24.569,24.434,
2004-06-01 01:40:00,0.000,4.785,-17.474,0.000,2.483,12.189,18.200,17.111,24.551,24.416,
2004-06-01 01:45:00,0.000,5.037,-17.278,0.000,2.522,12.119,18.174,17.085,24.533,24.399,
2004-06-01 01:50:00,0.000,5.277,-17.111,0.000,2.560,12.055,18.150,17.060,24.515,24.382,
2004-06-01 01:55:00,0.000,5.505,-16.967,0.000,2.596,11.995,18.125,17.036,24.498,24.366,
2004-06-01 02:00:00,0.000,5.724,-16.845,0.000,2.631,11.940,18.102,17.012,24.482,24.350,
2004-06-01 02:05:00,0.000,5.805,-15.587,0.000,2.634,11.920,18.084,16.996,24.466,24.335,
2004-06-01 02:10:00,0.000,5.823,-14.426,0.000,2.631,11.920,18.069,16.982,24.449,24.321,
2004-06-01 02:15:00,0.000,5.796,-13.339,0.000,2.625,11.934,18.053,16.967,24.432,24.308,
2004-06-01 02:20:00,0.000,5.731,-12.315,0.000,2.616,11.961,18.039,16.956,24.417,24.295,
2004-06-01 02:25:00,0.000,5.635,-11.345,0.000,2.606,11.999,18.025,16.944,24.402,24.282,
2004-06-01 02:30:00,0.000,5.510,-10.423,0.000,2.595,12.046,18.013,16.934,24.387,24.270,
2004-06-01 02:35:00,0.000,5.362,-9.543,0.000,2.581,12.101,18.001,16.924,24.373,24.258,
2004-06-01 02:40:00,0.000,5.194,-8.699,0.000,2.567,12.164,17.990,16.916,24.360,24.246,
2004-06-01 02:45:00,0.000,5.008,-7.889,0.000,2.551,12.233,17.980,16.907,24.347,24.234,
2004-06-01 02:50:00,0.000,4.807,-7.108,0.000,2.534,12.309,17.970,16.901,24.334,24.223,
2004-06-01 02:55:00,0.000,4.592,-6.353,0.000,2.515,12.389,17.961,16.894,24.322,24.211,
2004-06-01 03:00:00,0.000,4.367,-5.623,0.000,2.496,12.474,17.953,16.888,24.310,24.200,
2004-06-01 03:05:00,0.000,4.229,-5.994,0.000,2.497,12.532,17.939,16.877,24.297,24.189,
2004-06-01 03:10:00,0.000,4.125,-6.308,0.000,2.502,12.579,17.926,16.865,24.285,24.178,
2004-06-01 03:15:00,0.000,4.045,-6.580,0.000,2.509,12.618,17.913,16.854,24.273,24.167,
2004-06-01 03:20:00,0.000,3.982,-6.820,0.000,2.517,12.651,17.900,16.843,24.261,24.156,
2004-06-01 03:25:00,0.000,3.935,-7.032,0.000,2.526,12.678,17.886,16.831,24.249,24.145,
2004-06-01 03:30:00,0.000,3.900,-7.220,0.000,2.536,12.700,17.873,16.820,24.237,24.134,
2004-06-01 03:35:00,0.000,3.876,-7.388,0.000,2.547,12.718,17.860,16.808,24.225,24.123,
2004-06-01 03:40:00,0.000,3.862,-7.538,0.000,2.558,12.732,17.846,16.797,24.213,24.112,
2004-06-01 03:45:00,0.000,3.856,-7.674,0.000,2.570,12.744,17.833,16.786,24.200,24.101,
2004-06-01 03:50:00,0.000,3.856,-7.797,0.000,2.582,12.753,17.820,16.774,24.188,24.090,
2004-06-01 03:55:00,0.000,3.863,-7.908,0.000,2.595,12.760,17.807,16.763,24.176,24.079,
2004-06-01 04:00:00,0.000,3.876,-8.010,0.000,2.608,12.765,17.794,16.752,24.164,24.068,
2004-06-01 04:05:00,0.000,3.930,-8.776,0.000,2.617,12.748,17.778,16.738,24.158,24.062,
2004-06-01 04:10:00,0.000,4.021,-9.485,0.000,2.630,12.721,17.763,16.725,24.149,24.055,
2004-06-01 04:15:00,0.000,4.138,-10.150,0.000,2.646,12.684,17.748,16.711,24.143,24.050,
2004-06-01 04:20:00,0.000,4.278,-10.780,0.000,2.663,12.641,17.732,16.698,24.136,24.044,
2004-06-01 04:25:00,0.000,4.438,-11.378,0.000,2.681,12.591,17.716,16.684,24.128,24.038,
2004-06-01 04:30:00,0.000,4.616,-11.949,0.000,2.700,12.536,17.700,16.670,24.121,24.031,
2004-06-01 04:35:00,0.000,4.810,-12.498,0.000,2.719,12.476,17.684,16.656,24.112,24.024,
2004-06-01 04:40:00,0.000,5.018,-13.026,0.000,2.740,12.413,17.668,16.641,24.104,24.017,
2004-06-01 04:45:00,0.000,5.238,-13.538,0.000,2.760,12.345,17.652,16.627,24.095,24.009,
2004-06-01 04:50:00,0.000,5.471,-14.034,0.000,2.781,12.275,17.636,16.613,24.085,24.001,
2004-06-01 04:55:00,0.000,5.715,-14.517,0.000,2.802,12.202,17.620,16.599,24.076,23.993,
2004-06-01 05:00:00,0.000,5.968,-14.988,0.000,2.823,12.127,17.604,16.584,24.066,23.985,
2004-06-01 05:05:00,9.396,6.167,-14.238,0.000,2.849,12.085,17.592,16.575,24.057,23.977,
2004-06-01 05:10:00,9.457,6.312,-13.567,0.000,2.870,12.060,17.582,16.567,24.022,23.944,
2004-06-01 05:15:00,9.517,6.419,-12.955,0.000,2.888,12.046,17.571,16.558,23.984,23.908,
2004-06-01 05:20:00,9.578,6.494,-12.390,0.000,2.904,12.041,17.561,16.551,23.950,23.875,
2004-06-01 05:25:00,9.640,6.544,-11.867,0.000,2.919,12.044,17.552,16.544,23.918,23.844,
2004-06-01 05:30:00,9.701,6.522,-11.458,0.648,2.932,12.071,17.547,16.541,23.889,23.816,
2004-06-01 05:35:00,9.763,6.488,-11.059,0.807,2.942,12.100,17.539,16.536,23.863,23.791,
2004-06-01 05:40:00,9.825,6.437,-10.685,0.964,2.951,12.133,17.533,16.532,23.840,23.768,
2004-06-01 05:45:00,9.887,6.370,-10.336,1.120,2.960,12.171,17.527,16.528,23.818,23.747,
2004-06-01 05:50:00,9.950,6.282,-10.017,1.346,2.967,12.216,17.521,16.524,23.798,23.727,
2004-06-01 05:55:00,10.012,6.171,-9.733,1.658,2.974,12.267,17.516,16.521,23.779,23.709,
2004-06-01 06:00:00,10.075,6.039,-9.480,2.008,2.980,12.324,17.511,16.519,23.762,23.692,
2004-06-01 06:05:00,10.176,5.874,-9.253,2.398,2.967,12.387,17.508,16.518,23.769,23.699,
2004-06-01 06:10:00,10.277,5.692,-9.054,2.825,2.954,12.456,17.506,16.519,23.771,23.703,
2004-06-01 06:15:00,10.378,5.495,-8.882,3.290,2.939,12.529,17.431,16.576,23.774,23.706,
2004-06-01 06:20:00,10.480,5.284,-8.733,3.766,2.924,12.607,17.422,16.585,23.776,23.709,
2004-06-01 06:25:00,10.583,5.062,-8.602,4.230,2.907,12.689,17.411,16.591,23.778,23.712,
2004-06-01 06:30:00,10.686,4.825,-8.501,4.791,2.890,12.777,17.405,16.598,23.780,23.714,
2004-06-01 06:35:00,10.789,4.549,-8.467,5.720,2.871,12.877,17.400,16.607,23.781,23.717,
2004-06-01 06:40:00,10.893,4.247,-8.478,6.686,2.849,12.987,17.397,16.615,23.782,23.719,
2004-06-01 06:45:00,10.997,3.929,-8.521,7.608,2.826,13.103,17.394,16.623,23.783,23.720,
2004-06-01 06:50:00,11.102,3.595,-8.599,8.576,2.800,13.226,17.393,16.632,23.783,23.722,
2004-06-01 06:55:00,11.208,3.245,-8.710,9.589,2.771,13.355,17.393,16.641,23.789,23.723,
2004-06-01 07:00:00,11.313,2.880,-8.856,10.646,2.740,13.490,17.394,16.650,23.797,23.723,
