cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,1.386,-12.108,0.000,12.581,14.890,18.820,17.791,24.843,24.708,
2004-06-01 00:15:00,0.000,1.503,-13.259,0.000,10.337,14.767,18.772,17.754,24.822,24.688,
2004-06-01 00:20:00,0.000,1.850,-14.369,0.000,9.806,14.635,18.738,17.704,24.801,24.667,
2004-06-01 00:25:00,0.000,2.225,-15.435,0.000,9.247,14.495,18.703,17.654,24.779,24.646,
2004-06-01 00:30:00,0.000,2.966,-16.509,0.000,10.191,14.356,18.665,17.606,24.757,24.624,
2004-06-01 00:35:00,0.000,3.366,-17.526,0.000,9.531,14.205,18.626,17.560,24.734,24.602,
2004-06-01 00:40:00,0.000,3.750,-18.502,0.000,8.858,14.047,18.586,17.514,24.713,24.579,
2004-06-01 00:45:00,0.000,4.417,-19.481,0.000,8.958,13.889,18.546,17.470,24.692,24.555,
2004-06-01 00:50:00,0.000,4.702,-20.400,0.000,8.173,13.718,18.504,17.426,24.670,24.532,
2004-06-01 00:55:00,0.000,4.915,-21.269,0.000,7.364,13.538,18.463,17.384,24.647,24.509,
2004-06-01 01:00:00,0.000,5.025,-22.086,0.000,6.524,13.346,18.422,17.344,24.624,24.486,
2004-06-01 01:05:00,0.000,6.120,-21.581,0.000,6.810,13.218,18.391,17.310,24.601,24.463,
2004-06-01 01:10:00,0.000,7.075,-21.214,0.000,7.066,13.115,18.361,17.278,24.579,24.442,
2004-06-01 01:15:00,0.000,7.933,-20.942,0.000,7.311,13.031,18.331,17.246,24.558,24.421,
2004-06-01 01:20:00,0.000,8.711,-20.745,0.000,7.547,12.962,18.302,17.217,24.538,24.401,
2004-06-01 01:25:00,0.000,9.420,-20.610,0.000,7.778,12.905,18.274,17.187,24.518,24.381,
2004-06-01 01:30:00,0.000,10.069,-20.525,0.000,8.002,12.858,18.247,17.160,24.499,24.363,
2004-06-01 01:35:00,0.000,10.665,-20.482,0.000,8.223,12.819,18.220,17.132,24.480,24.345,
2004-06-01 01:40:00,0.000,11.216,-20.474,0.000,8.440,12.787,18.195,17.106,24.463,24.328,
2004-06-01 01:45:00,0.000,11.727,-20.495,0.000,8.654,12.761,18.169,17.080,24.445,24.311,
2004-06-01 01:50:00,0.000,12.204,-20.540,0.000,8.865,12.739,18.145,17.055,24.428,24.295,
2004-06-01 01:55:00,0.000,11.766,-20.488,0.000,8.297,12.697,18.120,17.030,24.411,24.279,
2004-06-01 02:00:00,0.000,12.254,-20.514,0.000,8.492,12.672,18.097,17.007,24.395,24.263,
2004-06-01 02:05:00,0.000,12.233,-19.372,0.000,8.445,12.676,18.079,16.991,24.380,24.248,
2004-06-01 02:10:00,0.000,12.089,-18.299,0.000,8.393,12.693,18.063,16.976,24.363,24.235,
2004-06-01 02:15:00,0.000,11.860,-17.277,0.000,8.339,12.720,18.048,16.962,24.347,24.222,
2004-06-01 02:20:00,0.000,11.566,-16.295,0.000,8.282,12.755,18.034,16.950,24.331,24.210,
2004-06-01 02:25:00,0.000,11.219,-15.345,0.000,8.223,12.796,18.020,16.938,24.317,24.197,
2004-06-01 02:30:00,0.000,10.830,-14.422,0.000,8.163,12.843,18.008,16.928,24.303,24.185,
2004-06-01 02:35:00,0.000,10.408,-13.522,0.000,8.102,12.894,17.996,16.918,24.289,24.173,
2004-06-01 02:40:00,0.000,9.958,-12.642,0.000,8.039,12.949,17.985,16.910,24.276,24.162,
2004-06-01 02:45:00,0.000,9.486,-11.779,0.000,7.975,13.007,17.974,16.902,24.264,24.150,
2004-06-01 02:50:00,0.000,8.996,-10.931,0.000,7.911,13.069,17.965,16.895,24.251,24.139,
2004-06-01 02:55:00,0.000,8.492,-10.096,0.000,7.845,13.132,17.956,16.888,24.239,24.128,
2004-06-01 03:00:00,0.000,7.976,-9.273,0.000,7.778,13.198,17.947,16.883,24.227,24.117,
2004-06-01 03:05:00,0.000,7.752,-9.567,0.000,7.870,13.241,17.934,16.871,24.216,24.107,
2004-06-01 03:10:00,0.000,7.600,-9.813,0.000,7.968,13.275,17.921,16.860,24.204,24.096,
2004-06-01 03:15:00,0.000,7.495,-10.027,0.000,8.067,13.302,17.908,16.849,24.192,24.085,
2004-06-01 03:20:00,0.000,6.444,-10.083,0.000,6.886,13.297,17.894,16.837,24.180,24.075,
2004-06-01 03:25:00,0.000,6.504,-10.192,0.000,6.982,13.304,17.881,16.826,24.169,24.064,
2004-06-01 03:30:00,0.000,6.559,-10.304,0.000,7.076,13.311,17.868,16.814,24.157,24.053,
2004-06-01 03:35:00,0.000,6.618,-10.412,0.000,7.169,13.317,17.854,16.803,24.145,24.042,
2004-06-01 03:40:00,0.000,6.683,-10.515,0.000,7.262,13.322,17.841,16.791,24.133,24.032,
2004-06-01 03:45:00,0.000,6.753,-10.614,0.000,7.355,13.326,17.828,16.780,24.121,24.021,
2004-06-01 03:50:00,0.000,6.827,-10.709,0.000,7.448,13.330,17.814,16.769,24.110,24.010,
2004-06-01 03:55:00,0.000,6.906,-10.802,0.000,7.541,13.333,17.801,16.757,24.098,24.000,
2004-06-01 04:00:00,0.000,6.989,-10.892,0.000,7.634,13.336,17.788,16.746,24.086,23.989,
2004-06-01 04:05:00,0.000,7.169,-11.659,0.000,7.703,13.320,17.773,16.733,24.080,23.984,
2004-06-01 04:10:00,0.000,7.420,-12.385,0.000,7.776,13.295,17.758,16.719,24.072,23.977,
2004-06-01 04:15:00,0.000,7.721,-13.081,0.000,7.852,13.265,17.742,16.706,24.066,23.972,
2004-06-01 04:20:00,0.000,8.064,-13.754,0.000,7.929,13.231,17.727,16.692,24.059,23.967,
2004-06-01 04:25:00,0.000,8.441,-14.410,0.000,8.007,13.192,17.711,16.678,24.052,23.961,
2004-06-01 04:30:00,0.000,8.847,-15.051,0.000,8.085,13.152,17.695,16.664,24.044,23.954,
2004-06-01 04:35:00,0.000,9.278,-15.681,0.000,8.164,13.108,17.679,16.650,24.036,23.948,
2004-06-01 04:40:00,0.000,9.731,-16.303,0.000,8.242,13.063,17.663,16.636,24.028,23.941,
2004-06-01 04:45:00,0.000,10.202,-16.917,0.000,8.321,13.017,17.647,16.622,24.019,23.933,
2004-06-01 04:50:00,0.000,10.690,-17.526,0.000,8.400,12.970,17.631,16.607,24.010,23.926,
2004-06-01 04:55:00,0.000,11.192,-18.130,0.000,8.479,12.921,17.614,16.593,24.001,23.918,
2004-06-01 05:00:00,0.000,11.706,-18.732,0.000,8.557,12.873,17.598,16.579,23.991,23.910,
2004-06-01 05:05:00,9.341,12.067,-18.106,0.000,8.661,12.856,17.587,16.570,23.983,23.903,
2004-06-01 05:10:00,9.401,12.304,-17.552,0.000,8.757,12.854,17.576,16.561,23.949,23.871,
2004-06-01 05:15:00,9.462,12.456,-17.044,0.000,8.850,12.861,17.566,16.553,23.912,23.835,
2004-06-01 05:20:00,9.522,12.540,-16.574,0.000,8.941,12.875,17.556,16.545,23.878,23.802,
2004-06-01 05:25:00,9.583,12.570,-16.133,0.000,9.030,12.895,17.546,16.538,23.847,23.772,
2004-06-01 05:30:00,9.644,12.426,-15.784,0.648,9.118,12.933,17.541,16.535,23.819,23.745,
2004-06-01 05:35:00,9.706,12.282,-15.432,0.807,9.202,12.970,17.534,16.530,23.793,23.720,
2004-06-01 05:40:00,9.767,13.659,-15.300,0.964,10.822,13.052,17.527,16.526,23.770,23.698,
2004-06-01 05:45:00,9.829,13.230,-15.056,1.120,10.905,13.110,17.521,16.522,23.749,23.677,
2004-06-01 05:50:00,9.891,12.826,-14.796,1.346,10.992,13.166,17.515,16.519,23.729,23.658,
2004-06-01 05:55:00,9.953,12.405,-14.541,1.658,11.080,13.222,17.510,16.516,23.711,23.640,
2004-06-01 06:00:00,10.016,11.964,-14.291,2.008,11.167,13.280,17.505,16.513,23.694,23.623,
