cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,0.818,-11.372,0.000,3.232,14.747,18.825,17.796,24.936,24.802,
2004-06-01 00:15:00,0.000,0.871,-12.565,0.000,3.107,14.632,18.777,17.759,24.914,24.781,
2004-06-01 00:20:00,0.000,0.960,-13.683,0.000,2.980,14.501,18.742,17.709,24.892,24.760,
2004-06-01 00:25:00,0.000,1.075,-14.735,0.000,2.851,14.358,18.708,17.659,24.870,24.738,
2004-06-01 00:30:00,0.000,1.206,-15.728,0.000,2.717,14.203,18.669,17.612,24.847,24.716,
2004-06-01 00:35:00,0.000,1.343,-16.669,0.000,2.578,14.037,18.631,17.565,24.824,24.693,
2004-06-01 00:40:00,0.000,1.480,-17.561,0.000,2.434,13.862,18.591,17.519,24.803,24.669,
2004-06-01 00:45:00,0.000,1.607,-18.409,0.000,2.283,13.678,18.550,17.475,24.781,24.646,
2004-06-01 00:50:00,0.000,1.718,-19.214,0.000,2.123,13.484,18.509,17.432,24.759,24.622,
2004-06-01 00:55:00,0.000,1.803,-19.977,0.000,1.954,13.283,18.468,17.389,24.736,24.598,
2004-06-01 01:00:00,0.000,1.852,-20.700,0.000,1.774,13.072,18.427,17.349,24.712,24.575,
2004-06-01 01:05:00,0.000,2.210,-20.014,0.000,1.827,12.907,18.396,17.315,24.689,24.552,
2004-06-01 01:10:00,0.000,2.543,-19.436,0.000,1.878,12.762,18.366,17.283,24.667,24.529,
2004-06-01 01:15:00,0.000,2.859,-18.936,0.000,1.927,12.633,18.335,17.251,24.645,24.508,
2004-06-01 01:20:00,0.000,3.160,-18.502,0.000,1.974,12.516,18.307,17.222,24.624,24.488,
2004-06-01 01:25:00,0.000,3.448,-18.123,0.000,2.021,12.410,18.279,17.192,24.604,24.468,
2004-06-01 01:30:00,0.000,3.724,-17.794,0.000,2.066,12.314,18.252,17.165,24.585,24.449,
2004-06-01 01:35:00,0.000,3.990,-17.507,0.000,2.111,12.226,18.225,17.137,24.566,24.431,
2004-06-01 01:40:00,0.000,4.246,-17.258,0.000,2.155,12.145,18.200,17.111,24.548,24.413,
2004-06-01 01:45:00,0.000,4.492,-17.042,0.000,2.198,12.072,18.174,17.085,24.530,24.396,
2004-06-01 01:50:00,0.000,4.731,-16.856,0.000,2.240,12.004,18.150,17.060,24.512,24.379,
2004-06-01 01:55:00,0.000,4.962,-16.696,0.000,2.282,11.941,18.125,17.036,24.495,24.363,
2004-06-01 02:00:00,0.000,5.186,-16.560,0.000,2.323,11.883,18.102,17.012,24.479,24.347,
2004-06-01 02:05:00,0.000,5.237,-15.285,0.000,2.312,11.860,18.084,16.996,24.463,24.332,
2004-06-01 02:10:00,0.000,5.241,-14.107,0.000,2.301,11.856,18.068,16.982,24.445,24.318,
2004-06-01 02:15:00,0.000,5.210,-13.005,0.000,2.290,11.867,18.053,16.967,24.429,24.305,
2004-06-01 02:20:00,0.000,5.149,-11.968,0.000,2.278,11.892,18.039,16.955,24.413,24.292,
2004-06-01 02:25:00,0.000,5.062,-10.988,0.000,2.267,11.927,18.025,16.944,24.398,24.279,
2004-06-01 02:30:00,0.000,4.953,-10.057,0.000,2.255,11.973,18.013,16.934,24.384,24.267,
2004-06-01 02:35:00,0.000,4.825,-9.171,0.000,2.242,12.027,18.001,16.924,24.370,24.255,
2004-06-01 02:40:00,0.000,4.680,-8.324,0.000,2.230,12.089,17.990,16.916,24.357,24.243,
2004-06-01 02:45:00,0.000,4.520,-7.512,0.000,2.218,12.158,17.980,16.907,24.344,24.231,
2004-06-01 02:50:00,0.000,4.348,-6.733,0.000,2.205,12.234,17.970,16.900,24.331,24.219,
