cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,14.834,15.795,15.791,15.645,16.024,
2004-06-01 00:15:00,0.000,14.715,15.723,15.691,15.557,15.950,
2004-06-01 00:20:00,0.000,14.585,15.641,15.592,15.465,15.873,
2004-06-01 00:25:00,0.000,14.444,15.554,15.493,15.369,15.794,
2004-06-01 00:30:00,0.000,14.295,15.461,15.394,15.271,15.714,
2004-06-01 00:35:00,0.000,14.137,15.366,15.295,15.171,15.632,
2004-06-01 00:40:00,0.000,13.972,15.268,15.195,15.096,15.514,
2004-06-01 00:45:00,0.000,13.800,15.168,15.094,15.003,15.417,
2004-06-01 00:50:00,0.000,13.620,15.066,14.994,14.904,15.327,
2004-06-01 00:55:00,0.000,13.434,14.963,14.893,14.802,15.239,
2004-06-01 01:00:00,0.000,13.242,14.859,14.792,14.697,15.154,
2004-06-01 01:05:00,0.000,13.106,14.788,14.724,14.626,15.097,
2004-06-01 01:10:00,0.000,12.994,14.732,14.671,14.571,15.051,
2004-06-01 01:15:00,0.000,12.900,14.686,14.628,14.525,15.014,
2004-06-01 01:20:00,0.000,12.819,14.647,14.591,14.485,14.983,
2004-06-01 01:25:00,0.000,12.751,14.613,14.560,14.452,14.956,
2004-06-01 01:30:00,0.000,12.692,14.584,14.533,14.422,14.933,
2004-06-01 01:35:00,0.000,12.641,14.557,14.509,14.395,14.912,
2004-06-01 01:40:00,0.000,12.597,14.534,14.488,14.372,14.894,
2004-06-01 01:45:00,0.000,12.559,14.513,14.468,14.350,14.877,
2004-06-01 01:50:00,0.000,12.526,14.493,14.451,14.331,14.863,
2004-06-01 01:55:00,0.000,12.497,14.475,14.435,14.312,14.849,
2004-06-01 02:00:00,0.000,12.471,14.459,14.420,14.295,14.836,
2004-06-01 02:05:00,0.000,12.475,14.457,14.420,14.295,14.832,
2004-06-01 02:10:00,0.000,12.493,14.463,14.427,14.299,14.854,
2004-06-01 02:15:00,0.000,12.522,14.474,14.438,14.310,14.865,
2004-06-01 02:20:00,0.000,12.558,14.488,14.453,14.326,14.876,
2004-06-01 02:25:00,0.000,12.602,14.506,14.470,14.346,14.886,
2004-06-01 02:30:00,0.000,12.651,14.526,14.490,14.368,14.896,
2004-06-01 02:35:00,0.000,12.706,14.548,14.512,14.392,14.906,
2004-06-01 02:40:00,0.000,12.764,14.572,14.534,14.418,14.917,
2004-06-01 02:45:00,0.000,12.827,14.597,14.558,14.445,14.928,
2004-06-01 02:50:00,0.000,12.893,14.623,14.583,14.474,14.939,
2004-06-01 02:55:00,0.000,12.961,14.650,14.609,14.503,14.950,
2004-06-01 03:00:00,0.000,13.032,14.678,14.635,14.533,14.962,
2004-06-01 03:05:00,0.000,13.079,14.694,14.650,14.550,14.969,
2004-06-01 03:10:00,0.000,13.116,14.705,14.659,14.560,14.973,
2004-06-01 03:15:00,0.000,13.146,14.712,14.666,14.568,14.975,
2004-06-01 03:20:00,0.000,13.170,14.718,14.670,14.572,14.977,
2004-06-01 03:25:00,0.000,13.191,14.721,14.673,14.576,14.977,
2004-06-01 03:30:00,0.000,13.207,14.723,14.674,14.577,14.978,
2004-06-01 03:35:00,0.000,13.221,14.724,14.675,14.578,14.977,
2004-06-01 03:40:00,0.000,13.233,14.725,14.675,14.578,14.977,
2004-06-01 03:45:00,0.000,13.243,14.724,14.674,14.577,14.976,
2004-06-01 03:50:00,0.000,13.250,14.723,14.673,14.576,14.975,
2004-06-01 03:55:00,0.000,13.257,14.722,14.672,14.575,14.974,
2004-06-01 04:00:00,0.000,13.263,14.721,14.671,14.573,14.973,
2004-06-01 04:05:00,0.000,13.249,14.711,14.662,14.563,14.968,
2004-06-01 04:10:00,0.000,13.227,14.699,14.650,14.549,14.963,
2004-06-01 04:15:00,0.000,13.198,14.683,14.635,14.533,14.956,
2004-06-01 04:20:00,0.000,13.164,14.667,14.620,14.515,14.949,
2004-06-01 04:25:00,0.000,13.127,14.648,14.603,14.496,14.941,
2004-06-01 04:30:00,0.000,13.086,14.629,14.585,14.476,14.934,
2004-06-01 04:35:00,0.000,13.042,14.609,14.567,14.455,14.925,
2004-06-01 04:40:00,0.000,12.997,14.588,14.549,14.433,14.917,
2004-06-01 04:45:00,0.000,12.950,14.567,14.529,14.412,14.909,
2004-06-01 04:50:00,0.000,12.901,14.545,14.510,14.389,14.900,
2004-06-01 04:55:00,0.000,12.851,14.523,14.490,14.367,14.891,
2004-06-01 05:00:00,0.000,12.800,14.501,14.470,14.344,14.882,
2004-06-01 05:05:00,5.464,12.782,14.493,14.464,14.337,14.880,
2004-06-01 05:10:00,0.548,12.777,14.491,14.464,14.336,14.881,
2004-06-01 05:15:00,0.497,12.781,14.493,14.468,14.341,14.884,
2004-06-01 05:20:00,0.265,12.793,14.500,14.476,14.349,14.889,
2004-06-01 05:25:00,0.219,12.811,14.510,14.487,14.361,14.896,
2004-06-01 05:30:00,0.000,12.848,14.535,14.512,14.390,14.912,
2004-06-01 05:35:00,0.000,12.884,14.561,14.536,14.417,14.928,
2004-06-01 05:40:00,0.000,12.922,14.588,14.561,14.446,14.945,
2004-06-01 05:45:00,0.000,12.964,14.617,14.588,14.476,14.964,
2004-06-01 05:50:00,0.000,13.008,14.648,14.616,14.507,14.983,
2004-06-01 05:55:00,0.000,13.054,14.680,14.645,14.539,15.003,
2004-06-01 06:00:00,0.000,13.102,14.712,14.675,14.572,15.024,
2004-06-01 06:05:00,1.303,13.154,14.748,14.706,14.607,15.047,
2004-06-01 06:10:00,0.000,13.211,14.784,14.740,14.643,15.072,
2004-06-01 06:15:00,0.309,13.272,14.808,14.788,14.679,15.097,
2004-06-01 06:20:00,0.000,13.337,14.839,14.831,14.730,15.123,
2004-06-01 06:25:00,0.000,13.403,14.869,14.866,14.801,15.148,
2004-06-01 06:30:00,0.000,13.475,14.902,14.903,14.888,15.175,
2004-06-01 06:35:00,0.000,13.558,14.940,14.944,14.990,15.204,
2004-06-01 06:40:00,0.000,13.649,14.980,14.986,15.110,15.234,
2004-06-01 06:45:00,0.000,13.746,15.021,15.039,15.246,15.265,
2004-06-01 06:50:00,0.000,13.846,15.063,15.174,15.396,15.297,
2004-06-01 06:55:00,0.000,13.949,15.106,15.358,15.559,15.329,
2004-06-01 07:00:00,0.000,14.056,15.149,15.553,15.733,15.362,
2004-06-01 07:05:00,1.438,14.173,15.201,15.766,15.937,15.403,
2004-06-01 07:10:00,1.651,14.296,15.256,15.999,16.177,15.449,
2004-06-01 07:15:00,2.698,14.424,15.314,16.251,16.447,15.497,
2004-06-01 07:20:00,1.690,14.557,15.375,16.522,16.742,15.549,
2004-06-01 07:25:00,1.793,14.693,15.438,16.861,17.042,15.605,
2004-06-01 07:30:00,0.831,14.834,15.505,17.253,17.293,15.663,
2004-06-01 07:35:00,1.377,14.978,15.573,17.636,17.522,15.724,
2004-06-01 07:40:00,0.222,15.126,15.643,17.908,17.738,15.786,
2004-06-01 07:45:00,1.315,15.274,15.714,18.136,17.945,15.851,
2004-06-01 07:50:00,0.000,15.423,15.786,18.334,18.145,15.916,
2004-06-01 07:55:00,1.118,15.574,15.859,18.510,18.341,15.983,
2004-06-01 08:00:00,0.859,15.725,15.932,18.669,18.533,16.050,
2004-06-01 08:05:00,1.318,15.887,16.013,18.822,18.734,16.124,
2004-06-01 08:10:00,1.327,16.053,16.097,18.966,18.936,16.202,
2004-06-01 08:15:00,1.527,16.223,16.183,19.102,19.138,16.281,
2004-06-01 08:20:00,1.713,16.399,16.253,19.296,19.435,16.354,
2004-06-01 08:25:00,1.886,16.577,16.334,19.440,19.672,16.432,
2004-06-01 08:30:00,2.049,16.757,16.418,19.565,19.893,16.512,
2004-06-01 08:35:00,2.202,17.014,16.524,19.807,20.277,16.610,
2004-06-01 08:40:00,2.346,17.304,16.640,20.083,20.716,16.715,
2004-06-01 08:45:00,2.483,17.619,16.762,20.370,21.186,16.827,
2004-06-01 08:50:00,2.614,17.954,16.889,20.659,21.674,16.943,
2004-06-01 08:55:00,2.738,18.306,17.020,20.942,22.171,17.062,
2004-06-01 09:00:00,2.857,18.670,17.153,21.214,22.673,17.185,
2004-06-01 09:05:00,2.992,19.066,17.310,21.493,23.196,17.329,
