cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:05:00,0.000,1.355,-10.822,0.000,13.363,14.987,18.765,17.916,24.875,24.739,
2004-06-01 00:10:00,0.000,1.497,-12.068,0.000,12.688,14.882,18.821,17.792,24.853,24.719,
2004-06-01 00:15:00,0.000,1.772,-13.251,0.000,12.071,14.765,18.773,17.754,24.832,24.698,
2004-06-01 00:20:00,0.000,2.215,-14.396,0.000,12.086,14.640,18.738,17.704,24.810,24.677,
2004-06-01 00:25:00,0.000,2.612,-15.491,0.000,11.379,14.506,18.704,17.654,24.789,24.656,
2004-06-01 00:30:00,0.000,3.132,-16.559,0.000,11.134,14.366,18.665,17.607,24.766,24.634,
2004-06-01 00:35:00,0.000,3.554,-17.584,0.000,10.400,14.217,18.627,17.560,24.744,24.612,
2004-06-01 00:40:00,0.000,3.911,-18.564,0.000,9.509,14.059,18.586,17.515,24.723,24.589,
2004-06-01 00:45:00,0.000,4.321,-19.514,0.000,8.877,13.895,18.546,17.470,24.701,24.565,
2004-06-01 00:50:00,0.000,4.617,-20.420,0.000,8.083,13.722,18.505,17.427,24.679,24.542,
2004-06-01 00:55:00,0.000,4.582,-21.247,0.000,6.820,13.533,18.464,17.385,24.657,24.519,
2004-06-01 01:00:00,0.000,4.678,-22.037,0.000,5.996,13.337,18.422,17.344,24.634,24.496,
2004-06-01 01:05:00,0.000,5.739,-21.505,0.000,6.279,13.203,18.392,17.311,24.611,24.473,
2004-06-01 01:10:00,0.000,6.672,-21.113,0.000,6.533,13.095,18.361,17.279,24.589,24.451,
2004-06-01 01:15:00,0.000,7.517,-20.819,0.000,6.776,13.007,18.331,17.247,24.568,24.430,
2004-06-01 01:20:00,0.000,8.290,-20.603,0.000,7.011,12.934,18.303,17.217,24.547,24.410,
2004-06-01 01:25:00,0.000,9.459,-20.512,0.000,7.689,12.886,18.275,17.188,24.527,24.391,
2004-06-01 01:30:00,0.000,10.086,-20.443,0.000,7.914,12.842,18.248,17.160,24.508,24.372,
2004-06-01 01:35:00,0.000,10.670,-20.410,0.000,8.136,12.805,18.221,17.133,24.490,24.354,
2004-06-01 01:40:00,0.000,11.213,-20.409,0.000,8.356,12.774,18.196,17.106,24.472,24.337,
2004-06-01 01:45:00,0.000,11.718,-20.436,0.000,8.572,12.749,18.170,17.080,24.454,24.320,
2004-06-01 01:50:00,0.000,12.190,-20.486,0.000,8.786,12.728,18.145,17.056,24.437,24.304,
2004-06-01 01:55:00,0.000,12.374,-20.521,0.000,8.769,12.704,18.121,17.031,24.421,24.288,
2004-06-01 02:00:00,0.000,12.838,-20.594,0.000,8.996,12.688,18.097,17.007,24.404,24.272,
2004-06-01 02:05:00,0.000,12.751,-19.481,0.000,8.938,12.698,18.080,16.991,24.389,24.257,
2004-06-01 02:10:00,0.000,12.551,-18.430,0.000,8.874,12.719,18.064,16.977,24.372,24.244,
2004-06-01 02:15:00,0.000,12.273,-17.423,0.000,8.808,12.749,18.048,16.963,24.356,24.231,
2004-06-01 02:20:00,0.000,11.934,-16.451,0.000,8.740,12.786,18.034,16.951,24.340,24.219,
2004-06-01 02:25:00,0.000,11.548,-15.508,0.000,8.670,12.829,18.021,16.939,24.326,24.206,
2004-06-01 02:30:00,0.000,11.123,-14.589,0.000,8.600,12.876,18.009,16.929,24.312,24.194,
2004-06-01 02:35:00,0.000,10.916,-13.725,0.000,8.772,12.934,17.996,16.919,24.298,24.182,
2004-06-01 02:40:00,0.000,10.406,-12.858,0.000,8.702,12.992,17.986,16.911,24.285,24.171,
2004-06-01 02:45:00,0.000,9.885,-12.002,0.000,8.632,13.052,17.975,16.903,24.272,24.159,
2004-06-01 02:50:00,0.000,9.351,-11.158,0.000,8.561,13.113,17.966,16.896,24.260,24.148,
2004-06-01 02:55:00,0.000,8.808,-10.323,0.000,8.489,13.177,17.956,16.889,24.248,24.137,
2004-06-01 03:00:00,0.000,8.256,-9.498,0.000,8.416,13.243,17.948,16.883,24.236,24.126,
2004-06-01 03:05:00,0.000,8.015,-9.790,0.000,8.519,13.285,17.934,16.872,24.224,24.115,
2004-06-01 03:10:00,0.000,7.852,-10.035,0.000,8.628,13.318,17.921,16.860,24.213,24.105,
2004-06-01 03:15:00,0.000,7.740,-10.247,0.000,8.739,13.345,17.908,16.849,24.201,24.094,
2004-06-01 03:20:00,0.000,7.337,-10.390,0.000,8.384,13.358,17.895,16.838,24.189,24.083,
2004-06-01 03:25:00,0.000,7.336,-10.538,0.000,8.498,13.372,17.882,16.826,24.177,24.072,
2004-06-01 03:30:00,0.000,7.348,-10.677,0.000,8.611,13.384,17.868,16.815,24.165,24.062,
2004-06-01 03:35:00,0.000,7.374,-10.806,0.000,8.724,13.395,17.855,16.803,24.153,24.051,
2004-06-01 03:40:00,0.000,7.413,-10.927,0.000,8.838,13.403,17.842,16.792,24.142,24.040,
2004-06-01 03:45:00,0.000,7.463,-11.041,0.000,8.952,13.411,17.828,16.781,24.130,24.030,
2004-06-01 03:50:00,0.000,7.523,-11.149,0.000,9.065,13.417,17.815,16.769,24.118,24.019,
2004-06-01 03:55:00,0.000,7.589,-11.253,0.000,9.179,13.422,17.802,16.758,24.106,24.008,
2004-06-01 04:00:00,0.000,7.662,-11.353,0.000,9.293,13.427,17.789,16.747,24.095,23.997,
2004-06-01 04:05:00,0.000,7.599,-12.097,0.000,8.999,13.406,17.774,16.734,24.088,23.992,
2004-06-01 04:10:00,0.000,7.890,-12.818,0.000,9.083,13.381,17.758,16.720,24.080,23.985,
2004-06-01 04:15:00,0.000,8.228,-13.516,0.000,9.169,13.351,17.743,16.707,24.074,23.980,
2004-06-01 04:20:00,0.000,8.607,-14.195,0.000,9.255,13.318,17.727,16.693,24.067,23.975,
2004-06-01 04:25:00,0.000,9.021,-14.859,0.000,9.342,13.281,17.711,16.679,24.060,23.969,
2004-06-01 04:30:00,0.000,9.463,-15.510,0.000,9.430,13.242,17.696,16.665,24.052,23.963,
2004-06-01 04:35:00,0.000,9.931,-16.152,0.000,9.518,13.202,17.680,16.651,24.044,23.956,
2004-06-01 04:40:00,0.000,10.419,-16.787,0.000,9.606,13.159,17.664,16.636,24.036,23.949,
2004-06-01 04:45:00,0.000,10.925,-17.417,0.000,9.693,13.116,17.647,16.622,24.027,23.942,
2004-06-01 04:50:00,0.000,11.447,-18.042,0.000,9.781,13.072,17.631,16.608,24.018,23.934,
2004-06-01 04:55:00,0.000,11.983,-18.664,0.000,9.868,13.027,17.615,16.594,24.009,23.926,
2004-06-01 05:00:00,0.000,12.530,-19.283,0.000,9.955,12.982,17.599,16.579,23.999,23.918,
2004-06-01 05:05:00,9.342,12.899,-18.673,0.000,10.070,12.969,17.588,16.570,23.991,23.911,
2004-06-01 05:10:00,9.402,13.130,-18.131,0.000,10.177,12.969,17.577,16.562,23.957,23.879,
2004-06-01 05:15:00,9.463,13.268,-17.634,0.000,10.282,12.978,17.566,16.553,23.920,23.843,
2004-06-01 05:20:00,9.523,13.334,-17.172,0.000,10.384,12.993,17.557,16.546,23.886,23.810,
2004-06-01 05:25:00,9.584,13.342,-16.735,0.000,10.484,13.014,17.547,16.539,23.854,23.780,
2004-06-01 05:30:00,9.645,13.158,-16.387,0.648,10.583,13.053,17.542,16.536,23.826,23.753,
2004-06-01 05:35:00,9.707,12.980,-16.033,0.807,10.678,13.089,17.534,16.531,23.801,23.728,
2004-06-01 05:40:00,9.768,12.775,-15.690,0.964,10.773,13.128,17.528,16.527,23.778,23.706,
2004-06-01 05:45:00,9.830,12.541,-15.356,1.120,10.867,13.169,17.522,16.523,23.756,23.685,
2004-06-01 05:50:00,9.892,12.268,-15.037,1.346,10.960,13.213,17.516,16.519,23.737,23.666,
2004-06-01 05:55:00,9.954,11.946,-14.738,1.658,11.052,13.261,17.511,16.516,23.718,23.648,
2004-06-01 06:00:00,10.017,11.584,-14.453,2.008,11.143,13.312,17.506,16.514,23.701,23.631,
2004-06-01 06:05:00,10.117,11.126,-14.173,2.398,11.085,13.363,17.503,16.514,23.708,23.639,
2004-06-01 06:10:00,10.217,10.648,-13.904,2.825,11.026,13.417,17.501,16.514,23.712,23.642,
2004-06-01 06:15:00,10.318,10.148,-13.647,3.290,10.966,13.473,17.426,16.571,23.715,23.646,
2004-06-01 06:20:00,10.419,9.633,-13.399,3.766,10.906,13.531,17.417,16.579,23.717,23.649,
2004-06-01 06:25:00,10.521,9.109,-13.158,4.230,10.844,13.590,17.406,16.586,23.719,23.653,
2004-06-01 06:30:00,10.623,8.556,-12.933,4.791,10.782,13.653,17.400,16.593,23.721,23.656,
2004-06-01 06:35:00,10.726,7.905,-12.756,5.720,10.718,13.725,17.395,16.602,23.723,23.658,
2004-06-01 06:40:00,10.829,7.201,-12.607,6.686,10.651,13.802,17.392,16.610,23.724,23.660,
2004-06-01 06:45:00,10.933,6.300,-12.450,7.608,10.221,13.877,17.389,16.618,23.725,23.662,
2004-06-01 06:50:00,11.037,5.585,-12.328,8.576,10.158,13.960,17.389,16.627,23.726,23.664,
2004-06-01 06:55:00,11.141,4.830,-12.230,9.589,10.091,14.047,17.388,16.635,23.732,23.665,
2004-06-01 07:00:00,11.246,4.043,-12.153,10.646,10.021,14.138,17.389,16.644,23.741,23.666,
2004-06-01 07:05:00,11.489,3.543,-12.204,11.749,10.194,14.240,17.393,16.685,23.855,23.770,
2004-06-01 07:10:00,11.732,2.960,-12.285,12.896,10.360,14.347,17.399,16.719,23.970,23.874,
2004-06-01 07:15:00,11.976,2.306,-12.390,14.088,10.518,14.459,17.405,16.738,24.081,23.973,
2004-06-01 07:20:00,12.221,1.588,-12.517,15.324,10.668,14.575,17.412,16.759,24.186,24.067,
2004-06-01 07:25:00,12.466,0.812,-12.662,16.603,10.806,14.695,17.420,16.781,24.281,24.156,
2004-06-01 07:30:00,12.711,-0.018,-12.823,17.927,10.926,14.817,17.430,16.835,24.367,24.240,
2004-06-01 07:35:00,12.958,-0.895,-12.999,19.294,11.003,14.943,17.440,16.905,24.447,24.318,
2004-06-01 07:40:00,13.204,-1.855,-13.184,20.703,11.416,15.070,17.452,16.986,24.520,24.390,
2004-06-01 07:45:00,13.452,-2.895,-13.375,22.156,11.841,15.197,17.463,17.021,24.587,24.456,
2004-06-01 07:50:00,13.700,-3.985,-13.572,23.650,12.165,15.326,17.476,17.061,24.648,24.516,
2004-06-01 07:55:00,13.948,-5.126,-13.775,25.185,12.453,15.456,17.489,17.119,24.705,24.571,
2004-06-01 08:00:00,14.198,-6.315,-13.982,26.761,12.721,15.587,17.504,17.193,24.758,24.622,
2004-06-01 08:05:00,14.522,-7.349,-14.087,28.378,12.784,15.727,17.523,17.237,24.807,24.670,
2004-06-01 08:10:00,14.848,-8.458,-14.219,30.034,12.850,15.873,17.544,17.283,24.853,24.717,
2004-06-01 08:15:00,15.173,-9.625,-14.373,31.729,12.913,16.023,17.565,17.400,24.896,24.762,
2004-06-01 08:20:00,15.499,-10.219,-14.638,33.517,11.965,16.194,17.584,17.537,24.938,24.806,
2004-06-01 08:25:00,15.825,-11.507,-14.873,35.290,12.033,16.359,17.607,17.589,24.976,24.846,
2004-06-01 08:30:00,16.151,-12.810,-15.114,37.098,12.091,16.524,17.631,17.681,25.021,24.883,
2004-06-01 08:35:00,16.478,-14.997,-15.729,42.410,12.145,16.762,17.664,17.815,25.075,24.919,
2004-06-01 08:40:00,16.805,-17.623,-16.513,47.873,12.229,17.031,17.700,17.930,25.135,24.955,
2004-06-01 08:45:00,17.132,-20.567,-17.419,53.484,12.318,17.322,17.736,18.174,25.200,24.993,
2004-06-01 08:50:00,17.460,-23.776,-18.425,59.240,12.407,17.631,17.776,18.342,25.269,25.030,
2004-06-01 08:55:00,17.788,-27.215,-19.517,65.139,12.494,17.955,17.816,18.477,25.341,25.067,
2004-06-01 09:00:00,18.116,-30.855,-20.685,71.178,12.578,18.292,17.859,18.611,25.408,25.102,
2004-06-01 09:05:00,18.688,-34.344,-21.628,77.352,12.720,18.660,17.914,18.752,25.471,25.137,
2004-06-01 09:10:00,19.257,-38.130,-22.669,83.660,12.866,19.045,17.973,18.887,25.533,25.170,
2004-06-01 09:15:00,19.823,-42.156,-23.786,90.097,13.013,19.442,18.032,19.018,25.593,25.203,
2004-06-01 09:20:00,20.392,-46.394,-24.968,96.659,13.158,19.850,18.096,19.144,25.652,25.234,
2004-06-01 09:25:00,20.960,-50.820,-26.205,103.344,13.301,20.266,18.160,19.265,25.710,25.265,
2004-06-01 09:30:00,21.524,-55.418,-27.490,110.147,13.442,20.689,18.229,19.380,25.767,25.295,
2004-06-01 09:35:00,22.085,-59.531,-28.566,114.667,13.581,21.071,18.292,19.466,25.818,25.323,
2004-06-01 09:40:00,22.643,-63.487,-29.575,119.239,13.709,21.440,18.358,19.544,25.866,25.350,
2004-06-01 09:45:00,23.199,-70.900,-30.041,123.860,14.845,21.706,18.424,19.619,25.912,25.376,
2004-06-01 09:50:00,23.751,-74.326,-30.768,128.528,14.948,22.024,18.492,19.682,25.968,25.400,
2004-06-01 09:55:00,24.300,-77.936,-31.546,133.239,15.060,22.348,18.561,19.743,26.035,25.424,
2004-06-01 10:00:00,24.846,-81.621,-32.340,137.990,15.171,22.674,18.631,19.793,26.107,25.447,
2004-06-01 10:05:00,25.367,-85.111,-33.643,142.779,15.263,22.993,18.700,19.840,26.180,25.469,
2004-06-01 10:10:00,25.883,-88.593,-34.938,147.603,15.352,23.310,18.772,19.876,26.248,25.490,
2004-06-01 10:15:00,26.395,-92.081,-36.231,152.459,15.441,23.625,18.843,19.909,26.306,25.510,
2004-06-01 10:20:00,26.902,-95.581,-37.524,157.343,15.528,23.940,18.916,19.932,26.358,25.531,
2004-06-01 10:25:00,27.405,-99.095,-38.818,162.254,15.614,24.254,18.989,19.953,26.406,25.551,
2004-06-01 10:30:00,27.903,-102.624,-40.113,167.186,15.700,24.567,19.063,19.963,26.451,25.571,
2004-06-01 10:35:00,28.397,-106.508,-41.527,173.282,15.785,24.900,19.140,19.976,26.494,25.590,
2004-06-01 10:40:00,28.886,-105.499,-43.731,179.412,14.858,25.376,19.219,19.979,26.535,25.610,
2004-06-01 10:45:00,29.371,-110.346,-45.541,185.574,14.964,25.772,19.298,19.978,26.574,25.631,
2004-06-01 10:50:00,29.851,-114.957,-47.270,191.762,15.058,26.155,19.379,19.968,26.611,25.651,
2004-06-01 10:55:00,30.327,-119.511,-48.973,197.973,15.149,26.533,19.460,19.955,26.647,25.671,
2004-06-01 11:00:00,30.798,-124.041,-50.662,204.203,15.238,26.907,19.543,19.931,26.681,25.692,
2004-06-01 11:05:00,30.948,-129.655,-52.384,210.446,15.409,27.242,19.614,19.898,26.703,25.703,
2004-06-01 11:10:00,31.097,-135.067,-54.016,216.699,15.573,27.562,19.761,19.922,26.715,25.705,
2004-06-01 11:15:00,31.243,-140.366,-55.589,222.958,15.734,27.870,19.909,19.949,26.726,25.709,
2004-06-01 11:20:00,31.388,-145.587,-57.116,229.218,15.893,28.171,20.077,19.984,26.737,25.714,
2004-06-01 11:25:00,31.531,-150.751,-58.606,235.474,16.050,28.464,20.248,20.020,26.748,25.721,
2004-06-01 11:30:00,31.671,-155.873,-60.065,241.723,16.206,28.751,20.436,20.062,26.758,25.729,
2004-06-01 11:35:00,31.810,-160.847,-61.456,247.578,16.359,29.025,20.628,20.116,26.768,25.740,
2004-06-01 11:40:00,31.946,-165.773,-62.818,253.510,16.511,29.294,20.831,20.164,26.778,25.752,
2004-06-01 11:45:00,32.081,-170.659,-64.151,259.418,16.661,29.558,21.035,20.211,26.788,25.765,
2004-06-01 11:50:00,32.213,-175.508,-65.458,265.298,16.811,29.816,21.251,20.262,26.798,25.780,
2004-06-01 11:55:00,32.344,-180.325,-66.742,271.146,16.958,30.070,21.470,20.312,26.809,25.796,
2004-06-01 12:00:00,32.473,-185.112,-68.002,276.957,17.105,30.320,21.699,20.365,26.820,25.812,
2004-06-01 12:05:00,32.765,-188.598,-69.820,282.727,17.157,30.587,21.937,20.423,26.841,25.841,
2004-06-01 12:10:00,33.054,-192.180,-71.668,288.452,17.211,30.857,22.186,20.483,26.869,25.877,
2004-06-01 12:15:00,33.339,-195.800,-73.528,294.128,17.265,31.129,22.436,20.543,26.897,25.914,
2004-06-01 12:20:00,33.621,-199.434,-75.391,299.749,17.319,31.400,22.698,20.605,26.924,25.951,
2004-06-01 12:25:00,33.898,-203.066,-77.252,305.313,17.372,31.670,22.961,20.668,26.950,25.986,
2004-06-01 12:30:00,34.173,-206.683,-79.108,310.814,17.425,31.938,23.234,20.733,26.975,26.021,
2004-06-01 12:35:00,34.450,-211.888,-81.482,321.326,17.478,32.297,23.544,20.809,27.001,26.056,
2004-06-01 12:40:00,34.730,-217.710,-84.057,331.780,17.539,32.683,23.870,20.889,27.027,26.090,
2004-06-01 12:45:00,35.012,-223.869,-86.743,342.167,17.603,33.084,24.198,20.969,27.054,26.125,
2004-06-01 12:50:00,35.302,-230.250,-89.500,352.480,17.667,33.496,24.546,21.053,27.082,26.159,
2004-06-01 12:55:00,35.590,-236.780,-92.304,362.709,17.732,33.913,24.895,21.136,27.111,26.193,
2004-06-01 13:00:00,35.874,-243.402,-95.138,372.846,17.797,34.333,25.262,21.224,27.140,26.227,
2004-06-01 13:05:00,36.035,-250.096,-98.247,382.885,17.863,34.744,25.627,21.309,27.169,26.262,
2004-06-01 13:10:00,36.195,-256.750,-101.342,392.815,17.927,35.153,26.008,21.397,27.198,26.296,
2004-06-01 13:15:00,36.350,-263.364,-104.422,402.630,17.991,35.557,26.389,21.484,27.227,26.330,
2004-06-01 13:20:00,36.502,-269.928,-107.484,412.321,18.054,35.957,26.784,21.574,27.256,26.364,
2004-06-01 13:25:00,36.651,-276.432,-110.527,421.880,18.116,36.352,27.179,21.664,27.285,26.398,
2004-06-01 13:30:00,36.798,-282.866,-113.546,431.300,18.177,36.742,27.586,21.755,27.315,26.432,
2004-06-01 13:35:00,36.941,-286.305,-115.606,431.614,18.237,36.966,27.908,21.826,27.343,26.464,
2004-06-01 13:40:00,37.081,-288.525,-117.248,431.809,18.284,37.135,28.229,21.896,27.370,26.496,
2004-06-01 13:45:00,37.219,-290.024,-118.651,431.884,18.326,37.268,28.547,21.966,27.397,26.526,
2004-06-01 13:50:00,37.353,-290.996,-119.880,431.840,18.365,37.374,28.853,22.032,27.423,26.556,
2004-06-01 13:55:00,37.485,-291.560,-120.974,431.676,18.402,37.460,29.156,22.099,27.450,26.585,
2004-06-01 14:00:00,37.613,-291.798,-121.961,431.392,18.437,37.530,29.450,22.163,27.478,26.613,
2004-06-01 14:05:00,37.587,-294.328,-121.825,430.988,18.601,37.539,29.724,22.217,27.508,26.642,
2004-06-01 14:10:00,37.561,-296.288,-121.500,430.463,18.760,37.522,29.987,22.268,27.541,26.672,
2004-06-01 14:15:00,37.535,-297.853,-121.052,429.818,18.915,37.487,30.247,22.318,27.575,26.706,
2004-06-01 14:20:00,37.509,-299.105,-120.512,429.053,19.069,37.438,30.495,22.365,27.610,26.742,
2004-06-01 14:25:00,37.483,-300.095,-119.896,428.167,19.221,37.378,30.741,22.412,27.646,26.782,
2004-06-01 14:30:00,37.457,-300.860,-119.220,427.161,19.372,37.308,30.975,22.455,27.682,26.826,
2004-06-01 14:35:00,37.431,-302.635,-114.557,401.782,20.494,36.557,30.983,22.414,27.713,26.869,
2004-06-01 14:40:00,37.405,-289.265,-109.805,376.327,20.583,35.856,30.892,22.390,27.739,26.910,
2004-06-01 14:45:00,37.378,-274.909,-104.867,351.028,20.674,35.112,30.796,22.366,27.760,26.950,
2004-06-01 14:50:00,37.352,-276.585,-97.143,325.904,22.939,33.885,30.622,22.328,27.774,26.988,
2004-06-01 14:55:00,37.325,-256.225,-91.058,300.973,23.017,32.972,30.444,22.291,27.782,27.008,
2004-06-01 15:00:00,37.299,-237.089,-85.458,276.253,23.119,32.107,30.484,22.230,27.783,27.027,
2004-06-01 15:05:00,37.040,-218.701,-80.336,251.763,23.019,31.244,30.044,22.162,27.779,27.044,
2004-06-01 15:10:00,36.778,-200.545,-75.287,227.519,22.915,30.385,29.602,22.081,27.769,27.053,
2004-06-01 15:15:00,36.513,-182.600,-70.306,203.541,22.807,29.530,28.925,22.018,27.753,27.043,
2004-06-01 15:20:00,36.243,-164.853,-65.387,179.845,22.695,28.679,28.433,21.930,27.731,27.029,
2004-06-01 15:25:00,35.970,-147.303,-60.528,156.448,22.578,27.830,28.009,21.843,27.703,27.015,
2004-06-01 15:30:00,35.695,-129.956,-55.729,133.366,22.454,26.984,27.594,21.747,27.669,27.000,
2004-06-01 15:35:00,35.418,-121.102,-53.043,132.796,22.322,26.512,27.423,21.700,27.634,26.992,
2004-06-01 15:40:00,35.135,-115.146,-51.108,132.184,22.243,26.154,27.264,21.650,27.600,26.988,
2004-06-01 15:45:00,34.857,-103.544,-50.646,131.531,19.957,26.057,27.104,21.601,27.568,26.986,
2004-06-01 15:50:00,34.588,-101.885,-49.751,130.836,19.942,25.868,26.978,21.555,27.539,26.979,
2004-06-01 15:55:00,34.316,-100.289,-48.872,130.100,19.912,25.686,26.851,21.509,27.513,26.966,
2004-06-01 16:00:00,34.052,-98.935,-48.062,129.324,19.883,25.516,26.709,21.465,27.489,26.949,
2004-06-01 16:05:00,34.010,-96.935,-47.685,128.506,19.959,25.371,26.554,21.434,27.438,26.898,
2004-06-01 16:10:00,33.969,-95.182,-47.384,127.649,20.038,25.237,26.403,21.405,27.392,26.853,
2004-06-01 16:15:00,33.927,-93.595,-47.135,126.751,20.119,25.112,26.312,21.376,27.351,26.816,
2004-06-01 16:20:00,33.886,-92.128,-46.924,125.814,20.201,24.994,26.229,21.350,27.315,26.783,
2004-06-01 16:25:00,33.843,-90.747,-46.742,124.837,20.284,24.881,26.145,21.324,27.284,26.755,
2004-06-01 16:30:00,33.800,-89.426,-46.581,123.821,20.367,24.771,26.074,21.300,27.258,26.730,
2004-06-01 16:35:00,33.757,-86.517,-46.002,118.158,20.450,24.584,25.950,21.265,27.234,26.708,
2004-06-01 16:40:00,33.713,-80.584,-45.653,112.576,19.579,24.442,25.831,21.231,27.213,26.688,
2004-06-01 16:45:00,33.669,-77.484,-44.992,107.078,19.658,24.241,25.711,21.197,27.192,26.670,
2004-06-01 16:50:00,33.624,-73.992,-44.233,101.668,19.725,24.024,25.587,21.161,27.173,26.654,
2004-06-01 16:55:00,33.580,-70.224,-43.409,96.126,19.787,23.796,25.447,21.126,27.154,26.639,
2004-06-01 17:00:00,33.535,-66.313,-42.556,90.690,19.844,23.561,25.282,21.090,27.136,26.625,
2004-06-01 17:05:00,33.404,-62.403,-41.291,85.367,19.573,23.335,25.117,21.049,27.082,26.576,
2004-06-01 17:10:00,33.272,-58.601,-40.038,80.161,19.302,23.110,24.946,21.006,27.027,26.526,
2004-06-01 17:15:00,33.136,-56.672,-38.536,75.074,19.977,22.838,24.779,20.963,26.974,26.479,
2004-06-01 17:20:00,32.997,-52.642,-37.215,70.110,19.696,22.602,24.610,20.918,26.923,26.435,
2004-06-01 17:25:00,32.856,-48.870,-35.947,65.270,19.421,22.372,24.444,20.874,26.874,26.393,
2004-06-01 17:30:00,32.713,-45.266,-34.707,60.557,19.145,22.148,24.279,20.828,26.828,26.354,
2004-06-01 17:35:00,32.567,-42.056,-33.560,56.710,18.867,21.940,24.125,20.785,26.785,26.318,
2004-06-01 17:40:00,32.418,-39.061,-32.458,52.980,18.591,21.739,23.974,20.752,26.744,26.284,
2004-06-01 17:45:00,32.266,-36.228,-31.386,49.347,18.314,21.543,23.844,20.707,26.704,26.252,
2004-06-01 17:50:00,32.112,-35.820,-30.012,45.818,19.921,21.290,23.718,20.663,26.666,26.223,
2004-06-01 17:55:00,31.956,-32.613,-28.898,42.393,19.555,21.087,23.592,20.619,26.628,26.195,
