cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,-19.940,-34.182,0.000,4.883,19.084,18.818,17.789,24.796,24.661,
2004-06-01 00:15:00,0.000,-19.539,-35.605,0.000,4.760,19.016,18.770,17.751,24.776,24.642,
2004-06-01 00:20:00,0.000,-19.098,-37.008,0.000,4.634,18.945,18.735,17.701,24.755,24.622,
2004-06-01 00:25:00,0.000,-18.621,-38.396,0.000,4.502,18.871,18.701,17.651,24.734,24.601,
2004-06-01 00:30:00,0.000,-18.110,-39.772,0.000,4.366,18.795,18.662,17.604,24.713,24.581,
2004-06-01 00:35:00,0.000,-17.566,-41.138,0.000,4.225,18.716,18.624,17.557,24.692,24.560,
2004-06-01 00:40:00,0.000,-16.987,-42.496,0.000,4.077,18.637,18.583,17.512,24.672,24.537,
2004-06-01 00:45:00,0.000,-16.372,-43.848,0.000,3.923,18.555,18.543,17.467,24.651,24.515,
2004-06-01 00:50:00,0.000,-15.717,-45.194,0.000,3.760,18.473,18.502,17.424,24.630,24.492,
2004-06-01 00:55:00,0.000,-15.018,-46.538,0.000,3.588,18.391,18.461,17.382,24.608,24.470,
2004-06-01 01:00:00,0.000,-14.267,-47.879,0.000,3.404,18.307,18.419,17.341,24.586,24.448,
2004-06-01 01:05:00,0.000,-14.172,-47.650,0.000,3.440,18.236,18.388,17.307,24.564,24.426,
2004-06-01 01:10:00,0.000,-14.090,-47.445,0.000,3.477,18.169,18.358,17.276,24.543,24.405,
2004-06-01 01:15:00,0.000,-14.011,-47.256,0.000,3.513,18.105,18.328,17.244,24.523,24.385,
2004-06-01 01:20:00,0.000,-13.933,-47.078,0.000,3.549,18.042,18.300,17.214,24.503,24.366,
2004-06-01 01:25:00,0.000,-13.854,-46.910,0.000,3.584,17.982,18.271,17.185,24.484,24.348,
2004-06-01 01:30:00,0.000,-13.775,-46.749,0.000,3.619,17.922,18.245,17.157,24.466,24.330,
2004-06-01 01:35:00,0.000,-13.694,-46.595,0.000,3.653,17.865,18.218,17.129,24.448,24.313,
2004-06-01 01:40:00,0.000,-13.611,-46.448,0.000,3.687,17.808,18.192,17.103,24.431,24.296,
2004-06-01 01:45:00,0.000,-13.526,-46.306,0.000,3.720,17.752,18.167,17.077,24.415,24.280,
2004-06-01 01:50:00,0.000,-13.440,-46.169,0.000,3.752,17.697,18.142,17.052,24.398,24.265,
2004-06-01 01:55:00,0.000,-13.351,-46.037,0.000,3.785,17.643,18.118,17.028,24.383,24.250,
2004-06-01 02:00:00,0.000,-13.260,-45.909,0.000,3.816,17.590,18.094,17.004,24.367,24.235,
2004-06-01 02:05:00,0.000,-13.025,-44.569,0.000,3.795,17.557,18.077,16.988,24.353,24.221,
2004-06-01 02:10:00,0.000,-12.831,-43.273,0.000,3.777,17.531,18.061,16.974,24.337,24.209,
