cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,18.920,15.834,15.833,15.680,16.065,
2004-06-01 00:15:00,0.000,18.854,15.764,15.732,15.593,15.992,
2004-06-01 00:20:00,0.000,18.783,15.683,15.634,15.501,15.916,
2004-06-01 00:25:00,0.000,18.710,15.597,15.536,15.406,15.838,
2004-06-01 00:30:00,0.000,18.635,15.506,15.437,15.309,15.759,
2004-06-01 00:35:00,0.000,18.558,15.412,15.339,15.210,15.678,
2004-06-01 00:40:00,0.000,18.480,15.315,15.239,15.139,15.559,
2004-06-01 00:45:00,0.000,18.400,15.216,15.140,15.048,15.462,
2004-06-01 00:50:00,0.000,18.320,15.115,15.040,14.950,15.372,
2004-06-01 00:55:00,0.000,18.238,15.013,14.940,14.850,15.286,
2004-06-01 01:00:00,0.000,18.157,14.910,14.840,14.746,15.202,
2004-06-01 01:05:00,0.000,18.087,14.841,14.774,14.677,15.145,
2004-06-01 01:10:00,0.000,18.021,14.786,14.722,14.622,15.100,
2004-06-01 01:15:00,0.000,17.958,14.741,14.679,14.577,15.063,
2004-06-01 01:20:00,0.000,17.897,14.702,14.643,14.539,15.032,
2004-06-01 01:25:00,0.000,17.837,14.669,14.613,14.506,15.006,
2004-06-01 01:30:00,0.000,17.779,14.641,14.586,14.477,14.983,
2004-06-01 01:35:00,0.000,17.722,14.615,14.563,14.452,14.963,
2004-06-01 01:40:00,0.000,17.667,14.592,14.542,14.429,14.945,
2004-06-01 01:45:00,0.000,17.612,14.572,14.523,14.408,14.929,
2004-06-01 01:50:00,0.000,17.558,14.553,14.506,14.389,14.915,
2004-06-01 01:55:00,0.000,17.505,14.536,14.491,14.371,14.901,
2004-06-01 02:00:00,0.000,17.453,14.520,14.476,14.355,14.889,
2004-06-01 02:05:00,0.000,17.420,14.519,14.477,14.356,14.885,
2004-06-01 02:10:00,0.000,17.395,14.525,14.484,14.357,14.909,
2004-06-01 02:15:00,0.000,17.375,14.537,14.496,14.368,14.922,
2004-06-01 02:20:00,0.000,17.359,14.552,14.511,14.384,14.934,
2004-06-01 02:25:00,0.000,17.348,14.570,14.529,14.403,14.945,
2004-06-01 02:30:00,0.000,17.340,14.591,14.550,14.426,14.956,
2004-06-01 02:35:00,0.000,17.335,14.614,14.571,14.450,14.967,
2004-06-01 02:40:00,0.000,17.333,14.638,14.595,14.476,14.978,
2004-06-01 02:45:00,0.000,17.333,14.663,14.619,14.504,14.990,
2004-06-01 02:50:00,0.000,17.335,14.690,14.645,14.533,15.002,
2004-06-01 02:55:00,0.000,17.340,14.718,14.671,14.562,15.014,
2004-06-01 03:00:00,0.000,17.347,14.746,14.698,14.593,15.026,
2004-06-01 03:05:00,0.000,17.339,14.763,14.713,14.609,15.033,
2004-06-01 03:10:00,0.000,17.327,14.774,14.723,14.621,15.038,
2004-06-01 03:15:00,0.000,17.312,14.782,14.729,14.628,15.041,
2004-06-01 03:20:00,0.000,17.295,14.788,14.734,14.633,15.043,
2004-06-01 03:25:00,0.000,17.277,14.792,14.737,14.637,15.044,
2004-06-01 03:30:00,0.000,17.257,14.795,14.739,14.639,15.045,
2004-06-01 03:35:00,0.000,17.237,14.796,14.740,14.640,15.045,
2004-06-01 03:40:00,0.000,17.216,14.797,14.741,14.640,15.045,
2004-06-01 03:45:00,0.000,17.195,14.797,14.740,14.640,15.045,
2004-06-01 03:50:00,0.000,17.173,14.797,14.740,14.639,15.045,
2004-06-01 03:55:00,0.000,17.150,14.796,14.739,14.638,15.044,
2004-06-01 04:00:00,0.000,17.128,14.795,14.738,14.637,15.043,
2004-06-01 04:05:00,0.000,17.095,14.786,14.729,14.627,15.039,
2004-06-01 04:10:00,0.000,17.060,14.774,14.717,14.613,15.034,
2004-06-01 04:15:00,0.000,17.021,14.759,14.704,14.597,15.028,
2004-06-01 04:20:00,0.000,16.980,14.743,14.688,14.580,15.021,
2004-06-01 04:25:00,0.000,16.938,14.725,14.672,14.561,15.014,
2004-06-01 04:30:00,0.000,16.893,14.707,14.655,14.541,15.007,
2004-06-01 04:35:00,0.000,16.848,14.687,14.637,14.521,14.999,
2004-06-01 04:40:00,0.000,16.801,14.667,14.619,14.500,14.991,
2004-06-01 04:45:00,0.000,16.753,14.646,14.600,14.479,14.983,
2004-06-01 04:50:00,0.000,16.704,14.625,14.581,14.457,14.975,
2004-06-01 04:55:00,0.000,16.654,14.604,14.562,14.435,14.966,
2004-06-01 05:00:00,0.000,16.604,14.582,14.542,14.412,14.958,
2004-06-01 05:05:00,3.363,16.569,14.574,14.537,14.406,14.956,
2004-06-01 05:10:00,2.616,16.540,14.572,14.537,14.406,14.957,
2004-06-01 05:15:00,2.046,16.515,14.575,14.541,14.411,14.960,
2004-06-01 05:20:00,1.968,16.494,14.582,14.549,14.419,14.965,
2004-06-01 05:25:00,1.335,16.474,14.592,14.559,14.431,14.972,
2004-06-01 05:30:00,1.268,16.465,14.617,14.584,14.459,14.987,
2004-06-01 05:35:00,0.373,16.454,14.642,14.608,14.486,15.003,
2004-06-01 05:40:00,0.781,16.445,14.669,14.633,14.514,15.020,
2004-06-01 05:45:00,0.410,16.437,14.697,14.659,14.543,15.038,
2004-06-01 05:50:00,0.000,16.431,14.727,14.687,14.574,15.057,
2004-06-01 05:55:00,0.000,16.426,14.759,14.716,14.606,15.078,
2004-06-01 06:00:00,0.000,16.423,14.792,14.746,14.638,15.099,
2004-06-01 06:05:00,1.409,16.424,14.827,14.778,14.674,15.123,
2004-06-01 06:10:00,0.000,16.429,14.864,14.812,14.710,15.148,
2004-06-01 06:15:00,0.323,16.437,14.884,14.865,14.748,15.175,
2004-06-01 06:20:00,0.000,16.448,14.915,14.910,14.799,15.202,
2004-06-01 06:25:00,0.000,16.459,14.945,14.947,14.871,15.228,
2004-06-01 06:30:00,0.000,16.475,14.978,14.986,14.958,15.256,
2004-06-01 06:35:00,0.000,16.498,15.016,15.029,15.061,15.286,
2004-06-01 06:40:00,0.000,16.525,15.056,15.073,15.181,15.317,
2004-06-01 06:45:00,0.000,16.556,15.098,15.127,15.318,15.349,
2004-06-01 06:50:00,0.000,16.589,15.140,15.262,15.468,15.382,
2004-06-01 06:55:00,0.000,16.624,15.183,15.447,15.630,15.415,
2004-06-01 07:00:00,0.000,16.662,15.227,15.642,15.805,15.448,
