cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,14.318,15.792,15.790,15.643,16.021,
2004-06-01 00:15:00,0.000,14.121,15.720,15.689,15.555,15.947,
2004-06-01 00:20:00,0.000,13.917,15.638,15.590,15.462,15.870,
2004-06-01 00:25:00,0.000,13.706,15.550,15.492,15.366,15.791,
2004-06-01 00:30:00,0.000,13.490,15.458,15.392,15.268,15.711,
2004-06-01 00:35:00,0.000,13.267,15.362,15.293,15.168,15.629,
2004-06-01 00:40:00,0.000,13.037,15.264,15.193,15.093,15.511,
2004-06-01 00:45:00,0.000,12.801,15.164,15.092,15.000,15.414,
2004-06-01 00:50:00,0.000,12.558,15.062,14.991,14.901,15.323,
2004-06-01 00:55:00,0.000,12.306,14.959,14.890,14.799,15.236,
2004-06-01 01:00:00,0.000,12.045,14.855,14.789,14.694,15.151,
2004-06-01 01:05:00,0.000,11.992,14.784,14.721,14.623,15.094,
2004-06-01 01:10:00,0.000,11.944,14.728,14.668,14.567,15.048,
2004-06-01 01:15:00,0.000,11.904,14.682,14.625,14.521,15.011,
2004-06-01 01:20:00,0.000,11.870,14.643,14.588,14.482,14.980,
2004-06-01 01:25:00,0.000,11.840,14.609,14.557,14.448,14.953,
2004-06-01 01:30:00,0.000,11.813,14.579,14.530,14.418,14.929,
2004-06-01 01:35:00,0.000,11.788,14.553,14.506,14.391,14.909,
2004-06-01 01:40:00,0.000,11.766,14.529,14.484,14.368,14.890,
2004-06-01 01:45:00,0.000,11.745,14.508,14.465,14.346,14.874,
2004-06-01 01:50:00,0.000,11.726,14.489,14.448,14.326,14.859,
2004-06-01 01:55:00,0.000,11.708,14.471,14.431,14.308,14.845,
2004-06-01 02:00:00,0.000,11.691,14.454,14.417,14.291,14.833,
2004-06-01 02:05:00,0.000,11.773,14.452,14.416,14.291,14.828,
2004-06-01 02:10:00,0.000,11.860,14.458,14.423,14.294,14.850,
2004-06-01 02:15:00,0.000,11.952,14.469,14.434,14.306,14.861,
2004-06-01 02:20:00,0.000,12.047,14.483,14.449,14.322,14.871,
2004-06-01 02:25:00,0.000,12.146,14.501,14.467,14.341,14.881,
2004-06-01 02:30:00,0.000,12.248,14.521,14.486,14.363,14.891,
2004-06-01 02:35:00,0.000,12.352,14.543,14.508,14.388,14.902,
2004-06-01 02:40:00,0.000,12.458,14.566,14.530,14.414,14.912,
2004-06-01 02:45:00,0.000,12.566,14.591,14.554,14.441,14.923,
2004-06-01 02:50:00,0.000,12.675,14.617,14.579,14.469,14.934,
2004-06-01 02:55:00,0.000,12.787,14.644,14.605,14.498,14.946,
2004-06-01 03:00:00,0.000,12.899,14.672,14.631,14.528,14.958,
2004-06-01 03:05:00,0.000,12.913,14.688,14.646,14.545,14.964,
2004-06-01 03:10:00,0.000,12.923,14.699,14.655,14.556,14.968,
2004-06-01 03:15:00,0.000,12.930,14.707,14.662,14.563,14.970,
2004-06-01 03:20:00,0.000,12.934,14.712,14.666,14.568,14.972,
2004-06-01 03:25:00,0.000,12.937,14.716,14.669,14.571,14.973,
2004-06-01 03:30:00,0.000,12.938,14.718,14.670,14.573,14.973,
2004-06-01 03:35:00,0.000,12.938,14.719,14.671,14.573,14.973,
2004-06-01 03:40:00,0.000,12.938,14.719,14.671,14.573,14.972,
2004-06-01 03:45:00,0.000,12.936,14.719,14.670,14.573,14.971,
2004-06-01 03:50:00,0.000,12.935,14.718,14.669,14.572,14.970,
2004-06-01 03:55:00,0.000,12.932,14.717,14.668,14.570,14.969,
2004-06-01 04:00:00,0.000,12.930,14.715,14.666,14.569,14.968,
2004-06-01 04:05:00,0.000,12.863,14.706,14.658,14.559,14.964,
2004-06-01 04:10:00,0.000,12.793,14.693,14.645,14.545,14.958,
2004-06-01 04:15:00,0.000,12.721,14.678,14.631,14.528,14.952,
2004-06-01 04:20:00,0.000,12.647,14.661,14.616,14.511,14.944,
2004-06-01 04:25:00,0.000,12.571,14.643,14.599,14.491,14.937,
2004-06-01 04:30:00,0.000,12.495,14.624,14.582,14.471,14.929,
2004-06-01 04:35:00,0.000,12.417,14.604,14.563,14.451,14.921,
2004-06-01 04:40:00,0.000,12.340,14.583,14.545,14.429,14.913,
2004-06-01 04:45:00,0.000,12.261,14.562,14.526,14.408,14.904,
2004-06-01 04:50:00,0.000,12.183,14.541,14.507,14.385,14.896,
2004-06-01 04:55:00,0.000,12.104,14.519,14.487,14.363,14.887,
2004-06-01 05:00:00,0.000,12.025,14.496,14.467,14.340,14.879,
2004-06-01 05:05:00,5.539,12.061,14.488,14.461,14.333,14.877,
2004-06-01 05:10:00,1.037,12.100,14.486,14.461,14.333,14.877,
2004-06-01 05:15:00,0.490,12.143,14.489,14.465,14.337,14.880,
2004-06-01 05:20:00,0.808,12.189,14.495,14.473,14.346,14.885,
2004-06-01 05:25:00,0.265,12.237,14.506,14.484,14.358,14.893,
2004-06-01 05:30:00,0.000,12.338,14.532,14.509,14.387,14.909,
2004-06-01 05:35:00,0.000,12.404,14.557,14.534,14.415,14.925,
2004-06-01 05:40:00,0.000,12.472,14.585,14.560,14.444,14.943,
2004-06-01 05:45:00,0.000,12.540,14.615,14.587,14.475,14.962,
2004-06-01 05:50:00,0.000,12.609,14.646,14.616,14.506,14.982,
