cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,1.379,-12.108,0.000,12.513,14.890,18.820,17.791,24.846,24.711,
2004-06-01 00:15:00,0.000,1.484,-13.258,0.000,10.189,14.766,18.772,17.754,24.825,24.691,
2004-06-01 00:20:00,0.000,1.816,-14.365,0.000,9.591,14.634,18.738,17.704,24.803,24.670,
2004-06-01 00:25:00,0.000,2.174,-15.427,0.000,8.981,14.493,18.704,17.654,24.781,24.648,
2004-06-01 00:30:00,0.000,2.898,-16.497,0.000,9.880,14.354,18.665,17.607,24.759,24.627,
2004-06-01 00:35:00,0.000,3.276,-17.508,0.000,9.185,14.202,18.627,17.560,24.737,24.605,
2004-06-01 00:40:00,0.000,3.632,-18.475,0.000,8.475,14.042,18.586,17.514,24.716,24.581,
2004-06-01 00:45:00,0.000,4.271,-19.446,0.000,8.541,13.882,18.546,17.470,24.694,24.558,
2004-06-01 00:50:00,0.000,4.518,-20.352,0.000,7.726,13.709,18.504,17.427,24.672,24.535,
2004-06-01 00:55:00,0.000,4.682,-21.206,0.000,6.886,13.525,18.463,17.384,24.650,24.512,
2004-06-01 01:00:00,0.000,4.731,-22.004,0.000,6.015,13.330,18.422,17.344,24.627,24.489,
2004-06-01 01:05:00,0.000,5.745,-21.474,0.000,6.244,13.196,18.391,17.310,24.604,24.466,
2004-06-01 01:10:00,0.000,6.646,-21.081,0.000,6.468,13.089,18.361,17.278,24.582,24.444,
2004-06-01 01:15:00,0.000,7.467,-20.784,0.000,6.689,13.000,18.331,17.246,24.561,24.423,
2004-06-01 01:20:00,0.000,8.219,-20.564,0.000,6.907,12.926,18.302,17.217,24.540,24.403,
2004-06-01 01:25:00,0.000,8.912,-20.408,0.000,7.123,12.865,18.274,17.187,24.521,24.384,
2004-06-01 01:30:00,0.000,9.553,-20.304,0.000,7.336,12.814,18.247,17.160,24.501,24.365,
2004-06-01 01:35:00,0.000,10.147,-20.244,0.000,7.548,12.772,18.221,17.132,24.483,24.347,
2004-06-01 01:40:00,0.000,10.700,-20.220,0.000,7.757,12.736,18.195,17.106,24.465,24.330,
2004-06-01 01:45:00,0.000,11.217,-20.228,0.000,7.965,12.707,18.169,17.080,24.448,24.313,
2004-06-01 01:50:00,0.000,11.701,-20.262,0.000,8.171,12.684,18.145,17.055,24.431,24.297,
2004-06-01 01:55:00,0.000,11.222,-20.193,0.000,7.600,12.639,18.120,17.030,24.414,24.281,
2004-06-01 02:00:00,0.000,11.712,-20.206,0.000,7.786,12.611,18.097,17.007,24.398,24.266,
2004-06-01 02:05:00,0.000,11.693,-19.053,0.000,7.734,12.613,18.079,16.991,24.382,24.251,
2004-06-01 02:10:00,0.000,11.563,-17.972,0.000,7.681,12.628,18.064,16.976,24.365,24.237,
