cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,0.696,-11.155,0.000,2.356,14.705,18.825,17.797,24.953,24.819,
2004-06-01 00:15:00,0.000,0.729,-12.363,0.000,2.281,14.592,18.778,17.760,24.931,24.798,
2004-06-01 00:20:00,0.000,0.793,-13.491,0.000,2.205,14.464,18.743,17.709,24.909,24.776,
2004-06-01 00:25:00,0.000,0.879,-14.550,0.000,2.127,14.322,18.709,17.660,24.886,24.754,
2004-06-01 00:30:00,0.000,0.980,-15.548,0.000,2.046,14.168,18.670,17.612,24.864,24.732,
2004-06-01 00:35:00,0.000,1.090,-16.490,0.000,1.961,14.002,18.632,17.566,24.841,24.710,
2004-06-01 00:40:00,0.000,1.204,-17.382,0.000,1.872,13.827,18.591,17.520,24.819,24.686,
2004-06-01 00:45:00,0.000,1.314,-18.229,0.000,1.777,13.642,18.551,17.476,24.797,24.662,
2004-06-01 00:50:00,0.000,1.415,-19.033,0.000,1.676,13.449,18.510,17.432,24.775,24.638,
2004-06-01 00:55:00,0.000,1.502,-19.796,0.000,1.567,13.247,18.469,17.390,24.752,24.614,
2004-06-01 01:00:00,0.000,1.564,-20.521,0.000,1.449,13.037,18.428,17.350,24.728,24.591,
2004-06-01 01:05:00,0.000,1.853,-19.827,0.000,1.486,12.870,18.397,17.316,24.705,24.568,
2004-06-01 01:10:00,0.000,2.121,-19.236,0.000,1.521,12.722,18.366,17.284,24.683,24.545,
2004-06-01 01:15:00,0.000,2.374,-18.719,0.000,1.555,12.589,18.336,17.252,24.661,24.524,
2004-06-01 01:20:00,0.000,2.615,-18.265,0.000,1.587,12.469,18.308,17.223,24.640,24.503,
2004-06-01 01:25:00,0.000,2.844,-17.864,0.000,1.618,12.358,18.280,17.193,24.620,24.484,
2004-06-01 01:30:00,0.000,3.064,-17.511,0.000,1.648,12.257,18.253,17.166,24.600,24.465,
2004-06-01 01:35:00,0.000,3.275,-17.198,0.000,1.678,12.164,18.226,17.138,24.581,24.446,
2004-06-01 01:40:00,0.000,3.478,-16.922,0.000,1.707,12.078,18.201,17.112,24.563,24.428,
2004-06-01 01:45:00,0.000,3.674,-16.677,0.000,1.735,11.999,18.175,17.086,24.545,24.411,
2004-06-01 01:50:00,0.000,3.863,-16.462,0.000,1.763,11.925,18.151,17.061,24.527,24.394,
2004-06-01 01:55:00,0.000,4.045,-16.271,0.000,1.790,11.856,18.126,17.036,24.510,24.378,
2004-06-01 02:00:00,0.000,4.222,-16.104,0.000,1.817,11.791,18.102,17.013,24.494,24.362,
2004-06-01 02:05:00,0.000,4.275,-14.803,0.000,1.810,11.763,18.085,16.997,24.478,24.347,
2004-06-01 02:10:00,0.000,4.290,-13.604,0.000,1.803,11.755,18.069,16.982,24.460,24.333,
2004-06-01 02:15:00,0.000,4.275,-12.484,0.000,1.796,11.763,18.053,16.968,24.444,24.320,
2004-06-01 02:20:00,0.000,4.235,-11.433,0.000,1.789,11.784,18.040,16.956,24.428,24.307,
2004-06-01 02:25:00,0.000,4.174,-10.441,0.000,1.781,11.818,18.026,16.944,24.413,24.294,
2004-06-01 02:30:00,0.000,4.094,-9.502,0.000,1.774,11.861,18.014,16.935,24.399,24.281,
2004-06-01 02:35:00,0.000,3.997,-8.611,0.000,1.766,11.915,18.002,16.925,24.385,24.269,
2004-06-01 02:40:00,0.000,3.886,-7.762,0.000,1.758,11.977,17.991,16.916,24.371,24.257,
2004-06-01 02:45:00,0.000,3.763,-6.950,0.000,1.749,12.046,17.980,16.908,24.358,24.245,
2004-06-01 02:50:00,0.000,3.628,-6.173,0.000,1.741,12.122,17.971,16.901,24.345,24.234,
2004-06-01 02:55:00,0.000,3.483,-5.427,0.000,1.732,12.204,17.962,16.894,24.333,24.223,
2004-06-01 03:00:00,0.000,3.330,-4.709,0.000,1.723,12.292,17.953,16.889,24.321,24.211,
2004-06-01 03:05:00,0.000,3.254,-5.095,0.000,1.737,12.353,17.940,16.877,24.309,24.200,
2004-06-01 03:10:00,0.000,3.196,-5.424,0.000,1.751,12.404,17.927,16.866,24.296,24.189,
2004-06-01 03:15:00,0.000,3.151,-5.713,0.000,1.766,12.446,17.914,16.855,24.284,24.178,
2004-06-01 03:20:00,0.000,3.118,-5.968,0.000,1.780,12.481,17.900,16.843,24.272,24.167,
2004-06-01 03:25:00,0.000,3.093,-6.194,0.000,1.794,12.511,17.887,16.832,24.260,24.156,
2004-06-01 03:30:00,0.000,3.076,-6.397,0.000,1.808,12.536,17.874,16.820,24.248,24.145,
2004-06-01 03:35:00,0.000,3.067,-6.578,0.000,1.822,12.557,17.860,16.809,24.236,24.134,
2004-06-01 03:40:00,0.000,3.063,-6.740,0.000,1.836,12.574,17.847,16.798,24.223,24.123,
2004-06-01 03:45:00,0.000,3.065,-6.887,0.000,1.850,12.588,17.834,16.786,24.211,24.112,
2004-06-01 03:50:00,0.000,3.071,-7.020,0.000,1.864,12.599,17.821,16.775,24.199,24.100,
2004-06-01 03:55:00,0.000,3.082,-7.141,0.000,1.878,12.608,17.807,16.764,24.187,24.089,
2004-06-01 04:00:00,0.000,3.096,-7.251,0.000,1.891,12.614,17.794,16.753,24.175,24.078,
2004-06-01 04:05:00,0.000,3.141,-8.022,0.000,1.902,12.599,17.779,16.739,24.168,24.073,
2004-06-01 04:10:00,0.000,3.208,-8.734,0.000,1.912,12.572,17.764,16.726,24.160,24.066,
2004-06-01 04:15:00,0.000,3.295,-9.399,0.000,1.923,12.535,17.748,16.712,24.153,24.060,
2004-06-01 04:20:00,0.000,3.397,-10.024,0.000,1.934,12.491,17.733,16.698,24.146,24.054,
2004-06-01 04:25:00,0.000,3.514,-10.615,0.000,1.945,12.439,17.717,16.684,24.139,24.048,
2004-06-01 04:30:00,0.000,3.644,-11.177,0.000,1.955,12.382,17.701,16.670,24.131,24.042,
2004-06-01 04:35:00,0.000,3.786,-11.711,0.000,1.966,12.319,17.685,16.656,24.123,24.035,
2004-06-01 04:40:00,0.000,3.938,-12.223,0.000,1.977,12.252,17.669,16.642,24.114,24.027,
2004-06-01 04:45:00,0.000,4.100,-12.714,0.000,1.988,12.181,17.653,16.628,24.105,24.020,
2004-06-01 04:50:00,0.000,4.271,-13.187,0.000,1.999,12.106,17.637,16.614,24.095,24.012,
2004-06-01 04:55:00,0.000,4.450,-13.645,0.000,2.010,12.028,17.621,16.599,24.086,24.003,
2004-06-01 05:00:00,0.000,4.636,-14.088,0.000,2.021,11.947,17.604,16.585,24.076,23.995,
2004-06-01 05:05:00,9.415,4.783,-13.308,0.000,2.035,11.899,17.593,16.576,24.067,23.988,
2004-06-01 05:10:00,9.476,4.898,-12.611,0.000,2.049,11.868,17.582,16.568,24.032,23.954,
2004-06-01 05:15:00,9.536,4.988,-11.973,0.000,2.062,11.849,17.572,16.559,23.994,23.918,
2004-06-01 05:20:00,9.598,5.058,-11.386,0.000,2.075,11.840,17.562,16.552,23.959,23.884,
2004-06-01 05:25:00,9.659,5.109,-10.843,0.000,2.088,11.839,17.553,16.544,23.927,23.853,
2004-06-01 05:30:00,9.721,5.109,-10.419,0.648,2.100,11.863,17.548,16.542,23.899,23.826,
2004-06-01 05:35:00,9.783,5.103,-10.008,0.807,2.112,11.889,17.540,16.536,23.873,23.800,
2004-06-01 05:40:00,9.845,5.084,-9.626,0.964,2.124,11.921,17.534,16.532,23.849,23.777,
2004-06-01 05:45:00,9.907,5.052,-9.273,1.120,2.136,11.959,17.527,16.528,23.827,23.756,
2004-06-01 05:50:00,9.970,5.005,-8.953,1.346,2.148,12.003,17.522,16.525,23.807,23.736,
2004-06-01 05:55:00,10.032,4.939,-8.672,1.658,2.160,12.055,17.516,16.522,23.788,23.718,
2004-06-01 06:00:00,10.095,4.858,-8.424,2.008,2.171,12.114,17.511,16.519,23.770,23.701,
2004-06-01 06:05:00,10.196,4.738,-8.206,2.398,2.165,12.178,17.508,16.519,23.777,23.708,
2004-06-01 06:10:00,10.297,4.605,-8.018,2.825,2.158,12.249,17.506,16.520,23.780,23.711,
2004-06-01 06:15:00,10.399,4.460,-7.859,3.290,2.151,12.325,17.432,16.577,23.783,23.714,
2004-06-01 06:20:00,10.502,4.304,-7.727,3.766,2.144,12.407,17.423,16.585,23.785,23.717,
2004-06-01 06:25:00,10.604,4.141,-7.615,4.230,2.137,12.493,17.412,16.592,23.787,23.720,
2004-06-01 06:30:00,10.707,3.964,-7.536,4.791,2.130,12.585,17.406,16.599,23.788,23.723,
2004-06-01 06:35:00,10.811,3.759,-7.527,5.720,2.122,12.691,17.400,16.607,23.789,23.725,
2004-06-01 06:40:00,10.915,3.534,-7.568,6.686,2.115,12.807,17.398,16.616,23.790,23.727,
2004-06-01 06:45:00,11.020,3.296,-7.644,7.608,2.107,12.929,17.395,16.624,23.791,23.729,
2004-06-01 06:50:00,11.125,3.045,-7.757,8.576,2.099,13.059,17.394,16.633,23.791,23.730,
2004-06-01 06:55:00,11.230,2.779,-7.907,9.589,2.090,13.196,17.393,16.641,23.797,23.731,
2004-06-01 07:00:00,11.336,2.501,-8.094,10.646,2.082,13.340,17.394,16.650,23.805,23.731,
2004-06-01 07:05:00,11.581,2.308,-8.394,11.749,2.107,13.492,17.398,16.691,23.919,23.835,
2004-06-01 07:10:00,11.826,2.094,-8.731,12.896,2.132,13.650,17.404,16.725,24.034,23.938,
2004-06-01 07:15:00,12.072,1.860,-9.103,14.088,2.156,13.816,17.410,16.743,24.144,24.037,
2004-06-01 07:20:00,12.318,1.605,-9.509,15.324,2.179,13.988,17.418,16.765,24.248,24.130,
2004-06-01 07:25:00,12.565,1.330,-9.949,16.603,2.202,14.166,17.426,16.787,24.343,24.219,
2004-06-01 07:30:00,12.813,1.035,-10.421,17.927,2.223,14.350,17.436,16.841,24.429,24.302,
