cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,0.857,-11.427,0.000,3.535,14.758,18.824,17.796,24.925,24.791,
2004-06-01 00:15:00,0.000,0.925,-12.615,0.000,3.419,14.642,18.776,17.758,24.903,24.770,
2004-06-01 00:20:00,0.000,1.037,-13.730,0.000,3.312,14.511,18.742,17.708,24.881,24.748,
2004-06-01 00:25:00,0.000,1.181,-14.783,0.000,3.210,14.367,18.708,17.658,24.859,24.727,
2004-06-01 00:30:00,0.000,1.347,-15.780,0.000,3.107,14.213,18.669,17.611,24.836,24.705,
2004-06-01 00:35:00,0.000,1.528,-16.728,0.000,3.000,14.049,18.631,17.564,24.814,24.682,
2004-06-01 00:40:00,0.000,1.716,-17.631,0.000,2.887,13.876,18.590,17.519,24.792,24.658,
2004-06-01 00:45:00,0.000,1.902,-18.494,0.000,2.768,13.694,18.550,17.474,24.770,24.635,
2004-06-01 00:50:00,0.000,2.081,-19.318,0.000,2.639,13.505,18.508,17.431,24.748,24.611,
2004-06-01 00:55:00,0.000,2.243,-20.106,0.000,2.501,13.308,18.467,17.389,24.725,24.587,
2004-06-01 01:00:00,0.000,2.380,-20.857,0.000,2.349,13.104,18.426,17.348,24.702,24.564,
2004-06-01 01:05:00,0.000,2.870,-20.211,0.000,2.452,12.946,18.395,17.315,24.678,24.541,
2004-06-01 01:10:00,0.000,3.313,-19.676,0.000,2.536,12.810,18.365,17.283,24.656,24.519,
2004-06-01 01:15:00,0.000,3.727,-19.221,0.000,2.612,12.689,18.335,17.251,24.635,24.498,
2004-06-01 01:20:00,0.000,4.114,-18.833,0.000,2.681,12.582,18.307,17.221,24.614,24.477,
2004-06-01 01:25:00,0.000,4.479,-18.502,0.000,2.746,12.485,18.278,17.192,24.594,24.458,
2004-06-01 01:30:00,0.000,4.822,-18.219,0.000,2.808,12.399,18.252,17.164,24.574,24.439,
2004-06-01 01:35:00,0.000,5.147,-17.979,0.000,2.866,12.320,18.225,17.137,24.556,24.420,
2004-06-01 01:40:00,0.000,5.456,-17.776,0.000,2.922,12.249,18.199,17.110,24.537,24.403,
2004-06-01 01:45:00,0.000,5.749,-17.605,0.000,2.976,12.184,18.174,17.084,24.519,24.386,
2004-06-01 01:50:00,0.000,6.028,-17.461,0.000,3.028,12.125,18.149,17.060,24.502,24.369,
2004-06-01 01:55:00,0.000,6.295,-17.343,0.000,3.078,12.070,18.125,17.035,24.485,24.353,
2004-06-01 02:00:00,0.000,6.551,-17.247,0.000,3.127,12.020,18.101,17.011,24.469,24.337,
2004-06-01 02:05:00,0.000,6.622,-16.009,0.000,3.125,12.005,18.084,16.995,24.453,24.321,
2004-06-01 02:10:00,0.000,6.626,-14.864,0.000,3.117,12.008,18.068,16.981,24.435,24.308,
2004-06-01 02:15:00,0.000,6.579,-13.791,0.000,3.106,12.025,18.052,16.967,24.419,24.295,
2004-06-01 02:20:00,0.000,6.490,-12.777,0.000,3.094,12.054,18.038,16.955,24.403,24.282,
2004-06-01 02:25:00,0.000,6.367,-11.814,0.000,3.079,12.093,18.025,16.943,24.389,24.269,
2004-06-01 02:30:00,0.000,6.214,-10.897,0.000,3.063,12.141,18.012,16.933,24.374,24.257,
2004-06-01 02:35:00,0.000,6.036,-10.018,0.000,3.045,12.196,18.000,16.923,24.360,24.245,
2004-06-01 02:40:00,0.000,5.836,-9.175,0.000,3.026,12.259,17.990,16.915,24.347,24.233,
2004-06-01 02:45:00,0.000,5.617,-8.362,0.000,3.005,12.328,17.979,16.907,24.334,24.221,
2004-06-01 02:50:00,0.000,5.382,-7.576,0.000,2.984,12.402,17.970,16.900,24.321,24.210,
2004-06-01 02:55:00,0.000,5.134,-6.815,0.000,2.961,12.481,17.960,16.893,24.309,24.199,
2004-06-01 03:00:00,0.000,4.874,-6.077,0.000,2.937,12.564,17.952,16.887,24.297,24.187,
2004-06-01 03:05:00,0.000,4.728,-6.442,0.000,2.946,12.622,17.938,16.876,24.285,24.176,
2004-06-01 03:10:00,0.000,4.620,-6.750,0.000,2.960,12.668,17.925,16.864,24.273,24.165,
2004-06-01 03:15:00,0.000,4.537,-7.019,0.000,2.975,12.706,17.912,16.853,24.261,24.154,
2004-06-01 03:20:00,0.000,4.475,-7.254,0.000,2.991,12.737,17.899,16.842,24.249,24.143,
2004-06-01 03:25:00,0.000,4.429,-7.463,0.000,3.009,12.763,17.885,16.830,24.237,24.132,
2004-06-01 03:30:00,0.000,4.397,-7.649,0.000,3.027,12.785,17.872,16.819,24.225,24.121,
2004-06-01 03:35:00,0.000,4.377,-7.816,0.000,3.046,12.803,17.859,16.807,24.213,24.110,
2004-06-01 03:40:00,0.000,4.367,-7.966,0.000,3.065,12.817,17.846,16.796,24.200,24.099,
2004-06-01 03:45:00,0.000,4.367,-8.101,0.000,3.085,12.829,17.832,16.785,24.188,24.089,
2004-06-01 03:50:00,0.000,4.374,-8.225,0.000,3.106,12.838,17.819,16.773,24.176,24.078,
2004-06-01 03:55:00,0.000,4.388,-8.337,0.000,3.126,12.845,17.806,16.762,24.164,24.067,
2004-06-01 04:00:00,0.000,4.408,-8.441,0.000,3.147,12.851,17.793,16.751,24.152,24.056,
2004-06-01 04:05:00,0.000,4.477,-9.210,0.000,3.162,12.835,17.778,16.738,24.146,24.050,
2004-06-01 04:10:00,0.000,4.586,-9.923,0.000,3.182,12.808,17.762,16.724,24.138,24.043,
2004-06-01 04:15:00,0.000,4.727,-10.595,0.000,3.203,12.773,17.747,16.711,24.131,24.038,
2004-06-01 04:20:00,0.000,4.893,-11.233,0.000,3.226,12.731,17.731,16.697,24.124,24.032,
2004-06-01 04:25:00,0.000,5.082,-11.841,0.000,3.250,12.683,17.715,16.683,24.117,24.026,
2004-06-01 04:30:00,0.000,5.291,-12.423,0.000,3.275,12.630,17.700,16.669,24.109,24.020,
2004-06-01 04:35:00,0.000,5.517,-12.985,0.000,3.300,12.573,17.684,16.655,24.101,24.013,
2004-06-01 04:40:00,0.000,5.760,-13.528,0.000,3.327,12.512,17.668,16.641,24.092,24.005,
2004-06-01 04:45:00,0.000,6.018,-14.055,0.000,3.353,12.448,17.651,16.626,24.083,23.998,
2004-06-01 04:50:00,0.000,6.288,-14.568,0.000,3.380,12.382,17.635,16.612,24.074,23.990,
2004-06-01 04:55:00,0.000,6.570,-15.070,0.000,3.406,12.313,17.619,16.598,24.064,23.982,
2004-06-01 05:00:00,0.000,6.864,-15.562,0.000,3.433,12.241,17.603,16.584,24.054,23.973,
2004-06-01 05:05:00,9.387,7.092,-14.831,0.000,3.467,12.204,17.592,16.574,24.046,23.966,
2004-06-01 05:10:00,9.448,7.258,-14.180,0.000,3.495,12.182,17.581,16.566,24.011,23.933,
2004-06-01 05:15:00,9.508,7.380,-13.586,0.000,3.520,12.172,17.570,16.557,23.973,23.897,
2004-06-01 05:20:00,9.569,7.465,-13.039,0.000,3.544,12.171,17.561,16.550,23.939,23.864,
2004-06-01 05:25:00,9.630,7.521,-12.531,0.000,3.565,12.177,17.551,16.543,23.907,23.833,
2004-06-01 05:30:00,9.692,7.492,-12.135,0.648,3.586,12.207,17.546,16.540,23.879,23.805,
2004-06-01 05:35:00,9.754,7.450,-11.747,0.807,3.603,12.237,17.538,16.535,23.853,23.780,
2004-06-01 05:40:00,9.816,7.390,-11.383,0.964,3.619,12.272,17.532,16.531,23.829,23.757,
2004-06-01 05:45:00,9.878,7.311,-11.042,1.120,3.635,12.312,17.526,16.527,23.807,23.736,
2004-06-01 05:50:00,9.940,7.208,-10.730,1.346,3.650,12.358,17.520,16.523,23.787,23.717,
2004-06-01 05:55:00,10.003,7.078,-10.450,1.658,3.664,12.410,17.515,16.520,23.769,23.698,
2004-06-01 06:00:00,10.065,6.924,-10.198,2.008,3.677,12.468,17.510,16.518,23.751,23.682,
2004-06-01 06:05:00,10.166,6.723,-9.970,2.398,3.660,12.530,17.507,16.518,23.758,23.689,
2004-06-01 06:10:00,10.267,6.503,-9.767,2.825,3.642,12.598,17.505,16.518,23.761,23.692,
2004-06-01 06:15:00,10.368,6.266,-9.588,3.290,3.624,12.670,17.430,16.576,23.764,23.695,
2004-06-01 06:20:00,10.470,6.014,-9.430,3.766,3.604,12.746,17.421,16.584,23.766,23.699,
2004-06-01 06:25:00,10.573,5.752,-9.288,4.230,3.584,12.825,17.410,16.590,23.768,23.702,
2004-06-01 06:30:00,10.676,5.472,-9.174,4.791,3.562,12.910,17.404,16.598,23.770,23.704,
2004-06-01 06:35:00,10.779,5.148,-9.124,5.720,3.540,13.008,17.399,16.606,23.771,23.707,
2004-06-01 06:40:00,10.883,4.793,-9.118,6.686,3.514,13.114,17.396,16.614,23.772,23.709,
2004-06-01 06:45:00,10.987,4.421,-9.140,7.608,3.486,13.225,17.393,16.622,23.773,23.710,
2004-06-01 06:50:00,11.092,4.031,-9.194,8.576,3.456,13.343,17.393,16.631,23.773,23.712,
2004-06-01 06:55:00,11.197,3.623,-9.281,9.589,3.423,13.467,17.392,16.640,23.779,23.713,
2004-06-01 07:00:00,11.302,3.198,-9.400,10.646,3.388,13.597,17.393,16.649,23.787,23.713,
2004-06-01 07:05:00,11.546,2.905,-9.633,11.749,3.412,13.736,17.397,16.689,23.901,23.817,
2004-06-01 07:10:00,11.791,2.582,-9.901,12.896,3.432,13.880,17.403,16.723,24.017,23.921,
2004-06-01 07:15:00,12.036,2.231,-10.201,14.088,3.448,14.031,17.409,16.742,24.127,24.019,
2004-06-01 07:20:00,12.282,1.854,-10.533,15.324,3.459,14.188,17.416,16.764,24.231,24.113,
2004-06-01 07:25:00,12.528,1.452,-10.896,16.603,3.464,14.351,17.424,16.785,24.326,24.202,
2004-06-01 07:30:00,12.775,1.027,-11.288,17.927,3.461,14.519,17.434,16.839,24.413,24.285,
2004-06-01 07:35:00,13.022,0.583,-11.709,19.294,3.446,14.692,17.444,16.909,24.492,24.363,
