cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,14.890,15.792,15.788,15.644,16.020,
2004-06-01 00:15:00,0.000,14.773,15.720,15.688,15.556,15.946,
2004-06-01 00:20:00,0.000,14.646,15.639,15.589,15.464,15.870,
2004-06-01 00:25:00,0.000,14.509,15.551,15.491,15.368,15.791,
2004-06-01 00:30:00,0.000,14.364,15.459,15.392,15.270,15.711,
2004-06-01 00:35:00,0.000,14.213,15.363,15.292,15.170,15.629,
2004-06-01 00:40:00,0.000,14.054,15.265,15.192,15.095,15.511,
2004-06-01 00:45:00,0.000,13.887,15.165,15.092,15.002,15.414,
2004-06-01 00:50:00,0.000,13.711,15.064,14.991,14.903,15.324,
2004-06-01 00:55:00,0.000,13.528,14.961,14.890,14.801,15.237,
2004-06-01 01:00:00,0.000,13.334,14.857,14.789,14.696,15.152,
2004-06-01 01:05:00,0.000,13.201,14.786,14.722,14.625,15.094,
2004-06-01 01:10:00,0.000,13.095,14.730,14.669,14.570,15.049,
2004-06-01 01:15:00,0.000,13.006,14.684,14.626,14.523,15.012,
2004-06-01 01:20:00,0.000,12.933,14.645,14.589,14.484,14.981,
2004-06-01 01:25:00,0.000,12.869,14.611,14.558,14.451,14.954,
2004-06-01 01:30:00,0.000,12.817,14.582,14.531,14.421,14.930,
2004-06-01 01:35:00,0.000,12.774,14.555,14.507,14.394,14.910,
2004-06-01 01:40:00,0.000,12.738,14.532,14.486,14.371,14.892,
2004-06-01 01:45:00,0.000,12.708,14.511,14.466,14.349,14.875,
2004-06-01 01:50:00,0.000,12.683,14.491,14.449,14.330,14.860,
2004-06-01 01:55:00,0.000,12.664,14.473,14.433,14.311,14.847,
2004-06-01 02:00:00,0.000,12.648,14.457,14.418,14.294,14.834,
2004-06-01 02:05:00,0.000,12.658,14.455,14.418,14.294,14.830,
2004-06-01 02:10:00,0.000,12.679,14.461,14.425,14.298,14.852,
2004-06-01 02:15:00,0.000,12.709,14.472,14.436,14.309,14.863,
2004-06-01 02:20:00,0.000,12.746,14.486,14.451,14.325,14.874,
2004-06-01 02:25:00,0.000,12.790,14.504,14.469,14.345,14.884,
2004-06-01 02:30:00,0.000,12.838,14.524,14.488,14.367,14.894,
2004-06-01 02:35:00,0.000,12.893,14.546,14.510,14.391,14.904,
2004-06-01 02:40:00,0.000,12.951,14.570,14.533,14.417,14.915,
2004-06-01 02:45:00,0.000,13.011,14.595,14.557,14.445,14.926,
2004-06-01 02:50:00,0.000,13.074,14.621,14.582,14.473,14.937,
2004-06-01 02:55:00,0.000,13.135,14.648,14.607,14.502,14.949,
2004-06-01 03:00:00,0.000,13.200,14.676,14.634,14.532,14.960,
2004-06-01 03:05:00,0.000,13.243,14.692,14.648,14.549,14.967,
2004-06-01 03:10:00,0.000,13.278,14.703,14.658,14.560,14.971,
2004-06-01 03:15:00,0.000,13.306,14.711,14.664,14.567,14.973,
2004-06-01 03:20:00,0.000,13.329,14.716,14.669,14.572,14.975,
2004-06-01 03:25:00,0.000,13.349,14.720,14.671,14.575,14.976,
2004-06-01 03:30:00,0.000,13.365,14.722,14.673,14.577,14.976,
2004-06-01 03:35:00,0.000,13.379,14.723,14.674,14.578,14.976,
2004-06-01 03:40:00,0.000,13.390,14.723,14.674,14.578,14.975,
2004-06-01 03:45:00,0.000,13.400,14.723,14.673,14.577,14.974,
2004-06-01 03:50:00,0.000,13.409,14.722,14.672,14.576,14.973,
2004-06-01 03:55:00,0.000,13.416,14.721,14.671,14.574,14.972,
