cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,4.494,-10.838,0.000,12.568,14.643,18.815,17.785,24.714,24.579,
2004-06-01 00:15:00,0.000,4.829,-11.586,0.000,10.231,14.440,18.767,17.748,24.693,24.558,
2004-06-01 00:20:00,0.000,5.430,-12.446,0.000,9.627,14.260,18.733,17.698,24.671,24.537,
2004-06-01 00:25:00,0.000,5.991,-13.267,0.000,9.013,14.071,18.698,17.648,24.649,24.515,
2004-06-01 00:30:00,0.000,7.050,-14.359,0.000,9.909,13.935,18.660,17.601,24.627,24.493,
2004-06-01 00:35:00,0.000,7.556,-15.145,0.000,9.210,13.738,18.621,17.554,24.604,24.471,
2004-06-01 00:40:00,0.000,7.997,-15.869,0.000,8.499,13.529,18.581,17.509,24.583,24.448,
2004-06-01 00:45:00,0.000,8.785,-16.773,0.000,8.563,13.356,18.540,17.464,24.561,24.424,
2004-06-01 00:50:00,0.000,9.063,-17.388,0.000,7.747,13.123,18.499,17.421,24.539,24.401,
2004-06-01 00:55:00,0.000,9.213,-17.900,0.000,6.906,12.871,18.458,17.379,24.516,24.377,
2004-06-01 01:00:00,0.000,9.195,-18.288,0.000,6.034,12.593,18.417,17.338,24.492,24.354,
2004-06-01 01:05:00,0.000,9.729,-18.268,0.000,6.262,12.563,18.386,17.304,24.469,24.331,
2004-06-01 01:10:00,0.000,10.204,-18.318,0.000,6.483,12.542,18.356,17.272,24.447,24.309,
2004-06-01 01:15:00,0.000,10.637,-18.404,0.000,6.701,12.529,18.325,17.241,24.426,24.288,
2004-06-01 01:20:00,0.000,11.040,-18.513,0.000,6.917,12.520,18.297,17.211,24.405,24.268,
2004-06-01 01:25:00,0.000,11.420,-18.640,0.000,7.131,12.515,18.269,17.182,24.385,24.248,
2004-06-01 01:30:00,0.000,11.780,-18.779,0.000,7.343,12.512,18.242,17.154,24.366,24.229,
2004-06-01 01:35:00,0.000,12.125,-18.928,0.000,7.554,12.511,18.215,17.126,24.347,24.211,
2004-06-01 01:40:00,0.000,12.457,-19.083,0.000,7.762,12.511,18.190,17.100,24.329,24.194,
2004-06-01 01:45:00,0.000,12.778,-19.244,0.000,7.969,12.512,18.164,17.074,24.311,24.177,
2004-06-01 01:50:00,0.000,13.088,-19.409,0.000,8.175,12.515,18.139,17.049,24.294,24.160,
2004-06-01 01:55:00,0.000,12.733,-19.201,0.000,7.603,12.441,18.115,17.025,24.277,24.144,
2004-06-01 02:00:00,0.000,13.049,-19.345,0.000,7.790,12.440,18.091,17.001,24.261,24.128,
2004-06-01 02:05:00,0.000,12.558,-18.489,0.000,7.737,12.501,18.074,16.985,24.245,24.113,
2004-06-01 02:10:00,0.000,12.039,-17.658,0.000,7.683,12.567,18.058,16.971,24.228,24.100,
2004-06-01 02:15:00,0.000,11.501,-16.845,0.000,7.629,12.635,18.042,16.956,24.211,24.086,
2004-06-01 02:20:00,0.000,10.951,-16.044,0.000,7.575,12.706,18.028,16.945,24.196,24.074,
2004-06-01 02:25:00,0.000,10.391,-15.254,0.000,7.520,12.779,18.015,16.933,24.181,24.061,
2004-06-01 02:30:00,0.000,9.824,-14.474,0.000,7.465,12.854,18.003,16.923,24.167,24.049,
2004-06-01 02:35:00,0.000,9.252,-13.702,0.000,7.410,12.930,17.990,16.913,24.153,24.037,
2004-06-01 02:40:00,0.000,8.677,-12.938,0.000,7.355,13.008,17.980,16.905,24.140,24.025,
2004-06-01 02:45:00,0.000,8.100,-12.180,0.000,7.300,13.087,17.969,16.896,24.127,24.013,
2004-06-01 02:50:00,0.000,7.521,-11.430,0.000,7.244,13.168,17.960,16.889,24.114,24.002,
2004-06-01 02:55:00,0.000,6.941,-10.686,0.000,7.188,13.249,17.950,16.882,24.102,23.991,
2004-06-01 03:00:00,0.000,6.361,-9.948,0.000,7.132,13.332,17.942,16.877,24.090,23.979,
2004-06-01 03:05:00,0.000,6.388,-10.087,0.000,7.238,13.343,17.928,16.865,24.078,23.969,
2004-06-01 03:10:00,0.000,6.436,-10.208,0.000,7.345,13.352,17.915,16.854,24.066,23.958,
2004-06-01 03:15:00,0.000,6.496,-10.319,0.000,7.452,13.359,17.902,16.843,24.054,23.947,
2004-06-01 03:20:00,0.000,5.920,-10.050,0.000,6.277,13.290,17.889,16.831,24.042,23.936,
