cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,4.607,-10.848,0.000,12.955,14.645,18.816,17.786,24.723,24.587,
2004-06-01 00:15:00,0.000,5.285,-11.805,0.000,12.326,14.483,18.768,17.749,24.701,24.566,
2004-06-01 00:20:00,0.000,6.083,-12.805,0.000,12.322,14.330,18.733,17.699,24.679,24.545,
2004-06-01 00:25:00,0.000,6.721,-13.701,0.000,11.595,14.156,18.699,17.649,24.657,24.524,
2004-06-01 00:30:00,0.000,7.461,-14.634,0.000,11.338,13.989,18.660,17.602,24.635,24.502,
2004-06-01 00:35:00,0.000,8.031,-15.460,0.000,10.590,13.800,18.622,17.555,24.612,24.480,
2004-06-01 00:40:00,0.000,8.487,-16.202,0.000,9.693,13.595,18.581,17.509,24.591,24.456,
2004-06-01 00:45:00,0.000,8.985,-16.947,0.000,9.057,13.390,18.541,17.465,24.569,24.432,
2004-06-01 00:50:00,0.000,9.330,-17.591,0.000,8.259,13.164,18.500,17.422,24.547,24.409,
2004-06-01 00:55:00,0.000,9.243,-17.966,0.000,6.994,12.884,18.459,17.379,24.524,24.385,
2004-06-01 01:00:00,0.000,9.295,-18.382,0.000,6.176,12.612,18.417,17.339,24.500,24.362,
2004-06-01 01:05:00,0.000,9.873,-18.383,0.000,6.450,12.586,18.386,17.305,24.477,24.339,
2004-06-01 01:10:00,0.000,10.349,-18.433,0.000,6.672,12.565,18.356,17.273,24.455,24.317,
2004-06-01 01:15:00,0.000,10.781,-18.518,0.000,6.890,12.552,18.326,17.241,24.434,24.296,
2004-06-01 01:20:00,0.000,11.183,-18.626,0.000,7.106,12.543,18.298,17.212,24.413,24.276,
2004-06-01 01:25:00,0.000,11.932,-18.965,0.000,7.769,12.580,18.270,17.182,24.393,24.256,
2004-06-01 01:30:00,0.000,12.267,-19.112,0.000,7.976,12.578,18.243,17.155,24.374,24.237,
2004-06-01 01:35:00,0.000,12.597,-19.265,0.000,8.190,12.578,18.216,17.127,24.355,24.219,
2004-06-01 01:40:00,0.000,12.916,-19.422,0.000,8.401,12.578,18.190,17.101,24.337,24.202,
2004-06-01 01:45:00,0.000,13.225,-19.583,0.000,8.611,12.580,18.165,17.075,24.319,24.185,
2004-06-01 01:50:00,0.000,13.526,-19.748,0.000,8.819,12.582,18.140,17.050,24.302,24.168,
2004-06-01 01:55:00,0.000,13.646,-19.816,0.000,8.798,12.564,18.116,17.025,24.285,24.152,
2004-06-01 02:00:00,0.000,13.957,-19.990,0.000,9.024,12.569,18.092,17.002,24.268,24.136,
2004-06-01 02:05:00,0.000,13.412,-19.123,0.000,8.961,12.628,18.075,16.986,24.252,24.121,
2004-06-01 02:10:00,0.000,12.837,-18.275,0.000,8.888,12.689,18.059,16.971,24.235,24.107,
2004-06-01 02:15:00,0.000,12.247,-17.439,0.000,8.814,12.753,18.043,16.957,24.219,24.094,
2004-06-01 02:20:00,0.000,11.645,-16.614,0.000,8.739,12.819,18.029,16.945,24.204,24.081,
2004-06-01 02:25:00,0.000,11.036,-15.798,0.000,8.664,12.887,18.015,16.933,24.189,24.069,
2004-06-01 02:30:00,0.000,10.422,-14.990,0.000,8.587,12.956,18.003,16.923,24.175,24.057,
2004-06-01 02:35:00,0.000,9.943,-14.271,0.000,8.755,13.043,17.991,16.914,24.161,24.044,
2004-06-01 02:40:00,0.000,9.310,-13.478,0.000,8.678,13.115,17.980,16.905,24.147,24.033,
2004-06-01 02:45:00,0.000,8.679,-12.691,0.000,8.604,13.188,17.970,16.897,24.135,24.021,
2004-06-01 02:50:00,0.000,8.048,-11.908,0.000,8.528,13.262,17.960,16.890,24.122,24.010,
2004-06-01 02:55:00,0.000,7.418,-11.131,0.000,8.452,13.337,17.951,16.883,24.110,23.998,
2004-06-01 03:00:00,0.000,6.788,-10.360,0.000,8.374,13.413,17.942,16.878,24.098,23.987,
2004-06-01 03:05:00,0.000,6.807,-10.489,0.000,8.473,13.423,17.929,16.866,24.086,23.976,
2004-06-01 03:10:00,0.000,6.854,-10.605,0.000,8.590,13.431,17.916,16.855,24.074,23.965,
2004-06-01 03:15:00,0.000,6.914,-10.713,0.000,8.707,13.437,17.903,16.844,24.062,23.955,
2004-06-01 03:20:00,0.000,6.796,-10.706,0.000,8.358,13.420,17.889,16.832,24.050,23.944,
2004-06-01 03:25:00,0.000,6.884,-10.800,0.000,8.480,13.424,17.876,16.821,24.038,23.933,
2004-06-01 03:30:00,0.000,6.971,-10.892,0.000,8.596,13.427,17.863,16.809,24.026,23.922,
2004-06-01 03:35:00,0.000,7.060,-10.983,0.000,8.712,13.429,17.849,16.798,24.014,23.911,
2004-06-01 03:40:00,0.000,7.151,-11.073,0.000,8.828,13.432,17.836,16.786,24.002,23.900,
2004-06-01 03:45:00,0.000,7.243,-11.162,0.000,8.943,13.434,17.823,16.775,23.990,23.889,
2004-06-01 03:50:00,0.000,7.337,-11.250,0.000,9.058,13.437,17.810,16.764,23.978,23.879,
2004-06-01 03:55:00,0.000,7.431,-11.338,0.000,9.173,13.439,17.796,16.752,23.966,23.868,
2004-06-01 04:00:00,0.000,7.525,-11.426,0.000,9.288,13.441,17.783,16.741,23.955,23.857,
2004-06-01 04:05:00,0.000,7.837,-11.963,0.000,8.995,13.379,17.768,16.728,23.948,23.852,
2004-06-01 04:10:00,0.000,8.333,-12.576,0.000,9.091,13.333,17.753,16.714,23.940,23.845,
2004-06-01 04:15:00,0.000,8.842,-13.185,0.000,9.182,13.285,17.737,16.701,23.934,23.840,
2004-06-01 04:20:00,0.000,9.363,-13.792,0.000,9.273,13.238,17.721,16.687,23.928,23.835,
2004-06-01 04:25:00,0.000,9.893,-14.399,0.000,9.363,13.190,17.706,16.673,23.921,23.829,
2004-06-01 04:30:00,0.000,10.431,-15.005,0.000,9.453,13.142,17.690,16.659,23.913,23.823,
2004-06-01 04:35:00,0.000,10.977,-15.612,0.000,9.542,13.095,17.674,16.645,23.905,23.817,
2004-06-01 04:40:00,0.000,11.529,-16.220,0.000,9.631,13.047,17.658,16.631,23.897,23.810,
2004-06-01 04:45:00,0.000,12.087,-16.828,0.000,9.719,13.000,17.642,16.617,23.889,23.803,
2004-06-01 04:50:00,0.000,12.650,-17.438,0.000,9.807,12.952,17.625,16.602,23.880,23.795,
2004-06-01 04:55:00,0.000,13.219,-18.050,0.000,9.895,12.905,17.609,16.588,23.871,23.787,
2004-06-01 05:00:00,0.000,13.792,-18.662,0.000,9.982,12.859,17.593,16.574,23.861,23.779,
2004-06-01 05:05:00,9.465,13.684,-18.293,0.000,10.096,12.894,17.582,16.565,23.853,23.772,
2004-06-01 05:10:00,9.525,13.533,-17.938,0.000,10.193,12.931,17.571,16.556,23.819,23.740,
2004-06-01 05:15:00,9.586,13.358,-17.593,0.000,10.290,12.970,17.560,16.548,23.783,23.705,
2004-06-01 05:20:00,9.647,13.163,-17.253,0.000,10.385,13.010,17.551,16.540,23.749,23.673,
2004-06-01 05:25:00,9.708,12.955,-16.918,0.000,10.480,13.050,17.541,16.533,23.719,23.644,
2004-06-01 05:30:00,9.770,12.377,-16.752,0.648,10.575,13.125,17.536,16.530,23.691,23.617,
2004-06-01 05:35:00,9.832,12.040,-16.469,0.807,10.662,13.176,17.528,16.525,23.667,23.593,
2004-06-01 05:40:00,9.893,11.697,-16.185,0.964,10.753,13.227,17.522,16.521,23.644,23.571,
2004-06-01 05:45:00,9.956,11.346,-15.901,1.120,10.844,13.277,17.516,16.517,23.623,23.551,
2004-06-01 05:50:00,10.018,10.947,-15.635,1.346,10.935,13.332,17.510,16.513,23.604,23.533,
2004-06-01 05:55:00,10.080,10.491,-15.391,1.658,11.024,13.390,17.505,16.510,23.587,23.516,
2004-06-01 06:00:00,10.143,10.001,-15.159,2.008,11.111,13.451,17.500,16.508,23.570,23.499,
2004-06-01 06:05:00,10.244,9.455,-14.922,2.398,11.049,13.511,17.497,16.508,23.578,23.507,
2004-06-01 06:10:00,10.345,8.886,-14.699,2.825,10.987,13.574,17.495,16.508,23.581,23.511,
2004-06-01 06:15:00,10.446,8.294,-14.490,3.290,10.924,13.639,17.420,16.565,23.585,23.515,
2004-06-01 06:20:00,10.548,7.693,-14.287,3.766,10.859,13.706,17.411,16.573,23.587,23.519,
2004-06-01 06:25:00,10.651,7.096,-14.085,4.230,10.793,13.773,17.401,16.580,23.590,23.523,
2004-06-01 06:30:00,10.754,6.446,-13.912,4.791,10.726,13.845,17.394,16.587,23.592,23.526,
2004-06-01 06:35:00,10.857,5.590,-13.838,5.720,10.657,13.938,17.389,16.595,23.594,23.529,
2004-06-01 06:40:00,10.961,4.706,-13.784,6.686,10.579,14.033,17.386,16.603,23.595,23.531,
2004-06-01 06:45:00,11.065,3.780,-13.691,7.608,10.135,14.121,17.383,16.612,23.596,23.533,
2004-06-01 06:50:00,11.169,2.907,-13.658,8.576,10.060,14.221,17.383,16.620,23.598,23.535,
2004-06-01 06:55:00,11.275,2.008,-13.646,9.589,9.974,14.324,17.382,16.629,23.603,23.536,
2004-06-01 07:00:00,11.380,1.084,-13.654,10.646,9.877,14.432,17.383,16.638,23.612,23.537,
2004-06-01 07:05:00,11.626,0.318,-13.819,11.749,10.021,14.555,17.387,16.678,23.727,23.642,
2004-06-01 07:10:00,11.872,-0.493,-13.997,12.896,10.127,14.681,17.393,16.712,23.843,23.746,
2004-06-01 07:15:00,12.119,-1.343,-14.190,14.088,10.210,14.810,17.399,16.731,23.954,23.845,
2004-06-01 07:20:00,12.366,-2.284,-14.363,15.324,10.850,14.935,17.407,16.753,24.059,23.940,
2004-06-01 07:25:00,12.614,-3.262,-14.546,16.603,11.199,15.061,17.415,16.775,24.155,24.030,
2004-06-01 07:30:00,12.863,-4.286,-14.733,17.927,11.503,15.188,17.424,16.828,24.243,24.115,
