cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,4.217,-10.589,0.000,10.382,14.594,18.816,17.786,24.727,24.592,
2004-06-01 00:15:00,0.000,4.837,-11.500,0.000,9.906,14.424,18.768,17.749,24.705,24.571,
2004-06-01 00:20:00,0.000,5.442,-12.377,0.000,9.421,14.246,18.734,17.699,24.684,24.550,
2004-06-01 00:25:00,0.000,6.021,-13.218,0.000,8.930,14.061,18.699,17.649,24.661,24.528,
2004-06-01 00:30:00,0.000,6.566,-14.021,0.000,8.433,13.868,18.661,17.602,24.639,24.506,
2004-06-01 00:35:00,0.000,7.069,-14.784,0.000,7.932,13.667,18.622,17.555,24.616,24.484,
2004-06-01 00:40:00,0.000,7.526,-15.504,0.000,7.430,13.457,18.582,17.510,24.595,24.460,
2004-06-01 00:45:00,0.000,7.929,-16.178,0.000,6.931,13.238,18.541,17.465,24.573,24.436,
2004-06-01 00:50:00,0.000,8.277,-16.804,0.000,6.440,13.008,18.500,17.422,24.551,24.413,
2004-06-01 00:55:00,0.000,8.571,-17.384,0.000,5.968,12.769,18.459,17.380,24.528,24.389,
2004-06-01 01:00:00,0.000,8.819,-17.921,0.000,5.525,12.520,18.418,17.339,24.505,24.366,
2004-06-01 01:05:00,0.000,9.387,-17.931,0.000,5.793,12.496,18.387,17.305,24.481,24.343,
2004-06-01 01:10:00,0.000,9.782,-17.943,0.000,5.932,12.468,18.356,17.273,24.459,24.321,
2004-06-01 01:15:00,0.000,10.145,-17.988,0.000,6.074,12.446,18.326,17.242,24.438,24.300,
2004-06-01 01:20:00,0.000,10.482,-18.057,0.000,6.213,12.429,18.298,17.212,24.417,24.280,
2004-06-01 01:25:00,0.000,10.799,-18.141,0.000,6.349,12.415,18.270,17.183,24.397,24.260,
2004-06-01 01:30:00,0.000,11.102,-18.239,0.000,6.485,12.404,18.243,17.155,24.378,24.241,
2004-06-01 01:35:00,0.000,11.392,-18.347,0.000,6.619,12.395,18.216,17.127,24.359,24.223,
2004-06-01 01:40:00,0.000,11.673,-18.463,0.000,6.753,12.387,18.191,17.101,24.341,24.206,
2004-06-01 01:45:00,0.000,11.946,-18.586,0.000,6.887,12.381,18.165,17.075,24.323,24.188,
2004-06-01 01:50:00,0.000,12.212,-18.715,0.000,7.020,12.376,18.140,17.050,24.306,24.172,
2004-06-01 01:55:00,0.000,12.472,-18.848,0.000,7.153,12.372,18.116,17.026,24.289,24.156,
2004-06-01 02:00:00,0.000,12.727,-18.985,0.000,7.286,12.369,18.092,17.002,24.272,24.140,
2004-06-01 02:05:00,0.000,12.256,-18.153,0.000,7.253,12.435,18.075,16.986,24.256,24.125,
2004-06-01 02:10:00,0.000,11.736,-17.332,0.000,7.192,12.502,18.059,16.972,24.239,24.111,
2004-06-01 02:15:00,0.000,11.199,-16.527,0.000,7.130,12.572,18.043,16.957,24.223,24.098,
2004-06-01 02:20:00,0.000,10.651,-15.734,0.000,7.067,12.644,18.029,16.946,24.207,24.085,
2004-06-01 02:25:00,0.000,10.095,-14.952,0.000,7.001,12.719,18.016,16.934,24.192,24.072,
2004-06-01 02:30:00,0.000,9.533,-14.178,0.000,6.935,12.795,18.003,16.924,24.178,24.060,
2004-06-01 02:35:00,0.000,8.967,-13.413,0.000,6.866,12.873,17.991,16.914,24.164,24.048,
2004-06-01 02:40:00,0.000,8.398,-12.656,0.000,6.797,12.952,17.981,16.906,24.151,24.036,
