cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,14.900,15.792,15.788,15.643,16.021,
2004-06-01 00:15:00,0.000,14.775,15.720,15.688,15.555,15.947,
2004-06-01 00:20:00,0.000,14.643,15.639,15.589,15.462,15.870,
2004-06-01 00:25:00,0.000,14.502,15.551,15.491,15.367,15.792,
2004-06-01 00:30:00,0.000,14.365,15.459,15.392,15.269,15.711,
2004-06-01 00:35:00,0.000,14.214,15.364,15.292,15.169,15.630,
2004-06-01 00:40:00,0.000,14.055,15.266,15.192,15.094,15.511,
2004-06-01 00:45:00,0.000,13.898,15.166,15.092,15.001,15.415,
2004-06-01 00:50:00,0.000,13.726,15.064,14.991,14.902,15.324,
2004-06-01 00:55:00,0.000,13.544,14.961,14.890,14.800,15.237,
2004-06-01 01:00:00,0.000,13.351,14.857,14.789,14.695,15.152,
2004-06-01 01:05:00,0.000,13.219,14.786,14.722,14.624,15.095,
2004-06-01 01:10:00,0.000,13.113,14.731,14.669,14.569,15.050,
2004-06-01 01:15:00,0.000,13.027,14.684,14.626,14.522,15.012,
2004-06-01 01:20:00,0.000,12.955,14.645,14.589,14.483,14.981,
2004-06-01 01:25:00,0.000,12.896,14.611,14.558,14.450,14.954,
2004-06-01 01:30:00,0.000,12.846,14.582,14.531,14.420,14.931,
2004-06-01 01:35:00,0.000,12.806,14.556,14.507,14.394,14.910,
2004-06-01 01:40:00,0.000,12.773,14.532,14.486,14.370,14.892,
2004-06-01 01:45:00,0.000,12.746,14.511,14.466,14.348,14.876,
2004-06-01 01:50:00,0.000,12.724,14.492,14.449,14.329,14.861,
2004-06-01 01:55:00,0.000,12.681,14.474,14.433,14.310,14.847,
2004-06-01 02:00:00,0.000,12.655,14.457,14.418,14.294,14.835,
2004-06-01 02:05:00,0.000,12.657,14.456,14.418,14.294,14.830,
2004-06-01 02:10:00,0.000,12.673,14.461,14.425,14.297,14.852,
2004-06-01 02:15:00,0.000,12.699,14.472,14.436,14.308,14.864,
2004-06-01 02:20:00,0.000,12.733,14.487,14.451,14.324,14.874,
2004-06-01 02:25:00,0.000,12.774,14.504,14.469,14.344,14.884,
2004-06-01 02:30:00,0.000,12.820,14.524,14.488,14.366,14.894,
2004-06-01 02:35:00,0.000,12.872,14.546,14.510,14.391,14.905,
2004-06-01 02:40:00,0.000,12.927,14.570,14.533,14.417,14.915,
2004-06-01 02:45:00,0.000,12.986,14.595,14.557,14.444,14.926,
2004-06-01 02:50:00,0.000,13.048,14.621,14.582,14.472,14.937,
2004-06-01 02:55:00,0.000,13.113,14.649,14.607,14.502,14.949,
2004-06-01 03:00:00,0.000,13.181,14.676,14.634,14.532,14.961,
2004-06-01 03:05:00,0.000,13.226,14.693,14.648,14.548,14.967,
2004-06-01 03:10:00,0.000,13.261,14.703,14.658,14.559,14.971,
2004-06-01 03:15:00,0.000,13.291,14.711,14.664,14.566,14.974,
2004-06-01 03:20:00,0.000,13.287,14.716,14.669,14.571,14.975,
2004-06-01 03:25:00,0.000,13.295,14.720,14.671,14.574,14.976,
2004-06-01 03:30:00,0.000,13.303,14.722,14.673,14.576,14.976,
2004-06-01 03:35:00,0.000,13.311,14.723,14.674,14.577,14.976,
2004-06-01 03:40:00,0.000,13.318,14.723,14.674,14.577,14.976,
2004-06-01 03:45:00,0.000,13.324,14.723,14.673,14.576,14.975,
2004-06-01 03:50:00,0.000,13.329,14.722,14.672,14.575,14.974,
2004-06-01 03:55:00,0.000,13.334,14.721,14.671,14.574,14.973,
2004-06-01 04:00:00,0.000,13.339,14.720,14.669,14.572,14.972,
2004-06-01 04:05:00,0.000,13.324,14.710,14.660,14.562,14.967,
2004-06-01 04:10:00,0.000,13.302,14.698,14.648,14.548,14.962,
2004-06-01 04:15:00,0.000,13.274,14.682,14.634,14.532,14.955,
2004-06-01 04:20:00,0.000,13.241,14.666,14.619,14.514,14.948,
2004-06-01 04:25:00,0.000,13.204,14.647,14.602,14.495,14.940,
2004-06-01 04:30:00,0.000,13.164,14.628,14.584,14.475,14.932,
2004-06-01 04:35:00,0.000,13.122,14.608,14.566,14.454,14.924,
2004-06-01 04:40:00,0.000,13.078,14.588,14.547,14.433,14.916,
2004-06-01 04:45:00,0.000,13.033,14.566,14.528,14.411,14.908,
2004-06-01 04:50:00,0.000,12.986,14.545,14.509,14.388,14.899,
2004-06-01 04:55:00,0.000,12.938,14.522,14.489,14.366,14.890,
2004-06-01 05:00:00,0.000,12.890,14.500,14.469,14.343,14.882,
2004-06-01 05:05:00,5.484,12.873,14.492,14.463,14.336,14.879,
2004-06-01 05:10:00,0.555,12.871,14.490,14.463,14.336,14.880,
2004-06-01 05:15:00,0.500,12.878,14.492,14.467,14.340,14.883,
2004-06-01 05:20:00,0.264,12.892,14.499,14.475,14.348,14.888,
2004-06-01 05:25:00,0.219,12.912,14.509,14.486,14.360,14.895,
2004-06-01 05:30:00,0.000,12.951,14.535,14.511,14.389,14.911,
2004-06-01 05:35:00,0.000,12.989,14.560,14.535,14.417,14.927,
2004-06-01 05:40:00,0.000,13.074,14.587,14.561,14.445,14.944,
2004-06-01 05:45:00,0.000,13.134,14.616,14.588,14.476,14.963,
2004-06-01 05:50:00,0.000,13.191,14.647,14.616,14.507,14.982,
2004-06-01 05:55:00,0.000,13.246,14.679,14.644,14.539,15.003,
2004-06-01 06:00:00,0.000,13.300,14.712,14.674,14.571,15.023,
2004-06-01 06:05:00,1.302,13.356,14.747,14.706,14.606,15.046,
2004-06-01 06:10:00,0.000,13.414,14.784,14.739,14.642,15.071,
2004-06-01 06:15:00,0.308,13.475,14.807,14.788,14.679,15.096,
2004-06-01 06:20:00,0.000,13.538,14.839,14.830,14.729,15.123,
2004-06-01 06:25:00,0.000,13.601,14.868,14.865,14.801,15.148,
2004-06-01 06:30:00,0.000,13.669,14.901,14.902,14.887,15.174,
2004-06-01 06:35:00,0.000,13.746,14.939,14.943,14.989,15.203,
2004-06-01 06:40:00,0.000,13.830,14.979,14.985,15.109,15.233,
2004-06-01 06:45:00,0.000,13.919,15.020,15.038,15.246,15.265,
2004-06-01 06:50:00,0.000,14.009,15.063,15.173,15.396,15.296,
2004-06-01 06:55:00,0.000,14.102,15.105,15.358,15.558,15.328,
2004-06-01 07:00:00,0.000,14.198,15.149,15.552,15.733,15.361,
2004-06-01 07:05:00,1.436,14.304,15.200,15.766,15.937,15.403,
2004-06-01 07:10:00,1.651,14.416,15.255,15.998,16.176,15.448,
2004-06-01 07:15:00,2.695,14.531,15.313,16.250,16.446,15.497,
2004-06-01 07:20:00,1.690,14.650,15.374,16.522,16.742,15.549,
2004-06-01 07:25:00,1.791,14.772,15.438,16.861,17.042,15.604,
2004-06-01 07:30:00,0.830,14.896,15.504,17.253,17.293,15.663,
2004-06-01 07:35:00,1.376,15.022,15.573,17.635,17.522,15.723,
2004-06-01 07:40:00,0.221,15.149,15.642,17.908,17.737,15.786,
2004-06-01 07:45:00,1.314,15.277,15.714,18.135,17.944,15.850,
2004-06-01 07:50:00,0.000,15.405,15.786,18.333,18.145,15.916,
2004-06-01 07:55:00,1.084,15.535,15.859,18.510,18.341,15.982,
2004-06-01 08:00:00,0.840,15.665,15.932,18.668,18.533,16.050,
2004-06-01 08:05:00,1.302,15.805,16.013,18.822,18.733,16.124,
2004-06-01 08:10:00,1.312,15.951,16.097,18.966,18.935,16.201,
2004-06-01 08:15:00,1.513,16.100,16.183,19.102,19.137,16.280,
2004-06-01 08:20:00,1.700,16.255,16.253,19.295,19.435,16.353,
2004-06-01 08:25:00,1.874,16.411,16.334,19.439,19.671,16.432,
2004-06-01 08:30:00,2.036,16.570,16.418,19.565,19.893,16.512,
2004-06-01 08:35:00,2.189,16.800,16.524,19.807,20.276,16.609,
2004-06-01 08:40:00,2.334,17.060,16.640,20.082,20.716,16.715,
2004-06-01 08:45:00,2.471,17.341,16.762,20.370,21.186,16.827,
2004-06-01 08:50:00,2.601,17.640,16.889,20.659,21.673,16.942,
2004-06-01 08:55:00,2.725,17.905,17.020,20.941,22.171,17.062,
2004-06-01 09:00:00,2.843,18.207,17.153,21.214,22.672,17.184,
2004-06-01 09:05:00,2.979,18.544,17.310,21.493,23.196,17.329,
2004-06-01 09:10:00,3.110,18.965,17.477,21.765,23.725,17.483,
2004-06-01 09:15:00,3.498,19.363,17.652,22.025,24.255,17.645,
2004-06-01 09:20:00,3.911,19.766,17.831,22.269,24.781,17.813,
2004-06-01 09:25:00,4.263,20.174,18.014,22.497,25.302,17.985,
2004-06-01 09:30:00,5.223,20.588,18.201,22.707,25.815,18.160,
2004-06-01 09:35:00,5.748,20.960,18.377,22.850,26.230,18.328,
2004-06-01 09:40:00,6.819,21.318,18.549,22.959,26.605,18.494,
2004-06-01 09:45:00,7.554,21.669,18.720,23.042,26.954,18.659,
2004-06-01 09:50:00,8.253,22.014,18.889,23.103,27.282,18.823,
2004-06-01 09:55:00,8.925,22.354,19.058,23.146,27.595,18.987,
2004-06-01 10:00:00,9.563,22.691,19.226,23.171,27.893,19.151,
2004-06-01 10:05:00,10.196,23.019,19.390,23.178,28.175,19.314,
2004-06-01 10:10:00,11.265,23.342,19.552,23.168,28.444,19.476,
2004-06-01 10:15:00,12.000,23.662,19.713,23.142,28.702,19.639,
2004-06-01 10:20:00,12.729,23.979,19.872,23.103,28.948,19.801,
2004-06-01 10:25:00,13.440,24.295,20.031,23.050,29.183,19.964,
2004-06-01 10:30:00,14.129,24.609,20.189,22.983,29.407,20.126,
2004-06-01 10:35:00,14.812,24.943,20.353,22.913,29.654,20.293,
2004-06-01 10:40:00,15.477,25.284,20.517,22.833,29.900,20.462,
