cur_datetime,sensWaste,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:05:00,0.000,19.680,15.886,15.961,15.769,16.145,
2004-06-01 00:10:00,0.000,19.612,15.843,15.843,15.688,16.076,
2004-06-01 00:15:00,0.000,19.540,15.773,15.742,15.601,16.002,
2004-06-01 00:20:00,0.000,19.463,15.693,15.644,15.510,15.927,
2004-06-01 00:25:00,0.000,19.383,15.607,15.546,15.415,15.849,
2004-06-01 00:30:00,0.000,19.301,15.516,15.447,15.318,15.769,
2004-06-01 00:35:00,0.000,19.216,15.422,15.349,15.219,15.689,
2004-06-01 00:40:00,0.000,19.130,15.325,15.249,15.148,15.569,
2004-06-01 00:45:00,0.000,19.042,15.227,15.150,15.058,15.473,
2004-06-01 00:50:00,0.000,18.952,15.126,15.050,14.961,15.383,
2004-06-01 00:55:00,0.000,18.862,15.024,14.951,14.860,15.296,
2004-06-01 01:00:00,0.000,18.771,14.921,14.851,14.756,15.212,
2004-06-01 01:05:00,0.000,18.694,14.852,14.784,14.687,15.155,
2004-06-01 01:10:00,0.000,18.622,14.797,14.732,14.633,15.110,
2004-06-01 01:15:00,0.000,18.554,14.752,14.690,14.588,15.074,
2004-06-01 01:20:00,0.000,18.489,14.714,14.654,14.550,15.043,
2004-06-01 01:25:00,0.000,18.425,14.681,14.624,14.517,15.016,
2004-06-01 01:30:00,0.000,18.363,14.652,14.597,14.488,14.994,
2004-06-01 01:35:00,0.000,18.303,14.627,14.574,14.463,14.973,
2004-06-01 01:40:00,0.000,18.244,14.604,14.553,14.440,14.956,
2004-06-01 01:45:00,0.000,18.186,14.584,14.534,14.419,14.940,
2004-06-01 01:50:00,0.000,18.129,14.565,14.517,14.400,14.925,
2004-06-01 01:55:00,0.000,18.073,14.548,14.502,14.383,14.912,
2004-06-01 02:00:00,0.000,18.018,14.532,14.487,14.367,14.900,
2004-06-01 02:05:00,0.000,17.982,14.531,14.488,14.368,14.896,
2004-06-01 02:10:00,0.000,17.953,14.538,14.495,14.368,14.920,
2004-06-01 02:15:00,0.000,17.930,14.549,14.507,14.379,14.933,
2004-06-01 02:20:00,0.000,17.912,14.564,14.522,14.395,14.945,
2004-06-01 02:25:00,0.000,17.897,14.582,14.541,14.414,14.956,
2004-06-01 02:30:00,0.000,17.885,14.603,14.561,14.437,14.967,
2004-06-01 02:35:00,0.000,17.877,14.626,14.583,14.461,14.978,
2004-06-01 02:40:00,0.000,17.871,14.650,14.606,14.487,14.989,
2004-06-01 02:45:00,0.000,17.869,14.676,14.630,14.515,15.001,
2004-06-01 02:50:00,0.000,17.868,14.702,14.656,14.543,15.013,
2004-06-01 02:55:00,0.000,17.870,14.730,14.682,14.573,15.025,
2004-06-01 03:00:00,0.000,17.874,14.759,14.709,14.603,15.038,
2004-06-01 03:05:00,0.000,17.863,14.775,14.724,14.620,15.045,
