cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_hConv_w_m2_K,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 00:10:00,0.000,2.559,-9.161,0.000,3.736,14.316,18.821,17.792,24.801,24.666,
2004-06-01 00:15:00,0.000,2.920,-9.908,0.000,3.651,14.112,18.773,17.755,24.778,24.645,
2004-06-01 00:20:00,0.000,3.281,-10.621,0.000,3.560,13.902,18.739,17.704,24.756,24.623,
2004-06-01 00:25:00,0.000,3.636,-11.304,0.000,3.463,13.685,18.704,17.655,24.734,24.601,
2004-06-01 00:30:00,0.000,3.979,-11.959,0.000,3.360,13.463,18.666,17.607,24.711,24.578,
2004-06-01 00:35:00,0.000,4.305,-12.586,0.000,3.250,13.234,18.627,17.560,24.688,24.556,
2004-06-01 00:40:00,0.000,4.611,-13.183,0.000,3.133,12.999,18.587,17.515,24.666,24.532,
2004-06-01 00:45:00,0.000,4.889,-13.750,0.000,3.009,12.757,18.546,17.470,24.644,24.508,
2004-06-01 00:50:00,0.000,5.134,-14.284,0.000,2.876,12.508,18.505,17.427,24.621,24.484,
2004-06-01 00:55:00,0.000,5.339,-14.781,0.000,2.732,12.251,18.464,17.385,24.598,24.460,
2004-06-01 01:00:00,0.000,5.493,-15.236,0.000,2.577,11.985,18.423,17.345,24.574,24.436,
2004-06-01 01:05:00,0.000,5.837,-15.087,0.000,2.667,11.928,18.392,17.311,24.551,24.413,
2004-06-01 01:10:00,0.000,6.098,-14.984,0.000,2.722,11.876,18.362,17.279,24.528,24.391,
2004-06-01 01:15:00,0.000,6.338,-14.921,0.000,2.775,11.833,18.332,17.247,24.507,24.369,
2004-06-01 01:20:00,0.000,6.561,-14.887,0.000,2.826,11.795,18.303,17.218,24.486,24.349,
2004-06-01 01:25:00,0.000,6.772,-14.875,0.000,2.876,11.762,18.275,17.188,24.465,24.329,
2004-06-01 01:30:00,0.000,6.973,-14.880,0.000,2.924,11.732,18.248,17.161,24.446,24.310,
2004-06-01 01:35:00,0.000,7.166,-14.898,0.000,2.972,11.704,18.221,17.133,24.427,24.292,
2004-06-01 01:40:00,0.000,7.353,-14.926,0.000,3.018,11.679,18.196,17.107,24.408,24.274,
2004-06-01 01:45:00,0.000,7.534,-14.964,0.000,3.063,11.656,18.170,17.081,24.390,24.256,
2004-06-01 01:50:00,0.000,7.711,-15.009,0.000,3.107,11.634,18.146,17.056,24.373,24.239,
2004-06-01 01:55:00,0.000,7.884,-15.061,0.000,3.151,11.613,18.121,17.031,24.356,24.223,
2004-06-01 02:00:00,0.000,8.053,-15.118,0.000,3.194,11.594,18.097,17.008,24.339,24.207,
2004-06-01 02:05:00,0.000,7.793,-14.375,0.000,3.186,11.679,18.080,16.992,24.322,24.191,
2004-06-01 02:10:00,0.000,7.486,-13.661,0.000,3.164,11.768,18.064,16.977,24.305,24.178,
2004-06-01 02:15:00,0.000,7.163,-12.976,0.000,3.142,11.863,18.048,16.963,24.289,24.164,
2004-06-01 02:20:00,0.000,6.829,-12.312,0.000,3.118,11.961,18.035,16.951,24.273,24.151,
2004-06-01 02:25:00,0.000,6.486,-11.665,0.000,3.093,12.064,18.021,16.939,24.258,24.138,
2004-06-01 02:30:00,0.000,6.138,-11.033,0.000,3.067,12.169,18.009,16.929,24.243,24.125,
2004-06-01 02:35:00,0.000,5.785,-10.414,0.000,3.041,12.276,17.997,16.919,24.229,24.113,
2004-06-01 02:40:00,0.000,5.429,-9.807,0.000,3.013,12.386,17.986,16.911,24.215,24.101,
2004-06-01 02:45:00,0.000,5.071,-9.211,0.000,2.984,12.498,17.975,16.903,24.202,24.089,
2004-06-01 02:50:00,0.000,4.711,-8.624,0.000,2.955,12.611,17.966,16.896,24.189,24.077,
2004-06-01 02:55:00,0.000,4.352,-8.047,0.000,2.924,12.726,17.956,16.889,24.177,24.066,
2004-06-01 03:00:00,0.000,3.992,-7.479,0.000,2.892,12.843,17.948,16.883,24.164,24.055,
2004-06-01 03:05:00,0.000,3.961,-7.628,0.000,2.893,12.857,17.935,16.872,24.152,24.043,
2004-06-01 03:10:00,0.000,3.967,-7.757,0.000,2.914,12.867,17.922,16.861,24.140,24.032,
2004-06-01 03:15:00,0.000,3.984,-7.866,0.000,2.936,12.874,17.908,16.849,24.127,24.021,
2004-06-01 03:20:00,0.000,4.010,-7.962,0.000,2.958,12.877,17.895,16.838,24.115,24.010,
2004-06-01 03:25:00,0.000,4.041,-8.049,0.000,2.981,12.879,17.882,16.827,24.103,23.998,
