cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.872,299.872,298.230,290.463,80.290,100231.529,0.479,287.334,99731.472,288.828,100089.632,
2004-06-01 00:10:00,299.571,299.571,295.705,289.410,85.610,100232.176,0.479,287.334,99729.111,288.339,100089.883,
2004-06-01 00:15:00,299.026,299.026,292.454,289.808,83.603,100231.995,0.479,287.334,99726.750,288.440,100089.825,
2004-06-01 00:20:00,298.538,298.538,290.624,290.301,81.272,100231.746,0.479,287.334,99724.389,288.581,100089.732,
2004-06-01 00:25:00,298.164,298.164,289.559,290.257,81.666,100231.708,0.479,287.334,99722.028,288.611,100089.696,
2004-06-01 00:30:00,297.890,297.890,288.867,290.276,81.716,100231.659,0.479,287.334,99719.667,288.636,100089.656,
2004-06-01 00:35:00,297.663,297.663,288.334,290.175,82.367,100231.658,0.479,287.333,99717.306,288.636,100089.631,
2004-06-01 00:40:00,297.471,297.471,287.864,290.225,82.266,100231.587,0.479,287.333,99714.944,288.673,100089.580,
2004-06-01 00:45:00,297.302,297.302,287.437,290.189,82.631,100231.539,0.479,287.333,99712.583,288.702,100089.532,
2004-06-01 00:50:00,297.154,297.154,287.047,290.265,82.452,100231.435,0.479,287.333,99710.222,288.759,100089.459,
2004-06-01 00:55:00,297.022,297.022,286.692,290.252,82.761,100231.354,0.239,287.333,99707.861,288.806,100089.389,
2004-06-01 01:00:00,296.905,296.905,286.369,290.342,82.580,100231.218,0.239,287.333,99705.500,288.882,100089.292,
2004-06-01 01:05:00,296.799,296.799,286.074,290.270,82.988,100231.305,0.239,287.342,99703.931,288.844,100089.354,
2004-06-01 01:10:00,296.705,296.705,285.829,290.236,83.033,100231.408,0.239,287.351,99702.361,288.781,100089.431,
2004-06-01 01:15:00,296.616,296.616,285.630,290.080,83.628,100231.554,0.239,287.360,99700.792,288.696,100089.519,
2004-06-01 01:20:00,296.530,296.530,285.473,290.054,83.534,100231.642,0.239,287.369,99699.222,288.642,100089.585,
2004-06-01 01:25:00,296.444,296.444,285.353,289.949,84.234,100231.752,0.239,287.378,99697.653,288.580,100089.655,
2004-06-01 01:30:00,296.361,296.361,285.266,289.948,84.257,100231.819,0.239,287.387,99696.083,288.540,100089.711,
2004-06-01 01:35:00,296.281,296.281,285.208,289.849,84.677,100231.918,0.239,287.396,99694.514,288.485,100089.773,
2004-06-01 01:40:00,296.206,296.206,285.177,289.850,84.514,100231.978,0.239,287.405,99692.944,288.448,100089.823,
2004-06-01 01:45:00,296.134,296.134,285.169,289.753,84.851,100232.069,0.239,287.414,99691.375,288.397,100089.879,
2004-06-01 01:50:00,296.065,296.065,285.181,289.760,84.637,100232.121,0.239,287.423,99689.806,288.365,100089.923,
2004-06-01 01:55:00,295.998,295.998,285.213,289.668,84.953,100232.203,0.060,287.432,99688.236,288.319,100089.974,
2004-06-01 02:00:00,295.934,295.934,285.262,289.680,84.723,100232.248,0.060,287.441,99686.667,288.292,100090.012,
2004-06-01 02:05:00,295.873,295.873,285.325,289.612,85.005,100232.270,0.060,287.444,99685.875,288.277,100090.016,
2004-06-01 02:10:00,295.813,295.813,285.379,289.665,84.692,100232.243,0.060,287.446,99685.083,288.292,100090.004,
2004-06-01 02:15:00,295.753,295.753,285.425,289.616,84.954,100232.251,0.060,287.448,99684.292,288.290,100090.001,
2004-06-01 02:20:00,295.697,295.697,285.462,289.665,84.691,100232.227,0.060,287.450,99683.500,288.302,100089.991,
2004-06-01 02:25:00,295.643,295.643,285.493,289.604,84.646,100232.242,0.060,287.453,99682.708,288.295,100089.991,
2004-06-01 02:30:00,295.591,295.591,285.518,289.650,84.168,100232.222,0.060,287.455,99681.917,288.305,100089.982,
2004-06-01 02:35:00,295.540,295.540,285.537,289.589,84.383,100232.237,0.060,287.457,99681.125,288.298,100089.982,
2004-06-01 02:40:00,295.491,295.491,285.552,289.637,84.085,100232.215,0.060,287.460,99680.333,288.308,100089.974,
2004-06-01 02:45:00,295.442,295.442,285.562,289.577,84.395,100232.230,0.060,287.462,99679.542,288.301,100089.974,
2004-06-01 02:50:00,295.396,295.396,285.568,289.626,84.129,100232.209,0.060,287.464,99678.750,288.312,100089.966,
2004-06-01 02:55:00,295.349,295.349,285.571,289.566,84.452,100232.224,0.060,287.466,99677.958,288.305,100089.966,
2004-06-01 03:00:00,295.305,295.305,285.571,289.616,84.188,100232.202,0.060,287.469,99677.167,288.315,100089.957,
2004-06-01 03:05:00,295.261,295.261,285.568,289.569,84.495,100232.181,0.060,287.468,99678.042,288.327,100089.929,
2004-06-01 03:10:00,295.218,295.218,285.549,289.647,84.176,100232.112,0.060,287.467,99678.917,288.365,100089.887,
2004-06-01 03:15:00,295.174,295.174,285.514,289.614,84.093,100232.077,0.060,287.466,99679.792,288.387,100089.852,
2004-06-01 03:20:00,295.133,295.133,285.466,289.691,83.560,100232.008,0.060,287.465,99680.667,288.426,100089.809,
2004-06-01 03:25:00,295.092,295.092,285.406,289.652,83.768,100231.975,0.060,287.464,99681.542,288.446,100089.774,
2004-06-01 03:30:00,295.053,295.053,285.334,289.727,83.449,100231.906,0.060,287.463,99682.417,288.484,100089.731,
2004-06-01 03:35:00,295.014,295.014,285.253,289.690,83.752,100231.872,0.060,287.462,99683.292,288.505,100089.695,
2004-06-01 03:40:00,294.976,294.976,285.164,289.767,83.466,100231.800,0.060,287.462,99684.167,288.545,100089.650,
2004-06-01 03:45:00,294.939,294.939,285.067,289.731,83.780,100231.764,0.060,287.461,99685.042,288.567,100089.612,
2004-06-01 03:50:00,294.902,294.902,284.962,289.810,83.500,100231.690,0.060,287.460,99685.917,288.608,100089.566,
2004-06-01 03:55:00,294.867,294.867,284.852,289.775,83.459,100231.652,0.239,287.459,99686.792,288.632,100089.527,
2004-06-01 04:00:00,294.832,294.832,284.736,289.855,82.942,100231.576,0.239,287.458,99687.667,288.674,100089.479,
2004-06-01 04:05:00,294.797,294.797,284.615,289.760,83.225,100231.698,0.239,287.467,99687.667,288.615,100089.566,
2004-06-01 04:10:00,294.766,294.766,284.519,289.733,83.447,100231.815,0.239,287.476,99687.667,288.544,100089.656,
2004-06-01 04:15:00,294.734,294.734,284.446,289.590,84.134,100231.952,0.239,287.486,99687.667,288.463,100089.739,
2004-06-01 04:20:00,294.699,294.699,284.396,289.592,83.974,100232.022,0.239,287.495,99687.667,288.420,100089.797,
2004-06-01 04:25:00,294.662,294.662,284.366,289.501,84.275,100232.107,0.239,287.504,99687.667,288.372,100089.850,
2004-06-01 04:30:00,294.624,294.624,284.354,289.529,83.953,100232.144,0.239,287.513,99687.667,288.349,100089.886,
2004-06-01 04:35:00,294.587,294.587,284.359,289.444,84.239,100232.210,0.239,287.523,99687.667,288.313,100089.924,
2004-06-01 04:40:00,294.551,294.551,284.381,289.473,83.937,100232.234,0.239,287.532,99687.667,288.298,100089.949,
2004-06-01 04:45:00,294.516,294.516,284.418,289.391,84.617,100232.289,0.239,287.541,99687.667,288.268,100089.979,
2004-06-01 04:50:00,294.481,294.481,284.471,289.424,84.571,100232.303,0.239,287.550,99687.667,288.259,100089.996,
2004-06-01 04:55:00,294.447,294.447,284.538,289.345,85.004,100232.349,1.615,287.559,99687.667,288.234,100090.019,
2004-06-01 05:00:00,294.414,294.414,284.620,289.383,84.751,100232.353,1.615,287.569,99687.667,288.232,100090.029,
2004-06-01 05:05:00,294.382,294.382,284.715,289.290,85.121,100232.437,1.615,287.585,99689.319,288.188,100090.082,
2004-06-01 05:10:00,294.353,294.353,284.861,289.301,84.911,100232.487,1.615,287.600,99690.972,288.157,100090.125,
2004-06-01 05:15:00,294.327,294.327,285.054,289.201,85.687,100232.565,1.615,287.616,99692.625,288.113,100090.169,
2004-06-01 05:20:00,294.303,294.303,285.289,289.222,85.690,100232.596,1.615,287.632,99694.278,288.093,100090.199,
2004-06-01 05:25:00,294.278,294.278,285.564,289.135,86.154,100232.664,1.615,287.648,99695.931,288.056,100090.237,
2004-06-01 05:30:00,294.255,294.255,285.872,289.205,85.665,100232.683,1.615,287.664,99697.583,288.040,100090.266,
2004-06-01 05:35:00,294.221,294.221,286.465,288.893,87.211,100232.817,1.615,287.680,99699.236,287.979,100090.312,
2004-06-01 05:40:00,294.199,294.199,286.983,288.972,87.143,100232.830,1.615,287.695,99700.889,287.965,100090.336,
2004-06-01 05:45:00,294.158,294.158,287.349,288.755,88.512,100232.935,1.615,287.711,99702.542,287.911,100090.379,
2004-06-01 05:50:00,294.130,294.130,287.578,289.027,87.126,100232.854,1.615,287.727,99704.194,287.955,100090.372,
2004-06-01 05:55:00,294.093,294.093,287.696,288.816,88.289,100232.951,5.623,287.743,99705.847,287.907,100090.408,
2004-06-01 06:00:00,294.078,294.078,287.797,288.997,87.582,100232.899,5.623,287.759,99707.500,287.938,100090.405,
2004-06-01 06:05:00,294.052,294.052,288.148,288.788,88.781,100233.009,5.623,287.805,99709.000,287.883,100090.454,
2004-06-01 06:10:00,294.045,294.046,288.525,289.045,87.314,100232.939,5.623,287.850,99710.500,287.926,100090.456,
2004-06-01 06:15:00,294.031,294.035,288.832,288.868,88.129,100233.035,5.623,287.896,99712.000,287.879,100090.500,
2004-06-01 06:20:00,294.038,294.045,289.141,289.098,87.106,100232.976,5.623,287.942,99713.500,287.916,100090.504,
2004-06-01 06:25:00,294.039,294.049,289.392,288.908,88.179,100233.075,5.623,287.988,99715.000,287.867,100090.549,
2004-06-01 06:30:00,294.055,294.069,289.666,289.135,86.883,100233.021,5.623,288.033,99716.500,287.900,100090.555,
2004-06-01 06:35:00,294.063,294.081,289.890,288.939,88.159,100233.121,5.623,288.079,99718.000,287.850,100090.599,
2004-06-01 06:40:00,294.085,294.107,290.148,289.154,87.068,100233.073,5.623,288.125,99719.500,287.878,100090.607,
2004-06-01 06:45:00,294.099,294.125,290.360,288.957,88.065,100233.173,5.623,288.170,99721.000,287.828,100090.652,
2004-06-01 06:50:00,294.124,294.153,290.612,289.173,86.762,100233.125,5.623,288.216,99722.500,287.855,100090.660,
