29/10/2004	003000.000	0.647	10.306	-2.504	0.214	1.000	1.000	2.000	0.75181	-1.061	-0.391	0.248	0.372	22.776	-3.306	0.269	1.000	1.000	1.000	0.72318	1.406	-0.006	-0.062
29/10/2004	010000.000	0.405	14.377	-6.870	0.144	2.000	1.000	1.000	0.74686	-0.763	-0.098	-0.036	0.241	16.866	-2.602	0.154	3.000	1.000	1.000	0.71962	0.330	-0.253	-0.044
29/10/2004	013000.000	0.200	6.424	-0.868	0.103	4.000	5.000	5.000	0.75557	-0.011	0.021	0.102	0.270	24.203	-3.304	0.107	3.000	2.000	1.000	0.72761	-0.046	-0.125	0.011
29/10/2004	020000.000	0.095	-8.121	5.961	0.098	2.000	2.000	1.000	0.78987	1.242	0.284	0.005	0.076	11.744	-1.994	0.116	6.000	3.000	2.000	0.76589	-0.511	0.017	0.176
29/10/2004	023000.000	0.246	12.407	8.013	0.154	1.000	1.000	1.000	0.79403	1.273	-0.041	-0.023	0.028	6.394	-0.211	0.090	2.000	1.000	1.000	0.77371	-0.039	0.070	0.131
29/10/2004	030000.000	0.443	7.380	5.554	0.088	1.000	1.000	1.000	0.76830	0.615	-0.029	-0.026	0.275	10.988	-0.850	0.048	2.000	2.000	1.000	0.74741	-0.034	0.031	0.100
29/10/2004	033000.000	0.590	18.139	13.912	0.220	1.000	1.000	2.000	0.75583	1.599	-0.118	0.010	0.079	5.573	0.747	0.057	1.000	1.000	1.000	0.74138	-0.206	0.067	0.155
29/10/2004	040000.000	0.585	16.884	14.574	0.197	1.000	3.000	2.000	0.75256	1.254	-0.101	-0.068	0.211	5.864	1.697	0.064	3.000	2.000	3.000	0.74064	-0.179	0.054	0.187
29/10/2004	043000.000	0.326	7.300	6.696	0.171	3.000	2.000	3.000	0.74831	-0.140	-0.279	0.318	0.018	1.844	0.115	0.090	7.000	4.000	7.000	0.72954	0.259	0.006	0.198
29/10/2004	050000.000	0.911	9.126	10.150	0.108	2.000	1.000	1.000	0.74595	0.112	-0.147	0.178	0.328	13.301	1.867	0.058	1.000	1.000	3.000	0.72258	0.111	-0.007	0.180
29/10/2004	053000.000	1.607	7.722	14.168	0.278	2.000	2.000	1.000	0.75050	-0.021	-0.180	0.094	0.802	21.281	2.980	0.235	1.000	2.000	2.000	0.73192	0.298	0.008	0.097
29/10/2004	060000.000	1.796	32.172	8.275	0.174	1.000	1.000	1.000	0.80499	-0.598	-0.163	0.171	0.408	35.228	1.340	0.180	1.000	1.000	2.000	0.77693	0.486	-0.078	-0.024
29/10/2004	063000.000	1.863	21.200	5.576	0.123	1.000	2.000	2.000	0.83275	-0.427	-0.021	0.032	0.434	21.750	0.580	0.079	1.000	1.000	1.000	0.80515	0.122	-0.152	0.011
29/10/2004	070000.000	1.439	25.489	11.858	0.175	2.000	2.000	1.000	0.80317	1.618	0.279	0.054	0.067	15.019	-1.158	0.094	7.000	1.000	3.000	0.78694	-0.583	0.069	0.180
