10/09/2004	003000.000	0.344	26.706	-12.447	0.329	3.000	2.000	4.000	0.65382	0.241	-0.626	0.212	0.090	6.010	0.158	0.148	4.000	3.000	5.000	0.61335	0.552	0.076	0.313
10/09/2004	010000.000	0.291	30.800	-11.952	0.489	1.000	1.000	1.000	0.64850	-1.359	-1.122	0.074	0.322	31.626	-6.582	0.416	2.000	1.000	1.000	0.60545	1.966	0.061	0.132
10/09/2004	013000.000	0.342	30.744	-4.703	0.252	1.000	1.000	1.000	0.64747	-1.161	-0.332	-0.039	0.222	27.711	-8.807	0.268	2.000	1.000	2.000	0.60378	0.761	-0.208	-0.011
10/09/2004	020000.000	0.361	34.199	-12.065	0.377	2.000	2.000	1.000	0.64515	-0.718	-0.567	0.203	0.062	22.003	-4.022	0.159	6.000	1.000	3.000	0.60144	1.128	-0.049	0.009
10/09/2004	023000.000	0.241	30.634	6.446	0.414	+9999	1.000	+9999	0.65139	-0.405	-0.454	0.375	0.148	19.017	43.492	0.283	4.000	1.000	3.000	0.61184	0.935	-0.061	0.205
10/09/2004	030000.000	0.120	27.069	24.958	0.462	6.000	2.000	3.000	0.65470	-1.105	-0.764	0.009	0.205	25.827	4.662	0.332	2.000	1.000	2.000	0.61285	1.210	-0.114	0.069
10/09/2004	033000.000	0.206	21.690	-2.251	0.447	+9999	1.000	+9999	0.65540	-1.035	-0.911	0.050	0.521	35.239	8.758	0.364	1.000	1.000	2.000	0.61470	1.557	0.074	0.030
10/09/2004	040000.000	0.668	43.862	31.976	0.552	+9999	1.000	+9999	0.65148	-1.346	-1.336	0.001	0.299	30.232	-0.301	0.379	1.000	1.000	7.000	0.61431	1.927	0.047	0.132
10/09/2004	043000.000	0.634	32.375	4.597	0.459	1.000	1.000	4.000	0.64979	-1.334	-0.815	0.100	0.540	32.801	-5.810	0.384	1.000	1.000	1.000	0.61426	1.851	0.002	0.002
10/09/2004	050000.000	0.770	25.120	5.935	0.342	1.000	1.000	5.000	0.64571	-1.507	-0.563	0.208	0.765	28.669	-1.257	0.358	1.000	1.000	1.000	0.60969	1.425	-0.186	0.006
10/09/2004	053000.000	0.956	28.074	40.970	0.632	1.000	1.000	1.000	0.64057	-1.956	-1.098	0.264	1.172	29.372	4.285	0.514	1.000	1.000	1.000	0.60599	2.159	-0.155	0.087
10/09/2004	060000.000	1.304	34.893	30.466	0.640	1.000	1.000	1.000	0.64035	-2.290	-1.166	0.333	1.298	37.760	-6.652	0.643	1.000	1.000	2.000	0.60188	2.629	-0.203	-0.003
10/09/2004	063000.000	0.417	49.017	75.905	0.729	1.000	1.000	1.000	0.64068	-2.179	-1.409	0.237	1.278	62.867	-8.297	0.749	1.000	1.000	1.000	0.60018	3.170	-0.016	0.033
10/09/2004	070000.000	0.157	54.946	130.563	0.894	6.000	1.000	1.000	0.64076	-2.425	-1.469	0.247	1.589	79.358	-2.468	0.841	1.000	1.000	6.000	0.59907	3.717	0.030	0.035
10/09/2004	073000.000	-0.311	71.875	151.100	0.966	1.000	1.000	1.000	0.64023	-2.366	-1.768	0.199	1.325	85.940	-7.897	0.865	1.000	1.000	2.000	0.59835	3.784	0.086	0.074
10/09/2004	080000.000	0.250	97.407	97.223	1.010	3.000	1.000	1.000	0.63958	-2.700	-2.283	0.158	1.600	131.687	-18.405	0.893	1.000	1.000	2.000	0.59727	4.162	0.082	0.061
10/09/2004	083000.000	1.991	137.812	-29.098	0.971	1.000	1.000	1.000	0.63758	-2.377	-1.964	0.148	1.736	135.399	-8.891	0.836	1.000	1.000	2.000	0.59760	3.619	0.035	0.110
10/09/2004	090000.000	1.733	138.637	-33.169	0.785	1.000	1.000	3.000	0.63776	-2.340	-1.713	0.180	1.622	150.491	-0.789	0.672	1.000	1.000	8.000	0.59708	2.659	-0.165	0.128
10/09/2004	093000.000	2.140	164.193	-17.603	0.724	1.000	1.000	3.000	0.63839	-2.821	-1.237	0.389	2.322	209.373	-12.040	0.800	1.000	1.000	5.000	0.59498	3.173	-0.385	-0.034
10/09/2004	100000.000	1.665	170.307	-20.104	0.699	1.000	1.000	1.000	0.63436	-2.897	-1.186	0.435	2.089	287.262	-12.104	0.888	1.000	1.000	1.000	0.59071	3.551	-0.272	-0.105
10/09/2004	103000.000	1.576	182.763	-20.045	0.589	1.000	1.000	2.000	0.63628	-2.959	-0.934	0.423	2.258	284.992	-4.628	0.779	1.000	1.000	1.000	0.59178	3.284	-0.430	-0.167
10/09/2004	110000.000	1.734	223.376	-21.084	0.722	1.000	1.000	2.000	0.63590	-3.175	-0.934	0.478	2.047	296.610	-5.829	0.865	1.000	1.000	2.000	0.59227	3.473	-0.321	-0.180
