cur_datetime,WallshadeT,WalllitT,RoofT,canTemp,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19]
2004-06-01 02:35:00,291.724,292.178,289.787,289.870,0.000,287.457,99681.125,288.177,100090.046,
2004-06-01 02:40:00,291.730,292.182,289.781,289.920,0.000,287.460,99680.333,288.184,100090.039,
2004-06-01 02:45:00,291.718,292.169,289.771,289.854,0.000,287.462,99679.542,288.182,100090.036,
2004-06-01 02:50:00,291.755,292.139,289.776,289.906,0.000,287.464,99678.750,288.189,100090.030,
2004-06-01 02:55:00,291.748,292.122,289.766,289.839,0.000,287.466,99677.958,288.186,100090.028,
2004-06-01 03:00:00,291.751,292.116,289.747,289.893,0.000,287.469,99677.167,288.194,100090.021,
2004-06-01 03:05:00,291.737,292.093,289.722,289.838,0.000,287.468,99678.042,288.210,100089.991,
2004-06-01 03:10:00,291.743,292.093,289.713,289.919,0.000,287.467,99678.917,288.244,100089.950,
2004-06-01 03:15:00,291.730,292.074,289.689,289.879,0.000,287.466,99679.792,288.271,100089.913,
2004-06-01 03:20:00,291.737,292.075,289.681,289.962,0.000,287.465,99680.667,288.307,100089.871,
2004-06-01 03:25:00,291.722,292.055,289.656,289.914,0.000,287.464,99681.542,288.332,100089.834,
2004-06-01 03:30:00,291.728,292.056,289.646,289.993,0.000,287.463,99682.417,288.368,100089.792,
2004-06-01 03:35:00,291.713,292.036,289.621,289.944,0.000,287.462,99683.292,288.393,100089.754,
2004-06-01 03:40:00,291.719,292.038,289.611,290.027,0.000,287.462,99684.167,288.430,100089.710,
2004-06-01 03:45:00,291.705,292.019,289.587,289.979,0.000,287.461,99685.042,288.457,100089.670,
2004-06-01 03:50:00,291.711,292.022,289.578,290.065,0.000,287.460,99685.917,288.495,100089.625,
2004-06-01 03:55:00,291.697,292.004,289.554,290.018,0.000,287.459,99686.792,288.523,100089.584,
2004-06-01 04:00:00,291.698,292.002,289.530,290.105,0.000,287.458,99687.667,288.563,100089.537,
2004-06-01 04:05:00,291.670,291.969,289.484,290.004,0.000,287.467,99687.667,288.510,100089.620,
2004-06-01 04:10:00,291.654,291.950,289.448,289.987,0.000,287.476,99687.667,288.437,100089.710,
2004-06-01 04:15:00,291.612,291.903,289.394,289.824,0.000,287.486,99687.667,288.357,100089.794,
2004-06-01 04:20:00,291.596,291.884,289.360,289.827,0.000,287.495,99687.667,288.308,100089.854,
2004-06-01 04:25:00,291.559,291.842,289.303,289.719,0.000,287.504,99687.667,288.261,100089.907,
2004-06-01 04:30:00,291.544,291.824,289.264,289.757,0.000,287.513,99687.667,288.234,100089.946,
2004-06-01 04:35:00,291.506,291.782,289.207,289.655,0.000,287.523,99687.667,288.199,100089.983,
2004-06-01 04:40:00,291.490,291.764,289.168,289.692,0.000,287.532,99687.667,288.180,100090.011,
2004-06-01 04:45:00,291.451,291.720,289.106,289.587,0.000,287.541,99687.667,288.150,100090.040,
2004-06-01 04:50:00,291.433,291.701,289.061,289.626,0.000,287.550,99687.667,288.137,100090.059,
2004-06-01 04:55:00,291.393,291.657,289.000,289.523,0.000,287.559,99687.667,288.113,100090.082,
2004-06-01 05:00:00,291.380,291.642,288.985,289.565,180.738,287.569,99687.667,288.104,100090.095,
2004-06-01 05:05:00,291.434,291.699,289.023,290.032,167.279,287.585,99689.319,288.565,100089.907,
2004-06-01 05:10:00,291.426,291.688,289.012,290.095,168.618,287.600,99690.972,288.595,100089.907,
2004-06-01 05:15:00,291.364,291.622,288.949,289.755,79.991,287.616,99692.625,288.418,100090.013,
2004-06-01 05:20:00,291.304,291.557,288.885,289.433,75.575,287.632,99694.278,288.137,100090.174,
2004-06-01 05:25:00,291.531,291.281,288.895,289.303,73.672,287.648,99695.931,288.062,100090.236,
2004-06-01 05:30:00,291.559,291.310,288.949,289.477,76.224,287.664,99697.583,288.065,100090.257,
2004-06-01 05:35:00,291.509,291.265,288.930,289.165,71.600,287.680,99699.236,288.046,100090.281,
2004-06-01 05:40:00,291.538,291.294,288.977,289.292,73.975,287.695,99700.889,288.021,100090.310,
2004-06-01 05:45:00,291.488,291.248,288.976,288.977,69.374,287.711,99702.542,287.966,100090.352,
2004-06-01 05:50:00,291.525,291.285,289.050,289.135,71.831,287.727,99704.194,287.949,100090.376,
2004-06-01 05:55:00,291.487,291.250,289.058,288.884,67.911,287.743,99705.847,287.911,100090.408,
2004-06-01 06:00:00,291.529,291.292,289.133,289.060,141.980,287.759,99707.500,287.906,100090.424,
2004-06-01 06:05:00,291.531,291.295,289.185,289.005,70.011,287.805,99709.000,288.013,100090.392,
2004-06-01 06:10:00,291.543,291.308,289.245,289.005,69.854,287.850,99710.500,287.888,100090.475,
2004-06-01 06:15:00,291.534,291.300,289.284,288.881,67.707,287.896,99712.000,287.860,100090.514,
2004-06-01 06:20:00,291.618,291.383,289.405,289.238,73.498,287.942,99713.500,287.919,100090.508,
2004-06-01 06:25:00,291.598,291.363,289.441,289.009,70.055,287.988,99715.000,287.892,100090.541,
2004-06-01 06:30:00,291.696,291.468,289.610,289.265,73.836,288.033,99716.500,287.919,100090.548,
2004-06-01 06:35:00,291.713,291.496,289.701,289.090,71.485,288.079,99718.000,287.894,100090.582,
2004-06-01 06:40:00,291.817,291.609,289.871,289.349,75.507,288.125,99719.500,287.920,100090.590,
2004-06-01 06:45:00,291.833,291.639,289.979,289.134,72.161,288.170,99721.000,287.890,100090.625,
2004-06-01 06:50:00,291.947,291.765,290.176,289.400,75.993,288.216,99722.500,287.911,100090.635,
2004-06-01 06:55:00,291.965,291.800,290.280,289.176,72.857,288.262,99724.000,287.879,100090.671,
2004-06-01 07:00:00,292.093,291.947,290.482,289.436,153.643,288.308,99725.500,287.897,100090.683,
2004-06-01 07:05:00,292.172,292.048,290.661,289.432,158.114,288.370,99729.069,288.061,100090.615,
2004-06-01 07:10:00,292.310,292.208,290.893,289.721,85.957,288.432,99732.639,288.126,100090.590,
2004-06-01 07:15:00,292.321,292.243,291.002,289.312,80.158,288.495,99736.208,287.927,100090.696,
2004-06-01 07:20:00,292.492,292.439,291.255,289.708,86.538,288.557,99739.778,287.985,100090.683,
2004-06-01 07:25:00,292.559,292.533,291.441,289.561,84.917,288.620,99743.347,288.027,100090.670,
2004-06-01 07:30:00,292.722,292.734,291.722,289.898,90.478,288.682,99746.917,288.092,100090.643,
2004-06-01 07:35:00,292.788,292.845,291.917,289.694,87.554,288.745,99750.486,288.107,100090.640,
2004-06-01 07:40:00,292.964,293.063,292.205,290.056,93.598,288.807,99754.056,288.168,100090.616,
2004-06-01 07:45:00,293.037,293.187,292.434,289.851,90.848,288.869,99757.625,288.189,100090.610,
2004-06-01 07:50:00,293.218,293.417,292.754,290.210,96.401,288.932,99761.194,288.248,100090.586,
2004-06-01 07:55:00,293.295,293.551,292.989,289.993,93.704,288.994,99764.764,288.268,100090.578,
2004-06-01 08:00:00,293.476,293.926,293.305,290.366,95.680,289.057,99768.333,288.329,100090.552,
2004-06-01 08:05:00,293.550,294.085,293.561,290.151,92.857,289.178,99768.653,288.381,100090.480,
2004-06-01 08:10:00,293.745,294.361,293.914,290.578,99.238,289.299,99768.972,288.506,100090.368,
2004-06-01 08:15:00,293.830,294.530,294.177,290.397,97.142,289.420,99769.292,288.601,100090.269,
2004-06-01 08:20:00,294.032,294.814,294.535,290.840,103.697,289.541,99769.611,288.732,100090.153,
2004-06-01 08:25:00,294.120,294.989,294.823,290.650,101.009,289.663,99769.931,288.825,100090.053,
2004-06-01 08:30:00,294.333,295.268,295.200,291.102,107.634,289.784,99770.250,288.958,100089.936,
2004-06-01 08:35:00,294.430,295.434,295.480,290.914,105.180,289.905,99770.569,289.057,100089.832,
2004-06-01 08:40:00,294.648,295.717,295.856,291.368,111.748,290.026,99770.889,289.191,100089.713,
2004-06-01 08:45:00,294.748,295.884,296.155,291.174,109.394,290.148,99771.208,289.289,100089.609,
2004-06-01 08:50:00,294.969,296.168,296.549,291.625,116.063,290.269,99771.528,289.422,100089.489,
2004-06-01 08:55:00,295.073,296.337,296.848,291.437,113.944,290.390,99771.847,289.525,100089.382,
2004-06-01 09:00:00,295.300,296.625,297.248,291.886,119.331,290.511,99772.167,289.658,100089.261,
2004-06-01 09:05:00,295.410,296.799,297.569,291.701,117.485,290.634,99772.333,289.769,100089.133,
2004-06-01 09:10:00,295.647,297.096,297.991,292.192,124.189,290.757,99772.500,289.942,100088.975,
2004-06-01 09:15:00,295.770,297.280,298.318,292.049,123.130,290.879,99772.667,290.093,100088.825,
2004-06-01 09:20:00,296.061,297.340,298.738,292.533,129.945,291.002,99772.833,290.270,100088.662,
2004-06-01 09:25:00,296.196,297.490,299.079,292.377,128.856,291.125,99773.000,290.413,100088.514,
2004-06-01 09:30:00,296.368,297.993,299.492,292.839,135.420,291.248,99773.167,290.582,100088.355,
2004-06-01 09:35:00,296.474,298.177,299.814,292.688,133.942,291.370,99773.333,290.721,100088.208,
2004-06-01 09:40:00,296.691,298.470,300.226,293.129,140.184,291.493,99773.500,290.881,100088.052,
2004-06-01 09:45:00,296.795,298.650,300.556,292.977,138.872,291.616,99773.667,291.015,100087.908,
2004-06-01 09:50:00,297.008,298.936,300.973,293.399,144.433,291.739,99773.833,291.170,100087.754,
2004-06-01 09:55:00,297.113,299.114,301.305,293.252,143.317,291.861,99774.000,291.298,100087.612,
2004-06-01 10:00:00,297.311,299.376,301.682,293.659,150.287,291.984,99774.167,291.450,100087.459,
2004-06-01 10:05:00,297.397,299.527,301.971,293.492,148.446,292.045,99773.639,291.536,100087.387,
2004-06-01 10:10:00,297.572,299.763,302.331,293.782,152.326,292.106,99773.111,291.574,100087.347,
2004-06-01 10:15:00,297.642,299.893,302.608,293.566,149.275,292.167,99772.583,291.583,100087.323,
2004-06-01 10:20:00,297.810,300.120,302.966,293.856,152.875,292.228,99772.056,291.619,100087.288,
2004-06-01 10:25:00,297.878,300.244,303.226,293.662,149.927,292.289,99771.528,291.643,100087.258,
2004-06-01 10:30:00,298.040,300.443,303.542,293.961,153.450,292.350,99771.000,291.689,100087.217,
2004-06-01 10:35:00,298.102,300.535,303.772,293.771,150.527,292.411,99770.472,291.715,100087.185,
2004-06-01 10:40:00,298.260,300.725,304.085,294.068,154.022,292.472,99769.944,291.760,100087.145,
2004-06-01 10:45:00,298.317,300.806,304.291,293.879,151.030,292.533,99769.417,291.784,100087.113,
2004-06-01 10:50:00,298.470,300.983,304.580,294.165,154.283,292.594,99768.889,291.825,100087.075,
2004-06-01 10:55:00,298.522,301.053,304.782,293.976,151.273,292.655,99768.361,291.847,100087.044,
2004-06-01 11:00:00,298.686,301.256,305.140,294.256,151.637,292.715,99767.833,291.885,100087.006,
2004-06-01 11:05:00,298.756,301.361,305.403,294.080,148.902,292.812,99766.264,291.933,100086.919,
2004-06-01 11:10:00,298.929,301.568,305.757,294.407,152.744,292.909,99764.694,292.039,100086.798,
2004-06-01 11:15:00,299.010,301.685,306.031,294.273,150.610,293.005,99763.125,292.135,100086.681,
2004-06-01 11:20:00,299.182,301.891,306.384,294.588,154.428,293.102,99761.556,292.243,100086.559,
2004-06-01 11:25:00,299.267,302.009,306.676,294.455,152.981,293.198,99759.986,292.332,100086.445,
2004-06-01 11:30:00,299.427,302.193,307.014,294.753,157.007,293.295,99758.417,292.437,100086.324,
2004-06-01 11:35:00,299.504,302.291,307.281,294.624,155.300,293.391,99756.847,292.523,100086.211,
2004-06-01 11:40:00,299.661,302.469,307.618,294.906,158.866,293.488,99755.278,292.624,100086.092,
2004-06-01 11:45:00,299.739,302.564,307.891,294.787,157.055,293.584,99753.708,292.707,100085.981,
2004-06-01 11:50:00,299.891,302.733,308.226,295.051,160.299,293.681,99752.139,292.804,100085.864,
2004-06-01 11:55:00,299.970,302.826,308.502,294.938,158.497,293.777,99750.569,292.885,100085.753,
2004-06-01 12:00:00,300.105,302.962,308.782,295.186,167.362,293.874,99749.000,292.979,100085.638,
2004-06-01 12:05:00,300.173,303.029,309.003,295.101,165.971,293.961,99745.653,293.078,100085.517,
2004-06-01 12:10:00,300.302,303.156,309.274,295.334,169.682,294.048,99742.306,293.171,100085.398,
2004-06-01 12:15:00,300.365,303.211,309.492,295.236,167.990,294.136,99738.958,293.251,100085.286,
2004-06-01 12:20:00,300.490,303.326,309.761,295.460,171.527,294.223,99735.611,293.341,100085.170,
2004-06-01 12:25:00,300.551,303.375,309.959,295.371,169.914,294.310,99732.264,293.421,100085.058,
2004-06-01 12:30:00,300.660,303.463,310.177,295.584,173.362,294.397,99728.917,293.511,100084.942,
2004-06-01 12:35:00,300.710,303.486,310.348,295.501,171.898,294.485,99725.569,293.590,100084.830,
2004-06-01 12:40:00,300.813,303.563,310.564,295.703,175.171,294.572,99722.222,293.679,100084.715,
2004-06-01 12:45:00,300.859,303.578,310.711,295.626,172.934,294.659,99718.875,293.757,100084.604,
2004-06-01 12:50:00,300.957,303.643,310.901,295.818,175.507,294.746,99715.528,293.842,100084.490,
2004-06-01 12:55:00,301.000,303.650,311.049,295.747,173.903,294.834,99712.181,293.919,100084.380,
2004-06-01 13:00:00,301.091,303.703,311.231,295.930,173.559,294.921,99708.833,294.005,100084.266,
2004-06-01 13:05:00,301.124,303.694,311.346,295.832,171.960,294.933,99706.833,294.039,100084.208,
2004-06-01 13:10:00,301.230,303.757,311.520,296.111,177.336,294.946,99704.833,294.174,100084.110,
2004-06-01 13:15:00,301.296,303.776,311.663,296.194,179.348,294.958,99702.833,294.348,100083.990,
2004-06-01 13:20:00,301.406,303.838,311.840,296.500,185.199,294.971,99700.833,294.523,100083.864,
2004-06-01 13:25:00,301.468,303.849,311.962,296.543,186.053,294.983,99698.833,294.671,100083.748,
2004-06-01 13:30:00,301.555,303.878,312.083,296.763,191.215,294.995,99696.833,294.797,100083.642,
2004-06-01 13:35:00,301.597,303.860,312.169,296.762,191.033,295.008,99694.833,294.900,100083.548,
2004-06-01 13:40:00,301.669,303.872,312.280,296.917,195.674,295.020,99692.833,294.982,100083.463,
2004-06-01 13:45:00,301.698,303.837,312.335,296.877,194.891,295.032,99690.833,295.051,100083.385,
2004-06-01 13:50:00,301.758,303.832,312.415,296.994,199.007,295.045,99688.833,295.103,100083.316,
2004-06-01 13:55:00,301.776,303.783,312.466,296.926,197.914,295.057,99686.833,295.148,100083.251,
2004-06-01 14:00:00,301.811,303.735,312.455,297.023,200.724,295.070,99684.833,295.182,100083.191,
2004-06-01 14:05:00,301.788,303.624,312.365,296.857,197.793,294.960,99685.083,295.094,100083.313,
2004-06-01 14:10:00,301.820,303.568,312.321,296.970,200.880,294.851,99685.333,295.068,100083.423,
2004-06-01 14:15:00,301.795,303.450,312.236,296.845,198.948,294.742,99685.583,295.010,100083.536,
2004-06-01 14:20:00,301.812,303.375,312.187,296.926,201.541,294.632,99685.833,294.961,100083.638,
2004-06-01 14:25:00,301.774,303.241,312.039,296.780,199.423,294.523,99686.083,294.888,100083.746,
2004-06-01 14:30:00,301.705,303.148,312.273,296.847,201.457,294.414,99686.333,294.823,100083.850,
2004-06-01 14:35:00,301.660,303.019,312.452,296.697,199.497,294.305,99686.583,294.749,100083.954,
2004-06-01 14:40:00,301.663,302.926,312.665,296.778,202.256,294.195,99686.833,294.692,100084.047,
2004-06-01 14:45:00,301.524,302.683,312.880,296.633,201.273,294.086,99687.083,294.625,100084.140,
2004-06-01 14:50:00,301.532,302.552,313.133,296.728,204.922,293.977,99687.333,294.579,100084.220,
2004-06-01 14:55:00,302.395,301.539,313.323,296.582,204.224,293.867,99687.583,294.517,100084.304,
2004-06-01 15:00:00,302.309,301.635,313.491,296.689,211.375,293.758,99687.833,294.481,100084.372,
2004-06-01 15:05:00,302.133,301.694,313.644,296.594,211.865,293.731,99688.792,294.486,100084.362,
2004-06-01 15:10:00,302.021,301.817,313.798,296.560,213.652,293.705,99689.750,294.368,100084.407,
2004-06-01 15:15:00,301.913,301.979,313.948,296.565,215.257,293.678,99690.708,294.421,100084.375,
2004-06-01 15:20:00,301.834,302.180,314.114,296.682,219.477,293.651,99691.667,294.430,100084.361,
2004-06-01 15:25:00,301.759,302.418,314.258,296.781,222.851,293.624,99692.625,294.562,100084.285,
2004-06-01 15:30:00,301.678,302.612,314.147,296.925,227.109,293.598,99693.583,294.609,100084.245,
2004-06-01 15:35:00,301.586,302.811,314.019,297.001,229.589,293.571,99694.542,294.713,100084.179,
2004-06-01 15:40:00,301.522,303.055,313.909,297.139,233.999,293.544,99695.500,294.761,100084.137,
2004-06-01 15:45:00,301.438,303.276,313.710,297.216,236.604,293.517,99696.458,294.858,100084.072,
2004-06-01 15:50:00,301.379,303.516,313.536,297.371,241.175,293.491,99697.417,294.928,100084.017,
2004-06-01 15:55:00,301.303,303.748,313.343,297.454,243.908,293.464,99698.375,295.024,100083.948,
2004-06-01 16:00:00,301.292,304.044,313.406,297.612,241.520,293.437,99699.333,295.105,100083.884,
2004-06-01 16:05:00,301.253,304.326,313.387,297.657,242.134,293.365,99702.056,295.146,100083.870,
2004-06-01 16:10:00,301.230,304.626,313.381,297.763,245.859,293.292,99704.778,295.164,100083.874,
2004-06-01 16:15:00,301.179,304.914,313.341,297.762,247.630,293.219,99707.500,295.168,100083.883,
2004-06-01 16:20:00,301.145,305.219,313.313,297.823,251.868,293.146,99710.222,295.162,100083.897,
2004-06-01 16:25:00,301.084,305.514,313.278,297.797,252.873,293.074,99712.944,295.150,100083.915,
2004-06-01 16:30:00,301.065,305.783,313.178,297.843,256.110,293.001,99715.667,295.131,100083.937,
2004-06-01 16:35:00,301.024,306.028,313.056,297.800,255.649,292.928,99718.389,295.109,100083.961,
2004-06-01 16:40:00,301.003,306.288,312.955,297.833,258.316,292.855,99721.111,295.081,100083.989,
2004-06-01 16:45:00,300.962,306.519,312.806,297.779,258.157,292.782,99723.833,295.052,100084.019,
2004-06-01 16:50:00,300.941,306.766,312.680,297.805,260.507,292.710,99726.556,295.018,100084.052,
2004-06-01 16:55:00,300.899,306.982,312.531,297.740,260.140,292.637,99729.278,294.983,100084.086,
2004-06-01 17:00:00,300.873,307.203,312.368,297.756,225.710,292.564,99732.000,294.941,100084.125,
2004-06-01 17:05:00,300.817,307.386,312.151,297.655,222.011,292.447,99736.292,294.939,100083.971,
2004-06-01 17:10:00,300.351,307.182,311.553,295.933,198.077,292.330,99740.583,293.522,100084.707,
2004-06-01 17:15:00,300.166,307.226,311.269,295.505,191.308,292.213,99744.875,293.218,100084.986,
2004-06-01 17:20:00,299.974,307.186,311.023,295.231,186.355,292.096,99749.167,292.956,100085.211,
2004-06-01 17:25:00,299.803,307.218,310.680,294.887,180.836,291.979,99753.458,292.738,100085.407,
2004-06-01 17:30:00,299.636,307.042,310.172,294.661,175.577,291.862,99757.750,292.532,100085.598,
2004-06-01 17:35:00,299.457,306.810,309.664,294.385,169.628,291.744,99762.042,292.336,100085.787,
2004-06-01 17:40:00,299.303,306.584,309.190,294.209,164.992,291.627,99766.333,292.150,100085.971,
2004-06-01 17:45:00,299.124,306.264,308.630,293.928,159.196,291.510,99770.625,291.954,100086.160,
2004-06-01 17:50:00,298.971,305.953,308.106,293.753,154.625,291.393,99774.917,291.764,100086.345,
2004-06-01 17:55:00,298.766,305.290,307.567,293.458,147.956,291.276,99779.208,291.563,100086.536,
2004-06-01 18:00:00,298.624,304.912,307.107,293.269,143.296,291.159,99783.500,291.364,100086.727,
2004-06-01 18:05:00,298.468,304.427,306.594,293.022,139.192,291.147,99786.653,291.261,100086.765,
2004-06-01 18:10:00,298.340,303.737,306.124,292.940,137.308,291.134,99789.806,291.214,100086.765,
2004-06-01 18:15:00,298.195,303.165,305.635,292.710,133.808,291.122,99792.958,291.158,100086.768,
2004-06-01 18:20:00,298.063,302.390,305.185,292.624,132.253,291.109,99796.111,291.116,100086.765,
2004-06-01 18:25:00,297.919,301.564,304.712,292.401,128.717,291.097,99799.264,291.064,100086.765,
2004-06-01 18:30:00,297.821,301.281,304.419,292.399,128.280,291.084,99802.417,291.063,100086.739,
2004-06-01 18:35:00,297.722,300.982,304.117,292.372,127.218,291.072,99805.569,291.090,100086.697,
2004-06-01 18:40:00,297.651,300.710,303.835,292.490,128.333,291.060,99808.722,291.140,100086.643,
2004-06-01 18:45:00,297.560,300.460,303.574,292.461,127.389,291.047,99811.875,291.178,100086.592,
2004-06-01 18:50:00,297.492,300.231,303.329,292.555,128.260,291.035,99815.028,291.221,100086.537,
2004-06-01 18:55:00,297.403,300.007,303.058,292.515,127.226,291.022,99818.181,291.256,100086.483,
2004-06-01 19:00:00,297.325,299.785,302.766,292.613,128.179,291.010,99821.333,291.305,100086.420,
2004-06-01 19:05:00,297.224,299.559,302.490,292.576,128.097,290.981,99825.708,291.340,100086.369,
2004-06-01 19:10:00,297.148,299.357,302.233,292.683,129.023,290.951,99830.083,291.387,100086.314,
2004-06-01 19:15:00,297.043,299.134,301.951,292.624,128.484,290.921,99834.458,291.419,100086.265,
2004-06-01 19:20:00,296.960,298.935,301.686,292.701,129.644,290.892,99838.833,291.459,100086.213,
2004-06-01 19:25:00,298.719,296.849,301.409,292.628,128.558,290.862,99843.208,291.488,100086.165,
2004-06-01 19:30:00,298.574,296.784,301.197,292.685,129.138,290.833,99847.583,291.516,100086.126,
2004-06-01 19:35:00,298.409,296.691,300.960,292.568,128.036,290.803,99851.958,291.520,100086.102,
2004-06-01 19:40:00,298.293,296.644,300.758,292.733,130.097,290.774,99856.333,291.551,100086.069,
2004-06-01 19:45:00,298.150,296.561,300.546,292.654,128.814,290.744,99860.708,291.572,100086.042,
2004-06-01 19:50:00,298.040,296.511,300.356,292.771,129.898,290.715,99865.083,291.596,100086.016,
2004-06-01 19:55:00,297.902,296.426,300.137,292.660,128.770,290.685,99869.458,291.600,100086.001,
2004-06-01 20:00:00,297.748,296.327,299.826,292.729,128.941,290.656,99873.833,291.608,100085.988,
2004-06-01 20:05:00,297.562,296.192,299.500,292.600,127.272,290.624,99878.583,291.586,100086.003,
2004-06-01 20:10:00,297.407,296.086,299.199,292.635,127.658,290.593,99883.333,291.574,100086.011,
2004-06-01 20:15:00,297.226,295.948,298.882,292.540,126.775,290.561,99888.083,291.563,100086.015,
2004-06-01 20:20:00,297.076,295.841,298.592,292.612,127.795,290.530,99892.833,291.574,100086.005,
2004-06-01 20:25:00,296.905,295.708,298.259,292.559,127.547,290.498,99897.583,291.587,100085.988,
2004-06-01 20:30:00,295.611,296.770,297.966,292.653,128.958,290.466,99902.333,291.619,100085.956,
2004-06-01 20:35:00,295.506,296.632,297.685,292.625,128.456,290.435,99907.083,291.655,100085.913,
2004-06-01 20:40:00,295.430,296.521,297.431,292.737,129.821,290.403,99911.833,291.713,100085.847,
2004-06-01 20:45:00,295.338,296.399,297.164,292.742,130.431,290.372,99916.583,291.785,100085.758,
2004-06-01 20:50:00,295.278,296.309,296.927,292.895,132.929,290.340,99921.333,291.896,100085.628,
2004-06-01 20:55:00,295.209,296.212,296.681,292.966,134.910,290.308,99926.083,292.045,100085.447,
2004-06-01 21:00:00,295.207,296.181,296.540,293.204,0.000,290.277,99930.833,292.266,100085.183,
2004-06-01 21:05:00,295.042,295.992,296.272,292.585,0.000,290.169,99936.490,291.637,100085.803,
2004-06-01 21:10:00,294.931,295.855,296.050,292.215,0.000,290.061,99942.147,291.176,100086.306,
2004-06-01 21:15:00,294.811,295.710,295.836,291.878,0.000,289.953,99947.804,290.860,100086.665,
2004-06-01 21:20:00,294.736,295.611,295.660,291.774,0.000,289.846,99953.461,290.642,100086.936,
2004-06-01 21:25:00,294.647,295.498,295.476,291.576,0.000,289.738,99959.118,290.451,100087.172,
2004-06-01 21:30:00,294.579,295.407,295.309,291.493,0.000,289.630,99964.775,290.285,100087.381,
2004-06-01 21:35:00,294.491,295.297,295.121,291.268,0.000,289.522,99970.432,290.115,100087.582,
2004-06-01 21:40:00,294.571,295.363,295.062,292.026,0.000,289.415,99976.089,290.095,100087.699,
2004-06-01 21:45:00,294.583,295.361,294.965,292.293,0.000,289.307,99981.746,289.998,100087.845,
2004-06-01 21:50:00,294.572,295.334,294.847,292.430,0.000,289.199,99987.403,289.883,100087.996,
2004-06-01 21:55:00,294.498,295.242,294.672,292.102,0.000,289.091,99993.060,289.781,100088.141,
2004-06-01 22:00:00,294.456,295.181,294.531,292.069,0.000,288.983,99998.717,289.666,100088.289,
2004-06-01 22:05:00,294.353,295.059,294.369,291.730,0.000,288.934,100000.587,289.588,100088.371,
2004-06-01 22:10:00,294.154,294.838,294.129,290.864,0.000,288.885,100002.458,289.409,100088.502,
