Time,CORE_ZN:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_ZN:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_1:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_2:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_3:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PERIMETER_ZN_4:SEATTLE ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:SEATTLE ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
02:15:00,4.179656E+03,0.000000E+00,2.156979E-01,0.000000E+00,1.176369E+04,0.000000E+00,6.069054E-01,0.000000E+00,7.771918E+03,0.000000E+00,4.009463E-01,0.000000E+00,1.157952E+04,0.000000E+00,5.974048E-01,0.000000E+00,7.774098E+03,0.000000E+00,4.010587E-01,0.000000E+00
02:20:00,4.188418E+03,0.000000E+00,2.161501E-01,0.000000E+00,1.177075E+04,0.000000E+00,6.072697E-01,0.000000E+00,7.776186E+03,0.000000E+00,4.011664E-01,0.000000E+00,1.158662E+04,0.000000E+00,5.977709E-01,0.000000E+00,7.778365E+03,0.000000E+00,4.012788E-01,0.000000E+00
02:25:00,4.197026E+03,0.000000E+00,2.165943E-01,0.000000E+00,1.177767E+04,0.000000E+00,6.076267E-01,0.000000E+00,7.780364E+03,0.000000E+00,4.013819E-01,0.000000E+00,1.159357E+04,0.000000E+00,5.981297E-01,0.000000E+00,7.782543E+03,0.000000E+00,4.014944E-01,0.000000E+00
02:30:00,4.205489E+03,0.000000E+00,2.170311E-01,0.000000E+00,1.178446E+04,0.000000E+00,6.079771E-01,0.000000E+00,7.784460E+03,0.000000E+00,4.015932E-01,0.000000E+00,1.160040E+04,0.000000E+00,5.984817E-01,0.000000E+00,7.786639E+03,0.000000E+00,4.017056E-01,0.000000E+00
02:35:00,4.210900E+03,0.000000E+00,2.173104E-01,0.000000E+00,1.178886E+04,0.000000E+00,6.082040E-01,0.000000E+00,7.787133E+03,0.000000E+00,4.017311E-01,0.000000E+00,1.160483E+04,0.000000E+00,5.987103E-01,0.000000E+00,7.789311E+03,0.000000E+00,4.018435E-01,0.000000E+00
02:40:00,4.216007E+03,0.000000E+00,2.175740E-01,0.000000E+00,1.179298E+04,0.000000E+00,6.084162E-01,0.000000E+00,7.789631E+03,0.000000E+00,4.018600E-01,0.000000E+00,1.160897E+04,0.000000E+00,5.989242E-01,0.000000E+00,7.791810E+03,0.000000E+00,4.019724E-01,0.000000E+00
02:45:00,4.220890E+03,0.000000E+00,2.178260E-01,0.000000E+00,1.179688E+04,0.000000E+00,6.086179E-01,0.000000E+00,7.792002E+03,0.000000E+00,4.019823E-01,0.000000E+00,1.161292E+04,0.000000E+00,5.991276E-01,0.000000E+00,7.794181E+03,0.000000E+00,4.020947E-01,0.000000E+00
02:50:00,4.225571E+03,0.000000E+00,2.180676E-01,0.000000E+00,1.180061E+04,0.000000E+00,6.088104E-01,0.000000E+00,7.794261E+03,0.000000E+00,4.020989E-01,0.000000E+00,1.161668E+04,0.000000E+00,5.993216E-01,0.000000E+00,7.796440E+03,0.000000E+00,4.022113E-01,0.000000E+00
02:55:00,4.230070E+03,0.000000E+00,2.182998E-01,0.000000E+00,1.180418E+04,0.000000E+00,6.089945E-01,0.000000E+00,7.796418E+03,0.000000E+00,4.022102E-01,0.000000E+00,1.162027E+04,0.000000E+00,5.995072E-01,0.000000E+00,7.798596E+03,0.000000E+00,4.023225E-01,0.000000E+00
03:00:00,4.234401E+03,0.000000E+00,2.185234E-01,0.000000E+00,1.180760E+04,0.000000E+00,6.091709E-01,0.000000E+00,7.798482E+03,0.000000E+00,4.023167E-01,0.000000E+00,1.162372E+04,0.000000E+00,5.996851E-01,0.000000E+00,7.800660E+03,0.000000E+00,4.024290E-01,0.000000E+00
03:05:00,4.240039E+03,0.000000E+00,2.188143E-01,0.000000E+00,1.181202E+04,0.000000E+00,6.093989E-01,0.000000E+00,7.801133E+03,0.000000E+00,4.024534E-01,0.000000E+00,1.162817E+04,0.000000E+00,5.999144E-01,0.000000E+00,7.803311E+03,0.000000E+00,4.025658E-01,0.000000E+00
03:10:00,4.245623E+03,0.000000E+00,2.191025E-01,0.000000E+00,1.181640E+04,0.000000E+00,6.096248E-01,0.000000E+00,7.803757E+03,0.000000E+00,4.025888E-01,0.000000E+00,1.163257E+04,0.000000E+00,6.001416E-01,0.000000E+00,7.805934E+03,0.000000E+00,4.027011E-01,0.000000E+00
03:15:00,4.251130E+03,0.000000E+00,2.193867E-01,0.000000E+00,1.182071E+04,0.000000E+00,6.098472E-01,0.000000E+00,7.806337E+03,0.000000E+00,4.027219E-01,0.000000E+00,1.163691E+04,0.000000E+00,6.003653E-01,0.000000E+00,7.808515E+03,0.000000E+00,4.028342E-01,0.000000E+00
03:20:00,4.256561E+03,0.000000E+00,2.196670E-01,0.000000E+00,1.182496E+04,0.000000E+00,6.100662E-01,0.000000E+00,7.808876E+03,0.000000E+00,4.028528E-01,0.000000E+00,1.164117E+04,0.000000E+00,6.005854E-01,0.000000E+00,7.811053E+03,0.000000E+00,4.029651E-01,0.000000E+00
03:25:00,4.261918E+03,0.000000E+00,2.199435E-01,0.000000E+00,1.182913E+04,0.000000E+00,6.102817E-01,0.000000E+00,7.811373E+03,0.000000E+00,4.029816E-01,0.000000E+00,1.164537E+04,0.000000E+00,6.008021E-01,0.000000E+00,7.813550E+03,0.000000E+00,4.030940E-01,0.000000E+00
03:30:00,4.267204E+03,0.000000E+00,2.202163E-01,0.000000E+00,1.183325E+04,0.000000E+00,6.104941E-01,0.000000E+00,7.813831E+03,0.000000E+00,4.031085E-01,0.000000E+00,1.164951E+04,0.000000E+00,6.010155E-01,0.000000E+00,7.816008E+03,0.000000E+00,4.032208E-01,0.000000E+00
03:35:00,4.270964E+03,0.000000E+00,2.204103E-01,0.000000E+00,1.183617E+04,0.000000E+00,6.106448E-01,0.000000E+00,7.815580E+03,0.000000E+00,4.031987E-01,0.000000E+00,1.165245E+04,0.000000E+00,6.011673E-01,0.000000E+00,7.817756E+03,0.000000E+00,4.033109E-01,0.000000E+00
03:40:00,4.274569E+03,0.000000E+00,2.205964E-01,0.000000E+00,1.183895E+04,0.000000E+00,6.107881E-01,0.000000E+00,7.817241E+03,0.000000E+00,4.032844E-01,0.000000E+00,1.165525E+04,0.000000E+00,6.013117E-01,0.000000E+00,7.819418E+03,0.000000E+00,4.033967E-01,0.000000E+00
03:45:00,4.278058E+03,0.000000E+00,2.207765E-01,0.000000E+00,1.184162E+04,0.000000E+00,6.109261E-01,0.000000E+00,7.818839E+03,0.000000E+00,4.033668E-01,0.000000E+00,1.165795E+04,0.000000E+00,6.014508E-01,0.000000E+00,7.821016E+03,0.000000E+00,4.034791E-01,0.000000E+00
03:50:00,4.281443E+03,0.000000E+00,2.209512E-01,0.000000E+00,1.184421E+04,0.000000E+00,6.110594E-01,0.000000E+00,7.820381E+03,0.000000E+00,4.034464E-01,0.000000E+00,1.166055E+04,0.000000E+00,6.015851E-01,0.000000E+00,7.822557E+03,0.000000E+00,4.035586E-01,0.000000E+00
03:55:00,4.284731E+03,0.000000E+00,2.211209E-01,0.000000E+00,1.184671E+04,0.000000E+00,6.111883E-01,0.000000E+00,7.821870E+03,0.000000E+00,4.035232E-01,0.000000E+00,1.166307E+04,0.000000E+00,6.017151E-01,0.000000E+00,7.824046E+03,0.000000E+00,4.036354E-01,0.000000E+00
04:00:00,4.287929E+03,0.000000E+00,2.212859E-01,0.000000E+00,1.184913E+04,0.000000E+00,6.113133E-01,0.000000E+00,7.823310E+03,0.000000E+00,4.035975E-01,0.000000E+00,1.166551E+04,0.000000E+00,6.018410E-01,0.000000E+00,7.825487E+03,0.000000E+00,4.037098E-01,0.000000E+00
04:05:00,4.280274E+03,0.000000E+00,2.208909E-01,0.000000E+00,1.184223E+04,0.000000E+00,6.109573E-01,0.000000E+00,7.819248E+03,0.000000E+00,4.033879E-01,0.000000E+00,1.165865E+04,0.000000E+00,6.014872E-01,0.000000E+00,7.821424E+03,0.000000E+00,4.035002E-01,0.000000E+00
04:10:00,4.269149E+03,0.000000E+00,2.203168E-01,0.000000E+00,1.183199E+04,0.000000E+00,6.104294E-01,0.000000E+00,7.813184E+03,0.000000E+00,4.030752E-01,0.000000E+00,1.164848E+04,0.000000E+00,6.009627E-01,0.000000E+00,7.815360E+03,0.000000E+00,4.031875E-01,0.000000E+00
04:15:00,4.255938E+03,0.000000E+00,2.196352E-01,0.000000E+00,1.181986E+04,0.000000E+00,6.098035E-01,0.000000E+00,7.805945E+03,0.000000E+00,4.027019E-01,0.000000E+00,1.163641E+04,0.000000E+00,6.003403E-01,0.000000E+00,7.808122E+03,0.000000E+00,4.028142E-01,0.000000E+00
04:20:00,4.240908E+03,0.000000E+00,2.188596E-01,0.000000E+00,1.180614E+04,0.000000E+00,6.090958E-01,0.000000E+00,7.797717E+03,0.000000E+00,4.022775E-01,0.000000E+00,1.162276E+04,0.000000E+00,5.996361E-01,0.000000E+00,7.799893E+03,0.000000E+00,4.023898E-01,0.000000E+00
04:25:00,4.224264E+03,0.000000E+00,2.180008E-01,0.000000E+00,1.179101E+04,0.000000E+00,6.083156E-01,0.000000E+00,7.788609E+03,0.000000E+00,4.018078E-01,0.000000E+00,1.160770E+04,0.000000E+00,5.988593E-01,0.000000E+00,7.790785E+03,0.000000E+00,4.019201E-01,0.000000E+00
04:30:00,4.206183E+03,0.000000E+00,2.170678E-01,0.000000E+00,1.177465E+04,0.000000E+00,6.074718E-01,0.000000E+00,7.778725E+03,0.000000E+00,4.012980E-01,0.000000E+00,1.159141E+04,0.000000E+00,5.980189E-01,0.000000E+00,7.780902E+03,0.000000E+00,4.014103E-01,0.000000E+00
04:35:00,4.197586E+03,0.000000E+00,2.166243E-01,0.000000E+00,1.176643E+04,0.000000E+00,6.070481E-01,0.000000E+00,7.773604E+03,0.000000E+00,4.010339E-01,0.000000E+00,1.158323E+04,0.000000E+00,5.975970E-01,0.000000E+00,7.775780E+03,0.000000E+00,4.011462E-01,0.000000E+00
04:40:00,4.191225E+03,0.000000E+00,2.162961E-01,0.000000E+00,1.176050E+04,0.000000E+00,6.067418E-01,0.000000E+00,7.769821E+03,0.000000E+00,4.008388E-01,0.000000E+00,1.157731E+04,0.000000E+00,5.972916E-01,0.000000E+00,7.771997E+03,0.000000E+00,4.009510E-01,0.000000E+00
04:45:00,4.185834E+03,0.000000E+00,2.160179E-01,0.000000E+00,1.175551E+04,0.000000E+00,6.064843E-01,0.000000E+00,7.766612E+03,0.000000E+00,4.006732E-01,0.000000E+00,1.157232E+04,0.000000E+00,5.970345E-01,0.000000E+00,7.768788E+03,0.000000E+00,4.007854E-01,0.000000E+00
04:50:00,4.181247E+03,0.000000E+00,2.157812E-01,0.000000E+00,1.175124E+04,0.000000E+00,6.062643E-01,0.000000E+00,7.763852E+03,0.000000E+00,4.005308E-01,0.000000E+00,1.156806E+04,0.000000E+00,5.968146E-01,0.000000E+00,7.766028E+03,0.000000E+00,4.006430E-01,0.000000E+00
04:55:00,4.177351E+03,0.000000E+00,2.155801E-01,0.000000E+00,1.174760E+04,0.000000E+00,6.060762E-01,0.000000E+00,7.761477E+03,0.000000E+00,4.004082E-01,0.000000E+00,1.156442E+04,0.000000E+00,5.966265E-01,0.000000E+00,7.763652E+03,0.000000E+00,4.005204E-01,0.000000E+00
05:00:00,4.174095E+03,0.000000E+00,2.154121E-01,0.000000E+00,1.174452E+04,0.000000E+00,6.059173E-01,0.000000E+00,7.759459E+03,0.000000E+00,4.003041E-01,0.000000E+00,1.156134E+04,0.000000E+00,5.964676E-01,0.000000E+00,7.761635E+03,0.000000E+00,4.004163E-01,0.000000E+00
05:05:00,4.145468E+03,0.000000E+00,2.139348E-01,0.000000E+00,1.171977E+04,0.000000E+00,6.046404E-01,0.000000E+00,7.744653E+03,0.000000E+00,3.995402E-01,0.000000E+00,1.153665E+04,0.000000E+00,5.951940E-01,0.000000E+00,7.746829E+03,0.000000E+00,3.996525E-01,0.000000E+00
05:10:00,4.111088E+03,0.000000E+00,2.121607E-01,0.000000E+00,1.168974E+04,0.000000E+00,6.030913E-01,0.000000E+00,7.726686E+03,0.000000E+00,3.986136E-01,0.000000E+00,1.150671E+04,0.000000E+00,5.936494E-01,0.000000E+00,7.728862E+03,0.000000E+00,3.987258E-01,0.000000E+00
05:15:00,4.073318E+03,0.000000E+00,2.102117E-01,0.000000E+00,1.165660E+04,0.000000E+00,6.013820E-01,0.000000E+00,7.706803E+03,0.000000E+00,3.975881E-01,0.000000E+00,1.147366E+04,0.000000E+00,5.919448E-01,0.000000E+00,7.708979E+03,0.000000E+00,3.977004E-01,0.000000E+00
05:20:00,4.032639E+03,0.000000E+00,2.081126E-01,0.000000E+00,1.162089E+04,0.000000E+00,5.995403E-01,0.000000E+00,7.685321E+03,0.000000E+00,3.964802E-01,0.000000E+00,1.143805E+04,0.000000E+00,5.901080E-01,0.000000E+00,7.687497E+03,0.000000E+00,3.965924E-01,0.000000E+00
05:25:00,3.989415E+03,0.000000E+00,2.058822E-01,0.000000E+00,1.158294E+04,0.000000E+00,5.975827E-01,0.000000E+00,7.662431E+03,0.000000E+00,3.952996E-01,0.000000E+00,1.140019E+04,0.000000E+00,5.881551E-01,0.000000E+00,7.664608E+03,0.000000E+00,3.954119E-01,0.000000E+00
05:30:00,3.943893E+03,0.000000E+00,2.035332E-01,0.000000E+00,1.154298E+04,0.000000E+00,5.955214E-01,0.000000E+00,7.638278E+03,0.000000E+00,3.940538E-01,0.000000E+00,1.136031E+04,0.000000E+00,5.860985E-01,0.000000E+00,7.640455E+03,0.000000E+00,3.941661E-01,0.000000E+00
05:35:00,3.922252E+03,0.000000E+00,2.024165E-01,0.000000E+00,1.152338E+04,0.000000E+00,5.945109E-01,0.000000E+00,7.626094E+03,0.000000E+00,3.934254E-01,0.000000E+00,1.134074E+04,0.000000E+00,5.850890E-01,0.000000E+00,7.628271E+03,0.000000E+00,3.935377E-01,0.000000E+00
05:40:00,3.905011E+03,0.000000E+00,2.015269E-01,0.000000E+00,1.150790E+04,0.000000E+00,5.937122E-01,0.000000E+00,7.616335E+03,0.000000E+00,3.929219E-01,0.000000E+00,1.132525E+04,0.000000E+00,5.842899E-01,0.000000E+00,7.618511E+03,0.000000E+00,3.930342E-01,0.000000E+00
05:45:00,3.889934E+03,0.000000E+00,2.007488E-01,0.000000E+00,1.149446E+04,0.000000E+00,5.930184E-01,0.000000E+00,7.607820E+03,0.000000E+00,3.924825E-01,0.000000E+00,1.131179E+04,0.000000E+00,5.835953E-01,0.000000E+00,7.609996E+03,0.000000E+00,3.925948E-01,0.000000E+00
05:50:00,3.876644E+03,0.000000E+00,2.000629E-01,0.000000E+00,1.148261E+04,0.000000E+00,5.924072E-01,0.000000E+00,7.600296E+03,0.000000E+00,3.920943E-01,0.000000E+00,1.129992E+04,0.000000E+00,5.829829E-01,0.000000E+00,7.602473E+03,0.000000E+00,3.922066E-01,0.000000E+00
05:55:00,3.864925E+03,0.000000E+00,1.994582E-01,0.000000E+00,1.147217E+04,0.000000E+00,5.918681E-01,0.000000E+00,7.593649E+03,0.000000E+00,3.917513E-01,0.000000E+00,1.128945E+04,0.000000E+00,5.824424E-01,0.000000E+00,7.595825E+03,0.000000E+00,3.918635E-01,0.000000E+00
