24/01/2005	133000.000	+9999	-68.453	+9999	0.330	+9999	1.000	+9999	+9999	1.618	0.657	0.314	+9999	105.756	+9999	0.557	+9999	1.000	+9999	+9999	-2.226	-0.093	0.082
24/01/2005	140000.000	+9999	-72.978	+9999	0.307	+9999	1.000	+9999	+9999	1.313	0.604	0.337	+9999	175.290	+9999	0.646	+9999	1.000	+9999	+9999	-2.139	-0.472	-0.084
24/01/2005	143000.000	0.077	-53.418	48.710	0.341	+9999	2.000	+9999	0.86584	1.551	0.676	0.361	+9999	145.818	+9999	0.643	+9999	1.000	+9999	+9999	-2.310	-0.219	0.011
24/01/2005	150000.000	0.026	-73.577	34.533	0.345	3.000	1.000	6.000	0.88667	1.629	0.632	0.362	3.163	179.467	39.652	0.614	1.000	1.000	3.000	0.75263	-2.051	-0.425	-0.042
24/01/2005	153000.000	0.003	-86.687	-11.050	0.343	6.000	1.000	6.000	0.78257	1.413	0.629	0.349	2.842	195.261	25.787	0.675	1.000	1.000	1.000	0.72671	-2.055	-0.589	-0.082
24/01/2005	160000.000	0.537	-57.488	-15.009	0.374	2.000	1.000	1.000	0.75966	2.088	0.806	0.410	-1.201	134.135	6.037	0.615	1.000	1.000	1.000	0.73187	-2.147	-0.144	0.164
24/01/2005	163000.000	-0.472	-53.386	-13.066	0.371	1.000	1.000	2.000	0.75460	2.300	0.803	0.450	-2.748	90.805	3.917	0.563	1.000	1.000	6.000	0.73118	-2.239	0.035	0.265
24/01/2005	170000.000	-0.278	-3.791	-7.222	0.306	2.000	6.000	3.000	0.74740	2.757	0.901	0.538	-1.466	42.886	-5.256	0.534	1.000	2.000	5.000	0.73260	-2.400	0.183	0.437
24/01/2005	173000.000	-1.201	-46.521	-31.513	0.370	1.000	1.000	4.000	0.75043	2.744	0.865	0.427	-0.184	64.109	3.592	0.342	1.000	1.000	4.000	0.72880	-1.791	0.146	0.482
24/01/2005	180000.000	-0.943	-16.595	-8.310	0.339	1.000	1.000	1.000	0.75469	2.392	0.665	0.330	-2.379	25.788	-1.589	0.226	1.000	1.000	1.000	0.73371	-1.720	0.238	0.517
24/01/2005	183000.000	-1.298	-21.293	-14.263	0.376	1.000	1.000	1.000	0.75205	2.293	0.623	0.271	-1.595	31.749	-2.147	0.207	1.000	1.000	2.000	0.73709	-1.334	0.184	0.458
24/01/2005	190000.000	-0.640	-3.637	-9.915	0.362	1.000	1.000	2.000	0.74109	2.658	0.745	0.336	-1.507	2.193	-6.648	0.222	1.000	2.000	3.000	0.72453	-1.686	0.215	0.626
24/01/2005	193000.000	-0.295	-3.981	-7.987	0.358	1.000	1.000	1.000	0.74074	2.960	0.685	0.378	+9999	15.948	-6.841	0.130	1.000	1.000	1.000	0.72894	-1.558	0.266	0.575
24/01/2005	200000.000	-1.692	-29.694	-18.018	0.378	1.000	1.000	1.000	0.74405	2.530	0.743	0.362	+9999	16.713	-5.926	0.218	1.000	1.000	1.000	0.72967	-1.627	0.239	0.497
24/01/2005	203000.000	-1.994	-44.212	-14.772	0.314	1.000	1.000	1.000	0.74766	2.179	0.749	0.315	+9999	36.782	-0.179	0.381	1.000	1.000	6.000	0.73136	-1.755	0.095	0.366
24/01/2005	210000.000	-0.975	-36.490	-11.368	0.237	1.000	1.000	1.000	0.74529	1.923	0.642	0.288	-1.871	53.601	3.475	0.425	1.000	1.000	1.000	0.72517	-1.686	0.053	0.256
24/01/2005	213000.000	-0.647	-63.928	-7.115	0.186	1.000	1.000	1.000	0.74675	1.386	0.603	0.306	-1.749	51.017	5.283	0.426	1.000	1.000	1.000	0.72491	-1.802	0.032	0.183
24/01/2005	220000.000	-0.704	-37.576	-9.058	0.217	1.000	1.000	1.000	0.74595	1.648	0.581	0.253	-0.353	50.658	5.209	0.470	1.000	1.000	1.000	0.72024	-1.734	-0.037	0.205
24/01/2005	223000.000	-1.382	-56.083	-16.785	0.356	1.000	1.000	1.000	0.73970	2.203	0.750	0.280	-2.362	29.799	-1.400	0.318	1.000	1.000	2.000	0.72213	-1.500	0.087	0.386
24/01/2005	230000.000	-1.304	-42.090	-15.333	0.335	1.000	1.000	1.000	0.74181	2.023	0.645	0.254	-1.759	30.013	-1.767	0.288	1.000	1.000	3.000	0.72281	-1.502	0.081	0.409
24/01/2005	233000.000	-0.878	-31.432	-9.568	0.259	1.000	1.000	1.000	0.74134	2.160	0.701	0.276	-0.760	43.109	-0.136	0.289	1.000	1.000	6.000	0.71894	-1.611	0.117	0.386
24/01/2005	(J+1)000000.000	-1.091	-55.647	-10.995	0.324	1.000	1.000	1.000	0.73780	2.198	0.772	0.359	-2.377	30.112	-4.074	0.292	1.000	1.000	1.000	0.71919	-1.723	0.145	0.407
