11/08/2004	003000.000	0.221	13.001	-2.225	0.165	4.000	2.000	8.000	0.69694	-0.721	0.280	0.103	-0.045	30.393	-20.974	0.216	5.000	1.000	4.000	0.66499	0.055	-0.545	-0.074
11/08/2004	010000.000	-0.141	26.701	-11.468	0.235	4.000	1.000	4.000	0.72019	-0.880	0.245	-0.068	0.014	21.980	-0.259	0.225	1.000	1.000	7.000	0.68802	0.186	-0.583	-0.078
11/08/2004	013000.000	0.078	25.520	-6.705	0.203	1.000	1.000	1.000	0.72806	-0.874	0.324	-0.116	0.048	18.381	-3.704	0.165	2.000	1.000	3.000	0.69534	0.320	-0.636	-0.131
11/08/2004	020000.000	0.186	19.400	0.599	0.216	3.000	1.000	3.000	0.72901	-0.901	0.276	-0.033	0.107	26.141	1.033	0.244	2.000	1.000	1.000	0.69591	0.161	-0.660	-0.092
11/08/2004	023000.000	0.123	14.748	1.634	0.157	2.000	1.000	3.000	0.72849	-0.755	0.190	0.068	0.086	23.043	0.561	0.224	2.000	2.000	6.000	0.69532	0.159	-0.649	-0.141
11/08/2004	030000.000	0.172	17.237	1.788	0.220	1.000	1.000	3.000	0.72598	-0.802	0.110	0.026	0.107	20.112	0.102	0.187	1.000	2.000	9.000	0.69286	0.168	-0.549	-0.086
11/08/2004	033000.000	-0.058	5.150	-1.653	0.085	5.000	4.000	6.000	0.72544	-0.306	0.075	0.183	0.277	40.813	-5.067	0.115	2.000	2.000	3.000	0.69079	-0.109	-0.342	0.048
11/08/2004	040000.000	0.284	14.007	-5.984	0.111	2.000	1.000	2.000	0.74482	-0.854	-0.085	0.115	-0.024	34.580	-3.317	0.151	3.000	1.000	2.000	0.70727	0.365	-0.253	-0.034
11/08/2004	043000.000	1.525	38.797	15.363	0.136	2.000	2.000	2.000	0.76247	-0.968	-0.136	0.078	0.563	34.514	5.094	0.136	1.000	1.000	2.000	0.72013	0.599	-0.206	-0.048
11/08/2004	050000.000	1.055	52.623	10.690	0.198	2.000	1.000	2.000	0.77486	-1.231	-0.119	0.179	0.255	53.498	-1.886	0.223	2.000	1.000	5.000	0.73037	0.557	-0.332	-0.014
11/08/2004	053000.000	0.722	44.143	4.118	0.216	1.000	1.000	1.000	0.78732	-1.141	-0.094	-0.018	0.368	51.013	-2.484	0.236	2.000	1.000	2.000	0.74648	0.304	-0.485	-0.028
11/08/2004	060000.000	-0.060	0.120	-1.693	0.112	6.000	9.000	3.000	0.78194	-0.377	0.078	0.222	1.293	89.432	-5.241	0.173	1.000	1.000	3.000	0.74462	-0.385	-0.311	0.091
