20/11/2004	003000.000	-0.333	-56.457	-4.739	0.146	+9999	+9999	+9999	0.74675	1.223	0.490	0.179	0.270	27.659	5.438	0.283	+9999	1.000	+9999	0.71817	-1.330	0.030	0.145
20/11/2004	010000.000	-0.276	-22.756	-4.404	0.143	2.000	1.000	2.000	0.75033	0.905	0.379	0.203	0.398	40.603	6.513	0.267	1.000	1.000	1.000	0.72891	-0.978	-0.099	0.118
20/11/2004	013000.000	-0.006	-19.282	0.133	0.111	5.000	1.000	6.000	0.75436	0.596	0.237	0.215	0.558	66.017	7.054	0.280	2.000	1.000	1.000	0.73307	-0.636	-0.236	0.083
20/11/2004	020000.000	0.091	-5.254	-0.139	0.146	2.000	2.000	7.000	0.75618	-0.327	0.171	0.215	0.609	63.173	2.407	0.192	1.000	1.000	2.000	0.73797	-0.206	-0.277	0.190
20/11/2004	023000.000	0.031	-5.089	0.066	0.116	1.000	2.000	4.000	0.75519	-0.312	0.182	0.208	0.542	53.513	-0.864	0.214	2.000	1.000	1.000	0.73732	-0.233	-0.317	0.126
20/11/2004	030000.000	-0.065	-3.209	-0.400	0.097	4.000	1.000	6.000	0.76178	-0.707	0.303	0.243	0.361	50.606	-1.351	0.203	1.000	1.000	1.000	0.74388	-0.123	-0.411	0.095
20/11/2004	033000.000	0.152	-1.295	-0.002	0.065	1.000	1.000	6.000	0.76417	-0.168	0.153	0.183	0.431	55.375	-0.959	0.206	1.000	1.000	1.000	0.74488	-0.216	-0.255	0.129
20/11/2004	040000.000	0.014	-9.043	-0.162	0.118	4.000	2.000	6.000	0.75902	-0.263	0.160	0.198	0.475	45.221	-0.298	0.168	1.000	1.000	1.000	0.74216	-0.329	-0.320	0.054
20/11/2004	043000.000	-0.126	-18.916	-0.010	0.105	1.000	1.000	9.000	0.76422	0.566	0.201	0.182	0.330	60.098	-1.897	0.174	1.000	1.000	1.000	0.74592	-0.425	-0.166	0.108
20/11/2004	050000.000	0.182	-3.486	1.180	0.064	1.000	3.000	2.000	0.77180	-0.013	0.106	0.197	0.315	59.931	0.994	0.171	1.000	1.000	5.000	0.75198	-0.242	-0.169	0.220
20/11/2004	053000.000	-0.145	-28.221	1.461	0.101	7.000	1.000	3.000	0.78482	0.844	0.286	0.100	0.170	43.614	0.107	0.136	3.000	1.000	7.000	0.75806	-0.438	-0.074	0.158
20/11/2004	060000.000	0.213	1.201	0.923	0.181	2.000	7.000	6.000	0.78909	-0.278	0.162	0.114	0.314	67.199	0.292	0.163	3.000	1.000	2.000	0.76647	-0.059	-0.348	0.104
20/11/2004	063000.000	0.069	-1.809	0.962	0.084	1.000	1.000	1.000	0.80230	0.093	0.064	0.235	0.648	60.639	1.446	0.141	1.000	2.000	3.000	0.77929	-0.157	-0.250	0.193
20/11/2004	070000.000	0.430	0.992	0.640	0.042	1.000	6.000	3.000	0.80857	-0.510	0.136	0.201	0.281	51.698	1.096	0.142	1.000	1.000	4.000	0.78384	-0.103	-0.323	0.090
20/11/2004	073000.000	0.195	2.129	1.277	0.104	3.000	5.000	2.000	0.80600	0.317	0.077	0.153	0.973	56.545	3.123	0.109	1.000	2.000	2.000	0.79094	-0.081	-0.189	0.149
20/11/2004	080000.000	1.318	33.927	5.083	0.213	2.000	3.000	2.000	0.79921	-0.801	0.382	-0.107	0.540	39.585	2.940	0.176	3.000	2.000	2.000	0.77812	0.095	-0.495	-0.066
20/11/2004	083000.000	0.623	11.453	3.512	0.147	1.000	1.000	1.000	0.78445	-0.728	0.452	0.023	0.818	61.314	7.928	0.205	1.000	1.000	1.000	0.75909	0.089	-0.582	-0.086
