,(m) canTemp_1.5,(m) canTemp_2.5,(m) canTemp_3.5,(m) canTemp_4.5,(m) canTemp_5.5,(m) canTemp_6.5,(m) canTemp_7.5,(m) canTemp_8.5,(m) canTemp_9.5,(m) canTemp_10.5,(m) canTemp_11.5,(m) canTemp_12.5,(m) canTemp_13.5,(m) canTemp_14.5
2002-06-14 17:50:00,305.00901091810204,304.9804518250311,304.949921415386,304.9182113860707,304.88602988574553,304.8539835788489,304.8224811236206,304.79169188194174,304.76163784667153,304.73227683909397,304.70356520705076,304.67547003565977,304.6479606318381,304.618666090441
2002-06-14 17:55:00,304.96468117900554,304.93717233410473,304.9077036402336,304.8770668779611,304.8459660582822,304.81501114785664,304.78458705263637,304.7548340601044,304.7257623020428,304.69732657090225,304.66948984515204,304.6422244690958,304.61550411443613,304.5870268268904
2002-06-14 18:00:00,304.9433085096155,304.9170903294151,304.88901233167906,304.8598509025191,304.83028964347517,304.800925842881,304.77210733467336,304.74393638150127,304.7164058159504,304.6894641176676,304.6630784544359,304.6372243539138,304.61187815856823,304.5848564814316
2002-06-14 18:05:00,304.8702589992489,304.84507052948913,304.8178732526236,304.78947157399364,304.7605724944985,304.7318049095847,304.7035094708483,304.675767753777,304.6485681481651,304.62186228774516,304.5956310989002,304.5698613200958,304.54453859184616,304.51748471234527
2002-06-14 18:10:00,304.7607374836476,304.7364879602954,304.71013968766476,304.68250824369915,304.65431139037895,304.62619148310455,304.5984901394546,304.57128671175525,304.54457332633945,304.5183076682055,304.49247950632514,304.46708288808134,304.44210968356816,304.415416393704
2002-06-14 18:15:00,304.6552561550135,304.6315649783631,304.6058324780525,304.57886552973554,304.5513677077548,304.5239683174048,304.49698740749926,304.47048746131696,304.4444560198021,304.4188520912389,304.39367091311055,304.36891083884876,304.3445675393281,304.31855604162956
2002-06-14 18:20:00,304.5666277437791,304.54352867207297,304.51846913939795,304.49224358171205,304.46553934457563,304.4389741562464,304.4128432616152,304.3871855326617,304.36197830957053,304.3371774260344,304.3127812780333,304.2887907749274,304.26520406781583,304.24000380745923
2002-06-14 18:25:00,304.4934584510112,304.4708627535435,304.44639238608585,304.42083510561713,304.3948648954714,304.36909121117,304.3437789487087,304.3189353742112,304.2945238998186,304.27049572920885,304.24685367751397,304.223602139971,304.2007424242527,304.1763229956757
2002-06-14 18:30:00,304.42063256314225,304.39908247767335,304.375694690752,304.3512368909275,304.3263649795074,304.3016739029813,304.2774170913256,304.253597743533,304.2301819160563,304.2071261752624,304.18443934625736,304.16213082395217,304.1402065503812,304.1168008833358
2002-06-14 18:35:00,304.37807735025365,304.3569130271688,304.33407916878065,304.310331642224,304.2862922785968,304.2625245067413,304.23921662782584,304.2163183794884,304.1937824393154,304.17157066094074,304.14971131788826,304.128228105023,304.10713854322773,304.08466307263024
2002-06-14 18:40:00,304.3484229088309,304.328165207999,304.30631504295286,304.2836178963377,304.2606865556328,304.2380842296074,304.2159789866789,304.19429303408856,304.17296233619885,304.151939069785,304.1312502003718,304.1109187301738,304.0909622761809,304.0696991550243
2002-06-14 18:45:00,304.50792952747196,304.48944187301583,304.4702384148792,304.45093918722677,304.4320149926607,304.4139010877682,304.3966139430018,304.37994482850826,304.3637507875051,304.34793625208334,304.3325049431852,304.3174596981944,304.30280107674804,304.28729174745575
2002-06-14 18:50:00,304.54735215500375,304.5310459564081,304.51394911086817,304.4967711325828,304.48003562672494,304.46427089891347,304.4493820437357,304.43497740588384,304.42082440780774,304.4067896874081,304.39290721575156,304.3792048753087,304.36570451291766,304.35127241863853
2002-06-14 18:55:00,304.4685532785866,304.4532772515793,304.43701122955997,304.4205178546901,304.4043646454581,304.3891311732173,304.37471349535224,304.3606888331846,304.34681538167587,304.3329616952154,304.3191785834018,304.3055081017509,304.2919841119299,304.27747825844193
2002-06-14 19:00:00,304.33071230667286,304.3166912317692,304.3016752051506,304.28642375787507,304.2714974502495,304.2574667416211,304.2442174375012,304.23132327724466,304.2185451794827,304.2057567642941,304.19301352745566,304.18036106956293,304.16783603143165,304.15439773410327
2002-06-14 19:05:00,304.07548171880444,304.06125813007833,304.04567563412684,304.0295464825973,304.0134856400047,303.9981164367003,303.9833692791067,303.9688517375365,303.9543502589115,303.93975785725905,303.92514648873635,303.9105756872395,303.89609393066047,303.8804987160223
2002-06-14 19:10:00,303.73947447396637,303.72453922595423,303.70796908053796,303.6906057411075,303.6731034076149,303.65611184707734,303.63962769115955,303.6233313209256,303.6070517361605,303.59070654122064,303.57437294646576,303.55811482226517,303.5419840964443,303.5246423113813
2002-06-14 19:15:00,303.40077242936906,303.3848187472833,303.36727864998056,303.3489747638828,303.33054802271124,303.3126229117425,303.2952208001571,303.2780641109451,303.26100109582643,303.2439563417172,303.22699800162934,303.21018234728496,303.1935548132627,303.1757330820757
2002-06-14 19:20:00,303.10301775801634,303.0859697878334,303.0674768470057,303.0483335865345,303.0291564580678,303.01053993215675,302.99250842180305,302.97479928293404,302.9572632648482,302.93982156836375,302.92253080001683,302.9054377114846,302.8885798176719,302.8705514046758
2002-06-14 19:25:00,302.8404029367151,302.8221116783612,302.8024819153735,302.78230065965,302.7621760491058,302.7426908506196,302.7238681848665,302.705445935002,302.68726958189245,302.66925302340957,302.65144342017953,302.63387978704486,302.616593215446,302.59813854316906
2002-06-14 19:30:00,302.53370909957425,302.51423054630584,302.49319518902837,302.4714362852096,302.4496082713856,302.4283349953722,302.4076768816741,302.38739872905745,302.3673614264267,302.34748769947674,302.32782977077653,302.30843095514683,302.289325903353,302.2689167165783
2002-06-14 19:35:00,302.1185816067863,302.0974033768705,302.0742104521657,302.0499143559459,302.0252529781591,302.0009201651008,301.97706164273023,301.9535175954363,301.9301938193233,301.90703987571516,301.884119592034,301.86148601589474,301.8391817638293,301.81534250602454
2002-06-14 19:40:00,301.6409409535816,301.6179690915031,301.5927444841961,301.56621237424355,301.53915274751,301.5122824272712,301.4858217993437,301.4596938245468,301.43384816026713,301.4082563036943,301.38298056260425,301.3580726697322,301.33357384449897,301.30743537622266
2002-06-14 19:45:00,301.1722096279764,301.1470352606108,301.1196306924504,301.09093540304156,301.06172942259326,301.0327140590071,301.0041487700052,300.97600947068395,300.9482676525629,300.92090044922736,300.89395694409757,300.8674780932347,300.8414960819359,300.81383270392814
2002-06-14 19:50:00,300.731461142345,300.70388276951286,300.67410568866774,300.64306986440414,300.61155995505584,300.58027043943656,300.5494924846923,300.5192403009087,300.4894982698094,300.4602436950316,300.4315123585824,300.40333450686575,300.3757334484342,300.3463891726226
2002-06-14 19:55:00,300.30663815120005,300.27654099814833,300.2442298448469,300.2106627657825,300.1766449818087,300.1428813385904,300.10969713557665,300.07713902212976,300.0452006794757,300.0138574828923,299.98313328535784,299.9530488703795,299.9236197285166,299.89236692144254
2002-06-14 20:00:00,299.87990055179904,299.8475204464076,299.812849453562,299.7768707099924,299.7404183374622,299.7042157334445,299.66863041084275,299.6337483039597,299.59957735551546,299.5660946515834,299.5333147543418,299.5012512006909,299.4699134925915,299.4366577318895
2002-06-14 20:05:00,299.4737485824765,299.43914107330306,299.40226684937295,299.3641169713401,299.3255371777323,299.2872527282695,299.2496611381091,299.2128793293292,299.1769230199265,299.1417659764859,299.10740892290204,299.07385440603645,299.04110282726634,299.00638579511417
2002-06-14 20:10:00,299.133516544395,299.09687581025037,299.05814937484257,299.01830942503125,298.97818560073637,298.9384796560699,298.8995957256485,298.86166329741945,298.82469330750286,298.78864746722263,298.7535064729785,298.7192567041647,298.68588514515466,298.6505633093487
2002-06-14 20:15:00,298.86237374500996,298.82392461055946,298.7835633824451,298.7422468694839,298.70079519599534,298.65990062883606,298.61997071144225,298.58113231032746,298.54337930575986,298.5066520802255,298.4709084235258,298.4361169868918,298.40225051905753,298.36642774227
2002-06-14 20:20:00,298.6349092572917,298.59509971994913,298.5534660438141,298.51096433514067,298.4684185878841,298.42652770340993,298.38570374095514,298.34606632316655,298.30759295457824,298.270205480382,298.23384503950746,298.19846742741936,298.1640348364478,298.12760744244775
2002-06-14 20:25:00,298.4267451026665,298.38605154562157,298.34355732488626,298.30022400406426,298.25688786395125,298.2142638798568,298.17277630654723,298.1325424602871,298.0935266952986,298.05563453241035,298.01879230309754,297.9829444241804,297.94804352771354,297.91109851696865
2002-06-14 20:30:00,298.2266383875523,298.18549774724136,298.14256153594454,298.0987954416374,298.0550454226619,298.01203881633035,297.9702100470108,297.9296755194094,297.89038970837504,297.8522453863845,297.81515681222106,297.7790587812961,297.7438953018725,297.70664059333325
2002-06-14 20:35:00,298.033686067046,297.99229027798043,297.9491164099643,297.90512869719674,297.8611772271922,297.8179956756227,297.7760262057968,297.7353846577453,297.69601625130707,297.65780163938985,297.62064276469215,297.5844642978561,297.5492008190079,297.51180377243753
2002-06-14 20:40:00,297.8471001164114,297.8056350726583,297.7624105763476,297.71838611924227,297.6744120691545,297.6312236883954,297.5892691258635,297.54866504517804,297.50934953590706,297.4711931893134,297.4340866526336,297.397944866951,297.3626928312627,297.3252674007572
2002-06-14 20:45:00,297.6663288366658,297.624870252942,297.5816769460077,297.53770216472117,297.4937946409635,297.4506891712328,297.4088378364438,297.36835694386343,297.32917723418143,297.29115942956145,297.2541830948491,297.2181533346718,297.18298510660384,297.1456055174052
2002-06-14 20:50:00,297.4892282668916,297.4479173251956,297.4048915333775,297.3610974543445,297.3173811062216,297.2744752727314,297.2328347858885,297.19257589795683,297.1536233762074,297.11582970060107,297.07906468744017,297.0432243947699,297.00821403499697,296.9709567261627
2002-06-14 20:55:00,297.315240181999,297.27412643059563,297.2313228077921,297.18776783625447,297.1443030870387,297.1016573086364,297.06028660930775,297.0203067989371,296.98163699415176,296.9441220325347,296.90762245268974,296.87202548445106,296.8372265447597,296.8001488603968
2002-06-14 21:00:00,297.11981560865496,297.0789083492327,297.0362468022982,296.99277365300185,296.9493390315422,296.9066803329396,296.8652668304774,296.8252236731057,296.786471490322,296.74885259335804,296.7122219552899,296.67646082856726,296.64145684260836,296.6040974347565
2002-06-14 21:05:00,297.013148705722,296.9726528176941,296.93074076987114,296.8882970795391,296.84611378825167,296.8048679089099,296.76498893522694,296.72657748240783,296.6895330062636,296.65368047521923,296.61885660720793,296.5849265131352,296.55176247427323,296.5163934044684
2002-06-14 21:10:00,296.9579235205632,296.918370932786,296.8775943269142,296.8364446797423,296.79567722381637,296.75594044737625,296.7176181249729,296.6807662993105,296.64525838830974,296.61090354315695,296.5775316247331,296.54499969583696,296.5131698440319,296.479162518096
2002-06-14 21:15:00,296.91752210354093,296.87861999551586,296.83855660801925,296.79817332797114,296.75821238230543,296.7193154332666,296.68184056742325,296.6458162804316,296.61110276741584,296.5775028581766,296.54484698473067,296.51299080027536,296.4817925455816,296.44841379232076
2002-06-14 21:20:00,296.8629282669911,296.825055383108,296.78599112154507,296.7465795348901,296.7075655434698,296.6695983963062,296.63302756096493,296.59786782559115,296.56397388121144,296.5311472736538,296.4992221213122,296.4680565294973,296.43750966814025,296.40479427249466
2002-06-14 21:25:00,296.8022521475348,296.7652531120209,296.72707400166865,296.6885531278066,296.6504272549388,296.6133383434899,296.5776231169796,296.5432866055759,296.51018151020907,296.4781110186851,296.4469132184146,296.41644909649864,296.3865796736354,296.3545749689719
2002-06-14 21:30:00,296.74133031279507,296.705261134147,296.66803126312016,296.6304670531061,296.59329322619624,296.5571418946127,296.5223382726637,296.48887959135976,296.4566168971165,296.4253545816379,296.39493345910233,296.365216412969,296.3360656066317,296.3048108220329
2002-06-14 21:35:00,296.6858410181656,296.6504582641592,296.61395257849824,296.57713938316317,296.5407305643188,296.5053473097323,296.4712998212273,296.43857389807283,296.40701693321574,296.376433305931,296.34666619020527,296.3175799307066,296.2890373934103,296.2584186878001
2002-06-14 21:40:00,296.6323876497165,296.5977493485797,296.5620057996713,296.525963342876,296.4903246342146,296.4557044540331,296.4224021209189,296.3903943026269,296.35952551957894,296.32960024858994,296.3004639735434,296.2719825547189,296.24401964789837,296.2140029838686
2002-06-14 21:45:00,296.58090354847656,296.5468949951125,296.51180438554246,296.4764318972883,296.44147222643954,296.4075346493214,296.3749053052583,296.34354867454863,296.31330488851233,296.283977838971,296.25541560155284,296.2274857832997,296.2000530396221,296.17058912655375
2002-06-14 21:50:00,296.52934478658756,296.496041020129,296.4616662122892,296.4270130129035,296.39276841047723,296.3595363967279,296.3275937174452,296.2968971305111,296.2672847566385,296.2385611499493,296.2105769920991,296.1832017281678,296.15630116476444,296.1273914016382
2002-06-14 21:55:00,296.47893024461797,296.4462430095885,296.41250353423135,296.37849709351315,296.34490236102323,296.3123170093752,296.2810072174147,296.25092119091016,296.22189459805327,296.1937324103156,296.1662877814629,296.13943188684175,296.11303162767115,296.08464507099086
2002-06-14 22:00:00,296.394174967857,296.36201538142836,296.32869406716827,296.29500703214484,296.2616452958462,296.22922109763897,296.1980098387539,296.1679657716032,296.13893083584924,296.1107154055953,296.08317798422496,296.0561935504937,296.0296311540171,296.00103125916206
2002-06-14 22:05:00,296.32150656441405,296.28961196209247,296.25659885593353,296.2232499124493,296.1902441299029,296.1581811747229,296.1273321203863,296.0976521830963,296.06898386880863,296.0411378872182,296.0139713901717,295.9873580628321,295.96116556874995,295.9329642724439
2002-06-14 22:10:00,296.249313769484,296.21783076543636,296.18523294641676,296.1522984322,296.11970155191295,296.08803896168934,296.05757626222527,296.0282640797695,295.9999436343324,295.97242576817376,295.9455687804846,295.9192467960666,295.89332710702894,295.86539982955895
2002-06-14 22:15:00,296.1770888577542,296.1458924976237,296.1135864417482,296.0809451151527,296.0486388017003,296.01726075772945,295.9870726013405,295.9580226479356,295.9299521859357,295.9026730714777,295.8760450439337,295.84994321699423,295.8242354605417,295.7965295717324
2002-06-14 22:20:00,296.1043022265044,296.0734558607823,296.04149924274526,296.00920285805677,295.9772334514137,295.9461817137907,295.9163064114361,295.88755435807053,295.8597672525998,295.83275813672714,295.80638826382517,295.78053389165547,295.7550637393045,295.7276058796916
2002-06-14 22:25:00,296.03294429034366,296.0023682069888,295.9706902087507,295.9386761910451,295.90698828758246,295.8762132312235,295.8466060341237,295.8181114727734,295.7905711053502,295.76379860716753,295.737656116795,295.71202044046635,295.6867605372154,295.6595216885777
2002-06-14 22:30:00,295.9617908796074,295.93151522304714,295.900140120273,295.8684291722269,295.83704179403423,295.8065632843593,295.7772440387832,295.74902455677307,295.72174525958013,295.69522012799774,295.6693128226763,295.643901221165,295.6188549703589,295.59183713372477
2002-06-14 22:35:00,295.8916591428326,295.8616302221885,295.83050724249443,295.7990499576587,295.7679140895572,295.7376819952076,295.70860100433856,295.68060980810037,295.6535486875825,295.6272321784455,295.6015247929066,295.57630496174977,295.5514426020057,295.5246158205271
2002-06-14 22:40:00,295.82153401968884,295.7917852927863,295.7609422741295,295.72976097922475,295.69889385471555,295.66892072015406,295.6400868694309,295.61233036468616,295.5854921435181,295.559387834889,295.53388305776815,295.5088570029878,295.4841800325543,295.45754556277075
2002-06-14 22:45:00,295.7518821094735,295.722372428446,295.69177239264843,295.6608347273909,295.6302086758394,295.60047159999004,295.5718658745892,295.544327700964,295.5176978564856,295.4917925290377,295.46647826286653,295.4416348736479,295.4171330685429,295.3906806947274
2002-06-14 22:50:00,295.6821865664654,295.6529410690434,295.6226057431498,295.5919302351935,295.561560877188,295.53207290029576,295.5037061235232,295.47639527213687,295.4499813126472,295.42428128148623,295.39916287666847,295.37450672299076,295.3501840339079,295.3239175566347
2002-06-14 22:55:00,295.6128982799706,295.5838794155989,295.5537753098856,295.52333333102536,295.4931972049631,295.4639404549294,295.4357991340192,295.40870468895,295.3824971671311,295.356993781031,295.33206326661013,295.30758697107444,295.2834365512396,295.2573490680068
2002-06-14 23:00:00,295.5138868848611,295.48500177874246,295.4549311103309,295.4244345147496,295.3941697829223,295.3647251644303,295.3363497759526,295.30898487652706,295.28247729494257,295.2566487042576,295.2313709593035,295.2065275026449,295.18199085893855,295.1554614695055
2002-06-14 23:05:00,295.4418085363101,295.41293763288564,295.3829613393422,295.35262107579183,295.3225580597027,295.2933422701124,295.2652178436336,295.2381281111031,295.2119196745712,295.18641313348195,295.161476618923,295.1369906583957,295.1128255766134,295.0867137622698
2002-06-14 23:10:00,295.37850302254395,295.3499242846753,295.3202662031314,295.29026382511796,295.26055136537417,295.2316936808493,295.2039266168589,295.1771862805293,295.1513163168555,295.12613641555623,295.1015154248984,295.0773340846264,295.0534624326489,295.02765572440546
2002-06-14 23:15:00,295.32593461853014,295.2971564907668,295.2673215340835,295.2371671914801,295.20732570359536,295.1783603337442,295.15049740922535,295.12366356122806,295.0976991013228,295.0724232306633,295.04770715528286,295.02343347739117,294.9994740386717,294.97357948912264
2002-06-14 23:20:00,295.2741544922876,295.2453901574149,295.2155476879734,295.18536762066276,295.15548682767553,295.126475659157,295.0985629851587,295.07167436944974,295.0456491656942,295.02030575791593,294.99551576614624,294.9711623003858,294.947117917809,294.92112659896503
2002-06-14 23:25:00,295.2263273885828,295.19733378620174,295.16725785054746,295.1368471633496,295.1067428530249,295.0775196623491,295.0494036618423,295.02231548867456,294.9960926344905,294.97055307265214,294.94557003679586,294.92102799284805,294.8968008305358,294.87061919186834
2002-06-14 23:30:00,295.17826999783847,295.1492458903226,295.1191159699131,295.0886339103806,295.05844727063686,295.0291394795712,295.00093785966857,294.97375991352135,294.94744144758386,294.9217996197318,294.8967089040422,294.8720549829963,294.8477130648719,294.8214053800789
2002-06-14 23:35:00,295.13382173420666,295.10459670156933,295.0742583759748,295.04356613392065,295.01317145834867,294.9836622199632,294.955264451128,294.927892331377,294.90138051553964,294.8755460186128,294.85026479000265,294.8254238213313,294.80089968803605,294.7744013407362
2002-06-14 23:40:00,295.0901225835921,295.0608376219858,295.030417444141,294.99962679466483,294.96912278676797,294.93950084518946,294.91098851471725,294.88349793326955,294.8568628709982,294.8309000783027,294.8054868816723,294.7805115984771,294.755852251321,294.72920806596807
2002-06-14 23:45:00,295.0494483600835,295.01999031923555,294.9893885134101,294.9584147924257,294.92773130607264,294.897939863099,294.8692653069553,294.8416136525768,294.81481605267317,294.78868842085956,294.76310995598277,294.73797065100604,294.71315027075724,294.68633691713853
2002-06-14 23:50:00,295.01043622362295,294.9809117082049,294.95022416118877,294.91915013163504,294.8883565583413,294.8584518217292,294.8296618511981,294.80189077121463,294.77496915933665,294.74871299987393,294.7230031066355,294.6977310202277,294.67277821264,294.64582388580527
2002-06-14 23:55:00,294.97459874967876,294.9449333117503,294.91409621671454,294.88287024696064,294.85192690551327,294.8218808394341,294.7929553763572,294.7650486635379,294.73798880689253,294.7115911003722,294.68573839236143,294.6603240852869,294.63523164138684,294.60813138698
2002-06-15 00:00:00,294.919700889081,294.88988429867925,294.85879447990015,294.82723195527336,294.7958867382447,294.7653941673703,294.73598952586036,294.70757608128866,294.6799860430368,294.6530377418866,294.6266180634756,294.6006237162082,294.57494086771345,294.5471900080656
2002-06-15 00:05:00,295.41766294199135,295.37086816998334,295.323903119653,295.277603890593,295.23264765690675,295.18969114551925,295.1487517743984,295.1093553741676,295.07101091423465,295.0332677741898,294.9958474156885,294.95849877625255,294.92096210949046,294.8796475527486
2002-06-15 00:10:00,295.92935777045125,295.8611696295497,295.7927505558811,295.7257783846986,295.6617970849774,295.6025450382875,295.54812227886765,295.4974288364069,295.44946481220836,295.40340153377304,295.35885251451924,295.31543458363706,295.27264370748316,295.2259789551441
2002-06-15 00:15:00,296.1329250101161,296.0658546592584,295.99366978445437,295.91898299672187,295.8447316225906,295.77458579163294,295.7094212226627,295.6480082874172,295.5892970423985,295.53252041410246,295.4776194834639,295.4245107151112,295.3729447748486,295.31804716534594
2002-06-15 00:20:00,296.0637861728185,296.00792486149425,295.9445737806408,295.87568300525635,295.8040193561906,295.7336206014811,295.6664160831795,295.6021019601094,295.54007886374865,295.47981215478717,295.42132057823557,295.3646359766547,295.30963883248387,295.2513647845369
2002-06-15 00:25:00,295.9720835971209,295.9103513631385,295.8414263469712,295.76780837333723,295.6925133325919,295.61934339301934,295.54980455320856,295.48342126437007,295.4196043196166,295.3578862338137,295.2983045543766,295.24087135319127,295.18542536428373,295.1269443438591
2002-06-15 00:30:00,295.82595802222437,295.7667174271996,295.69974802547114,295.62774475886897,295.55387901713976,295.4818579663856,295.4132969503655,295.3479100149263,295.28515715206436,295.2245590998683,295.16606024480035,295.1096111383458,295.05500833120306,294.9972395729664
2002-06-15 00:35:00,295.7213515379497,295.6577987134936,295.58720203288584,295.51240040487977,295.43652032631024,295.3630196307818,295.2932635704737,295.22687333229965,295.1633055925866,295.1021000879237,295.0432009784649,294.9865411507889,294.93189362906514,294.8742388598832
2002-06-15 00:40:00,295.60415209640126,295.54204643036763,295.4726931471451,295.3989107732934,295.32385437976455,295.2509914236814,295.1818196377294,295.1160817214724,295.05325359477837,294.9928519196044,294.93476337055995,294.87888186481246,294.8249545866449,294.76799432235373
2002-06-15 00:45:00,295.5225787782046,295.4575630397849,295.38576110496484,295.3100387798829,295.2335143078157,295.15953926852393,295.0894804004512,295.02301409226686,294.9596001102432,294.8987556720602,294.84036569926184,294.7843134761565,294.7303325852439,294.67343178929855
2002-06-15 00:50:00,295.43006077529554,295.3661934378531,295.29533711075374,295.2203404026402,295.14435145175577,295.0707634827062,295.0010373608094,294.93491613124615,294.8718664919943,294.8113901142785,294.75334302862007,294.6975906594341,294.6438554816442,294.58715048170643
2002-06-15 00:55:00,295.3593209337438,295.29343529282744,295.2208174420714,295.14433376828123,295.0671091894309,294.9924791533646,294.92183904172794,294.8548993100191,294.79112095618837,294.73000840659813,294.67141944042663,294.6152151692995,294.5611104922738,294.5040871668284
2002-06-15 01:00:00,295.27095895723585,295.2058358389488,295.13368462643206,295.0573666425029,294.980048890112,294.90512785945197,294.8341016777494,294.76675462822,294.7025679551716,294.6410445756041,294.5820284681453,294.52537359508756,294.4707897105299,294.41320550162885
2002-06-15 01:05:00,295.2012812247812,295.13454336496335,295.06098990403564,294.9834909631029,294.905195826899,294.8294583339153,294.7577349129641,294.6897905966966,294.62510163270565,294.5631704954459,294.5038385187516,294.446953638043,294.39221798760667,294.3345476530563
2002-06-15 01:10:00,295.12638315789684,295.06033372266324,294.98736114872764,294.9103235598519,294.8323806935853,294.7569021549766,294.6853955529755,294.6176674609899,294.553203367114,294.49150203596054,294.43239206101237,294.3757136425009,294.3211641803534,294.263668573064
2002-06-15 01:15:00,295.06546394562855,294.9983325654103,294.9244507583761,294.84667756407674,294.7681517967322,294.6922068034635,294.6203112406711,294.5522504654896,294.48750395306354,294.425569645784,294.366275714268,294.309459232699,294.254813297161,294.1972546599762
2002-06-15 01:20:00,294.99896964213383,294.9324016801867,294.858973242085,294.7815363766564,294.7032422006584,294.627443477425,294.5556497604485,294.48767776086964,294.4230154746128,294.3611599261126,294.30193245307316,294.2451663457705,294.19055252935334,294.1330059303242
2002-06-15 01:25:00,294.9410961527539,294.87373441344147,294.79960933752426,294.7215679000429,294.6427473967433,294.5664788184598,294.4942567689872,294.4258943942631,294.36088012849706,294.2987120780383,294.2392105528796,294.1822063470391,294.1273868754409,294.06964860973756
2002-06-15 01:30:00,294.8771143631268,294.8101689733162,294.7363528031339,294.6585144085669,294.5798064514241,294.5035809120587,294.43136433613626,294.36299277748066,294.29796199963215,294.2357708894587,294.17623688010895,294.1191895326074,294.06431554475057,294.0065037648108
2002-06-15 01:35:00,294.8193717316212,294.75179567302587,294.6774154702848,294.59907294758045,294.51990952441594,294.44326010130106,294.370645925643,294.30190688166505,294.2365415906811,294.1740504764268,294.1142492619333,294.0569650813776,294.0018814826497,293.9438681480116
2002-06-15 01:40:00,294.7567950027312,294.6895085500153,294.61532932858245,294.53710223173033,294.4579813613005,294.381317891945,294.3086584017649,294.23986191103893,294.1744341097376,294.1118770945498,294.05200501202637,293.9946443510523,293.9394781216376,293.8813666688057
2002-06-15 01:45:00,294.69916242198116,294.6313562163936,294.55670549211646,294.4780477019359,294.39852782353285,294.3214843486996,294.24846366467585,294.17933123191483,294.1135959628975,294.05076109771113,293.99063866318227,293.93305274058423,293.87768339889857,293.8193719549781
2002-06-15 01:50:00,294.63774267400987,294.5701312228083,294.49560023220147,294.41699038229035,294.3374574062851,294.26035326534833,294.1872456688486,294.118016781382,294.05218226889536,293.989247459669,293.92902351340126,293.87133414443736,293.8158588934516,293.75742807819216
2002-06-15 01:55:00,294.5802903128736,294.51224021960894,294.43730392015357,294.3583136187439,294.2784174048405,294.20095757951526,294.1275064913431,294.05795606317537,293.9918261513386,293.9286232642418,293.8681560454035,293.81024572802687,293.7545689796851,293.69593694533484
2002-06-15 02:00:00,294.5166923147403,294.44872311022124,294.37375862819744,294.2946375951128,294.2145240488616,294.1367806338376,294.06300773976056,293.99311901454416,293.92664450204927,293.86309517281137,293.8022807371886,293.7440234865426,293.6880000400164,293.62898941815763
2002-06-15 02:05:00,294.45599749722504,294.3875444584806,294.3121041879874,294.23250791832777,294.15191674982736,294.0736895714107,293.9994412194768,293.9291027042169,293.8622110523145,293.7982790769192,293.7371132197513,293.678532789685,293.622210872891,293.56289824779185
2002-06-15 02:10:00,294.3910744538004,294.32256960407665,294.24698934878865,294.1671759460877,294.0863073682217,294.00776261429434,293.9331778789074,293.86249818981764,293.7952666446298,293.7309983329362,293.6695003877086,293.6105926043741,293.5539473606507,293.49428491519035
2002-06-15 02:15:00,294.3248970282441,294.2561083689191,294.18021264905394,294.1000408481919,294.01877412185496,293.9398014267093,293.8647857282566,293.79369390269596,293.72607603340293,293.6614480732884,293.59961338099885,293.540388916972,293.48344351881053,293.42346703890075
2002-06-15 02:20:00,294.255391688177,294.18647498122476,294.1103900135962,294.02997630441183,293.94842842177843,293.86914777375387,293.7938153970835,293.72241311114635,293.6544979581349,293.5895891849394,293.5274903648021,293.46801857041885,293.41084203346014,293.3506307735143
2002-06-15 02:25:00,294.1855058595186,294.1162867652736,294.03988841294193,293.95914748450997,293.87726277901123,293.7976370961873,293.7219705204605,293.6502629909394,293.5820757284005,293.5169265798204,293.4546124793856,293.3949455514497,293.33758948622807,293.2771947484127
2002-06-15 02:30:00,294.1137731283717,294.04439507530714,293.96780498800894,293.88684955249914,293.8047384018562,293.72487878699314,293.6489816206744,293.57705787274165,293.50867326636495,293.4433471434645,293.38087445897446,293.3210654141722,293.26358140763233,293.20306013772137
2002-06-15 02:35:00,294.04262008359444,293.9729444627883,293.89605940921285,293.81480886383576,293.7324046820798,293.65225136575623,293.5760747243465,293.5039015720088,293.4353008782576,293.36979019763965,293.30715749463207,293.24720767850926,293.1895975189926,293.12895001795704
2002-06-15 02:40:00,293.97023434880896,293.90038961733217,293.82331324622106,293.74185874843016,293.65924789832707,293.57888797250496,293.50251361871153,293.4301608592889,293.36140160324584,293.2957535963262,293.2330017115973,293.172948083385,293.11524664567287,293.0545103560478
2002-06-15 02:45:00,293.8986429453404,293.82851173033265,293.7511550012986,293.66942433939204,293.58654377192175,293.5059169041516,293.4292914380425,293.3567179084559,293.2877710221223,293.2219666833515,293.1590828656176,293.0989164194636,293.0411167049069,292.98028461973206
2002-06-15 02:50:00,293.8260641085166,293.7557653586483,293.67822498865064,293.5963036694234,293.51323464601035,293.4324233292145,293.35562506482205,293.2828984319605,293.213820147312,293.1479056137897,293.08492921646877,293.0246847058111,292.96681846537666,292.905923406446
2002-06-15 02:55:00,293.7543794514362,293.68380736701954,293.6060022371846,293.52382331133686,293.440505817701,293.35945060811486,293.28242455549025,293.2094997260355,293.14025539189663,293.0742051802282,293.01111677750663,292.9507787632607,292.8928330772897,292.8318624130441
2002-06-15 03:00:00,293.680954056657,293.6102046008927,293.53219319958396,293.4497846686727,293.3662225921428,293.284909110814,293.2076256394194,293.13446024172566,293.0649978988467,292.9987532699496,292.9354899603157,292.87499316446025,292.81690148893483,292.75578225721176
