cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,290.863,10.970,287.334,99731.472,288.853,100089.540,
2004-06-01 00:10:00,289.645,0.479,287.334,99729.111,288.350,100089.814,
2004-06-01 00:15:00,290.133,0.479,287.334,99726.750,288.383,100089.815,
2004-06-01 00:20:00,290.534,3.878,287.334,99724.389,288.440,100089.781,
2004-06-01 00:25:00,290.610,3.865,287.334,99722.028,288.455,100089.780,
2004-06-01 00:30:00,290.591,2.842,287.334,99719.667,288.452,100089.776,
2004-06-01 00:35:00,290.507,1.151,287.333,99717.306,288.410,100089.824,
2004-06-01 00:40:00,290.427,0.479,287.333,99714.944,288.355,100089.883,
2004-06-01 00:45:00,290.338,0.479,287.333,99712.583,288.299,100089.945,
2004-06-01 00:50:00,290.284,0.479,287.333,99710.222,288.259,100089.989,
2004-06-01 00:55:00,290.232,0.239,287.333,99707.861,288.224,100090.031,
2004-06-01 01:00:00,290.197,0.239,287.333,99705.500,288.196,100090.063,
2004-06-01 01:05:00,290.155,0.239,287.342,99703.931,288.172,100090.090,
2004-06-01 01:10:00,290.136,0.239,287.351,99702.361,288.157,100090.108,
2004-06-01 01:15:00,290.090,0.239,287.360,99700.792,288.138,100090.130,
2004-06-01 01:20:00,290.065,0.239,287.369,99699.222,288.123,100090.147,
2004-06-01 01:25:00,290.020,0.239,287.378,99697.653,288.105,100090.167,
2004-06-01 01:30:00,289.997,0.239,287.387,99696.083,288.090,100090.184,
2004-06-01 01:35:00,289.959,0.239,287.396,99694.514,288.073,100090.202,
2004-06-01 01:40:00,289.941,0.239,287.405,99692.944,288.059,100090.218,
2004-06-01 01:45:00,289.907,0.239,287.414,99691.375,288.044,100090.235,
2004-06-01 01:50:00,289.892,0.239,287.423,99689.806,288.031,100090.250,
2004-06-01 01:55:00,289.861,0.060,287.432,99688.236,288.016,100090.266,
2004-06-01 02:00:00,289.848,0.060,287.441,99686.667,288.004,100090.280,
2004-06-01 02:05:00,289.825,0.060,287.444,99685.875,287.999,100090.283,
2004-06-01 02:10:00,289.827,0.060,287.446,99685.083,287.999,100090.282,
2004-06-01 02:15:00,289.809,0.060,287.448,99684.292,287.997,100090.283,
2004-06-01 02:20:00,289.808,0.060,287.450,99683.500,287.997,100090.283,
2004-06-01 02:25:00,289.785,0.060,287.453,99682.708,287.994,100090.285,
2004-06-01 02:30:00,289.781,0.060,287.455,99681.917,287.993,100090.285,
2004-06-01 02:35:00,289.758,0.060,287.457,99681.125,287.990,100090.287,
2004-06-01 02:40:00,289.754,0.060,287.460,99680.333,287.989,100090.287,
2004-06-01 02:45:00,289.731,0.060,287.462,99679.542,287.986,100090.288,
2004-06-01 02:50:00,289.728,0.060,287.464,99678.750,287.985,100090.289,
2004-06-01 02:55:00,289.705,0.060,287.466,99677.958,287.982,100090.290,
2004-06-01 03:00:00,289.702,0.060,287.469,99677.167,287.981,100090.290,
2004-06-01 03:05:00,289.682,0.060,287.468,99678.042,287.984,100090.283,
2004-06-01 03:10:00,289.687,0.060,287.467,99678.917,287.991,100090.274,
2004-06-01 03:15:00,289.671,0.060,287.466,99679.792,287.996,100090.265,
2004-06-01 03:20:00,289.675,0.060,287.465,99680.667,288.002,100090.256,
2004-06-01 03:25:00,289.656,0.060,287.464,99681.542,288.006,100090.249,
2004-06-01 03:30:00,289.658,0.060,287.463,99682.417,288.011,100090.242,
2004-06-01 03:35:00,289.639,0.060,287.462,99683.292,288.014,100090.235,
2004-06-01 03:40:00,289.641,0.060,287.462,99684.167,288.019,100090.229,
2004-06-01 03:45:00,289.621,0.060,287.461,99685.042,288.021,100090.223,
2004-06-01 03:50:00,289.624,0.060,287.460,99685.917,288.026,100090.217,
2004-06-01 03:55:00,289.604,0.239,287.459,99686.792,288.028,100090.211,
2004-06-01 04:00:00,289.607,0.239,287.458,99687.667,288.032,100090.205,
2004-06-01 04:05:00,289.581,0.239,287.467,99687.667,288.027,100090.212,
2004-06-01 04:10:00,289.576,0.239,287.476,99687.667,288.021,100090.218,
2004-06-01 04:15:00,289.546,0.239,287.486,99687.667,288.013,100090.224,
2004-06-01 04:20:00,289.543,0.239,287.495,99687.667,288.009,100090.227,
2004-06-01 04:25:00,289.519,0.239,287.504,99687.667,288.005,100090.231,
2004-06-01 04:30:00,289.519,0.239,287.513,99687.667,288.003,100090.233,
2004-06-01 04:35:00,289.495,0.239,287.523,99687.667,287.999,100090.235,
