cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,293.810,44.841,287.334,99731.472,292.265,100085.281,
2004-06-01 00:10:00,292.876,32.939,287.334,99729.111,291.895,100085.432,
2004-06-01 00:15:00,293.190,35.488,287.334,99726.750,291.938,100085.408,
2004-06-01 00:20:00,293.536,38.500,287.334,99724.389,292.059,100085.300,
2004-06-01 00:25:00,293.690,39.399,287.334,99722.028,292.152,100085.229,
2004-06-01 00:30:00,293.743,39.216,287.334,99719.667,292.231,100085.139,
2004-06-01 00:35:00,293.584,36.678,287.333,99717.306,292.058,100085.404,
2004-06-01 00:40:00,293.191,31.513,287.333,99714.944,291.664,100085.876,
2004-06-01 00:45:00,292.715,25.441,287.333,99712.583,291.239,100086.343,
2004-06-01 00:50:00,292.372,20.932,287.333,99710.222,290.904,100086.719,
2004-06-01 00:55:00,292.148,16.152,287.333,99707.861,290.636,100087.041,
2004-06-01 01:00:00,291.977,13.684,287.333,99705.500,290.413,100087.309,
2004-06-01 01:05:00,291.850,11.738,287.342,99703.931,290.259,100087.491,
2004-06-01 01:10:00,291.761,10.263,287.351,99702.361,290.134,100087.646,
2004-06-01 01:15:00,291.655,8.609,287.360,99700.792,290.009,100087.806,
2004-06-01 01:20:00,291.541,6.879,287.369,99699.222,289.881,100087.961,
2004-06-01 01:25:00,291.409,4.960,287.378,99697.653,289.748,100088.123,
2004-06-01 01:30:00,291.285,3.151,287.387,99696.083,289.618,100088.279,
2004-06-01 01:35:00,291.159,1.333,287.396,99694.514,289.486,100088.438,
2004-06-01 01:40:00,291.043,0.239,287.405,99692.944,289.359,100088.591,
2004-06-01 01:45:00,290.927,0.239,287.414,99691.375,289.234,100088.745,
2004-06-01 01:50:00,290.823,0.239,287.423,99689.806,289.116,100088.892,
2004-06-01 01:55:00,290.715,0.060,287.432,99688.236,288.998,100089.039,
2004-06-01 02:00:00,290.612,0.060,287.441,99686.667,288.884,100089.181,
2004-06-01 02:05:00,290.547,0.060,287.444,99685.875,288.828,100089.237,
2004-06-01 02:10:00,290.530,0.060,287.446,99685.083,288.800,100089.274,
2004-06-01 02:15:00,290.515,0.060,287.448,99684.292,288.776,100089.307,
2004-06-01 02:20:00,290.494,0.060,287.450,99683.500,288.751,100089.340,
2004-06-01 02:25:00,290.456,0.060,287.453,99682.708,288.724,100089.373,
2004-06-01 02:30:00,290.423,0.060,287.455,99681.917,288.698,100089.404,
2004-06-01 02:35:00,290.385,0.060,287.457,99681.125,288.672,100089.433,
2004-06-01 02:40:00,290.356,0.060,287.460,99680.333,288.649,100089.460,
2004-06-01 02:45:00,290.324,0.060,287.462,99679.542,288.628,100089.486,
2004-06-01 02:50:00,290.298,0.060,287.464,99678.750,288.608,100089.510,
2004-06-01 02:55:00,290.267,0.060,287.466,99677.958,288.588,100089.532,
2004-06-01 03:00:00,290.243,0.060,287.469,99677.167,288.571,100089.553,
2004-06-01 03:05:00,290.239,0.060,287.468,99678.042,288.590,100089.517,
2004-06-01 03:10:00,290.270,0.060,287.467,99678.917,288.630,100089.466,
2004-06-01 03:15:00,290.303,0.060,287.466,99679.792,288.674,100089.413,
2004-06-01 03:20:00,290.333,0.060,287.465,99680.667,288.715,100089.362,
2004-06-01 03:25:00,290.346,0.060,287.464,99681.542,288.751,100089.315,
2004-06-01 03:30:00,290.361,0.060,287.463,99682.417,288.785,100089.270,
2004-06-01 03:35:00,290.370,0.060,287.462,99683.292,288.817,100089.227,
2004-06-01 03:40:00,290.385,0.060,287.462,99684.167,288.849,100089.185,
2004-06-01 03:45:00,290.395,0.060,287.461,99685.042,288.880,100089.145,
2004-06-01 03:50:00,290.410,0.060,287.460,99685.917,288.909,100089.105,
2004-06-01 03:55:00,290.419,0.239,287.459,99686.792,288.938,100089.068,
2004-06-01 04:00:00,290.433,0.239,287.458,99687.667,288.966,100089.031,
2004-06-01 04:05:00,290.394,0.239,287.467,99687.667,288.924,100089.101,
2004-06-01 04:10:00,290.314,0.239,287.476,99687.667,288.851,100089.188,
2004-06-01 04:15:00,290.220,0.239,287.486,99687.667,288.775,100089.273,
2004-06-01 04:20:00,290.153,0.239,287.495,99687.667,288.713,100089.346,
2004-06-01 04:25:00,290.100,0.239,287.504,99687.667,288.659,100089.412,
2004-06-01 04:30:00,290.060,0.239,287.513,99687.667,288.612,100089.470,
2004-06-01 04:35:00,290.016,0.239,287.523,99687.667,288.568,100089.525,
2004-06-01 04:40:00,289.977,0.239,287.532,99687.667,288.528,100089.575,
2004-06-01 04:45:00,289.934,0.239,287.541,99687.667,288.489,100089.621,
2004-06-01 04:50:00,289.898,0.239,287.550,99687.667,288.454,100089.664,
2004-06-01 04:55:00,289.859,1.615,287.559,99687.667,288.421,100089.704,
2004-06-01 05:00:00,289.831,1.615,287.569,99687.667,288.395,100089.739,
2004-06-01 05:05:00,289.796,1.615,287.585,99689.319,288.367,100089.773,
2004-06-01 05:10:00,289.765,1.615,287.600,99690.972,288.340,100089.806,
2004-06-01 05:15:00,289.734,1.615,287.616,99692.625,288.313,100089.839,
2004-06-01 05:20:00,289.709,1.615,287.632,99694.278,288.287,100089.872,
2004-06-01 05:25:00,289.682,1.615,287.648,99695.931,288.261,100089.905,
2004-06-01 05:30:00,289.660,1.615,287.664,99697.583,288.236,100089.937,
2004-06-01 05:35:00,289.636,1.615,287.680,99699.236,288.211,100089.968,
2004-06-01 05:40:00,289.616,1.615,287.695,99700.889,288.187,100089.998,
2004-06-01 05:45:00,289.594,1.615,287.711,99702.542,288.164,100090.027,
2004-06-01 05:50:00,289.577,1.615,287.727,99704.194,288.143,100090.054,
2004-06-01 05:55:00,289.557,5.623,287.743,99705.847,288.122,100090.081,
2004-06-01 06:00:00,289.555,5.623,287.759,99707.500,288.115,100090.099,
2004-06-01 06:05:00,289.549,5.623,287.805,99709.000,288.116,100090.096,
2004-06-01 06:10:00,289.603,5.623,287.850,99710.500,288.127,100090.084,
2004-06-01 06:15:00,289.414,5.623,287.896,99712.000,288.132,100090.072,
2004-06-01 06:20:00,289.467,5.623,287.942,99713.500,288.144,100090.056,
2004-06-01 06:25:00,289.311,5.623,287.988,99715.000,288.142,100090.046,
2004-06-01 06:30:00,289.387,5.623,288.033,99716.500,288.157,100090.028,
2004-06-01 06:35:00,289.273,5.623,288.079,99718.000,288.161,100090.014,
2004-06-01 06:40:00,289.356,5.623,288.125,99719.500,288.182,100089.991,
2004-06-01 06:45:00,289.280,5.623,288.170,99721.000,288.202,100089.968,
2004-06-01 06:50:00,289.373,5.623,288.216,99722.500,288.239,100089.936,
2004-06-01 06:55:00,289.302,5.982,288.262,99724.000,288.257,100089.913,
2004-06-01 07:00:00,289.378,5.982,288.308,99725.500,288.287,100089.884,
2004-06-01 07:05:00,289.318,5.982,288.370,99729.069,288.310,100089.850,
2004-06-01 07:10:00,289.393,5.982,288.432,99732.639,288.346,100089.810,
2004-06-01 07:15:00,289.356,5.982,288.495,99736.208,288.372,100089.774,
2004-06-01 07:20:00,289.439,5.982,288.557,99739.778,288.411,100089.732,
2004-06-01 07:25:00,289.413,5.982,288.620,99743.347,288.439,100089.695,
2004-06-01 07:30:00,289.506,5.982,288.682,99746.917,288.482,100089.651,
2004-06-01 07:35:00,289.489,5.982,288.745,99750.486,288.512,100089.613,
2004-06-01 07:40:00,289.601,5.982,288.807,99754.056,288.561,100089.565,
2004-06-01 07:45:00,289.590,5.982,288.869,99757.625,288.593,100089.525,
2004-06-01 07:50:00,289.697,5.982,288.932,99761.194,288.643,100089.477,
2004-06-01 07:55:00,289.686,5.743,288.994,99764.764,288.676,100089.436,
2004-06-01 08:00:00,289.792,5.743,289.057,99768.333,288.724,100089.388,
2004-06-01 08:05:00,289.780,5.743,289.178,99768.653,288.758,100089.347,
2004-06-01 08:10:00,289.963,5.743,289.299,99768.972,288.834,100089.283,
2004-06-01 08:15:00,290.030,5.743,289.420,99769.292,288.907,100089.218,
2004-06-01 08:20:00,290.247,5.743,289.541,99769.611,289.005,100089.139,
2004-06-01 08:25:00,290.307,5.743,289.663,99769.931,289.089,100089.065,
2004-06-01 08:30:00,290.540,5.743,289.784,99770.250,289.195,100088.979,
2004-06-01 08:35:00,290.580,5.743,289.905,99770.569,289.281,100088.901,
2004-06-01 08:40:00,290.815,5.743,290.026,99770.889,289.391,100088.811,
