cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2.6],TempProf_cur[13.9],TempProf_cur[17.5],TempProf_cur[21.5],TempProf_cur[25.5],TempProf_cur[31.2],PresProf_cur[2.6],PresProf_cur[13.9],PresProf_cur[17.5],PresProf_cur[21.5],PresProf_cur[25.5],PresProf_cur[31.2],
2002-06-10 00:05:00,289.136,0.004,286.917,97510.833,289.607,288.457,287.994,287.782,287.620,287.408,98056.218,97928.719,97882.244,97835.738,97789.219,97719.425,
2002-06-10 00:10:00,287.971,0.252,286.883,97511.667,288.215,287.640,287.389,287.275,287.200,287.109,98057.204,97929.202,97882.616,97836.020,97789.425,97719.541,
2002-06-10 00:15:00,288.274,0.382,286.850,97512.500,288.575,287.870,287.528,287.368,287.264,287.140,98057.009,97929.134,97882.578,97836.000,97789.417,97719.545,
2002-06-10 00:20:00,288.693,0.325,286.817,97513.333,289.088,288.161,287.708,287.494,287.355,287.191,98056.733,97929.034,97882.515,97835.961,97789.396,97719.541,
2002-06-10 00:25:00,288.665,0.332,286.783,97514.167,289.043,288.150,287.701,287.487,287.346,287.175,98056.767,97929.059,97882.538,97835.983,97789.417,97719.558,
2002-06-10 00:30:00,288.544,0.357,286.750,97515.000,288.915,288.037,287.615,287.418,287.285,287.125,98056.902,97929.141,97882.604,97836.036,97789.459,97719.588,
2002-06-10 00:35:00,288.381,0.392,286.717,97515.833,288.725,287.911,287.520,287.338,287.215,287.068,98057.064,97929.233,97882.678,97836.097,97789.508,97719.621,
2002-06-10 00:40:00,288.313,0.408,286.683,97516.667,288.659,287.843,287.460,287.283,287.165,287.023,98057.162,97929.301,97882.735,97836.145,97789.547,97719.649,
2002-06-10 00:45:00,288.234,0.433,286.650,97517.500,288.569,287.778,287.406,287.235,287.120,286.981,98057.259,97929.364,97882.789,97836.190,97789.585,97719.676,
2002-06-10 00:50:00,288.193,0.446,286.617,97518.333,288.531,287.732,287.362,287.194,287.081,286.944,98057.334,97929.419,97882.837,97836.231,97789.620,97719.701,
2002-06-10 00:55:00,288.122,0.468,286.583,97519.167,288.451,287.674,287.312,287.148,287.038,286.905,98057.424,97929.479,97882.888,97836.275,97789.656,97719.727,
2002-06-10 01:00:00,288.076,0.514,286.550,97520.000,288.407,287.625,287.268,287.107,286.999,286.868,98057.501,97929.535,97882.937,97836.316,97789.691,97719.753,
2002-06-10 01:05:00,288.024,0.549,286.542,97522.500,288.345,287.585,287.237,287.080,286.975,286.849,98057.553,97929.565,97882.961,97836.336,97789.706,97719.763,
2002-06-10 01:10:00,288.002,0.565,286.533,97525.000,288.324,287.563,287.218,287.064,286.961,286.836,98057.582,97929.585,97882.977,97836.349,97789.717,97719.770,
2002-06-10 01:15:00,287.967,0.584,286.525,97527.500,288.282,287.536,287.198,287.047,286.946,286.823,98057.618,97929.605,97882.994,97836.363,97789.728,97719.778,
2002-06-10 01:20:00,287.947,0.599,286.517,97530.000,288.264,287.516,287.180,287.032,286.932,286.811,98057.646,97929.624,97883.009,97836.376,97789.739,97719.786,
2002-06-10 01:25:00,287.913,0.618,286.508,97532.500,288.223,287.489,287.159,287.014,286.916,286.798,98057.681,97929.645,97883.027,97836.390,97789.750,97719.794,
2002-06-10 01:30:00,287.894,0.633,286.500,97535.000,288.205,287.469,287.142,286.999,286.902,286.786,98057.709,97929.664,97883.042,97836.403,97789.760,97719.801,
2002-06-10 01:35:00,287.863,0.651,286.492,97537.500,288.168,287.444,287.123,286.982,286.888,286.773,98057.742,97929.684,97883.059,97836.416,97789.772,97719.809,
2002-06-10 01:40:00,287.846,0.665,286.483,97540.000,288.152,287.426,287.107,286.968,286.875,286.762,98057.767,97929.701,97883.073,97836.429,97789.782,97719.816,
2002-06-10 01:45:00,287.818,0.683,286.475,97542.500,288.119,287.404,287.089,286.953,286.861,286.750,98057.798,97929.720,97883.089,97836.442,97789.792,97719.823,
2002-06-10 01:50:00,287.802,0.696,286.467,97545.000,288.104,287.387,287.074,286.939,286.848,286.739,98057.822,97929.737,97883.103,97836.454,97789.802,97719.830,
2002-06-10 01:55:00,287.775,0.713,286.458,97547.500,288.074,287.366,287.058,286.925,286.835,286.727,98057.852,97929.755,97883.119,97836.466,97789.813,97719.838,
2002-06-10 02:00:00,287.760,0.739,286.450,97550.000,288.059,287.350,287.043,286.912,286.823,286.716,98057.875,97929.772,97883.133,97836.478,97789.822,97719.845,
2002-06-10 02:05:00,287.731,0.756,286.433,97552.500,288.027,287.326,287.022,286.892,286.804,286.698,98057.915,97929.799,97883.156,97836.499,97789.840,97719.857,
2002-06-10 02:10:00,287.711,0.771,286.417,97555.000,288.008,287.304,287.001,286.871,286.785,286.679,98057.952,97929.827,97883.181,97836.519,97789.857,97719.870,
2002-06-10 02:15:00,287.678,0.789,286.400,97557.500,287.971,287.277,286.978,286.850,286.764,286.660,98057.996,97929.856,97883.206,97836.541,97789.875,97719.884,
2002-06-10 02:20:00,287.654,0.805,286.383,97560.000,287.946,287.254,286.956,286.830,286.745,286.641,98058.034,97929.884,97883.230,97836.562,97789.893,97719.896,
2002-06-10 02:25:00,287.621,0.822,286.367,97562.500,287.908,287.227,286.934,286.809,286.725,286.622,98058.077,97929.913,97883.255,97836.583,97789.911,97719.910,
2002-06-10 02:30:00,287.596,0.838,286.350,97565.000,287.882,287.204,286.913,286.789,286.705,286.604,98058.116,97929.941,97883.279,97836.604,97789.928,97719.922,
2002-06-10 02:35:00,287.564,0.855,286.333,97567.500,287.845,287.177,286.890,286.768,286.685,286.585,98058.158,97929.969,97883.304,97836.625,97789.946,97719.935,
2002-06-10 02:40:00,287.538,0.871,286.317,97570.000,287.818,287.154,286.869,286.748,286.666,286.567,98058.198,97929.997,97883.328,97836.646,97789.964,97719.948,
2002-06-10 02:45:00,287.506,0.888,286.300,97572.500,287.782,287.128,286.847,286.727,286.646,286.548,98058.240,97930.025,97883.352,97836.667,97789.981,97719.961,
2002-06-10 02:50:00,287.480,0.904,286.283,97575.000,287.755,287.104,286.825,286.707,286.627,286.529,98058.279,97930.053,97883.376,97836.687,97789.999,97719.974,
2002-06-10 02:55:00,287.449,0.921,286.267,97577.500,287.719,287.078,286.803,286.686,286.607,286.511,98058.321,97930.082,97883.401,97836.708,97790.017,97719.987,
2002-06-10 03:00:00,287.423,0.903,286.250,97580.000,287.692,287.055,286.782,286.666,286.588,286.492,98058.360,97930.109,97883.425,97836.729,97790.034,97720.000,
2002-06-10 03:05:00,287.385,0.905,286.217,97582.500,287.651,287.021,286.751,286.637,286.558,286.463,98058.420,97930.153,97883.463,97836.763,97790.063,97720.022,
2002-06-10 03:10:00,287.345,0.921,286.183,97585.000,287.609,286.984,286.717,286.603,286.526,286.431,98058.486,97930.200,97883.505,97836.799,97790.094,97720.044,
2002-06-10 03:15:00,287.302,0.940,286.150,97587.500,287.563,286.945,286.681,286.569,286.492,286.399,98058.553,97930.249,97883.547,97836.835,97790.125,97720.067,
2002-06-10 03:20:00,287.264,0.957,286.117,97590.000,287.524,286.908,286.646,286.535,286.459,286.367,98058.618,97930.296,97883.589,97836.871,97790.155,97720.090,
2002-06-10 03:25:00,287.225,0.975,286.083,97592.500,287.483,286.872,286.612,286.502,286.427,286.335,98058.682,97930.344,97883.631,97836.908,97790.186,97720.113,
2002-06-10 03:30:00,287.189,0.992,286.050,97595.000,287.447,286.837,286.579,286.469,286.395,286.304,98058.745,97930.390,97883.672,97836.943,97790.217,97720.136,
2002-06-10 03:35:00,287.151,1.009,286.017,97597.500,287.406,286.801,286.545,286.436,286.362,286.272,98058.810,97930.438,97883.713,97836.979,97790.247,97720.159,
2002-06-10 03:40:00,287.114,1.027,285.983,97600.000,287.369,286.766,286.511,286.403,286.330,286.240,98058.873,97930.485,97883.755,97837.015,97790.278,97720.181,
2002-06-10 03:45:00,287.075,1.045,285.950,97602.500,287.328,286.729,286.477,286.370,286.297,286.208,98058.938,97930.532,97883.796,97837.052,97790.309,97720.204,
2002-06-10 03:50:00,287.039,1.062,285.917,97605.000,287.291,286.694,286.443,286.337,286.265,286.177,98059.001,97930.579,97883.838,97837.088,97790.339,97720.227,
2002-06-10 03:55:00,287.000,1.080,285.883,97607.500,287.250,286.658,286.409,286.304,286.233,286.145,98059.066,97930.627,97883.880,97837.124,97790.370,97720.250,
2002-06-10 04:00:00,286.964,0.973,285.850,97610.000,287.213,286.623,286.375,286.271,286.200,286.113,98059.129,97930.674,97883.921,97837.160,97790.401,97720.273,
2002-06-10 04:05:00,286.928,0.897,285.825,97615.833,287.175,286.590,286.344,286.241,286.171,286.085,98059.187,97930.716,97883.958,97837.192,97790.428,97720.293,
2002-06-10 04:10:00,286.898,0.907,285.800,97621.667,287.144,286.560,286.316,286.214,286.144,286.058,98059.240,97930.755,97883.993,97837.222,97790.454,97720.312,
2002-06-10 04:15:00,286.863,0.920,285.775,97627.500,287.107,286.530,286.288,286.187,286.117,286.032,98059.295,97930.795,97884.027,97837.252,97790.479,97720.331,
2002-06-10 04:20:00,286.828,0.933,285.750,97633.333,287.070,286.497,286.258,286.157,286.088,286.004,98059.353,97930.837,97884.065,97837.285,97790.507,97720.352,
2002-06-10 04:25:00,286.793,0.947,285.725,97639.167,287.032,286.466,286.229,286.129,286.060,285.976,98059.409,97930.878,97884.101,97837.316,97790.534,97720.371,
2002-06-10 04:30:00,286.759,0.961,285.700,97645.000,286.996,286.435,286.200,286.101,286.033,285.949,98059.465,97930.919,97884.136,97837.347,97790.560,97720.391,
2002-06-10 04:35:00,286.724,0.973,285.675,97650.833,286.958,286.403,286.170,286.072,286.005,285.922,98059.522,97930.960,97884.172,97837.378,97790.587,97720.411,
2002-06-10 04:40:00,286.690,0.986,285.650,97656.667,286.923,286.372,286.141,286.044,285.977,285.894,98059.577,97931.001,97884.208,97837.409,97790.613,97720.431,
2002-06-10 04:45:00,286.655,0.999,285.625,97662.500,286.885,286.340,286.112,286.016,285.949,285.867,98059.634,97931.042,97884.245,97837.441,97790.640,97720.451,
2002-06-10 04:50:00,286.620,1.012,285.600,97668.333,286.848,286.309,286.083,285.987,285.921,285.839,98059.691,97931.083,97884.281,97837.472,97790.667,97720.471,
2002-06-10 04:55:00,286.585,1.025,285.575,97674.167,286.811,286.277,286.053,285.958,285.893,285.812,98059.748,97931.124,97884.317,97837.504,97790.694,97720.491,
2002-06-10 05:00:00,286.551,0.884,285.550,97680.000,286.775,286.246,286.024,285.930,285.865,285.784,98059.804,97931.165,97884.353,97837.535,97790.721,97720.511,
2002-06-10 05:05:00,286.528,0.655,285.558,97685.833,286.749,286.228,286.009,285.917,285.853,285.774,98059.829,97931.180,97884.366,97837.545,97790.729,97720.516,
2002-06-10 05:10:00,286.518,0.659,285.567,97691.667,286.737,286.219,286.003,285.911,285.848,285.769,98059.841,97931.188,97884.372,97837.551,97790.733,97720.520,
2002-06-10 05:15:00,286.512,0.662,285.575,97697.500,286.731,286.214,285.999,285.907,285.844,285.765,98059.850,97931.194,97884.378,97837.556,97790.737,97720.523,
2002-06-10 05:20:00,286.508,0.666,285.583,97703.333,286.727,286.211,285.995,285.903,285.840,285.761,98059.858,97931.200,97884.383,97837.560,97790.741,97720.526,
2002-06-10 05:25:00,286.501,0.670,285.592,97709.167,286.720,286.204,285.988,285.896,285.832,285.753,98059.873,97931.212,97884.394,97837.570,97790.750,97720.532,
2002-06-10 05:30:00,286.947,0.550,285.600,97715.000,287.257,286.521,286.178,286.030,285.930,285.810,98059.568,97931.099,97884.320,97837.522,97790.721,97720.522,
2002-06-10 05:35:00,286.798,0.585,285.608,97720.833,287.036,286.483,286.202,286.059,285.956,285.824,98059.617,97931.088,97884.310,97837.517,97790.721,97720.527,
2002-06-10 05:40:00,286.949,0.545,285.617,97726.667,287.280,286.516,286.207,286.063,285.959,285.823,98059.566,97931.094,97884.319,97837.526,97790.730,97720.537,
2002-06-10 05:45:00,286.728,0.598,285.625,97732.500,286.971,286.403,286.133,286.002,285.906,285.779,98059.727,97931.166,97884.376,97837.572,97790.767,97720.562,
2002-06-10 05:50:00,286.930,0.544,285.633,97738.333,287.284,286.479,286.161,286.013,285.907,285.771,98059.653,97931.169,97884.387,97837.586,97790.782,97720.576,
2002-06-10 05:55:00,286.746,0.588,285.642,97744.167,287.005,286.404,286.119,285.977,285.874,285.740,98059.774,97931.219,97884.428,97837.621,97790.811,97720.597,
2002-06-10 06:00:00,286.938,0.521,285.650,97750.000,287.305,286.474,286.147,285.991,285.880,285.735,98059.702,97931.221,97884.436,97837.633,97790.824,97720.610,
2002-06-10 06:05:00,286.758,0.543,285.617,97757.500,287.034,286.396,286.096,285.948,285.839,285.697,98059.833,97931.282,97884.488,97837.677,97790.861,97720.638,
2002-06-10 06:10:00,286.910,0.500,285.583,97765.000,287.284,286.439,286.105,285.944,285.828,285.677,98059.800,97931.305,97884.514,97837.703,97790.887,97720.659,
2002-06-10 06:15:00,286.729,0.541,285.550,97772.500,287.019,286.352,286.045,285.892,285.780,285.633,98059.940,97931.374,97884.573,97837.753,97790.928,97720.689,
2002-06-10 06:20:00,286.857,0.505,285.517,97780.000,287.233,286.384,286.046,285.882,285.764,285.610,98059.923,97931.404,97884.604,97837.783,97790.956,97720.712,
2002-06-10 06:25:00,286.693,0.541,285.483,97787.500,286.993,286.303,285.988,285.831,285.717,285.566,98060.056,97931.472,97884.661,97837.832,97790.997,97720.742,
2002-06-10 06:30:00,286.800,0.514,285.450,97795.000,287.177,286.326,285.984,285.818,285.698,285.541,98060.050,97931.504,97884.695,97837.864,97791.026,97720.765,
2002-06-10 06:35:00,286.649,0.552,285.417,97802.500,286.959,286.249,285.927,285.768,285.651,285.498,98060.177,97931.572,97884.752,97837.912,97791.067,97720.795,
2002-06-10 06:40:00,286.738,0.531,285.383,97810.000,287.115,286.263,285.918,285.751,285.630,285.471,98060.181,97931.608,97884.787,97837.945,97791.097,97720.819,
2002-06-10 06:45:00,286.599,0.567,285.350,97817.500,286.917,286.189,285.864,285.701,285.583,285.428,98060.303,97931.675,97884.844,97837.994,97791.137,97720.848,
2002-06-10 06:50:00,286.672,0.550,285.317,97825.000,287.050,286.198,285.851,285.682,285.560,285.400,98060.316,97931.713,97884.881,97838.028,97791.168,97720.873,
2002-06-10 06:55:00,286.545,0.584,285.283,97832.500,286.871,286.128,285.798,285.634,285.514,285.358,98060.431,97931.778,97884.937,97838.076,97791.208,97720.902,
2002-06-10 07:00:00,286.605,1.920,285.250,97840.000,286.982,286.130,285.782,285.612,285.489,285.329,98060.452,97931.818,97884.976,97838.111,97791.239,97720.927,
2002-06-10 07:05:00,286.504,2.056,285.292,97845.833,286.834,286.081,285.749,285.584,285.464,285.307,98060.524,97931.852,97885.003,97838.133,97791.257,97720.939,
2002-06-10 07:10:00,286.579,1.016,285.333,97851.667,286.956,286.105,285.756,285.585,285.462,285.302,98060.501,97931.856,97885.009,97838.140,97791.264,97720.945,
2002-06-10 07:15:00,286.503,1.044,285.375,97857.500,286.843,286.070,285.733,285.566,285.445,285.287,98060.555,97931.881,97885.030,97838.158,97791.278,97720.955,
2002-06-10 07:20:00,286.583,1.028,285.417,97863.333,286.967,286.101,285.745,285.572,285.446,285.283,98060.527,97931.883,97885.035,97838.164,97791.285,97720.962,
2002-06-10 07:25:00,286.528,1.049,285.458,97869.167,286.880,286.080,285.732,285.559,285.434,285.271,98060.567,97931.902,97885.052,97838.179,97791.298,97720.971,
2002-06-10 07:30:00,286.607,1.025,285.500,97875.000,287.000,286.114,285.747,285.567,285.437,285.268,98060.537,97931.903,97885.056,97838.185,97791.305,97720.978,
2002-06-10 07:35:00,286.565,1.032,285.542,97880.833,286.931,286.101,285.738,285.557,285.427,285.256,98060.570,97931.920,97885.072,97838.199,97791.318,97720.988,
2002-06-10 07:40:00,286.643,1.006,285.583,97886.667,287.047,286.135,285.754,285.566,285.430,285.253,98060.541,97931.921,97885.077,97838.206,97791.325,97720.996,
2002-06-10 07:45:00,286.611,1.003,285.625,97892.500,286.992,286.128,285.749,285.559,285.421,285.242,98060.568,97931.937,97885.092,97838.220,97791.338,97721.006,
2002-06-10 07:50:00,286.686,0.975,285.667,97898.333,287.104,286.163,285.765,285.567,285.424,285.239,98060.540,97931.939,97885.097,97838.227,97791.346,97721.014,
2002-06-10 07:55:00,286.663,0.974,285.708,97904.167,287.061,286.159,285.762,285.561,285.417,285.228,98060.563,97931.954,97885.112,97838.241,97791.359,97721.025,
2002-06-10 08:00:00,286.735,1.055,285.750,97910.000,287.167,286.194,285.779,285.570,285.419,285.224,98060.537,97931.956,97885.118,97838.249,97791.368,97721.034,
2002-06-10 08:05:00,286.717,1.098,285.808,97913.333,287.133,286.193,285.776,285.564,285.411,285.212,98060.560,97931.974,97885.136,97838.266,97791.384,97721.047,
2002-06-10 08:10:00,286.837,1.059,285.867,97916.667,287.293,286.267,285.819,285.591,285.428,285.217,98060.497,97931.959,97885.130,97838.266,97791.388,97721.053,
2002-06-10 08:15:00,286.855,1.047,285.925,97920.000,287.292,286.305,285.851,285.614,285.444,285.223,98060.474,97931.947,97885.124,97838.265,97791.390,97721.058,
2002-06-10 08:20:00,286.964,1.010,285.983,97923.333,287.440,286.372,285.897,285.649,285.470,285.237,98060.406,97931.923,97885.109,97838.256,97791.386,97721.060,
2002-06-10 08:25:00,286.960,1.003,286.042,97926.667,287.415,286.393,285.917,285.665,285.482,285.242,98060.397,97931.916,97885.106,97838.256,97791.388,97721.063,
2002-06-10 08:30:00,287.053,0.965,286.100,97930.000,287.542,286.449,285.955,285.692,285.502,285.253,98060.341,97931.896,97885.094,97838.249,97791.385,97721.064,
2002-06-10 08:35:00,287.049,0.951,286.158,97933.333,287.516,286.469,285.974,285.707,285.513,285.258,98060.332,97931.889,97885.090,97838.248,97791.386,97721.067,
2002-06-10 08:40:00,287.138,0.913,286.217,97936.667,287.639,286.524,286.012,285.735,285.534,285.270,98060.275,97931.867,97885.076,97838.239,97791.381,97721.067,
2002-06-10 08:45:00,287.136,0.897,286.275,97940.000,287.616,286.544,286.031,285.750,285.546,285.277,98060.264,97931.858,97885.070,97838.236,97791.380,97721.068,
2002-06-10 08:50:00,287.221,0.858,286.333,97943.333,287.732,286.598,286.069,285.778,285.567,285.290,98060.207,97931.835,97885.054,97838.226,97791.374,97721.066,
2002-06-10 08:55:00,287.221,0.840,286.392,97946.667,287.712,286.618,286.088,285.794,285.580,285.298,98060.193,97931.824,97885.047,97838.221,97791.372,97721.066,
2002-06-10 09:00:00,287.303,0.780,286.450,97950.000,287.824,286.670,286.125,285.822,285.602,285.312,98060.136,97931.799,97885.030,97838.209,97791.364,97721.063,
2002-06-10 09:05:00,287.331,0.783,286.542,97953.333,287.832,286.721,286.178,285.873,285.652,285.362,98060.045,97931.724,97884.963,97838.151,97791.314,97721.025,
2002-06-10 09:10:00,287.403,0.749,286.633,97956.667,287.922,286.775,286.231,285.928,285.707,285.417,98059.935,97931.643,97884.891,97838.088,97791.260,97720.985,
2002-06-10 09:15:00,287.441,0.724,286.725,97960.000,287.950,286.822,286.280,285.977,285.757,285.468,98059.841,97931.568,97884.823,97838.029,97791.209,97720.946,
2002-06-10 09:20:00,287.543,0.683,286.817,97963.333,288.070,286.905,286.352,286.044,285.821,285.528,98059.706,97931.476,97884.745,97837.961,97791.152,97720.904,
2002-06-10 09:25:00,287.608,0.651,286.908,97966.667,288.130,286.975,286.419,286.108,285.883,285.587,98059.587,97931.388,97884.667,97837.894,97791.095,97720.863,
2002-06-10 09:30:00,287.711,0.617,287.000,97970.000,288.249,287.060,286.495,286.179,285.950,285.651,98059.448,97931.292,97884.584,97837.823,97791.036,97720.820,
2002-06-10 09:35:00,287.773,0.594,287.092,97973.333,288.307,287.126,286.559,286.241,286.011,285.710,98059.331,97931.204,97884.507,97837.757,97790.979,97720.778,
2002-06-10 09:40:00,287.871,0.563,287.183,97976.667,288.420,287.208,286.632,286.311,286.078,285.772,98059.195,97931.110,97884.425,97837.687,97790.920,97720.735,
2002-06-10 09:45:00,287.936,0.540,287.275,97980.000,288.482,287.276,286.698,286.374,286.140,285.832,98059.076,97931.020,97884.347,97837.619,97790.863,97720.692,
2002-06-10 09:50:00,288.036,0.512,287.367,97983.333,288.596,287.361,286.774,286.445,286.207,285.896,98058.937,97930.924,97884.264,97837.548,97790.803,97720.649,
2002-06-10 09:55:00,288.105,0.491,287.458,97986.667,288.662,287.431,286.842,286.511,286.271,285.957,98058.815,97930.833,97884.184,97837.479,97790.745,97720.606,
2002-06-10 10:00:00,288.204,0.450,287.550,97990.000,288.775,287.516,286.918,286.582,286.339,286.021,98058.676,97930.736,97884.100,97837.407,97790.684,97720.561,
2002-06-10 10:05:00,288.259,0.474,287.542,97991.667,288.830,287.571,286.968,286.629,286.383,286.061,98058.592,97930.678,97884.050,97837.365,97790.650,97720.537,
2002-06-10 10:10:00,288.314,0.454,287.533,97993.333,288.894,287.616,287.008,286.666,286.418,286.092,98058.521,97930.630,97884.009,97837.330,97790.621,97720.517,
2002-06-10 10:15:00,288.340,0.441,287.525,97995.000,288.915,287.645,287.036,286.694,286.445,286.119,98058.469,97930.590,97883.974,97837.299,97790.595,97720.497,
2002-06-10 10:20:00,288.380,0.426,287.517,97996.667,288.963,287.678,287.067,286.723,286.474,286.148,98058.409,97930.547,97883.936,97837.267,97790.567,97720.476,
2002-06-10 10:25:00,288.396,0.416,287.508,97998.333,288.974,287.699,287.090,286.747,286.499,286.174,98058.363,97930.509,97883.902,97837.236,97790.540,97720.456,
2002-06-10 10:30:00,288.427,0.415,287.500,98000.000,289.009,287.724,287.115,286.773,286.526,286.201,98058.310,97930.469,97883.866,97837.204,97790.512,97720.435,
2002-06-10 10:35:00,288.435,0.420,287.492,98001.667,289.012,287.738,287.133,286.794,286.548,286.226,98058.270,97930.433,97883.832,97837.174,97790.486,97720.414,
2002-06-10 10:40:00,288.457,0.422,287.483,98003.333,289.038,287.758,287.154,286.817,286.573,286.253,98058.221,97930.394,97883.797,97837.142,97790.458,97720.392,
2002-06-10 10:45:00,288.460,0.431,287.475,98005.000,289.034,287.768,287.170,286.837,286.595,286.278,98058.183,97930.358,97883.763,97837.111,97790.430,97720.370,
2002-06-10 10:50:00,288.478,0.436,287.467,98006.667,289.054,287.784,287.190,286.859,286.619,286.305,98058.136,97930.319,97883.727,97837.078,97790.401,97720.347,
2002-06-10 10:55:00,288.478,0.445,287.458,98008.333,289.047,287.792,287.204,286.878,286.641,286.331,98058.099,97930.282,97883.692,97837.046,97790.372,97720.325,
2002-06-10 11:00:00,288.492,0.459,287.450,98010.000,289.061,287.806,287.223,286.899,286.665,286.358,98058.053,97930.242,97883.655,97837.012,97790.342,97720.301,
2002-06-10 11:05:00,288.456,0.498,287.533,98010.000,289.020,287.773,287.194,286.873,286.639,286.332,98058.110,97930.284,97883.691,97837.045,97790.371,97720.323,
2002-06-10 11:10:00,288.461,0.505,287.617,98010.000,289.041,287.761,287.174,286.849,286.613,286.302,98058.152,97930.326,97883.730,97837.080,97790.402,97720.347,
2002-06-10 11:15:00,288.470,0.511,287.700,98010.000,289.060,287.759,287.162,286.831,286.591,286.277,98058.183,97930.361,97883.764,97837.111,97790.429,97720.369,
2002-06-10 11:20:00,288.514,0.510,287.783,98010.000,289.123,287.781,287.167,286.827,286.582,286.260,98058.187,97930.381,97883.787,97837.134,97790.451,97720.387,
2002-06-10 11:25:00,288.555,0.508,287.867,98010.000,289.177,287.805,287.176,286.828,286.576,286.246,98058.187,97930.398,97883.806,97837.154,97790.471,97720.404,
2002-06-10 11:30:00,288.618,0.485,287.950,98010.000,289.262,287.844,287.194,286.835,286.575,286.236,98058.170,97930.407,97883.820,97837.169,97790.487,97720.419,
2002-06-10 11:35:00,288.676,0.458,288.033,98010.000,289.336,287.882,287.214,286.844,286.576,286.228,98058.154,97930.415,97883.832,97837.184,97790.502,97720.433,
2002-06-10 11:40:00,288.754,0.424,288.117,98010.000,289.438,287.932,287.242,286.859,286.583,286.223,98058.123,97930.416,97883.839,97837.194,97790.514,97720.446,
2002-06-10 11:45:00,288.826,0.396,288.200,98010.000,289.528,287.982,287.271,286.875,286.590,286.220,98058.092,97930.415,97883.844,97837.203,97790.525,97720.457,
2002-06-10 11:50:00,288.917,0.368,288.283,98010.000,289.645,288.044,287.307,286.897,286.603,286.220,98058.048,97930.408,97883.845,97837.209,97790.533,97720.467,
2002-06-10 11:55:00,289.001,0.340,288.367,98010.000,289.749,288.103,287.343,286.920,286.616,286.222,98058.005,97930.400,97883.845,97837.213,97790.540,97720.476,
2002-06-10 12:00:00,289.103,0.335,288.450,98010.000,289.879,288.173,287.386,286.947,286.633,286.226,98057.949,97930.386,97883.840,97837.214,97790.545,97720.483,
2002-06-10 12:05:00,289.256,0.313,288.500,98012.500,290.048,288.308,287.503,287.055,286.736,286.326,98057.724,97930.227,97883.702,97837.094,97790.442,97720.405,
2002-06-10 12:10:00,289.436,0.277,288.550,98015.000,290.237,288.478,287.657,287.199,286.874,286.457,98057.449,97930.031,97883.531,97836.947,97790.319,97720.314,
2002-06-10 12:15:00,289.568,0.251,288.600,98017.500,290.360,288.620,287.798,287.336,287.008,286.587,98057.199,97929.840,97883.364,97836.803,97790.196,97720.224,
2002-06-10 12:20:00,289.697,0.225,288.650,98020.000,290.494,288.744,287.923,287.461,287.132,286.709,98056.965,97929.662,97883.206,97836.665,97790.079,97720.137,
2002-06-10 12:25:00,289.780,0.205,288.700,98022.500,290.563,288.844,288.030,287.571,287.244,286.822,98056.762,97929.498,97883.058,97836.535,97789.967,97720.053,
2002-06-10 12:30:00,289.884,0.185,288.750,98025.000,290.670,288.947,288.137,287.681,287.354,286.935,98056.553,97929.334,97882.912,97836.406,97789.856,97719.969,
2002-06-10 12:35:00,289.955,0.173,288.800,98027.500,290.726,289.036,288.236,287.784,287.461,287.045,98056.361,97929.176,97882.769,97836.280,97789.747,97719.886,
2002-06-10 12:40:00,290.049,0.157,288.850,98030.000,290.820,289.131,288.337,287.889,287.568,287.155,98056.161,97929.017,97882.626,97836.153,97789.637,97719.803,
2002-06-10 12:45:00,290.111,0.145,288.900,98032.500,290.867,289.211,288.430,287.987,287.670,287.261,98055.978,97928.863,97882.486,97836.030,97789.530,97719.721,
2002-06-10 12:50:00,290.195,0.130,288.950,98035.000,290.950,289.297,288.525,288.087,287.773,287.369,98055.788,97928.709,97882.347,97835.906,97789.422,97719.639,
2002-06-10 12:55:00,290.251,0.120,289.000,98037.500,290.990,289.372,288.612,288.181,287.873,287.473,98055.612,97928.560,97882.211,97835.784,97789.317,97719.559,
2002-06-10 13:00:00,290.326,0.115,289.050,98040.000,291.063,289.452,288.702,288.277,287.973,287.578,98055.428,97928.409,97882.074,97835.663,97789.211,97719.478,
2002-06-10 13:05:00,290.351,0.118,289.083,98040.833,291.075,289.492,288.753,288.333,288.031,287.639,98055.332,97928.326,97881.998,97835.596,97789.153,97719.435,
2002-06-10 13:10:00,290.353,0.117,289.117,98041.667,291.075,289.497,288.771,288.361,288.065,287.679,98055.276,97928.271,97881.945,97835.546,97789.109,97719.399,
2002-06-10 13:15:00,290.373,0.111,289.150,98042.500,291.097,289.513,288.793,288.388,288.096,287.718,98055.213,97928.216,97881.893,97835.498,97789.065,97719.364,
2002-06-10 13:20:00,290.405,0.106,289.183,98043.333,291.129,289.547,288.828,288.425,288.136,287.761,98055.134,97928.151,97881.834,97835.445,97789.018,97719.327,
2002-06-10 13:25:00,290.454,0.100,289.217,98044.167,291.183,289.589,288.871,288.470,288.182,287.810,98055.042,97928.081,97881.770,97835.388,97788.968,97719.289,
2002-06-10 13:30:00,290.493,0.094,289.250,98045.000,291.220,289.628,288.912,288.514,288.228,287.859,98054.954,97928.009,97881.705,97835.330,97788.918,97719.250,
