,(m) canPres_1.5,(m) canPres_2.5,(m) canPres_3.5,(m) canPres_4.5,(m) canPres_5.5,(m) canPres_6.5,(m) canPres_7.5,(m) canPres_8.5,(m) canPres_9.5,(m) canPres_10.5,(m) canPres_11.5,(m) canPres_12.5,(m) canPres_13.5,(m) canPres_14.5
2002-06-19 01:55:00,98065.77773612291,98054.44028345178,98043.10191613265,98031.76259380922,98020.4223077351,98009.08107908684,97997.73895296284,97986.39598609056,97975.05223547055,97963.70775240324,97952.3625810191,97941.01675898454,97929.67031784411,97918.32321575627
2002-06-19 02:00:00,98065.81878883856,98054.48018565285,98043.14068540065,98031.80024870276,98020.45886765973,98009.11656413312,97997.77338365465,97986.42938304336,97975.08461912349,97963.73914287292,97952.3929980374,97941.04622187004,97929.69884546191,97918.35082722959
2002-06-19 02:05:00,98065.87816776735,98054.53819776664,98043.19734652332,98031.85557447962,98020.51287361028,98009.16926568568,97997.82479607176,97986.47952120051,97975.1334973213,97963.78677474805,97952.43939654547,97941.0913992955,97929.7428134053,97918.39359700105
2002-06-19 02:10:00,98065.91573972347,98054.5744852515,98043.2323739275,98031.88936771755,98020.54545993259,98009.20067342602,97997.85505430528,97986.50865936975,97975.16154498368,97963.81376147016,97952.46535189061,97941.1163528502,97929.7667948113,97918.41663729463
2002-06-19 02:15:00,98065.90350628359,98054.56201270554,98043.21966978721,98031.87644448706,98020.53233411854,98009.18736434003,97997.84158283158,97986.49504701486,97975.1478134637,97963.79993269664,97952.45144813402,97941.10239694371,97929.75281036277,97918.40265009197
2002-06-19 02:20:00,98065.82242578123,98054.48200491641,98043.14074728706,98031.79862493004,98020.4556392635,98009.11181919626,97997.76721475957,97986.42188467091,97975.07588600533,97963.72926934937,97952.38207801049,97941.03434899267,97929.6861133432,97918.33733384359
2002-06-19 02:25:00,98065.65097199654,98054.31337095442,98042.97494390848,98031.63566990501,98020.29555592423,98008.95463514315,97997.61296050677,97986.27059213011,97974.92758744092,97963.58399689819,97952.23986355646,97940.89522419026,97929.55010961916,97918.20448375982
2002-06-19 02:30:00,98065.36465494467,98054.03181675433,98042.69817885022,98031.36372859738,98020.02847966872,98008.69247064728,97997.3557584461,97986.01840518462,97974.68046875366,97963.34199924386,97952.00303902155,97940.66362409874,97929.32378442914,97917.98348506057
2002-06-19 02:35:00,98064.93349868922,98053.60775073899,98042.28124567344,98030.9539827502,98019.62598542061,98008.29730031379,97996.96799029333,97985.63812045574,97974.30774932675,97962.9769263854,97951.64569292997,97940.31408381494,97928.98212767398,97917.64979125702
2002-06-19 02:40:00,98064.44544000246,98053.12803237278,98041.80992688939,98030.4911306138,98019.17167313572,98007.85160613827,97996.53099595911,97985.2099082232,97973.88839952236,97962.56651610047,97951.2442955995,97939.92176919781,97928.59896165284,97917.27583792299
2002-06-19 02:45:00,98063.60339845794,98052.2973191711,98040.99066432877,98029.68346470635,98018.37577119368,98007.06765434527,97995.75919596101,97984.45047242507,97973.14154745206,97961.83247258964,97950.52329032705,97939.2140369558,97927.9047427863,97916.59539022179
2002-06-19 02:50:00,98063.08404037125,98051.79706127074,98040.5087585791,98029.21920377846,98017.92849384637,98006.63675368321,97995.34411928664,97984.05070114307,97972.75657194559,97961.46177211826,97950.16631988023,97938.87021878792,97927.5734571172,97916.27593371313
2002-06-19 02:55:00,98062.78600331681,98051.51375309151,98040.23968957117,98028.96380387657,98017.68614267491,98006.40682049816,97995.12599913447,97983.84382737166,97972.56041367546,97961.27582927867,97949.99012134955,97938.70332350548,97927.41545252994,97916.1264105273
2002-06-19 03:00:00,98062.60178256902,98051.33666711592,98040.07001635578,98028.80171858253,98017.53171960262,98006.26004818552,97994.98679798916,97983.71205278605,97972.43585612981,97961.15822064788,97949.87914989665,97938.59865551855,97927.31675506681,97916.03336658313
2002-06-19 03:05:00,98062.46180474234,98051.19993231204,98039.93674057936,98028.67210693116,98017.40595241248,98006.1382679701,97994.86910535855,97983.59851532937,97972.32652122359,97961.0531258907,97949.77832982891,97938.50214586426,97927.22459607806,97915.94560657888
2002-06-19 03:10:00,98062.35484630735,98051.09520689784,98039.83426888655,98028.57192446502,98017.30811809307,98006.04286717395,97994.7762438472,97983.50830663409,97972.23907729202,97960.96855363686,97949.6967316284,97938.4236217323,97927.14924628606,97915.87353983191
2002-06-19 03:15:00,98062.27406445246,98051.01601181984,98039.7567064865,98028.49603628443,98017.23394776291,98005.97046577965,97994.705672793,97983.43963867432,97972.17239621934,97960.90395303698,97949.63431258265,97938.36348968584,97927.09150789911,97915.8183042958
2002-06-19 03:20:00,98062.26369461801,98051.00665928992,98039.74839376437,98028.48878475805,98017.22777963562,98005.96540673013,97994.70175288052,97983.43688994781,97972.17085027946,97960.90364014225,97949.6352619246,97938.36573001546,97927.09506785122,97915.82321404417
2002-06-19 03:25:00,98062.34278606363,98051.08586146553,98039.82772519867,98028.5682500617,98017.30737008277,98006.04510159457,97994.78152176343,97983.51669583764,97972.25065233473,97960.98339569556,97949.71492753178,97938.44526168334,97927.17442074427,97915.90233965014
2002-06-19 03:30:00,98062.47471260488,98051.2168766441,98039.95780175777,98028.6973424728,98017.43541544602,98006.17202144324,97994.90722471508,97983.64108086418,97972.37361210736,97961.1048195225,97949.83470363612,97938.56327885941,97927.29056957294,97916.01650892822
2002-06-19 03:35:00,98062.62782142583,98051.36809492356,98040.10709269378,98028.8446483721,98017.58065954936,98006.31511014761,97995.04805113273,97983.77953045901,97972.50956795602,97961.23816589838,97949.96532795289,97938.69107257617,97927.41542888313,97916.13833132047
2002-06-19 03:40:00,98062.78140521552,98051.51937409674,98040.25601899083,98028.99116399433,98017.7246982721,98006.45659782081,97995.18690696986,97983.9156707801,97972.64290999105,97961.36863020869,97950.09283946945,97938.81556078626,97927.53682795836,97916.25657768635
2002-06-19 03:45:00,98062.92762808144,98051.66329999943,98040.3976170675,98029.13040061915,98017.86153694641,98006.59099768245,97995.31882187427,97984.04505117906,97972.76970533073,97961.49279035904,97950.21431515826,97938.9343034863,97927.65278987525,97916.36970966845
2002-06-19 03:50:00,98063.06568215217,98051.7993743203,98040.53168215074,98029.26242836224,98017.99149841271,98006.71885980183,97995.44454508723,97984.16858995256,97972.89100958775,97961.61180648481,97950.33098653021,97939.04857083988,97927.76459190303,97916.47898098551
2002-06-19 03:55:00,98063.19922998184,98051.93112879887,98040.66162468368,98029.39053836635,98018.11775117199,98006.8432238253,97995.56698040456,97984.28904845576,97973.00943608051,97961.72813956886,97950.44515935758,97939.16051196787,97927.87422643426,97916.58622856895
2002-06-19 04:00:00,98063.33050609246,98052.06073140042,98040.78953163022,98029.51672500589,98018.24218819334,98006.96587494979,97995.6878009701,97984.4079855897,97973.1264294175,97961.84312190396,97950.55805733851,97939.2712470573,97927.98271626464,97916.6923849736
2002-06-19 04:05:00,98063.37553496948,98052.1043139057,98040.83165992159,98029.55739206835,98018.28138633486,98007.00359386769,97995.7240263535,97984.44269911823,97973.15960921628,97961.87474289518,97950.5880915839,97939.29966433578,97928.00948513392,97916.7174730649
2002-06-19 04:10:00,98063.37860850921,98052.1063170408,98040.83258428983,98029.55723819722,98018.28016429988,98007.00132353665,97995.72073582123,97984.43842046912,97973.15437430835,97961.8685806195,97950.58102670759,97939.29171752368,97928.00067350347,97916.7078119571
2002-06-19 04:15:00,98063.38287039683,98052.1097534672,98040.83521377046,98029.55908344025,98018.28125181416,98007.00168405581,97995.72040610696,97984.43744580596,97973.15280940424,97961.8664885591,97950.57847663954,97939.2887818479,97927.99742503,97916.7043233128
2002-06-19 04:20:00,98064.00350498843,98052.72827638315,98041.45158509463,98030.17323761195,98018.89309655996,98007.61110071179,97996.32725117839,97985.0415525208,97973.75398882199,97962.46453030789,97951.17314962755,97939.87983519124,97928.58458875648,97917.28729498704
2002-06-19 04:25:00,98064.86860559131,98053.58892237891,98042.30752351173,98031.0241448512,98019.73857346477,98008.45067158037,97997.16037132546,97985.86762419358,97974.57237579663,97963.27456740738,97951.97414853038,97940.671088824,97929.36537540266,97918.0568490111
2002-06-19 04:30:00,98065.80863937626,98054.51869586739,98043.22673438644,98031.93235009784,98020.6351942548,98009.33500666314,97998.03162290588,97986.72493308694,97975.41485126839,97964.10130744749,97952.78425362159,97941.46367300373,97930.1395769572,97918.8118069043
2002-06-19 04:35:00,98066.59459955916,98055.29157647824,98043.9861308144,98032.67779478883,98021.36616653675,98010.05094568779,97998.73194805562,97987.40907292468,97976.08226621748,97964.75150226959,97953.41678281169,97942.07814265644,97930.73564660575,97919.38918091265
2002-06-19 04:40:00,98067.7494610021,98056.4009142724,98045.05067401948,98033.69824778089,98022.34324518734,98010.98539994525,97999.62457779201,97988.260751316,97976.89396097665,97965.5242876705,97954.15184112011,97942.77675653978,97931.39918837028,97920.01916145558
2002-06-19 04:45:00,98068.65359838208,98057.25958977894,98045.86489158812,98034.46934393354,98023.07284305929,98011.675336685,98000.27681703733,97988.87730981891,97977.47685792256,97966.07550928077,97954.67331109552,97943.27030826519,97931.86654352867,97920.46198518852
2002-06-19 04:50:00,98069.03013428315,98057.62600730195,98046.22106030161,98034.81524699304,98023.40854498645,98012.00095108715,98000.59248097276,97989.1831700979,97977.7730655941,97966.36221743647,97954.95067332302,97943.53847697563,97932.12566882095,97920.71222045737
2002-06-19 04:55:00,98069.21354741506,98057.8085621512,98046.4024288083,98034.99511787665,98023.58662556601,98012.1769698736,98000.76618932963,97989.35434118035,97977.9414918082,97966.52770767821,97955.11305058654,97943.69757645015,97932.28133620646,97920.86430446329
2002-06-19 05:00:00,98069.32697980823,98057.92202534412,98046.51576413169,98035.10815893416,98023.69920112901,98012.28890765752,98000.87731955557,97989.46449875996,97978.05051702751,97966.63544596937,97955.21935198965,97943.80229511275,97932.38432997554,97920.96542853271
2002-06-19 05:05:00,98069.19983767935,98057.79691243556,98046.39266044856,98034.98704898835,98023.58007242423,98012.17175031784,98000.76212665856,97989.3512665881,97977.93924492387,97966.52613593682,97955.11200824396,97943.6969237089,97932.28093849587,97920.8640261353
2002-06-19 05:10:00,98069.00891266206,98057.6102426235,98046.21022532637,98034.80883454416,98023.40606769033,98012.00194482619,98000.59650912731,97989.18982467643,97977.78196516093,97966.37300340706,97954.96300602192,97943.55203216389,97932.14013458339,97920.72728113666
2002-06-19 05:15:00,98068.81717578406,98057.42320772675,98046.02787842523,98034.63116086813,98023.23305016484,98011.83356342622,98000.4327410773,97989.03064498723,97977.62734687803,97966.22291740366,97954.81742046245,97943.41091180063,97932.00343991623,97920.59496504818
2002-06-19 05:20:00,98068.65186192817,98057.26171696857,98045.87021275017,98034.47731863247,98023.0830257996,98011.68734748682,98000.29032078685,97988.89200522512,97977.49247107841,97966.09178809848,97954.69001949369,97943.28722030841,97931.88343817349,97920.47863107831
2002-06-19 05:25:00,98068.51981320718,98057.13235780706,98045.7435565467,98034.35337612963,98022.9618052078,98011.56885461343,98000.17455947839,97988.7789783407,97977.38218139595,97965.98423888852,97954.58521480874,97943.18516510857,97931.78413842888,97920.38209421006
2002-06-19 05:30:00,98068.41025501075,98057.02486527085,98045.63813602568,98034.25003433261,98022.86054907653,98011.46969093112,98000.07749467787,97988.68401900135,97977.2893348828,97965.89351380516,97954.49662123721,97943.09871471438,97931.69984460062,97920.29997304104
2002-06-19 05:35:00,98068.30800385604,98056.92459925912,98045.53985161113,98034.15372932624,98022.76622200698,98011.37734016117,97999.98711801584,97988.59561447456,97977.2029016828,97965.80905286752,97954.41413544244,97943.01820886803,97931.62132547774,97920.22345002518
2002-06-19 05:40:00,98068.19356535733,98056.81249114667,98045.43005937444,98034.04624071925,98022.66102612222,98011.27442634475,97999.88647533323,97988.4972323532,97977.1067707848,97965.71516564442,97954.32248632889,97942.92879425711,97931.53414375201,97920.13850179854
2002-06-19 05:45:00,98068.04672459004,98056.66867817348,98045.28925450087,98033.90842715483,98022.526188749,98011.1425504319,97999.75754589072,97988.37123470592,97976.98369141312,97965.59499272305,97954.20520990425,97942.81440620132,97931.42263776559,97920.02987337983
2002-06-19 05:50:00,98067.86526931774,98056.49168855764,98045.11667103517,98033.74019245764,98022.36224452853,98010.98283456311,97999.60199165136,97988.21977363375,97976.83625640429,97965.45151968626,97954.06563802937,97942.67867743803,97931.29069638385,97919.901663311
2002-06-19 05:55:00,98067.68605372743,98056.31504027719,98044.94267204416,98033.56891873552,98022.19376975043,98010.81723535192,97999.43935193671,97988.06018491276,97976.67981501843,97965.29832335612,97953.91578294031,97942.5322561038,97931.14779565854,97919.76236525511
2002-06-19 06:00:00,98067.48398053214,98056.11725233632,98044.74913584998,98033.37961177554,98022.00867648369,98010.63634174992,97999.26264114214,97987.88763710723,97976.51140960128,97965.1340412748,97953.75560821962,97942.37617649809,97930.99580303252,97919.61445572157
2002-06-19 06:05:00,98067.27372993572,98055.91084538613,98044.54659666956,98033.18096266236,98021.81393925827,98010.44553964189,97999.07580054125,97987.70478806601,97976.33258513425,97964.95927616728,97953.58493790065,97942.20963616688,97930.8334269196,97919.45627775344
2002-06-19 06:10:00,98067.04440546657,98055.68647127913,98044.3271387012,98032.96639245567,98021.60423174387,98010.24067001573,97998.87574230191,97987.50951377307,97976.14206815505,97964.77349205778,97953.40386506377,97942.03325594266,97930.66172361666,97919.28923822413
2002-06-19 06:15:00,98066.80943428609,98055.45631263957,98044.10179438732,98032.74586283011,98021.38851584503,98010.0297659881,97998.66964819246,97987.30822841033,97975.94559152446,97964.58182518883,97953.21700968717,97941.85121411154,97930.48449739732,97919.11682949979
2002-06-19 06:20:00,98066.56297544438,98055.21532443103,98043.8662441929,98032.5157207731,98021.16375283628,98009.81035162091,97998.45554962024,97987.09941127973,97975.74202154366,97964.38346931503,97953.02383671244,97941.66319481487,97930.30160468006,97918.93903756645
2002-06-19 06:25:00,98066.31203073454,98054.96984950689,98043.62622468159,98032.28114063306,98020.93459370958,98009.58659238045,97998.23716659361,97986.88637939704,97975.5343154693,97964.18106412218,97952.82670814524,97941.47131933358,97930.11495954818,97918.75760012057
2002-06-19 06:30:00,98066.05327914683,98054.71693249552,98043.37911009719,98032.03979692832,98020.69898834819,98009.35669026176,97998.01292942879,97986.66776684212,97975.32128670342,97963.97357900495,97952.62472780915,97941.2748064022,97929.9238783752,97918.57191574099
2002-06-19 06:35:00,98065.78941062017,98054.4589349715,98043.12696478917,98031.79348343158,98020.45848366816,98009.1219679399,97997.78395944506,97986.4445168041,97975.103723258,97963.7616688386,97952.41843817587,97941.0741053629,97929.7287350704,97918.38229955296
2002-06-19 06:40:00,98065.51680411692,98054.19248514295,98042.86664388633,98031.53926408416,98020.21033749127,98008.87986415501,97997.54786432178,97986.21439462806,97974.87953771323,97963.54338405635,97952.2060193113,97940.86751885932,97929.52794896076,97918.1872826556
2002-06-19 06:45:00,98065.23767692308,98053.91958200606,98042.59994914425,98031.27876112056,98019.95600770772,98008.63168593349,97997.30581268456,97985.97844221635,97974.64965611682,97963.31954484197,97951.98819462892,97940.65568176785,97929.32207378739,97917.9873445114
2002-06-19 06:50:00,98064.95149608908,98053.63978288227,98042.32651068906,98031.01166280369,98019.69522843853,98008.37720294717,97997.0576010341,97985.73647548267,97974.4139075001,97963.089988041,97951.7648043736,97940.43843411343,97929.11094644967,97917.78231654261
2002-06-19 06:55:00,98064.65962261354,98053.35429908005,98042.0474063337,98030.73892736508,98019.42885028063,98008.11716842481,97996.80389412046,97985.48907854005,97974.1728023945,97962.85515703801,97951.53623069281,97940.21610224376,97928.89484249386,97917.57242825971
2002-06-19 07:00:00,98064.36057289214,98053.06177054912,98041.76138339682,98030.45939570598,98019.15579607569,98007.85057743339,97996.5437511746,97985.23536798146,97973.92550885938,97962.61426613096,97951.30172942209,97939.98797927733,97928.67308844687,97917.3570358955
2002-06-19 07:05:00,98064.17847897926,98052.88493178545,98041.58978029869,98030.29300232609,98018.994580093,98007.69450017053,97996.39276801948,97985.08942966099,97973.78456287694,97962.47825791416,97951.17060310788,97939.86167824666,97928.55155583711,97917.24021274944
2002-06-19 07:10:00,98064.04437342696,98052.755050047,98041.46406746224,98030.17139687865,98018.87701296457,98007.58089364893,97996.28303672804,97984.98348523953,97973.68231857695,97962.37963134111,97951.07551730218,97939.77006182453,97928.46334319048,97917.15534204124
2002-06-19 07:15:00,98063.93694874321,98052.64997050882,98041.36132330484,98030.07097216247,98018.77888867805,98007.48505121467,97996.18946182617,97984.89217101206,97973.59326664486,97962.2928511316,97950.99102481626,97939.6878784852,97928.38349496502,97917.07786025971
2002-06-19 07:20:00,98063.81772176849,98052.53334739043,98041.2472840376,98029.95950183815,98018.66997756292,98007.37869444744,97996.08565972184,97984.79093054538,97973.49460210768,97962.19678359998,97950.89758097056,97939.59708924717,97928.29539435185,97916.99248600593
2002-06-19 07:25:00,98063.68269080695,98052.40147111026,98041.11854572724,98029.833888932,98018.54748191855,98007.25931256491,97995.96939332176,97984.6777874313,97973.38459605235,97962.08993330998,97950.79390869642,97939.49661939857,97928.19815229748,97916.89849800282
2002-06-19 07:30:00,98063.5354356616,98052.25792549805,98040.9786796443,98029.69767641973,98018.41490090474,98007.1303445922,97995.84402384397,97984.55600694216,97973.26640051555,97961.97532363118,97950.68288966845,97939.38919848327,97928.09433851433,97916.79830120648
2002-06-19 07:35:00,98063.38628079004,98052.11235616398,98040.83668642225,98029.55925115223,98018.28003727613,98006.99903864917,97995.71627478307,97984.43181811563,97973.14577959347,97961.85828195537,97950.56944126707,97939.2793590379,97927.98812441499,97916.69572925454
2002-06-19 07:40:00,98063.23616834875,98051.96581977136,98040.69371295358,98029.41983035147,98018.1441619829,98006.8667048215,97995.58748175336,97984.30656925178,97973.02408237368,97961.74014740188,97950.45488309357,97939.16839274015,97927.88076644133,97916.59199686184
2002-06-19 07:45:00,98063.0868130229,98051.8198894176,98040.55120632883,98029.28074827464,98018.00850774141,98006.73448433871,97995.45870382588,97984.18124596156,97972.90222897462,97961.62178172884,97950.34002480528,97939.0570625606,97927.77298547287,97916.48778676479
2002-06-19 07:50:00,98062.93543793866,98051.67204368293,98040.40687972904,98029.13993396059,98017.87120231432,98006.60068765434,97995.32841890339,97984.05447921205,97972.77899005574,97961.50208299984,97950.22388062626,97938.94448857832,97927.6639979794,97916.38240274877
2002-06-19 07:55:00,98062.78282028824,98051.52294533204,98040.26129682893,98028.99786505659,98017.73264855011,98006.46565271703,97995.19690900053,97983.92650323296,97972.65455939318,97961.38121105473,97950.10658220848,97938.83077931294,97927.55389377224,97916.27591990822
2002-06-19 08:00:00,98062.62757812733,98051.3713559426,98040.11334793236,98028.85354749413,98017.59195631386,98006.3285827289,97995.06346095195,97983.79667966678,97972.52836551177,97961.25865424414,97949.98767146256,97938.71552465885,97927.4423057574,97916.16800953592
2002-06-19 08:05:00,98062.50388393887,98051.25086270561,98039.99604567487,98028.73942676857,98017.48100853137,98006.22080029204,97994.95883745009,97983.69521025656,97972.43004697112,97961.16348469375,97949.89564994682,97938.62665070003,97927.35657894737,97916.08542905115
2002-06-19 08:10:00,98062.40233500054,98051.15154754043,98039.89897446132,98028.64460988423,98017.38845775639,98006.13052975222,97994.87086376784,97983.60955155919,97972.34672173011,97961.08251096461,97949.81704504562,97938.55043114371,97927.28276038499,97916.01402677775
2002-06-19 08:15:00,98062.29867080969,98051.05057725911,98039.80066496016,98028.54893160835,98017.29538427969,98006.04003690086,97994.78292890366,97983.52415362175,97972.26384153553,97961.00213140404,97949.73915110635,97938.47500980362,97927.20980053497,97915.94351887953
2002-06-19 08:20:00,98062.17711875455,98050.93265276325,98039.68631021028,98028.4380913393,98017.1880059695,98005.9360708099,97994.68232822411,97983.42687482307,97972.16984438433,97960.91137861578,97949.65160781813,97938.39064302965,97927.12857873106,97915.8654103062
2002-06-19 08:25:00,98062.0147104583,98050.77638642125,98039.53601779677,98028.29360999334,98017.04917779149,98005.80274226403,97994.55435069781,97983.30410723234,97972.05215503469,97960.79864543737,97949.54371746945,97938.28748952583,97927.03006225463,97915.77143213607
2002-06-19 08:30:00,98061.84174351115,98050.6101077788,98039.37623811336,98028.14014005497,98016.90183110053,98005.66133740563,97994.41871435482,97983.17407781165,97971.92758425418,97960.67939777601,97949.42966856145,97938.17852431574,97926.9260734029,97915.6723142459
2002-06-19 08:35:00,98061.66677204844,98050.4417814546,98039.21438477877,98027.98458538028,98016.75240101464,98005.51786020344,97994.28102367606,97983.04201682007,97971.80100793178,97960.55817295231,97949.31367270036,97938.067643917,97926.82020262607,97915.57134942236
2002-06-19 08:40:00,98061.4918458769,98050.27339876324,98039.05238028379,98027.8287914645,98016.6026505537,98005.37398919657,97994.14287448915,97982.90944199625,97971.67387195412,97960.43635191154,97949.19705294048,97937.95612043783,97926.71367769982,97915.46972739015
2002-06-19 08:45:00,98061.312465738,98050.10085899026,98038.88649453908,98027.66937263493,98016.44951343538,98005.22695277538,97994.00176502204,97982.77409718283,97971.54414307658,97960.31210365152,97949.07816196875,97937.84247364326,97926.60517063554,97915.3662586915
2002-06-19 08:50:00,98061.13252022794,98049.92766626239,98038.71988012818,98027.50915933566,98016.29552470607,98005.07901588918,97993.85971476104,97982.63777998083,97971.41341884858,97960.1868453486,97948.95825405595,97937.72781033444,97926.49565434558,97915.26179469957
2002-06-19 08:55:00,98060.94995149584,98049.75197534678,98038.550885148,98027.34667658721,98016.13937175133,98004.92901434583,97993.71569379604,97982.49958061123,97971.28089602813,97960.05986770365,97948.83670243582,97937.61157603646,97926.38463754293,97915.15589901681
2002-06-19 09:00:00,98060.76737031245,98049.57616548428,98038.38167633383,98027.18389524371,98015.98284452135,98004.77857146222,97993.57117297761,97982.36083130309,97971.14778126993,97959.93226371982,97948.71449716002,97937.49466739067,97926.2729319082,97915.04930607315
2002-06-19 09:05:00,98060.6055212847,98049.42088279691,98038.23278129143,98027.04120537319,98015.84617712957,98004.64774704506,97993.44601920804,97982.24118746528,97971.03350032456,97959.82321203241,97948.61055309881,97937.39571963146,97926.17887790744,97914.96004651833
2002-06-19 09:10:00,98060.43358335782,98049.25629982997,98038.07532988115,98026.89066069684,98015.70231612056,98004.51035139816,97993.31487954412,97982.11610880878,97970.91430485934,97959.70973884921,97948.50265638532,97937.29326641336,97926.0817460654,97914.868118112
2002-06-19 09:15:00,98060.24988934683,98049.08053412524,98037.90725341268,98026.73003013607,98015.54888806063,98004.36388654343,97993.1751481433,97981.98289725218,97970.78741901928,97959.58900394906,97948.38791508396,97937.18437635367,97925.97857765223,97914.77054729314
2002-06-19 09:20:00,98060.05974703036,98048.89849423655,98037.73308070983,98026.56348311258,98015.38972361709,98004.21186496853,97993.030039256,97981.84448725551,97970.65551379972,97959.46342885775,97948.26851299923,97937.07100527296,97925.87110851271,97914.66885681331
2002-06-19 09:25:00,98059.86688684391,98048.71374165315,98037.5562110338,98026.39426401553,98015.22791966615,98004.05724262354,97992.88237318661,97981.70356750092,97970.5211493907,97959.33544787097,97948.1467608283,97936.95534237036,97925.76140832093,97914.56499881722
2002-06-19 09:30:00,98059.67174676419,98048.52677964557,98037.37719722232,98026.22296146561,98015.06408901855,98003.90064727681,97992.73278571217,97981.56077664944,97970.38496349583,97959.20569474883,97948.02328597268,97936.83800666843,97925.65008595386,97914.45957033042
2002-06-19 09:35:00,98059.47520784236,98048.33840986749,98037.19677229387,98026.05024900746,98014.89885334157,98003.7426547744,97992.58181149808,97981.41661174515,97970.24741836879,97959.07459931087,97947.89848784813,97936.71936895874,97925.53748516453,97914.35288956543
2002-06-19 09:40:00,98059.27740441813,98048.14878702119,98037.01510425899,98025.8763021968,98014.73239111481,98003.58344296634,97992.42962516268,97981.27124224998,97970.1086767911,97958.94231634703,97947.77251205407,97936.5995645224,97925.42372983352,97914.24506790517
2002-06-19 09:45:00,98059.07925257499,98047.95874937366,98036.83296231733,98025.70182891835,98014.56535565505,98003.42361626979,97992.27678679505,97981.12518755624,97969.96922037768,97958.80929209608,97947.64577146524,97936.47897456873,97925.30917095018,97914.13642741743
2002-06-19 09:50:00,98058.8804268418,98047.76802911214,98036.6501272072,98025.52665066047,98014.39760260755,98003.26305902243,97992.12320498291,97980.97837688997,97969.8289959984,97958.67548851958,97947.51824090055,97936.35758477556,97925.19380322639,97914.02697007338
2002-06-19 09:55:00,98058.6816890417,98047.57731946209,98036.46723155616,98025.35134634371,98014.2296631012,98003.1022595844,97991.96932951204,97980.83122492976,97969.68838610197,97958.54125825498,97947.39024525051,97936.23569407147,97925.07790119121,97913.91694744579
2002-06-19 10:00:00,98058.48266061595,98047.38629688276,98036.28399867946,98025.17567917054,98014.0613343117,98002.94104413301,97991.81501142721,97980.6836041566,97969.54728172283,97958.40650841751,97947.26170554144,97936.1132354509,97924.9614080361,97913.80631121222
2002-06-19 10:05:00,98058.24176567217,98047.15377883587,98036.05965235569,98024.9592942484,98013.8526994807,98002.73995217013,97991.62126537741,97980.49702357833,97969.36770554098,97958.23379468957,97947.09572977065,97935.95388849246,97924.80859413036,97913.65994255686
2002-06-19 10:10:00,98058.03968179181,98046.95745483764,98035.86899786777,98024.77420454126,98013.67306180226,98002.56565353928,97991.45219933853,97980.33309322446,97969.20882374028,97958.0798833802,97946.94671935719,97935.80971750879,97924.6692087218,97913.52529379126
2002-06-19 10:15:00,98057.85835674642,98046.78149674194,98035.69826211827,98024.60854933622,98013.51234876428,98002.40974738718,97991.30096800152,97980.18640973965,97969.06656832574,97957.94194463229,97946.81299454566,97935.68011234034,97924.54363712273,97913.4036748153
2002-06-19 10:20:00,98057.69252015572,98046.62004926156,98035.54112781637,98024.45564981022,98013.36360595544,98002.26508632522,97991.16031851071,97980.0497061,97968.9337482253,97957.8129482673,97946.68776407436,97935.5585916644,97924.42577173717,97913.28940949551
2002-06-19 10:25:00,98057.52171431475,98046.45433665642,98035.38036618287,98024.29970333738,98013.2123439481,98002.11838120609,97991.01804474054,97979.91174142058,97968.7999758113,97957.68325827946,97946.56205422066,97935.43676705612,97924.30774458835,97913.17509554017
2002-06-19 10:30:00,98057.35892003715,98046.29577676834,98035.22597924636,98024.14942361235,98013.06610258778,98001.9761081201,97990.8796702887,97979.77719687668,97968.66919344016,97957.5561714041,97946.43859734948,97935.3168761213,97924.1913572004,97913.06214880219
2002-06-19 10:35:00,98057.19392307021,98046.1353369801,98035.06998863477,98023.99777950683,98012.91870545564,98001.83285926495,97990.74047051245,97979.64194703544,97968.53779614835,97957.4285325893,97946.31462713277,97935.19648916836,97924.07447295391,97912.94868871635
2002-06-19 10:40:00,98057.03601253584,98045.98127770476,98034.91973126271,98023.85127308578,98012.77589720857,98001.693694736,97990.60489377564,97979.5099005401,97968.40922098127,97957.30336904344,97946.19281530932,97935.07796957428,97923.95918708635,97912.8365774129
2002-06-19 10:45:00,98056.8771663806,98045.82646084373,98034.76885896461,98023.70426665238,98012.63268155888,98001.5541957994,97990.46903650787,97979.37760841941,97968.28041697419,97957.17797693328,97946.07076069359,97934.95918050417,97923.84359462396,97912.7241136679
2002-06-19 10:50:00,98056.72430247215,98045.67701061445,98034.62278580763,98023.56153492998,98012.49325559098,98001.41803892034,97990.3361100537,97979.24787064175,97968.15382299808,97957.05447945683,97945.95031086734,97934.84172881114,97923.7290917413,97912.61250952989
2002-06-19 10:55:00,98056.571520547,98045.52768243465,98034.47685091266,98023.41893997426,98012.35395170338,98001.28197876672,97990.2032451578,97979.11814979106,97968.02719243917,97956.93088396834,97945.82969485098,97934.72403719633,97923.6142708471,97912.50050606043
2002-06-19 11:00:00,98056.42400250389,98045.38305396595,98034.33509537777,98023.28004391074,98012.21790289195,98001.14876409089,97990.07284840975,97978.99054989584,97967.90236329002,97956.80879531623,97945.71031344644,97934.60732790739,97923.50019777394,97912.38903246356
