27/09/2004	002959.000	-18.129	-19.331	-20.781	0.165	-25.26
27/09/2004	005959.000	-17.173	-19.205	+9999	0.148	-24.65
27/09/2004	012959.000	-16.169	-19.760	+9999	0.152	-23.97
27/09/2004	015959.000	-14.761	-16.063	-0.346	0.126	-23.28
27/09/2004	022959.000	+9999	-27.088	+9999	0.195	-17.45
27/09/2004	025959.000	+9999	-21.620	+9999	0.222	-13.88
27/09/2004	032959.000	+9999	-19.890	+9999	0.185	-16.96
27/09/2004	035959.000	+9999	-13.981	+9999	0.136	-15.41
27/09/2004	042959.000	+9999	-23.094	+9999	0.237	-5.59
27/09/2004	045959.000	+9999	-7.748	+9999	0.170	-5.30
27/09/2004	052959.000	+9999	-6.016	+9999	0.131	-8.38
27/09/2004	055959.000	+9999	-9.980	+9999	0.148	-2.88
27/09/2004	062959.000	+9999	0.701	+9999	0.143	11.33
27/09/2004	065959.000	+9999	-22.259	+9999	0.078	30.17
27/09/2004	072959.000	+9999	4.631	+9999	0.123	34.51
27/09/2004	075959.000	+9999	8.366	+9999	0.186	82.44
27/09/2004	082959.000	+9999	12.781	+9999	0.191	134.24
27/09/2004	085959.000	+9999	21.311	+9999	0.191	162.96
27/09/2004	092959.000	+9999	21.911	+9999	0.174	148.03
27/09/2004	095959.000	+9999	53.014	+9999	0.171	195.96
27/09/2004	102959.000	+9999	116.554	+9999	0.195	254.68
27/09/2004	105959.000	+9999	194.299	+9999	0.690	452.96
27/09/2004	112959.000	+9999	144.400	+9999	0.133	467.26
27/09/2004	115959.000	+9999	168.409	+9999	0.156	506.20
27/09/2004	122959.000	151.760	171.839	+9999	0.238	526.16
27/09/2004	125959.000	112.078	118.639	112.565	0.237	428.01
27/09/2004	132959.000	160.616	173.414	217.720	0.402	487.96
27/09/2004	135959.000	154.006	165.820	201.149	0.431	430.35
27/09/2004	142959.000	129.905	139.964	170.789	0.305	384.45
27/09/2004	145959.000	82.450	90.240	132.070	0.332	277.75
27/09/2004	152959.000	59.479	65.455	101.142	0.340	240.69
27/09/2004	155959.000	37.844	42.432	77.540	0.377	163.87
27/09/2004	162959.000	5.978	8.824	48.374	0.314	83.96
27/09/2004	165959.000	-22.476	-20.264	36.425	0.280	4.91
27/09/2004	172959.000	-31.447	-30.736	11.259	0.200	-53.35
27/09/2004	175959.000	-20.432	-20.398	0.155	0.109	-78.22
27/09/2004	182959.000	-3.301	-3.302	-0.125	0.045	-74.69
27/09/2004	185959.000	-1.587	-1.588	-0.084	0.034	-70.89
27/09/2004	192959.000	-8.214	-8.229	-0.519	0.090	-70.19
27/09/2004	195959.000	-15.632	-15.750	-2.333	0.080	-70.63
27/09/2004	202959.000	-29.442	-29.665	-4.236	0.122	-73.39
27/09/2004	205959.000	-4.278	-4.366	-1.493	0.082	-73.58
27/09/2004	212959.000	-7.387	-7.560	-3.066	0.074	-74.67
27/09/2004	215959.000	-7.751	-7.984	-4.145	0.068	-75.27
27/09/2004	222959.000	-3.290	-3.395	-1.835	0.048	-73.63
27/09/2004	225959.000	-0.409	-0.425	-0.282	0.017	-70.46
27/09/2004	232959.000	-0.362	-0.356	0.008	0.019	-62.41
27/09/2004	235959.000	0.471	0.471	0.034	0.051	-53.67
