cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:00:00,300.000,300.000,300.000,296.075,58.325,100223.354,74.936,287.334,99733.833,294.154,100084.385,
2004-06-01 00:05:00,299.873,299.873,298.230,291.871,78.032,100229.125,22.558,287.334,99731.472,290.161,100087.891,
2004-06-01 00:10:00,299.604,299.604,295.929,290.655,85.131,100229.790,7.417,287.334,99729.111,289.684,100088.133,
2004-06-01 00:15:00,299.143,299.143,293.220,290.920,83.770,100229.763,9.402,287.334,99726.750,289.675,100088.165,
2004-06-01 00:20:00,298.711,298.711,291.528,291.307,81.788,100229.600,12.885,287.334,99724.389,289.744,100088.112,
2004-06-01 00:25:00,298.376,298.376,290.461,291.449,81.041,100229.546,13.624,287.334,99722.028,289.773,100088.103,
2004-06-01 00:30:00,298.125,298.125,289.710,291.472,80.911,100229.499,13.091,287.334,99719.667,289.800,100088.070,
2004-06-01 00:35:00,297.925,297.925,289.087,291.372,81.185,100229.680,11.205,287.333,99717.306,289.709,100088.206,
2004-06-01 00:40:00,297.756,297.756,288.526,291.175,81.729,100229.979,8.268,287.333,99714.944,289.536,100088.412,
2004-06-01 00:45:00,297.604,297.604,288.021,290.930,82.388,100230.302,4.845,287.333,99712.583,289.344,100088.626,
2004-06-01 00:50:00,297.460,297.460,287.565,290.749,82.745,100230.553,2.187,287.333,99710.222,289.191,100088.793,
2004-06-01 00:55:00,297.320,297.320,287.153,290.627,82.846,100230.764,0.239,287.333,99707.861,289.064,100088.943,
2004-06-01 01:00:00,297.186,297.186,286.781,290.546,82.807,100230.926,0.239,287.333,99705.500,288.966,100089.060,
2004-06-01 01:05:00,297.059,297.059,286.443,290.482,82.768,100231.050,0.239,287.342,99703.931,288.892,100089.151,
2004-06-01 01:10:00,296.942,296.942,286.162,290.438,82.687,100231.146,0.239,287.351,99702.361,288.835,100089.223,
2004-06-01 01:15:00,296.833,296.833,285.933,290.374,82.737,100231.253,0.239,287.360,99700.792,288.775,100089.300,
2004-06-01 01:20:00,296.733,296.733,285.753,290.311,82.798,100231.354,0.239,287.369,99699.222,288.717,100089.371,
2004-06-01 01:25:00,296.639,296.639,285.616,290.237,83.245,100231.463,0.239,287.378,99697.653,288.656,100089.447,
2004-06-01 01:30:00,296.550,296.550,285.517,290.171,83.569,100231.564,0.239,287.387,99696.083,288.598,100089.517,
2004-06-01 01:35:00,296.465,296.465,285.451,290.104,83.800,100231.668,0.239,287.396,99694.514,288.538,100089.590,
2004-06-01 01:40:00,296.385,296.385,285.414,290.045,83.929,100231.764,0.239,287.405,99692.944,288.483,100089.658,
2004-06-01 01:45:00,296.308,296.308,285.403,289.984,84.032,100231.862,0.239,287.414,99691.375,288.427,100089.727,
2004-06-01 01:50:00,296.234,296.234,285.412,289.930,84.095,100231.953,0.239,287.423,99689.806,288.374,100089.791,
2004-06-01 01:55:00,296.164,296.164,285.441,289.875,84.156,100232.045,0.060,287.432,99688.236,288.321,100089.857,
2004-06-01 02:00:00,296.097,296.097,285.487,289.824,84.198,100232.132,0.060,287.441,99686.667,288.270,100089.919,
2004-06-01 02:05:00,296.032,296.032,285.547,289.791,84.213,100232.165,0.060,287.444,99685.875,288.248,100089.938,
2004-06-01 02:10:00,295.968,295.968,285.597,289.785,84.139,100232.178,0.060,287.446,99685.083,288.240,100089.948,
2004-06-01 02:15:00,295.906,295.906,285.639,289.780,84.086,100232.189,0.060,287.448,99684.292,288.234,100089.957,
2004-06-01 02:20:00,295.846,295.846,285.675,289.770,84.073,100232.203,0.060,287.450,99683.500,288.227,100089.967,
2004-06-01 02:25:00,295.788,295.788,285.706,289.751,83.801,100232.220,0.060,287.453,99682.708,288.218,100089.977,
2004-06-01 02:30:00,295.733,295.733,285.734,289.732,83.611,100232.237,0.060,287.455,99681.917,288.209,100089.987,
2004-06-01 02:35:00,295.678,295.678,285.758,289.711,83.538,100232.255,0.060,287.457,99681.125,288.199,100089.997,
2004-06-01 02:40:00,295.625,295.625,285.780,289.693,83.513,100232.270,0.060,287.460,99680.333,288.191,100090.006,
2004-06-01 02:45:00,295.572,295.572,285.800,289.675,83.532,100232.285,0.060,287.462,99679.542,288.183,100090.015,
2004-06-01 02:50:00,295.521,295.521,285.819,289.658,83.560,100232.299,0.060,287.464,99678.750,288.175,100090.022,
