cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.873,299.873,298.230,292.000,78.178,100229.095,24.045,287.334,99731.472,290.170,100087.887,
2004-06-01 00:10:00,299.604,299.604,295.929,290.890,84.582,100229.724,10.116,287.334,99729.111,289.710,100088.120,
2004-06-01 00:15:00,299.149,299.149,293.226,291.335,82.526,100229.640,14.166,287.334,99726.750,289.726,100088.139,
2004-06-01 00:20:00,298.728,298.728,291.544,291.740,80.783,100229.460,17.855,287.334,99724.389,289.808,100088.080,
2004-06-01 00:25:00,298.411,298.411,290.488,291.839,80.449,100229.412,18.108,287.334,99722.028,289.839,100088.070,
2004-06-01 00:30:00,298.175,298.175,289.743,291.837,80.519,100229.375,17.275,287.334,99719.667,289.860,100088.040,
2004-06-01 00:35:00,297.987,297.987,289.116,291.727,80.844,100229.565,15.287,287.333,99717.306,289.763,100088.179,
2004-06-01 00:40:00,297.826,297.826,288.552,291.523,81.389,100229.868,12.267,287.333,99714.944,289.587,100088.387,
2004-06-01 00:45:00,297.680,297.680,288.044,291.298,81.898,100230.185,9.062,287.333,99712.583,289.397,100088.600,
2004-06-01 00:50:00,297.542,297.542,287.586,291.131,82.145,100230.430,6.567,287.333,99710.222,289.248,100088.765,
2004-06-01 00:55:00,297.407,297.407,287.172,291.029,82.143,100230.633,3.168,287.333,99707.861,289.126,100088.912,
2004-06-01 01:00:00,297.278,297.278,286.797,290.943,82.146,100230.797,1.673,287.333,99705.500,289.025,100089.031,
2004-06-01 01:05:00,297.158,297.158,286.458,290.880,82.119,100230.923,0.461,287.342,99703.931,288.948,100089.123,
2004-06-01 01:10:00,297.046,297.046,286.175,290.830,82.092,100231.024,0.239,287.351,99702.361,288.888,100089.197,
2004-06-01 01:15:00,296.942,296.942,285.945,290.770,82.131,100231.131,0.239,287.360,99700.792,288.827,100089.274,
2004-06-01 01:20:00,296.846,296.846,285.762,290.708,82.194,100231.231,0.239,287.369,99699.222,288.770,100089.345,
2004-06-01 01:25:00,296.756,296.756,285.623,290.641,82.605,100231.338,0.239,287.378,99697.653,288.709,100089.421,
2004-06-01 01:30:00,296.672,296.672,285.522,290.574,82.919,100231.438,0.239,287.387,99696.083,288.651,100089.490,
2004-06-01 01:35:00,296.591,296.591,285.454,290.512,83.110,100231.541,0.239,287.396,99694.514,288.592,100089.563,
2004-06-01 01:40:00,296.514,296.514,285.415,290.451,83.236,100231.637,0.239,287.405,99692.944,288.537,100089.630,
2004-06-01 01:45:00,296.441,296.441,285.400,290.396,83.302,100231.733,0.239,287.414,99691.375,288.481,100089.699,
2004-06-01 01:50:00,296.371,296.371,285.408,290.340,83.365,100231.825,0.239,287.423,99689.806,288.428,100089.764,
2004-06-01 01:55:00,296.304,296.304,285.435,290.289,83.405,100231.916,0.060,287.432,99688.236,288.376,100089.829,
2004-06-01 02:00:00,296.240,296.240,285.478,290.235,83.459,100232.003,0.060,287.441,99686.667,288.325,100089.891,
2004-06-01 02:05:00,296.178,296.178,285.537,290.207,83.453,100232.034,0.060,287.444,99685.875,288.304,100089.910,
