,(m) TempProfile_K_1.5,(m) TempProfile_K_7.5,(m) TempProfile_K_7.5
2008-07-02 00:40:00,18.349809904950348,18.038199955094285,18.038199955094285
2008-07-02 00:50:00,17.97081089932493,17.612082237486675,17.612082237486675
2008-07-02 01:00:00,17.005522211344044,16.78038702929325,16.78038702929325
2008-07-02 01:10:00,16.892813870544728,16.72566982837037,16.72566982837037
2008-07-02 01:20:00,16.939484179413967,16.7777196472656,16.7777196472656
2008-07-02 01:30:00,17.133837413231845,16.940233646134743,16.940233646134743
2008-07-02 01:40:00,17.56507850491346,17.262895196500722,17.262895196500722
2008-07-02 01:50:00,17.656467192416642,17.332723263114303,17.332723263114303
2008-07-02 02:00:00,17.69591096967156,17.37332780934861,17.37332780934861
2008-07-02 02:10:00,17.69236388520892,17.36285668532298,17.36285668532298
2008-07-02 02:20:00,17.657715240970333,17.325346262481332,17.325346262481332
2008-07-02 02:30:00,17.617402238999148,17.28506005689667,17.28506005689667
2008-07-02 02:40:00,17.576965682987463,17.244526645619487,17.244526645619487
2008-07-02 02:50:00,17.53613237243752,17.203846125110942,17.203846125110942
2008-07-02 03:00:00,17.496395354307197,17.164826312865898,17.164826312865898
2008-07-02 03:10:00,17.45770366398716,17.127267974773076,17.127267974773076
2008-07-02 03:20:00,17.412473918312855,17.089067667521363,17.089067667521363
2008-07-02 03:30:00,17.37071978555889,17.054075710833388,17.054075710833388
2008-07-02 03:40:00,17.330536567141223,17.019780604462767,17.019780604462767
2008-07-02 03:50:00,17.291538304148446,16.9865808677593,16.9865808677593
2008-07-02 04:00:00,17.264397390282397,16.964705802896844,16.964705802896844
2008-07-02 04:10:00,17.302804116865047,17.00533161291304,17.00533161291304
2008-07-02 04:20:00,17.235446526324097,16.974557937470422,16.974557937470422
2008-07-02 04:30:00,16.981452920311312,16.83311667611713,16.83311667611713
2008-07-02 04:40:00,17.041453603216894,16.88999558568156,16.88999558568156
2008-07-02 04:50:00,17.109946850610754,16.953073043630184,16.953073043630184
2008-07-02 05:00:00,17.188386925394127,17.025320676328022,17.025320676328022
2008-07-02 05:10:00,17.270767361101093,17.1046662712979,17.1046662712979
2008-07-02 05:20:00,17.38969160057775,17.213145696833976,17.213145696833976
2008-07-02 05:30:00,17.52646075593202,17.33266939746619,17.33266939746619
2008-07-02 05:40:00,17.6714970184629,17.456738312097684,17.456738312097684
2008-07-02 05:50:00,17.823655528691347,17.584205395488027,17.584205395488027
2008-07-02 06:00:00,17.996694659481875,17.732157863662906,17.732157863662906
2008-07-02 06:10:00,18.130128549787855,17.876972411344298,17.876972411344298
2008-07-02 06:20:00,18.2992286935347,18.05489779495582,18.05489779495582
2008-07-02 06:30:00,18.49242424331385,18.24924312769491,18.24924312769491
2008-07-02 06:40:00,18.688689416622253,18.44572539894483,18.44572539894483
2008-07-02 06:50:00,18.88809926950057,18.644299849046774,18.644299849046774
2008-07-02 07:00:00,19.10041006868147,18.855230355620392,18.855230355620392
2008-07-02 07:10:00,19.657807622350674,19.330218031271613,19.330218031271613
2008-07-02 07:20:00,19.981720660701114,19.624204808679224,19.624204808679224
2008-07-02 07:30:00,20.23790435582447,19.87650382503068,19.87650382503068
2008-07-02 07:40:00,20.515483840866352,20.144467726046685,20.144467726046685
2008-07-02 07:50:00,20.790153403498323,20.40995731960834,20.40995731960834
2008-07-02 08:00:00,21.065684592302546,20.676227662510428,20.676227662510428
2008-07-02 08:10:00,21.35182438124258,20.951161798173416,20.951161798173416
2008-07-02 08:20:00,21.64106919383113,21.225705489201403,21.225705489201403
2008-07-02 08:30:00,21.929765610989875,21.500104826825805,21.500104826825805
2008-07-02 08:40:00,22.218682250994107,21.774748566576932,21.774748566576932
2008-07-02 08:50:00,22.509006838270125,22.050175826465818,22.050175826465818
2008-07-02 09:00:00,22.800225284294697,22.326103404688467,22.326103404688467
2008-07-02 09:10:00,23.08989027064871,22.60203507405066,22.60203507405066
2008-07-02 09:20:00,23.374196287863924,22.873860045824813,22.873860045824813
2008-07-02 09:30:00,23.65757259400101,23.14523847343088,23.14523847343088
2008-07-02 09:40:00,23.93977533003732,23.415981028518388,23.415981028518388
2008-07-02 09:50:00,24.221258956681368,23.687061503224925,23.687061503224925
2008-07-02 10:00:00,24.497121552057195,23.952728088511094,23.952728088511094
2008-07-02 10:10:00,24.741292547758178,24.18846621437035,24.18846621437035
2008-07-02 10:20:00,24.98800939564336,24.426766343451845,24.426766343451845
2008-07-02 10:30:00,25.272283642680748,24.689592794373368,24.689592794373368
2008-07-02 10:40:00,25.542062071024475,24.942072465428907,24.942072465428907
2008-07-02 10:50:00,25.81957498046893,25.198536051741826,25.198536051741826
2008-07-02 11:00:00,26.0923421662809,25.449547205380327,25.449547205380327
2008-07-02 11:10:00,26.331836709080164,25.670855227833556,25.670855227833556
2008-07-02 11:20:00,26.562377026172612,25.889502830878314,25.889502830878314
2008-07-02 11:30:00,26.788869593132063,26.10870755255513,26.10870755255513
2008-07-02 11:40:00,27.01522484756731,26.328000522380478,26.328000522380478
2008-07-02 11:50:00,27.24631206308095,26.55014964463072,26.55014964463072
2008-07-02 12:00:00,27.444346158479107,26.73324603301745,26.73324603301745
2008-07-02 12:10:00,27.487874927234827,26.75324357931646,26.75324357931646
2008-07-02 12:20:00,27.55592835844277,26.784583405560568,26.784583405560568
2008-07-02 12:30:00,27.635759772853305,26.821477806450105,26.821477806450105
2008-07-02 12:40:00,27.67393929195839,26.833727117277533,26.833727117277533
2008-07-02 12:50:00,27.69938306163027,26.839372893251607,26.839372893251607
2008-07-02 13:00:00,27.719059914555885,26.850998257902347,26.850998257902347
2008-07-02 13:10:00,27.810315021405813,26.936727440129744,26.936727440129744
2008-07-02 13:20:00,27.896761053249804,27.023269328577896,27.023269328577896
2008-07-02 13:30:00,27.960906661361207,27.09667276375683,27.09667276375683
2008-07-02 13:40:00,28.01047555526253,27.15960548136445,27.15960548136445
2008-07-02 13:50:00,28.045237158145312,27.212818139287776,27.212818139287776
2008-07-02 14:00:00,28.07161570257955,27.261809377425152,27.261809377425152
2008-07-02 14:10:00,28.09446397164311,27.31584530278178,27.31584530278178
2008-07-02 14:20:00,28.19482226331354,27.418427952116247,27.418427952116247
2008-07-02 14:30:00,28.24574864781914,27.48992865930029,27.48992865930029
2008-07-02 14:40:00,28.295555231652656,27.55861431742011,27.55861431742011
2008-07-02 14:50:00,28.335555668455356,27.622568970122927,27.622568970122927
2008-07-02 15:00:00,28.362567496953147,27.678271428611026,27.678271428611026
2008-07-02 15:10:00,28.380647277415562,27.730982473801134,27.730982473801134
2008-07-02 15:20:00,28.37926621546103,27.770130053512958,27.770130053512958
2008-07-02 15:30:00,28.37071214221379,27.803437728998347,27.803437728998347
2008-07-02 15:40:00,28.35915275182782,27.834075865763282,27.834075865763282
2008-07-02 15:50:00,28.340824966913885,27.858820236692566,27.858820236692566
2008-07-02 16:00:00,28.3135947391321,27.87311536101339,27.87311536101339
2008-07-02 16:10:00,28.23763436926515,27.838590250744346,27.838590250744346
2008-07-02 16:20:00,28.165338802875908,27.805169972592864,27.805169972592864
2008-07-02 16:30:00,28.092652205918967,27.77005752049638,27.77005752049638
2008-07-02 16:40:00,28.0244934733131,27.737146112936273,27.737146112936273
2008-07-02 16:50:00,27.96203433812036,27.70739245195938,27.70739245195938
2008-07-02 17:00:00,27.88801381015935,27.662338191321226,27.662338191321226
2008-07-02 17:10:00,27.740196525599174,27.536622502076682,27.536622502076682
2008-07-02 17:20:00,27.654199719100347,27.46287286929129,27.46287286929129
2008-07-02 17:30:00,27.56916724140666,27.388834838352636,27.388834838352636
2008-07-02 17:40:00,27.481329775523307,27.312440217109497,27.312440217109497
2008-07-02 17:50:00,27.392638641759106,27.235150215803515,27.235150215803515
2008-07-02 18:00:00,27.29034028284758,27.143663157993274,27.143663157993274
2008-07-02 18:10:00,27.13428381340259,26.997308753536913,26.997308753536913
2008-07-02 18:20:00,26.959303742614793,26.835439883831327,26.835439883831327
2008-07-02 18:30:00,26.78301563247925,26.67193466655783,26.67193466655783
2008-07-02 18:40:00,26.604637490523544,26.50673492461408,26.50673492461408
2008-07-02 18:50:00,26.445560558869204,26.355838888238452,26.355838888238452
2008-07-02 19:00:00,26.28042246637324,26.196228261111003,26.196228261111003
2008-07-02 19:10:00,26.089499570917894,26.00753706208718,26.00753706208718
2008-07-02 19:20:00,25.898596166846573,25.81700080920905,25.81700080920905
2008-07-02 19:30:00,25.708877858077642,25.627458541885005,25.627458541885005
2008-07-02 19:40:00,25.520547265958726,25.438973842546147,25.438973842546147
2008-07-02 19:50:00,25.33342359509794,25.251414972127918,25.251414972127918
2008-07-02 20:00:00,25.150253570483756,25.06777566675379,25.06777566675379
2008-07-02 20:10:00,24.852683288682158,24.77976953592298,24.77976953592298
2008-07-02 20:20:00,24.67745179269724,24.60511056643969,24.60511056643969
2008-07-02 20:30:00,24.512623882045773,24.43904832009889,24.43904832009889
2008-07-02 20:40:00,24.348343211107533,24.273489016024087,24.273489016024087
2008-07-02 20:50:00,24.184850774304664,24.10854118239365,24.10854118239365
2008-07-02 21:00:00,24.011789626431778,23.9334119210763,23.9334119210763
2008-07-02 21:10:00,23.888226921750118,23.79844131962983,23.79844131962983
2008-07-02 21:20:00,23.678966915536762,23.58574501491796,23.58574501491796
2008-07-02 21:30:00,23.456430875775254,23.36302276436919,23.36302276436919
2008-07-02 21:40:00,23.238132792184444,23.143271254807473,23.143271254807473
2008-07-02 21:50:00,23.02164427979659,22.924792850941287,22.924792850941287
2008-07-02 22:00:00,22.809852174017976,22.710852107877315,22.710852107877315
2008-07-02 22:10:00,22.616259350533767,22.51542656773728,22.51542656773728
2008-07-02 22:20:00,22.420344328751014,22.31680780786553,22.31680780786553
2008-07-02 22:30:00,22.224216432691378,22.11844368098764,22.11844368098764
2008-07-02 22:40:00,22.027988111209595,21.920010987029002,21.920010987029002
2008-07-02 22:50:00,21.831648647992665,21.721566602578605,21.721566602578605
2008-07-02 23:00:00,21.64222811622517,21.530311831012966,21.530311831012966
2008-07-02 23:10:00,21.475490631371997,21.362490825924908,21.362490825924908
2008-07-02 23:20:00,21.309717386775333,21.195525388155602,21.195525388155602
2008-07-02 23:30:00,21.14429319640675,21.02884504727257,21.02884504727257
2008-07-02 23:40:00,20.980049017952695,20.863111422989334,20.863111422989334
2008-07-02 23:50:00,20.818209554541113,20.699252400960575,20.699252400960575
2008-07-03 00:00:00,20.684456642147325,20.564243795921755,20.564243795921755
2008-07-03 00:10:00,20.63288891724477,20.516651959620106,20.516651959620106
2008-07-03 00:20:00,20.58543323080403,20.473338040413864,20.473338040413864
2008-07-03 00:30:00,20.534813700837447,20.427651197785565,20.427651197785565
2008-07-03 00:40:00,20.486392941653037,20.38385626036751,20.38385626036751
2008-07-03 00:50:00,20.43778307497149,20.33988142009497,20.33988142009497
2008-07-03 01:00:00,20.382150183976478,20.2886486500189,20.2886486500189
2008-07-03 01:10:00,20.304801541473694,20.214353154710295,20.214353154710295
2008-07-03 01:20:00,20.232173971310885,20.14325126507663,20.14325126507663
2008-07-03 01:30:00,20.160746186562392,20.07288163372948,20.07288163372948
2008-07-03 01:40:00,20.09005535831244,20.0030494139678,20.0030494139678
2008-07-03 01:50:00,20.02001267201581,19.93368381936665,19.93368381936665
2008-07-03 02:00:00,19.909847816290494,19.822594723124666,19.822594723124666
2008-07-03 02:10:00,19.661546183698533,19.569046252205624,19.569046252205624
2008-07-03 02:20:00,19.409523722979543,19.311744337279947,19.311744337279947
2008-07-03 02:30:00,19.158653144517643,19.05501753000442,19.05501753000442
2008-07-03 02:40:00,18.908566946353233,18.798749740598282,18.798749740598282
2008-07-03 02:50:00,18.65901090299741,18.542823176644788,18.542823176644788
2008-07-03 03:00:00,18.434660719061924,18.312709760777352,18.312709760777352
2008-07-03 03:10:00,18.292251339578854,18.167227151212273,18.167227151212273
2008-07-03 03:20:00,18.150598505506196,18.022237419768487,18.022237419768487
2008-07-03 03:30:00,18.00870099837954,17.87735499909462,17.87735499909462
2008-07-03 03:40:00,17.86694933686431,17.732571041128722,17.732571041128722
2008-07-03 03:50:00,17.725233927865986,17.58785394180171,17.58785394180171
2008-07-03 04:00:00,17.620942753441398,17.475348334810235,17.475348334810235
2008-07-03 04:10:00,17.558452584178326,17.409954195121315,17.409954195121315
2008-07-03 04:20:00,17.504796207841935,17.351892477472347,17.351892477472347
2008-07-03 04:30:00,17.453874510094295,17.295697242347217,17.295697242347217
2008-07-03 04:40:00,17.401706534270375,17.238390686716457,17.238390686716457
2008-07-03 04:50:00,17.35207764302254,17.1832862902084,17.1832862902084
2008-07-03 05:00:00,17.325534234867916,17.15216138217164,17.15216138217164
2008-07-03 05:10:00,17.380069955537692,17.204846765099944,17.204846765099944
2008-07-03 05:20:00,17.44433648337639,17.26461461945354,17.26461461945354
2008-07-03 05:30:00,17.511542738714525,17.32642863622368,17.32642863622368
2008-07-03 05:40:00,17.581451040100774,17.39002504423388,17.39002504423388
2008-07-03 05:50:00,17.653717355496383,17.45508321364275,17.45508321364275
2008-07-03 06:00:00,17.72055733434979,17.51393157916118,17.51393157916118
2008-07-03 06:10:00,17.768313788748515,17.550983177123953,17.550983177123953
2008-07-03 06:20:00,17.811361363796266,17.58538863864669,17.58538863864669
2008-07-03 06:30:00,17.855622805375617,17.620667978461256,17.620667978461256
2008-07-03 06:40:00,17.894858378086496,17.652429068816957,17.652429068816957
2008-07-03 06:50:00,17.933760138790205,17.684053701236394,17.684053701236394
2008-07-03 07:00:00,17.96067227020052,17.703052860457603,17.703052860457603
2008-07-03 07:10:00,17.952951516360088,17.682978803070966,17.682978803070966
2008-07-03 07:20:00,17.940465978777354,17.65827269894328,17.65827269894328
2008-07-03 07:30:00,17.927337862315028,17.633288545355413,17.633288545355413
2008-07-03 07:40:00,17.913001726945254,17.607428049186865,17.607428049186865
2008-07-03 07:50:00,17.896950021300995,17.580241037268536,17.580241037268536
2008-07-03 08:00:00,17.92551576741255,17.60127682023017,17.60127682023017
2008-07-03 08:10:00,17.92823602286569,17.601366449213913,17.601366449213913
2008-07-03 08:20:00,17.87662457510544,17.566070513601062,17.566070513601062
2008-07-03 08:30:00,17.819730655120566,17.527883856522863,17.527883856522863
2008-07-03 08:40:00,17.748887147717085,17.479832086269028,17.479832086269028
2008-07-03 08:50:00,17.703670788349655,17.44655355599656,17.44655355599656
2008-07-03 09:00:00,17.708575538308878,17.453277255312514,17.453277255312514
2008-07-03 09:10:00,17.876385042365712,17.593556904039417,17.593556904039417
2008-07-03 09:20:00,18.065264736382574,17.745377933272835,17.745377933272835
2008-07-03 09:30:00,18.219208235023814,17.879553765380876,17.879553765380876
2008-07-03 09:40:00,18.392698569397567,18.026602049109442,18.026602049109442
2008-07-03 09:50:00,18.54679522657449,18.16510338191864,18.16510338191864
2008-07-03 10:00:00,18.716611414394606,18.32034586102077,18.32034586102077
2008-07-03 10:10:00,18.934342007985492,18.52725125926446,18.52725125926446
2008-07-03 10:20:00,19.13303538959326,18.721434491642924,18.721434491642924
2008-07-03 10:30:00,19.329824270343636,18.914390506514565,18.914390506514565
2008-07-03 10:40:00,19.53256491740359,19.111348300094278,19.111348300094278
2008-07-03 10:50:00,19.754348714595437,19.320670316217956,19.320670316217956
2008-07-03 11:00:00,19.963192710829333,19.52060672834847,19.52060672834847
2008-07-03 11:10:00,20.183870473965158,19.724307438857352,19.724307438857352
2008-07-03 11:20:00,20.460233529063714,19.96880471711222,19.96880471711222
2008-07-03 11:30:00,20.713506199096628,20.19758444590309,20.19758444590309
2008-07-03 11:40:00,20.990802194817036,20.439930391955784,20.439930391955784
2008-07-03 11:50:00,21.270803859805085,20.686931093310022,20.686931093310022
2008-07-03 12:00:00,21.503243213170492,20.884264847755617,20.884264847755617
2008-07-03 12:10:00,21.5971510602717,20.94199914502991,20.94199914502991
2008-07-03 12:20:00,21.682159116487924,20.994811592275767,20.994811592275767
2008-07-03 12:30:00,21.743119658369892,21.033261966481064,21.033261966481064
2008-07-03 12:40:00,21.79597494547903,21.06629885454788,21.06629885454788
2008-07-03 12:50:00,21.838009070446503,21.093507569862425,21.093507569862425
2008-07-03 13:00:00,21.87803454909306,21.1235566414162,21.1235566414162
2008-07-03 13:10:00,21.949753202549118,21.178939255338037,21.178939255338037
2008-07-03 13:20:00,22.015074111574506,21.227591003124587,21.227591003124587
2008-07-03 13:30:00,22.07653358042728,21.27490307113834,21.27490307113834
2008-07-03 13:40:00,22.128574242875857,21.316395270290684,21.316395270290684
2008-07-03 13:50:00,22.17426843357896,21.353588054985096,21.353588054985096
2008-07-03 14:00:00,22.211033788874488,21.384235903292335,21.384235903292335
2008-07-03 14:10:00,22.204130373053772,21.381029791885965,21.381029791885965
2008-07-03 14:20:00,22.17805759954598,21.362001159965303,21.362001159965303
