date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1970-01-01 00:00:00,1970,1,1,0,60,A_A__*A_9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,1.1,100.0,103210.0,0,9999,292.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,10,10,0.2,60,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 01:00:00,1970,1,1,1,60,A_A__*A_9*__Q_M_Q_Q_Q_9_____________*_*___*,0.5,0.4,99.0,103340.0,0,9999,281.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,9,9,0.2,3000,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 02:00:00,1970,1,1,2,60,A_A__*A_9*__Q_M_Q_Q_Q_9_____________*_*___*,0.2,0.0,99.0,103420.0,0,9999,274.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,8,8,0.8,3000,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 03:00:00,1970,1,1,3,60,A_A__*A_9*__Q_M_Q_Q_Q_9_____________*_*___*,0.0,-0.2,98.0,103460.0,0,9999,259.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,3,3,0.8,77770,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 04:00:00,1970,1,1,4,60,A_A__*A_9*__Q_M_Q_Q_Q_9_____________*_*___*,-0.2,-0.4,98.0,103460.0,0,9999,267.0,0,0.0,0.0,0,0,0,999900,112.0,1.7,9,7,0.2,420,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 05:00:00,1970,1,1,5,60,A_A__*A_9*__Q_M_Q_Q_Q_9_____________*_*___*,-0.5,-0.7,98.0,103460.0,0,9999,276.0,0,0.0,0.0,0,0,0,999900,135.0,1.4,10,9,0.6,3000,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 06:00:00,1970,1,1,6,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-0.6,-0.6,100.0,103430.0,0,9999,270.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,9,8,0.2,3000,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 07:00:00,1970,1,1,7,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-0.6,-0.6,100.0,103420.0,0,9999,260.0,1,0.0,1.0,100,0,100,999900,0.0,0.0,7,5,0.4,77770,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 08:00:00,1970,1,1,8,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-0.6,-0.6,100.0,103450.0,54,9999,260.0,15,0.0,15.0,1700,0,1700,999900,0.0,0.0,7,5,1.6,77770,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 09:00:00,1970,1,1,9,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.7,100.0,103480.0,215,9999,269.0,82,167.0,57.0,8900,13200,6900,999900,0.0,0.0,5,4,4.8,77770,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 10:00:00,1970,1,1,10,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,3.9,3.3,96.0,103440.0,338,9999,280.0,160,311.0,86.0,17700,29300,10600,999900,0.0,0.0,4,4,9.7,77770,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 11:00:00,1970,1,1,11,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,4.4,3.3,93.0,103370.0,410,9999,282.0,241,601.0,66.0,26000,60100,8400,999900,0.0,0.0,4,4,12.9,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 12:00:00,1970,1,1,12,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,4.4,3.3,93.0,103350.0,426,9999,279.0,261,569.0,89.0,28700,57500,11200,999900,248.0,1.4,3,3,16.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 13:00:00,1970,1,1,13,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,5.6,2.8,82.0,103350.0,383,9999,286.0,193,363.0,94.0,21400,35600,11700,999900,270.0,1.7,4,4,16.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 14:00:00,1970,1,1,14,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,5.0,3.3,89.0,103320.0,286,9999,297.0,99,99.0,79.0,11300,8700,9500,999900,270.0,0.8,8,8,16.1,300,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 15:00:00,1970,1,1,15,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,4.4,2.8,89.0,103320.0,141,9999,289.0,60,133.0,47.0,6500,7800,5700,999900,180.0,0.8,7,7,16.1,300,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 16:00:00,1970,1,1,16,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,3.9,2.2,89.0,103330.0,8,9999,281.0,13,0.0,13.0,1500,0,1500,999900,0.0,0.0,5,5,16.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 17:00:00,1970,1,1,17,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.8,2.2,96.0,103330.0,0,9999,272.0,1,0.0,1.0,100,0,100,999900,0.0,0.0,3,3,19.3,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 18:00:00,1970,1,1,18,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,103320.0,0,9999,287.0,0,0.0,0.0,0,0,0,999900,90.0,0.6,9,9,12.9,420,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 19:00:00,1970,1,1,19,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,0.6,96.0,103320.0,0,9999,284.0,0,0.0,0.0,0,0,0,999900,90.0,2.2,9,9,6.4,750,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 20:00:00,1970,1,1,20,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,0.0,96.0,103270.0,0,9999,281.0,0,0.0,0.0,0,0,0,999900,90.0,2.8,9,9,4.8,660,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 21:00:00,1970,1,1,21,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,0.6,96.0,103270.0,0,9999,284.0,0,0.0,0.0,0,0,0,999900,90.0,1.4,9,9,4.8,660,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 22:00:00,1970,1,1,22,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,103270.0,0,9999,287.0,0,0.0,0.0,0,0,0,999900,90.0,2.8,9,9,4.8,660,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-01 23:00:00,1970,1,1,23,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,0.6,96.0,103260.0,0,9999,284.0,0,0.0,0.0,0,0,0,999900,90.0,1.4,9,9,12.9,780,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 00:00:00,1970,1,2,0,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,103260.0,0,9999,287.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,9,9,12.9,720,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 01:00:00,1970,1,2,1,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,0.0,96.0,103220.0,0,9999,261.0,0,0.0,0.0,0,0,0,999900,90.0,3.1,3,3,11.3,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 02:00:00,1970,1,2,2,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,103290.0,0,9999,295.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,10,10,12.9,780,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 03:00:00,1970,1,2,3,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,0.6,96.0,103260.0,0,9999,292.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,10,10,9.7,720,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 04:00:00,1970,1,2,4,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,103190.0,0,9999,295.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,10,10,8.0,660,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 05:00:00,1970,1,2,5,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,0.6,96.0,103190.0,0,9999,292.0,0,0.0,0.0,0,0,0,999900,90.0,1.4,10,10,11.3,660,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 06:00:00,1970,1,2,6,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,103150.0,0,9999,295.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,10,10,9.7,660,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 07:00:00,1970,1,2,7,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,0.6,96.0,103150.0,0,9999,292.0,1,0.0,1.0,100,0,100,999900,90.0,1.7,10,10,8.0,660,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 08:00:00,1970,1,2,8,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,103160.0,54,9999,295.0,4,0.0,4.0,500,0,500,999900,90.0,0.8,10,10,4.8,660,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 09:00:00,1970,1,2,9,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,103130.0,216,9999,295.0,14,0.0,14.0,1600,0,1600,999900,112.0,1.4,10,10,8.0,390,0,993999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 10:00:00,1970,1,2,10,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,0.6,89.0,103080.0,339,9999,297.0,26,0.0,26.0,3000,0,3000,999900,90.0,3.1,10,10,8.0,690,0,999999099,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 11:00:00,1970,1,2,11,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,0.6,89.0,103010.0,411,9999,297.0,37,0.0,37.0,4300,0,4300,999900,112.0,2.8,10,10,8.0,570,0,999999009,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 12:00:00,1970,1,2,12,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,1.1,92.0,102890.0,428,9999,297.0,48,0.0,48.0,5600,0,5600,999900,90.0,3.1,10,10,11.3,450,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 13:00:00,1970,1,2,13,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,0.6,89.0,102830.0,386,9999,297.0,48,0.0,48.0,5600,0,5600,999900,90.0,3.1,10,10,11.3,450,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 14:00:00,1970,1,2,14,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,0.6,89.0,102750.0,289,9999,297.0,53,0.0,53.0,6100,0,6100,999900,90.0,2.8,10,10,9.7,720,0,999999909,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 15:00:00,1970,1,2,15,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,0.6,89.0,102710.0,144,9999,297.0,11,0.0,11.0,1300,0,1300,999900,90.0,2.2,10,10,8.0,480,0,999999909,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 16:00:00,1970,1,2,16,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,0.6,89.0,102610.0,9,9999,297.0,2,0.0,2.0,200,0,200,999900,112.0,1.4,10,10,12.9,750,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 17:00:00,1970,1,2,17,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,1.1,92.0,102520.0,0,9999,297.0,0,0.0,0.0,0,0,0,999900,112.0,1.7,10,10,11.3,270,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 18:00:00,1970,1,2,18,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,1.1,92.0,102450.0,0,9999,297.0,0,0.0,0.0,0,0,0,999900,90.0,1.7,10,10,11.3,360,0,939999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 19:00:00,1970,1,2,19,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,102370.0,0,9999,295.0,0,0.0,0.0,0,0,0,999900,68.0,4.4,10,10,9.7,270,0,939999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 20:00:00,1970,1,2,20,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,1.1,92.0,102290.0,0,9999,297.0,0,0.0,0.0,0,0,0,999900,45.0,2.8,10,10,9.7,360,0,909999909,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 21:00:00,1970,1,2,21,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,1.7,96.0,102230.0,0,9999,298.0,0,0.0,0.0,0,0,0,999900,90.0,3.1,10,10,4.8,1260,0,903999909,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 22:00:00,1970,1,2,22,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,1.7,96.0,102160.0,0,9999,298.0,0,0.0,0.0,0,0,0,999900,90.0,2.8,10,10,6.4,270,0,903999909,0,0.0,0,88,0.0,0.0,0.0
1970-01-02 23:00:00,1970,1,2,23,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,102110.0,0,9999,295.0,0,0.0,0.0,0,0,0,999900,90.0,1.7,10,10,6.4,300,0,903999909,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 00:00:00,1970,1,3,0,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,1.1,96.0,102050.0,0,9999,295.0,0,0.0,0.0,0,0,0,999900,90.0,1.7,10,10,9.7,1200,0,909999909,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 01:00:00,1970,1,3,1,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,0.0,96.0,102010.0,0,9999,275.0,0,0.0,0.0,0,0,0,999900,90.0,1.7,8,8,6.4,1260,0,999999009,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 02:00:00,1970,1,3,2,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,0.0,96.0,101990.0,0,9999,289.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,10,10,6.4,570,0,999999009,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 03:00:00,1970,1,3,3,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.0,-0.6,95.0,101930.0,0,9999,265.0,0,0.0,0.0,0,0,0,999900,68.0,1.7,6,6,11.3,780,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 04:00:00,1970,1,3,4,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.0,-0.6,95.0,101860.0,0,9999,261.0,0,0.0,0.0,0,0,0,999900,45.0,1.4,4,4,16.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 05:00:00,1970,1,3,5,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,0.0,96.0,101850.0,0,9999,265.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,5,5,16.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 06:00:00,1970,1,3,6,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.0,-0.6,95.0,101860.0,0,9999,268.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,7,7,16.1,2700,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 07:00:00,1970,1,3,7,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,-0.6,91.0,101870.0,0,9999,270.0,1,0.0,1.0,100,0,100,999900,0.0,0.0,7,7,16.1,2700,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 08:00:00,1970,1,3,8,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,-1.1,84.0,101850.0,54,9999,276.0,38,70.0,33.0,4100,2500,4000,999900,270.0,1.7,8,8,8.0,2700,0,999999909,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 09:00:00,1970,1,3,9,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,1.1,92.0,101860.0,216,9999,278.0,130,371.0,73.0,13700,29300,9100,999900,0.0,0.0,9,7,16.1,6000,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 10:00:00,1970,1,3,10,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.8,1.7,92.0,101840.0,341,9999,281.0,171,301.0,98.0,19000,28400,12100,999900,270.0,3.6,9,7,16.1,6000,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 11:00:00,1970,1,3,11,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,5.0,2.2,82.0,101800.0,413,9999,302.0,257,690.0,54.0,27300,69100,6900,999900,0.0,0.0,9,9,16.1,6000,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 12:00:00,1970,1,3,12,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,4.4,0.6,76.0,101740.0,429,9999,277.0,269,681.0,61.0,28900,69000,7800,999900,292.0,5.0,4,3,24.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 13:00:00,1970,1,3,13,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,4.4,0.6,76.0,101750.0,388,9999,277.0,247,689.0,57.0,26100,67800,7300,999900,292.0,4.4,4,3,32.2,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 14:00:00,1970,1,3,14,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,4.4,0.6,76.0,101750.0,292,9999,274.0,187,645.0,53.0,18700,57000,6800,999900,292.0,4.4,2,2,48.3,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 15:00:00,1970,1,3,15,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,3.3,0.6,82.0,101780.0,147,9999,270.0,79,433.0,33.0,7100,26200,4300,999900,292.0,3.1,2,2,56.3,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 16:00:00,1970,1,3,16,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,0.0,85.0,101770.0,10,9999,261.0,15,0.0,15.0,1700,0,1700,999900,292.0,3.9,1,1,56.3,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 17:00:00,1970,1,3,17,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,-0.6,84.0,101780.0,0,9999,259.0,1,0.0,1.0,100,0,100,999900,315.0,1.7,1,1,56.3,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 18:00:00,1970,1,3,18,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,-0.6,84.0,101800.0,0,9999,254.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,0,0,56.3,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 19:00:00,1970,1,3,19,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,-1.7,83.0,101800.0,0,9999,249.0,0,0.0,0.0,0,0,0,999900,68.0,1.7,0,0,56.3,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 20:00:00,1970,1,3,20,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-1.7,-2.8,91.0,101810.0,0,9999,240.0,0,0.0,0.0,0,0,0,999900,90.0,3.1,0,0,32.2,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 21:00:00,1970,1,3,21,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-1.7,-3.3,87.0,101810.0,0,9999,239.0,0,0.0,0.0,0,0,0,999900,112.0,2.8,0,0,32.2,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 22:00:00,1970,1,3,22,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.0,-1.1,91.0,101840.0,0,9999,247.0,0,0.0,0.0,0,0,0,999900,112.0,3.1,0,0,32.2,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-03 23:00:00,1970,1,3,23,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-1.7,-3.3,87.0,101860.0,0,9999,239.0,0,0.0,0.0,0,0,0,999900,90.0,2.2,0,0,32.2,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 00:00:00,1970,1,4,0,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-2.8,-4.4,87.0,101890.0,0,9999,239.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,1,1,32.2,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 01:00:00,1970,1,4,1,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-1.7,-2.8,91.0,101930.0,0,9999,254.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,6,5,32.2,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 02:00:00,1970,1,4,2,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-1.1,-2.8,87.0,101970.0,0,9999,254.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,5,4,32.2,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 03:00:00,1970,1,4,3,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-2.2,-3.3,91.0,101970.0,0,9999,267.0,0,0.0,0.0,0,0,0,999900,90.0,3.1,9,9,24.1,1020,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 04:00:00,1970,1,4,4,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-2.8,-5.0,83.0,101970.0,0,9999,244.0,0,0.0,0.0,0,0,0,999900,90.0,1.7,3,3,24.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 05:00:00,1970,1,4,5,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-2.8,-4.4,87.0,102010.0,0,9999,239.0,0,0.0,0.0,0,0,0,999900,90.0,2.2,1,1,16.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 06:00:00,1970,1,4,6,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-2.8,-5.0,83.0,102070.0,0,9999,239.0,0,0.0,0.0,0,0,0,999900,0.0,0.0,1,1,24.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 07:00:00,1970,1,4,7,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-2.8,-5.0,83.0,102110.0,0,9999,244.0,1,0.0,1.0,100,0,100,999900,0.0,0.0,3,3,24.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 08:00:00,1970,1,4,8,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,-1.7,-2.2,96.0,102160.0,55,9999,248.0,15,0.0,15.0,1800,0,1800,999900,90.0,1.4,2,2,24.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 09:00:00,1970,1,4,9,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.0,-0.6,95.0,102210.0,217,9999,256.0,103,337.0,51.0,10500,26600,6400,999900,90.0,1.7,2,2,24.1,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 10:00:00,1970,1,4,10,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,-2.8,73.0,102280.0,342,9999,261.0,166,301.0,93.0,18400,28500,11500,999900,90.0,1.7,3,3,32.2,77770,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 11:00:00,1970,1,4,11,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,-2.8,70.0,102270.0,415,9999,269.0,206,341.0,105.0,23100,34200,13000,999900,90.0,3.9,6,6,32.2,3000,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 12:00:00,1970,1,4,12,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,-3.3,65.0,102270.0,432,9999,284.0,231,391.0,111.0,26000,39700,13800,999900,90.0,4.4,9,9,48.3,1800,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 13:00:00,1970,1,4,13,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,-2.8,68.0,102260.0,391,9999,285.0,118,16.0,114.0,13700,1500,13300,999900,90.0,3.9,9,9,48.3,1950,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 14:00:00,1970,1,4,14,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,2.2,-2.2,71.0,102280.0,295,9999,280.0,97,45.0,88.0,11200,4000,10400,999900,90.0,3.6,8,8,48.3,1950,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 15:00:00,1970,1,4,15,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.7,-2.2,74.0,102330.0,151,9999,273.0,41,17.0,39.0,4700,1000,4600,999900,90.0,3.9,8,7,48.3,1950,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 16:00:00,1970,1,4,16,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,-3.3,73.0,102350.0,11,9999,272.0,8,0.0,8.0,900,0,900,999900,90.0,3.9,9,8,48.3,3300,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 17:00:00,1970,1,4,17,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,-2.8,73.0,102400.0,0,9999,288.0,0,0.0,0.0,0,0,0,999900,90.0,3.6,10,10,40.2,1800,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 18:00:00,1970,1,4,18,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,1.1,-1.7,80.0,102400.0,0,9999,290.0,0,0.0,0.0,0,0,0,999900,90.0,5.0,10,10,24.1,1200,0,999909999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 19:00:00,1970,1,4,19,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,-3.9,69.0,102430.0,0,9999,285.0,0,0.0,0.0,0,0,0,999900,112.0,3.9,10,10,24.1,1650,0,999999999,0,0.0,0,88,0.0,0.0,0.0
1970-01-04 20:00:00,1970,1,4,20,60,_____*__9*__Q_M_Q_Q_Q_9_____________*_*___*,0.6,-4.4,66.0,102460.0,0,9999,285.0,0,0.0,0.0,0,0,0,999900,90.0,5.0,10,10,32.2,1950,0,999909999,0,0.0,0,88,0.0,0.0,0.0
