cur_datetime,WallshadeT,WalllitT,RoofT,canTemp,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19]
2004-06-01 09:05:00,295.831,296.358,297.569,291.703,117.369,290.634,99772.333,289.770,100089.133,
2004-06-01 09:10:00,296.066,296.595,297.992,292.194,124.057,290.757,99772.500,289.942,100088.975,
2004-06-01 09:15:00,296.189,296.712,298.318,292.050,122.971,290.879,99772.667,290.092,100088.825,
2004-06-01 09:20:00,296.479,296.820,298.738,292.535,129.778,291.002,99772.833,290.270,100088.663,
2004-06-01 09:25:00,296.615,296.925,299.079,292.378,128.667,291.125,99773.000,290.413,100088.514,
2004-06-01 09:30:00,296.784,297.241,299.492,292.840,135.157,291.248,99773.167,290.581,100088.356,
2004-06-01 09:35:00,296.890,297.340,299.814,292.688,133.642,291.370,99773.333,290.719,100088.209,
2004-06-01 09:40:00,297.106,297.550,300.226,293.132,139.976,291.493,99773.500,290.881,100088.053,
2004-06-01 09:45:00,297.211,297.640,300.556,292.977,138.621,291.616,99773.667,291.014,100087.908,
2004-06-01 09:50:00,297.422,297.837,300.974,293.401,144.182,291.739,99773.833,291.169,100087.754,
2004-06-01 09:55:00,297.527,297.920,301.305,293.252,143.024,291.861,99774.000,291.298,100087.612,
2004-06-01 10:00:00,297.720,298.094,301.683,293.661,150.067,291.984,99774.167,291.450,100087.459,
2004-06-01 10:05:00,297.803,298.150,301.971,293.492,148.182,292.045,99773.639,291.535,100087.387,
2004-06-01 10:10:00,297.972,298.293,302.331,293.785,152.074,292.106,99773.111,291.573,100087.347,
2004-06-01 10:15:00,298.037,298.326,302.608,293.566,148.990,292.167,99772.583,291.582,100087.323,
2004-06-01 10:20:00,298.200,298.456,302.967,293.858,152.599,292.228,99772.056,291.619,100087.288,
2004-06-01 10:25:00,298.261,298.480,303.227,293.662,149.614,292.289,99771.528,291.642,100087.258,
2004-06-01 10:30:00,298.417,298.595,303.543,293.963,153.153,292.350,99771.000,291.688,100087.218,
2004-06-01 10:35:00,298.471,298.602,303.773,293.771,150.184,292.411,99770.472,291.714,100087.186,
2004-06-01 10:40:00,298.623,298.708,304.086,294.070,153.733,292.472,99769.944,291.759,100087.145,
2004-06-01 10:45:00,298.671,298.706,304.292,293.878,150.662,292.533,99769.417,291.783,100087.114,
2004-06-01 10:50:00,298.817,298.802,304.582,294.167,154.006,292.594,99768.889,291.824,100087.075,
2004-06-01 10:55:00,298.859,298.792,304.783,293.975,150.885,292.655,99768.361,291.846,100087.045,
2004-06-01 11:00:00,299.025,298.903,305.141,294.259,151.126,292.715,99767.833,291.884,100087.007,
2004-06-01 11:05:00,298.946,299.141,305.403,294.079,148.343,292.812,99766.264,291.931,100086.920,
2004-06-01 11:10:00,299.093,299.355,305.758,294.409,152.210,292.909,99764.694,292.038,100086.799,
2004-06-01 11:15:00,299.154,299.488,306.031,294.271,150.030,293.005,99763.125,292.133,100086.682,
2004-06-01 11:20:00,299.307,299.714,306.385,294.590,153.878,293.102,99761.556,292.242,100086.560,
2004-06-01 11:25:00,299.375,299.860,306.676,294.453,152.385,293.198,99759.986,292.330,100086.446,
2004-06-01 11:30:00,299.520,300.082,307.015,294.755,156.439,293.295,99758.417,292.435,100086.325,
2004-06-01 11:35:00,299.582,300.226,307.282,294.623,154.686,293.391,99756.847,292.521,100086.212,
2004-06-01 11:40:00,299.727,300.451,307.619,294.908,158.293,293.488,99755.278,292.622,100086.093,
2004-06-01 11:45:00,299.793,300.602,307.891,294.785,156.435,293.584,99753.708,292.706,100085.982,
2004-06-01 11:50:00,299.934,300.827,308.227,295.052,159.785,293.681,99752.139,292.803,100085.864,
2004-06-01 11:55:00,300.003,300.985,308.503,294.936,157.887,293.777,99750.569,292.884,100085.754,
2004-06-01 12:00:00,300.128,301.192,308.783,295.187,167.236,293.874,99749.000,292.977,100085.639,
2004-06-01 12:05:00,300.188,301.336,309.004,295.100,165.959,293.961,99745.653,293.078,100085.517,
2004-06-01 12:10:00,300.309,301.541,309.275,295.338,170.138,294.048,99742.306,293.171,100085.398,
2004-06-01 12:15:00,300.364,301.682,309.493,295.238,168.700,294.136,99738.958,293.252,100085.286,
2004-06-01 12:20:00,300.482,301.884,309.763,295.466,172.694,294.223,99735.611,293.344,100085.169,
2004-06-01 12:25:00,300.537,302.026,309.961,295.374,171.180,294.310,99732.264,293.424,100085.057,
2004-06-01 12:30:00,300.640,302.210,310.179,295.592,175.036,294.397,99728.917,293.515,100084.940,
2004-06-01 12:35:00,300.683,302.336,310.350,295.507,173.623,294.485,99725.569,293.596,100084.828,
2004-06-01 12:40:00,300.782,302.515,310.567,295.712,177.249,294.572,99722.222,293.684,100084.712,
2004-06-01 12:45:00,300.822,302.637,310.714,295.633,175.035,294.659,99718.875,293.763,100084.601,
2004-06-01 12:50:00,300.915,302.809,310.904,295.828,177.850,294.746,99715.528,293.849,100084.487,
2004-06-01 12:55:00,300.954,302.928,311.051,295.753,176.137,294.834,99712.181,293.925,100084.377,
2004-06-01 13:00:00,301.040,303.093,311.234,295.940,176.026,294.921,99708.833,294.011,100084.263,
2004-06-01 13:05:00,301.070,303.201,311.349,295.842,174.468,294.933,99706.833,294.047,100084.205,
2004-06-01 13:10:00,301.172,303.380,311.524,296.124,180.128,294.946,99704.833,294.182,100084.106,
2004-06-01 13:15:00,301.234,303.520,311.666,296.204,182.216,294.958,99702.833,294.357,100083.986,
2004-06-01 13:20:00,301.341,303.702,311.845,296.513,188.188,294.971,99700.833,294.533,100083.859,
2004-06-01 13:25:00,301.400,303.836,311.966,296.555,188.893,294.983,99698.833,294.681,100083.743,
2004-06-01 13:30:00,301.484,303.987,312.087,296.778,194.205,294.995,99696.833,294.808,100083.637,
2004-06-01 13:35:00,301.523,304.092,312.174,296.776,194.004,295.008,99694.833,294.911,100083.542,
2004-06-01 13:40:00,301.592,304.226,312.285,296.933,199.172,295.020,99692.833,294.994,100083.458,
2004-06-01 13:45:00,301.619,304.315,312.340,296.893,198.486,295.032,99690.833,295.064,100083.379,
2004-06-01 13:50:00,301.677,304.434,312.421,297.014,203.088,295.045,99688.833,295.118,100083.309,
2004-06-01 13:55:00,301.693,304.509,312.472,296.945,202.019,295.057,99686.833,295.164,100083.243,
2004-06-01 14:00:00,301.727,304.580,312.462,297.045,205.326,295.070,99684.833,295.199,100083.183,
2004-06-01 14:05:00,301.703,304.588,312.372,296.879,202.284,294.960,99685.083,295.112,100083.305,
2004-06-01 14:10:00,301.733,304.650,312.329,296.994,205.863,294.851,99685.333,295.086,100083.414,
2004-06-01 14:15:00,301.707,304.646,312.244,296.868,203.949,294.742,99685.583,295.030,100083.527,
2004-06-01 14:20:00,301.723,304.684,312.195,296.951,206.844,294.632,99685.833,294.980,100083.628,
2004-06-01 14:25:00,301.684,304.661,312.047,296.802,204.711,294.523,99686.083,294.909,100083.736,
2004-06-01 14:30:00,301.615,305.122,312.283,296.876,208.437,294.414,99686.333,294.844,100083.840,
2004-06-01 14:35:00,301.570,305.374,312.462,296.726,207.228,294.305,99686.583,294.774,100083.942,
2004-06-01 14:40:00,301.574,305.678,312.677,296.812,210.982,294.195,99686.833,294.719,100084.033,
2004-06-01 14:45:00,301.434,306.160,312.892,296.665,210.311,294.086,99687.083,294.655,100084.125,
2004-06-01 14:50:00,301.442,306.497,313.146,296.765,214.484,293.977,99687.333,294.610,100084.204,
2004-06-01 14:55:00,301.325,306.943,313.337,296.619,213.780,293.867,99687.583,294.550,100084.287,
2004-06-01 15:00:00,301.297,307.325,313.505,296.727,221.148,293.758,99687.833,294.513,100084.356,
2004-06-01 15:05:00,301.168,307.903,313.659,296.631,221.535,293.731,99688.792,294.519,100084.346,
2004-06-01 15:10:00,301.196,308.041,313.813,296.597,223.330,293.705,99689.750,294.399,100084.391,
2004-06-01 15:15:00,301.151,308.380,313.964,296.600,225.292,293.678,99690.708,294.454,100084.358,
2004-06-01 15:20:00,301.132,308.741,314.131,296.722,230.161,293.651,99691.667,294.463,100084.344,
2004-06-01 15:25:00,301.111,309.092,314.276,296.820,234.192,293.624,99692.625,294.598,100084.267,
2004-06-01 15:30:00,301.083,309.234,314.167,296.970,238.955,293.598,99693.583,294.647,100084.226,
2004-06-01 15:35:00,301.039,309.333,314.040,297.046,241.529,293.571,99694.542,294.753,100084.159,
2004-06-01 15:40:00,301.021,309.520,313.931,297.188,246.265,293.544,99695.500,294.803,100084.116,
2004-06-01 15:45:00,300.979,309.588,313.734,297.265,248.837,293.517,99696.458,294.901,100084.050,
2004-06-01 15:50:00,300.959,309.675,313.561,297.423,253.556,293.491,99697.417,294.971,100083.995,
2004-06-01 15:55:00,300.919,309.708,313.368,297.507,256.060,293.464,99698.375,295.068,100083.926,
2004-06-01 16:00:00,300.922,309.902,313.433,297.668,251.749,293.437,99699.333,295.149,100083.862,
2004-06-01 16:05:00,300.893,310.049,313.413,297.708,251.485,293.365,99702.056,295.185,100083.851,
2004-06-01 16:10:00,300.879,310.209,313.407,297.811,255.097,293.292,99704.778,295.200,100083.856,
2004-06-01 16:15:00,300.836,310.338,313.367,297.809,256.188,293.219,99707.500,295.203,100083.866,
2004-06-01 16:20:00,300.807,310.480,313.339,297.869,260.250,293.146,99710.222,295.195,100083.881,
2004-06-01 16:25:00,300.751,310.589,313.303,297.840,260.395,293.074,99712.944,295.182,100083.899,
2004-06-01 16:30:00,300.736,310.627,313.203,297.882,263.223,293.001,99715.667,295.160,100083.922,
2004-06-01 16:35:00,300.699,310.624,313.081,297.839,262.231,292.928,99718.389,295.138,100083.947,
2004-06-01 16:40:00,300.680,310.639,312.979,297.871,264.537,292.855,99721.111,295.107,100083.977,
2004-06-01 16:45:00,300.640,310.605,312.830,297.814,263.255,292.782,99723.833,295.077,100084.007,
2004-06-01 16:50:00,300.620,310.590,312.703,297.838,265.146,292.710,99726.556,295.039,100084.042,
2004-06-01 16:55:00,300.577,310.530,312.552,297.766,263.738,292.637,99729.278,295.002,100084.077,
2004-06-01 17:00:00,300.553,310.466,312.390,297.783,225.942,292.564,99732.000,294.956,100084.118,
2004-06-01 17:05:00,300.497,310.347,312.168,297.666,221.393,292.447,99736.292,294.943,100083.969,
2004-06-01 17:10:00,300.061,309.824,311.569,295.943,196.790,292.330,99740.583,293.523,100084.707,
2004-06-01 17:15:00,299.882,309.559,311.283,295.502,189.384,292.213,99744.875,293.214,100084.988,
2004-06-01 17:20:00,299.696,309.223,311.038,295.237,184.075,292.096,99749.167,292.951,100085.214,
2004-06-01 17:25:00,299.527,308.948,310.691,294.877,177.923,291.979,99753.458,292.729,100085.411,
2004-06-01 17:30:00,299.365,308.504,310.185,294.662,172.491,291.862,99757.750,292.524,100085.602,
2004-06-01 17:35:00,299.185,308.015,309.674,294.372,166.055,291.744,99762.042,292.325,100085.792,
2004-06-01 17:40:00,299.033,307.560,309.200,294.202,161.358,291.627,99766.333,292.137,100085.978,
2004-06-01 17:45:00,298.852,307.036,308.638,293.909,155.381,291.510,99770.625,291.940,100086.166,
2004-06-01 17:50:00,298.702,306.550,308.115,293.747,151.288,291.393,99774.917,291.752,100086.352,
2004-06-01 17:55:00,298.493,305.808,307.573,293.440,146.282,291.276,99779.208,291.551,100086.542,
2004-06-01 18:00:00,298.349,305.334,307.116,293.267,142.342,291.159,99783.500,291.358,100086.730,
2004-06-01 18:05:00,298.183,304.800,306.600,293.008,138.099,291.147,99786.653,291.255,100086.768,
2004-06-01 18:10:00,298.050,304.170,306.133,292.937,136.608,291.134,99789.806,291.209,100086.768,
2004-06-01 18:15:00,297.894,303.639,305.642,292.701,133.079,291.122,99792.958,291.154,100086.770,
2004-06-01 18:20:00,297.754,303.017,305.193,292.621,131.581,291.109,99796.111,291.112,100086.767,
2004-06-01 18:25:00,297.597,302.399,304.717,292.385,127.905,291.097,99799.264,291.058,100086.768,
2004-06-01 18:30:00,297.492,302.116,304.427,292.401,127.601,291.084,99802.417,291.061,100086.740,
2004-06-01 18:35:00,297.381,301.838,304.124,292.370,126.479,291.072,99805.569,291.090,100086.698,
2004-06-01 18:40:00,297.301,301.589,303.843,292.499,127.688,291.060,99808.722,291.141,100086.643,
2004-06-01 18:45:00,297.197,301.355,303.581,292.459,126.630,291.047,99811.875,291.177,100086.592,
2004-06-01 18:50:00,297.120,301.146,303.337,292.562,127.593,291.035,99815.028,291.221,100086.537,
2004-06-01 18:55:00,297.019,300.937,303.065,292.511,126.451,291.022,99818.181,291.255,100086.483,
2004-06-01 19:00:00,296.938,300.733,302.773,292.618,127.493,291.010,99821.333,291.305,100086.420,
2004-06-01 19:05:00,296.829,300.521,302.496,292.573,127.324,290.981,99825.708,291.339,100086.370,
2004-06-01 19:10:00,296.749,300.338,302.241,292.689,128.349,290.951,99830.083,291.386,100086.314,
2004-06-01 19:15:00,296.636,300.134,301.957,292.620,127.717,290.921,99834.458,291.418,100086.265,
2004-06-01 19:20:00,296.551,299.958,301.693,292.706,128.964,290.892,99838.833,291.459,100086.213,
2004-06-01 19:25:00,296.434,299.763,301.416,292.625,127.790,290.862,99843.208,291.487,100086.166,
2004-06-01 19:30:00,296.366,299.623,301.205,292.690,128.451,290.833,99847.583,291.515,100086.126,
2004-06-01 19:35:00,296.266,299.462,300.966,292.565,127.275,290.803,99851.958,291.519,100086.102,
2004-06-01 19:40:00,296.219,299.350,300.765,292.738,129.404,290.774,99856.333,291.550,100086.069,
2004-06-01 19:45:00,296.180,299.126,300.552,292.652,128.047,290.744,99860.708,291.571,100086.042,
2004-06-01 19:50:00,296.127,299.019,300.363,292.776,129.202,290.715,99865.083,291.596,100086.016,
2004-06-01 19:55:00,296.045,298.870,300.142,292.658,127.999,290.685,99869.458,291.599,100086.002,
2004-06-01 20:00:00,295.908,298.779,299.832,292.734,128.247,290.656,99873.833,291.607,100085.988,
2004-06-01 20:05:00,295.775,298.581,299.506,292.597,126.512,290.624,99878.583,291.585,100086.004,
2004-06-01 20:10:00,295.673,298.416,299.205,292.640,126.967,290.593,99883.333,291.574,100086.011,
2004-06-01 20:15:00,295.541,298.218,298.887,292.537,126.018,290.561,99888.083,291.561,100086.016,
2004-06-01 20:20:00,295.442,298.053,298.598,292.616,127.104,290.530,99892.833,291.573,100086.005,
2004-06-01 20:25:00,295.315,297.862,298.264,292.556,126.785,290.498,99897.583,291.586,100085.989,
2004-06-01 20:30:00,297.710,295.228,297.972,292.657,128.267,290.466,99902.333,291.618,100085.956,
2004-06-01 20:35:00,297.549,295.131,297.690,292.623,127.691,290.435,99907.083,291.653,100085.913,
2004-06-01 20:40:00,297.419,295.065,297.436,292.741,129.117,290.403,99911.833,291.712,100085.847,
2004-06-01 20:45:00,297.275,294.982,297.169,292.740,129.648,290.372,99916.583,291.784,100085.759,
2004-06-01 20:50:00,297.164,294.932,296.933,292.899,132.201,290.340,99921.333,291.896,100085.629,
2004-06-01 20:55:00,297.045,294.872,296.686,292.964,134.108,290.308,99926.083,292.044,100085.448,
2004-06-01 21:00:00,297.013,294.870,296.545,293.208,0.000,290.277,99930.833,292.265,100085.183,
2004-06-01 21:05:00,296.821,294.703,296.277,292.586,0.000,290.169,99936.490,291.637,100085.803,
2004-06-01 21:10:00,296.684,294.591,296.056,292.221,0.000,290.061,99942.147,291.177,100086.305,
2004-06-01 21:15:00,296.540,294.465,295.841,291.877,0.000,289.953,99947.804,290.861,100086.665,
2004-06-01 21:20:00,296.444,294.388,295.665,291.779,0.000,289.846,99953.461,290.643,100086.936,
2004-06-01 21:25:00,296.335,294.292,295.481,291.575,0.000,289.738,99959.118,290.451,100087.172,
2004-06-01 21:30:00,296.249,294.220,295.314,291.499,0.000,289.630,99964.775,290.286,100087.381,
2004-06-01 21:35:00,296.287,294.272,295.238,292.085,0.000,289.522,99970.432,290.251,100087.510,
2004-06-01 21:40:00,296.303,294.304,295.139,292.580,0.000,289.415,99976.089,290.160,100087.660,
2004-06-01 21:45:00,296.254,294.263,295.002,292.495,0.000,289.307,99981.746,290.021,100087.824,
2004-06-01 21:50:00,296.199,294.218,294.861,292.376,0.000,289.199,99987.403,289.913,100087.977,
2004-06-01 21:55:00,295.983,294.001,294.606,291.257,0.000,289.091,99993.060,289.666,100088.207,
2004-06-01 22:00:00,295.750,293.796,294.352,290.306,0.000,288.983,99998.717,289.394,100088.448,
2004-06-01 22:05:00,295.606,293.686,294.176,290.184,0.000,288.934,100000.587,289.310,100088.535,
2004-06-01 22:10:00,295.502,293.620,294.033,290.299,0.000,288.885,100002.458,289.285,100088.584,
