date_time,'rft_time_campbel13_%60'_HHMMSS.SSS UTC,tpr_air2m_c13_cal_%60'_celsius,pre_air_c13_cal_%60'_hPa,'hum_relcapa_c13_cal_%60'_percent,prp_intensrr_c13_cal_%60'_millimeter/hour,'ven_ddmoy_c13_cal_%60'_degre,ven_ffmoy_c13_cal_%60'_m/s,flx_rvd_c13_cal_%60'_watt/m2,flx_rvm_c13_cal_%60'_watt/m2,flx_ird_c13_%60'_watt/m2,flx_irm_c13_%60'_watt/m2,'tpr_air6m_c13_cal_%60'_,'hum_relcapa6m_c13_cal_%60'_'
2004-06-01 00:55:00,5700.0,14.190000000000001,997.28,96.0,1.2,238.8,0.27999999999999997,-0.1,0.022,379.224,386.91999999999996,9999.0,9999.0
2004-06-01 01:00:00,10200.0,14.178,997.3,96.0,1.2,285.0,0.24,-0.06000000000000001,0.022,379.23,386.79,9999.0,9999.0
2004-06-01 01:05:00,10700.0,14.193999999999999,997.1800000000001,96.0,0.0,302.6,0.0,-0.08,0.044,379.452,386.982,9999.0,9999.0
2004-06-01 01:10:00,11200.0,14.191999999999998,997.1600000000001,96.0,0.0,260.6,0.38,-0.02,0.0,380.126,387.37399999999997,9999.0,9999.0
2004-06-01 01:15:00,11700.0,14.193999999999999,997.1,96.0,0.0,247.4,0.42000000000000004,-0.02,0.044,380.102,387.44,9999.0,9999.0
2004-06-01 01:20:00,12200.0,14.174000000000001,997.1200000000001,95.8,0.0,269.8,0.2,-0.11600000000000002,0.088,380.066,387.496,9999.0,9999.0
2004-06-01 01:25:00,12700.0,14.154,997.0799999999999,95.4,0.0,268.0,0.8800000000000001,-0.02,0.022,379.85,387.288,9999.0,9999.0
2004-06-01 01:30:00,13200.0,14.169999999999998,997.0600000000001,95.8,0.0,245.0,0.76,0.0,0.066,379.628,387.12,9999.0,9999.0
2004-06-01 01:35:00,13700.0,14.152000000000001,997.0200000000001,95.4,0.0,268.8,0.72,-0.04,0.022,379.414,387.022,9999.0,9999.0
2004-06-01 01:40:00,14200.0,14.15,996.9399999999999,96.0,0.0,259.4,0.5,-0.04,0.066,379.548,387.096,9999.0,9999.0
2004-06-01 01:45:00,14700.0,14.175999999999998,996.9,95.8,0.0,266.2,0.6599999999999999,0.0,0.044,379.818,387.56399999999996,9999.0,9999.0
2004-06-01 01:50:00,15200.0,14.203999999999999,996.8399999999999,96.0,0.0,267.2,0.58,-0.04,0.044,379.96999999999997,387.884,9999.0,9999.0
2004-06-01 01:55:00,15700.0,14.258,996.96,96.0,0.0,279.8,0.6599999999999999,0.0,0.11000000000000001,380.1,387.91999999999996,9999.0,9999.0
2004-06-01 02:00:00,20200.0,14.288,997.04,96.0,0.0,289.8,0.72,-0.02,0.11000000000000001,380.196,387.804,9999.0,9999.0
2004-06-01 02:05:00,20700.0,14.276,996.9200000000001,96.0,0.0,311.0,0.6,-0.08,0.088,380.46,387.784,9999.0,9999.0
2004-06-01 02:10:00,21200.0,14.280000000000001,996.9,96.0,0.0,338.4,0.54,-0.04,0.11000000000000001,380.96999999999997,388.18199999999996,9999.0,9999.0
2004-06-01 02:15:00,21700.0,14.34,996.9,96.0,0.0,315.4,0.0,0.0,0.11000000000000001,381.42600000000004,388.55,9999.0,9999.0
2004-06-01 02:20:00,22200.0,14.372,996.86,96.0,0.0,252.8,0.4800000000000001,-0.02,0.066,381.012,388.166,9999.0,9999.0
2004-06-01 02:25:00,22700.0,14.330000000000002,996.9,96.0,0.0,250.0,0.8,-0.1,0.044,380.674,387.744,9999.0,9999.0
2004-06-01 02:30:00,23200.0,14.322,996.9200000000001,95.8,0.0,257.8,0.8,-0.06000000000000001,0.022,381.012,387.86199999999997,9999.0,9999.0
2004-06-01 02:35:00,23700.0,14.324000000000002,996.8399999999999,96.0,0.0,259.2,0.6799999999999999,-0.1,0.044,381.142,387.762,9999.0,9999.0
2004-06-01 02:40:00,24200.0,14.302000000000001,996.86,96.0,0.0,245.2,0.72,-0.06000000000000001,0.066,381.2,387.724,9999.0,9999.0
2004-06-01 02:45:00,24700.0,14.241999999999999,996.78,96.0,0.0,268.0,1.04,-0.078,0.022,381.916,387.898,9999.0,9999.0
2004-06-01 02:50:00,25200.0,14.219999999999999,996.78,95.0,0.0,261.2,1.3800000000000001,-0.02,0.066,381.96999999999997,388.204,9999.0,9999.0
2004-06-01 02:55:00,25700.0,14.2,996.7,95.0,1.2,264.4,1.3599999999999999,-0.08,0.044,381.782,388.17600000000004,9999.0,9999.0
2004-06-01 03:00:00,30200.0,14.224,996.78,95.0,0.0,263.4,1.56,-0.04,0.066,381.68199999999996,388.096,9999.0,9999.0
2004-06-01 03:05:00,30700.0,14.234,996.76,95.0,0.0,265.4,1.64,0.0,0.066,382.114,388.0,9999.0,9999.0
2004-06-01 03:10:00,31200.0,14.264,996.76,94.2,0.0,277.4,1.3599999999999999,0.0,0.088,382.24399999999997,388.21,9999.0,9999.0
2004-06-01 03:15:00,31700.0,14.328,996.76,94.0,0.0,271.6,1.3599999999999999,0.0,0.11000000000000001,382.282,388.056,9999.0,9999.0
2004-06-01 03:20:00,32200.0,14.346,996.76,94.2,0.0,260.8,1.24,0.0,0.11000000000000001,382.226,387.93999999999994,9999.0,9999.0
2004-06-01 03:25:00,32700.0,14.36,996.76,94.8,0.0,262.8,1.3599999999999999,0.0,0.11000000000000001,382.43,388.18,9999.0,9999.0
2004-06-01 03:30:00,33200.0,14.354,996.78,95.0,0.0,258.8,1.6800000000000002,0.0,0.11000000000000001,382.514,388.316,9999.0,9999.0
2004-06-01 03:35:00,33700.0,14.362,996.76,95.0,0.0,252.2,1.92,0.0,0.11000000000000001,382.608,388.18,9999.0,9999.0
2004-06-01 03:40:00,34200.0,14.357999999999999,996.76,94.4,0.0,253.4,2.08,-0.02,0.11000000000000001,382.498,388.18,9999.0,9999.0
2004-06-01 03:45:00,34700.0,14.346,996.78,94.0,0.0,258.0,2.42,0.0,0.066,382.476,388.206,9999.0,9999.0
2004-06-01 03:50:00,35200.0,14.341999999999999,996.72,94.0,0.0,257.8,2.08,0.0,0.088,382.364,388.02799999999996,9999.0,9999.0
2004-06-01 03:55:00,35700.0,14.306000000000001,996.8799999999999,94.0,0.0,253.2,2.18,0.0,0.044,382.464,388.026,9999.0,9999.0
2004-06-01 04:00:00,40200.0,14.279999999999998,996.9,94.0,0.0,257.4,2.82,0.0,0.088,382.242,387.69,9999.0,9999.0
2004-06-01 04:05:00,40700.0,14.264,996.9200000000001,94.0,0.0,260.4,2.8600000000000003,0.098,0.11000000000000001,382.37,387.72799999999995,9999.0,9999.0
2004-06-01 04:10:00,41200.0,14.246,996.9399999999999,93.0,0.0,256.8,2.8600000000000003,0.21000000000000002,0.11000000000000001,382.36199999999997,387.57,9999.0,9999.0
2004-06-01 04:15:00,41700.0,14.25,996.9,93.0,0.0,265.8,2.94,0.446,0.11000000000000001,382.298,387.384,9999.0,9999.0
2004-06-01 04:20:00,42200.0,14.264,996.8199999999999,93.0,0.0,260.8,2.2199999999999998,0.9460000000000001,0.192,382.062,387.184,9999.0,9999.0
2004-06-01 04:25:00,42700.0,14.256,996.8399999999999,93.0,0.0,259.2,2.52,1.25,0.27599999999999997,382.15,387.272,9999.0,9999.0
2004-06-01 04:30:00,43200.0,14.276,996.8799999999999,93.0,0.0,255.6,2.38,1.424,0.298,382.05,387.35,9999.0,9999.0
2004-06-01 04:35:00,43700.0,14.313999999999998,996.78,93.0,0.0,245.6,2.8,2.4059999999999997,0.4640000000000001,382.462,387.6,9999.0,9999.0
2004-06-01 04:40:00,44200.0,14.34,996.8799999999999,93.0,0.0,245.4,2.7800000000000002,2.8520000000000003,0.53,382.38,387.672,9999.0,9999.0
2004-06-01 04:45:00,44700.0,14.366,996.8799999999999,93.0,0.0,254.0,3.2,2.6580000000000004,0.53,382.576,387.73,9999.0,9999.0
2004-06-01 04:50:00,45200.0,14.406,996.8799999999999,93.0,0.0,255.8,3.04,3.102,0.592,382.394,387.63,9999.0,9999.0
2004-06-01 04:55:00,45700.0,14.434000000000001,996.9,93.0,0.0,250.6,2.66,4.162000000000001,0.76,382.68,388.114,9999.0,9999.0
2004-06-01 05:00:00,50200.0,14.458000000000002,996.8399999999999,93.0,0.0,242.6,3.3,4.66,0.844,382.81800000000004,388.164,9999.0,9999.0
2004-06-01 05:05:00,50700.0,14.486,996.8399999999999,93.0,0.0,252.6,2.96,6.220000000000001,1.2200000000000002,382.51599999999996,387.978,9999.0,9999.0
2004-06-01 05:10:00,51200.0,14.466,996.8199999999999,93.0,0.0,244.6,3.14,8.514,1.598,382.424,387.756,9999.0,9999.0
2004-06-01 05:15:00,51700.0,14.422,996.8799999999999,93.6,0.0,256.0,3.1,7.8199999999999985,1.536,382.51599999999996,387.332,9999.0,9999.0
2004-06-01 05:20:00,52200.0,14.386000000000001,996.9,94.0,0.0,248.4,3.2,9.937999999999999,1.956,382.352,387.418,9999.0,9999.0
2004-06-01 05:25:00,52700.0,14.378,996.9,94.0,0.0,252.6,2.5599999999999996,8.782,1.722,382.418,387.376,9999.0,9999.0
2004-06-01 05:30:00,53200.0,14.388,996.9200000000001,94.4,0.0,251.4,2.16,9.71,1.85,382.36,387.386,9999.0,9999.0
2004-06-01 05:35:00,53700.0,14.396,996.8399999999999,95.0,0.0,235.4,2.44,12.308,2.3739999999999997,382.748,387.666,9999.0,9999.0
2004-06-01 05:40:00,54200.0,14.386000000000001,996.86,95.0,0.0,240.6,3.1,12.209999999999999,2.354,382.928,387.76599999999996,9999.0,9999.0
2004-06-01 05:45:00,54700.0,14.408000000000001,996.9200000000001,95.0,0.0,250.0,2.7,9.574,1.8079999999999998,382.82,387.654,9999.0,9999.0
2004-06-01 05:50:00,55200.0,14.416,996.8799999999999,95.0,0.0,249.8,2.6399999999999997,9.34,1.702,382.904,387.68,9999.0,9999.0
2004-06-01 05:55:00,55700.0,14.434000000000001,996.9200000000001,95.0,1.2,249.2,2.84,10.15,1.8079999999999998,382.826,387.77,9999.0,9999.0
2004-06-01 06:00:00,60200.0,14.437999999999999,996.9,95.0,2.4,253.4,3.6799999999999997,14.386000000000001,2.71,382.834,387.826,9999.0,9999.0
2004-06-01 06:05:00,60700.0,14.466,996.9399999999999,95.0,2.4,244.2,3.4799999999999995,28.465999999999998,5.234,382.852,388.26599999999996,9999.0,9999.0
2004-06-01 06:10:00,61200.0,14.502,996.9799999999999,95.0,3.6,244.4,2.7,28.792,5.340000000000001,381.996,387.90999999999997,9999.0,9999.0
2004-06-01 06:15:00,61700.0,14.492,997.0,95.0,1.2,239.0,3.5800000000000005,35.034,6.58,382.272,388.424,9999.0,9999.0
2004-06-01 06:20:00,62200.0,14.484,997.0799999999999,95.0,1.2,238.0,3.3200000000000003,39.001999999999995,7.358,382.048,388.496,9999.0,9999.0
2004-06-01 06:25:00,62700.0,14.522,997.1200000000001,95.0,1.2,244.4,3.56,51.79,10.384,381.682,388.634,9999.0,9999.0
2004-06-01 06:30:00,63200.0,14.572,997.1600000000001,95.2,2.4,228.6,3.4799999999999995,62.036,12.234,381.204,388.89,9999.0,9999.0
2004-06-01 06:35:00,63700.0,14.612,997.14,95.4,2.4,238.2,3.3,59.032000000000004,11.584,381.386,389.46799999999996,9999.0,9999.0
2004-06-01 06:40:00,64200.0,14.719999999999999,997.14,96.0,2.4,249.8,3.12,66.29400000000001,12.822,381.158,389.634,9999.0,9999.0
2004-06-01 06:45:00,64700.0,14.77,997.1600000000001,96.0,0.0,234.0,2.82,49.288,9.776,382.166,390.17600000000004,9999.0,9999.0
2004-06-01 06:50:00,65200.0,14.825999999999999,997.1200000000001,96.0,1.2,237.6,3.38,63.52,12.947999999999999,382.652,390.65999999999997,9999.0,9999.0
2004-06-01 06:55:00,65700.0,14.902000000000001,997.1600000000001,96.0,1.2,254.2,3.66,68.566,13.663999999999998,382.192,391.15,9999.0,9999.0
2004-06-01 07:00:00,70200.0,14.916,997.0600000000001,96.0,0.0,243.8,3.54,54.158,10.7,382.57399999999996,391.156,9999.0,9999.0
2004-06-01 07:05:00,70700.0,14.968,997.1,95.8,0.0,240.6,3.28,53.581999999999994,10.512,382.796,391.496,9999.0,9999.0
2004-06-01 07:10:00,71200.0,14.986,997.24,95.0,0.0,247.8,3.1399999999999997,51.36800000000001,10.132,383.23400000000004,391.512,9999.0,9999.0
2004-06-01 07:15:00,71700.0,15.047999999999998,997.2,95.2,0.0,268.0,3.84,61.36,12.57,383.01599999999996,391.896,9999.0,9999.0
2004-06-01 07:20:00,72200.0,15.091999999999999,997.24,95.0,0.0,259.4,3.22,64.118,13.053999999999998,382.952,392.31,9999.0,9999.0
2004-06-01 07:25:00,72700.0,15.16,997.24,95.0,0.0,250.8,3.2,54.25599999999999,10.803999999999998,383.444,392.59000000000003,9999.0,9999.0
2004-06-01 07:30:00,73200.0,15.172,997.3,95.0,0.0,260.6,3.2600000000000002,57.279999999999994,11.478,383.914,392.872,9999.0,9999.0
2004-06-01 07:35:00,73700.0,15.212,997.3399999999999,95.0,0.0,266.2,3.8600000000000003,50.826,9.902,384.048,392.768,9999.0,9999.0
2004-06-01 07:40:00,74200.0,15.212,997.3,95.0,0.0,259.2,4.4799999999999995,46.204,8.872,384.628,392.944,9999.0,9999.0
2004-06-01 07:45:00,74700.0,15.306000000000001,997.3799999999999,95.6,0.0,259.2,3.1399999999999997,55.470000000000006,10.89,384.38,393.192,9999.0,9999.0
2004-06-01 07:50:00,75200.0,15.376,997.36,95.8,0.0,277.0,3.1,70.22200000000001,14.040000000000001,384.006,393.87,9999.0,9999.0
2004-06-01 07:55:00,75700.0,15.443999999999999,997.3,95.2,0.0,264.2,4.42,97.398,19.592000000000002,383.31,394.496,9999.0,9999.0
2004-06-01 08:00:00,80200.0,15.557999999999998,997.4399999999999,95.0,0.0,265.4,3.6399999999999997,75.768,15.072,383.63599999999997,395.11199999999997,9999.0,9999.0
2004-06-01 08:05:00,80700.0,15.586000000000002,997.5600000000001,95.0,0.0,271.0,4.3,60.303999999999995,11.646,384.736,395.358,9999.0,9999.0
2004-06-01 08:10:00,81200.0,15.634,997.64,95.0,0.0,277.0,4.2,56.914,11.118,385.156,395.344,9999.0,9999.0
2004-06-01 08:15:00,81700.0,15.669999999999998,997.72,95.0,0.0,266.2,3.3,65.98400000000001,13.241999999999999,385.08000000000004,395.412,9999.0,9999.0
2004-06-01 08:20:00,82200.0,15.73,997.72,95.0,0.0,271.2,3.16,83.43199999999999,16.754,384.61,395.99,9999.0,9999.0
2004-06-01 08:25:00,82700.0,15.831999999999999,997.72,95.0,0.0,272.2,4.5200000000000005,99.864,20.407999999999998,383.78,396.76,9999.0,9999.0
2004-06-01 08:30:00,83200.0,15.862,997.72,94.4,0.0,272.2,4.4,93.024,19.169999999999998,383.934,397.09,9999.0,9999.0
2004-06-01 08:35:00,83700.0,15.943999999999999,997.72,94.0,0.0,268.0,4.42,100.866,20.368000000000002,384.03599999999994,397.566,9999.0,9999.0
2004-06-01 08:40:00,84200.0,16.048000000000002,997.74,94.0,0.0,278.4,3.78,133.24200000000002,27.598000000000003,382.416,398.13199999999995,9999.0,9999.0
2004-06-01 08:45:00,84700.0,16.246,997.76,94.2,0.0,269.2,3.2,153.174,31.528,381.408,399.666,9999.0,9999.0
2004-06-01 08:50:00,85200.0,16.334,997.72,94.0,1.2,273.0,3.56,193.254,39.35,379.89,401.172,9999.0,9999.0
2004-06-01 08:55:00,85700.0,16.436,997.74,93.0,0.0,262.2,3.78,186.85999999999999,37.942,380.248,401.902,9999.0,9999.0
2004-06-01 09:00:00,90200.0,16.54,997.74,93.0,0.0,271.8,3.8200000000000003,169.91,33.906,381.276,402.306,9999.0,9999.0
2004-06-01 09:05:00,90700.0,16.589999999999996,997.72,92.2,0.0,270.6,4.279999999999999,187.958,37.814,380.42600000000004,402.452,9999.0,9999.0
2004-06-01 09:10:00,91200.0,16.75,997.76,92.4,0.0,282.2,3.6399999999999997,177.63600000000002,36.618,380.942,403.42199999999997,9999.0,9999.0
2004-06-01 09:15:00,91700.0,16.845999999999997,997.7,92.2,0.0,280.8,3.5,244.68,49.352,377.082,404.5,9999.0,9999.0
2004-06-01 09:20:00,92200.0,17.18,997.6600000000001,92.2,0.0,270.2,3.84,335.202,67.05199999999999,371.71999999999997,407.382,9999.0,9999.0
2004-06-01 09:25:00,92700.0,17.35,997.6800000000001,90.8,0.0,263.0,4.4799999999999995,353.882,70.73400000000001,371.326,408.618,9999.0,9999.0
2004-06-01 09:30:00,93200.0,17.607999999999997,997.6600000000001,90.8,0.0,266.8,4.58,423.662,84.79400000000001,368.438,410.038,9999.0,9999.0
2004-06-01 09:35:00,93700.0,18.016,997.7,90.0,0.0,271.0,4.68,476.628,94.35799999999999,362.544,413.322,9999.0,9999.0
2004-06-01 09:40:00,94200.0,17.978,997.7,88.4,0.0,268.4,4.26,351.15,69.85,372.274,413.20599999999996,9999.0,9999.0
2004-06-01 09:45:00,94700.0,18.024,997.74,88.8,0.0,266.6,3.7399999999999998,215.5,43.762,381.136,411.43199999999996,9999.0,9999.0
2004-06-01 09:50:00,95200.0,17.782,997.78,88.2,0.0,257.8,4.68,173.82,35.398,384.23400000000004,409.77,9999.0,9999.0
2004-06-01 09:55:00,95700.0,17.669999999999998,997.82,87.8,0.0,268.6,5.46,192.406,39.35,382.07599999999996,408.46,9999.0,9999.0
2004-06-01 10:00:00,100200.0,17.788,997.78,88.6,0.0,267.2,3.88,274.398,55.577999999999996,374.29200000000003,408.962,9999.0,9999.0
2004-06-01 10:05:00,100700.0,18.113999999999997,997.78,88.6,0.0,268.4,4.16,352.19,71.214,370.284,411.384,9999.0,9999.0
2004-06-01 10:10:00,101200.0,18.532,997.74,89.0,0.0,256.4,3.5,399.28000000000003,80.212,369.45,414.254,9999.0,9999.0
2004-06-01 10:15:00,101700.0,18.7,997.72,86.4,0.0,264.4,5.54,447.258,88.55799999999999,368.76000000000005,416.36199999999997,9999.0,9999.0
2004-06-01 10:20:00,102200.0,18.816,997.72,85.6,0.0,260.0,4.68,404.01800000000003,81.39,370.886,416.21999999999997,9999.0,9999.0
2004-06-01 10:25:00,102700.0,19.054000000000002,997.7,86.6,0.0,261.4,3.88,427.3059999999999,88.19800000000001,370.454,418.508,9999.0,9999.0
2004-06-01 10:30:00,103200.0,19.131999999999998,997.7,84.0,0.0,273.0,4.9,420.27199999999993,85.258,374.63199999999995,418.34799999999996,9999.0,9999.0
2004-06-01 10:35:00,103700.0,18.886000000000003,997.82,84.0,0.0,271.6,4.76,337.61,68.08200000000001,377.378,417.45200000000006,9999.0,9999.0
2004-06-01 10:40:00,104200.0,18.896,997.74,84.8,0.0,263.4,3.7600000000000002,344.81,68.776,375.916,416.592,9999.0,9999.0
2004-06-01 10:45:00,104700.0,18.976,997.7,84.6,0.0,267.6,5.24,440.052,87.55,367.762,417.6139999999999,9999.0,9999.0
2004-06-01 10:50:00,105200.0,19.413999999999998,997.76,84.6,0.0,261.8,4.66,691.048,134.612,357.288,421.924,9999.0,9999.0
2004-06-01 10:55:00,105700.0,19.7,997.74,83.4,0.0,266.6,5.46,802.8140000000001,152.67000000000002,349.73199999999997,424.06000000000006,9999.0,9999.0
2004-06-01 11:00:00,110200.0,19.788,997.76,82.0,0.0,266.8,4.279999999999999,399.242,80.78,377.104,421.91,9999.0,9999.0
2004-06-01 11:05:00,110700.0,19.34,997.74,80.8,0.0,269.6,5.14,344.696,70.20599999999999,379.284,419.89,9999.0,9999.0
2004-06-01 11:10:00,111200.0,19.235999999999997,997.76,82.6,0.0,269.6,4.9799999999999995,396.522,80.57,375.43,418.776,9999.0,9999.0
2004-06-01 11:15:00,111700.0,19.22,997.76,83.0,0.0,260.6,4.720000000000001,252.67200000000003,53.812,384.364,416.942,9999.0,9999.0
2004-06-01 11:20:00,112200.0,19.052,997.78,82.8,0.0,266.8,5.4,303.54,61.779999999999994,381.282,416.524,9999.0,9999.0
2004-06-01 11:25:00,112700.0,19.002,997.72,83.2,0.0,262.4,5.46,251.632,53.45399999999999,381.66999999999996,415.038,9999.0,9999.0
2004-06-01 11:30:00,113200.0,19.3,997.6600000000001,83.6,0.0,265.6,4.540000000000001,551.53,108.422,359.522,417.75600000000003,9999.0,9999.0
2004-06-01 11:35:00,113700.0,19.944,997.6,83.8,0.0,266.4,4.14,786.0559999999999,145.416,2264.82,422.68,9999.0,9999.0
2004-06-01 11:40:00,114200.0,20.368000000000002,997.6,80.6,0.0,259.0,4.5600000000000005,450.99399999999997,92.97200000000001,370.912,422.77,9999.0,9999.0
2004-06-01 11:45:00,114700.0,20.080000000000002,997.5600000000001,79.2,0.0,259.8,5.279999999999999,442.38199999999995,90.06800000000001,373.496,421.486,9999.0,9999.0
2004-06-01 11:50:00,115200.0,19.826,997.5799999999999,79.4,0.0,271.6,4.92,270.7,58.05799999999999,385.772,419.45,9999.0,9999.0
2004-06-01 11:55:00,115700.0,19.630000000000003,997.6200000000001,80.0,0.0,276.4,4.84,306.52000000000004,63.144000000000005,385.204,418.078,9999.0,9999.0
2004-06-01 12:00:00,120200.0,19.747999999999998,997.64,81.2,0.0,281.8,4.46,443.71000000000004,87.84400000000001,371.86199999999997,419.72200000000004,9999.0,9999.0
2004-06-01 12:05:00,120700.0,20.156,997.6200000000001,79.2,0.0,284.4,4.82,534.9100000000001,103.694,362.154,421.218,9999.0,9999.0
2004-06-01 12:10:00,121200.0,20.184,997.6200000000001,78.0,0.0,282.2,5.82,467.21000000000004,91.102,369.414,422.01800000000003,9999.0,9999.0
2004-06-01 12:15:00,121700.0,20.242,997.6,78.4,0.0,285.0,4.24,483.54200000000003,94.444,360.478,421.53999999999996,9999.0,9999.0
2004-06-01 12:20:00,122200.0,20.672,997.5200000000001,79.0,0.0,277.8,5.84,896.3799999999999,164.818,2263.502,427.014,9999.0,9999.0
2004-06-01 12:25:00,122700.0,21.134,997.54,76.4,0.0,283.8,6.659999999999999,747.328,143.18800000000002,4226.164,427.89799999999997,9999.0,9999.0
2004-06-01 12:30:00,123200.0,20.72,997.54,75.4,0.0,284.4,5.24,474.21999999999997,93.518,364.06,424.73,9999.0,9999.0
2004-06-01 12:35:00,123700.0,20.503999999999998,997.46,76.0,0.0,273.0,4.7,297.26,62.976,376.448,422.70799999999997,9999.0,9999.0
2004-06-01 12:40:00,124200.0,20.782,997.4200000000001,77.0,0.0,273.0,5.14,691.9359999999999,128.30599999999998,359.976,427.54400000000004,9999.0,9999.0
2004-06-01 12:45:00,124700.0,21.174,997.3399999999999,76.2,0.0,257.6,4.279999999999999,757.0340000000001,143.94400000000002,345.11,428.412,9999.0,9999.0
2004-06-01 12:50:00,125200.0,21.546,997.3,75.0,0.0,268.4,5.74,934.436,176.402,334.198,431.23,9999.0,9999.0
2004-06-01 12:55:00,125700.0,21.824,997.28,74.2,0.0,265.8,5.779999999999999,778.392,147.894,362.316,433.312,9999.0,9999.0
2004-06-01 13:00:00,130200.0,21.688,997.2,73.0,0.0,283.2,5.1,469.92600000000004,96.526,379.52200000000005,429.404,9999.0,9999.0
2004-06-01 13:05:00,130700.0,21.566,997.14,72.0,0.0,276.2,5.720000000000001,732.842,144.594,357.86,429.784,9999.0,9999.0
2004-06-01 13:10:00,131200.0,21.832,997.1,73.0,0.0,294.0,5.14,780.76,153.048,363.83599999999996,431.968,9999.0,9999.0
2004-06-01 13:15:00,131700.0,21.786,997.0799999999999,70.8,0.0,291.4,4.9,855.566,166.67000000000002,350.892,431.39,9999.0,9999.0
2004-06-01 13:20:00,132200.0,21.884,997.1,71.2,0.0,286.2,5.7,640.74,128.98,378.908,432.776,9999.0,9999.0
2004-06-01 13:25:00,132700.0,21.498,997.1,70.4,0.0,291.6,4.58,357.12,76.892,386.598,428.98999999999995,9999.0,9999.0
2004-06-01 13:30:00,133200.0,21.509999999999998,997.0799999999999,72.2,0.0,299.0,5.0,733.5939999999999,145.07999999999998,356.476,429.46400000000006,9999.0,9999.0
2004-06-01 13:35:00,133700.0,21.938,997.1,71.4,0.0,281.2,6.04,566.5360000000001,114.49600000000001,373.412,431.22200000000004,9999.0,9999.0
2004-06-01 13:40:00,134200.0,21.65,997.04,71.0,0.0,281.8,5.4,381.058,80.31800000000001,386.07399999999996,429.302,9999.0,9999.0
2004-06-01 13:45:00,134700.0,21.516,997.0799999999999,71.4,0.0,282.8,5.58,658.034,135.03,366.632,429.35599999999994,9999.0,9999.0
2004-06-01 13:50:00,135200.0,22.046,997.04,70.0,0.0,277.2,5.58,804.99,164.692,342.43199999999996,431.37,9999.0,9999.0
2004-06-01 13:55:00,135700.0,22.338,997.0,70.4,0.0,275.2,6.44,722.0,147.94,358.642,432.782,9999.0,9999.0
2004-06-01 14:00:00,140200.0,22.259999999999998,996.9200000000001,70.2,0.0,282.6,5.0200000000000005,684.116,140.56,365.394,432.378,9999.0,9999.0
2004-06-01 14:05:00,140700.0,22.288,996.8799999999999,70.6,0.0,270.8,5.46,542.884,113.72,376.09000000000003,432.33599999999996,9999.0,9999.0
2004-06-01 14:10:00,141200.0,21.702,996.8399999999999,70.6,0.0,293.0,6.24,410.122,86.22200000000001,376.202,428.892,9999.0,9999.0
2004-06-01 14:15:00,141700.0,22.068,996.9799999999999,72.4,0.0,293.2,5.32,720.998,150.544,365.692,431.30600000000004,9999.0,9999.0
2004-06-01 14:20:00,142200.0,22.3,996.9,68.8,0.0,279.4,5.46,688.14,146.154,365.43,432.16400000000004,9999.0,9999.0
