20/02/2004	003959.000	+9999	1.32	87.47	-1.05	4.10	223.64	311.68	0.00	0.00	73.69	1.49	92.45	1.03	0.80	4
20/02/2004	004059.000	+9999	1.54	85.75	-0.09	5.17	223.21	311.47	0.00	0.00	103.48	1.58	99.07	0.81	0.77	4
20/02/2004	004159.000	+9999	1.40	86.82	-0.59	4.65	223.34	311.46	0.00	0.00	80.85	1.21	77.15	0.87	0.77	4
20/02/2004	004259.000	+9999	1.62	85.47	-0.56	4.90	223.50	311.99	0.00	0.00	73.20	1.56	87.77	1.02	0.77	4
20/02/2004	004359.000	+9999	1.65	85.28	-0.56	4.82	223.32	311.82	0.00	0.00	78.10	1.81	76.92	1.15	0.77	4
20/02/2004	004459.000	+9999	1.61	85.22	-0.41	4.85	223.02	311.71	0.00	0.00	74.17	1.44	64.28	1.19	0.77	4
20/02/2004	004559.000	+9999	1.53	85.65	-0.56	4.54	223.05	311.58	0.00	0.00	67.99	1.79	72.54	1.13	0.77	4
20/02/2004	004659.000	+9999	1.50	85.82	-0.92	4.09	223.39	311.86	0.00	0.00	68.69	1.59	68.63	1.03	0.77	4
20/02/2004	004759.000	+9999	1.57	85.43	-0.56	4.65	223.54	311.87	0.00	0.00	94.19	1.34	101.20	0.85	0.77	4
20/02/2004	004859.000	+9999	1.45	85.87	-0.86	4.29	223.23	311.53	0.00	0.00	81.86	2.07	97.89	1.33	0.77	4
20/02/2004	004959.000	+9999	1.63	85.62	-0.86	4.32	224.14	312.60	0.00	0.00	65.93	1.05	59.90	1.14	0.78	4
20/02/2004	005059.000	+9999	1.74	84.43	-0.34	5.06	223.20	311.67	0.00	0.00	80.50	1.67	82.29	0.95	0.78	4
20/02/2004	005159.000	+9999	1.83	84.63	-0.48	4.81	223.90	312.51	0.00	0.00	71.13	1.04	66.59	0.73	0.78	4
20/02/2004	005259.000	+9999	2.04	82.85	0.00	5.73	223.58	312.05	0.00	0.00	87.92	1.55	101.21	0.80	0.78	4
20/02/2004	005359.000	+9999	1.75	84.15	-0.61	4.84	223.26	311.61	0.00	0.00	71.35	1.25	70.33	0.84	0.78	4
20/02/2004	005459.000	+9999	1.71	84.68	-1.20	4.21	223.49	311.80	0.00	0.00	74.53	1.41	73.23	0.84	0.78	4
20/02/2004	005559.000	+9999	1.55	84.92	-1.22	4.06	223.04	311.25	0.00	0.00	80.94	1.68	91.61	1.10	0.77	4
20/02/2004	005659.000	+9999	1.49	85.52	-1.25	4.00	223.22	311.43	0.00	0.00	71.28	1.41	73.53	0.94	0.77	4
20/02/2004	005759.000	+9999	1.43	85.77	-1.53	3.82	223.26	311.46	0.00	0.00	74.87	1.17	71.17	0.87	0.77	4
20/02/2004	005859.000	+9999	1.47	86.08	-1.54	4.00	223.75	311.84	0.00	0.00	102.26	1.00	90.22	0.75	0.77	4
20/02/2004	005959.000	+9999	1.46	85.15	-1.15	4.37	223.15	311.09	0.00	0.00	110.20	1.94	115.40	1.33	0.77	4
20/02/2004	010059.000	+9999	1.32	86.43	-1.26	3.96	223.64	311.39	0.00	0.00	95.52	1.60	101.80	1.06	0.77	4
20/02/2004	010159.000	+9999	1.31	85.93	-1.00	3.96	223.26	311.32	0.00	0.00	96.36	2.51	106.92	1.68	0.77	4
20/02/2004	010259.000	+9999	1.20	86.85	-1.15	3.65	223.00	310.86	0.00	0.00	92.64	1.43	104.09	0.93	0.78	4
20/02/2004	010359.000	+9999	1.31	86.47	-1.33	3.71	223.08	311.08	0.00	0.00	92.55	2.02	105.25	1.39	0.78	4
20/02/2004	010459.000	+9999	1.22	86.50	-1.39	3.46	223.21	311.10	0.00	0.00	88.20	1.70	96.88	1.12	0.77	4
20/02/2004	010559.000	+9999	1.31	86.52	-1.20	3.70	223.58	311.38	0.00	0.00	90.89	1.45	89.69	0.81	0.77	4
20/02/2004	010659.000	+9999	1.35	85.80	-1.03	4.28	223.32	311.13	0.00	0.00	108.03	1.23	115.94	0.64	0.77	4
20/02/2004	010759.000	+9999	1.34	86.18	-1.15	4.21	223.35	311.18	0.00	0.00	85.27	1.27	93.64	0.73	0.77	4
20/02/2004	010859.000	+9999	1.45	85.65	-1.34	4.28	223.68	311.36	0.00	0.00	91.79	0.89	106.78	0.62	0.77	4
20/02/2004	010959.000	+9999	1.54	85.13	-1.14	4.54	223.39	311.33	0.00	0.00	94.91	1.43	101.69	1.02	0.77	4
20/02/2004	011059.000	+9999	1.47	85.03	-0.84	4.68	223.04	310.97	0.00	0.00	102.07	1.71	114.62	1.11	0.77	4
20/02/2004	011159.000	+9999	1.20	86.22	-1.09	3.96	223.16	310.88	0.00	0.00	100.94	3.33	111.43	2.51	0.76	4
20/02/2004	011259.000	+9999	1.12	87.23	-1.06	3.67	223.49	311.24	0.00	0.00	91.65	1.74	105.69	1.16	0.77	4
20/02/2004	011359.000	+9999	1.20	86.63	-0.97	3.75	223.32	311.30	0.00	0.00	98.54	2.45	106.60	1.62	0.77	4
20/02/2004	011459.000	+9999	1.34	85.77	-0.72	3.90	223.11	311.16	0.00	0.00	95.32	1.98	109.39	1.33	0.76	4
20/02/2004	011559.000	+9999	1.18	86.35	-0.75	3.81	223.11	310.88	0.00	0.00	89.27	2.93	104.02	1.76	0.76	4
20/02/2004	011659.000	+9999	1.14	87.00	-0.87	3.54	223.36	311.16	0.00	0.00	93.23	1.70	106.58	1.17	0.77	4
20/02/2004	011759.000	+9999	1.26	86.62	-0.67	3.92	223.53	311.10	0.00	0.00	108.15	0.97	119.82	0.74	0.77	4
20/02/2004	011859.000	+9999	1.39	85.93	-1.06	4.35	223.83	311.24	0.00	0.00	124.89	0.65	88.81	0.32	0.77	4
20/02/2004	011959.000	+9999	1.41	85.32	-1.06	4.59	223.60	310.80	0.00	0.00	84.40	0.88	86.09	0.52	0.77	4
20/02/2004	012059.000	+9999	1.30	85.92	-1.33	4.37	223.42	310.29	0.00	0.00	99.89	1.35	113.34	0.82	0.77	4
20/02/2004	012159.000	+9999	1.25	85.97	-1.36	4.14	223.64	310.54	0.00	0.00	94.39	2.40	107.66	1.53	0.77	4
20/02/2004	012259.000	+9999	1.18	86.52	-1.15	3.93	224.03	310.70	0.00	0.00	85.12	1.78	100.19	1.04	0.77	4
20/02/2004	012359.000	+9999	1.30	86.18	-1.06	4.01	224.34	310.84	0.00	0.00	84.70	0.89	90.97	0.45	0.78	4
20/02/2004	012459.000	+9999	1.48	84.98	-0.83	4.51	224.24	310.73	0.00	0.00	86.61	1.67	99.94	1.04	0.77	4
20/02/2004	012559.000	+9999	1.34	85.23	-0.87	4.17	224.15	310.67	0.00	0.00	90.70	2.76	105.74	1.64	0.76	4
20/02/2004	012659.000	+9999	1.21	85.70	-0.97	3.89	224.14	310.62	0.00	0.00	82.91	2.33	95.33	1.32	0.76	4
20/02/2004	012759.000	+9999	1.18	86.38	-0.95	3.76	224.34	310.65	0.00	0.00	92.53	2.04	107.81	1.28	0.77	4
20/02/2004	012859.000	+9999	1.24	86.27	-0.95	3.90	224.74	311.00	0.00	0.00	84.35	1.34	93.57	0.75	0.77	4
20/02/2004	012959.000	+9999	1.50	84.72	-0.45	4.60	224.55	311.24	0.00	0.00	85.29	1.70	95.68	1.00	0.77	4
20/02/2004	013059.000	+9999	1.33	85.07	-0.61	4.42	224.27	310.69	0.00	0.00	96.94	2.20	111.13	1.71	0.77	4
20/02/2004	013159.000	+9999	1.22	85.85	-0.98	3.89	224.12	310.73	0.00	0.00	73.77	2.07	81.11	1.22	0.77	4
20/02/2004	013259.000	+9999	1.32	85.07	-0.78	4.04	224.35	311.15	0.00	0.00	78.72	1.43	84.23	0.75	0.77	4
20/02/2004	013359.000	+9999	1.42	84.38	-0.72	4.49	224.22	311.07	0.00	0.00	81.62	2.15	91.41	1.36	0.77	4
20/02/2004	013459.000	+9999	1.39	84.85	-0.80	4.15	224.13	311.21	0.00	0.00	84.14	1.86	96.49	0.97	0.77	4
20/02/2004	013559.000	+9999	1.42	84.42	-0.69	4.48	223.85	311.00	0.00	0.00	79.11	1.05	74.75	0.70	0.78	4
20/02/2004	013659.000	+9999	1.50	83.98	-0.94	4.39	223.85	311.11	0.00	0.00	80.30	1.65	91.11	0.97	0.78	4
20/02/2004	013759.000	+9999	1.55	83.87	-0.94	4.35	224.16	311.39	0.00	0.00	78.95	1.62	74.06	1.33	0.80	4
20/02/2004	013859.000	+9999	1.68	82.93	-0.45	4.71	223.60	311.25	0.00	0.00	85.39	2.15	94.49	1.11	0.78	4
20/02/2004	013959.000	+9999	1.60	82.92	-0.51	4.68	223.27	311.10	0.00	0.00	85.53	1.23	86.85	0.83	0.78	4
20/02/2004	014059.000	+9999	1.74	82.90	-0.53	4.90	224.11	311.78	0.00	0.00	66.29	0.92	68.66	0.61	0.77	4
20/02/2004	014159.000	+9999	1.87	81.47	-0.58	4.95	223.45	311.61	0.00	0.00	89.84	2.00	104.80	1.26	0.77	4
20/02/2004	014259.000	+9999	1.81	81.83	-0.66	4.74	223.51	311.45	0.00	0.00	73.35	1.46	71.90	1.05	0.77	4
20/02/2004	014359.000	+9999	1.79	81.90	-0.80	4.49	223.48	311.54	0.00	0.00	80.42	1.40	75.57	0.92	0.76	4
20/02/2004	014459.000	+9999	1.92	81.10	-0.30	5.07	223.14	311.31	0.00	0.00	86.19	2.53	98.95	1.52	0.77	4
20/02/2004	014559.000	+9999	1.74	82.65	-0.61	4.43	223.06	311.23	0.00	0.00	70.25	1.17	68.71	0.79	0.77	4
20/02/2004	014659.000	+9999	1.83	81.53	-0.61	4.46	222.95	311.16	0.00	0.00	89.13	2.35	100.10	1.44	0.77	4
20/02/2004	014759.000	+9999	1.53	83.13	-0.84	3.92	222.78	310.82	0.00	0.00	89.25	1.92	100.34	1.29	0.77	4
20/02/2004	014859.000	+9999	1.54	83.43	-0.89	3.95	223.65	311.26	0.00	0.00	85.95	1.52	107.42	1.18	0.77	4
20/02/2004	014959.000	+9999	1.69	82.50	-0.11	4.87	223.29	311.36	0.00	0.00	70.70	1.08	61.20	1.09	0.77	4
20/02/2004	015059.000	+9999	1.64	82.80	-0.45	4.82	223.22	311.08	0.00	0.00	93.36	1.14	91.46	0.74	0.77	4
20/02/2004	015159.000	+9999	1.69	82.77	-0.87	4.62	223.76	311.44	0.00	0.00	83.30	1.22	93.70	0.63	0.77	4
20/02/2004	015259.000	+9999	1.78	82.07	-0.83	4.68	223.49	311.21	0.00	0.00	86.31	1.31	89.23	0.82	0.76	4
20/02/2004	015359.000	+9999	1.83	81.93	-0.59	4.82	223.43	311.19	0.00	0.00	83.25	1.40	78.53	0.78	0.76	4
20/02/2004	015459.000	+9999	1.70	82.25	-0.94	4.57	223.30	310.99	0.00	0.00	92.49	1.73	103.92	1.15	0.77	4
20/02/2004	015559.000	+9999	1.69	82.08	-0.98	4.46	223.33	310.93	0.00	0.00	91.93	2.06	106.14	1.30	0.77	4
20/02/2004	015659.000	+9999	1.51	83.52	-1.51	3.67	224.23	311.26	0.00	0.00	84.68	1.16	88.65	0.71	0.77	4
20/02/2004	015759.000	+9999	1.62	82.65	-1.01	4.43	224.15	310.85	0.00	0.00	100.75	0.95	106.82	0.63	0.79	4
20/02/2004	015859.000	+9999	1.51	83.40	-1.25	4.59	224.01	310.28	0.00	0.00	107.78	1.01	122.48	0.74	0.81	4
20/02/2004	015959.000	+9999	1.53	83.68	-1.48	4.40	224.81	310.86	0.00	0.00	78.15	0.57	79.27	0.31	0.78	4
20/02/2004	020059.000	+9999	1.54	83.00	-1.48	4.85	224.76	310.23	0.00	0.00	117.59	0.75	138.37	0.40	0.79	4
20/02/2004	020159.000	+9999	1.54	83.57	-1.39	4.93	225.24	310.90	0.00	0.00	59.57	0.58	68.20	0.47	0.78	4
20/02/2004	020259.000	+9999	1.48	83.02	-1.26	4.68	224.78	310.42	0.00	0.00	115.58	1.16	121.44	0.67	0.77	4
20/02/2004	020359.000	+9999	1.45	84.15	-1.26	4.46	225.28	310.79	0.00	0.00	25.94	0.45	39.61	0.39	0.78	4
20/02/2004	020459.000	+9999	1.42	83.53	-1.45	4.35	224.95	310.30	0.00	0.00	129.05	0.49	123.54	0.25	0.78	4
20/02/2004	020559.000	+9999	1.36	83.57	-1.72	4.31	225.20	310.19	0.00	0.00	15.04	0.29	359.36	0.52	0.78	4
20/02/2004	020659.000	+9999	1.36	84.28	-1.97	4.17	225.59	310.64	0.00	0.00	35.19	1.10	29.42	1.00	0.78	4
20/02/2004	020759.000	+9999	1.39	84.00	-1.37	4.35	225.32	310.74	0.00	0.00	37.17	1.08	34.76	0.79	0.77	4
20/02/2004	020859.000	+9999	1.41	83.90	-1.09	4.35	224.97	310.46	0.00	0.00	33.85	1.51	36.36	1.33	0.77	4
20/02/2004	020959.000	+9999	1.33	84.27	-1.12	4.15	224.96	310.18	0.00	0.00	51.13	0.88	53.16	0.75	0.77	4
20/02/2004	021059.000	+9999	1.30	84.25	-1.26	4.21	225.20	310.11	0.00	0.00	66.01	0.97	73.88	0.53	0.77	4
20/02/2004	021159.000	+9999	1.17	84.63	-1.56	4.12	225.00	309.89	0.00	0.00	54.69	0.52	56.83	0.31	0.76	4
20/02/2004	021259.000	+9999	1.19	84.87	-1.78	3.96	225.10	309.90	0.00	0.00	16.93	0.54	12.07	0.37	0.77	4
20/02/2004	021359.000	+9999	1.21	84.88	-1.72	4.09	225.49	309.69	0.00	0.00	4.26	0.62	352.26	0.73	0.77	4
20/02/2004	021459.000	+9999	1.23	84.70	-1.69	4.26	225.63	309.82	0.00	0.00	33.17	0.20	341.07	0.26	0.77	4
20/02/2004	021559.000	+9999	1.31	84.48	-1.76	4.29	225.58	310.24	0.00	0.00	20.07	0.68	25.04	0.46	0.77	4
20/02/2004	021659.000	+9999	1.34	84.05	-1.59	4.34	225.24	310.18	0.00	0.00	51.35	1.02	45.81	0.95	0.77	4
20/02/2004	021759.000	+9999	1.61	82.85	-0.76	5.04	225.38	310.83	0.00	0.00	19.35	0.64	14.55	0.57	0.76	4
20/02/2004	021859.000	+9999	1.46	83.15	-0.80	5.13	224.99	310.18	0.00	0.00	76.34	0.86	85.70	0.52	0.80	4
20/02/2004	021959.000	+9999	1.38	83.58	-0.97	4.82	225.10	310.36	0.00	0.00	87.36	0.33	71.36	0.29	0.79	4
20/02/2004	022059.000	+9999	1.39	83.92	-1.26	5.02	225.14	310.36	0.00	0.00	40.84	0.51	37.75	0.46	0.77	4
20/02/2004	022159.000	+9999	1.52	83.37	-1.09	5.20	224.84	310.00	0.00	0.00	93.25	0.22	226.74	0.14	0.77	4
20/02/2004	022259.000	+9999	1.37	84.00	-1.78	5.02	224.53	309.65	0.00	0.00	324.23	0.20	298.41	0.17	0.77	4
20/02/2004	022359.000	+9999	1.34	84.03	-1.90	5.10	224.64	309.76	0.00	0.00	112.32	0.45	136.75	0.21	0.77	4
20/02/2004	022459.000	+9999	1.15	84.63	-2.14	5.06	224.02	309.02	0.00	0.00	87.96	0.04	174.28	0.12	0.77	4
20/02/2004	022559.000	+9999	1.20	85.45	-2.15	4.67	224.02	309.51	0.00	0.00	41.14	1.07	43.56	0.87	0.77	4
20/02/2004	022659.000	+9999	1.44	84.13	-1.58	4.78	224.10	309.63	0.00	0.00	30.95	0.37	23.63	0.32	0.78	4
20/02/2004	022759.000	+9999	1.39	84.00	-1.78	4.93	224.19	309.51	0.00	0.00	351.86	0.29	2.34	0.17	0.77	4
20/02/2004	022859.000	+9999	1.30	84.47	-1.62	4.90	223.94	309.57	0.00	0.00	70.26	0.85	67.28	0.62	0.77	4
20/02/2004	022959.000	+9999	1.28	84.65	-1.28	4.59	223.99	309.74	0.00	0.00	45.77	0.60	45.46	0.40	0.76	4
20/02/2004	023059.000	+9999	1.38	84.12	-1.09	5.02	224.13	309.77	0.00	0.00	117.10	0.45	84.98	0.25	0.77	4
20/02/2004	023159.000	+9999	1.27	84.78	-1.28	4.88	224.33	309.82	0.00	0.00	66.86	0.59	68.45	0.32	0.77	4
20/02/2004	023259.000	+9999	1.36	84.50	-0.95	5.09	223.93	310.02	0.00	0.00	43.35	0.87	49.34	0.61	0.78	4
20/02/2004	023359.000	+9999	1.45	84.35	-0.53	5.45	223.72	310.15	0.00	0.00	37.44	0.84	28.53	0.96	0.78	4
20/02/2004	023459.000	+9999	1.46	83.97	-0.61	5.48	223.47	310.05	0.00	0.00	80.16	1.01	84.91	0.65	0.77	4
20/02/2004	023559.000	+9999	1.51	84.35	-0.76	5.20	223.77	310.24	0.00	0.00	64.20	0.69	60.96	0.64	0.77	4
20/02/2004	023659.000	+9999	1.58	83.15	-0.51	5.77	223.55	309.82	0.00	0.00	74.95	0.65	75.72	0.39	0.77	4
20/02/2004	023759.000	+9999	1.37	84.10	-0.86	5.26	222.82	309.62	0.00	0.00	41.42	1.20	40.94	1.05	0.77	4
20/02/2004	023859.000	+9999	1.33	85.08	-0.69	5.06	222.98	309.76	0.00	0.00	35.23	1.26	32.10	1.03	0.78	4
20/02/2004	023959.000	+9999	1.48	84.52	-0.59	4.98	223.64	310.31	0.00	0.00	62.35	0.85	61.20	0.75	0.77	4
20/02/2004	024059.000	+9999	1.48	83.62	-0.33	5.45	222.73	309.80	0.00	0.00	93.96	1.17	109.55	0.68	0.76	4
20/02/2004	024159.000	+9999	1.43	84.62	-0.64	5.04	223.20	309.92	0.00	0.00	38.81	0.87	39.23	0.76	0.77	4
20/02/2004	024259.000	+9999	1.30	84.62	-0.91	4.81	222.44	309.72	0.00	0.00	56.64	1.75	58.26	1.26	0.77	4
20/02/2004	024359.000	+9999	1.20	85.60	-1.14	4.24	222.64	310.14	0.00	0.00	52.13	2.32	54.87	1.93	0.77	4
20/02/2004	024459.000	+9999	1.12	85.67	-0.97	4.23	222.14	309.73	0.00	0.00	52.69	2.06	53.55	1.68	0.76	4
20/02/2004	024559.000	+9999	0.92	86.98	-1.26	3.67	222.04	309.45	0.00	0.00	50.84	1.43	53.24	0.97	0.76	4
20/02/2004	024659.000	+9999	1.08	86.58	-0.92	3.98	222.07	309.49	0.00	0.00	34.21	1.37	37.28	1.24	0.77	4
20/02/2004	024759.000	+9999	0.98	86.98	-1.15	3.92	222.23	309.45	0.00	0.00	75.53	0.81	67.79	0.63	0.77	4
20/02/2004	024859.000	+9999	1.08	86.33	-1.30	4.20	222.68	309.55	0.00	0.00	103.83	1.26	106.59	0.78	0.77	4
20/02/2004	024959.000	+9999	1.30	85.67	-0.80	4.70	222.59	309.59	0.00	0.00	35.94	0.78	26.08	0.68	0.77	4
20/02/2004	025059.000	+9999	1.32	85.27	-0.80	4.84	222.26	309.16	0.00	0.00	16.92	0.84	28.00	0.74	0.79	4
20/02/2004	025159.000	+9999	1.25	85.85	-0.97	4.98	222.97	309.97	0.00	0.00	36.99	1.22	36.07	1.33	0.79	4
20/02/2004	025259.000	+9999	1.11	85.95	-0.48	5.27	221.78	309.31	0.00	0.00	51.99	1.03	58.00	0.69	0.79	4
20/02/2004	025359.000	+9999	1.00	87.25	-1.23	4.49	221.93	309.13	0.00	0.00	15.36	1.41	18.70	1.34	0.79	4
20/02/2004	025459.000	+9999	0.97	87.27	-1.15	4.14	221.84	309.16	0.00	0.00	14.74	1.38	17.60	1.30	0.79	4
20/02/2004	025559.000	+9999	1.09	87.12	-0.84	4.23	221.63	309.26	0.00	0.00	22.95	1.51	24.45	1.36	0.79	4
20/02/2004	025659.000	+9999	1.11	86.48	-0.89	4.26	221.70	309.15	0.00	0.00	25.88	1.25	26.13	1.06	0.79	4
20/02/2004	025759.000	+9999	1.12	86.78	-1.06	4.14	221.98	309.37	0.00	0.00	26.84	0.96	28.44	0.99	0.80	4
20/02/2004	025859.000	+9999	1.05	86.52	-1.09	4.28	221.68	309.01	0.00	0.00	25.00	1.45	30.46	1.22	0.80	4
20/02/2004	025959.000	+9999	0.94	87.08	-1.17	3.98	221.48	309.02	0.00	0.00	33.27	1.86	40.33	1.66	0.79	4
20/02/2004	030059.000	+9999	1.00	87.03	-1.12	3.85	221.70	309.06	0.00	0.00	39.00	1.28	43.64	1.17	0.79	4
20/02/2004	030159.000	+9999	0.84	87.10	-1.25	3.75	221.35	308.44	0.00	0.00	19.13	1.78	19.74	1.71	0.79	4
20/02/2004	030259.000	+9999	0.77	88.08	-1.34	3.64	221.50	308.78	0.00	0.00	47.18	1.49	47.73	1.42	0.79	4
20/02/2004	030359.000	+9999	0.95	87.88	-1.30	3.76	221.99	309.32	0.00	0.00	36.83	1.19	36.88	1.08	0.80	4
