,(m) TempProfile_K_2.5,(m) TempProfile_K_15.5,(m) TempProfile_K_22.5,(m) TempProfile_K_27.5,(m) TempProfile_K_32.5
2002-06-10 10:10:00,14.26178446969817,12.433041014616038,11.697923896397754,11.348170028235245,11.033596277309812
2002-06-10 10:20:00,14.335154001530611,12.491357019322663,11.754238673405155,11.403733251905692,11.0887046555236
2002-06-10 10:30:00,14.385956657978227,12.53695692743787,11.804072041624295,11.455532780366639,11.14236130379237
2002-06-10 10:40:00,14.420070794376954,12.572967698577486,11.84899043361304,11.504574245588003,11.195174272213023
2002-06-10 10:50:00,14.440199588971097,12.602626757322696,11.891146906587096,11.552483106627676,11.248294450667174
2002-06-10 11:00:00,14.419211053575111,12.603420932517167,11.906624215231943,11.573876783013134,11.274437327990427
2002-06-10 11:10:00,14.424709487201369,12.566073720600059,11.859016828325196,11.521582734330138,11.217944846085345
2002-06-10 11:20:00,14.518571948242993,12.580933128694369,11.843062139877645,11.492982416916732,11.179027875477402
2002-06-10 11:30:00,14.656716373208496,12.626008904066964,11.848890927899276,11.482234295039518,11.154439440102237
2002-06-10 11:40:00,14.826254456057484,12.692454517214742,11.869353793626999,11.483392318831704,11.139588536065162
2002-06-10 11:50:00,15.02182553627614,12.77650267976685,11.902328120024208,11.495027983985779,11.133616107780824
2002-06-10 12:00:00,15.262738635476751,12.90877287399502,11.984835168120696,11.558609202818616,11.183034308738456
2002-06-10 12:10:00,15.564952449195744,13.195486051535397,12.242092444504237,11.805712978253837,11.423223915276651
2002-06-10 12:20:00,15.762429156857024,13.435045214268712,12.483743944811238,12.046259154309382,11.661656230052643
2002-06-10 12:30:00,15.90128607644931,13.633345808931324,12.695541281255089,12.263192445858579,11.88247361188462
2002-06-10 12:40:00,16.019183628553094,13.816292768737526,12.897667999019632,12.472871472374777,12.098092348223133
2002-06-10 12:50:00,16.119542626555244,13.986473718541504,13.091348050824479,12.676120000675894,12.309050009289365
2002-06-10 13:00:00,16.197379093490667,14.13194584698391,13.261071255743104,12.855168972240847,12.495144428827757
2002-06-10 13:10:00,16.19230575166597,14.171821934185346,13.33016603421612,12.935849156373422,12.5849668106585
2002-06-10 13:20:00,16.23496890032476,14.231063098916763,13.401412414364984,13.014498011619708,12.671403838125116
2002-06-10 13:30:00,16.291344326929448,14.305059072902793,13.485766846282388,13.10444495819064,12.767052978600702
2002-06-10 13:40:00,16.334260378505974,14.37379161697902,13.56688112448063,13.192318641449617,12.86174339507079
2002-06-10 13:50:00,16.365965537922705,14.43786913679628,13.645270789829112,13.278438002151972,12.955612087936288
2002-06-10 14:00:00,16.3811180478599,14.493632813498436,13.71941038146997,13.362257193954747,13.04894640263035
2002-06-10 14:10:00,16.459003270534026,14.614592416553648,13.836562471106106,13.479892109274033,13.168452920661252
2002-06-10 14:20:00,16.50193135506322,14.729669092416145,13.962812116725388,13.608326386106057,13.297414350777615
2002-06-10 14:30:00,16.47835938168373,14.794999483534582,14.055574495764347,13.710901028881153,13.40689410374182
2002-06-10 14:40:00,16.425119064738965,14.833016032666933,14.127341818018351,13.795728263317415,13.50172704445231
2002-06-10 14:50:00,16.348901267737062,14.84861590424174,14.1814509102648,13.86535274916099,13.583657496619253
2002-06-10 15:00:00,16.234179911316346,14.816765836230502,14.186482520433799,13.88428575140307,13.612762031830357
2002-06-10 15:10:00,15.992613946832648,14.617286014650915,14.01935875200462,13.729170260364697,13.46645100479509
2002-06-10 15:20:00,15.796277772321787,14.435891263278222,13.8513150903687,13.568659149853033,13.313549199955617
2002-06-10 15:30:00,15.632211185021504,14.276991887755457,13.701145461046394,13.42296852305111,13.172298007641928
2002-06-10 15:40:00,15.47405119368733,14.121133018795717,13.552952020401051,13.27900579053994,13.032657122932392
2002-06-10 15:50:00,15.318570779766674,13.967566873979479,13.406490544567419,13.136583502245685,12.894451999226817
2002-06-10 16:00:00,15.195909381979163,13.859392764379038,13.306413913971937,13.042685929853633,12.807818019512013
2002-06-10 16:10:00,15.167210569761835,13.883873474018003,13.363383270768963,13.11676039317706,12.898430424521962
2002-06-10 16:20:00,15.14401893943733,13.922512300468895,13.436064862422825,13.205320185020526,13.001226744738574
2002-06-10 16:30:00,15.106790949709762,13.955647993101252,13.504512957035843,13.290463698987082,13.101512317275478
2002-06-10 16:40:00,15.057224520627642,13.985358740825973,13.571729644374443,13.375210140178012,13.201980620790152
2002-06-10 16:50:00,14.98991465092223,14.009071511609875,13.636322387195833,13.458632867825145,13.30205502003389
2002-06-10 17:00:00,14.936076936706684,14.06356962770451,13.716858946866068,13.551639546532783,13.406181827955777
2002-06-10 17:10:00,14.936218084595907,14.107768770584812,13.775693508036625,13.618118719526137,13.479713428251046
2002-06-10 17:20:00,15.01572280277884,14.20299880416718,13.867945917782663,13.709088116823978,13.569710151267884
2002-06-10 17:30:00,14.98855823687262,14.232221233553219,13.919848271624858,13.768503671312658,13.634469725764177
2002-06-10 17:40:00,14.910606761915858,14.188457335422527,13.907923840759281,13.772324042830064,13.652203453871607
2002-06-10 17:50:00,15.00191433919673,14.254517289044145,13.962793136744097,13.823660811724949,13.70117438516644
2002-06-10 18:00:00,15.026251014960906,14.307050691194775,14.007620008602998,13.864374863125079,13.738071992021275
2002-06-10 18:10:00,14.959901941533474,14.2710012373351,13.98657071827887,13.848731138258074,13.726521175369783
2002-06-10 18:20:00,14.936829442776457,14.253613373398423,13.976238135936171,13.842028994803513,13.723121640780676
2002-06-10 18:30:00,14.943155516543925,14.258066159520183,13.984256525645264,13.852002243604602,13.734919600030082
2002-06-10 18:40:00,14.975832149180007,14.297984124286188,14.0317762660884,13.903817863529355,13.790967141410079
2002-06-10 18:50:00,15.012540749074617,14.349671845908574,14.095623854300356,13.97192414632633,13.862021210203807
2002-06-10 19:00:00,15.049073749550018,14.405024679474593,14.161075900884839,14.04279750745826,13.938144057217869
2002-06-10 19:10:00,15.19407155853645,14.58596911903419,14.355819788198517,14.24519493040026,14.148080270148796
2002-06-10 19:20:00,15.46975233603996,14.919090534910765,14.704264766773917,14.602536230773921,14.514608315329838
2002-06-10 19:30:00,16.02750386164263,15.495380037262294,15.23563597603254,15.134079306318426,15.055686211676687
2002-06-10 19:40:00,16.848049462912115,16.26354496450233,15.80679945582591,15.666267248572751,15.574192448122915
2002-06-10 19:50:00,17.250011093974933,16.862245272285634,16.461713412310985,16.334372133741113,16.260155069810594
2002-06-10 20:00:00,17.5913375651902,17.51878840233786,17.194785960047625,17.10427267952224,17.07264639968622
2002-06-10 20:10:00,17.956040193438696,18.188598335381755,17.86411820921637,17.767112058542978,17.728006085011714
2002-06-10 20:20:00,18.28196214735425,18.778552135128905,18.435999290009363,18.323180416399566,18.25259121219557
2002-06-10 20:30:00,18.523473596407428,19.189370813102073,18.807310660657038,18.658886992844828,18.537571283789646
2002-06-10 20:40:00,18.626843207008392,19.16301722955916,18.699562889763513,18.492236280487646,18.305313085978412
2002-06-10 20:50:00,18.56330790568836,18.821049252090518,18.336342585416503,18.124441460328796,17.936302222754477
2002-06-10 21:00:00,18.34008901918594,18.27142265893235,17.787471632892107,17.558882822470025,17.345442892765732
2002-06-10 21:10:00,17.777142987093725,17.054519641297702,16.45487593619481,16.164516394428404,15.89425261794321
2002-06-10 21:20:00,16.798657855695296,15.634009756544344,15.084968849213226,14.827171314776479,14.590716317179158
2002-06-10 21:30:00,15.879586703088933,14.549261351745713,14.047119429455677,13.81098688451948,13.594753404122969
2002-06-10 21:40:00,15.132793369329818,13.679130867366439,13.221206824485193,13.001970361475173,12.800851274393608
2002-06-10 21:50:00,14.486766715136014,12.95530069818193,12.54069303651977,12.33706834507035,12.149265287318656
2002-06-10 22:00:00,13.922666465863415,12.343848638695022,11.959461095385905,11.765906209953187,11.585722234270747
2002-06-10 22:10:00,13.435393034981587,11.809069871559473,11.422019764651736,11.227189468072936,11.045921062040804
2002-06-10 22:20:00,13.016789546449672,11.35324338075037,10.965112127342536,10.772782222899252,10.594971087168688
2002-06-10 22:30:00,12.673176082933765,10.987178483982973,10.595578661384195,10.404193351542233,10.228132066920523
2002-06-10 22:40:00,12.392257438512615,10.689020939470879,10.292803470126728,10.10136024021233,9.925975079733803
2002-06-10 22:50:00,11.727045966398236,10.28353268117894,9.94780928819523,9.778156669990722,9.621865542107457
2002-06-10 23:00:00,10.319060334640426,9.655973912528623,9.471191761187072,9.369548277942613,9.274673178643752
2002-06-10 23:10:00,10.38247270538784,9.605637159327614,9.403305668377811,9.29991602618719,9.206255125301936
2002-06-10 23:20:00,10.423680973462126,9.59035826822793,9.3739572054007,9.26420125183813,9.165094700973953
2002-06-10 23:30:00,10.355878518502266,9.534543580563422,9.320431141527536,9.211192461276084,9.11231833001284
2002-06-10 23:40:00,10.294281681153223,9.479610577091876,9.267095229171446,9.15862281732717,9.060429740246377
2002-06-10 23:50:00,10.24702845815068,9.432189826991987,9.219509207358385,9.111048126910873,9.012905310789222
2002-06-11 00:00:00,10.212425280750097,9.399977260296566,9.189152441689657,9.081932454132414,8.985138258890913
2002-06-11 00:10:00,10.2343147941736,9.431565694571248,9.223081816915169,9.117351364645003,9.022098120953387
2002-06-11 00:20:00,10.26647278204723,9.470682231957596,9.26365206670863,9.158370555696251,9.063414620431217
2002-06-11 00:30:00,10.291206755979147,9.506123668348039,9.301975944637093,9.19787717769941,9.103893936089719
2002-06-11 00:40:00,10.318713212867749,9.543290743159218,9.341818895366941,9.238878224029179,9.145878716933225
2002-06-11 00:50:00,10.349511581332763,9.583020521383276,9.384027553631938,9.282161111620155,9.19007647824742
2002-06-11 01:00:00,10.369192441964628,9.607150011427336,9.408459192691055,9.306080689410692,9.213120662608446
2002-06-11 01:10:00,10.313437524115102,9.546829411948806,9.346475837851187,9.242651590816251,9.148047548424358
2002-06-11 01:20:00,10.237927122892074,9.473152152448165,9.27375617046522,9.170629987961433,9.076751910519818
2002-06-11 01:30:00,10.177031456610507,9.407934551568076,9.207275468707337,9.103741613575437,9.00958090604837
2002-06-11 01:40:00,10.116469317205713,9.344060942128294,9.142262973211814,9.03828005802319,8.94375961228684
2002-06-11 01:50:00,10.054889824678469,9.280419238884065,9.077741075799906,8.973418300360265,8.878628613217415
2002-06-11 02:00:00,9.996567217863003,9.22093191990001,9.017870135360113,8.913540810697157,8.818843954943418
2002-06-11 02:10:00,9.954416277798543,9.1805209949394,8.97747771940999,8.873326702467182,8.778887206925276
2002-06-11 02:20:00,9.909993104236662,9.145130880534964,8.942912058257832,8.838908288440678,8.744530498952656
2002-06-11 02:30:00,9.861462753876197,9.110574385126938,8.910410582095324,8.807052252909614,8.71313875164276
2002-06-11 02:40:00,9.814672756893458,9.078578974131744,8.880720621299076,8.778132785073694,8.684792496524778
2002-06-11 02:50:00,9.770754500018711,9.049288123550525,8.853769941495557,8.751973534216404,8.65922274880728
2002-06-11 03:00:00,9.728445690349645,9.021241713979748,8.827908692537108,8.726808250550278,8.634540468938837
2002-06-11 03:10:00,9.683240471500653,8.988564576824785,8.797269449489988,8.696833118024358,8.60502541060913
2002-06-11 03:20:00,9.649282648855433,8.957917404542968,8.767184832102146,8.667052573237015,8.575522718717309
2002-06-11 03:30:00,9.621114868768757,8.929540766782054,8.738537467979768,8.638344167814182,8.54678635432498
2002-06-11 03:40:00,9.593239305716054,8.901338651183153,8.710056695491573,8.609780557930378,8.518167713583523
2002-06-11 03:50:00,9.565220232190825,8.873057366858518,8.681532569274566,8.581192964180502,8.489542898977561
2002-06-11 04:00:00,9.541654316137056,8.8507578689958,8.660441417651157,8.56087950949643,8.470057119941146
2002-06-11 04:10:00,9.55191906440416,8.865184301746694,8.676196560025119,8.577547360974847,8.487693481999486
2002-06-11 04:20:00,9.564318042432262,8.877610413596244,8.688232019641134,8.589196064058058,8.498881297159187
2002-06-11 04:30:00,9.57542732679525,8.88945840475293,8.700062229932996,8.601115691285315,8.510928374512048
2002-06-11 04:40:00,9.588646597089621,8.901798486243138,8.711602755178376,8.612347475797492,8.521907496035908
2002-06-11 04:50:00,9.601100138528693,8.912572127497697,8.721298232978882,8.62162576208732,8.53084677560986
2002-06-11 05:00:00,9.621172624816836,8.932909748637655,8.741544006268725,8.642268542825036,8.552103891168656
2002-06-11 05:10:00,9.689546077759701,9.003450702536156,8.81217951015725,8.713458140852822,8.624046081499273
2002-06-11 05:20:00,9.771965106421305,9.079349229392676,8.884914774385436,8.784792941776232,8.694147990537033
2002-06-11 05:30:00,9.84786257708339,9.148064288821445,8.950037184310531,8.848482929188265,8.75664959645519
2002-06-11 05:40:00,9.923633559316784,9.21381626258443,9.010850112144624,8.907402483108172,8.814045275115916
2002-06-11 05:50:00,9.961543613736353,9.27584064092349,9.066385310191095,8.959144541587932,8.862224979363248
2002-06-11 06:00:00,9.925801686849411,9.306027210227171,9.104375601831805,8.999423361028846,8.903953500848672
2002-06-11 06:10:00,10.020656432499834,9.396842751414908,9.190516961818275,9.084637737721323,8.988893936405816
2002-06-11 06:20:00,10.156702685310677,9.507777456864062,9.289387647886485,9.178615174126776,9.078865832017925
2002-06-11 06:30:00,10.284900753716386,9.61274487339142,9.382502686261319,9.266942935620989,9.163267661425266
2002-06-11 06:40:00,10.413493649317388,9.715428250530124,9.471969122873134,9.351224198244608,9.243371112262423
2002-06-11 06:50:00,10.544713624673761,9.817510193066312,9.559369303142546,9.432914595662112,9.32048237841957
2002-06-11 07:00:00,10.693757027071172,9.945739095564306,9.674683771815069,9.54413829194442,9.42905323384906
2002-06-11 07:10:00,10.974920821344654,10.211513567506927,9.926948098202104,9.792348773360743,9.674727074121733
2002-06-11 07:20:00,11.31397644105408,10.520981031826864,10.216466457209833,10.074031064194685,9.950066996029989
2002-06-11 07:30:00,11.669655471120564,10.844501231004983,10.520050305089342,10.370173477751166,10.240350164712538
2002-06-11 07:40:00,12.065351222907282,11.193365314395805,10.845506261221544,10.687016444289725,10.550465724264711
2002-06-11 07:50:00,12.491341067502788,11.566214309009126,11.193516930734802,11.02593152188706,10.882278673155042
2002-06-11 08:00:00,12.923364975504512,11.933537616641843,11.532592613053737,11.353670052212806,11.200439163769317
2002-06-11 08:10:00,13.185842578805023,12.146972312683374,11.726781868339401,11.539802832835448,11.379695445036305
2002-06-11 08:20:00,13.37845810463159,12.32870548495157,11.902404780677557,11.71369982022344,11.552489312190858
2002-06-11 08:30:00,13.584466271950305,12.525094154941655,12.092204265047144,11.90104846801944,11.737919155098496
2002-06-11 08:40:00,13.771998481350295,12.716358047111555,12.283416154853455,12.092123772371622,11.928854464710298
2002-06-11 08:50:00,13.948863515153505,12.90655339251714,12.477774745898216,12.287973760815817,12.125883398445751
2002-06-11 09:00:00,14.095090003120958,13.06772462518802,12.64435636196032,12.455688006304001,12.293929451657107
2002-06-11 09:10:00,14.19852209947669,13.141267043546975,12.707619424564996,12.51435297733076,12.348648981256815
2002-06-11 09:20:00,14.531573834363826,13.33852095863682,12.84244214608151,12.625857247010629,12.441948381483712
2002-06-11 09:30:00,14.946717339257077,13.585951954785685,13.013436914408317,12.766482799507003,12.558016902423844
2002-06-11 09:40:00,15.37335876915364,13.84735660383069,13.195883269377703,12.917140506921214,12.682818831820327
2002-06-11 09:50:00,15.810023738743212,14.1219152483892,13.390019595040542,13.078175988492092,12.81667048233885
2002-06-11 10:00:00,16.24397616697189,14.397098352835371,13.58607041543786,13.240708381520392,12.951223021387477
2002-06-11 10:10:00,16.616969122852254,14.62435660567013,13.748102123119963,13.373781074667761,13.059582682283462
2002-06-11 10:20:00,16.934055093530162,14.815772735675921,13.888410189424235,13.491832802000147,13.158748941939848
2002-06-11 10:30:00,17.241482467975572,15.001560601707354,14.026016714376965,13.609007670111396,13.258806417037363
2002-06-11 10:40:00,17.680360471281972,15.26352671247298,14.208015551181006,13.75936010508724,13.383612129939024
2002-06-11 10:50:00,18.253145625297407,15.604629849842297,14.443169748206344,13.95127800443612,13.540070149389976
2002-06-11 11:00:00,18.770094709452223,15.938932063901575,14.690519622398256,14.161611665203338,13.7195005029929
2002-06-11 11:10:00,18.974094312665386,16.18292821896665,14.926577564194076,14.390540862731086,13.940784612478296
2002-06-11 11:20:00,18.937671566392453,16.28298689671209,15.076055875761142,14.55805919944629,14.122015156123837
2002-06-11 11:30:00,18.820913328344716,16.33458140545946,15.197998857506377,14.708084842150072,14.294927499504183
2002-06-11 11:40:00,18.647056866714195,16.358134857465643,15.310374417237313,14.856102496635913,14.47202749951731
2002-06-11 11:50:00,18.432294412312274,16.36549267751019,15.420661951772274,15.00807916462071,14.65819160385638
2002-06-11 12:00:00,18.162867822888302,16.328784390110343,15.494339957535544,15.125142447143674,14.809778723345005
2002-06-11 12:10:00,17.882481305388467,16.188380663676355,15.428539790442358,15.089158858536166,14.797925626610777
2002-06-11 12:20:00,17.67460165402798,16.089632689282382,15.384749544241231,15.068789047417283,14.797421946369582
2002-06-11 12:30:00,17.49505192195477,16.013327414625564,15.358510644158741,15.06315765049851,14.808793089441565
2002-06-11 12:40:00,17.33259530029585,15.94819679599135,15.339407404312396,15.063223721289717,14.824785101429313
2002-06-11 12:50:00,17.182643124268395,15.8918151614007,15.326333533049251,15.068235272600248,14.84484978719712
2002-06-11 13:00:00,17.016270560996077,15.804508536281048,15.275715198725493,15.031584994018147,14.818856046350845
2002-06-11 13:10:00,17.08627335977519,15.790070860079766,15.195988505759772,14.925932006683354,14.692365138913033
2002-06-11 13:20:00,17.353269788177272,15.948997383392737,15.257108180559555,14.939925542103765,14.66443498599142
2002-06-11 13:30:00,17.52718803409084,16.064122539626567,15.316029442274953,14.966409021073446,14.657956085640649
2002-06-11 13:40:00,17.621545194033274,16.124603798143198,15.341672649531802,14.972410761671142,14.643351035741944
2002-06-11 13:50:00,17.67980875452747,16.162246025133584,15.354497003458391,14.97178464856978,14.62875006064445
2002-06-11 14:00:00,17.734956174033982,16.205201015126704,15.378308035504745,14.985903734999852,14.633167405455538
2002-06-11 14:10:00,17.70864202894387,16.19434814516171,15.385382424565591,15.000089846980245,14.652649061590694
2002-06-11 14:20:00,17.746881027831137,16.226163203134604,15.411632323666879,15.025414218500487,14.678132276083772
2002-06-11 14:30:00,17.796970369536098,16.273559529419856,15.454719938542496,15.06613327630214,14.716550433785017
2002-06-11 14:40:00,17.830931204306125,16.31425475439113,15.49301736233673,15.103457877337519,14.753044334469962
2002-06-11 14:50:00,17.866672323019827,16.359843846949104,15.53530987652448,15.144313864004062,14.792687329710304
2002-06-11 15:00:00,17.934752905767766,16.449347316440026,15.620086220248652,15.228106751125097,14.876437704669911
2002-06-11 15:10:00,18.03056292097301,16.60275773483147,15.799578040907818,15.420223209657479,15.080284155516608
2002-06-11 15:20:00,18.11835458749499,16.751108136881044,15.97702946165515,15.61104059015588,15.283086121771191
2002-06-11 15:30:00,18.198093962328414,16.888965408259935,16.147853911677714,15.796628720708668,15.481705868791721
2002-06-11 15:40:00,18.266517986215092,17.013337655559496,16.30909206655025,15.974455191943662,15.674186929439088
2002-06-11 15:50:00,18.321977263696567,17.128026601894703,16.463264998212765,16.146396661630945,15.861832033822452
2002-06-11 16:00:00,18.389038477945917,17.259071846744007,16.619383733398422,16.313665251295163,16.038744179584228
2002-06-11 16:10:00,18.414987477087152,17.3176610342519,16.69992763341054,16.403425763208872,16.136258239782023
2002-06-11 16:20:00,18.452766086219754,17.3899275575871,16.788110504031124,16.498705155447794,16.237770164706262
2002-06-11 16:30:00,18.49814803043705,17.469345198070812,16.880757072272672,16.59747290991379,16.34200400656107
2002-06-11 16:40:00,18.559270413332285,17.56021888709597,16.981097027656006,16.70219624938761,16.450674652926864
2002-06-11 16:50:00,18.627508368226472,17.656071447880436,17.085018714869364,16.809817748441958,16.56159862368378
2002-06-11 17:00:00,18.74561709199486,17.80672126911975,17.223084627073888,16.942806176359966,16.690408757388354
2002-06-11 17:10:00,18.80837545411839,17.892834327429284,17.3184932593814,17.04188002981465,16.792499466767424
2002-06-11 17:20:00,18.866060368143565,17.974066005155635,17.40768773490936,17.134887416121273,16.889092415861626
2002-06-11 17:30:00,18.937261484705232,18.05873177412036,17.49858558695672,17.22878469840066,16.98580506259458
2002-06-11 17:40:00,19.008777818586793,18.141656607064874,17.587815987426154,17.320952662644515,17.080671779252555
2002-06-11 17:50:00,19.074416080771584,18.219598580170782,17.672868372886114,17.409310276341444,17.17204937454801
2002-06-11 18:00:00,19.165809550734707,18.326989205404573,17.772295783080835,17.505489770363056,17.265542694514863
2002-06-11 18:10:00,19.154567710022206,18.333324272563118,17.79630555880391,17.536634433237282,17.302630226175552
2002-06-11 18:20:00,19.1006628155871,18.310935807093813,17.799396120330982,17.55175758995574,17.328873790189107
2002-06-11 18:30:00,18.82753210861756,18.122509171701893,17.69703011006135,17.48582703294477,17.29396883584394
2002-06-11 18:40:00,18.455442427028117,17.858978859481397,17.534950222655766,17.37682429740039,17.235689714471107
2002-06-11 18:50:00,18.233684288414224,17.74914194338993,17.49392096028106,17.36569569507992,17.25028680370184
2002-06-11 19:00:00,18.13317323310173,17.68402131978246,17.44168684560225,17.319540693689078,17.209326329582666
2002-06-11 19:10:00,17.9022486841547,17.44933975601083,17.211924349323965,17.090657320245782,16.980535882743595
2002-06-11 19:20:00,17.67058351090799,17.227250310381578,17.001564577749093,16.886164334704404,16.78142418316213
2002-06-11 19:30:00,17.525256995202255,17.090483256542313,16.87192629383901,16.760580302410517,16.659805884278285
2002-06-11 19:40:00,17.6648741184722,17.19228501895691,16.914394352910904,16.790379167461083,16.682610888243516
2002-06-11 19:50:00,18.325008998373278,17.7448209874766,17.257513661918722,17.082647682009906,16.946002177657647
2002-06-11 20:00:00,18.567675781215996,18.093000314616972,17.676255480981638,17.51073391565012,17.377622345223017
2002-06-11 20:10:00,18.656575746923522,18.24980330609185,17.841245560547407,17.661623512402343,17.502806586073177
2002-06-11 20:20:00,18.682404813285302,18.32123087279774,17.92909681959435,17.76343706650897,17.62314772585654
