,(m) TempProfile_K_2.5,(m) TempProfile_K_13.5,(m) TempProfile_K_17.5,(m) TempProfile_K_21.5,(m) TempProfile_K_25.5,(m) TempProfile_K_31.5
2002-06-15 14:40:00,34.35901891187211,32.61946505344997,31.398246803854533,30.614355696645475,30.071463916323864,29.397531227284844
2002-06-15 14:50:00,34.18732968658912,32.529547602639354,31.347074707219917,30.5806431256907,30.04667919683726,29.379882968891934
2002-06-15 15:00:00,33.98226835973469,32.41585048193815,31.280660979785466,30.53818242141881,30.017800717548766,29.363923784773363
2002-06-15 15:10:00,33.764301067250585,32.25287843982227,31.179044504137096,30.477357130412543,29.98340414717734,29.359525355928895
2002-06-15 15:20:00,33.65565723980086,32.16788107427192,31.117433855062927,30.435951812693702,29.958203737486883,29.356893127409194
2002-06-15 15:30:00,33.61901336819852,32.14619035054909,31.104099877404792,30.431837796066247,29.96245595274314,29.37423595889834
2002-06-15 15:40:00,33.60433349733512,32.146635913343516,31.107181709436418,30.440770996515425,29.977600428903884,29.399876215051563
2002-06-15 15:50:00,33.605918082623305,32.16389327505942,31.122386653654758,30.45912185677406,30.000535959349577,29.43151981728124
2002-06-15 16:00:00,33.6322386483356,32.22698479735726,31.170918336534783,30.499928669878955,30.038743459952343,29.469660355791518
2002-06-15 16:10:00,33.5571498145157,32.209949446873225,31.148331605021667,30.475900270964587,30.015843841308197,29.45066990842679
2002-06-15 16:20:00,33.39820798023584,32.14463458572288,31.1039900376922,30.44074435175321,29.986593042910613,29.428634144351008
2002-06-15 16:30:00,33.16555097236733,32.016887180834146,31.016890165108066,30.3753084339844,29.934641187779675,29.391781530068613
2002-06-15 16:40:00,32.88830213466463,31.847011356858502,30.897615766159902,30.28453779637448,29.862011631719326,29.33991425598009
2002-06-15 16:50:00,32.58560048503375,31.644368739222045,30.752304257833373,30.172986167780437,29.77220921015146,29.27526195418102
2002-06-15 17:00:00,32.314682870236425,31.464183435302232,30.61763725370065,30.062003797613045,29.676165165913574,29.195855561962503
2002-06-15 17:10:00,31.8551060557985,31.045486418938253,30.270626140710306,29.765609766315038,29.41298697237295,28.971643741151865
2002-06-15 17:20:00,31.33169297179046,30.571128975930606,29.865469962046404,29.41338669510276,29.0997249577498,28.70941608765378
2002-06-15 17:30:00,30.760537549749642,30.060648743171328,29.43515216734795,29.042793763259283,28.772479740309734,28.4383211720575
2002-06-15 17:40:00,30.12198927193907,29.501756597721226,28.97309583480859,28.64994641724246,28.428977558970985,28.157593688145027
2002-06-15 17:50:00,29.470858029109877,28.945372908133947,28.52019506967963,28.267197695574225,28.09536262947995,27.885493823869524
2002-06-15 18:00:00,29.030014686598292,28.583593472616712,28.21545301270453,27.99824389243838,27.85199867583367,27.674663916579675
2002-06-15 18:10:00,28.88327542488389,28.432891016007943,28.058579591760008,27.839048349272957,27.692404560815817,27.51566865354431
2002-06-15 18:20:00,28.711631342634576,28.26185785017458,27.890494679669473,27.673470661282124,27.52868199831255,27.3542786258746
2002-06-15 18:30:00,28.52250898371898,28.077623152766648,27.712684043366778,27.500086363609967,27.358447982694543,27.187977002903494
2002-06-15 18:40:00,28.361651734320787,27.926178183896695,27.569388029298352,27.362023248655646,27.224439025761853,27.05956883336296
2002-06-15 18:50:00,28.17765584794222,27.75502371120649,27.410215193248575,27.209324182827572,27.0753950618913,26.913842326981126
2002-06-15 19:00:00,27.919494967723267,27.502686199078596,27.166940553045833,26.971669656840618,26.841497690558356,26.68446461204462
2002-06-15 19:10:00,27.610960562490618,27.19233696110996,26.862336851445548,26.67129823968338,26.543764546808802,26.389683521007214
2002-06-15 19:20:00,27.307593876219812,26.88724283906572,26.56145600936162,26.373709576736587,26.248441442555134,26.09716930559972
2002-06-15 19:30:00,27.018962969292772,26.594520776641275,26.270565934148294,26.084673999517577,25.96064585548845,25.810871620765113
2002-06-15 19:40:00,26.733608820031634,26.304737668976372,25.982725905051097,25.798838565200242,25.67613547728382,25.527946185924748
2002-06-15 19:50:00,26.453046290781913,26.01939395412012,25.699049484470436,25.517034096953694,25.395575919616363,25.248884867633535
2002-06-15 20:00:00,26.185825279084952,25.749101429659618,25.43247142358996,25.25372742615673,25.13462803940655,24.991054121026195
2002-06-15 20:10:00,25.999663691349838,25.567189134173475,25.253205551517624,25.076123678646695,24.958467700444203,24.817045075294686
2002-06-15 20:20:00,25.846894336144373,25.419481655085747,25.10849686865464,24.933115297212908,24.81665264144715,24.67676382563701
2002-06-15 20:30:00,25.715732218311757,25.297763711238872,24.99244064226025,24.820204883285896,24.705964233668226,24.56892672477545
2002-06-15 20:40:00,25.607318946835676,25.198071864750546,24.896932393030625,24.72673618598384,24.613757910286267,24.478070926287614
2002-06-15 20:50:00,25.372408242701567,24.953707942835763,24.65245525584828,24.482975642012207,24.36942709018308,24.231649599969614
2002-06-15 21:00:00,24.999868644877893,24.567548973522037,24.279074396367946,24.12059382075188,24.013895478558993,23.883788901328728
2002-06-15 21:10:00,24.61547869574713,24.164673417648828,23.874100564328273,23.71657907460235,23.6106853124669,23.481805509694254
2002-06-15 21:20:00,24.2898231046986,23.824754529005418,23.53191951079623,23.37474573151559,23.269378578355486,23.141515892938287
