cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.790,299.790,298.230,289.662,84.123,100231.728,0.479,287.334,99731.472,288.802,100089.646,
2004-06-01 00:10:00,299.393,299.393,295.730,288.707,89.319,100232.397,0.479,287.334,99729.111,288.259,100089.922,
2004-06-01 00:15:00,298.753,298.753,292.432,288.905,88.329,100232.287,0.479,287.334,99726.750,288.331,100089.879,
2004-06-01 00:20:00,298.180,298.180,290.539,289.238,86.677,100232.079,0.479,287.334,99724.389,288.469,100089.789,
2004-06-01 00:25:00,297.743,297.743,289.452,289.250,86.771,100232.026,0.479,287.334,99722.028,288.504,100089.750,
2004-06-01 00:30:00,297.407,297.407,288.753,289.280,86.752,100231.968,0.479,287.334,99719.667,288.537,100089.706,
2004-06-01 00:35:00,297.137,297.137,288.225,289.201,87.328,100231.968,0.479,287.333,99717.306,288.529,100089.685,
2004-06-01 00:40:00,296.907,296.907,287.768,289.257,87.191,100231.892,0.479,287.333,99714.944,288.570,100089.632,
2004-06-01 00:45:00,296.710,296.710,287.353,289.224,87.565,100231.853,0.479,287.333,99712.583,288.588,100089.589,
2004-06-01 00:50:00,296.536,296.536,286.974,289.312,87.308,100231.740,0.479,287.333,99710.222,288.652,100089.513,
2004-06-01 00:55:00,296.385,296.385,286.630,289.300,87.630,100231.667,0.239,287.333,99707.861,288.690,100089.447,
2004-06-01 01:00:00,296.249,296.249,286.315,289.406,87.349,100231.521,0.239,287.333,99705.500,288.773,100089.347,
2004-06-01 01:05:00,296.129,296.129,286.027,289.332,87.786,100231.613,0.239,287.342,99703.931,288.731,100089.411,
2004-06-01 01:10:00,296.022,296.022,285.788,289.315,87.730,100231.701,0.239,287.351,99702.361,288.679,100089.482,
2004-06-01 01:15:00,295.923,295.923,285.595,289.165,88.324,100231.853,0.239,287.360,99700.792,288.586,100089.574,
2004-06-01 01:20:00,295.824,295.824,285.444,289.144,88.191,100231.935,0.239,287.369,99699.222,288.538,100089.638,
2004-06-01 01:25:00,295.730,295.730,285.330,289.033,89.001,100232.055,0.239,287.378,99697.653,288.466,100089.713,
2004-06-01 01:30:00,295.638,295.638,285.248,289.037,88.991,100232.114,0.239,287.387,99696.083,288.433,100089.765,
2004-06-01 01:35:00,295.552,295.552,285.195,288.934,89.457,100232.221,0.239,287.396,99694.514,288.369,100089.831,
2004-06-01 01:40:00,295.469,295.469,285.168,288.942,89.240,100232.273,0.239,287.405,99692.944,288.341,100089.877,
2004-06-01 01:45:00,295.392,295.392,285.164,288.842,89.621,100232.372,0.239,287.414,99691.375,288.282,100089.937,
2004-06-01 01:50:00,295.317,295.317,285.180,288.855,89.358,100232.416,0.239,287.423,99689.806,288.258,100089.978,
2004-06-01 01:55:00,295.247,295.247,285.215,288.759,89.714,100232.507,0.060,287.432,99688.236,288.203,100090.032,
2004-06-01 02:00:00,295.179,295.179,285.266,288.777,89.434,100232.542,0.060,287.441,99686.667,288.184,100090.067,
2004-06-01 02:05:00,295.116,295.116,285.333,288.708,89.749,100232.574,0.060,287.444,99685.875,288.161,100090.075,
2004-06-01 02:10:00,295.050,295.050,285.389,288.766,89.393,100232.540,0.060,287.446,99685.083,288.182,100090.060,
2004-06-01 02:15:00,294.989,294.989,285.437,288.714,89.685,100232.555,0.060,287.448,99684.292,288.171,100090.061,
2004-06-01 02:20:00,294.927,294.927,285.477,288.772,89.365,100232.522,0.060,287.450,99683.500,288.192,100090.047,
2004-06-01 02:25:00,294.870,294.870,285.510,288.712,89.296,100232.543,0.060,287.453,99682.708,288.177,100090.050,
2004-06-01 02:30:00,294.812,294.812,285.537,288.765,88.749,100232.515,0.060,287.455,99681.917,288.195,100090.038,
2004-06-01 02:35:00,294.759,294.759,285.558,288.705,88.979,100232.536,0.060,287.457,99681.125,288.180,100090.042,
2004-06-01 02:40:00,294.704,294.704,285.573,288.759,88.633,100232.507,0.060,287.460,99680.333,288.198,100090.030,
2004-06-01 02:45:00,294.654,294.654,285.585,288.701,88.950,100232.528,0.060,287.462,99679.542,288.184,100090.033,
2004-06-01 02:50:00,294.602,294.602,285.592,288.754,88.645,100232.499,0.060,287.464,99678.750,288.202,100090.022,
2004-06-01 02:55:00,294.554,294.554,285.596,288.697,88.975,100232.520,0.060,287.466,99677.958,288.187,100090.025,
2004-06-01 03:00:00,294.504,294.504,285.597,288.750,88.682,100232.492,0.060,287.469,99677.167,288.205,100090.013,
2004-06-01 03:05:00,294.459,294.459,285.596,288.708,88.984,100232.476,0.060,287.468,99678.042,288.209,100089.989,
2004-06-01 03:10:00,294.410,294.410,285.577,288.786,88.643,100232.402,0.060,287.467,99678.917,288.253,100089.944,
2004-06-01 03:15:00,294.364,294.364,285.543,288.758,88.516,100232.373,0.060,287.466,99679.792,288.268,100089.912,
2004-06-01 03:20:00,294.316,294.316,285.496,288.838,87.940,100232.296,0.060,287.465,99680.667,288.313,100089.866,
2004-06-01 03:25:00,294.272,294.272,285.436,288.807,88.119,100232.268,0.060,287.464,99681.542,288.327,100089.835,
2004-06-01 03:30:00,294.227,294.227,285.365,288.884,87.771,100232.192,0.060,287.463,99682.417,288.371,100089.788,
2004-06-01 03:35:00,294.184,294.184,285.285,288.855,88.047,100232.162,0.060,287.462,99683.292,288.386,100089.755,
2004-06-01 03:40:00,294.140,294.140,285.196,288.932,87.746,100232.085,0.060,287.462,99684.167,288.431,100089.707,
2004-06-01 03:45:00,294.099,294.099,285.099,288.906,88.026,100232.052,0.060,287.461,99685.042,288.448,100089.673,
2004-06-01 03:50:00,294.057,294.057,284.995,288.983,87.735,100231.973,0.060,287.460,99685.917,288.494,100089.624,
2004-06-01 03:55:00,294.017,294.017,284.885,288.959,87.626,100231.938,0.239,287.459,99686.792,288.512,100089.587,
2004-06-01 04:00:00,293.976,293.976,284.769,289.037,87.089,100231.857,0.239,287.458,99687.667,288.559,100089.537,
2004-06-01 04:05:00,293.938,293.938,284.648,288.952,87.332,100231.978,0.239,287.467,99687.667,288.500,100089.624,
2004-06-01 04:10:00,293.902,293.902,284.553,288.925,87.576,100232.086,0.239,287.476,99687.667,288.438,100089.709,
2004-06-01 04:15:00,293.868,293.868,284.481,288.794,88.235,100232.226,0.239,287.486,99687.667,288.351,100089.795,
2004-06-01 04:20:00,293.829,293.829,284.432,288.783,88.136,100232.297,0.239,287.495,99687.667,288.310,100089.852,
2004-06-01 04:25:00,293.791,293.791,284.403,288.697,88.426,100232.387,0.239,287.504,99687.667,288.256,100089.908,
2004-06-01 04:30:00,293.750,293.750,284.393,288.714,88.144,100232.423,0.239,287.513,99687.667,288.237,100089.943,
2004-06-01 04:35:00,293.712,293.712,284.401,288.641,88.385,100232.491,0.239,287.523,99687.667,288.197,100089.983,
2004-06-01 04:40:00,293.673,293.673,284.426,288.662,88.112,100232.511,0.239,287.532,99687.667,288.186,100090.006,
2004-06-01 04:45:00,293.638,293.638,284.466,288.593,88.771,100232.568,0.239,287.541,99687.667,288.152,100090.037,
2004-06-01 04:50:00,293.601,293.601,284.523,288.618,88.767,100232.579,0.239,287.550,99687.667,288.147,100090.053,
2004-06-01 04:55:00,293.567,293.567,284.594,288.554,89.138,100232.626,1.615,287.559,99687.667,288.118,100090.078,
2004-06-01 05:00:00,293.532,293.532,284.680,288.585,88.922,100232.628,1.615,287.569,99687.667,288.119,100090.087,
2004-06-01 05:05:00,293.500,293.500,284.780,288.507,89.227,100232.712,1.615,287.585,99689.319,288.073,100090.140,
2004-06-01 05:10:00,293.472,293.472,284.931,288.511,89.041,100232.758,1.615,287.600,99690.972,288.047,100090.180,
2004-06-01 05:15:00,293.450,293.450,285.129,288.429,89.771,100232.836,1.615,287.616,99692.625,287.999,100090.227,
2004-06-01 05:20:00,293.429,293.429,285.368,288.442,89.801,100232.865,1.615,287.632,99694.278,287.984,100090.254,
2004-06-01 05:25:00,293.412,293.412,285.647,288.372,90.183,100232.932,1.615,287.648,99695.931,287.944,100090.294,
2004-06-01 05:30:00,293.394,293.394,285.956,288.424,89.794,100232.945,1.615,287.664,99697.583,287.938,100090.318,
2004-06-01 05:35:00,293.361,293.361,286.549,288.231,90.792,100233.057,1.615,287.680,99699.236,287.873,100090.366,
2004-06-01 05:40:00,293.343,293.343,287.019,288.302,90.824,100233.056,1.615,287.695,99700.889,287.876,100090.382,
2004-06-01 05:45:00,293.311,293.311,287.340,288.176,91.760,100233.141,1.615,287.711,99702.542,287.823,100090.424,
2004-06-01 05:50:00,293.293,293.293,287.548,288.333,91.013,100233.084,1.615,287.727,99704.194,287.867,100090.417,
2004-06-01 05:55:00,293.271,293.271,287.655,288.244,91.574,100233.139,5.623,287.743,99705.847,287.837,100090.444,
2004-06-01 06:00:00,293.265,293.265,287.753,288.362,91.299,100233.096,5.623,287.759,99707.500,287.872,100090.439,
2004-06-01 06:05:00,293.256,293.256,287.968,288.238,92.123,100233.184,5.623,287.805,99709.000,287.822,100090.484,
2004-06-01 06:10:00,293.261,293.263,288.383,288.354,91.491,100233.159,5.623,287.850,99710.500,287.847,100090.495,
2004-06-01 06:15:00,293.270,293.275,288.714,288.263,91.925,100233.231,5.623,287.896,99712.000,287.808,100090.535,
2004-06-01 06:20:00,293.290,293.298,289.026,288.379,91.592,100233.204,5.623,287.942,99713.500,287.835,100090.544,
2004-06-01 06:25:00,293.314,293.326,289.286,288.278,92.266,100233.280,5.623,287.988,99715.000,287.793,100090.585,
2004-06-01 06:30:00,293.345,293.361,289.555,288.391,91.667,100233.256,5.623,288.033,99716.500,287.816,100090.596,
2004-06-01 06:35:00,293.379,293.399,289.784,288.287,92.477,100233.332,5.623,288.079,99718.000,287.773,100090.637,
2004-06-01 06:40:00,293.418,293.441,290.035,288.401,92.006,100233.309,5.623,288.125,99719.500,287.797,100090.648,
2004-06-01 06:45:00,293.459,293.486,290.253,288.297,92.511,100233.384,5.623,288.170,99721.000,287.754,100090.688,
2004-06-01 06:50:00,293.503,293.533,290.498,288.413,91.805,100233.360,5.623,288.216,99722.500,287.778,100090.698,
2004-06-01 06:55:00,293.550,293.584,290.713,288.305,92.533,100233.437,5.982,288.262,99724.000,287.734,100090.739,
2004-06-01 07:00:00,293.599,293.636,290.956,288.420,91.998,100233.413,5.982,288.308,99725.500,287.757,100090.749,
2004-06-01 07:05:00,293.651,293.691,291.168,288.313,92.448,100233.478,5.982,288.370,99729.069,287.718,100090.780,
2004-06-01 07:10:00,293.705,293.750,291.445,288.470,91.920,100233.416,5.982,288.432,99732.639,287.765,100090.768,
