cur_datetime,canTemp,wallSun_K,wallShade_K,roof_K,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 03:50:00,289.921,295.108,295.091,285.640,0.060,287.460,99685.917,288.360,100089.795,
2004-06-01 03:55:00,289.912,295.069,295.050,285.583,0.239,287.459,99686.792,288.373,100089.777,
2004-06-01 04:00:00,289.919,295.029,295.009,285.523,0.239,287.458,99687.667,288.386,100089.759,
2004-06-01 04:05:00,289.888,294.991,294.969,285.457,0.239,287.467,99687.667,288.367,100089.790,
2004-06-01 04:10:00,289.854,294.954,294.932,285.415,0.239,287.476,99687.667,288.335,100089.827,
2004-06-01 04:15:00,289.800,294.919,294.895,285.396,0.239,287.486,99687.667,288.302,100089.863,
2004-06-01 04:20:00,289.772,294.884,294.858,285.402,0.239,287.495,99687.667,288.276,100089.893,
2004-06-01 04:25:00,289.738,294.848,294.821,285.427,0.239,287.504,99687.667,288.253,100089.920,
2004-06-01 04:30:00,289.723,294.812,294.784,285.468,0.239,287.513,99687.667,288.234,100089.943,
2004-06-01 04:35:00,289.692,294.778,294.748,285.523,0.239,287.523,99687.667,288.215,100089.965,
2004-06-01 04:40:00,289.677,294.745,294.714,285.591,0.239,287.532,99687.667,288.199,100089.984,
2004-06-01 04:45:00,289.646,294.712,294.680,285.670,0.239,287.541,99687.667,288.183,100090.002,
2004-06-01 04:50:00,289.633,294.680,294.646,285.758,0.239,287.550,99687.667,288.170,100090.018,
2004-06-01 04:55:00,289.604,294.649,294.613,285.860,1.615,287.559,99687.667,288.156,100090.033,
2004-06-01 05:00:00,289.598,294.618,294.581,285.970,1.615,287.569,99687.667,288.149,100090.044,
2004-06-01 05:05:00,289.572,294.588,294.550,286.084,1.615,287.585,99689.319,288.139,100090.055,
2004-06-01 05:10:00,289.562,294.562,294.520,286.213,1.615,287.600,99690.972,288.131,100090.065,
2004-06-01 05:15:00,289.541,294.539,294.491,286.347,1.615,287.616,99692.625,288.122,100090.075,
2004-06-01 05:20:00,289.537,294.518,294.463,286.482,1.615,287.632,99694.278,288.114,100090.084,
2004-06-01 05:25:00,289.520,294.500,294.436,286.622,1.615,287.648,99695.931,288.106,100090.094,
2004-06-01 05:30:00,289.520,294.484,294.410,286.760,1.615,287.664,99697.583,288.100,100090.103,
2004-06-01 05:35:00,289.504,294.470,294.386,286.891,1.615,287.680,99699.236,288.093,100090.112,
2004-06-01 05:40:00,289.505,294.457,294.363,287.014,1.615,287.695,99700.889,288.087,100090.120,
2004-06-01 05:45:00,289.491,294.446,294.340,287.129,1.615,287.711,99702.542,288.080,100090.128,
2004-06-01 05:50:00,289.494,294.434,294.319,287.247,1.615,287.727,99704.194,288.076,100090.135,
2004-06-01 05:55:00,289.480,294.424,294.298,287.360,5.623,287.743,99705.847,288.069,100090.143,
2004-06-01 06:00:00,289.533,294.413,294.278,287.463,5.623,287.759,99707.500,288.073,100090.148,
2004-06-01 06:05:00,289.349,294.396,294.251,287.564,5.623,287.805,99709.000,288.072,100090.141,
2004-06-01 06:10:00,289.412,294.388,294.232,287.680,5.623,287.850,99710.500,288.083,100090.127,
2004-06-01 06:15:00,289.269,294.369,294.200,287.769,5.623,287.896,99712.000,288.084,100090.117,
2004-06-01 06:20:00,289.349,294.359,294.176,287.839,5.623,287.942,99713.500,288.100,100090.098,
2004-06-01 06:25:00,289.237,294.342,294.144,287.886,5.623,287.988,99715.000,288.104,100090.084,
2004-06-01 06:30:00,289.318,294.334,294.121,287.973,5.623,288.033,99716.500,288.125,100090.062,
2004-06-01 06:35:00,289.226,294.319,294.092,288.029,5.623,288.079,99718.000,288.132,100090.046,
2004-06-01 06:40:00,289.307,294.309,294.070,288.228,5.623,288.125,99719.500,288.160,100090.019,
2004-06-01 06:45:00,289.243,294.295,294.045,288.596,5.623,288.170,99721.000,288.183,100089.994,
2004-06-01 06:50:00,289.325,294.284,294.025,288.862,5.623,288.216,99722.500,288.217,100089.962,
2004-06-01 06:55:00,289.261,294.270,294.003,289.056,5.982,288.262,99724.000,288.234,100089.939,
2004-06-01 07:00:00,289.331,294.259,293.986,289.215,5.982,288.308,99725.500,288.264,100089.910,
2004-06-01 07:05:00,289.279,294.245,293.967,289.339,5.982,288.370,99729.069,288.287,100089.876,
2004-06-01 07:10:00,289.350,294.233,293.951,289.457,5.982,288.432,99732.639,288.324,100089.835,
2004-06-01 07:15:00,289.319,294.219,293.934,289.567,5.982,288.495,99736.208,288.350,100089.798,
2004-06-01 07:20:00,289.398,294.207,293.921,289.685,5.982,288.557,99739.778,288.389,100089.756,
2004-06-01 07:25:00,289.376,294.194,293.909,289.799,5.982,288.620,99743.347,288.418,100089.718,
2004-06-01 07:30:00,289.458,294.183,293.899,289.919,5.982,288.682,99746.917,288.459,100089.675,
2004-06-01 07:35:00,289.446,294.172,293.890,290.034,5.982,288.745,99750.486,288.490,100089.636,
2004-06-01 07:40:00,289.555,294.162,293.884,290.154,5.982,288.807,99754.056,288.539,100089.588,
2004-06-01 07:45:00,289.549,294.151,293.878,290.269,5.982,288.869,99757.625,288.572,100089.547,
2004-06-01 07:50:00,289.652,294.143,293.876,290.390,5.982,288.932,99761.194,288.621,100089.499,
2004-06-01 07:55:00,289.646,294.134,293.875,290.502,5.743,288.994,99764.764,288.655,100089.458,
2004-06-01 08:00:00,289.750,294.127,293.876,290.621,5.743,289.057,99768.333,288.703,100089.409,
2004-06-01 08:05:00,289.742,294.116,293.877,290.730,5.743,289.178,99768.653,288.738,100089.367,
2004-06-01 08:10:00,289.920,294.111,293.884,290.956,5.743,289.299,99768.972,288.814,100089.303,
2004-06-01 08:15:00,289.993,294.107,293.893,291.213,5.743,289.420,99769.292,288.888,100089.237,
2004-06-01 08:20:00,290.212,294.108,293.911,291.504,5.743,289.541,99769.611,288.988,100089.157,
2004-06-01 08:25:00,290.275,294.110,293.934,291.788,5.743,289.663,99769.931,289.072,100089.082,
2004-06-01 08:30:00,290.504,294.125,293.965,292.080,5.743,289.784,99770.250,289.179,100088.996,
2004-06-01 08:35:00,290.551,294.158,294.000,292.351,5.743,289.905,99770.569,289.267,100088.917,
2004-06-01 08:40:00,290.782,294.209,294.041,292.631,5.743,290.026,99770.889,289.376,100088.826,
2004-06-01 08:45:00,290.813,294.271,294.084,292.888,5.743,290.148,99771.208,289.465,100088.744,
2004-06-01 08:50:00,291.049,294.347,294.133,293.159,5.743,290.269,99771.528,289.576,100088.651,
2004-06-01 08:55:00,291.064,294.431,294.181,293.408,5.025,290.390,99771.847,289.665,100088.566,
2004-06-01 09:00:00,291.298,294.526,294.235,293.673,5.025,290.511,99772.167,289.774,100088.472,
2004-06-01 09:05:00,291.314,294.623,294.287,293.916,5.025,290.634,99772.333,289.883,100088.355,
2004-06-01 09:10:00,291.550,294.723,294.342,294.105,5.025,290.757,99772.500,290.007,100088.227,
2004-06-01 09:15:00,291.532,294.821,294.393,294.273,5.165,290.879,99772.667,290.104,100088.112,
2004-06-01 09:20:00,291.765,294.924,294.446,294.458,8.534,291.002,99772.833,290.225,100087.986,
2004-06-01 09:25:00,291.756,295.025,294.496,294.619,9.131,291.125,99773.000,290.333,100087.866,
2004-06-01 09:30:00,291.996,295.131,294.548,294.808,12.560,291.248,99773.167,290.458,100087.737,
2004-06-01 09:35:00,291.981,295.237,294.598,294.986,13.050,291.370,99773.333,290.568,100087.615,
2004-06-01 09:40:00,292.227,295.347,294.651,295.183,16.534,291.493,99773.500,290.695,100087.484,
2004-06-01 09:45:00,292.212,295.458,294.701,295.363,17.027,291.616,99773.667,290.807,100087.360,
2004-06-01 09:50:00,292.462,295.575,294.756,295.563,20.546,291.739,99773.833,290.935,100087.228,
2004-06-01 09:55:00,292.442,295.692,294.808,295.745,21.217,291.861,99774.000,291.048,100087.102,
2004-06-01 10:00:00,292.695,295.814,294.864,295.945,24.775,291.984,99774.167,291.179,100086.969,
2004-06-01 10:05:00,292.650,295.936,294.917,296.127,25.022,292.045,99773.639,291.254,100086.904,
2004-06-01 10:10:00,292.885,296.067,294.975,296.350,28.468,292.106,99773.111,291.339,100086.842,
2004-06-01 10:15:00,292.832,296.198,295.029,296.514,28.638,292.167,99772.583,291.404,100086.787,
2004-06-01 10:20:00,293.061,296.336,295.087,296.685,32.044,292.228,99772.056,291.485,100086.725,
2004-06-01 10:25:00,292.998,296.473,295.142,296.822,32.113,292.289,99771.528,291.547,100086.669,
2004-06-01 10:30:00,293.224,296.617,295.200,296.974,35.504,292.350,99771.000,291.624,100086.606,
2004-06-01 10:35:00,293.155,296.761,295.254,297.100,35.526,292.411,99770.472,291.685,100086.550,
2004-06-01 10:40:00,293.382,296.911,295.312,297.245,38.950,292.472,99769.944,291.762,100086.486,
2004-06-01 10:45:00,293.307,297.060,295.366,297.366,38.930,292.533,99769.417,291.822,100086.430,
2004-06-01 10:50:00,293.534,297.215,295.424,297.509,42.379,292.594,99768.889,291.900,100086.364,
2004-06-01 10:55:00,293.457,297.371,295.478,297.627,41.826,292.655,99768.361,291.960,100086.306,
2004-06-01 11:00:00,293.683,297.532,295.536,297.769,45.281,292.715,99767.833,292.036,100086.240,
2004-06-01 11:05:00,293.624,297.694,295.592,297.885,45.474,292.812,99766.264,292.119,100086.145,
2004-06-01 11:10:00,293.852,297.861,295.650,298.011,48.952,292.909,99764.694,292.218,100086.040,
2004-06-01 11:15:00,293.803,298.028,295.706,298.152,49.275,293.005,99763.125,292.306,100085.939,
2004-06-01 11:20:00,294.034,298.201,295.766,298.320,52.818,293.102,99761.556,292.413,100085.830,
2004-06-01 11:25:00,294.000,298.374,295.824,298.479,53.340,293.198,99759.986,292.507,100085.726,
2004-06-01 11:30:00,294.229,298.554,295.885,298.667,56.875,293.295,99758.417,292.619,100085.613,
2004-06-01 11:35:00,294.208,298.735,295.946,298.834,57.577,293.391,99756.847,292.717,100085.505,
2004-06-01 11:40:00,294.427,298.921,296.009,299.027,61.032,293.488,99755.278,292.831,100085.390,
2004-06-01 11:45:00,294.419,299.110,296.072,299.199,61.903,293.584,99753.708,292.931,100085.280,
2004-06-01 11:50:00,294.628,299.304,296.137,299.392,65.243,293.681,99752.139,293.045,100085.163,
2004-06-01 11:55:00,294.634,299.499,296.201,299.565,65.227,293.777,99750.569,293.147,100085.051,
2004-06-01 12:00:00,294.826,299.691,296.268,299.759,68.176,293.874,99749.000,293.258,100084.935,
2004-06-01 12:05:00,294.828,299.879,296.333,299.934,69.503,293.961,99745.653,293.336,100084.860,
2004-06-01 12:10:00,295.020,300.082,296.402,300.217,73.021,294.048,99742.306,293.438,100084.777,
2004-06-01 12:15:00,295.049,300.296,296.472,300.459,74.687,294.136,99738.958,293.529,100084.696,
2004-06-01 12:20:00,295.237,300.520,296.546,300.739,78.188,294.223,99735.611,293.634,100084.608,
2004-06-01 12:25:00,295.282,300.751,296.622,300.994,80.060,294.310,99732.264,293.731,100084.521,
2004-06-01 12:30:00,295.465,300.991,296.700,301.271,83.530,294.397,99728.917,293.839,100084.428,
2004-06-01 12:35:00,295.523,301.238,296.781,301.531,85.587,294.485,99725.569,293.941,100084.337,
2004-06-01 12:40:00,295.702,301.491,296.863,301.808,89.044,294.572,99722.222,294.051,100084.240,
2004-06-01 12:45:00,295.774,301.749,296.948,302.071,91.285,294.659,99718.875,294.157,100084.144,
2004-06-01 12:50:00,295.949,302.014,297.034,302.349,94.732,294.746,99715.528,294.271,100084.043,
2004-06-01 12:55:00,296.031,302.284,297.123,302.615,95.677,294.834,99712.181,294.380,100083.943,
2004-06-01 13:00:00,296.195,302.560,297.213,302.895,99.031,294.921,99708.833,294.491,100083.841,
2004-06-01 13:05:00,296.277,302.840,297.305,303.164,100.424,294.933,99706.833,294.590,100083.758,
2004-06-01 13:10:00,296.417,303.095,297.393,303.275,102.485,294.946,99704.833,294.675,100083.684,
2004-06-01 13:15:00,296.484,303.331,297.478,303.348,103.721,294.958,99702.833,294.757,100083.610,
2004-06-01 13:20:00,296.605,303.552,297.559,303.402,105.569,294.971,99700.833,294.836,100083.537,
2004-06-01 13:25:00,296.651,303.762,297.638,303.436,106.573,294.983,99698.833,294.903,100083.468,
2004-06-01 13:30:00,296.747,303.963,297.713,303.462,108.138,294.995,99696.833,294.966,100083.402,
2004-06-01 13:35:00,296.780,304.157,297.785,303.469,108.985,295.008,99694.833,295.020,100083.340,
2004-06-01 13:40:00,296.861,304.344,297.855,303.479,110.397,295.020,99692.833,295.075,100083.277,
2004-06-01 13:45:00,296.888,304.527,297.922,303.476,111.183,295.032,99690.833,295.125,100083.217,
2004-06-01 13:50:00,296.964,304.705,297.986,303.482,112.529,295.045,99688.833,295.176,100083.156,
2004-06-01 13:55:00,296.985,304.880,298.049,303.476,112.542,295.057,99686.833,295.222,100083.097,
2004-06-01 14:00:00,297.050,305.052,298.109,303.481,113.772,295.070,99684.833,295.268,100083.038,
2004-06-01 14:05:00,297.067,305.221,298.169,303.474,111.339,294.960,99685.083,295.306,100082.988,
2004-06-01 14:10:00,296.976,305.291,298.209,302.964,107.629,294.851,99685.333,295.221,100082.999,
2004-06-01 14:15:00,296.869,305.286,298.232,302.594,103.702,294.742,99685.583,295.155,100083.006,
2004-06-01 14:20:00,296.766,305.213,298.232,302.029,99.771,294.632,99685.833,295.065,100083.025,
2004-06-01 14:25:00,296.644,305.089,298.216,301.564,95.588,294.523,99686.083,294.992,100083.037,
2004-06-01 14:30:00,296.544,304.921,298.185,301.042,91.613,294.414,99686.333,294.910,100083.053,
2004-06-01 14:35:00,296.404,304.717,298.142,300.550,87.137,294.305,99686.583,294.828,100083.071,
2004-06-01 14:40:00,296.298,304.482,298.087,300.029,82.795,294.195,99686.833,294.740,100083.092,
2004-06-01 14:45:00,296.141,304.212,298.024,299.508,77.866,294.086,99687.083,294.647,100083.117,
2004-06-01 14:50:00,296.023,303.913,297.952,298.975,73.380,293.977,99687.333,294.551,100083.144,
2004-06-01 14:55:00,295.849,303.588,297.872,298.430,72.775,293.867,99687.583,294.448,100083.176,
2004-06-01 15:00:00,295.732,303.242,297.784,297.879,68.292,293.758,99687.833,294.358,100083.203,
2004-06-01 15:05:00,295.527,302.875,297.690,297.313,65.980,293.731,99688.792,294.223,100083.276,
2004-06-01 15:10:00,295.505,302.591,297.605,297.250,65.751,293.705,99689.750,294.197,100083.301,
2004-06-01 15:15:00,295.414,302.360,297.526,297.078,64.741,293.678,99690.708,294.160,100083.325,
2004-06-01 15:20:00,295.410,302.176,297.458,297.065,64.727,293.651,99691.667,294.147,100083.338,
2004-06-01 15:25:00,295.337,302.024,297.398,297.003,63.926,293.624,99692.625,294.122,100083.356,
2004-06-01 15:30:00,295.338,301.900,297.346,296.977,63.961,293.598,99693.583,294.108,100083.369,
2004-06-01 15:35:00,295.275,301.793,297.299,296.931,63.273,293.571,99694.542,294.088,100083.384,
2004-06-01 15:40:00,295.280,301.703,297.258,296.905,63.369,293.544,99695.500,294.075,100083.396,
2004-06-01 15:45:00,295.224,301.624,297.219,296.868,62.767,293.517,99696.458,294.058,100083.410,
2004-06-01 15:50:00,295.232,301.556,297.186,296.845,62.893,293.491,99697.417,294.047,100083.421,
2004-06-01 15:55:00,295.178,301.495,297.154,296.811,76.045,293.464,99698.375,294.031,100083.434,
2004-06-01 16:00:00,295.235,301.442,297.125,296.789,76.760,293.437,99699.333,294.063,100083.424,
2004-06-01 16:05:00,295.165,301.393,297.097,296.756,75.268,293.365,99702.056,294.026,100083.468,
2004-06-01 16:10:00,295.124,301.330,297.071,296.691,74.107,293.292,99704.778,293.961,100083.531,
2004-06-01 16:15:00,295.034,301.253,297.043,296.580,72.378,293.219,99707.500,293.888,100083.600,
2004-06-01 16:20:00,294.992,301.165,297.011,296.453,71.206,293.146,99710.222,293.823,100083.665,
2004-06-01 16:25:00,294.908,301.068,296.976,296.328,69.554,293.074,99712.944,293.755,100083.732,
2004-06-01 16:30:00,294.864,300.965,296.939,296.210,68.360,293.001,99715.667,293.690,100083.797,
2004-06-01 16:35:00,294.773,300.858,296.901,296.084,66.629,292.928,99718.389,293.618,100083.867,
2004-06-01 16:40:00,294.719,300.746,296.861,295.959,65.316,292.855,99721.111,293.547,100083.936,
2004-06-01 16:45:00,294.623,300.632,296.819,295.824,63.520,292.782,99723.833,293.470,100084.009,
2004-06-01 16:50:00,294.562,300.514,296.776,295.690,62.120,292.710,99726.556,293.395,100084.081,
2004-06-01 16:55:00,294.457,300.393,296.732,295.548,77.610,292.637,99729.278,293.314,100084.157,
2004-06-01 17:00:00,294.445,300.269,296.686,295.405,76.801,292.564,99732.000,293.287,100084.207,
2004-06-01 17:05:00,294.306,300.143,296.638,295.254,64.950,292.447,99736.292,293.202,100084.265,
2004-06-01 17:10:00,293.650,299.698,296.564,293.781,57.368,292.330,99740.583,292.744,100084.570,
2004-06-01 17:15:00,293.426,299.352,296.493,293.497,54.704,292.213,99744.875,292.568,100084.748,
2004-06-01 17:20:00,293.361,299.039,296.392,293.023,53.846,292.096,99749.167,292.442,100084.893,
2004-06-01 17:25:00,293.109,298.780,296.295,292.808,50.864,291.979,99753.458,292.286,100085.049,
2004-06-01 17:30:00,292.966,298.557,296.205,292.660,49.109,291.862,99757.750,292.157,100085.194,
2004-06-01 17:35:00,292.885,298.359,296.116,292.501,48.081,291.744,99762.042,292.045,100085.329,
2004-06-01 17:40:00,292.720,298.180,296.028,292.364,46.075,291.627,99766.333,291.918,100085.471,
2004-06-01 17:45:00,292.626,298.024,295.950,292.247,44.897,291.510,99770.625,291.806,100085.606,
2004-06-01 17:50:00,292.498,297.874,295.870,292.120,43.321,291.393,99774.917,291.688,100085.744,
2004-06-01 17:55:00,292.405,297.740,295.797,292.005,54.929,291.276,99779.208,291.577,100085.878,
2004-06-01 18:00:00,292.302,297.609,295.723,291.885,53.664,291.159,99783.500,291.486,100086.003,
2004-06-01 18:05:00,292.264,297.490,295.654,291.772,53.155,291.147,99786.653,291.449,100086.032,
2004-06-01 18:10:00,292.149,297.373,295.585,291.679,51.773,291.134,99789.806,291.407,100086.058,
2004-06-01 18:15:00,292.137,297.269,295.523,291.617,51.570,291.122,99792.958,291.390,100086.073,
2004-06-01 18:20:00,292.039,297.163,295.458,291.556,50.380,291.109,99796.111,291.356,100086.096,
2004-06-01 18:25:00,292.044,297.070,295.402,291.516,50.365,291.097,99799.264,291.346,100086.107,
2004-06-01 18:30:00,291.949,296.973,295.343,291.467,49.215,291.084,99802.417,291.315,100086.128,
2004-06-01 18:35:00,291.965,296.891,295.292,291.434,49.338,291.072,99805.569,291.308,100086.137,
2004-06-01 18:40:00,291.911,296.802,295.236,291.390,48.652,291.060,99808.722,291.292,100086.150,
2004-06-01 18:45:00,291.912,296.728,295.190,291.359,48.599,291.047,99811.875,291.280,100086.162,
2004-06-01 18:50:00,291.862,296.649,295.141,291.326,47.968,291.035,99815.028,291.267,100086.173,
2004-06-01 18:55:00,291.898,296.581,295.098,291.295,51.127,291.022,99818.181,291.264,100086.180,
2004-06-01 19:00:00,291.859,296.509,295.052,291.263,50.625,291.010,99821.333,291.260,100086.186,
2004-06-01 19:05:00,291.888,296.448,295.014,291.238,50.937,290.981,99825.708,291.258,100086.190,
2004-06-01 19:10:00,291.841,296.382,294.972,291.184,50.374,290.951,99830.083,291.247,100086.200,
2004-06-01 19:15:00,291.824,296.322,294.932,291.119,50.145,290.921,99834.458,291.233,100086.213,
2004-06-01 19:20:00,291.965,296.269,294.897,291.012,51.740,290.892,99838.833,291.249,100086.213,
2004-06-01 19:25:00,291.971,296.210,294.858,290.892,51.779,290.862,99843.208,291.263,100086.213,
2004-06-01 19:30:00,292.046,296.166,294.830,290.777,52.608,290.833,99847.583,291.266,100086.217,
2004-06-01 19:35:00,291.972,296.117,294.798,290.672,51.734,290.803,99851.958,291.252,100086.230,
2004-06-01 19:40:00,291.992,296.073,294.771,290.566,51.933,290.774,99856.333,291.237,100086.244,
2004-06-01 19:45:00,292.580,296.021,294.735,290.456,58.626,290.744,99860.708,291.420,100086.167,
2004-06-01 19:50:00,293.087,295.972,294.702,290.338,64.400,290.715,99865.083,291.600,100086.097,
2004-06-01 19:55:00,293.159,295.957,294.700,290.338,63.832,290.685,99869.458,291.683,100086.046,
2004-06-01 20:00:00,293.099,295.961,294.717,290.472,63.121,290.656,99873.833,291.667,100086.036,
2004-06-01 20:05:00,293.004,295.959,294.728,290.617,62.023,290.624,99878.583,291.613,100086.071,
2004-06-01 20:10:00,292.926,295.945,294.728,290.700,61.133,290.593,99883.333,291.560,100086.117,
2004-06-01 20:15:00,292.865,295.921,294.718,290.718,60.434,290.561,99888.083,291.510,100086.161,
2004-06-01 20:20:00,292.815,295.891,294.701,290.697,59.863,290.530,99892.833,291.471,100086.198,
2004-06-01 20:25:00,292.776,295.857,294.680,290.652,59.416,290.498,99897.583,291.435,100086.234,
2004-06-01 20:30:00,292.741,295.820,294.656,290.599,59.019,290.466,99902.333,291.403,100086.267,
2004-06-01 20:35:00,292.712,295.784,294.631,290.539,58.689,290.435,99907.083,291.371,100086.300,
2004-06-01 20:40:00,292.683,295.746,294.605,290.479,58.352,290.403,99911.833,291.342,100086.332,
2004-06-01 20:45:00,292.657,295.709,294.579,290.418,58.055,290.372,99916.583,291.311,100086.364,
2004-06-01 20:50:00,292.629,295.672,294.553,290.359,57.737,290.340,99921.333,291.283,100086.395,
2004-06-01 20:55:00,292.603,295.635,294.527,290.298,45.842,290.308,99926.083,291.254,100086.426,
2004-06-01 21:00:00,292.522,295.598,294.500,290.239,44.893,290.277,99930.833,291.168,100086.483,
2004-06-01 21:05:00,292.459,295.561,294.473,290.179,44.139,290.169,99936.490,291.076,100086.614,
2004-06-01 21:10:00,292.387,295.525,294.447,290.127,43.291,290.061,99942.147,290.968,100086.762,
2004-06-01 21:15:00,292.303,295.491,294.422,290.101,42.302,289.953,99947.804,290.851,100086.915,
2004-06-01 21:20:00,292.220,295.458,294.398,290.081,41.324,289.846,99953.461,290.733,100087.067,
2004-06-01 21:25:00,292.126,295.424,294.374,290.062,40.221,289.738,99959.118,290.616,100087.219,
2004-06-01 21:30:00,292.041,295.391,294.349,290.040,39.212,289.630,99964.775,290.499,100087.370,
2004-06-01 21:35:00,291.945,295.357,294.324,290.014,38.087,289.522,99970.432,290.383,100087.520,
2004-06-01 21:40:00,291.860,295.323,294.299,289.985,37.090,289.415,99976.089,290.267,100087.669,
2004-06-01 21:45:00,291.763,295.288,294.273,289.953,35.955,289.307,99981.746,290.151,100087.818,
2004-06-01 21:50:00,291.679,295.254,294.246,289.918,34.960,289.199,99987.403,290.036,100087.966,
2004-06-01 21:55:00,291.582,295.219,294.220,289.881,17.331,289.091,99993.060,289.922,100088.114,
2004-06-01 22:00:00,290.575,295.184,294.193,289.842,5.735,288.983,99998.717,289.477,100088.439,
2004-06-01 22:05:00,289.812,295.149,294.166,289.801,3.171,288.934,100000.587,289.225,100088.620,
2004-06-01 22:10:00,289.826,295.051,294.078,289.444,3.171,288.885,100002.458,289.162,100088.691,
