cur_datetime,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:00:00,0.000,287.334,99733.833,292.966,100086.325,
2004-06-01 00:05:00,0.000,287.334,99731.472,288.151,100090.365,
2004-06-01 00:10:00,0.314,287.334,99729.111,287.703,100090.625,
2004-06-01 00:15:00,0.338,287.334,99726.750,287.772,100090.593,
2004-06-01 00:20:00,0.221,287.334,99724.389,287.836,100090.560,
2004-06-01 00:25:00,0.238,287.334,99722.028,287.837,100090.558,
2004-06-01 00:30:00,0.237,287.334,99719.667,287.834,100090.559,
2004-06-01 00:35:00,0.310,287.333,99717.306,287.811,100090.570,
2004-06-01 00:40:00,0.318,287.333,99714.944,287.808,100090.572,
2004-06-01 00:45:00,0.371,287.333,99712.583,287.797,100090.577,
2004-06-01 00:50:00,0.392,287.333,99710.222,287.793,100090.579,
2004-06-01 00:55:00,0.403,287.333,99707.861,287.791,100090.581,
2004-06-01 01:00:00,0.449,287.333,99705.500,287.786,100090.583,
2004-06-01 01:05:00,0.474,287.342,99703.931,287.788,100090.576,
2004-06-01 01:10:00,0.514,287.351,99702.361,287.790,100090.568,
2004-06-01 01:15:00,0.530,287.360,99700.792,287.798,100090.558,
2004-06-01 01:20:00,0.544,287.369,99699.222,287.804,100090.548,
2004-06-01 01:25:00,0.609,287.378,99697.653,287.805,100090.540,
2004-06-01 01:30:00,0.623,287.387,99696.083,287.811,100090.531,
2004-06-01 01:35:00,0.676,287.396,99694.514,287.811,100090.524,
2004-06-01 01:40:00,0.683,287.405,99692.944,287.818,100090.513,
2004-06-01 01:45:00,0.726,287.414,99691.375,287.821,100090.505,
2004-06-01 01:50:00,0.729,287.423,99689.806,287.830,100090.494,
2004-06-01 01:55:00,0.778,287.432,99688.236,287.834,100090.485,
2004-06-01 02:00:00,0.733,287.441,99686.667,287.849,100090.471,
2004-06-01 02:05:00,0.816,287.444,99685.875,287.844,100090.472,
2004-06-01 02:10:00,0.800,287.446,99685.083,287.851,100090.467,
2004-06-01 02:15:00,0.819,287.448,99684.292,287.846,100090.467,
2004-06-01 02:20:00,0.858,287.450,99683.500,287.848,100090.465,
2004-06-01 02:25:00,0.834,287.453,99682.708,287.851,100090.462,
2004-06-01 02:30:00,0.906,287.455,99681.917,287.846,100090.462,
2004-06-01 02:35:00,0.899,287.457,99681.125,287.847,100090.460,
2004-06-01 02:40:00,0.953,287.460,99680.333,287.842,100090.461,
2004-06-01 02:45:00,0.971,287.462,99679.542,287.843,100090.458,
2004-06-01 02:50:00,0.943,287.464,99678.750,287.846,100090.456,
2004-06-01 02:55:00,1.028,287.466,99677.958,287.843,100090.455,
2004-06-01 03:00:00,0.951,287.469,99677.167,287.853,100090.449,
2004-06-01 03:05:00,0.991,287.468,99678.042,287.843,100090.454,
2004-06-01 03:10:00,1.009,287.467,99678.917,287.841,100090.456,
2004-06-01 03:15:00,1.071,287.466,99679.792,287.834,100090.460,
2004-06-01 03:20:00,1.029,287.465,99680.667,287.838,100090.459,
2004-06-01 03:25:00,1.061,287.464,99681.542,287.828,100090.464,
2004-06-01 03:30:00,1.096,287.463,99682.417,287.826,100090.466,
2004-06-01 03:35:00,1.134,287.462,99683.292,287.816,100090.471,
2004-06-01 03:40:00,1.159,287.462,99684.167,287.812,100090.473,
2004-06-01 03:45:00,1.191,287.461,99685.042,287.804,100090.478,
2004-06-01 03:50:00,1.206,287.460,99685.917,287.801,100090.480,
2004-06-01 03:55:00,1.237,287.459,99686.792,287.794,100090.484,
2004-06-01 04:00:00,1.185,287.458,99687.667,287.793,100090.486,
2004-06-01 04:05:00,1.167,287.467,99687.667,287.792,100090.480,
2004-06-01 04:10:00,1.165,287.476,99687.667,287.800,100090.468,
2004-06-01 04:15:00,1.190,287.486,99687.667,287.804,100090.460,
2004-06-01 04:20:00,1.187,287.495,99687.667,287.814,100090.448,
2004-06-01 04:25:00,1.215,287.504,99687.667,287.817,100090.439,
