Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),NaturalGas:Facility [J](Hourly),Heating:NaturalGas [J](Hourly),WaterSystems:NaturalGas [J](Hourly) 
 06/16  15:00:00,66250000.05992764,0.0,0.0,20197954.514795292,0.0,46052045.54360223,0.0,0.0015301411194017327,29241646.325304423,0.0,29241646.325304423 
 06/16  16:00:00,93071272.25442351,0.0,0.0,29101440.417776857,0.0,63969831.834856056,0.0,0.001790590671640325,34039831.62453791,0.0,34039831.62453791 
 06/16  17:00:00,119101577.96623349,0.0,0.0,35865032.71317486,0.0,83236545.25068206,0.0,0.0023766021641771604,44835748.54781327,0.0,44835748.54781327 
 06/16  18:00:00,127240816.15264411,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.0027998326865648726,52632799.65906768,0.0,52632799.65906768 
 06/16  19:00:00,123751415.43098314,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026696079104455758,50233707.00945088,0.0,50233707.00945088 
 06/16  20:00:00,122166980.21541989,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024417145522368077,46035294.87262165,0.0,46035294.87262165 
 06/16  21:00:00,117944776.53624327,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.001985927835819271,37638470.59896305,0.0,37638470.59896305 
 06/16  22:00:00,100700851.3141842,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.001725478283580678,32840285.29972954,0.0,32840285.29972954 
 06/16  23:00:00,79473418.65728723,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009441296268648991,18445729.402029082,0.0,18445729.402029082 
 06/16  24:00:00,66141698.65668956,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.00026044955223859285,5850492.99154118,0.0,5850492.99154118 
 06/17  01:00:00,64022290.039328165,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.0001301419647308579,3448659.4487617672,0.0,3448659.4487617672 
 06/17  02:00:00,62962585.73061498,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.00003253558096192679,1651187.3422773306,0.0,1651187.3422773306 
 06/17  03:00:00,62432733.57630715,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.000032535596801618296,1651150.594112991,0.0,1651150.594112991 
 06/17  04:00:00,69908109.98825963,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.0001301424673626781,3447493.336946504,0.0,3447493.336946504 
 06/17  05:00:00,76593114.8512163,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008784620438646208,17218907.92717589,0.0,17218907.92717589 
 06/17  06:00:00,82223218.73942876,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.0030583493989503113,57335885.389644295,0.0,57335885.389644295 
 06/17  07:00:00,92732096.22661251,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.003253563190373472,60928454.17697687,0.0,60928454.17697687 
 06/17  08:00:00,92862954.77869336,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.003123420662758534,58533408.31759017,0.0,58533408.31759017 
 06/17  09:00:00,82697880.15290593,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.0027329930799137162,51348270.7394298,0.0,51348270.7394298 
 06/17  10:00:00,72198024.02170067,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.00247270802468384,46558179.02065632,0.0,46558179.02065632 
 06/17  11:00:00,72727876.1755205,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.001984673546127817,37576757.0479559,0.0,37576757.0479559 
 06/17  12:00:00,71254786.79458238,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.0017243884908979415,32786665.3291824,0.0,32786665.3291824 
 06/17  13:00:00,70608467.55783384,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.0015291746994755323,29194096.540102232,0.0,29194096.540102232 
 06/17  14:00:00,70078615.40333079,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.0013339609080531241,25601527.751022086,0.0,25601527.751022086 
 06/17  15:00:00,74992649.43537383,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.0015291746994755323,29194096.540102232,0.0,29194096.540102232 
 06/17  16:00:00,101813921.6298695,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.0017894597547054086,33984188.25887575,0.0,33984188.25887575 
 06/17  17:00:00,119798283.67099093,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.002375101128972634,44761894.62611621,0.0,44761894.62611621 
 06/17  18:00:00,127240816.15264232,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.002798064343721188,52545793.66912326,0.0,52545793.66912326 
 06/17  19:00:00,123751415.4309815,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026679218161062483,50150747.80973649,0.0,50150747.80973649 
 06/17  20:00:00,122166980.21541832,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024401723927801057,45959417.55580964,0.0,45959417.55580964 
 06/17  21:00:00,117944776.53624202,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.001984673546127817,37576757.0479559,0.0,37576757.0479559 
 06/17  22:00:00,100700851.31418306,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017243884908979415,32786665.3291824,0.0,32786665.3291824 
 06/17  23:00:00,79473418.65728663,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009435333252083069,18416390.17286177,0.0,18416390.17286177 
 06/17  24:00:00,66141698.6566894,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.00026028505522987793,5842399.411081236,0.0,5842399.411081236 
 06/18  01:00:00,64022290.03932809,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.0001300604912957625,3444643.687996792,0.0,3444643.687996792 
 06/18  02:00:00,62962585.73061493,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.000032515211517106425,1650185.9251308937,0.0,1650185.9251308937 
 06/18  03:00:00,62432733.576307125,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.000032515227174078326,1650149.6014753664,0.0,1650149.6014753664 
 06/18  04:00:00,69908109.98825954,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.00013006098795920586,3443491.4419098576,0.0,3443491.4419098576 
 06/18  05:00:00,76593114.85121576,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008779120538598316,17191904.50311471,0.0,17191904.50311471 
 06/18  06:00:00,82223218.73942684,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.0030564346183782824,57241874.75957748,0.0,57241874.75957748 
 06/18  07:00:00,92732096.22661044,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.003251526189764927,60828442.86840033,0.0,60828442.86840033 
 06/18  08:00:00,92862954.7786914,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.0031214651421743313,58437397.46135662,0.0,58437397.46135662 
 06/18  09:00:00,82697880.15290417,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.00273128199940254,51264261.240225516,0.0,51264261.240225516 
 06/18  10:00:00,72198024.02169915,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.0024711599042213446,46482170.42613808,0.0,46482170.42613808 
 06/18  11:00:00,72727876.17551924,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.0019834309757566057,37515750.149724185,0.0,37515750.149724185 
 06/18  12:00:00,71254786.79458131,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.0017233088805754103,32733659.33563676,0.0,32733659.33563676 
 06/18  13:00:00,70608467.55783291,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.0015282173091895168,29147091.225071233,0.0,29147091.225071233 
 06/18  14:00:00,70078615.40332995,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.0013331257378036195,25560523.11450565,0.0,25560523.11450565 
 06/18  15:00:00,74992649.43537286,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.0015282173091895168,29147091.225071233,0.0,29147091.225071233 
 06/18  16:00:00,101813921.6298684,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.0017883394043707106,33929182.039158665,0.0,33929182.039158665 
 06/18  17:00:00,119798283.67098947,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.0023736141185283968,44688886.3708553,0.0,44688886.3708553 
 06/18  18:00:00,127240816.15264064,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.0027963125231978384,52459783.94374735,0.0,52459783.94374735 
 06/18  19:00:00,123751415.43097979,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026662514756072386,50068738.53670361,0.0,50068738.53670361 
 06/18  20:00:00,122166980.21541683,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024386446423236945,45884409.07437714,0.0,45884409.07437714 
 06/18  21:00:00,117944776.53624077,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.0019834309757566057,37515750.149724185,0.0,37515750.149724185 
 06/18  22:00:00,100700851.31418198,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017233088805754103,32733659.33563676,0.0,32733659.33563676 
 06/18  23:00:00,79473418.65728605,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009429425950318284,18387386.893374544,0.0,18387386.893374544 
 06/18  24:00:00,66141698.65668922,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.00026012209518119436,5834398.5063951025,0.0,5834398.5063951025 
 06/19  01:00:00,64022290.039328,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.00012997981616651307,3440675.0790796215,0.0,3440675.0790796215 
 06/19  02:00:00,62962585.73061492,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.000032495041624378545,1649196.3523584642,0.0,1649196.3523584642 
 06/19  03:00:00,62432733.576307125,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.00003249505709402634,1649160.4638729068,0.0,1649160.4638729068 
 06/19  04:00:00,69908109.98825945,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.0001299803067213455,3439537.0233772644,0.0,3439537.0233772644 
 06/19  05:00:00,76593114.85121523,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008773674513450579,17165221.84161309,0.0,17165221.84161309 
 06/19  06:00:00,82223218.73942494,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.003054538594230616,57148980.910209745,0.0,57148980.910209745 
 06/19  07:00:00,92732096.22660844,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.0032495091427993273,60729619.624398254,0.0,60729619.624398254 
 06/19  08:00:00,92862954.77868946,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.0031195287770873496,58342527.14711458,0.0,58342527.14711458 
 06/19  09:00:00,82697880.15290248,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.002729587679951431,51181249.71526372,0.0,51181249.71526372 
 06/19  10:00:00,72198024.02169757,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.002469626948527486,46407064.76069648,0.0,46407064.76069648 
 06/19  11:00:00,72727876.17551799,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.0019822005771075878,37455467.97088292,0.0,37455467.97088292 
 06/19  12:00:00,71254786.79458024,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.0017222398456836418,32681283.016315684,0.0,32681283.016315684 
 06/19  13:00:00,70608467.55783194,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.0015272692971156823,29100644.30039023,0.0,29100644.30039023 
 06/19  14:00:00,70078615.4033291,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.0013322987485477227,25520005.584464815,0.0,25520005.584464815 
 06/19  15:00:00,74992649.43537192,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.0015272692971156823,29100644.30039023,0.0,29100644.30039023 
 06/19  16:00:00,101813921.6298673,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.0017872300285396287,33874829.25495748,0.0,33874829.25495748 
 06/19  17:00:00,119798283.67098801,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.002372141674243506,44616745.40273377,0.0,44616745.40273377 
 06/19  18:00:00,127240816.1526389,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.0027945778628074187,52374795.953905545,0.0,52374795.953905545 
 06/19  19:00:00,123751415.43097813,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026645974970954454,49987703.476621926,0.0,49987703.476621926 
 06/19  20:00:00,122166980.21541528,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024371318570994924,45810291.64137555,0.0,45810291.64137555 
 06/19  21:00:00,117944776.53623955,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.0019822005771075878,37455467.97088292,0.0,37455467.97088292 
 06/19  22:00:00,100700851.31418091,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017222398456836418,32681283.016315684,0.0,32681283.016315684 
 06/19  23:00:00,79473418.65728547,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009423576514118031,18358728.152613923,0.0,18358728.152613923 
 06/19  24:00:00,66141698.656689055,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.00025996073142394593,5826492.646874932,0.0,5826492.646874932 
 06/20  01:00:00,64022290.03932791,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.0001298999688846297,3436754.7975054947,0.0,3436754.7975054947 
 06/20  02:00:00,62962585.73061491,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.000032475078669487906,1648218.9169854377,0.0,1648218.9169854377 
 06/20  03:00:00,62432733.57630711,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.00003247509394726418,1648183.4741981258,0.0,1648183.4741981258 
 06/20  04:00:00,69908109.98825936,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.00012990045319256533,3435631.2523112185,0.0,3435631.2523112185 
 06/20  05:00:00,76593114.85121468,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008768284357396746,17138867.844418745,0.0,17138867.844418745 
 06/20  06:00:00,82223218.73942308,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.003052662020782244,57057231.35117478,0.0,57057231.35117478 
 06/20  07:00:00,92732096.22660647,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.0032475127880670107,60632013.7105383,0.0,60632013.7105383 
 06/20  08:00:00,92862954.77868754,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.00311761227654433,58248825.46980909,0.0,58248825.46980909 
 06/20  09:00:00,82697880.15290082,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.002727910741976288,51099260.74762141,0.0,51099260.74762141 
 06/20  10:00:00,72198024.02169606,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.002468109718930928,46332884.26616296,0.0,46332884.26616296 
 06/20  11:00:00,72727876.1755168,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.0019809828007208755,37395928.36342836,0.0,37395928.36342836 
 06/20  12:00:00,71254786.79457918,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.0017211817776755145,32629551.88196991,0.0,32629551.88196991 
 06/20  13:00:00,70608467.55783102,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.0015263310103914949,29054769.520876065,0.0,29054769.520876065 
 06/20  14:00:00,70078615.40332828,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.0013314802431074744,25479987.159782235,0.0,25479987.159782235 
 06/20  15:00:00,74992649.43537098,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.0015263310103914949,29054769.520876065,0.0,29054769.520876065 
 06/20  16:00:00,101813921.62986623,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.0017861320334368559,33821146.002334535,0.0,33821146.002334535 
 06/20  17:00:00,119798283.67098658,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.0023706843352889174,44545493.08561605,0.0,44545493.08561605 
 06/20  18:00:00,127240816.15263714,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.002792860997737628,52290854.867986046,0.0,52290854.867986046 
 06/20  19:00:00,123751415.43097652,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026629604862149488,49907666.62725679,0.0,49907666.62725679 
 06/20  20:00:00,122166980.21541381,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.002435634591050258,45737087.205980666,0.0,45737087.205980666 
 06/20  21:00:00,117944776.53623839,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.0019809828007208755,37395928.36342836,0.0,37395928.36342836 
 06/20  22:00:00,100700851.31417984,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017211817776755145,32629551.88196991,0.0,32629551.88196991 
 06/20  23:00:00,79473418.6572849,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009417787085394328,18330422.437594574,0.0,18330422.437594574 
 06/20  24:00:00,66141698.65668889,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.0002598010230453608,5818684.17376614,0.0,5818684.17376614 
 06/21  01:00:00,64022290.03932783,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.00012982097885392495,3432884.0044437903,0.0,3432884.0044437903 
 06/21  02:00:00,62962585.73061489,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.000032455330003757136,1647253.9084448896,0.0,1647253.9084448896 
 06/21  03:00:00,62432733.576307096,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.000032455345085172894,1647218.9217482228,0.0,1647218.9217482228 
 06/21  04:00:00,69908109.98825929,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.00012982145677865856,3431775.285274077,0.0,3431775.285274077 
 06/21  05:00:00,76593114.85121416,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008762952055338013,17112850.315952167,0.0,17112850.315952167 
 06/21  06:00:00,82223218.73942119,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.003050805589072926,56966653.2532356,0.0,56966653.2532356 
 06/21  07:00:00,92732096.22660448,0.0,0.0,27343670.668690357,0.0,65388425.55466861,0.0,0.003245537860716666,60535654.03188757,0.0,60535654.03188757 
 06/21  08:00:00,92862954.77868567,0.0,0.0,23919589.281910922,0.0,67967412.13473806,975953.3589209742,0.003115716346287999,58156320.1783044,0.0,58156320.1783044 
 06/21  09:00:00,82697880.15289916,0.0,0.0,21894332.83187648,0.0,59827593.95937547,975953.3589209742,0.0027262518030019976,51018318.61755481,0.0,51018318.61755481 
 06/21  10:00:00,72198024.02169459,0.0,0.0,21894332.83187648,0.0,49327737.8284305,975953.3589209742,0.0024666087741446667,46259650.91038843,0.0,46259650.91038843 
 06/21  11:00:00,72727876.17551558,0.0,0.0,21894332.83187648,0.0,49857589.98273835,975953.3589209742,0.001979778095037166,37337148.95945141,0.0,37337148.95945141 
 06/21  12:00:00,71254786.79457815,0.0,0.0,21196991.736597914,0.0,49081841.69733915,975953.3589209742,0.0017201350661798325,32578481.252285022,0.0,32578481.252285022 
 06/21  13:00:00,70608467.55783008,0.0,0.0,21894332.83187648,0.0,47738181.365507215,975953.3589209742,0.0015254027945368336,29009480.471910253,0.0,29009480.471910253 
 06/21  14:00:00,70078615.40332748,0.0,0.0,21894332.83187648,0.0,47208329.21119941,975953.3589209742,0.0013306705228938332,25440479.691535458,0.0,25440479.691535458 
 06/21  15:00:00,74992649.43537006,0.0,0.0,25218810.40080093,0.0,48797885.67412279,975953.3589209742,0.0015254027945368336,29009480.471910253,0.0,29009480.471910253 
 06/21  16:00:00,101813921.62986515,0.0,0.0,34122296.30378249,0.0,66715671.965376586,975953.3589209742,0.0017850458233941676,33768148.17907668,0.0,33768148.17907668 
 06/21  17:00:00,119798283.67098512,0.0,0.0,35865032.71317486,0.0,83933250.95544095,0.0,0.0023692426383231653,44475150.520201,0.0,44475150.520201 
 06/21  18:00:00,127240816.15263547,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.0027911625602163345,52207985.54434642,0.0,52207985.54434642 
 06/21  19:00:00,123751415.4309749,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026613410457876664,49828651.690763205,0.0,49828651.690763205 
 06/21  20:00:00,122166980.21541236,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.002434153395537501,45664817.446992636,0.0,45664817.446992636 
 06/21  21:00:00,117944776.53623717,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.001979778095037166,37337148.95945141,0.0,37337148.95945141 
 06/21  22:00:00,100700851.31417887,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017201350661798325,32578481.252285022,0.0,32578481.252285022 
 06/21  23:00:00,79473418.6572843,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009412059796078332,18302478.130785856,0.0,18302478.130785856 
 06/21  24:00:00,66141698.65668872,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.00025964302885733345,5810975.399474088,0.0,5810975.399474088 
 06/22  01:00:00,64022290.03932775,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.00012974287532476533,3429063.8463937333,0.0,3429063.8463937333 
 06/22  02:00:00,62962585.73061488,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.00003243580294015199,1646301.6124918961,0.0,1646301.6124918961 
 06/22  03:00:00,62432733.57630705,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.000032435817820777886,1646267.0921394494,0.0,1646267.0921394494 
 06/22  04:00:00,69908109.98825921,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.00012974334673200404,3427970.2640856993,0.0,3427970.2640856993 
 06/22  05:00:00,76593114.85121362,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008757679581820735,17087176.960995615,0.0,17087176.960995615 
 06/22  06:00:00,82223218.73941936,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.0030489699865373938,56877273.44023775,0.0,56877273.44023775 
 06/22  07:00:00,92035390.52184357,0.0,0.0,27343670.668690357,0.0,64691719.84990964,0.0,0.0032435850920618423,60440569.124452114,0.0,60440569.124452114 
 06/22  08:00:00,84120305.40323663,0.0,0.0,18898733.395905282,0.0,65221572.0042175,0.0,0.0031138416883793713,58065038.667166375,0.0,58065038.667166375 
 06/22  09:00:00,73955230.77745037,0.0,0.0,16873476.945870843,0.0,57081753.82885495,0.0,0.002724611477331948,50938447.29530901,0.0,50938447.29530901 
 06/22  10:00:00,63455374.646245934,0.0,0.0,16873476.945870843,0.0,46581897.69790998,0.0,0.0024651246699670007,46187386.38073745,0.0,46187386.38073745 
 06/22  11:00:00,63985226.800067246,0.0,0.0,16873476.945870843,0.0,47111749.85221782,0.0,0.0019785869061577236,37279147.16591577,0.0,37279147.16591577 
 06/22  12:00:00,63455374.645499915,0.0,0.0,16873476.945870843,0.0,46581897.69790998,0.0,0.0017191000987927774,32528086.25134428,0.0,32528086.25134428 
 06/22  13:00:00,61865818.18238201,0.0,0.0,16873476.945870843,0.0,44992341.23498666,0.0,0.0015244849932690662,28964790.565415595,0.0,28964790.565415595 
 06/22  14:00:00,61335966.02787957,0.0,0.0,16873476.945870843,0.0,44462489.08067886,0.0,0.0013298698877453564,25401494.879486926,0.0,25401494.879486926 
 06/22  15:00:00,66250000.059922,0.0,0.0,20197954.514795292,0.0,46052045.54360223,0.0,0.0015244849932690662,28964790.565415595,0.0,28964790.565415595 
 06/22  16:00:00,93071272.2544169,0.0,0.0,29101440.417776857,0.0,63969831.834856056,0.0,0.0017839718006340151,33715851.47998715,0.0,33715851.47998715 
 06/22  17:00:00,119101577.96622472,0.0,0.0,35865032.71317486,0.0,83236545.25068206,0.0,0.002367817117205146,44405738.53777314,0.0,44405738.53777314 
 06/22  18:00:00,127240816.15263374,0.0,0.0,44004270.89916226,0.0,83236545.25068206,0.0,0.002789483179173185,52126212.523951925,0.0,52126212.523951925 
 06/22  19:00:00,123751415.4309733,0.0,0.0,50003615.477566205,0.0,73747799.95074739,0.0,0.0026597397754907133,49750682.06666618,0.0,49750682.06666618 
 06/22  20:00:00,122166980.2154109,0.0,0.0,50538588.87946201,0.0,71628391.33351626,0.0,0.0024326888190463834,45593503.76641605,0.0,45593503.76641605 
 06/22  21:00:00,117944776.53623594,0.0,0.0,38769174.0377525,15446400.0,63729202.49650488,0.0,0.0019785869061577236,37279147.16591577,0.0,37279147.16591577 
 06/22  22:00:00,100700851.3141778,0.0,0.0,26999759.19604299,23169600.0,50531492.11641565,0.0,0.0017191000987927774,32528086.25134428,0.0,32528086.25134428 
 06/22  23:00:00,79473418.65728374,0.0,0.0,18440184.765708826,23169600.0,37863633.89063428,0.0,0.0009406396766979343,18274903.50762957,0.0,18274903.50762957 
 06/22  24:00:00,66141698.65668859,0.0,0.0,14886432.881686116,23169600.0,28085665.774742994,0.0,0.0002594868073649476,5803368.60687925,0.0,5803368.60687925 
 06/23  01:00:00,64022290.03932766,0.0,0.0,14886432.881686116,23169600.0,25966257.157511864,0.0,0.00012966568737818906,3425295.4548445125,0.0,3425295.4548445125 
 06/23  02:00:00,62962585.73061487,0.0,0.0,14886432.881686116,23169600.0,24906552.848896295,0.0,0.00003241650474931051,1645362.3111189574,0.0,1645362.3111189574 
 06/23  03:00:00,62432733.576307036,0.0,0.0,14886432.881686116,23169600.0,24376700.694588512,0.0,0.00003241651942477814,1645328.267222585,0.0,1645328.267222585 
 06/23  04:00:00,69908109.98825912,0.0,0.0,19471919.18365086,23169600.0,27266590.804478604,0.0,0.00012966615213568292,3424217.315485513,0.0,3424217.315485513 
 06/23  05:00:00,76593114.8512131,0.0,0.0,27381883.054540057,13515600.0,35695631.79579778,0.0,0.0008752468899964151,17061855.38241148,0.0,17061855.38241148 
 06/23  06:00:00,82223218.73941757,0.0,0.0,29139652.803626556,0.0,53083565.932743855,0.0,0.00304715589663209,56789118.38116643,0.0,56789118.38116643 
 06/23  07:00:00,92035390.5218416,0.0,0.0,27343670.668690357,0.0,64691719.84990964,0.0,0.0032416552091838577,60346787.14672676,0.0,60346787.14672676 
 06/23  08:00:00,84120305.40323476,0.0,0.0,18898733.395905282,0.0,65221572.0042175,0.0,0.0031119890008165017,57975007.968549974,0.0,57975007.968549974 
 06/23  09:00:00,73955230.77744874,0.0,0.0,16873476.945870843,0.0,57081753.82885495,0.0,0.0027229903757144407,50859670.434019715,0.0,50859670.434019715 
 06/23  10:00:00,63455374.64624449,0.0,0.0,16873476.945870843,0.0,46581897.69790998,0.0,0.00246365795897973,46116112.077666156,0.0,46116112.077666156 
