21/01/2005	003000.000	+9999	+9999	18.844	+9999	0.674	-77.689	0.685	-10.859	+9999	+9999
21/01/2005	010000.000	+9999	+9999	20.183	+9999	0.573	29.408	0.601	-10.530	+9999	+9999
21/01/2005	013000.000	+9999	+9999	17.246	+9999	0.752	8.614	0.801	-10.741	+9999	+9999
21/01/2005	020000.000	+9999	+9999	-2.170	+9999	0.745	34.313	0.710	-10.172	+9999	+9999
21/01/2005	023000.000	+9999	+9999	3.614	+9999	0.613	29.140	0.671	-13.836	+9999	+9999
21/01/2005	030000.000	+9999	+9999	8.832	+9999	0.849	36.690	0.810	-9.372	+9999	+9999
21/01/2005	033000.000	+9999	+9999	11.600	+9999	0.598	8.295	0.545	-6.667	+9999	+9999
21/01/2005	040000.000	+9999	+9999	20.378	+9999	0.521	30.381	0.574	-8.750	+9999	+9999
21/01/2005	043000.000	+9999	+9999	16.566	+9999	0.690	12.567	0.644	-10.879	+9999	+9999
21/01/2005	050000.000	+9999	+9999	1.885	+9999	0.672	0.890	0.612	-10.540	+9999	+9999
21/01/2005	053000.000	+9999	+9999	10.175	+9999	0.528	7.203	0.498	-10.430	+9999	+9999
21/01/2005	060000.000	+9999	+9999	14.801	+9999	0.648	16.101	0.583	-20.048	+9999	+9999
21/01/2005	063000.000	+9999	+9999	21.240	+9999	0.704	27.894	0.681	-15.572	+9999	+9999
21/01/2005	070000.000	+9999	+9999	21.434	+9999	0.635	27.523	0.624	-15.552	+9999	+9999
21/01/2005	073000.000	+9999	+9999	23.851	+9999	0.713	32.423	0.721	-17.270	+9999	+9999
21/01/2005	080000.000	+9999	+9999	25.862	+9999	0.685	25.571	0.595	-6.997	+9999	+9999
21/01/2005	083000.000	+9999	+9999	36.191	+9999	0.736	37.224	0.730	14.222	+9999	+9999
21/01/2005	090000.000	+9999	+9999	33.456	+9999	0.745	41.627	0.747	26.940	+9999	+9999
21/01/2005	093000.000	2.161	38.463	42.223	44.275	0.685	46.704	0.731	81.119	-1.618	0.72949
21/01/2005	100000.000	+9999	+9999	50.896	+9999	0.718	58.225	0.730	76.777	-28.179	0.73480
21/01/2005	103000.000	2.596	57.609	61.700	69.567	0.752	69.378	0.765	60.864	-66.312	0.73803
21/01/2005	110000.000	2.510	67.384	70.055	40.234	0.768	66.767	0.775	100.300	-7.318	0.73234
21/01/2005	113000.000	2.682	70.457	74.147	53.384	0.703	75.368	0.713	109.891	-13.951	0.72923
21/01/2005	120000.000	+9999	+9999	71.618	+9999	0.862	78.000	0.848	107.509	+9999	0.72749
21/01/2005	123000.000	+9999	+9999	59.268	+9999	0.794	62.190	0.792	76.397	+9999	0.72457
21/01/2005	130000.000	+9999	+9999	51.643	+9999	0.694	51.370	0.656	62.994	+9999	+9999
21/01/2005	133000.000	+9999	+9999	49.475	+9999	0.816	39.158	0.791	64.765	+9999	+9999
21/01/2005	140000.000	2.879	59.756	62.771	81.199	0.806	67.019	0.835	149.287	8.332	0.71424
21/01/2005	143000.000	2.085	52.401	55.295	49.501	0.649	71.399	0.677	94.167	-7.734	0.71583
21/01/2005	150000.000	2.060	44.251	46.031	80.372	0.669	53.298	0.689	31.142	-93.481	0.71574
21/01/2005	153000.000	1.991	31.293	36.780	49.876	0.709	44.719	0.738	21.744	-59.425	0.71342
21/01/2005	160000.000	2.124	46.263	39.102	27.195	0.712	40.873	0.696	13.603	-59.855	0.71586
21/01/2005	163000.000	+9999	+9999	35.141	+9999	0.678	48.321	0.709	7.207	+9999	+9999
21/01/2005	170000.000	+9999	+9999	26.081	+9999	0.581	39.943	0.608	-12.148	+9999	+9999
21/01/2005	173000.000	+9999	+9999	27.213	+9999	0.655	33.937	0.750	-24.073	+9999	+9999
21/01/2005	180000.000	+9999	+9999	26.731	+9999	0.586	28.961	0.578	-45.880	+9999	+9999
21/01/2005	183000.000	+9999	+9999	30.713	+9999	0.764	45.045	0.780	-21.535	+9999	+9999
21/01/2005	190000.000	+9999	+9999	42.505	+9999	0.765	44.387	0.745	-14.899	+9999	+9999
21/01/2005	193000.000	+9999	+9999	27.407	+9999	0.577	37.627	0.642	-14.580	+9999	+9999
21/01/2005	200000.000	+9999	+9999	35.248	+9999	0.550	52.332	0.582	-10.734	+9999	+9999
21/01/2005	203000.000	+9999	+9999	27.612	+9999	0.629	-0.264	0.628	-12.180	+9999	+9999
21/01/2005	210000.000	+9999	+9999	36.844	+9999	0.654	24.379	0.758	-12.889	+9999	+9999
21/01/2005	213000.000	+9999	+9999	29.630	+9999	0.640	43.409	0.657	-11.930	+9999	+9999
21/01/2005	220000.000	+9999	+9999	32.062	+9999	0.541	32.727	0.549	-11.417	+9999	+9999
21/01/2005	223000.000	+9999	+9999	39.466	+9999	0.688	40.343	0.688	-11.528	+9999	+9999
21/01/2005	230000.000	+9999	+9999	39.456	+9999	0.587	35.161	0.575	-11.683	+9999	+9999
21/01/2005	233000.000	+9999	+9999	36.429	+9999	0.455	41.844	0.482	-8.149	+9999	+9999
21/01/2005	(J+1)000000.000	+9999	+9999	31.952	+9999	0.549	27.754	0.533	-10.220	+9999	+9999
