31/03/2004	003000.000	0.324	25.902	27.153	1.271	0.576	16.303	0.473	-65.460	-92.634	0.69547
31/03/2004	010000.000	0.318	14.375	16.258	4.228	0.599	13.175	0.496	-64.882	-83.484	0.69620
31/03/2004	013000.000	0.332	9.642	9.864	3.440	0.606	6.409	0.518	-58.905	-71.987	0.69671
31/03/2004	020000.000	0.276	17.988	23.829	0.522	0.544	9.584	0.474	-47.457	-65.967	0.69666
31/03/2004	023000.000	0.318	7.896	8.323	0.622	0.565	4.434	0.458	-56.019	-64.536	0.69659
31/03/2004	030000.000	0.215	7.084	9.868	0.204	0.383	8.509	0.267	-54.280	-61.567	0.69787
31/03/2004	033000.000	0.252	19.257	19.753	-0.436	0.251	13.506	0.210	-82.039	-100.859	0.70273
31/03/2004	040000.000	0.233	-0.082	-0.261	-0.683	0.147	-1.356	0.129	-90.463	-89.699	0.70726
31/03/2004	043000.000	0.420	-0.618	-0.214	0.394	0.211	-1.204	0.156	-90.498	-90.275	0.71489
31/03/2004	050000.000	0.352	4.334	4.064	1.537	0.166	0.678	0.130	-89.439	-95.310	0.72261
31/03/2004	053000.000	0.674	5.485	5.969	3.781	0.180	0.693	0.135	-87.788	-97.054	0.73617
31/03/2004	060000.000	0.612	5.576	5.669	3.968	0.233	0.420	0.146	-49.124	-58.668	0.74583
31/03/2004	063000.000	0.889	17.533	18.573	8.059	0.270	12.030	0.184	32.536	6.943	0.75433
31/03/2004	070000.000	0.555	23.327	24.116	7.818	0.262	13.608	0.190	107.002	75.856	0.73201
31/03/2004	073000.000	0.656	25.076	25.963	6.417	0.208	22.815	0.189	101.639	70.146	0.72240
31/03/2004	080000.000	0.753	104.917	108.386	5.795	0.338	72.076	0.253	182.458	71.747	0.71267
31/03/2004	083000.000	0.682	89.207	90.138	5.310	0.446	66.137	0.332	254.363	159.845	0.70347
31/03/2004	090000.000	0.769	87.086	90.999	4.572	0.418	61.756	0.315	244.821	153.163	0.69796
31/03/2004	093000.000	1.991	185.974	187.836	10.123	0.721	152.519	0.602	358.712	162.614	0.69576
31/03/2004	100000.000	1.764	169.302	170.694	14.643	0.567	161.191	0.568	251.540	67.596	0.69137
31/03/2004	103000.000	1.945	168.600	170.189	7.714	0.548	161.430	0.518	332.788	156.475	0.69125
31/03/2004	110000.000	1.929	238.431	242.606	32.125	0.564	274.275	0.520	418.254	147.698	0.68925
31/03/2004	113000.000	1.442	194.715	198.538	15.666	0.376	220.006	0.385	390.226	179.845	0.68709
31/03/2004	120000.000	1.634	193.669	195.513	8.073	0.435	192.064	0.374	347.282	145.539	0.68780
31/03/2004	123000.000	1.720	200.009	205.710	20.963	0.495	173.487	0.461	252.351	31.380	0.68695
31/03/2004	130000.000	1.245	172.262	172.861	21.174	0.230	191.197	0.288	403.245	209.809	0.68562
31/03/2004	133000.000	1.136	199.082	202.062	36.014	0.277	168.517	0.254	453.657	218.562	0.68397
31/03/2004	140000.000	1.303	204.836	209.191	14.687	0.394	209.157	0.418	372.175	152.651	0.68555
31/03/2004	143000.000	1.785	279.011	283.810	38.037	0.349	243.167	0.354	320.709	3.661	0.68751
31/03/2004	150000.000	1.681	147.436	148.516	15.485	0.256	121.458	0.258	117.664	-45.256	0.69105
31/03/2004	153000.000	1.649	125.882	125.716	-7.967	0.230	109.797	0.226	-3.192	-121.107	0.69098
31/03/2004	160000.000	+9999	+9999	91.940	+9999	0.491	82.582	0.355	-30.972	+9999	+9999
31/03/2004	163000.000	+9999	+9999	114.879	+9999	0.501	169.195	0.505	-16.393	+9999	+9999
31/03/2004	170000.000	+9999	+9999	159.506	+9999	0.488	197.312	0.450	-11.839	+9999	+9999
31/03/2004	173000.000	+9999	+9999	254.868	+9999	0.455	174.290	0.323	-10.787	+9999	+9999
31/03/2004	180000.000	+9999	+9999	254.092	+9999	0.457	167.109	0.320	-9.245	+9999	+9999
31/03/2004	183000.000	+9999	+9999	248.200	+9999	0.408	138.830	0.274	-14.077	+9999	+9999
31/03/2004	190000.000	+9999	+9999	177.723	+9999	0.274	83.814	0.234	-15.544	+9999	+9999
31/03/2004	193000.000	+9999	+9999	197.524	+9999	0.307	92.048	0.236	-15.239	+9999	+9999
31/03/2004	200000.000	+9999	+9999	90.716	+9999	0.202	32.338	0.175	-13.567	+9999	+9999
31/03/2004	203000.000	+9999	+9999	86.092	+9999	0.205	25.911	0.159	-13.513	+9999	+9999
31/03/2004	210000.000	+9999	+9999	115.150	+9999	0.175	29.953	0.165	-12.525	+9999	+9999
31/03/2004	213000.000	+9999	+9999	94.090	+9999	0.282	51.555	0.263	-11.481	+9999	+9999
31/03/2004	220000.000	+9999	+9999	76.506	+9999	0.524	40.977	0.489	-9.591	+9999	+9999
31/03/2004	223000.000	+9999	+9999	65.852	+9999	0.540	31.292	0.466	-8.551	+9999	+9999
31/03/2004	230000.000	+9999	+9999	28.486	+9999	0.429	19.693	0.425	-7.426	+9999	+9999
31/03/2004	233000.000	+9999	+9999	27.381	+9999	0.393	13.314	0.347	-6.679	+9999	+9999
31/03/2004	(J+1)000000.000	+9999	+9999	20.822	+9999	0.412	8.562	0.394	-6.784	+9999	+9999
