#Times in EST 
#0:Year 	 1:Month 	 2:Day 	 3:Hour 	 4:Min 	                 5:U (m s-1) 	 6:V (m s-1) 	 7:S (m s-1) 	 8:WD (deg) 	 9:W (m s-1) 	 10:Theta (K) 	                 11:u2 (m2 s-2) 	 12:v2 (m2 s-2) 	 13:w2 (m2 s-2) 	 14:k (m2 s-2) 	 15:theta2 (K2) 	                 16:uv (m2 s-2) 	 17:uw (m2 s-2) 	 18:vw (m2 s-2) 	 19:utheta (Km s-1) 	 20:vtheta (Km s-1) 	 21:wtheta (Km s-1) 	                 22:uuu (m3 s-3) 	 23:uvv (m3 s-3) 	 24:uww (m3 s-3) 	 25:vuu (m3 s-3) 	 26:vvv (m3 s-3) 	 27:vww (m3 s-3) 	 28:wuu (m3 s-3) 	 29:wvv (m3 s-3) 	 30:www 	                 31:uStar (m s-1) 	 32:L 	 (m) 33:zeta 	 34:WD (deg) 	 35:kappaMaxSWSSsmooth (m-1) 	 36:maxSSsmooth (m3 s-2) 	 37:epsilon (m2 s-3) 
2018 	 7 	 13 	 16 	 15 	                     -0.800317 	 -0.867762 	 1.180474 	 42.684640 	 -0.097464 	 303.195510 	                     1.027851 	 2.450810 	 0.487864 	 1.983262 	 0.452954 	                     0.167121 	 0.209862 	 -0.081192 	 0.155916 	 0.181512 	 0.189788 	                     -0.621717 	 -0.426916 	 -0.152217 	 0.242943 	 0.515578 	 0.029900 	 -0.247101 	 -0.052274 	 -0.004742 	                     0.474363 	 -42.396969 	 -0.153313 	 42.684640 	 25.119689 	 0.000604 	 0.121591 
2018 	 7 	 13 	 16 	 45 	                     -1.117168 	 -1.813599 	 2.130072 	 31.632867 	 -0.127613 	 302.811389 	                     0.967605 	 2.056061 	 0.491108 	 1.757387 	 0.349195 	                     0.309777 	 0.225670 	 -0.066992 	 0.165071 	 0.239864 	 0.156061 	                     -0.140944 	 -0.194150 	 -0.105791 	 0.430082 	 0.846842 	 -0.017944 	 -0.142950 	 0.009675 	 0.039140 	                     0.485185 	 -55.099326 	 -0.117969 	 31.632867 	 18.512974 	 0.000761 	 0.080180 
2018 	 7 	 13 	 17 	 15 	                     -0.702139 	 -0.839635 	 1.094525 	 39.903804 	 -0.043767 	 303.156200 	                     0.814065 	 1.378273 	 0.420070 	 1.306204 	 0.319862 	                     0.118953 	 0.170337 	 -0.109783 	 0.073524 	 0.039493 	 0.139085 	                     -0.306917 	 -0.038278 	 -0.128815 	 0.263086 	 0.382807 	 0.058728 	 -0.166034 	 0.109961 	 -0.006746 	                     0.450166 	 -49.437107 	 -0.131480 	 39.903804 	 30.581227 	 0.000334 	 0.081836 
2018 	 7 	 13 	 17 	 45 	                     -0.718877 	 -0.242678 	 0.758734 	 71.346362 	 -0.087524 	 302.695362 	                     0.866465 	 1.055940 	 0.310862 	 1.116633 	 0.189877 	                     -0.029089 	 0.192248 	 -0.084953 	 0.093166 	 -0.016200 	 0.101857 	                     -0.673500 	 -0.053706 	 -0.108081 	 0.123950 	 0.679446 	 0.003892 	 -0.231783 	 0.019798 	 -0.011312 	                     0.458456 	 -71.196017 	 -0.091297 	 71.346362 	 42.229242 	 0.000196 	 0.082471 
2018 	 7 	 13 	 18 	 15 	                     -0.585866 	 -0.210679 	 0.622595 	 70.221260 	 -0.048600 	 302.084579 	                     0.730135 	 0.893442 	 0.268467 	 0.946022 	 0.137051 	                     -0.067632 	 0.154330 	 -0.027656 	 0.071271 	 -0.021857 	 0.081400 	                     -0.446388 	 -0.115106 	 -0.099095 	 0.162865 	 0.304594 	 0.031695 	 -0.187125 	 0.008323 	 -0.023145 	                     0.395965 	 -57.282014 	 -0.113474 	 70.221260 	 44.600712 	 0.000168 	 0.075170 
2018 	 7 	 13 	 18 	 45 	                     -0.728175 	 -0.683836 	 0.998934 	 46.798564 	 -0.083163 	 301.473895 	                     0.824186 	 0.943011 	 0.329453 	 1.048325 	 0.120428 	                     -0.075846 	 0.190875 	 -0.107376 	 0.036630 	 0.054904 	 0.052040 	                     -0.648209 	 -0.100427 	 -0.120593 	 0.183103 	 -0.092239 	 0.011453 	 -0.251846 	 0.001976 	 -0.044175 	                     0.467979 	 -147.617287 	 -0.044033 	 46.798564 	 35.209397 	 0.000228 	 0.065653 
2018 	 7 	 13 	 19 	 15 	                     -0.564001 	 -0.157077 	 0.585466 	 74.437240 	 -0.066884 	 300.707425 	                     0.516795 	 0.630421 	 0.193098 	 0.670157 	 0.055859 	                     -0.047555 	 0.112517 	 -0.058836 	 0.004319 	 -0.005393 	 0.016411 	                     -0.242479 	 -0.003845 	 -0.048357 	 0.057423 	 0.072563 	 0.002318 	 -0.090220 	 0.025815 	 -0.009610 	                     0.356330 	 -206.113076 	 -0.031536 	 74.437240 	 50.881318 	 0.000084 	 0.036539 
2018 	 7 	 13 	 19 	 45 	                     -0.376988 	 -0.036978 	 0.378797 	 84.397963 	 0.001764 	 299.971426 	                     0.200328 	 0.261845 	 0.079325 	 0.270749 	 0.052231 	                     -0.018442 	 0.045416 	 -0.017541 	 0.009492 	 0.007886 	 0.002328 	                     -0.089898 	 -0.034034 	 -0.019318 	 0.015627 	 0.006104 	 0.003900 	 -0.029385 	 -0.006795 	 -0.007141 	                     0.220649 	 -344.141975 	 -0.018888 	 84.397963 	 16.366038 	 0.000319 	 0.015988 
2018 	 7 	 13 	 20 	 15 	                     -0.318268 	 -0.192925 	 0.372175 	 58.776925 	 0.022913 	 299.361217 	                     0.169267 	 0.256590 	 0.068698 	 0.247277 	 0.023176 	                     -0.020979 	 0.026925 	 -0.019053 	 -0.000627 	 0.023849 	 -0.006915 	                     -0.037464 	 -0.034406 	 -0.011615 	 0.018639 	 0.022719 	 0.000974 	 -0.011172 	 0.002046 	 -0.001912 	                     0.181618 	 64.484048 	 0.100800 	 58.776925 	 12.596098 	 0.000501 	 0.016386 
2018 	 7 	 13 	 20 	 45 	                     -0.292754 	 -0.360859 	 0.464676 	 39.051310 	 -0.001841 	 298.847257 	                     0.104652 	 0.146603 	 0.051617 	 0.151436 	 0.054096 	                     -0.005474 	 0.020302 	 -0.017687 	 0.006876 	 0.001837 	 -0.004326 	                     -0.023829 	 -0.003441 	 -0.006670 	 0.008745 	 0.039157 	 -0.000701 	 -0.010240 	 0.003864 	 -0.000136 	                     0.164092 	 75.891378 	 0.085649 	 39.051310 	 13.762019 	 0.000218 	 0.005844 
2018 	 7 	 13 	 21 	 15 	                     -0.531100 	 -0.988628 	 1.122253 	 28.245116 	 -0.023609 	 298.198812 	                     0.082964 	 0.121631 	 0.051949 	 0.128272 	 0.036035 	                     0.021796 	 0.018698 	 -0.010226 	 -0.002776 	 -0.000775 	 -0.008078 	                     -0.005023 	 -0.005444 	 -0.003814 	 0.004265 	 -0.001080 	 -0.001185 	 -0.005101 	 -0.000652 	 0.000749 	                     0.145984 	 28.554594 	 0.227634 	 28.245116 	 16.133655 	 0.000097 	 0.002570 
2018 	 7 	 13 	 21 	 45 	                     -0.593056 	 -1.127396 	 1.273867 	 27.746198 	 -0.039189 	 297.967731 	                     0.188246 	 0.306960 	 0.138009 	 0.316607 	 0.016857 	                     0.023570 	 0.047829 	 -0.039239 	 0.010297 	 0.014267 	 -0.004983 	                     -0.038138 	 -0.046045 	 -0.015883 	 0.012511 	 -0.018410 	 -0.013164 	 -0.021783 	 -0.011561 	 0.009382 	                     0.248728 	 228.749581 	 0.028415 	 27.746198 	 21.042040 	 0.000147 	 0.009378 
2018 	 7 	 13 	 22 	 15 	                     -0.469538 	 -0.869228 	 0.987939 	 28.376917 	 -0.021913 	 297.481506 	                     0.192941 	 0.288629 	 0.106858 	 0.294214 	 0.026600 	                     0.034256 	 0.030576 	 -0.036201 	 0.006961 	 0.018169 	 -0.005185 	                     -0.057776 	 -0.044070 	 -0.017475 	 -0.003437 	 -0.012607 	 -0.017104 	 -0.015855 	 0.018914 	 0.010872 	                     0.217682 	 147.133031 	 0.044178 	 28.376917 	 22.771946 	 0.000111 	 0.007515 
2018 	 7 	 13 	 22 	 45 	                     -0.418541 	 -0.494675 	 0.647981 	 40.234308 	 0.010797 	 297.317627 	                     0.216245 	 0.264389 	 0.101500 	 0.291067 	 0.015064 	                     -0.023214 	 0.055748 	 -0.034531 	 -0.003589 	 -0.009035 	 -0.009950 	                     -0.076278 	 -0.025430 	 -0.019180 	 0.052991 	 0.047191 	 0.006122 	 -0.033419 	 -0.003123 	 -0.008188 	                     0.256077 	 124.758674 	 0.052101 	 40.234308 	 20.782960 	 0.000174 	 0.011695 
2018 	 7 	 13 	 23 	 15 	                     -0.553642 	 0.147378 	 0.572922 	 104.906288 	 -0.067523 	 297.000803 	                     0.367440 	 0.413647 	 0.109062 	 0.445074 	 0.017475 	                     -0.052510 	 0.083886 	 -0.023023 	 0.004743 	 -0.001251 	 -0.007874 	                     -0.166505 	 -0.028227 	 -0.025063 	 -0.007781 	 0.045731 	 0.000802 	 -0.044694 	 0.007008 	 -0.009658 	                     0.294938 	 240.593550 	 0.027017 	 104.906288 	 10.826787 	 0.000848 	 0.024670 
2018 	 7 	 13 	 23 	 45 	                     -0.215645 	 0.088204 	 0.232987 	 112.245747 	 0.003586 	 296.609776 	                     0.213180 	 0.316695 	 0.069726 	 0.299801 	 0.025636 	                     -0.092959 	 0.038454 	 -0.003968 	 0.000916 	 -0.001713 	 -0.006057 	                     -0.074626 	 -0.041055 	 -0.010638 	 0.043998 	 0.109417 	 0.012537 	 -0.017692 	 0.008182 	 -0.000571 	                     0.196618 	 92.540941 	 0.070239 	 112.245747 	 49.815917 	 0.000053 	 0.017358 
2018 	 7 	 14 	 0 	 15 	                     -0.375349 	 0.105675 	 0.389942 	 105.723968 	 -0.018559 	 296.115500 	                     0.207883 	 0.240437 	 0.063411 	 0.255866 	 0.041675 	                     -0.086429 	 0.045672 	 -0.017408 	 -0.029231 	 0.031560 	 -0.016058 	                     -0.080016 	 -0.033433 	 -0.015524 	 0.047375 	 0.047105 	 0.014183 	 -0.023946 	 -0.001319 	 -0.003881 	                     0.221082 	 49.542135 	 0.131201 	 105.723968 	 31.384828 	 0.000078 	 0.009892 
2018 	 7 	 14 	 0 	 45 	                     -0.449264 	 0.092868 	 0.458762 	 101.679222 	 -0.035062 	 295.837166 	                     0.165315 	 0.220812 	 0.060373 	 0.223250 	 0.034820 	                     -0.040169 	 0.032841 	 -0.025638 	 -0.018310 	 0.034863 	 -0.014126 	                     -0.029093 	 -0.026570 	 -0.008493 	 0.006266 	 -0.022504 	 0.004823 	 -0.011887 	 0.002281 	 -0.004336 	                     0.204116 	 44.280787 	 0.146791 	 101.679222 	 18.101480 	 0.000167 	 0.007805 
2018 	 7 	 14 	 1 	 15 	                     -0.348364 	 0.025370 	 0.349286 	 94.165272 	 -0.030398 	 295.487534 	                     0.197384 	 0.213972 	 0.060992 	 0.236174 	 0.032444 	                     -0.037534 	 0.040185 	 -0.020046 	 -0.025341 	 0.015016 	 -0.015036 	                     -0.066951 	 -0.027187 	 -0.011313 	 0.009513 	 0.038249 	 0.005968 	 -0.014768 	 -0.007309 	 -0.005568 	                     0.211913 	 46.498688 	 0.139789 	 94.165272 	 37.396381 	 0.000051 	 0.008029 
2018 	 7 	 14 	 1 	 45 	                     -0.286105 	 -0.297818 	 0.412979 	 43.850895 	 -0.038521 	 295.295603 	                     0.150155 	 0.313280 	 0.048919 	 0.256177 	 0.025620 	                     0.014092 	 0.020968 	 -0.022026 	 -0.008938 	 0.030027 	 -0.013030 	                     -0.030596 	 -0.039962 	 -0.008395 	 0.055702 	 0.034664 	 -0.003967 	 -0.015029 	 -0.011523 	 0.001835 	                     0.174386 	 29.880090 	 0.217536 	 43.850895 	 24.080847 	 0.000077 	 0.004983 
2018 	 7 	 14 	 2 	 15 	                     -0.176738 	 -0.060271 	 0.186733 	 71.169694 	 -0.016163 	 295.037523 	                     0.147950 	 0.338353 	 0.037965 	 0.262134 	 0.036158 	                     0.095737 	 0.020990 	 -0.005515 	 -0.010328 	 -0.004726 	 -0.010807 	                     -0.002350 	 -0.006612 	 -0.004576 	 0.024252 	 -0.042360 	 -0.002280 	 -0.007774 	 -0.011378 	 -0.001705 	                     0.147318 	 21.701630 	 0.299517 	 71.169694 	 23.291923 	 0.000151 	 0.012612 
2018 	 7 	 14 	 2 	 45 	                     -0.322451 	 -0.414317 	 0.525008 	 37.892626 	 -0.003682 	 294.515755 	                     0.165010 	 0.327527 	 0.071480 	 0.282009 	 0.022731 	                     0.020916 	 0.028956 	 -0.024720 	 -0.016054 	 -0.010548 	 -0.010217 	                     -0.058387 	 -0.037466 	 -0.014638 	 0.017574 	 -0.118974 	 -0.011722 	 -0.020700 	 0.007637 	 0.000318 	                     0.195121 	 53.238674 	 0.122092 	 37.892626 	 6.562342 	 0.001538 	 0.017246 
2018 	 7 	 14 	 3 	 15 	                     -0.193463 	 0.306109 	 0.362119 	 147.706779 	 -0.009130 	 294.153886 	                     0.255579 	 0.325835 	 0.069227 	 0.325321 	 0.073857 	                     0.035330 	 0.024005 	 -0.025013 	 -0.017604 	 0.005282 	 -0.009557 	                     -0.022196 	 0.034206 	 -0.009622 	 0.034140 	 0.053969 	 0.007103 	 -0.018988 	 -0.010405 	 -0.004412 	                     0.186194 	 49.395056 	 0.131592 	 147.706779 	 65.674085 	 0.000026 	 0.011670 
2018 	 7 	 14 	 3 	 45 	                     0.273393 	 0.890672 	 0.931687 	 197.063922 	 -0.030767 	 294.064374 	                     0.107656 	 0.177951 	 0.041439 	 0.163523 	 0.033404 	                     0.003345 	 -0.005401 	 -0.033310 	 -0.005916 	 -0.008636 	 -0.005633 	                     0.008847 	 0.005421 	 0.001073 	 0.000379 	 0.019956 	 0.000534 	 0.001834 	 -0.001469 	 0.002108 	                     0.183699 	 80.455070 	 0.080790 	 197.063922 	 10.168273 	 0.000241 	 0.003193 
2018 	 7 	 14 	 4 	 15 	                     0.063534 	 0.247345 	 0.255374 	 194.405826 	 -0.011380 	 294.144733 	                     0.244676 	 0.232433 	 0.022884 	 0.249996 	 0.056838 	                     0.110069 	 -0.000553 	 -0.010668 	 -0.004384 	 0.008961 	 -0.004030 	                     0.096140 	 -0.002376 	 0.006929 	 0.027001 	 0.021973 	 0.006050 	 -0.001178 	 -0.005172 	 0.000365 	                     0.103354 	 20.032851 	 0.324467 	 194.405826 	 25.492295 	 0.000071 	 0.005117 
2018 	 7 	 14 	 4 	 45 	                     0.133662 	 0.576848 	 0.592131 	 193.045796 	 -0.025278 	 294.310478 	                     0.080210 	 0.237893 	 0.029500 	 0.173801 	 0.026435 	                     0.064081 	 -0.007043 	 -0.021896 	 -0.009684 	 -0.016473 	 -0.003472 	                     0.019934 	 0.013598 	 0.003684 	 0.016964 	 0.028205 	 0.006370 	 -0.002543 	 -0.008957 	 0.001198 	                     0.151661 	 73.514566 	 0.088418 	 193.045796 	 19.229751 	 0.000076 	 0.002762 
2018 	 7 	 14 	 5 	 15 	                     0.303447 	 1.217124 	 1.254380 	 193.999302 	 -0.038988 	 293.805129 	                     0.155701 	 0.287888 	 0.063498 	 0.253543 	 0.134882 	                     0.072511 	 -0.024256 	 -0.035076 	 -0.028204 	 -0.108817 	 -0.006321 	                     0.008067 	 0.009238 	 0.002186 	 0.005229 	 0.018371 	 0.006027 	 -0.001576 	 -0.001249 	 0.005427 	                     0.206509 	 101.767143 	 0.063871 	 193.999302 	 15.477796 	 0.000188 	 0.006300 
2018 	 7 	 14 	 5 	 45 	                     0.171916 	 0.297398 	 0.343512 	 210.030856 	 0.012489 	 294.333886 	                     0.078341 	 0.135956 	 0.027645 	 0.120971 	 0.011612 	                     0.019978 	 0.003986 	 -0.014303 	 0.004942 	 0.007524 	 -0.002507 	                     -0.018988 	 -0.006141 	 0.000727 	 -0.012326 	 0.018920 	 0.002660 	 -0.002438 	 -0.006239 	 -0.000562 	                     0.121853 	 52.809778 	 0.123083 	 210.030856 	 24.133979 	 0.000048 	 0.002446 
2018 	 7 	 14 	 6 	 15 	                     0.137463 	 0.667410 	 0.681419 	 191.638175 	 -0.035353 	 294.490877 	                     0.084748 	 0.187073 	 0.031698 	 0.151759 	 0.008456 	                     0.021397 	 0.002649 	 -0.015343 	 -0.003511 	 -0.011324 	 -0.000606 	                     0.005580 	 -0.011159 	 0.000815 	 -0.003549 	 -0.024497 	 0.001788 	 0.000685 	 -0.008433 	 0.000253 	                     0.124781 	 234.914125 	 0.027670 	 191.638175 	 4.123716 	 0.001158 	 0.003528 
2018 	 7 	 14 	 6 	 45 	                     -0.122352 	 0.055674 	 0.134423 	 114.466878 	 -0.027343 	 295.047132 	                     0.181561 	 0.128829 	 0.051266 	 0.180828 	 0.078845 	                     0.006094 	 0.025163 	 -0.014944 	 -0.008881 	 -0.008820 	 0.012961 	                     -0.068258 	 -0.019907 	 -0.010463 	 0.013589 	 0.008360 	 0.002465 	 -0.012994 	 -0.000650 	 0.000226 	                     0.171073 	 -28.335480 	 -0.229394 	 114.466878 	 15.658548 	 0.000838 	 0.061045 
2018 	 7 	 14 	 7 	 15 	                     -0.178949 	 0.074096 	 0.193682 	 112.492547 	 -0.034516 	 296.132474 	                     0.302604 	 0.224489 	 0.071012 	 0.299053 	 0.094651 	                     0.065671 	 0.025421 	 -0.005538 	 0.008923 	 -0.021557 	 0.026787 	                     -0.051850 	 0.025960 	 -0.005961 	 0.014603 	 0.080981 	 0.003719 	 -0.020609 	 0.003785 	 -0.005411 	                     0.161299 	 -11.534639 	 -0.563520 	 112.492547 	 45.525118 	 0.000069 	 0.020828 
2018 	 7 	 14 	 7 	 45 	                     0.102891 	 0.914826 	 0.920594 	 186.417150 	 -0.066788 	 296.818352 	                     0.409308 	 0.410568 	 0.101227 	 0.460552 	 0.159631 	                     0.133779 	 0.031302 	 -0.038362 	 0.059866 	 -0.037227 	 0.053145 	                     -0.107316 	 -0.030758 	 -0.007356 	 -0.024775 	 0.047605 	 0.003559 	 -0.029717 	 -0.022095 	 0.001756 	                     0.222513 	 -15.298268 	 -0.424885 	 186.417150 	 5.638325 	 0.001646 	 0.013068 
2018 	 7 	 14 	 8 	 15 	                     0.278287 	 0.763639 	 0.812765 	 200.022859 	 -0.023257 	 297.571946 	                     0.302570 	 0.425381 	 0.091195 	 0.409573 	 0.202635 	                     0.054347 	 0.001223 	 -0.059362 	 -0.013083 	 -0.148588 	 0.061093 	                     -0.030536 	 -0.017327 	 0.004192 	 0.063934 	 0.062353 	 0.018505 	 -0.003107 	 -0.013779 	 0.001496 	                     0.243670 	 -17.520929 	 -0.370985 	 200.022859 	 23.312135 	 0.000123 	 0.009266 
2018 	 7 	 14 	 8 	 45 	                     0.091526 	 0.477034 	 0.485735 	 190.861027 	 -0.020253 	 298.561280 	                     0.461089 	 0.357174 	 0.074709 	 0.446486 	 0.346338 	                     0.147043 	 0.023196 	 -0.023828 	 0.089083 	 0.029175 	 0.073313 	                     -0.181165 	 -0.022879 	 -0.009934 	 -0.043254 	 -0.005210 	 -0.002590 	 -0.048233 	 -0.012278 	 0.002559 	                     0.182357 	 -6.139897 	 -1.058650 	 190.861027 	 21.515925 	 0.000167 	 0.012010 
2018 	 7 	 14 	 9 	 15 	                     0.035417 	 -0.107917 	 0.113580 	 341.830590 	 -0.013789 	 299.601957 	                     0.221743 	 0.609450 	 0.063695 	 0.447444 	 0.671115 	                     -0.002039 	 0.008416 	 -0.043080 	 -0.037641 	 -0.206398 	 0.110951 	                     -0.044657 	 -0.017031 	 -0.004896 	 0.056477 	 0.344134 	 0.005633 	 -0.009186 	 -0.029132 	 0.003481 	                     0.209510 	 -6.174147 	 -1.052777 	 341.830590 	 117.092862 	 0.000015 	 0.023213 
2018 	 7 	 14 	 9 	 45 	                     -0.082792 	 -0.030210 	 0.088131 	 69.953604 	 -0.053420 	 300.144100 	                     0.277597 	 0.503004 	 0.062428 	 0.421514 	 0.355243 	                     0.144701 	 0.023797 	 0.009061 	 0.036986 	 -0.001221 	 0.079727 	                     -0.041991 	 -0.030315 	 -0.012031 	 0.007722 	 -0.016105 	 -0.003195 	 -0.021744 	 -0.002581 	 0.006097 	                     0.159574 	 -3.803319 	 -1.709034 	 69.953604 	 26.418141 	 0.000376 	 0.067706 
2018 	 7 	 14 	 10 	 15 	                     -0.175537 	 0.359478 	 0.400046 	 153.973261 	 -0.074267 	 300.263365 	                     0.289481 	 0.250193 	 0.068192 	 0.303933 	 0.216342 	                     0.003873 	 0.032981 	 -0.016165 	 0.061763 	 -0.063571 	 0.062519 	                     -0.113910 	 -0.019835 	 -0.008818 	 0.033212 	 0.002232 	 -0.002386 	 -0.024664 	 0.001298 	 0.004540 	                     0.191650 	 -8.405597 	 -0.773294 	 153.973261 	 14.597983 	 0.000309 	 0.011454 
2018 	 7 	 14 	 10 	 45 	                     -0.387030 	 -0.742744 	 0.837533 	 27.523190 	 -0.061241 	 300.003177 	                     0.156042 	 0.294668 	 0.081554 	 0.266132 	 0.161268 	                     0.060720 	 0.038152 	 -0.001009 	 0.040585 	 0.060334 	 0.053663 	                     -0.018800 	 -0.012981 	 -0.009187 	 0.013171 	 -0.029820 	 -0.008022 	 -0.010647 	 0.007783 	 0.003928 	                     0.195359 	 -10.363331 	 -0.627211 	 27.523190 	 3.117505 	 0.004573 	 0.013753 
2018 	 7 	 14 	 11 	 15 	                     -0.117629 	 0.085963 	 0.145692 	 126.159278 	 0.027185 	 300.604732 	                     0.273713 	 0.363489 	 0.065638 	 0.351420 	 0.445095 	                     0.112948 	 0.023161 	 0.002987 	 0.059755 	 0.133958 	 0.085438 	                     0.000891 	 -0.005348 	 -0.003598 	 0.032044 	 -0.017219 	 -0.002608 	 -0.011400 	 -0.016086 	 0.005494 	                     0.152818 	 -3.121862 	 -2.082091 	 126.159278 	 97.729167 	 0.000017 	 0.016494 
2018 	 7 	 14 	 11 	 45 	                     -0.438816 	 -0.363129 	 0.569580 	 50.391603 	 -0.032974 	 301.072719 	                     0.321046 	 0.634159 	 0.123454 	 0.539330 	 0.337859 	                     -0.009695 	 0.059352 	 -0.050693 	 0.057698 	 -0.050897 	 0.070572 	                     -0.040910 	 -0.007414 	 -0.009666 	 0.038884 	 -0.155093 	 -0.035119 	 -0.018506 	 0.045955 	 0.014945 	                     0.279381 	 -23.130207 	 -0.281018 	 50.391603 	 53.679295 	 0.000047 	 0.017799 
2018 	 7 	 14 	 12 	 15 	                     -0.412287 	 -0.541170 	 0.680327 	 37.301731 	 -0.017622 	 301.530924 	                     0.248062 	 0.507941 	 0.140171 	 0.448087 	 0.530594 	                     0.055537 	 0.050249 	 -0.033777 	 0.058033 	 0.078568 	 0.117804 	                     -0.011813 	 -0.023626 	 -0.010101 	 0.021816 	 0.020898 	 -0.012057 	 -0.009091 	 0.002417 	 0.008614 	                     0.246061 	 -9.480896 	 -0.685589 	 37.301731 	 34.802589 	 0.000076 	 0.012361 
2018 	 7 	 14 	 12 	 45 	                     -0.595820 	 -0.532872 	 0.799346 	 48.192151 	 -0.066413 	 301.602426 	                     0.366909 	 0.573901 	 0.133240 	 0.537025 	 0.348152 	                     0.020587 	 0.083854 	 -0.022033 	 0.078791 	 0.013860 	 0.099199 	                     -0.134071 	 -0.098627 	 -0.022988 	 0.040944 	 -0.211162 	 -0.010012 	 -0.046173 	 -0.007283 	 0.006338 	                     0.294448 	 -19.297446 	 -0.336832 	 48.192151 	 24.948065 	 0.000128 	 0.011703 
2018 	 7 	 14 	 13 	 15 	                     -0.377604 	 -0.660937 	 0.761198 	 29.740065 	 -0.014238 	 301.718584 	                     0.195526 	 0.425226 	 0.117008 	 0.368880 	 0.227551 	                     0.028579 	 0.054026 	 -0.019881 	 0.055474 	 0.039151 	 0.072395 	                     -0.021638 	 -0.057767 	 -0.016348 	 0.028267 	 0.020218 	 -0.000031 	 -0.020783 	 0.001948 	 -0.003055 	                     0.239933 	 -14.312254 	 -0.454156 	 29.740065 	 35.777967 	 0.000059 	 0.009017 
2018 	 7 	 14 	 13 	 45 	                     -0.403171 	 -0.568283 	 0.696773 	 35.353938 	 -0.016944 	 301.725928 	                     0.328950 	 0.646458 	 0.154697 	 0.565052 	 0.204060 	                     0.074212 	 0.077556 	 -0.016200 	 0.075302 	 0.039213 	 0.078139 	                     -0.089346 	 -0.081098 	 -0.025358 	 0.053243 	 -0.042278 	 -0.013523 	 -0.034971 	 0.013461 	 0.009813 	                     0.281477 	 -21.410135 	 -0.303595 	 35.353938 	 20.885649 	 0.000274 	 0.023473 
2018 	 7 	 14 	 14 	 15 	                     -0.550316 	 -0.658561 	 0.858225 	 39.883253 	 -0.028598 	 301.895764 	                     0.289790 	 0.818626 	 0.167385 	 0.637900 	 0.117831 	                     0.052320 	 0.051258 	 -0.076283 	 0.039982 	 0.011676 	 0.050486 	                     -0.072400 	 -0.129557 	 -0.030369 	 -0.003478 	 -0.021479 	 -0.037413 	 -0.026164 	 0.013174 	 0.023716 	                     0.303158 	 -41.422556 	 -0.156919 	 39.883253 	 19.201725 	 0.000296 	 0.021276 
2018 	 7 	 14 	 14 	 45 	                     -0.859164 	 -1.459880 	 1.693934 	 30.477524 	 -0.109486 	 301.575092 	                     0.417072 	 0.826823 	 0.241507 	 0.742701 	 0.108807 	                     0.136396 	 0.109567 	 -0.007916 	 0.070963 	 0.091055 	 0.063586 	                     0.002833 	 -0.014227 	 -0.021080 	 0.064761 	 -0.008921 	 -0.012074 	 -0.032070 	 -0.007128 	 0.016154 	                     0.331440 	 -42.933695 	 -0.151396 	 30.477524 	 37.079895 	 0.000066 	 0.011523 
2018 	 7 	 14 	 15 	 15 	                     -0.529435 	 -0.870361 	 1.018739 	 31.311894 	 -0.013270 	 301.342057 	                     0.467651 	 0.829984 	 0.237022 	 0.767328 	 0.094590 	                     0.098967 	 0.078544 	 -0.067804 	 0.064968 	 0.083190 	 0.042100 	                     -0.059891 	 -0.038863 	 -0.040784 	 0.112811 	 0.120918 	 -0.024882 	 -0.033598 	 0.076038 	 0.015951 	                     0.322121 	 -59.481151 	 -0.109278 	 31.311894 	 25.157001 	 0.000267 	 0.035892 
2018 	 7 	 14 	 15 	 45 	                     -0.727496 	 -1.259396 	 1.454417 	 30.013090 	 -0.043641 	 300.670723 	                     0.566648 	 0.969831 	 0.306443 	 0.921461 	 0.080819 	                     0.112510 	 0.123325 	 -0.064567 	 0.024128 	 -0.016746 	 0.040666 	                     -0.389977 	 -0.199226 	 -0.102970 	 -0.010271 	 -0.415830 	 -0.107743 	 -0.160762 	 0.009671 	 0.009787 	                     0.373101 	 -95.475038 	 -0.068081 	 30.013090 	 31.992523 	 0.000195 	 0.040937 
2018 	 7 	 14 	 16 	 15 	                     -0.845918 	 -1.333700 	 1.579346 	 32.385480 	 -0.068793 	 300.311464 	                     0.616760 	 1.116610 	 0.384295 	 1.058833 	 0.040713 	                     0.149030 	 0.147367 	 -0.115447 	 0.041398 	 0.040511 	 0.039881 	                     -0.246883 	 -0.176986 	 -0.105531 	 0.014656 	 -0.287663 	 -0.095819 	 -0.143295 	 0.037484 	 0.027138 	                     0.432670 	 -151.644155 	 -0.042864 	 32.385480 	 18.426377 	 0.000595 	 0.054847 
2018 	 7 	 14 	 16 	 45 	                     -0.717207 	 -0.575707 	 0.919687 	 51.245747 	 -0.044201 	 300.210057 	                     0.679385 	 0.938953 	 0.307401 	 0.962869 	 0.098658 	                     -0.029807 	 0.175013 	 -0.064301 	 0.066237 	 -0.033484 	 0.053755 	                     -0.384423 	 -0.091674 	 -0.131755 	 0.215904 	 0.639869 	 0.068158 	 -0.167687 	 -0.030145 	 -0.042185 	                     0.431800 	 -111.789703 	 -0.058145 	 51.245747 	 27.851284 	 0.000338 	 0.065867 
