cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 12:35:00,295.523,85.392,294.485,99725.569,293.940,100084.337,
2004-06-01 12:40:00,295.701,88.822,294.572,99722.222,294.051,100084.240,
2004-06-01 12:45:00,295.773,91.063,294.659,99718.875,294.156,100084.144,
2004-06-01 12:50:00,295.947,94.482,294.746,99715.528,294.270,100084.044,
2004-06-01 12:55:00,296.029,95.416,294.834,99712.181,294.379,100083.944,
2004-06-01 13:00:00,296.193,98.748,294.921,99708.833,294.490,100083.841,
2004-06-01 13:05:00,296.275,100.145,294.933,99706.833,294.589,100083.759,
2004-06-01 13:10:00,296.415,102.190,294.946,99704.833,294.674,100083.684,
2004-06-01 13:15:00,296.482,103.422,294.958,99702.833,294.756,100083.611,
2004-06-01 13:20:00,296.601,105.243,294.971,99700.833,294.834,100083.538,
2004-06-01 13:25:00,296.649,106.247,294.983,99698.833,294.901,100083.469,
2004-06-01 13:30:00,296.745,107.807,294.995,99696.833,294.964,100083.403,
2004-06-01 13:35:00,296.777,108.645,295.008,99694.833,295.018,100083.341,
2004-06-01 13:40:00,296.859,110.047,295.020,99692.833,295.074,100083.278,
2004-06-01 13:45:00,296.885,110.816,295.032,99690.833,295.123,100083.218,
2004-06-01 13:50:00,296.958,112.128,295.045,99688.833,295.174,100083.157,
2004-06-01 13:55:00,296.980,112.138,295.057,99686.833,295.220,100083.098,
2004-06-01 14:00:00,297.047,113.383,295.070,99684.833,295.266,100083.039,
2004-06-01 14:05:00,297.063,110.939,294.960,99685.083,295.304,100082.989,
2004-06-01 14:10:00,296.972,107.256,294.851,99685.333,295.219,100083.000,
2004-06-01 14:15:00,296.867,103.357,294.742,99685.583,295.153,100083.007,
2004-06-01 14:20:00,296.764,99.442,294.632,99685.833,295.063,100083.026,
2004-06-01 14:25:00,296.638,95.230,294.523,99686.083,294.990,100083.038,
2004-06-01 14:30:00,296.541,91.301,294.414,99686.333,294.908,100083.054,
2004-06-01 14:35:00,296.399,86.811,294.305,99686.583,294.826,100083.072,
2004-06-01 14:40:00,296.293,82.497,294.195,99686.833,294.738,100083.093,
2004-06-01 14:45:00,296.136,77.589,294.086,99687.083,294.645,100083.118,
2004-06-01 14:50:00,296.018,73.121,293.977,99687.333,294.549,100083.145,
2004-06-01 14:55:00,295.844,72.548,293.867,99687.583,294.446,100083.177,
2004-06-01 15:00:00,295.728,68.088,293.758,99687.833,294.357,100083.203,
2004-06-01 15:05:00,295.523,65.780,293.731,99688.792,294.222,100083.277,
2004-06-01 15:10:00,295.501,65.558,293.705,99689.750,294.196,100083.301,
2004-06-01 15:15:00,295.410,64.538,293.678,99690.708,294.159,100083.326,
2004-06-01 15:20:00,295.407,64.532,293.651,99691.667,294.146,100083.338,
2004-06-01 15:25:00,295.333,63.718,293.624,99692.625,294.121,100083.356,
2004-06-01 15:30:00,295.334,63.764,293.598,99693.583,294.107,100083.369,
2004-06-01 15:35:00,295.270,63.060,293.571,99694.542,294.086,100083.385,
2004-06-01 15:40:00,295.276,63.158,293.544,99695.500,294.074,100083.397,
2004-06-01 15:45:00,295.219,62.544,293.517,99696.458,294.057,100083.411,
2004-06-01 15:50:00,295.227,62.668,293.491,99697.417,294.045,100083.422,
2004-06-01 15:55:00,295.174,75.834,293.464,99698.375,294.029,100083.435,
2004-06-01 16:00:00,295.231,76.547,293.437,99699.333,294.062,100083.424,
2004-06-01 16:05:00,295.160,75.052,293.365,99702.056,294.024,100083.469,
2004-06-01 16:10:00,295.119,73.893,293.292,99704.778,293.960,100083.532,
2004-06-01 16:15:00,295.028,72.171,293.219,99707.500,293.887,100083.600,
2004-06-01 16:20:00,294.987,71.007,293.146,99710.222,293.822,100083.666,
2004-06-01 16:25:00,294.904,69.378,293.074,99712.944,293.754,100083.732,
2004-06-01 16:30:00,294.859,68.174,293.001,99715.667,293.689,100083.798,
2004-06-01 16:35:00,294.770,66.456,292.928,99718.389,293.618,100083.867,
2004-06-01 16:40:00,294.718,65.172,292.855,99721.111,293.547,100083.936,
2004-06-01 16:45:00,294.621,63.372,292.782,99723.833,293.471,100084.009,
2004-06-01 16:50:00,294.559,61.975,292.710,99726.556,293.395,100084.081,
2004-06-01 16:55:00,294.455,77.477,292.637,99729.278,293.314,100084.157,
2004-06-01 17:00:00,294.442,76.657,292.564,99732.000,293.287,100084.207,
2004-06-01 17:05:00,294.304,64.913,292.447,99736.292,293.202,100084.265,
2004-06-01 17:10:00,293.662,57.486,292.330,99740.583,292.750,100084.567,
2004-06-01 17:15:00,293.436,54.801,292.213,99744.875,292.572,100084.746,
2004-06-01 17:20:00,293.367,53.902,292.096,99749.167,292.446,100084.891,
2004-06-01 17:25:00,293.124,51.014,291.979,99753.458,292.292,100085.046,
2004-06-01 17:30:00,292.977,49.218,291.862,99757.750,292.161,100085.191,
2004-06-01 17:35:00,292.896,48.178,291.744,99762.042,292.049,100085.326,
2004-06-01 17:40:00,292.735,46.237,291.627,99766.333,291.924,100085.468,
2004-06-01 17:45:00,292.637,44.999,291.510,99770.625,291.810,100085.604,
2004-06-01 17:50:00,292.511,43.448,291.393,99774.917,291.693,100085.741,
2004-06-01 17:55:00,292.420,55.083,291.276,99779.208,291.583,100085.875,
2004-06-01 18:00:00,292.314,53.774,291.159,99783.500,291.491,100086.000,
2004-06-01 18:05:00,292.279,53.302,291.147,99786.653,291.455,100086.029,
2004-06-01 18:10:00,292.166,51.948,291.134,99789.806,291.413,100086.055,
2004-06-01 18:15:00,292.152,51.712,291.122,99792.958,291.396,100086.070,
2004-06-01 18:20:00,292.057,50.560,291.109,99796.111,291.362,100086.093,
2004-06-01 18:25:00,292.061,50.537,291.097,99799.264,291.352,100086.104,
2004-06-01 18:30:00,291.958,49.297,291.084,99802.417,291.318,100086.126,
2004-06-01 18:35:00,291.983,49.513,291.072,99805.569,291.314,100086.134,
2004-06-01 18:40:00,291.918,48.713,291.060,99808.722,291.294,100086.149,
2004-06-01 18:45:00,291.907,48.514,291.047,99811.875,291.279,100086.162,
2004-06-01 18:50:00,291.856,47.871,291.035,99815.028,291.265,100086.174,
2004-06-01 18:55:00,291.896,51.088,291.022,99818.181,291.263,100086.180,
2004-06-01 19:00:00,291.857,50.585,291.010,99821.333,291.259,100086.187,
2004-06-01 19:05:00,291.889,50.921,290.981,99825.708,291.258,100086.190,
2004-06-01 19:10:00,291.839,50.323,290.951,99830.083,291.246,100086.200,
2004-06-01 19:15:00,291.822,50.105,290.921,99834.458,291.232,100086.213,
2004-06-01 19:20:00,291.963,51.683,290.892,99838.833,291.248,100086.214,
2004-06-01 19:25:00,291.969,51.732,290.862,99843.208,291.262,100086.213,
2004-06-01 19:30:00,292.043,52.550,290.833,99847.583,291.265,100086.218,
2004-06-01 19:35:00,291.970,51.685,290.803,99851.958,291.251,100086.230,
2004-06-01 19:40:00,291.989,51.877,290.774,99856.333,291.236,100086.244,
2004-06-01 19:45:00,292.576,58.561,290.744,99860.708,291.419,100086.168,
2004-06-01 19:50:00,293.080,64.298,290.715,99865.083,291.598,100086.098,
2004-06-01 19:55:00,293.153,63.732,290.685,99869.458,291.680,100086.047,
2004-06-01 20:00:00,293.092,63.004,290.656,99873.833,291.664,100086.038,
2004-06-01 20:05:00,292.997,61.920,290.624,99878.583,291.610,100086.073,
2004-06-01 20:10:00,292.919,61.021,290.593,99883.333,291.557,100086.119,
2004-06-01 20:15:00,292.859,60.336,290.561,99888.083,291.508,100086.163,
2004-06-01 20:20:00,292.808,59.752,290.530,99892.833,291.469,100086.200,
2004-06-01 20:25:00,292.770,59.321,290.498,99897.583,291.432,100086.235,
2004-06-01 20:30:00,292.734,58.912,290.466,99902.333,291.401,100086.268,
2004-06-01 20:35:00,292.707,58.595,290.435,99907.083,291.368,100086.301,
2004-06-01 20:40:00,292.676,58.249,290.403,99911.833,291.339,100086.333,
2004-06-01 20:45:00,292.651,57.961,290.372,99916.583,291.309,100086.365,
2004-06-01 20:50:00,292.622,57.629,290.340,99921.333,291.280,100086.396,
2004-06-01 20:55:00,292.598,45.753,290.308,99926.083,291.251,100086.427,
2004-06-01 21:00:00,292.515,44.784,290.277,99930.833,291.166,100086.484,
2004-06-01 21:05:00,292.453,44.044,290.169,99936.490,291.074,100086.615,
2004-06-01 21:10:00,292.381,43.186,290.061,99942.147,290.965,100086.763,
2004-06-01 21:15:00,292.298,42.212,289.953,99947.804,290.849,100086.916,
2004-06-01 21:20:00,292.214,41.222,289.846,99953.461,290.731,100087.069,
2004-06-01 21:25:00,292.121,40.126,289.738,99959.118,290.613,100087.220,
2004-06-01 21:30:00,292.034,39.105,289.630,99964.775,290.497,100087.371,
2004-06-01 21:35:00,291.940,37.999,289.522,99970.432,290.380,100087.521,
2004-06-01 21:40:00,291.854,36.983,289.415,99976.089,290.264,100087.670,
2004-06-01 21:45:00,291.758,35.862,289.307,99981.746,290.149,100087.819,
2004-06-01 21:50:00,291.673,34.860,289.199,99987.403,290.034,100087.967,
2004-06-01 21:55:00,291.577,17.239,289.091,99993.060,289.919,100088.115,
2004-06-01 22:00:00,290.571,5.658,288.983,99998.717,289.475,100088.440,
2004-06-01 22:05:00,289.811,3.171,288.934,100000.587,289.224,100088.620,
2004-06-01 22:10:00,289.824,3.171,288.885,100002.458,289.161,100088.691,
2004-06-01 22:15:00,289.997,3.171,288.836,100004.329,289.147,100088.733,
2004-06-01 22:20:00,290.000,3.171,288.787,100006.200,289.125,100088.776,
2004-06-01 22:25:00,290.040,3.171,288.738,100008.071,289.092,100088.825,
2004-06-01 22:30:00,289.928,3.171,288.689,100009.942,289.042,100088.882,
2004-06-01 22:35:00,289.927,3.171,288.640,100011.812,288.998,100088.938,
2004-06-01 22:40:00,289.840,3.171,288.591,100013.683,288.949,100088.995,
2004-06-01 22:45:00,289.855,3.171,288.542,100015.554,288.909,100089.048,
2004-06-01 22:50:00,289.789,3.171,288.493,100017.425,288.865,100089.103,
2004-06-01 22:55:00,289.801,1.735,288.444,100019.296,288.826,100089.155,
2004-06-01 23:00:00,289.738,1.735,288.395,100021.167,288.779,100089.210,
2004-06-01 23:05:00,289.779,1.735,288.386,100022.208,288.786,100089.193,
2004-06-01 23:10:00,289.780,1.735,288.378,100023.250,288.806,100089.166,
2004-06-01 23:15:00,289.826,1.735,288.370,100024.292,288.832,100089.134,
2004-06-01 23:20:00,289.826,1.735,288.362,100025.333,288.853,100089.104,
2004-06-01 23:25:00,289.859,1.735,288.353,100026.375,288.878,100089.070,
2004-06-01 23:30:00,289.859,1.735,288.345,100027.417,288.901,100089.036,
2004-06-01 23:35:00,289.893,1.735,288.337,100028.458,288.929,100088.998,
2004-06-01 23:40:00,289.902,1.735,288.329,100029.500,288.958,100088.957,
2004-06-01 23:45:00,289.941,1.735,288.320,100030.542,288.992,100088.912,
2004-06-01 23:50:00,289.956,1.735,288.312,100031.583,289.027,100088.864,
2004-06-01 23:55:00,290.624,0.479,288.304,100032.625,289.125,100088.790,
2004-06-02 00:00:00,290.958,0.479,288.296,100033.667,289.155,100088.742,
2004-06-02 00:05:00,291.096,0.479,288.237,100034.792,289.136,100088.783,
2004-06-02 00:10:00,290.991,0.479,288.178,100035.917,289.092,100088.854,
2004-06-02 00:15:00,290.963,0.479,288.119,100037.042,289.016,100088.946,
2004-06-02 00:20:00,290.805,0.479,288.060,100038.167,288.933,100089.045,
2004-06-02 00:25:00,290.771,0.479,288.001,100039.292,288.847,100089.145,
2004-06-02 00:30:00,290.622,0.479,287.943,100040.417,288.769,100089.240,
2004-06-02 00:35:00,290.603,0.479,287.884,100041.542,288.694,100089.332,
2004-06-02 00:40:00,290.471,0.479,287.825,100042.667,288.622,100089.421,
2004-06-02 00:45:00,290.471,0.479,287.766,100043.792,288.561,100089.506,
2004-06-02 00:50:00,290.353,0.479,287.707,100044.917,288.502,100089.588,
2004-06-02 00:55:00,290.358,0.239,287.649,100046.042,288.444,100089.669,
2004-06-02 01:00:00,290.240,0.239,287.590,100047.167,288.381,100089.751,
2004-06-02 01:05:00,290.249,0.239,287.559,100045.972,288.333,100089.807,
2004-06-02 01:10:00,290.142,0.239,287.527,100044.778,288.294,100089.855,
2004-06-02 01:15:00,290.177,0.239,287.496,100043.583,288.263,100089.897,
2004-06-02 01:20:00,290.089,0.239,287.465,100042.389,288.232,100089.940,
2004-06-02 01:25:00,290.139,0.239,287.434,100041.194,288.205,100089.980,
2004-06-02 01:30:00,290.062,0.239,287.403,100040.000,288.176,100090.022,
2004-06-02 01:35:00,290.117,0.239,287.371,100038.806,288.151,100090.061,
2004-06-02 01:40:00,290.045,0.239,287.340,100037.611,288.122,100090.102,
2004-06-02 01:45:00,290.102,0.239,287.309,100036.417,288.098,100090.142,
2004-06-02 01:50:00,290.034,0.239,287.278,100035.222,288.070,100090.183,
2004-06-02 01:55:00,290.091,0.060,287.247,100034.028,288.046,100090.223,
2004-06-02 02:00:00,290.025,0.060,287.215,100032.833,288.017,100090.264,
2004-06-02 02:05:00,290.081,0.060,287.151,100033.653,287.988,100090.314,
2004-06-02 02:10:00,290.010,0.060,287.086,100034.472,287.947,100090.371,
2004-06-02 02:15:00,290.045,0.060,287.022,100035.292,287.906,100090.431,
2004-06-02 02:20:00,289.957,0.060,286.957,100036.111,287.856,100090.494,
2004-06-02 02:25:00,289.978,0.060,286.893,100036.931,287.808,100090.558,
2004-06-02 02:30:00,289.877,0.060,286.828,100037.750,287.753,100090.624,
2004-06-02 02:35:00,289.891,0.060,286.764,100038.569,287.701,100090.690,
2004-06-02 02:40:00,289.782,0.060,286.699,100039.389,287.643,100090.759,
2004-06-02 02:45:00,289.793,0.060,286.634,100040.208,287.590,100090.826,
2004-06-02 02:50:00,289.678,0.060,286.570,100041.028,287.530,100090.896,
2004-06-02 02:55:00,289.687,0.060,286.505,100041.847,287.476,100090.965,
2004-06-02 03:00:00,289.567,0.060,286.441,100042.667,287.415,100091.036,
2004-06-02 03:05:00,289.582,0.060,286.420,100044.208,287.369,100091.084,
2004-06-02 03:10:00,289.470,0.060,286.400,100045.750,287.328,100091.125,
2004-06-02 03:15:00,289.496,0.060,286.379,100047.292,287.299,100091.159,
2004-06-02 03:20:00,289.386,0.060,286.359,100048.833,287.266,100091.193,
2004-06-02 03:25:00,289.417,0.060,286.339,100050.375,287.240,100091.225,
2004-06-02 03:30:00,289.305,0.060,286.318,100051.917,287.208,100091.259,
2004-06-02 03:35:00,289.341,0.060,286.298,100053.458,287.184,100091.290,
2004-06-02 03:40:00,289.226,0.060,286.277,100055.000,287.153,100091.323,
2004-06-02 03:45:00,289.268,0.060,286.257,100056.542,287.130,100091.353,
2004-06-02 03:50:00,289.151,0.060,286.237,100058.083,287.099,100091.386,
2004-06-02 03:55:00,289.198,0.239,286.216,100059.625,287.077,100091.416,
2004-06-02 04:00:00,289.079,0.239,286.196,100061.167,287.047,100091.448,
2004-06-02 04:05:00,289.141,0.239,286.229,100063.375,287.046,100091.437,
2004-06-02 04:10:00,289.039,0.239,286.263,100065.583,287.052,100091.415,
2004-06-02 04:15:00,289.135,0.239,286.296,100067.792,287.078,100091.383,
2004-06-02 04:20:00,289.051,0.239,286.330,100070.000,287.099,100091.353,
2004-06-02 04:25:00,289.166,0.239,286.363,100072.208,287.132,100091.318,
2004-06-02 04:30:00,289.088,0.239,286.396,100074.417,287.156,100091.287,
2004-06-02 04:35:00,289.211,0.239,286.430,100076.625,287.191,100091.253,
2004-06-02 04:40:00,289.132,0.239,286.463,100078.833,287.216,100091.223,
2004-06-02 04:45:00,289.260,0.239,286.497,100081.042,287.252,100091.189,
2004-06-02 04:50:00,289.181,0.239,286.530,100083.250,287.276,100091.161,
2004-06-02 04:55:00,289.313,1.615,286.564,100085.458,287.311,100091.129,
