cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 03:20:00,289.973,0.060,288.250,100163.333,288.604,100580.405,
2004-06-01 03:25:00,290.116,0.060,288.250,100164.167,288.610,100580.403,
2004-06-01 03:30:00,290.071,0.060,288.250,100165.000,288.601,100580.407,
2004-06-01 03:35:00,290.073,0.060,288.250,100165.833,288.608,100580.403,
2004-06-01 03:40:00,290.015,0.060,288.250,100166.667,288.601,100580.406,
2004-06-01 03:45:00,289.990,0.060,288.250,100167.500,288.599,100580.407,
2004-06-01 03:50:00,290.041,0.060,288.250,100168.333,288.594,100580.410,
2004-06-01 03:55:00,290.102,0.239,288.250,100169.167,288.602,100580.407,
2004-06-01 04:00:00,289.980,0.239,288.250,100170.000,288.598,100580.408,
2004-06-01 04:05:00,290.022,0.239,288.258,100170.250,288.607,100580.398,
2004-06-01 04:10:00,289.884,0.239,288.267,100170.500,288.599,100580.395,
2004-06-01 04:15:00,290.115,0.239,288.275,100170.750,288.622,100580.379,
2004-06-01 04:20:00,289.829,0.239,288.283,100171.000,288.613,100580.376,
2004-06-01 04:25:00,290.202,0.239,288.292,100171.250,288.645,100580.355,
2004-06-01 04:30:00,289.775,0.239,288.300,100171.500,288.629,100580.355,
2004-06-01 04:35:00,290.051,0.239,288.308,100171.750,288.648,100580.340,
2004-06-01 04:40:00,289.898,0.239,288.317,100172.000,288.637,100580.339,
2004-06-01 04:45:00,289.950,0.239,288.325,100172.250,288.653,100580.325,
2004-06-01 04:50:00,290.000,0.239,288.333,100172.500,288.658,100580.317,
2004-06-01 04:55:00,289.854,1.615,288.342,100172.750,288.666,100580.305,
2004-06-01 05:00:00,290.090,1.615,288.350,100173.000,288.685,100580.291,
2004-06-01 05:05:00,289.768,1.615,288.350,100173.667,288.679,100580.292,
2004-06-01 05:10:00,289.979,1.615,288.350,100174.333,288.680,100580.292,
2004-06-01 05:15:00,289.722,1.615,288.350,100175.000,288.662,100580.300,
2004-06-01 05:20:00,289.855,1.615,288.350,100175.667,288.660,100580.302,
2004-06-01 05:25:00,289.895,1.615,288.350,100176.333,288.663,100580.301,
2004-06-01 05:30:00,289.834,1.615,288.350,100177.000,288.664,100580.300,
2004-06-01 05:35:00,289.865,1.615,288.350,100177.667,288.667,100580.298,
2004-06-01 05:40:00,289.759,1.615,288.350,100178.333,288.655,100580.304,
2004-06-01 05:45:00,289.939,1.615,288.350,100179.000,288.663,100580.301,
2004-06-01 05:50:00,289.871,1.615,288.350,100179.667,288.659,100580.305,
2004-06-01 05:55:00,290.059,5.623,288.350,100180.333,288.674,100580.301,
2004-06-01 06:00:00,289.802,5.623,288.350,100181.000,288.670,100580.305,
2004-06-01 06:05:00,289.958,5.623,288.367,100182.583,288.682,100580.295,
2004-06-01 06:10:00,289.747,5.623,288.383,100184.167,288.668,100580.296,
2004-06-01 06:15:00,289.900,5.623,288.400,100185.750,288.685,100580.282,
2004-06-01 06:20:00,289.725,5.623,288.417,100187.333,288.677,100580.280,
2004-06-01 06:25:00,289.865,5.623,288.433,100188.917,288.697,100580.264,
2004-06-01 06:30:00,289.708,5.623,288.450,100190.500,288.690,100580.260,
2004-06-01 06:35:00,289.832,5.623,288.467,100192.083,288.710,100580.245,
2004-06-01 06:40:00,289.689,5.623,288.483,100193.667,288.704,100580.240,
2004-06-01 06:45:00,289.802,5.623,288.500,100195.250,288.723,100580.224,
2004-06-01 06:50:00,289.671,5.623,288.517,100196.833,288.718,100580.218,
2004-06-01 06:55:00,289.776,5.982,288.533,100198.417,288.737,100580.202,
2004-06-01 07:00:00,289.656,5.982,288.550,100200.000,288.734,100580.195,
2004-06-01 07:05:00,289.779,5.982,288.617,100202.500,288.785,100580.131,
2004-06-01 07:10:00,289.699,5.982,288.683,100205.000,288.823,100580.071,
2004-06-01 07:15:00,289.839,5.982,288.750,100207.500,288.887,100579.998,
2004-06-01 07:20:00,289.778,5.982,288.817,100210.000,288.928,100579.936,
2004-06-01 07:25:00,289.917,5.982,288.883,100212.500,288.993,100579.863,
2004-06-01 07:30:00,289.863,5.982,288.950,100215.000,289.035,100579.800,
2004-06-01 07:35:00,289.999,5.982,289.017,100217.500,289.100,100579.727,
2004-06-01 07:40:00,289.950,5.982,289.083,100220.000,289.143,100579.663,
2004-06-01 07:45:00,290.083,5.982,289.150,100222.500,289.208,100579.590,
2004-06-01 07:50:00,290.039,5.982,289.217,100225.000,289.252,100579.526,
2004-06-01 07:55:00,290.168,5.743,289.283,100227.500,289.316,100579.452,
2004-06-01 08:00:00,290.129,5.743,289.350,100230.000,289.361,100579.388,
2004-06-01 08:05:00,290.260,5.743,289.442,100231.417,289.432,100579.305,
2004-06-01 08:10:00,290.235,5.743,289.533,100232.833,289.487,100579.228,
2004-06-01 08:15:00,290.364,5.743,289.625,100234.250,289.563,100579.141,
2004-06-01 08:20:00,290.342,5.743,289.717,100235.667,289.621,100579.062,
2004-06-01 08:25:00,290.466,5.743,289.808,100237.083,289.697,100578.974,
2004-06-01 08:30:00,290.448,5.743,289.900,100238.500,289.756,100578.893,
2004-06-01 08:35:00,290.571,5.743,289.992,100239.917,289.834,100578.804,
2004-06-01 08:40:00,290.561,5.743,290.083,100241.333,289.895,100578.722,
2004-06-01 08:45:00,290.681,5.743,290.175,100242.750,289.973,100578.631,
2004-06-01 08:50:00,290.675,5.743,290.267,100244.167,290.035,100578.548,
2004-06-01 08:55:00,290.795,5.025,290.358,100245.583,290.114,100578.457,
2004-06-01 09:00:00,290.792,5.025,290.450,100247.000,290.176,100578.373,
2004-06-01 09:05:00,290.918,5.025,290.550,100247.583,290.267,100578.264,
2004-06-01 09:10:00,290.934,5.025,290.650,100248.167,290.346,100578.159,
2004-06-01 09:15:00,291.062,5.025,290.750,100248.750,290.441,100578.047,
2004-06-01 09:20:00,291.081,5.025,290.850,100249.333,290.521,100577.941,
2004-06-01 09:25:00,291.206,5.025,290.950,100249.917,290.615,100577.829,
2004-06-01 09:30:00,291.230,5.025,291.050,100250.500,290.696,100577.723,
2004-06-01 09:35:00,291.352,5.025,291.150,100251.083,290.790,100577.611,
2004-06-01 09:40:00,291.381,5.025,291.250,100251.667,290.871,100577.505,
2004-06-01 09:45:00,291.500,5.025,291.350,100252.250,290.965,100577.393,
2004-06-01 09:50:00,291.533,5.025,291.450,100252.833,291.047,100577.286,
2004-06-01 09:55:00,291.650,4.546,291.550,100253.417,291.141,100577.174,
2004-06-01 10:00:00,291.685,4.546,291.650,100254.000,291.223,100577.068,
2004-06-01 10:05:00,291.798,4.546,291.742,100253.833,291.314,100576.960,
2004-06-01 10:10:00,291.833,4.546,291.833,100253.667,291.393,100576.858,
2004-06-01 10:15:00,291.940,5.258,291.925,100253.500,291.482,100576.752,
2004-06-01 10:20:00,291.980,5.905,292.017,100253.333,291.563,100576.649,
2004-06-01 10:25:00,292.101,7.468,292.108,100253.167,291.658,100576.540,
2004-06-01 10:30:00,292.158,8.289,292.200,100253.000,291.746,100576.434,
2004-06-01 10:35:00,292.279,9.827,292.292,100252.833,291.842,100576.324,
2004-06-01 10:40:00,292.335,10.612,292.383,100252.667,291.930,100576.218,
2004-06-01 10:45:00,292.456,12.130,292.475,100252.500,292.026,100576.107,
2004-06-01 10:50:00,292.511,12.891,292.567,100252.333,292.114,100576.001,
2004-06-01 10:55:00,292.628,13.816,292.658,100252.167,292.209,100575.891,
2004-06-01 11:00:00,292.682,14.553,292.750,100252.000,292.296,100575.786,
2004-06-01 11:05:00,292.804,16.060,292.850,100250.500,292.398,100575.667,
2004-06-01 11:10:00,292.859,16.792,292.950,100249.000,292.491,100575.552,
2004-06-01 11:15:00,292.973,18.193,293.050,100247.500,292.590,100575.434,
2004-06-01 11:20:00,293.031,18.963,293.150,100246.000,292.683,100575.319,
2004-06-01 11:25:00,293.144,20.355,293.250,100244.500,292.783,100575.201,
2004-06-01 11:30:00,293.205,21.141,293.350,100243.000,292.877,100575.085,
2004-06-01 11:35:00,293.315,22.502,293.450,100241.500,292.977,100574.967,
2004-06-01 11:40:00,293.380,23.330,293.550,100240.000,293.071,100574.852,
2004-06-01 11:45:00,293.489,24.678,293.650,100238.500,293.172,100574.734,
2004-06-01 11:50:00,293.555,25.518,293.750,100237.000,293.267,100574.618,
2004-06-01 11:55:00,293.664,26.021,293.850,100235.500,293.367,100574.500,
2004-06-01 12:00:00,293.728,26.842,293.950,100234.000,293.460,100574.385,
2004-06-01 12:05:00,293.714,61.535,294.058,100230.417,293.384,100574.534,
2004-06-01 12:10:00,294.882,76.249,294.167,100226.833,294.318,100574.065,
2004-06-01 12:15:00,295.568,85.477,294.275,100223.250,294.942,100573.695,
2004-06-01 12:20:00,295.878,90.403,294.383,100219.667,295.169,100573.511,
2004-06-01 12:25:00,296.060,93.881,294.492,100216.083,295.253,100573.429,
2004-06-01 12:30:00,296.199,96.856,294.600,100212.500,295.319,100573.366,
2004-06-01 12:35:00,296.363,100.111,294.708,100208.917,295.427,100573.280,
2004-06-01 12:40:00,296.536,103.479,294.817,100205.333,295.551,100573.183,
2004-06-01 12:45:00,296.701,106.757,294.925,100201.750,295.668,100573.090,
2004-06-01 12:50:00,296.858,109.932,295.033,100198.167,295.778,100573.002,
2004-06-01 12:55:00,297.009,111.605,295.142,100194.583,295.885,100572.917,
2004-06-01 13:00:00,297.152,114.620,295.250,100191.000,295.987,100572.835,
2004-06-01 13:05:00,297.309,116.664,295.350,100188.917,296.109,100572.724,
2004-06-01 13:10:00,297.437,118.374,295.450,100186.833,296.210,100572.620,
2004-06-01 13:15:00,297.550,119.902,295.550,100184.750,296.304,100572.520,
2004-06-01 13:20:00,297.650,121.289,295.650,100182.667,296.389,100572.423,
2004-06-01 13:25:00,297.739,122.532,295.750,100180.583,296.469,100572.330,
2004-06-01 13:30:00,297.825,123.751,295.850,100178.500,296.547,100572.237,
2004-06-01 13:35:00,297.905,124.886,295.950,100176.417,296.622,100572.145,
2004-06-01 13:40:00,297.986,126.037,296.050,100174.333,296.698,100572.053,
2004-06-01 13:45:00,298.062,127.121,296.150,100172.250,296.772,100571.961,
2004-06-01 13:50:00,298.137,128.196,296.250,100170.167,296.846,100571.870,
2004-06-01 13:55:00,298.211,128.524,296.350,100168.083,296.919,100571.778,
2004-06-01 14:00:00,298.282,129.548,296.450,100166.000,296.991,100571.688,
2004-06-01 14:05:00,298.337,127.160,296.442,100165.167,297.044,100571.625,
2004-06-01 14:10:00,298.257,123.206,296.433,100164.333,296.976,100571.620,
2004-06-01 14:15:00,298.193,119.440,296.425,100163.500,296.932,100571.605,
2004-06-01 14:20:00,298.100,115.320,296.417,100162.667,296.869,100571.595,
2004-06-01 14:25:00,298.019,111.338,296.408,100161.833,296.827,100571.572,
2004-06-01 14:30:00,297.927,107.216,296.400,100161.000,296.778,100571.549,
2004-06-01 14:35:00,297.838,102.677,296.392,100160.167,296.736,100571.519,
2004-06-01 14:40:00,297.742,97.905,296.383,100159.333,296.691,100571.487,
2004-06-01 14:45:00,297.647,93.288,296.375,100158.500,296.650,100571.449,
2004-06-01 14:50:00,297.547,88.741,296.367,100157.667,296.610,100571.408,
2004-06-01 14:55:00,297.447,88.851,296.358,100156.833,296.574,100571.361,
2004-06-01 15:00:00,297.360,84.692,296.350,100156.000,296.554,100571.302,
2004-06-01 15:05:00,297.146,81.984,296.225,100157.083,296.368,100571.474,
2004-06-01 15:10:00,297.033,80.433,296.100,100158.167,296.247,100571.632,
2004-06-01 15:15:00,296.910,78.773,295.975,100159.250,296.112,100571.792,
2004-06-01 15:20:00,296.795,77.208,295.850,100160.333,295.987,100571.948,
2004-06-01 15:25:00,296.671,75.394,295.725,100161.417,295.851,100572.107,
2004-06-01 15:30:00,296.549,73.423,295.600,100162.500,295.715,100572.268,
2004-06-01 15:35:00,296.424,71.446,295.475,100163.583,295.576,100572.430,
2004-06-01 15:40:00,296.302,69.510,295.350,100164.667,295.438,100572.592,
2004-06-01 15:45:00,296.183,67.614,295.225,100165.750,295.301,100572.753,
2004-06-01 15:50:00,296.064,65.751,295.100,100166.833,295.165,100572.914,
2004-06-01 15:55:00,295.949,77.672,294.975,100167.917,295.029,100573.074,
2004-06-01 16:00:00,295.881,76.441,294.850,100169.000,294.937,100573.214,
2004-06-01 16:05:00,295.821,74.855,294.833,100170.750,294.884,100573.249,
2004-06-01 16:10:00,295.744,73.117,294.817,100172.500,294.827,100573.279,
2004-06-01 16:15:00,295.694,71.738,294.800,100174.250,294.787,100573.301,
2004-06-01 16:20:00,295.641,70.360,294.783,100176.000,294.751,100573.321,
2004-06-01 16:25:00,295.608,69.259,294.767,100177.750,294.724,100573.335,
2004-06-01 16:30:00,295.559,68.000,294.750,100179.500,294.697,100573.348,
2004-06-01 16:35:00,295.527,66.985,294.733,100181.250,294.671,100573.360,
2004-06-01 16:40:00,295.476,65.780,294.717,100183.000,294.644,100573.371,
2004-06-01 16:45:00,295.442,64.805,294.700,100184.750,294.619,100573.380,
2004-06-01 16:50:00,295.390,63.648,294.683,100186.500,294.592,100573.390,
2004-06-01 16:55:00,295.352,80.061,294.667,100188.250,294.566,100573.398,
2004-06-01 17:00:00,295.350,79.481,294.650,100190.000,294.589,100573.381,
2004-06-01 17:05:00,295.280,78.203,294.575,100194.250,294.531,100573.433,
2004-06-01 17:10:00,295.217,77.052,294.500,100198.500,294.478,100573.486,
2004-06-01 17:15:00,295.160,75.986,294.425,100202.750,294.424,100573.538,
2004-06-01 17:20:00,295.082,74.711,294.350,100207.000,294.362,100573.593,
2004-06-01 17:25:00,294.999,73.715,294.275,100211.250,294.295,100573.650,
2004-06-01 17:30:00,294.913,72.795,294.200,100215.500,294.229,100573.706,
2004-06-01 17:35:00,294.832,71.900,294.125,100219.750,294.165,100573.761,
2004-06-01 17:40:00,294.736,70.808,294.050,100224.000,294.097,100573.816,
2004-06-01 17:45:00,294.649,69.791,293.975,100228.250,294.032,100573.870,
2004-06-01 17:50:00,294.554,68.659,293.900,100232.500,293.966,100573.924,
2004-06-01 17:55:00,294.456,80.232,293.825,100236.750,293.899,100573.978,
2004-06-01 18:00:00,294.386,79.306,293.750,100241.000,293.859,100574.018,
2004-06-01 18:05:00,294.236,77.537,293.642,100244.583,293.741,100574.137,
2004-06-01 18:10:00,294.117,76.109,293.533,100248.167,293.633,100574.255,
2004-06-01 18:15:00,294.014,74.856,293.425,100251.750,293.531,100574.368,
2004-06-01 18:20:00,293.880,73.227,293.317,100255.333,293.420,100574.485,
2004-06-01 18:25:00,293.765,71.813,293.208,100258.917,293.317,100574.598,
2004-06-01 18:30:00,293.683,70.764,293.100,100262.500,293.228,100574.704,
2004-06-01 18:35:00,293.615,69.861,292.992,100266.083,293.146,100574.804,
2004-06-01 18:40:00,293.539,68.850,292.883,100269.667,293.063,100574.905,
2004-06-01 18:45:00,293.457,67.776,292.775,100273.250,292.977,100575.007,
2004-06-01 18:50:00,293.373,66.657,292.667,100276.833,292.890,100575.109,
2004-06-01 18:55:00,293.293,68.398,292.558,100280.417,292.805,100575.210,
2004-06-01 19:00:00,293.220,67.399,292.450,100284.000,292.726,100575.307,
2004-06-01 19:05:00,293.188,66.967,292.425,100288.083,292.697,100575.332,
2004-06-01 19:10:00,293.163,66.610,292.400,100292.167,292.675,100575.355,
2004-06-01 19:15:00,293.131,66.170,292.375,100296.250,292.648,100575.386,
2004-06-01 19:20:00,293.095,65.686,292.350,100300.333,292.618,100575.419,
2004-06-01 19:25:00,293.044,65.022,292.325,100304.417,292.589,100575.451,
2004-06-01 19:30:00,293.196,66.685,292.300,100308.500,292.589,100575.471,
2004-06-01 19:35:00,293.480,69.864,292.275,100312.583,292.755,100575.409,
2004-06-01 19:40:00,294.038,76.178,292.250,100316.667,292.933,100575.343,
2004-06-01 19:45:00,294.070,76.454,292.225,100320.750,293.015,100575.304,
2004-06-01 19:50:00,294.102,76.736,292.200,100324.833,292.947,100575.338,
2004-06-01 19:55:00,293.820,72.044,292.175,100328.917,292.950,100575.347,
2004-06-01 20:00:00,293.993,73.950,292.150,100333.000,292.851,100575.414,
2004-06-01 20:05:00,293.688,70.454,292.108,100337.333,292.808,100575.472,
2004-06-01 20:10:00,293.827,72.052,292.067,100341.667,292.735,100575.534,
2004-06-01 20:15:00,293.502,68.324,292.025,100346.000,292.667,100575.594,
2004-06-01 20:20:00,293.608,69.553,291.983,100350.333,292.594,100575.662,
2004-06-01 20:25:00,293.529,68.651,291.942,100354.667,292.567,100575.712,
2004-06-01 20:30:00,293.679,70.374,291.900,100359.000,292.548,100575.755,
2004-06-01 20:35:00,293.423,67.438,291.858,100363.333,292.525,100575.789,
2004-06-01 20:40:00,293.520,68.555,291.817,100367.667,292.461,100575.845,
2004-06-01 20:45:00,293.414,67.350,291.775,100372.000,292.417,100575.903,
2004-06-01 20:50:00,293.555,68.965,291.733,100376.333,292.390,100575.952,
2004-06-01 20:55:00,293.290,54.339,291.692,100380.667,292.366,100575.988,
2004-06-01 21:00:00,293.344,54.932,291.650,100385.000,292.252,100576.067,
2004-06-01 21:05:00,293.241,53.734,291.617,100390.500,292.187,100576.132,
2004-06-01 21:10:00,293.152,52.688,291.583,100396.000,292.158,100576.173,
2004-06-01 21:15:00,293.152,52.662,291.550,100401.500,292.096,100576.224,
2004-06-01 21:20:00,292.988,50.764,291.517,100407.000,292.050,100576.271,
2004-06-01 21:25:00,293.040,51.332,291.483,100412.500,291.989,100576.327,
2004-06-01 21:30:00,292.875,49.424,291.450,100418.000,291.959,100576.367,
2004-06-01 21:35:00,292.958,50.353,291.417,100423.500,291.908,100576.416,
2004-06-01 21:40:00,292.784,48.336,291.383,100429.000,291.879,100576.455,
2004-06-01 21:45:00,292.879,49.404,291.350,100434.500,291.831,100576.503,
2004-06-01 21:50:00,292.696,47.277,291.317,100440.000,291.800,100576.542,
2004-06-01 21:55:00,292.801,31.965,291.283,100445.500,291.755,100576.589,
2004-06-01 22:00:00,292.545,28.978,291.250,100451.000,291.661,100576.660,
2004-06-01 22:05:00,292.640,30.018,291.158,100455.250,291.581,100576.762,
2004-06-01 22:10:00,292.382,26.998,291.067,100459.500,291.486,100576.875,
2004-06-01 22:15:00,292.487,28.161,290.975,100463.750,291.391,100576.989,
2004-06-01 22:20:00,292.229,25.133,290.883,100468.000,291.310,100577.096,
2004-06-01 22:25:00,292.614,29.503,290.792,100472.250,291.228,100577.204,
2004-06-01 22:30:00,292.048,22.942,290.700,100476.500,291.193,100577.286,
2004-06-01 22:35:00,292.820,31.766,290.608,100480.750,291.087,100577.402,
2004-06-01 22:40:00,291.833,20.356,290.517,100485.000,291.055,100577.484,
2004-06-01 22:45:00,291.860,20.616,290.425,100489.250,290.734,100577.720,
2004-06-01 22:50:00,290.747,7.754,290.333,100493.500,290.473,100577.934,
2004-06-01 22:55:00,291.134,1.735,290.242,100497.750,290.423,100578.030,
2004-06-01 23:00:00,291.151,1.735,290.150,100502.000,290.413,100578.097,
2004-06-01 23:05:00,292.373,12.013,290.100,100502.583,290.407,100578.140,
2004-06-01 23:10:00,291.716,4.323,290.050,100503.167,290.445,100578.152,
2004-06-01 23:15:00,292.095,8.608,290.000,100503.750,290.398,100578.194,
2004-06-01 23:20:00,291.682,3.781,289.950,100504.333,290.340,100578.257,
2004-06-01 23:25:00,292.048,7.911,289.900,100504.917,290.269,100578.334,
2004-06-01 23:30:00,291.480,1.735,289.850,100505.500,290.247,100578.383,
2004-06-01 23:35:00,291.909,6.164,289.800,100506.083,290.180,100578.449,
2004-06-01 23:40:00,291.342,1.735,289.750,100506.667,290.136,100578.508,
2004-06-01 23:45:00,291.080,1.735,289.700,100507.250,289.965,100578.638,
2004-06-01 23:50:00,290.215,1.735,289.650,100507.833,289.796,100578.771,
2004-06-01 23:55:00,290.459,0.479,289.600,100508.417,289.778,100578.821,
2004-06-02 00:00:00,290.343,0.479,289.550,100509.000,289.726,100578.883,
2004-06-02 00:05:00,290.634,0.479,289.508,100510.583,289.730,100578.913,
2004-06-02 00:10:00,290.382,0.479,289.467,100512.167,289.672,100578.970,
2004-06-02 00:15:00,290.546,0.479,289.425,100513.750,289.655,100579.010,
2004-06-02 00:20:00,290.251,0.479,289.383,100515.333,289.586,100579.073,
2004-06-02 00:25:00,290.593,0.479,289.342,100516.917,289.577,100579.111,
2004-06-02 00:30:00,290.123,0.479,289.300,100518.500,289.504,100579.176,
2004-06-02 00:35:00,290.424,0.479,289.258,100520.083,289.491,100579.214,
2004-06-02 00:40:00,289.992,0.479,289.217,100521.667,289.409,100579.284,
2004-06-02 00:45:00,290.242,0.479,289.175,100523.250,289.394,100579.323,
2004-06-02 00:50:00,290.036,0.479,289.133,100524.833,289.335,100579.384,
2004-06-02 00:55:00,290.355,0.239,289.092,100526.417,289.333,100579.417,
2004-06-02 01:00:00,289.869,0.239,289.050,100528.000,289.255,100579.483,
2004-06-02 01:05:00,290.102,0.239,289.000,100528.083,289.231,100579.533,
2004-06-02 01:10:00,289.691,0.239,288.950,100528.167,289.137,100579.616,
2004-06-02 01:15:00,289.967,0.239,288.900,100528.250,289.120,100579.663,
2004-06-02 01:20:00,289.605,0.239,288.850,100528.333,289.039,100579.739,
2004-06-02 01:25:00,290.109,0.239,288.800,100528.417,289.045,100579.775,
2004-06-02 01:30:00,289.517,0.239,288.750,100528.500,288.957,100579.853,
2004-06-02 01:35:00,289.955,0.239,288.700,100528.583,288.949,100579.896,
2004-06-02 01:40:00,289.411,0.239,288.650,100528.667,288.850,100579.981,
2004-06-02 01:45:00,289.781,0.239,288.600,100528.750,288.837,100580.026,
2004-06-02 01:50:00,289.489,0.239,288.550,100528.833,288.763,100580.100,
2004-06-02 01:55:00,289.667,0.060,288.500,100528.917,288.747,100580.145,
2004-06-02 02:00:00,289.502,0.060,288.450,100529.000,288.678,100580.216,
2004-06-02 02:05:00,289.724,0.060,288.400,100528.250,288.660,100580.264,
2004-06-02 02:10:00,289.367,0.060,288.350,100527.500,288.583,100580.337,
2004-06-02 02:15:00,289.497,0.060,288.300,100526.750,288.553,100580.390,
2004-06-02 02:20:00,289.317,0.060,288.250,100526.000,288.481,100580.463,
2004-06-02 02:25:00,289.509,0.060,288.200,100525.250,288.460,100580.513,
2004-06-02 02:30:00,289.331,0.060,288.150,100524.500,288.394,100580.582,
2004-06-02 02:35:00,289.264,0.060,288.100,100523.750,288.360,100580.635,
2004-06-02 02:40:00,289.100,0.060,288.050,100523.000,288.282,100580.710,
2004-06-02 02:45:00,289.070,0.060,288.000,100522.250,288.239,100580.770,
2004-06-02 02:50:00,288.957,0.060,287.950,100521.500,288.171,100580.841,
2004-06-02 02:55:00,288.965,0.060,287.900,100520.750,288.135,100580.897,
2004-06-02 03:00:00,288.850,0.060,287.850,100520.000,288.070,100580.966,
2004-06-02 03:05:00,288.871,0.060,287.842,100521.500,288.063,100580.978,
2004-06-02 03:10:00,288.975,0.060,287.833,100523.000,288.054,100580.990,
2004-06-02 03:15:00,288.789,0.060,287.825,100524.500,288.052,100580.996,
2004-06-02 03:20:00,288.880,0.060,287.817,100526.000,288.034,100581.011,
2004-06-02 03:25:00,288.711,0.060,287.808,100527.500,288.018,100581.025,
2004-06-02 03:30:00,288.811,0.060,287.800,100529.000,288.007,100581.038,
2004-06-02 03:35:00,288.671,0.060,287.792,100530.500,287.996,100581.049,
2004-06-02 03:40:00,288.980,0.060,287.783,100532.000,288.008,100581.051,
2004-06-02 03:45:00,288.592,0.060,287.775,100533.500,287.987,100581.065,
2004-06-02 03:50:00,288.876,0.060,287.767,100535.000,287.988,100581.071,
2004-06-02 03:55:00,288.527,0.239,287.758,100536.500,287.953,100581.094,
2004-06-02 04:00:00,288.809,0.239,287.750,100538.000,287.962,100581.097,
2004-06-02 04:05:00,288.492,0.239,287.708,100540.583,287.909,100581.153,
2004-06-02 04:10:00,288.719,0.239,287.667,100543.167,287.888,100581.195,
2004-06-02 04:15:00,288.423,0.239,287.625,100545.750,287.828,100581.256,
2004-06-02 04:20:00,288.860,0.239,287.583,100548.333,287.831,100581.287,
2004-06-02 04:25:00,288.320,0.239,287.542,100550.917,287.763,100581.350,
2004-06-02 04:30:00,288.715,0.239,287.500,100553.500,287.751,100581.388,
2004-06-02 04:35:00,288.217,0.239,287.458,100556.083,287.670,100581.459,
2004-06-02 04:40:00,288.848,0.239,287.417,100558.667,287.689,100581.484,
2004-06-02 04:45:00,288.123,0.239,287.375,100561.250,287.604,100581.554,
2004-06-02 04:50:00,288.695,0.239,287.333,100563.833,287.609,100581.584,
