Fichier CNRM-CAMPBELL Fichier FLUX
FILE START TIME = (J-1)235720.343
FILE STOP TIME = 232719.543
DATE_ACQUISITION = 30/09/2004;
PLATFORM = le-fauga
LATITUDE = 43.3853
LONGITUDE = 1.2922
ACQ_ID = fa040274
TYPE = ASCII
DATE_creation_fichier = 14-12-2005
#END OF HEADER#
'date' 'rft_time_campbel5_%1800' ' ctl_hbas_c5_cal_%1800' ' veg_h_c5_cal_%1800' ' flx_rn_c5_csm_%1800' ' flx_phi0_c5_csm_%1800' flx_hs_aero_%1800 flx_le_aero_%1800 flx_ustar_aero_%1800 flx_co2_%1800
'JJ/MM/AAAA' 'HHMMSS.SSS UTC' 'm' 'm' 'W/m2' 'W/m2' 'W/m2' '' 'm' ''
'none' 'none' '+9999' '+9999' '+9999' '+9999' '+9999' '' '+9999' ''
'Acqui_system' 'Acqui_system' 'No_sensor' 'No_sensor' 'pyrano_cm3_schenk_8331' 'plaque_flux_MN_3' 'No_sensor' 'No_sensor' 'No_sensor' 'No_sensor'
#END OF PARAMETER LIST#
CAPITOUL Periode 09-2004 
01/09/2004	(J-1)235749.303	1.65	1.40	-7.67	-16.71	0.00	+9999	0.00	+9999
01/09/2004	002749.303	1.65	1.40	-7.81	-16.64	0.00	+9999	0.00	+9999
01/09/2004	005749.263	1.65	1.40	-7.43	-16.45	0.00	+9999	0.00	+9999
01/09/2004	012749.223	1.65	1.40	-7.95	-16.45	0.00	+9999	0.00	+9999
01/09/2004	015749.223	1.65	1.40	-7.87	-16.45	0.00	+9999	0.00	+9999
01/09/2004	022749.223	1.65	1.40	-7.61	-16.38	0.00	+9999	0.00	+9999
01/09/2004	025749.183	1.65	1.40	-7.69	-16.25	0.00	+9999	0.00	+9999
01/09/2004	032749.143	1.65	1.40	-7.80	-15.79	0.00	+9999	0.00	+9999
01/09/2004	035749.143	1.65	1.40	-8.17	-15.47	0.00	+9999	0.00	+9999
01/09/2004	042749.143	1.65	1.40	-8.96	-15.21	0.00	+9999	0.00	+9999
01/09/2004	045749.143	1.65	1.40	-9.53	-15.14	0.00	+9999	0.00	+9999
01/09/2004	052749.103	1.65	1.40	-5.90	-14.95	0.00	+9999	0.00	+9999
01/09/2004	055749.143	1.65	1.40	10.67	-14.03	0.00	+9999	0.00	+9999
01/09/2004	062749.103	1.65	1.40	44.23	-11.49	+9999	+9999	0.00	+9999
01/09/2004	065749.103	1.65	1.40	103.97	-7.90	3.00	+9999	0.05	+9999
01/09/2004	072749.103	1.65	1.40	169.63	-3.52	43.00	+9999	0.08	+9999
01/09/2004	075749.063	1.65	1.40	230.19	5.68	94.00	+9999	0.09	+9999
01/09/2004	082749.063	1.65	1.40	269.51	16.25	94.00	+9999	0.13	+9999
01/09/2004	085749.063	1.65	1.40	328.20	25.19	104.00	+9999	0.13	+9999
01/09/2004	092749.103	1.65	1.40	380.68	32.57	151.00	+9999	0.14	+9999
01/09/2004	095749.063	1.65	1.40	428.06	38.64	160.00	+9999	0.14	+9999
01/09/2004	102748.983	1.65	1.40	466.81	43.47	140.00	+9999	0.17	+9999
01/09/2004	105748.943	1.65	1.40	498.45	47.25	199.00	+9999	0.14	+9999
01/09/2004	112748.943	1.65	1.40	517.11	49.99	189.00	+9999	0.14	+9999
01/09/2004	115748.943	1.65	1.40	524.90	52.34	177.00	+9999	0.18	+9999
01/09/2004	122748.903	1.65	1.40	522.97	53.52	163.00	+9999	0.18	+9999
01/09/2004	125748.823	1.65	1.40	508.72	53.52	187.00	+9999	0.18	+9999
01/09/2004	132748.863	1.65	1.40	454.65	51.49	167.00	+9999	0.14	+9999
01/09/2004	135748.783	1.65	1.40	278.04	47.84	80.00	+9999	0.16	+9999
01/09/2004	142748.823	1.65	1.40	65.48	29.04	12.00	+9999	0.16	+9999
01/09/2004	145748.743	1.65	1.40	29.82	16.06	4.00	+9999	0.15	+9999
01/09/2004	152748.743	1.65	1.40	46.94	7.90	-1.00	+9999	0.10	+9999
01/09/2004	155748.703	1.65	1.40	120.61	6.92	17.00	+9999	0.10	+9999
01/09/2004	162748.703	1.65	1.40	149.29	10.96	22.00	+9999	0.17	+9999
01/09/2004	165748.663	1.65	1.40	83.44	12.79	13.00	+9999	0.13	+9999
01/09/2004	172748.623	1.65	1.40	19.11	8.55	1.00	+9999	0.11	+9999
01/09/2004	175748.543	1.65	1.40	-11.83	3.46	-2.00	+9999	0.13	+9999
01/09/2004	182748.543	1.65	1.40	-15.98	-1.96	-8.00	+9999	0.15	+9999
01/09/2004	185748.463	1.65	1.40	-16.45	-6.13	-1.00	+9999	0.03	+9999
01/09/2004	192748.543	1.65	1.40	-16.36	-6.98	0.00	+9999	0.01	+9999
01/09/2004	195748.503	1.65	1.40	-13.16	-7.90	-1.00	+9999	0.04	+9999
01/09/2004	202748.463	1.65	1.40	-11.41	-8.68	-2.00	+9999	0.07	+9999
01/09/2004	205748.423	1.65	1.40	-10.71	-8.09	-2.00	+9999	0.08	+9999
01/09/2004	212748.383	1.65	1.40	-13.33	-7.31	-2.00	+9999	0.05	+9999
01/09/2004	215748.383	1.65	1.40	-14.54	-7.83	-2.00	+9999	0.06	+9999
01/09/2004	222748.343	1.65	1.40	-14.63	-7.83	-2.00	+9999	0.07	+9999
01/09/2004	225748.303	1.65	1.40	-17.42	-7.57	-1.00	+9999	0.04	+9999
01/09/2004	232748.303	1.65	1.40	-20.90	-8.16	0.00	+9999	0.01	+9999
02/09/2004	(J-1)235748.303	1.65	1.40	-25.43	-8.09	0.00	+9999	0.02	+9999
02/09/2004	002748.223	1.65	1.40	-19.65	-8.42	-2.00	+9999	0.07	+9999
02/09/2004	005748.263	1.65	1.40	-16.48	-7.64	-4.00	+9999	0.16	+9999
02/09/2004	012748.183	1.65	1.40	-24.68	-7.38	0.00	+9999	0.00	+9999
02/09/2004	015748.143	1.65	1.40	-20.90	-8.42	0.00	+9999	0.00	+9999
02/09/2004	022748.143	1.65	1.40	-37.69	-8.09	-2.00	+9999	0.07	+9999
02/09/2004	025748.103	1.65	1.40	-42.01	-9.14	0.00	+9999	0.00	+9999
02/09/2004	032748.143	1.65	1.40	-28.48	-11.55	0.00	+9999	0.00	+9999
02/09/2004	035748.103	1.65	1.40	-19.79	-13.77	0.00	+9999	0.00	+9999
02/09/2004	042748.103	1.65	1.40	-11.04	-14.55	0.00	+9999	0.00	+9999
02/09/2004	045748.103	1.65	1.40	-6.58	-14.82	0.00	+9999	0.00	+9999
02/09/2004	052748.063	1.65	1.40	-3.91	-14.36	0.00	+9999	0.00	+9999
02/09/2004	055748.063	1.65	1.40	3.48	-13.71	0.00	+9999	0.00	+9999
02/09/2004	062748.063	1.65	1.40	30.79	-8.29	-3.00	+9999	0.17	+9999
02/09/2004	065748.023	1.65	1.40	60.49	-3.59	1.00	+9999	0.11	+9999
02/09/2004	072748.023	1.65	1.40	133.87	0.20	21.00	+9999	0.11	+9999
02/09/2004	075747.983	1.65	1.40	221.32	6.59	52.00	+9999	0.15	+9999
02/09/2004	082748.023	1.65	1.40	220.45	15.92	48.00	+9999	0.15	+9999
02/09/2004	085747.983	1.65	1.40	238.08	16.71	53.00	+9999	0.15	+9999
02/09/2004	092747.983	1.65	1.40	394.67	25.58	132.00	+9999	0.14	+9999
02/09/2004	095747.943	1.65	1.40	344.68	30.94	99.00	+9999	0.17	+9999
02/09/2004	102747.903	1.65	1.40	486.67	36.35	177.00	+9999	0.18	+9999
02/09/2004	105747.903	1.65	1.40	503.32	43.79	224.00	+9999	0.15	+9999
02/09/2004	112747.863	1.65	1.40	517.43	47.38	183.00	+9999	0.21	+9999
02/09/2004	115747.823	1.65	1.40	523.16	49.28	227.00	+9999	0.19	+9999
02/09/2004	122747.823	1.65	1.40	530.52	50.12	205.00	+9999	0.18	+9999
02/09/2004	125747.743	1.65	1.40	245.38	43.92	69.00	+9999	0.19	+9999
02/09/2004	132747.783	1.65	1.40	444.33	32.83	126.00	+9999	0.17	+9999
02/09/2004	135747.743	1.65	1.40	470.61	43.40	150.00	+9999	0.18	+9999
02/09/2004	142747.703	1.65	1.40	424.36	43.92	144.00	+9999	0.21	+9999
02/09/2004	145747.663	1.65	1.40	375.00	40.07	96.00	+9999	0.23	+9999
02/09/2004	152747.623	1.65	1.40	313.63	34.72	85.00	+9999	0.23	+9999
02/09/2004	155747.623	1.65	1.40	248.97	28.19	69.00	+9999	0.22	+9999
02/09/2004	162747.583	1.65	1.40	172.60	22.84	42.00	+9999	0.18	+9999
02/09/2004	165747.583	1.65	1.40	48.84	15.92	10.00	+9999	0.19	+9999
02/09/2004	172747.543	1.65	1.40	23.98	8.35	3.00	+9999	0.15	+9999
02/09/2004	175747.463	1.65	1.40	-9.52	3.26	-1.00	+9999	0.14	+9999
02/09/2004	182747.463	1.65	1.40	-21.63	0.46	-3.00	+9999	0.13	+9999
02/09/2004	185747.423	1.65	1.40	-33.27	-1.57	-4.00	+9999	0.12	+9999
02/09/2004	192747.343	1.65	1.40	-33.75	-2.87	-4.00	+9999	0.12	+9999
02/09/2004	195747.343	1.65	1.40	-38.06	-3.85	-4.00	+9999	0.12	+9999
02/09/2004	202747.383	1.65	1.40	-39.88	-4.96	-2.00	+9999	0.07	+9999
02/09/2004	205747.303	1.65	1.40	-41.54	-5.48	-6.00	+9999	0.16	+9999
02/09/2004	212747.303	1.65	1.40	-42.60	-5.81	-6.00	+9999	0.16	+9999
02/09/2004	215747.263	1.65	1.40	-41.23	-6.33	-2.00	+9999	0.07	+9999
02/09/2004	222747.263	1.65	1.40	-41.12	-6.98	-2.00	+9999	0.07	+9999
02/09/2004	225747.263	1.65	1.40	-40.26	-7.44	-2.00	+9999	0.07	+9999
02/09/2004	232747.223	1.65	1.40	-39.27	-7.57	-2.00	+9999	0.07	+9999
03/09/2004	(J-1)235747.223	1.65	1.40	-38.62	-7.83	0.00	+9999	0.01	+9999
03/09/2004	002747.143	1.65	1.40	-37.94	-7.83	-2.00	+9999	0.06	+9999
03/09/2004	005747.183	1.65	1.40	-37.67	-7.90	0.00	+9999	0.01	+9999
03/09/2004	012747.183	1.65	1.40	-38.50	-7.57	-2.00	+9999	0.07	+9999
03/09/2004	015747.143	1.65	1.40	-39.10	-7.11	-2.00	+9999	0.08	+9999
03/09/2004	022747.063	1.65	1.40	-18.01	-5.87	-3.00	+9999	0.13	+9999
03/09/2004	025747.023	1.65	1.40	-9.32	-3.79	-2.00	+9999	0.14	+9999
03/09/2004	032747.023	1.65	1.40	-12.12	-2.68	-1.00	+9999	0.10	+9999
03/09/2004	035747.023	1.65	1.40	-16.35	-2.68	-2.00	+9999	0.14	+9999
03/09/2004	042747.023	1.65	1.40	-22.80	-3.33	-2.00	+9999	0.09	+9999
