Fichier CNRM-CAMPBELL Fichier FLUX
FILE START TIME = (J-1)235750.303
FILE STOP TIME = 232749.343
DATE_ACQUISITION = 31/08/2004;
PLATFORM = le-fauga
LATITUDE = 43.3853
LONGITUDE = 1.2922
ACQ_ID = fa040244
TYPE = ASCII
DATE_creation_fichier = 14-12-2005
#END OF HEADER#
'date' 'rft_time_campbel5_%1800' ' ctl_hbas_c5_cal_%1800' ' veg_h_c5_cal_%1800' ' flx_rn_c5_csm_%1800' ' flx_phi0_c5_csm_%1800' flx_hs_aero_%1800 flx_le_aero_%1800 flx_ustar_aero_%1800 flx_co2_%1800
'JJ/MM/AAAA' 'HHMMSS.SSS UTC' 'm' 'm' 'W/m2' 'W/m2' 'W/m2' '' 'm' ''
'none' 'none' '+9999' '+9999' '+9999' '+9999' '+9999' '' '+9999' ''
'Acqui_system' 'Acqui_system' 'No_sensor' 'No_sensor' 'pyrano_cm3_schenk_8331' 'plaque_flux_MN_3' 'No_sensor' 'No_sensor' 'No_sensor' 'No_sensor'
#END OF PARAMETER LIST#
CAPITOUL Periode 08-2004 
01/08/2004	(J-1)235823.503	1.65	1.40	-20.34	-13.64	0.00	+9999	0.00	+9999
01/08/2004	002823.503	1.65	1.40	-19.16	-14.03	0.00	+9999	0.00	+9999
01/08/2004	005823.503	1.65	1.40	-19.86	-14.29	0.00	+9999	0.00	+9999
01/08/2004	012823.503	1.65	1.40	-19.33	-14.42	0.00	+9999	0.00	+9999
01/08/2004	015823.423	1.65	1.40	-19.61	-14.68	0.00	+9999	0.00	+9999
01/08/2004	022823.423	1.65	1.40	-20.32	-14.88	0.00	+9999	0.00	+9999
01/08/2004	025823.383	1.65	1.40	-19.67	-15.08	0.00	+9999	0.00	+9999
01/08/2004	032823.343	1.65	1.40	-19.19	-15.21	0.00	+9999	0.00	+9999
01/08/2004	035823.343	1.65	1.40	-16.37	-15.40	0.00	+9999	0.00	+9999
01/08/2004	042823.303	1.65	1.40	-12.29	-15.40	0.00	+9999	0.00	+9999
01/08/2004	045823.303	1.65	1.40	-7.95	-15.21	0.00	+9999	0.00	+9999
