cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2],TempProf_cur[13],TempProf_cur[17],TempProf_cur[21],TempProf_cur[25],TempProf_cur[31],PresProf_cur[2],PresProf_cur[13],PresProf_cur[17],PresProf_cur[21],PresProf_cur[25],PresProf_cur[31],
2002-06-10 00:05:00,289.224,15.041,286.917,97510.833,289.690,288.552,288.062,287.829,287.655,287.429,98056.136,97928.676,97882.215,97835.718,97789.206,97719.418,
2002-06-10 00:10:00,287.989,0.532,286.883,97511.667,288.232,287.659,287.403,287.286,287.208,287.115,98057.186,97929.192,97882.609,97836.015,97789.421,97719.539,
2002-06-10 00:15:00,288.264,6.909,286.850,97512.500,288.562,287.863,287.524,287.365,287.262,287.139,98057.016,97929.137,97882.580,97836.001,97789.418,97719.545,
2002-06-10 00:20:00,288.693,10.414,286.817,97513.333,289.085,288.167,287.713,287.498,287.358,287.193,98056.729,97929.031,97882.512,97835.959,97789.395,97719.540,
2002-06-10 00:25:00,288.686,10.010,286.783,97514.167,289.060,288.175,287.720,287.502,287.356,287.183,98056.744,97929.046,97882.529,97835.976,97789.412,97719.556,
2002-06-10 00:30:00,288.565,8.551,286.750,97515.000,288.934,288.062,287.634,287.432,287.297,287.133,98056.879,97929.128,97882.594,97836.029,97789.455,97719.585,
2002-06-10 00:35:00,288.395,6.627,286.717,97515.833,288.736,287.928,287.534,287.348,287.224,287.073,98057.048,97929.223,97882.671,97836.092,97789.504,97719.619,
2002-06-10 00:40:00,288.320,5.512,286.683,97516.667,288.663,287.853,287.469,287.290,287.171,287.026,98057.153,97929.295,97882.731,97836.141,97789.545,97719.647,
2002-06-10 00:45:00,288.240,4.336,286.650,97517.500,288.572,287.787,287.413,287.240,287.124,286.984,98057.252,97929.359,97882.786,97836.188,97789.583,97719.675,
2002-06-10 00:50:00,288.197,3.474,286.617,97518.333,288.534,287.739,287.368,287.198,287.084,286.947,98057.328,97929.416,97882.834,97836.229,97789.618,97719.700,
2002-06-10 00:55:00,288.126,0.684,286.583,97519.167,288.453,287.679,287.317,287.152,287.041,286.907,98057.419,97929.476,97882.886,97836.273,97789.655,97719.727,
2002-06-10 01:00:00,288.074,0.266,286.550,97520.000,288.404,287.625,287.268,287.107,286.998,286.868,98057.502,97929.536,97882.937,97836.316,97789.691,97719.753,
2002-06-10 01:05:00,288.020,0.266,286.542,97522.500,288.341,287.583,287.235,287.079,286.974,286.848,98057.556,97929.566,97882.962,97836.336,97789.706,97719.763,
2002-06-10 01:10:00,287.999,0.266,286.533,97525.000,288.321,287.561,287.217,287.063,286.960,286.836,98057.584,97929.585,97882.977,97836.349,97789.717,97719.771,
2002-06-10 01:15:00,287.965,0.266,286.525,97527.500,288.280,287.535,287.197,287.046,286.945,286.823,98057.619,97929.606,97882.994,97836.363,97789.728,97719.778,
2002-06-10 01:20:00,287.946,0.266,286.517,97530.000,288.262,287.515,287.180,287.031,286.932,286.811,98057.646,97929.624,97883.010,97836.376,97789.739,97719.786,
2002-06-10 01:25:00,287.912,0.266,286.508,97532.500,288.221,287.488,287.159,287.013,286.916,286.798,98057.682,97929.646,97883.027,97836.390,97789.750,97719.794,
2002-06-10 01:30:00,287.892,0.266,286.500,97535.000,288.203,287.468,287.142,286.998,286.902,286.786,98057.710,97929.664,97883.042,97836.403,97789.761,97719.801,
2002-06-10 01:35:00,287.861,0.266,286.492,97537.500,288.166,287.443,287.122,286.982,286.887,286.773,98057.743,97929.684,97883.059,97836.417,97789.772,97719.809,
2002-06-10 01:40:00,287.844,0.266,286.483,97540.000,288.150,287.425,287.106,286.968,286.874,286.761,98057.768,97929.702,97883.074,97836.429,97789.782,97719.816,
2002-06-10 01:45:00,287.816,0.266,286.475,97542.500,288.117,287.403,287.089,286.952,286.860,286.749,98057.799,97929.721,97883.090,97836.442,97789.793,97719.823,
2002-06-10 01:50:00,287.800,0.266,286.467,97545.000,288.102,287.386,287.074,286.939,286.848,286.738,98057.824,97929.738,97883.104,97836.454,97789.802,97719.830,
2002-06-10 01:55:00,287.774,0.066,286.458,97547.500,288.071,287.365,287.057,286.924,286.835,286.726,98057.853,97929.756,97883.119,97836.467,97789.813,97719.838,
2002-06-10 02:00:00,287.758,0.066,286.450,97550.000,288.056,287.348,287.042,286.911,286.822,286.715,98057.877,97929.773,97883.133,97836.479,97789.823,97719.845,
2002-06-10 02:05:00,287.729,0.066,286.433,97552.500,288.024,287.324,287.020,286.890,286.803,286.697,98057.917,97929.801,97883.157,97836.499,97789.840,97719.857,
2002-06-10 02:10:00,287.708,0.066,286.417,97555.000,288.005,287.302,286.999,286.870,286.784,286.679,98057.954,97929.828,97883.181,97836.520,97789.858,97719.870,
2002-06-10 02:15:00,287.676,0.066,286.400,97557.500,287.967,287.275,286.976,286.849,286.763,286.659,98057.998,97929.858,97883.207,97836.542,97789.876,97719.884,
2002-06-10 02:20:00,287.651,0.066,286.383,97560.000,287.943,287.252,286.955,286.829,286.744,286.641,98058.036,97929.885,97883.231,97836.562,97789.893,97719.897,
2002-06-10 02:25:00,287.619,0.066,286.367,97562.500,287.905,287.225,286.932,286.808,286.724,286.622,98058.079,97929.914,97883.256,97836.584,97789.911,97719.910,
2002-06-10 02:30:00,287.594,0.066,286.350,97565.000,287.879,287.202,286.911,286.788,286.704,286.603,98058.118,97929.942,97883.280,97836.604,97789.929,97719.923,
2002-06-10 02:35:00,287.561,0.066,286.333,97567.500,287.842,287.175,286.888,286.767,286.684,286.584,98058.161,97929.970,97883.304,97836.625,97789.947,97719.936,
2002-06-10 02:40:00,287.535,0.066,286.317,97570.000,287.815,287.152,286.867,286.747,286.665,286.566,98058.200,97929.998,97883.328,97836.646,97789.964,97719.949,
2002-06-10 02:45:00,287.504,0.066,286.300,97572.500,287.779,287.125,286.845,286.726,286.645,286.547,98058.242,97930.027,97883.353,97836.667,97789.982,97719.962,
2002-06-10 02:50:00,287.477,0.066,286.283,97575.000,287.751,287.102,286.824,286.706,286.626,286.529,98058.282,97930.054,97883.377,97836.688,97789.999,97719.975,
2002-06-10 02:55:00,287.446,0.066,286.267,97577.500,287.716,287.076,286.801,286.685,286.606,286.510,98058.323,97930.083,97883.402,97836.709,97790.017,97719.988,
2002-06-10 03:00:00,287.420,0.066,286.250,97580.000,287.688,287.052,286.780,286.665,286.587,286.491,98058.363,97930.110,97883.426,97836.730,97790.035,97720.000,
2002-06-10 03:05:00,287.382,0.066,286.217,97582.500,287.647,287.019,286.750,286.635,286.557,286.462,98058.423,97930.154,97883.464,97836.763,97790.063,97720.022,
2002-06-10 03:10:00,287.343,0.066,286.183,97585.000,287.606,286.981,286.715,286.602,286.525,286.431,98058.488,97930.202,97883.506,97836.799,97790.094,97720.045,
2002-06-10 03:15:00,287.300,0.066,286.150,97587.500,287.560,286.942,286.679,286.567,286.491,286.398,98058.556,97930.250,97883.548,97836.836,97790.125,97720.068,
2002-06-10 03:20:00,287.262,0.066,286.117,97590.000,287.521,286.906,286.644,286.534,286.458,286.366,98058.620,97930.298,97883.590,97836.872,97790.156,97720.090,
2002-06-10 03:25:00,287.222,0.066,286.083,97592.500,287.479,286.869,286.610,286.500,286.426,286.334,98058.685,97930.345,97883.632,97836.908,97790.186,97720.113,
2002-06-10 03:30:00,287.186,0.066,286.050,97595.000,287.443,286.834,286.577,286.468,286.394,286.303,98058.748,97930.392,97883.673,97836.944,97790.217,97720.136,
2002-06-10 03:35:00,287.148,0.066,286.017,97597.500,287.402,286.798,286.542,286.435,286.361,286.271,98058.812,97930.439,97883.714,97836.980,97790.248,97720.159,
2002-06-10 03:40:00,287.111,0.066,285.983,97600.000,287.365,286.763,286.509,286.402,286.329,286.239,98058.876,97930.486,97883.756,97837.016,97790.278,97720.182,
2002-06-10 03:45:00,287.072,0.066,285.950,97602.500,287.324,286.727,286.475,286.369,286.296,286.207,98058.940,97930.534,97883.798,97837.052,97790.309,97720.204,
2002-06-10 03:50:00,287.036,0.066,285.917,97605.000,287.287,286.692,286.441,286.336,286.264,286.176,98059.004,97930.581,97883.839,97837.088,97790.340,97720.227,
2002-06-10 03:55:00,286.997,0.266,285.883,97607.500,287.246,286.655,286.407,286.303,286.231,286.144,98059.069,97930.628,97883.881,97837.125,97790.371,97720.250,
2002-06-10 04:00:00,286.961,0.266,285.850,97610.000,287.210,286.621,286.374,286.270,286.199,286.112,98059.132,97930.675,97883.922,97837.161,97790.401,97720.273,
2002-06-10 04:05:00,286.925,0.266,285.825,97615.833,287.172,286.588,286.343,286.240,286.170,286.084,98059.189,97930.717,97883.959,97837.192,97790.428,97720.293,
2002-06-10 04:10:00,286.896,0.266,285.800,97621.667,287.141,286.559,286.315,286.213,286.143,286.058,98059.242,97930.756,97883.993,97837.222,97790.454,97720.312,
2002-06-10 04:15:00,286.861,0.266,285.775,97627.500,287.103,286.528,286.286,286.186,286.116,286.031,98059.297,97930.796,97884.028,97837.252,97790.480,97720.331,
2002-06-10 04:20:00,286.825,0.266,285.750,97633.333,287.066,286.495,286.256,286.156,286.087,286.003,98059.355,97930.838,97884.066,97837.285,97790.507,97720.352,
2002-06-10 04:25:00,286.790,0.266,285.725,97639.167,287.029,286.464,286.227,286.128,286.059,285.976,98059.411,97930.879,97884.101,97837.316,97790.534,97720.372,
2002-06-10 04:30:00,286.756,0.266,285.700,97645.000,286.993,286.432,286.198,286.099,286.032,285.948,98059.467,97930.920,97884.137,97837.347,97790.560,97720.391,
2002-06-10 04:35:00,286.721,0.266,285.675,97650.833,286.955,286.401,286.169,286.071,286.004,285.921,98059.524,97930.961,97884.173,97837.379,97790.587,97720.411,
2002-06-10 04:40:00,286.687,0.266,285.650,97656.667,286.919,286.370,286.140,286.043,285.976,285.894,98059.580,97931.002,97884.209,97837.410,97790.614,97720.431,
2002-06-10 04:45:00,286.652,0.266,285.625,97662.500,286.882,286.338,286.110,286.014,285.948,285.866,98059.637,97931.043,97884.245,97837.441,97790.640,97720.451,
2002-06-10 04:50:00,286.617,0.266,285.600,97668.333,286.845,286.307,286.081,285.986,285.920,285.839,98059.693,97931.084,97884.282,97837.473,97790.667,97720.471,
2002-06-10 04:55:00,286.582,1.794,285.575,97674.167,286.807,286.275,286.052,285.957,285.892,285.811,98059.750,97931.125,97884.318,97837.504,97790.694,97720.491,
2002-06-10 05:00:00,286.551,1.794,285.550,97680.000,286.774,286.247,286.025,285.931,285.865,285.784,98059.803,97931.165,97884.353,97837.535,97790.720,97720.511,
2002-06-10 05:05:00,286.530,1.794,285.558,97685.833,286.750,286.230,286.012,285.918,285.854,285.775,98059.827,97931.179,97884.365,97837.545,97790.728,97720.516,
2002-06-10 05:10:00,286.519,1.794,285.567,97691.667,286.738,286.222,286.005,285.913,285.849,285.770,98059.839,97931.186,97884.371,97837.550,97790.733,97720.519,
2002-06-10 05:15:00,286.514,1.794,285.575,97697.500,286.731,286.217,286.001,285.909,285.845,285.766,98059.848,97931.193,97884.377,97837.555,97790.737,97720.522,
2002-06-10 05:20:00,286.510,1.794,285.583,97703.333,286.728,286.214,285.997,285.905,285.841,285.762,98059.855,97931.198,97884.382,97837.559,97790.741,97720.525,
2002-06-10 05:25:00,286.503,1.794,285.592,97709.167,286.721,286.207,285.991,285.898,285.834,285.754,98059.870,97931.210,97884.393,97837.569,97790.749,97720.532,
2002-06-10 05:30:00,286.947,1.794,285.600,97715.000,287.255,286.523,286.180,286.032,285.932,285.811,98059.567,97931.097,97884.319,97837.522,97790.721,97720.522,
2002-06-10 05:35:00,286.798,1.794,285.608,97720.833,287.034,286.485,286.203,286.060,285.957,285.825,98059.616,97931.087,97884.310,97837.517,97790.720,97720.527,
2002-06-10 05:40:00,286.948,1.794,285.617,97726.667,287.276,286.518,286.209,286.064,285.960,285.823,98059.566,97931.093,97884.318,97837.526,97790.730,97720.536,
2002-06-10 05:45:00,286.729,1.794,285.625,97732.500,286.971,286.406,286.136,286.003,285.907,285.780,98059.725,97931.164,97884.375,97837.572,97790.767,97720.561,
2002-06-10 05:50:00,286.931,1.794,285.633,97738.333,287.283,286.482,286.164,286.015,285.909,285.772,98059.651,97931.168,97884.385,97837.585,97790.781,97720.575,
2002-06-10 05:55:00,286.748,6.246,285.642,97744.167,287.006,286.408,286.121,285.979,285.876,285.741,98059.771,97931.217,97884.426,97837.620,97790.810,97720.597,
2002-06-10 06:00:00,286.952,6.246,285.650,97750.000,287.315,286.491,286.160,286.002,285.888,285.740,98059.686,97931.211,97884.429,97837.628,97790.821,97720.608,
2002-06-10 06:05:00,286.773,6.246,285.617,97757.500,287.047,286.414,286.111,285.959,285.849,285.703,98059.815,97931.271,97884.480,97837.671,97790.857,97720.635,
2002-06-10 06:10:00,286.924,6.246,285.583,97765.000,287.294,286.457,286.120,285.956,285.838,285.684,98059.782,97931.294,97884.506,97837.697,97790.883,97720.657,
2002-06-10 06:15:00,286.746,6.246,285.550,97772.500,287.033,286.372,286.060,285.904,285.790,285.640,98059.921,97931.363,97884.564,97837.747,97790.924,97720.687,
2002-06-10 06:20:00,286.873,6.246,285.517,97780.000,287.245,286.404,286.061,285.895,285.774,285.617,98059.904,97931.392,97884.595,97837.777,97790.952,97720.710,
2002-06-10 06:25:00,286.710,6.246,285.483,97787.500,287.008,286.323,286.004,285.844,285.727,285.573,98060.036,97931.460,97884.653,97837.825,97790.992,97720.739,
2002-06-10 06:30:00,286.817,6.246,285.450,97795.000,287.191,286.346,286.000,285.831,285.708,285.548,98060.030,97931.492,97884.686,97837.857,97791.021,97720.763,
2002-06-10 06:35:00,286.667,6.246,285.417,97802.500,286.975,286.269,285.944,285.781,285.661,285.505,98060.156,97931.560,97884.743,97837.906,97791.062,97720.792,
2002-06-10 06:40:00,286.755,6.246,285.383,97810.000,287.129,286.284,285.935,285.764,285.640,285.478,98060.161,97931.596,97884.778,97837.939,97791.092,97720.817,
2002-06-10 06:45:00,286.617,6.246,285.350,97817.500,286.933,286.211,285.881,285.715,285.594,285.435,98060.282,97931.662,97884.835,97837.987,97791.132,97720.846,
2002-06-10 06:50:00,286.690,6.246,285.317,97825.000,287.065,286.218,285.868,285.695,285.570,285.407,98060.295,97931.700,97884.872,97838.021,97791.163,97720.870,
2002-06-10 06:55:00,286.564,6.645,285.283,97832.500,286.887,286.149,285.815,285.647,285.525,285.365,98060.410,97931.766,97884.928,97838.069,97791.203,97720.899,
2002-06-10 07:00:00,286.624,6.645,285.250,97840.000,286.998,286.153,285.800,285.627,285.501,285.336,98060.429,97931.805,97884.966,97838.104,97791.234,97720.924,
2002-06-10 07:05:00,286.520,6.645,285.292,97845.833,286.848,286.100,285.764,285.596,285.473,285.314,98060.506,97931.841,97884.995,97838.127,97791.253,97720.936,
2002-06-10 07:10:00,286.594,6.645,285.333,97851.667,286.969,286.123,285.770,285.597,285.471,285.308,98060.484,97931.846,97885.002,97838.135,97791.260,97720.943,
2002-06-10 07:15:00,286.522,6.645,285.375,97857.500,286.859,286.092,285.750,285.579,285.456,285.294,98060.534,97931.869,97885.021,97838.151,97791.274,97720.953,
2002-06-10 07:20:00,286.601,6.645,285.417,97863.333,286.983,286.122,285.763,285.585,285.457,285.291,98060.505,97931.870,97885.025,97838.157,97791.280,97720.959,
2002-06-10 07:25:00,286.547,6.645,285.458,97869.167,286.897,286.102,285.750,285.573,285.445,285.278,98060.545,97931.889,97885.042,97838.172,97791.293,97720.969,
2002-06-10 07:30:00,286.626,6.645,285.500,97875.000,287.016,286.135,285.765,285.581,285.448,285.275,98060.516,97931.890,97885.047,97838.178,97791.300,97720.976,
2002-06-10 07:35:00,286.585,6.645,285.542,97880.833,286.948,286.123,285.756,285.571,285.438,285.264,98060.547,97931.907,97885.062,97838.192,97791.313,97720.986,
2002-06-10 07:40:00,286.662,6.645,285.583,97886.667,287.064,286.158,285.773,285.580,285.441,285.261,98060.518,97931.908,97885.067,97838.198,97791.320,97720.993,
2002-06-10 07:45:00,286.631,6.645,285.625,97892.500,287.010,286.151,285.767,285.573,285.433,285.250,98060.545,97931.924,97885.082,97838.212,97791.333,97721.004,
2002-06-10 07:50:00,286.706,6.645,285.667,97898.333,287.121,286.186,285.784,285.582,285.436,285.247,98060.517,97931.925,97885.087,97838.220,97791.341,97721.012,
2002-06-10 07:55:00,286.683,6.379,285.708,97904.167,287.079,286.183,285.781,285.576,285.429,285.236,98060.539,97931.940,97885.102,97838.234,97791.354,97721.022,
2002-06-10 08:00:00,286.755,6.379,285.750,97910.000,287.184,286.217,285.797,285.584,285.431,285.232,98060.515,97931.943,97885.108,97838.242,97791.363,97721.031,
2002-06-10 08:05:00,286.738,6.379,285.808,97913.333,287.151,286.216,285.794,285.578,285.422,285.219,98060.538,97931.961,97885.126,97838.259,97791.379,97721.044,
2002-06-10 08:10:00,286.857,6.379,285.867,97916.667,287.310,286.289,285.838,285.606,285.440,285.225,98060.474,97931.946,97885.120,97838.259,97791.382,97721.051,
2002-06-10 08:15:00,286.876,6.379,285.925,97920.000,287.311,286.329,285.870,285.629,285.456,285.231,98060.451,97931.933,97885.114,97838.258,97791.384,97721.055,
2002-06-10 08:20:00,286.985,6.379,285.983,97923.333,287.459,286.396,285.916,285.664,285.482,285.245,98060.382,97931.909,97885.099,97838.249,97791.381,97721.057,
2002-06-10 08:25:00,286.982,6.379,286.042,97926.667,287.434,286.417,285.937,285.680,285.494,285.251,98060.373,97931.902,97885.095,97838.248,97791.382,97721.060,
2002-06-10 08:30:00,287.074,6.379,286.100,97930.000,287.561,286.473,285.974,285.707,285.514,285.262,98060.317,97931.882,97885.083,97838.242,97791.380,97721.061,
2002-06-10 08:35:00,287.070,6.379,286.158,97933.333,287.535,286.493,285.993,285.722,285.525,285.267,98060.308,97931.875,97885.079,97838.240,97791.380,97721.064,
2002-06-10 08:40:00,287.159,6.379,286.217,97936.667,287.657,286.548,286.031,285.750,285.546,285.279,98060.252,97931.853,97885.066,97838.232,97791.376,97721.064,
2002-06-10 08:45:00,287.157,6.379,286.275,97940.000,287.635,286.568,286.050,285.765,285.558,285.285,98060.240,97931.844,97885.060,97838.229,97791.375,97721.065,
2002-06-10 08:50:00,287.242,6.379,286.333,97943.333,287.751,286.621,286.087,285.793,285.579,285.298,98060.183,97931.821,97885.044,97838.218,97791.369,97721.063,
2002-06-10 08:55:00,287.242,5.581,286.392,97946.667,287.731,286.641,286.106,285.808,285.591,285.306,98060.170,97931.810,97885.036,97838.214,97791.366,97721.063,
2002-06-10 09:00:00,287.322,5.581,286.450,97950.000,287.841,286.690,286.141,285.835,285.613,285.319,98060.115,97931.787,97885.020,97838.203,97791.359,97721.060,
2002-06-10 09:05:00,287.350,5.581,286.542,97953.333,287.848,286.741,286.194,285.886,285.663,285.369,98060.024,97931.712,97884.954,97838.144,97791.309,97721.023,
2002-06-10 09:10:00,287.421,5.581,286.633,97956.667,287.938,286.795,286.247,285.940,285.718,285.424,98059.915,97931.631,97884.882,97838.081,97791.255,97720.982,
2002-06-10 09:15:00,287.459,5.581,286.725,97960.000,287.966,286.842,286.296,285.990,285.767,285.475,98059.821,97931.556,97884.815,97838.022,97791.204,97720.944,
2002-06-10 09:20:00,287.561,5.581,286.817,97963.333,288.086,286.925,286.368,286.057,285.831,285.535,98059.686,97931.465,97884.736,97837.955,97791.147,97720.902,
2002-06-10 09:25:00,287.626,5.581,286.908,97966.667,288.146,286.995,286.435,286.121,285.893,285.594,98059.567,97931.376,97884.658,97837.888,97791.091,97720.860,
2002-06-10 09:30:00,287.729,5.581,287.000,97970.000,288.265,287.079,286.510,286.192,285.961,285.658,98059.428,97931.280,97884.575,97837.817,97791.031,97720.817,
2002-06-10 09:35:00,287.791,5.581,287.092,97973.333,288.323,287.145,286.575,286.254,286.022,285.717,98059.311,97931.192,97884.498,97837.750,97790.975,97720.775,
2002-06-10 09:40:00,287.889,5.581,287.183,97976.667,288.436,287.228,286.648,286.323,286.088,285.779,98059.175,97931.098,97884.417,97837.680,97790.916,97720.732,
2002-06-10 09:45:00,287.955,5.581,287.275,97980.000,288.498,287.296,286.715,286.387,286.150,285.839,98059.056,97931.009,97884.338,97837.612,97790.858,97720.690,
2002-06-10 09:50:00,288.054,5.581,287.367,97983.333,288.612,287.381,286.790,286.458,286.218,285.903,98058.917,97930.912,97884.255,97837.541,97790.799,97720.646,
2002-06-10 09:55:00,288.123,5.050,287.458,97986.667,288.678,287.451,286.858,286.524,286.281,285.964,98058.795,97930.821,97884.175,97837.472,97790.740,97720.603,
2002-06-10 10:00:00,288.221,5.050,287.550,97990.000,288.790,287.534,286.933,286.594,286.349,286.028,98058.657,97930.725,97884.092,97837.401,97790.680,97720.559,
2002-06-10 10:05:00,288.276,5.050,287.542,97991.667,288.845,287.590,286.983,286.641,286.393,286.067,98058.573,97930.667,97884.042,97837.359,97790.646,97720.535,
2002-06-10 10:10:00,288.331,5.050,287.533,97993.333,288.908,287.635,287.023,286.678,286.428,286.099,98058.502,97930.619,97884.001,97837.324,97790.617,97720.514,
2002-06-10 10:15:00,288.356,5.050,287.525,97995.000,288.930,287.663,287.051,286.705,286.455,286.126,98058.450,97930.579,97883.966,97837.293,97790.590,97720.494,
2002-06-10 10:20:00,288.397,5.050,287.517,97996.667,288.977,287.697,287.082,286.735,286.484,286.154,98058.391,97930.536,97883.928,97837.261,97790.563,97720.474,
2002-06-10 10:25:00,288.413,5.050,287.508,97998.333,288.989,287.717,287.105,286.759,286.509,286.180,98058.345,97930.498,97883.894,97837.230,97790.536,97720.453,
2002-06-10 10:30:00,288.443,5.050,287.500,98000.000,289.024,287.743,287.130,286.785,286.535,286.208,98058.292,97930.458,97883.858,97837.198,97790.508,97720.432,
2002-06-10 10:35:00,288.451,5.050,287.492,98001.667,289.027,287.757,287.148,286.806,286.558,286.233,98058.251,97930.422,97883.824,97837.168,97790.481,97720.411,
2002-06-10 10:40:00,288.474,5.050,287.483,98003.333,289.052,287.776,287.169,286.829,286.583,286.259,98058.203,97930.383,97883.788,97837.136,97790.453,97720.390,
2002-06-10 10:45:00,288.477,5.050,287.475,98005.000,289.049,287.786,287.185,286.849,286.604,286.285,98058.164,97930.347,97883.754,97837.105,97790.426,97720.368,
2002-06-10 10:50:00,288.495,5.050,287.467,98006.667,289.069,287.802,287.205,286.871,286.629,286.312,98058.118,97930.308,97883.718,97837.072,97790.397,97720.345,
2002-06-10 10:55:00,288.495,4.053,287.458,98008.333,289.062,287.810,287.219,286.889,286.650,286.337,98058.080,97930.271,97883.684,97837.040,97790.368,97720.322,
2002-06-10 11:00:00,288.506,4.053,287.450,98010.000,289.073,287.821,287.235,286.909,286.673,286.364,98058.038,97930.233,97883.648,97837.007,97790.339,97720.299,
2002-06-10 11:05:00,288.469,4.053,287.533,98010.000,289.032,287.789,287.207,286.883,286.647,286.338,98058.095,97930.275,97883.685,97837.040,97790.367,97720.321,
2002-06-10 11:10:00,288.474,4.053,287.617,98010.000,289.052,287.776,287.186,286.858,286.620,286.308,98058.137,97930.317,97883.724,97837.075,97790.398,97720.345,
2002-06-10 11:15:00,288.484,4.053,287.700,98010.000,289.072,287.774,287.174,286.841,286.599,286.282,98058.168,97930.352,97883.757,97837.106,97790.426,97720.367,
2002-06-10 11:20:00,288.528,4.053,287.783,98010.000,289.135,287.796,287.179,286.837,286.589,286.265,98058.172,97930.372,97883.780,97837.129,97790.448,97720.385,
2002-06-10 11:25:00,288.568,4.053,287.867,98010.000,289.189,287.821,287.188,286.837,286.583,286.251,98058.172,97930.389,97883.799,97837.149,97790.467,97720.402,
2002-06-10 11:30:00,288.631,4.053,287.950,98010.000,289.274,287.859,287.207,286.845,286.583,286.242,98058.155,97930.398,97883.813,97837.165,97790.483,97720.417,
2002-06-10 11:35:00,288.689,4.053,288.033,98010.000,289.348,287.897,287.226,286.853,286.584,286.233,98058.139,97930.406,97883.825,97837.179,97790.498,97720.432,
2002-06-10 11:40:00,288.767,4.053,288.117,98010.000,289.450,287.948,287.254,286.869,286.591,286.229,98058.108,97930.407,97883.832,97837.189,97790.511,97720.444,
2002-06-10 11:45:00,288.840,4.053,288.200,98010.000,289.541,287.998,287.283,286.885,286.598,286.226,98058.077,97930.406,97883.837,97837.198,97790.522,97720.455,
2002-06-10 11:50:00,288.931,4.053,288.283,98010.000,289.658,288.059,287.319,286.907,286.610,286.226,98058.032,97930.399,97883.838,97837.204,97790.530,97720.465,
2002-06-10 11:55:00,289.015,3.522,288.367,98010.000,289.762,288.119,287.356,286.930,286.624,286.227,98057.989,97930.390,97883.838,97837.208,97790.537,97720.474,
2002-06-10 12:00:00,289.116,3.522,288.450,98010.000,289.891,288.187,287.397,286.956,286.640,286.231,98057.935,97930.378,97883.834,97837.209,97790.542,97720.481,
2002-06-10 12:05:00,289.269,3.522,288.500,98012.500,290.060,288.323,287.515,287.064,286.743,286.331,98057.710,97930.219,97883.696,97837.089,97790.439,97720.403,
2002-06-10 12:10:00,289.449,3.522,288.550,98015.000,290.249,288.492,287.668,287.208,286.881,286.462,98057.435,97930.022,97883.525,97836.943,97790.315,97720.313,
2002-06-10 12:15:00,289.581,3.522,288.600,98017.500,290.372,288.634,287.810,287.346,287.015,286.592,98057.185,97929.832,97883.358,97836.798,97790.193,97720.222,
2002-06-10 12:20:00,289.709,3.522,288.650,98020.000,290.505,288.758,287.934,287.470,287.139,286.714,98056.951,97929.654,97883.200,97836.661,97790.076,97720.135,
2002-06-10 12:25:00,289.793,3.522,288.700,98022.500,290.575,288.858,288.041,287.580,287.251,286.827,98056.748,97929.489,97883.052,97836.531,97789.964,97720.051,
2002-06-10 12:30:00,289.897,3.522,288.750,98025.000,290.681,288.961,288.149,287.690,287.362,286.940,98056.539,97929.326,97882.906,97836.402,97789.853,97719.967,
2002-06-10 12:35:00,289.968,3.522,288.800,98027.500,290.737,289.050,288.248,287.793,287.468,287.050,98056.347,97929.167,97882.763,97836.275,97789.743,97719.884,
2002-06-10 12:40:00,290.061,3.522,288.850,98030.000,290.832,289.145,288.349,287.898,287.575,287.160,98056.147,97929.008,97882.619,97836.149,97789.634,97719.801,
2002-06-10 12:45:00,290.124,3.522,288.900,98032.500,290.879,289.226,288.442,287.996,287.678,287.266,98055.964,97928.855,97882.480,97836.025,97789.527,97719.720,
2002-06-10 12:50:00,290.207,3.522,288.950,98035.000,290.961,289.312,288.536,288.096,287.781,287.374,98055.774,97928.701,97882.341,97835.901,97789.419,97719.638,
2002-06-10 12:55:00,290.263,3.123,289.000,98037.500,291.001,289.386,288.624,288.190,287.880,287.478,98055.598,97928.552,97882.205,97835.780,97789.314,97719.557,
2002-06-10 13:00:00,290.338,3.123,289.050,98040.000,291.073,289.465,288.713,288.286,287.979,287.583,98055.415,97928.402,97882.068,97835.659,97789.208,97719.476,
2002-06-10 13:05:00,290.363,3.123,289.083,98040.833,291.085,289.505,288.763,288.341,288.038,287.643,98055.319,97928.319,97881.993,97835.592,97789.150,97719.433,
2002-06-10 13:10:00,290.364,3.123,289.117,98041.667,291.085,289.509,288.782,288.369,288.071,287.684,98055.264,97928.264,97881.940,97835.542,97789.106,97719.398,
2002-06-10 13:15:00,290.384,3.123,289.150,98042.500,291.107,289.526,288.803,288.396,288.103,287.722,98055.200,97928.209,97881.888,97835.494,97789.063,97719.363,
2002-06-10 13:20:00,290.416,3.123,289.183,98043.333,291.138,289.559,288.839,288.434,288.143,287.766,98055.121,97928.144,97881.828,97835.441,97789.016,97719.326,
2002-06-10 13:25:00,290.466,3.123,289.217,98044.167,291.194,289.602,288.881,288.478,288.188,287.814,98055.029,97928.073,97881.764,97835.384,97788.966,97719.287,
2002-06-10 13:30:00,290.504,3.123,289.250,98045.000,291.230,289.641,288.923,288.522,288.234,287.863,98054.941,97928.002,97881.699,97835.326,97788.915,97719.248,
