cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[2],TempProf_cur[13],TempProf_cur[17],TempProf_cur[21],TempProf_cur[25],TempProf_cur[31],PresProf_cur[2],PresProf_cur[13],PresProf_cur[17],PresProf_cur[21],PresProf_cur[25],PresProf_cur[31],
2002-06-10 01:20:00,287.993,0.266,286.517,97530.000,288.308,287.564,287.230,287.082,286.982,286.862,98057.550,97929.550,97882.943,97836.317,97789.688,97719.748,
2002-06-10 01:25:00,287.959,0.266,286.508,97532.500,288.267,287.537,287.209,287.064,286.967,286.849,98057.586,97929.571,97882.960,97836.331,97789.700,97719.756,
2002-06-10 01:30:00,287.939,0.266,286.500,97535.000,288.249,287.517,287.192,287.049,286.953,286.837,98057.613,97929.589,97882.975,97836.344,97789.710,97719.763,
2002-06-10 01:35:00,287.908,0.266,286.492,97537.500,288.212,287.492,287.172,287.032,286.938,286.824,98057.646,97929.609,97882.992,97836.358,97789.721,97719.771,
2002-06-10 01:40:00,287.891,0.266,286.483,97540.000,288.196,287.474,287.157,287.018,286.925,286.813,98057.672,97929.626,97883.006,97836.370,97789.731,97719.778,
2002-06-10 01:45:00,287.863,0.266,286.475,97542.500,288.163,287.452,287.139,287.003,286.911,286.801,98057.702,97929.645,97883.022,97836.383,97789.742,97719.785,
2002-06-10 01:50:00,287.847,0.266,286.467,97545.000,288.148,287.435,287.124,286.990,286.899,286.790,98057.726,97929.662,97883.036,97836.395,97789.752,97719.792,
2002-06-10 01:55:00,287.822,0.066,286.458,97547.500,288.118,287.415,287.107,286.975,286.886,286.778,98057.756,97929.680,97883.051,97836.407,97789.762,97719.799,
2002-06-10 02:00:00,287.806,0.066,286.450,97550.000,288.103,287.398,287.093,286.962,286.874,286.767,98057.779,97929.697,97883.065,97836.419,97789.772,97719.806,
2002-06-10 02:05:00,287.777,0.066,286.433,97552.500,288.071,287.373,287.071,286.942,286.855,286.749,98057.820,97929.725,97883.090,97836.440,97789.789,97719.819,
2002-06-10 02:10:00,287.756,0.066,286.417,97555.000,288.051,287.351,287.050,286.921,286.835,286.730,98057.857,97929.753,97883.114,97836.461,97789.807,97719.832,
2002-06-10 02:15:00,287.723,0.066,286.400,97557.500,288.014,287.324,287.026,286.899,286.814,286.711,98057.901,97929.782,97883.140,97836.483,97789.825,97719.846,
2002-06-10 02:20:00,287.699,0.066,286.383,97560.000,287.989,287.300,287.005,286.879,286.795,286.692,98057.940,97929.810,97883.164,97836.504,97789.843,97719.859,
2002-06-10 02:25:00,287.666,0.066,286.367,97562.500,287.952,287.274,286.982,286.858,286.774,286.673,98057.983,97929.839,97883.189,97836.525,97789.861,97719.872,
2002-06-10 02:30:00,287.641,0.066,286.350,97565.000,287.925,287.250,286.961,286.838,286.755,286.654,98058.022,97929.867,97883.213,97836.546,97789.879,97719.885,
2002-06-10 02:35:00,287.608,0.066,286.333,97567.500,287.888,287.224,286.938,286.817,286.735,286.635,98058.065,97929.896,97883.238,97836.567,97789.897,97719.898,
2002-06-10 02:40:00,287.582,0.066,286.317,97570.000,287.861,287.200,286.917,286.796,286.715,286.616,98058.105,97929.924,97883.262,97836.588,97789.914,97719.911,
2002-06-10 02:45:00,287.550,0.066,286.300,97572.500,287.825,287.174,286.894,286.775,286.695,286.597,98058.147,97929.953,97883.287,97836.610,97789.932,97719.924,
2002-06-10 02:50:00,287.524,0.066,286.283,97575.000,287.797,287.150,286.873,286.755,286.676,286.579,98058.187,97929.981,97883.312,97836.631,97789.950,97719.937,
2002-06-10 02:55:00,287.493,0.066,286.267,97577.500,287.762,287.124,286.850,286.734,286.656,286.560,98058.229,97930.009,97883.336,97836.652,97789.968,97719.951,
2002-06-10 03:00:00,287.466,0.066,286.250,97580.000,287.734,287.100,286.829,286.714,286.636,286.541,98058.269,97930.037,97883.361,97836.673,97789.985,97719.963,
2002-06-10 03:05:00,287.431,0.066,286.217,97582.500,287.695,287.069,286.801,286.687,286.610,286.515,98058.323,97930.076,97883.395,97836.702,97790.011,97719.982,
2002-06-10 03:10:00,287.395,0.066,286.183,97585.000,287.657,287.035,286.770,286.658,286.581,286.487,98058.381,97930.118,97883.431,97836.734,97790.038,97720.002,
2002-06-10 03:15:00,287.356,0.066,286.150,97587.500,287.615,287.000,286.738,286.627,286.551,286.459,98058.441,97930.161,97883.469,97836.766,97790.065,97720.022,
2002-06-10 03:20:00,287.321,0.066,286.117,97590.000,287.579,286.967,286.707,286.597,286.522,286.431,98058.499,97930.203,97883.506,97836.798,97790.092,97720.043,
2002-06-10 03:25:00,287.285,0.066,286.083,97592.500,287.541,286.934,286.676,286.567,286.493,286.402,98058.557,97930.245,97883.542,97836.830,97790.119,97720.063,
2002-06-10 03:30:00,287.252,0.066,286.050,97595.000,287.507,286.902,286.646,286.538,286.465,286.374,98058.613,97930.287,97883.579,97836.862,97790.146,97720.083,
2002-06-10 03:35:00,287.217,0.066,286.017,97597.500,287.469,286.870,286.616,286.509,286.436,286.346,98058.671,97930.329,97883.616,97836.893,97790.173,97720.103,
2002-06-10 03:40:00,287.183,0.066,285.983,97600.000,287.436,286.838,286.585,286.479,286.407,286.318,98058.727,97930.370,97883.652,97836.925,97790.200,97720.123,
2002-06-10 03:45:00,287.148,0.066,285.950,97602.500,287.398,286.805,286.555,286.450,286.378,286.290,98058.785,97930.412,97883.689,97836.957,97790.228,97720.143,
2002-06-10 03:50:00,287.115,0.066,285.917,97605.000,287.364,286.773,286.525,286.420,286.349,286.262,98058.842,97930.454,97883.726,97836.989,97790.255,97720.163,
2002-06-10 03:55:00,287.079,0.266,285.883,97607.500,287.326,286.740,286.494,286.391,286.320,286.234,98058.900,97930.497,97883.763,97837.021,97790.282,97720.183,
2002-06-10 04:00:00,287.046,0.266,285.850,97610.000,287.293,286.709,286.464,286.361,286.291,286.205,98058.956,97930.538,97883.800,97837.053,97790.309,97720.204,
2002-06-10 04:05:00,287.011,0.266,285.825,97615.833,287.256,286.676,286.434,286.332,286.263,286.178,98059.013,97930.580,97883.836,97837.085,97790.336,97720.224,
2002-06-10 04:10:00,286.981,0.266,285.800,97621.667,287.225,286.647,286.405,286.304,286.235,286.151,98059.067,97930.620,97883.872,97837.116,97790.362,97720.243,
2002-06-10 04:15:00,286.945,0.266,285.775,97627.500,287.186,286.615,286.376,286.276,286.208,286.123,98059.123,97930.661,97883.907,97837.147,97790.389,97720.263,
2002-06-10 04:20:00,286.908,0.266,285.750,97633.333,287.147,286.580,286.343,286.244,286.176,286.092,98059.187,97930.707,97883.949,97837.183,97790.419,97720.286,
2002-06-10 04:25:00,286.871,0.266,285.725,97639.167,287.108,286.547,286.312,286.214,286.146,286.063,98059.246,97930.751,97883.987,97837.216,97790.448,97720.307,
2002-06-10 04:30:00,286.835,0.266,285.700,97645.000,287.070,286.514,286.282,286.184,286.117,286.034,98059.305,97930.794,97884.025,97837.249,97790.476,97720.328,
2002-06-10 04:35:00,286.799,0.266,285.675,97650.833,287.031,286.481,286.251,286.154,286.088,286.005,98059.365,97930.837,97884.063,97837.282,97790.504,97720.349,
2002-06-10 04:40:00,286.764,0.266,285.650,97656.667,286.995,286.449,286.220,286.124,286.058,285.976,98059.423,97930.880,97884.101,97837.315,97790.532,97720.370,
2002-06-10 04:45:00,286.727,0.266,285.625,97662.500,286.956,286.415,286.189,286.094,286.028,285.947,98059.483,97930.924,97884.139,97837.348,97790.561,97720.391,
2002-06-10 04:50:00,286.691,0.266,285.600,97668.333,286.918,286.382,286.158,286.064,285.998,285.918,98059.543,97930.968,97884.178,97837.382,97790.589,97720.412,
2002-06-10 04:55:00,286.654,1.794,285.575,97674.167,286.878,286.349,286.127,286.033,285.968,285.888,98059.604,97931.012,97884.217,97837.416,97790.618,97720.434,
2002-06-10 05:00:00,286.622,1.794,285.550,97680.000,286.844,286.320,286.099,286.005,285.940,285.859,98059.661,97931.054,97884.254,97837.449,97790.646,97720.455,
2002-06-10 05:05:00,286.592,1.794,285.558,97685.833,286.811,286.293,286.075,285.982,285.918,285.838,98059.705,97931.085,97884.282,97837.472,97790.666,97720.470,
2002-06-10 05:10:00,286.570,1.794,285.567,97691.667,286.788,286.272,286.056,285.963,285.899,285.820,98059.742,97931.113,97884.306,97837.493,97790.684,97720.483,
2002-06-10 05:15:00,286.551,1.794,285.575,97697.500,286.769,286.254,286.038,285.946,285.882,285.802,98059.777,97931.139,97884.329,97837.514,97790.702,97720.496,
2002-06-10 05:20:00,286.535,1.794,285.583,97703.333,286.753,286.238,286.021,285.929,285.864,285.785,98059.811,97931.165,97884.352,97837.534,97790.719,97720.510,
2002-06-10 05:25:00,286.519,1.794,285.592,97709.167,286.738,286.222,286.005,285.912,285.847,285.767,98059.844,97931.191,97884.376,97837.555,97790.737,97720.523,
2002-06-10 05:30:00,286.502,1.794,285.600,97715.000,286.722,286.204,285.986,285.892,285.826,285.745,98059.883,97931.223,97884.404,97837.580,97790.759,97720.540,
2002-06-10 05:35:00,286.969,1.794,285.608,97720.833,287.283,286.537,286.184,286.031,285.928,285.803,98059.566,97931.106,97884.329,97837.532,97790.731,97720.531,
2002-06-10 05:40:00,286.831,1.794,285.617,97726.667,287.072,286.510,286.218,286.067,285.959,285.821,98059.604,97931.089,97884.315,97837.523,97790.728,97720.534,
2002-06-10 05:45:00,286.984,1.794,285.625,97732.500,287.323,286.541,286.222,286.072,285.963,285.821,98059.553,97931.095,97884.323,97837.532,97790.737,97720.544,
2002-06-10 05:50:00,286.753,1.794,285.633,97738.333,287.001,286.423,286.144,286.007,285.907,285.775,98059.720,97931.170,97884.382,97837.580,97790.776,97720.570,
2002-06-10 05:55:00,286.958,6.246,285.642,97744.167,287.319,286.498,286.171,286.018,285.907,285.765,98059.648,97931.176,97884.395,97837.596,97790.792,97720.585,
2002-06-10 06:00:00,286.783,6.246,285.650,97750.000,287.045,286.437,286.139,285.990,285.881,285.738,98059.757,97931.218,97884.432,97837.627,97790.819,97720.605,
2002-06-10 06:05:00,286.976,6.246,285.617,97757.500,287.350,286.504,286.164,286.000,285.882,285.728,98059.694,97931.228,97884.448,97837.646,97790.839,97720.624,
2002-06-10 06:10:00,286.771,6.246,285.583,97765.000,287.047,286.408,286.101,285.946,285.833,285.684,98059.845,97931.299,97884.507,97837.696,97790.880,97720.654,
2002-06-10 06:15:00,286.923,6.246,285.550,97772.500,287.299,286.449,286.105,285.939,285.818,285.661,98059.816,97931.326,97884.536,97837.725,97790.907,97720.676,
2002-06-10 06:20:00,286.735,6.246,285.517,97780.000,287.024,286.359,286.044,285.885,285.768,285.616,98059.960,97931.397,97884.596,97837.776,97790.949,97720.707,
2002-06-10 06:25:00,286.868,6.246,285.483,97787.500,287.247,286.393,286.045,285.875,285.753,285.593,98059.941,97931.426,97884.627,97837.806,97790.977,97720.730,
2002-06-10 06:30:00,286.696,6.246,285.450,97795.000,286.995,286.307,285.985,285.822,285.704,285.548,98060.079,97931.496,97884.686,97837.855,97791.019,97720.760,
2002-06-10 06:35:00,286.806,6.246,285.417,97802.500,287.185,286.330,285.980,285.809,285.685,285.523,98060.072,97931.529,97884.720,97837.887,97791.048,97720.784,
2002-06-10 06:40:00,286.648,6.246,285.383,97810.000,286.957,286.249,285.922,285.757,285.637,285.479,98060.203,97931.598,97884.778,97837.937,97791.089,97720.813,
2002-06-10 06:45:00,286.741,6.246,285.350,97817.500,287.119,286.265,285.913,285.740,285.615,285.452,98060.207,97931.634,97884.814,97837.970,97791.119,97720.838,
2002-06-10 06:50:00,286.596,6.246,285.317,97825.000,286.913,286.188,285.856,285.689,285.568,285.408,98060.331,97931.702,97884.871,97838.019,97791.160,97720.867,
2002-06-10 06:55:00,286.672,6.645,285.283,97832.500,287.050,286.197,285.844,285.670,285.544,285.380,98060.343,97931.740,97884.908,97838.053,97791.191,97720.892,
2002-06-10 07:00:00,286.542,6.645,285.250,97840.000,286.866,286.127,285.791,285.622,285.499,285.338,98060.460,97931.806,97884.964,97838.101,97791.231,97720.921,
2002-06-10 07:05:00,286.616,6.645,285.292,97845.833,286.993,286.143,285.790,285.616,285.491,285.327,98060.445,97931.817,97884.977,97838.113,97791.242,97720.929,
2002-06-10 07:10:00,286.522,6.645,285.333,97851.667,286.853,286.100,285.762,285.593,285.470,285.310,98060.510,97931.846,97884.999,97838.132,97791.257,97720.940,
2002-06-10 07:15:00,286.609,6.645,285.375,97857.500,286.989,286.131,285.774,285.598,285.472,285.307,98060.479,97931.847,97885.004,97838.138,97791.263,97720.946,
2002-06-10 07:20:00,286.538,6.645,285.417,97863.333,286.879,286.103,285.756,285.583,285.457,285.293,98060.528,97931.869,97885.023,97838.154,97791.277,97720.956,
2002-06-10 07:25:00,286.625,6.645,285.458,97869.167,287.013,286.138,285.771,285.590,285.460,285.290,98060.495,97931.870,97885.027,97838.159,97791.283,97720.962,
2002-06-10 07:30:00,286.570,6.645,285.500,97875.000,286.925,286.119,285.759,285.579,285.448,285.278,98060.535,97931.889,97885.044,97838.174,97791.296,97720.972,
2002-06-10 07:35:00,286.655,6.645,285.542,97880.833,287.054,286.155,285.776,285.588,285.452,285.275,98060.502,97931.889,97885.048,97838.180,97791.304,97720.980,
2002-06-10 07:40:00,286.613,6.645,285.583,97886.667,286.982,286.143,285.768,285.579,285.442,285.264,98060.534,97931.906,97885.064,97838.195,97791.317,97720.990,
2002-06-10 07:45:00,286.695,6.645,285.625,97892.500,287.106,286.180,285.786,285.588,285.446,285.261,98060.503,97931.907,97885.068,97838.202,97791.324,97720.998,
2002-06-10 07:50:00,286.662,6.645,285.667,97898.333,287.048,286.173,285.780,285.581,285.437,285.249,98060.531,97931.923,97885.084,97838.216,97791.338,97721.009,
2002-06-10 07:55:00,286.741,6.379,285.708,97904.167,287.165,286.210,285.798,285.590,285.440,285.246,98060.501,97931.924,97885.089,97838.224,97791.346,97721.017,
2002-06-10 08:00:00,286.716,6.379,285.750,97910.000,287.119,286.206,285.794,285.584,285.432,285.235,98060.526,97931.940,97885.105,97838.239,97791.360,97721.028,
2002-06-10 08:05:00,286.790,6.379,285.808,97913.333,287.229,286.241,285.810,285.591,285.433,285.228,98060.503,97931.946,97885.114,97838.250,97791.372,97721.039,
2002-06-10 08:10:00,286.821,6.379,285.867,97916.667,287.251,286.280,285.835,285.606,285.441,285.227,98060.484,97931.943,97885.117,97838.255,97791.379,97721.048,
2002-06-10 08:15:00,286.926,6.379,285.925,97920.000,287.386,286.352,285.884,285.641,285.466,285.239,98060.418,97931.920,97885.103,97838.249,97791.377,97721.051,
2002-06-10 08:20:00,286.952,6.379,285.983,97923.333,287.403,286.387,285.914,285.664,285.483,285.248,98060.392,97931.907,97885.096,97838.246,97791.378,97721.054,
2002-06-10 08:25:00,287.028,6.379,286.042,97926.667,287.504,286.439,285.951,285.691,285.504,285.259,98060.343,97931.888,97885.085,97838.240,97791.376,97721.056,
2002-06-10 08:30:00,287.043,6.379,286.100,97930.000,287.509,286.465,285.972,285.707,285.515,285.264,98060.326,97931.880,97885.080,97838.238,97791.377,97721.059,
2002-06-10 08:35:00,287.114,6.379,286.158,97933.333,287.601,286.513,286.007,285.733,285.534,285.274,98060.279,97931.862,97885.069,97838.232,97791.374,97721.060,
2002-06-10 08:40:00,287.131,6.379,286.217,97936.667,287.609,286.540,286.029,285.750,285.547,285.281,98060.259,97931.851,97885.063,97838.229,97791.373,97721.061,
2002-06-10 08:45:00,287.198,6.379,286.275,97940.000,287.697,286.587,286.063,285.775,285.567,285.292,98060.212,97931.832,97885.050,97838.221,97791.369,97721.061,
2002-06-10 08:50:00,287.216,6.379,286.333,97943.333,287.706,286.614,286.085,285.793,285.580,285.300,98060.191,97931.819,97885.042,97838.216,97791.366,97721.061,
2002-06-10 08:55:00,287.280,5.581,286.392,97946.667,287.789,286.659,286.119,285.818,285.600,285.313,98060.144,97931.799,97885.027,97838.206,97791.360,97721.059,
2002-06-10 09:00:00,287.297,5.581,286.450,97950.000,287.798,286.683,286.139,285.835,285.613,285.321,98060.122,97931.786,97885.018,97838.200,97791.357,97721.058,
2002-06-10 09:05:00,287.387,5.581,286.542,97953.333,287.904,286.759,286.206,285.896,285.671,285.376,98059.999,97931.700,97884.945,97838.137,97791.303,97721.019,
2002-06-10 09:10:00,287.398,5.581,286.633,97956.667,287.899,286.788,286.246,285.940,285.718,285.426,98059.921,97931.630,97884.880,97838.079,97791.253,97720.980,
2002-06-10 09:15:00,287.493,5.581,286.725,97960.000,288.017,286.859,286.307,285.999,285.776,285.482,98059.797,97931.545,97884.806,97838.015,97791.199,97720.940,
2002-06-10 09:20:00,287.540,5.581,286.817,97963.333,288.050,286.919,286.366,286.056,285.832,285.537,98059.692,97931.463,97884.734,97837.952,97791.145,97720.900,
2002-06-10 09:25:00,287.659,5.581,286.908,97966.667,288.195,287.011,286.446,286.130,285.901,285.601,98059.544,97931.365,97884.650,97837.881,97791.085,97720.857,
2002-06-10 09:30:00,287.709,5.581,287.000,97970.000,288.233,287.074,286.509,286.192,285.962,285.660,98059.432,97931.278,97884.573,97837.814,97791.029,97720.815,
2002-06-10 09:35:00,287.822,5.581,287.092,97973.333,288.369,287.161,286.585,286.263,286.029,285.723,98059.290,97931.182,97884.490,97837.744,97790.970,97720.772,
2002-06-10 09:40:00,287.871,5.581,287.183,97976.667,288.406,287.223,286.647,286.324,286.089,285.781,98059.179,97931.096,97884.414,97837.678,97790.913,97720.730,
2002-06-10 09:45:00,287.983,5.581,287.275,97980.000,288.541,287.311,286.725,286.395,286.157,285.845,98059.035,97930.999,97884.331,97837.606,97790.854,97720.687,
2002-06-10 09:50:00,288.038,5.581,287.367,97983.333,288.585,287.376,286.789,286.459,286.219,285.905,98058.920,97930.910,97884.253,97837.539,97790.796,97720.644,
2002-06-10 09:55:00,288.150,5.050,287.458,97986.667,288.718,287.465,286.868,286.531,286.288,285.970,98058.775,97930.812,97884.168,97837.466,97790.736,97720.600,
2002-06-10 10:00:00,288.206,5.050,287.550,97990.000,288.764,287.531,286.932,286.595,286.350,286.030,98058.659,97930.723,97884.089,97837.398,97790.678,97720.557,
2002-06-10 10:05:00,288.302,5.050,287.542,97991.667,288.883,287.603,286.993,286.649,286.400,286.073,98058.555,97930.658,97884.035,97837.353,97790.641,97720.532,
2002-06-10 10:10:00,288.318,5.050,287.533,97993.333,288.885,287.632,287.023,286.679,286.429,286.101,98058.504,97930.616,97883.998,97837.322,97790.614,97720.512,
2002-06-10 10:15:00,288.381,5.050,287.525,97995.000,288.966,287.676,287.060,286.713,286.461,286.131,98058.432,97930.570,97883.959,97837.288,97790.586,97720.491,
2002-06-10 10:20:00,288.385,5.050,287.517,97996.667,288.956,287.694,287.082,286.736,286.485,286.156,98058.392,97930.534,97883.925,97837.258,97790.560,97720.472,
2002-06-10 10:25:00,288.436,5.050,287.508,97998.333,289.022,287.729,287.113,286.766,286.515,286.186,98058.328,97930.490,97883.887,97837.225,97790.532,97720.450,
2002-06-10 10:30:00,288.432,5.050,287.500,98000.000,289.005,287.740,287.130,286.786,286.537,286.210,98058.292,97930.455,97883.855,97837.195,97790.506,97720.430,
2002-06-10 10:35:00,288.473,5.050,287.492,98001.667,289.058,287.768,287.156,286.813,286.564,286.238,98058.235,97930.414,97883.817,97837.162,97790.477,97720.408,
2002-06-10 10:40:00,288.464,5.050,287.483,98003.333,289.035,287.774,287.170,286.830,286.584,286.262,98058.203,97930.380,97883.785,97837.133,97790.451,97720.387,
2002-06-10 10:45:00,288.497,5.050,287.475,98005.000,289.078,287.797,287.193,286.855,286.610,286.289,98058.149,97930.339,97883.748,97837.100,97790.422,97720.365,
2002-06-10 10:50:00,288.486,5.050,287.467,98006.667,289.053,287.801,287.206,286.872,286.631,286.314,98058.117,97930.305,97883.715,97837.069,97790.394,97720.343,
2002-06-10 10:55:00,288.514,4.053,287.458,98008.333,289.088,287.821,287.227,286.896,286.656,286.342,98058.065,97930.264,97883.677,97837.035,97790.364,97720.319,
2002-06-10 11:00:00,288.498,4.053,287.450,98010.000,289.060,287.820,287.236,286.911,286.675,286.366,98058.037,97930.230,97883.644,97837.004,97790.336,97720.297,
2002-06-10 11:05:00,288.487,4.053,287.533,98010.000,289.057,287.798,287.214,286.889,286.653,286.342,98058.081,97930.268,97883.679,97837.035,97790.363,97720.318,
2002-06-10 11:10:00,288.468,4.053,287.617,98010.000,289.040,287.776,287.187,286.860,286.622,286.310,98058.135,97930.314,97883.720,97837.072,97790.395,97720.343,
2002-06-10 11:15:00,288.501,4.053,287.700,98010.000,289.096,287.784,287.180,286.846,286.604,286.287,98058.154,97930.345,97883.751,97837.101,97790.422,97720.364,
2002-06-10 11:20:00,288.522,4.053,287.783,98010.000,289.124,287.796,287.180,286.839,286.592,286.268,98058.170,97930.369,97883.777,97837.126,97790.445,97720.383,
2002-06-10 11:25:00,288.585,4.053,287.867,98010.000,289.213,287.830,287.195,286.843,286.588,286.256,98058.158,97930.382,97883.794,97837.144,97790.463,97720.400,
2002-06-10 11:30:00,288.626,4.053,287.950,98010.000,289.263,287.859,287.208,286.846,286.585,286.244,98058.154,97930.395,97883.810,97837.162,97790.481,97720.415,
2002-06-10 11:35:00,288.705,4.053,288.033,98010.000,289.371,287.906,287.233,286.859,286.589,286.237,98058.126,97930.399,97883.820,97837.174,97790.495,97720.429,
2002-06-10 11:40:00,288.763,4.053,288.117,98010.000,289.440,287.948,287.256,286.871,286.593,286.231,98058.106,97930.403,97883.829,97837.186,97790.508,97720.442,
2002-06-10 11:45:00,288.856,4.053,288.200,98010.000,289.563,288.007,287.290,286.890,286.603,286.230,98058.064,97930.399,97883.832,97837.194,97790.518,97720.453,
2002-06-10 11:50:00,288.926,4.053,288.283,98010.000,289.648,288.060,287.321,286.909,286.613,286.228,98058.030,97930.395,97883.835,97837.201,97790.527,97720.463,
2002-06-10 11:55:00,289.031,3.522,288.367,98010.000,289.784,288.128,287.362,286.935,286.628,286.231,98057.976,97930.384,97883.832,97837.203,97790.533,97720.471,
2002-06-10 12:00:00,289.112,3.522,288.450,98010.000,289.882,288.188,287.399,286.958,286.642,286.233,98057.933,97930.374,97883.831,97837.206,97790.539,97720.479,
2002-06-10 12:05:00,289.284,3.522,288.500,98012.500,290.081,288.331,287.521,287.069,286.747,286.335,98057.698,97930.213,97883.690,97837.085,97790.435,97720.401,
2002-06-10 12:10:00,289.445,3.522,288.550,98015.000,290.241,288.493,287.670,287.210,286.883,286.465,98057.432,97930.019,97883.522,97836.940,97790.313,97720.311,
2002-06-10 12:15:00,289.595,3.522,288.600,98017.500,290.392,288.643,287.816,287.351,287.020,286.596,98057.173,97929.826,97883.353,97836.794,97790.189,97720.220,
2002-06-10 12:20:00,289.706,3.522,288.650,98020.000,290.498,288.759,287.936,287.472,287.141,286.716,98056.948,97929.650,97883.197,97836.658,97790.073,97720.133,
2002-06-10 12:25:00,289.807,3.522,288.700,98022.500,290.595,288.866,288.047,287.585,287.255,286.831,98056.736,97929.483,97883.047,97836.527,97789.960,97720.048,
2002-06-10 12:30:00,289.894,3.522,288.750,98025.000,290.674,288.962,288.151,287.692,287.364,286.942,98056.536,97929.322,97882.902,97836.399,97789.850,97719.965,
2002-06-10 12:35:00,289.982,3.522,288.800,98027.500,290.756,289.058,288.254,287.798,287.473,287.053,98056.336,97929.161,97882.758,97836.271,97789.740,97719.882,
2002-06-10 12:40:00,290.059,3.522,288.850,98030.000,290.826,289.146,288.351,287.900,287.578,287.162,98056.144,97929.005,97882.616,97836.146,97789.631,97719.799,
2002-06-10 12:45:00,290.137,3.522,288.900,98032.500,290.897,289.233,288.447,288.001,287.682,287.270,98055.953,97928.849,97882.475,97836.021,97789.523,97719.717,
2002-06-10 12:50:00,290.205,3.522,288.950,98035.000,290.956,289.313,288.538,288.098,287.783,287.376,98055.770,97928.697,97882.337,97835.898,97789.417,97719.636,
2002-06-10 12:55:00,290.276,3.123,289.000,98037.500,291.018,289.394,288.629,288.195,287.884,287.482,98055.587,97928.546,97882.200,97835.776,97789.310,97719.555,
2002-06-10 13:00:00,290.336,3.123,289.050,98040.000,291.069,289.467,288.715,288.288,287.982,287.586,98055.411,97928.398,97882.065,97835.656,97789.205,97719.474,
2002-06-10 13:05:00,290.375,3.123,289.083,98040.833,291.102,289.512,288.769,288.346,288.042,287.647,98055.309,97928.313,97881.988,97835.588,97789.147,97719.431,
2002-06-10 13:10:00,290.363,3.123,289.117,98041.667,291.081,289.511,288.784,288.371,288.074,287.686,98055.260,97928.260,97881.936,97835.539,97789.103,97719.396,
2002-06-10 13:15:00,290.395,3.123,289.150,98042.500,291.123,289.533,288.808,288.400,288.107,287.726,98055.190,97928.203,97881.883,97835.490,97789.059,97719.360,
2002-06-10 13:20:00,290.416,3.123,289.183,98043.333,291.135,289.561,288.841,288.436,288.145,287.769,98055.117,97928.140,97881.825,97835.438,97789.013,97719.324,
