cur_datetime,WallshadeT,WalllitT,RoofT,canTemp,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19]
2004-06-01 07:00:00,292.298,291.712,290.304,289.073,138.880,288.308,99725.500,287.818,100090.723,
2004-06-01 07:05:00,292.408,291.857,290.510,289.226,147.794,288.370,99729.069,287.975,100090.659,
2004-06-01 07:10:00,292.515,291.998,290.714,289.363,78.145,288.432,99732.639,288.030,100090.639,
2004-06-01 07:15:00,292.567,292.081,290.858,289.153,75.227,288.495,99736.208,287.864,100090.729,
2004-06-01 07:20:00,292.700,292.244,291.074,289.350,78.229,288.557,99739.778,287.908,100090.721,
2004-06-01 07:25:00,292.812,292.385,291.298,289.426,79.744,288.620,99743.347,287.964,100090.702,
2004-06-01 07:30:00,292.937,292.558,291.545,289.558,81.876,288.682,99746.917,288.014,100090.682,
2004-06-01 07:35:00,293.050,292.720,291.776,289.582,82.187,288.745,99750.486,288.044,100090.672,
2004-06-01 07:40:00,293.187,292.903,292.028,289.726,84.621,288.807,99754.056,288.091,100090.655,
2004-06-01 07:45:00,293.311,293.075,292.297,289.767,85.367,288.869,99757.625,288.127,100090.642,
2004-06-01 07:50:00,293.451,293.262,292.582,289.898,87.181,288.932,99761.194,288.173,100090.623,
2004-06-01 07:55:00,293.582,293.439,292.855,289.939,88.067,288.994,99764.764,288.209,100090.609,
2004-06-01 08:00:00,293.717,293.808,293.134,290.063,86.398,289.057,99768.333,288.253,100090.590,
2004-06-01 08:05:00,293.845,294.007,293.433,290.126,87.403,289.178,99768.653,288.324,100090.510,
2004-06-01 08:10:00,293.992,294.223,293.747,290.294,89.777,289.299,99768.972,288.435,100090.404,
2004-06-01 08:15:00,294.132,294.423,294.054,290.403,91.590,289.420,99769.292,288.546,100090.297,
2004-06-01 08:20:00,294.284,294.634,294.372,290.576,94.018,289.541,99769.611,288.663,100090.188,
2004-06-01 08:25:00,294.430,294.832,294.707,290.691,95.439,289.663,99769.931,288.774,100090.080,
2004-06-01 08:30:00,294.591,295.025,295.042,290.863,97.891,289.784,99770.250,288.892,100089.969,
2004-06-01 08:35:00,294.747,295.206,295.370,290.984,99.503,289.905,99770.569,289.007,100089.858,
2004-06-01 08:40:00,294.912,295.395,295.704,291.152,101.949,290.026,99770.889,289.126,100089.745,
2004-06-01 08:45:00,295.073,295.571,296.052,291.276,103.822,290.148,99771.208,289.243,100089.633,
2004-06-01 08:50:00,295.241,295.754,296.405,291.441,106.356,290.269,99771.528,289.363,100089.519,
2004-06-01 08:55:00,295.406,295.927,296.752,291.565,108.286,290.390,99771.847,289.480,100089.405,
2004-06-01 09:00:00,295.579,296.107,297.110,291.726,109.825,290.511,99772.167,289.600,100089.290,
2004-06-01 09:05:00,295.751,296.280,297.481,291.858,111.805,290.634,99772.333,289.729,100089.154,
2004-06-01 09:10:00,295.936,296.466,297.863,292.066,114.500,290.757,99772.500,289.890,100089.001,
2004-06-01 09:15:00,296.119,296.644,298.238,292.237,117.114,290.879,99772.667,290.055,100088.845,
2004-06-01 09:20:00,296.360,296.702,298.618,292.442,119.949,291.002,99772.833,290.221,100088.687,
2004-06-01 09:25:00,296.556,296.869,299.009,292.600,122.515,291.125,99773.000,290.380,100088.532,
2004-06-01 09:30:00,296.678,297.136,299.384,292.790,125.231,291.248,99773.167,290.539,100088.377,
2004-06-01 09:35:00,296.842,297.294,299.753,292.938,127.267,291.370,99773.333,290.692,100088.224,
2004-06-01 09:40:00,297.011,297.457,300.128,293.114,129.882,291.493,99773.500,290.843,100088.072,
2004-06-01 09:45:00,297.173,297.605,300.505,293.254,131.974,291.616,99773.667,290.991,100087.921,
2004-06-01 09:50:00,297.340,297.757,300.887,293.420,134.110,291.739,99773.833,291.138,100087.770,
2004-06-01 09:55:00,297.501,297.896,301.264,293.554,136.238,291.861,99774.000,291.280,100087.622,
2004-06-01 10:00:00,297.651,298.026,301.607,293.712,139.545,291.984,99774.167,291.423,100087.473,
2004-06-01 10:05:00,297.789,298.139,301.943,293.817,140.995,292.045,99773.639,291.521,100087.395,
2004-06-01 10:10:00,297.915,298.238,302.267,293.858,141.473,292.106,99773.111,291.549,100087.360,
2004-06-01 10:15:00,298.033,298.325,302.590,293.899,141.778,292.167,99772.583,291.569,100087.331,
2004-06-01 10:20:00,298.152,298.410,302.912,293.942,141.978,292.228,99772.056,291.595,100087.300,
2004-06-01 10:25:00,298.267,298.488,303.219,294.003,142.294,292.289,99771.528,291.628,100087.266,
2004-06-01 10:30:00,298.378,298.557,303.497,294.056,142.474,292.350,99771.000,291.663,100087.231,
2004-06-01 10:35:00,298.487,298.619,303.776,294.121,142.740,292.411,99770.472,291.698,100087.194,
2004-06-01 10:40:00,298.592,298.678,304.050,294.172,142.851,292.472,99769.944,291.732,100087.159,
2004-06-01 10:45:00,298.695,298.731,304.304,294.233,143.032,292.533,99769.417,291.765,100087.124,
2004-06-01 10:50:00,298.795,298.780,304.555,294.281,143.067,292.594,99768.889,291.795,100087.090,
2004-06-01 10:55:00,298.892,298.824,304.805,294.336,143.156,292.655,99768.361,291.825,100087.056,
2004-06-01 11:00:00,299.010,298.888,305.121,294.379,140.165,292.715,99767.833,291.852,100087.023,
2004-06-01 11:05:00,298.983,299.178,305.430,294.442,140.441,292.812,99766.264,291.908,100086.932,
2004-06-01 11:10:00,299.086,299.347,305.747,294.544,141.247,292.909,99764.694,292.005,100086.816,
2004-06-01 11:15:00,299.197,299.530,306.064,294.644,142.104,293.005,99763.125,292.109,100086.695,
2004-06-01 11:20:00,299.308,299.714,306.382,294.744,143.004,293.102,99761.556,292.209,100086.576,
2004-06-01 11:25:00,299.422,299.907,306.713,294.831,144.339,293.198,99759.986,292.305,100086.459,
2004-06-01 11:30:00,299.529,300.090,307.019,294.925,145.668,293.295,99758.417,292.402,100086.341,
2004-06-01 11:35:00,299.636,300.277,307.324,295.008,146.726,293.391,99756.847,292.497,100086.225,
2004-06-01 11:40:00,299.743,300.466,307.630,295.095,147.700,293.488,99755.278,292.590,100086.109,
2004-06-01 11:45:00,299.850,300.657,307.937,295.173,148.511,293.584,99753.708,292.682,100085.994,
2004-06-01 11:50:00,299.958,300.849,308.245,295.253,149.308,293.681,99752.139,292.772,100085.880,
2004-06-01 11:55:00,300.064,301.043,308.553,295.326,149.996,293.777,99750.569,292.860,100085.767,
2004-06-01 12:00:00,300.158,301.220,308.808,295.400,155.043,293.874,99749.000,292.946,100085.654,
2004-06-01 12:05:00,300.253,301.399,309.058,295.484,156.504,293.961,99745.653,293.047,100085.532,
2004-06-01 12:10:00,300.345,301.575,309.306,295.554,157.792,294.048,99742.306,293.134,100085.416,
2004-06-01 12:15:00,300.434,301.749,309.552,295.621,159.042,294.136,99738.958,293.220,100085.302,
2004-06-01 12:20:00,300.524,301.923,309.799,295.690,160.353,294.223,99735.611,293.306,100085.187,
2004-06-01 12:25:00,300.610,302.096,310.024,295.755,161.594,294.310,99732.264,293.392,100085.073,
2004-06-01 12:30:00,300.687,302.255,310.221,295.822,162.829,294.397,99728.917,293.477,100084.959,
2004-06-01 12:35:00,300.760,302.410,310.418,295.885,163.994,294.485,99725.569,293.562,100084.845,
2004-06-01 12:40:00,300.834,302.565,310.615,295.949,165.170,294.572,99722.222,293.646,100084.731,
2004-06-01 12:45:00,300.903,302.715,310.786,296.010,165.519,294.659,99718.875,293.729,100084.618,
2004-06-01 12:50:00,300.972,302.864,310.957,296.070,166.004,294.746,99715.528,293.810,100084.506,
2004-06-01 12:55:00,301.038,303.009,311.127,296.127,166.697,294.834,99712.181,293.891,100084.394,
2004-06-01 13:00:00,301.102,303.152,311.292,296.185,164.524,294.921,99708.833,293.972,100084.283,
2004-06-01 13:05:00,301.157,303.285,311.428,296.210,165.235,294.933,99706.833,294.011,100084.223,
2004-06-01 13:10:00,301.242,303.448,311.590,296.395,168.627,294.946,99704.833,294.147,100084.124,
2004-06-01 13:15:00,301.335,303.618,311.758,296.625,172.825,294.958,99702.833,294.331,100083.999,
2004-06-01 13:20:00,301.429,303.787,311.925,296.857,176.482,294.971,99700.833,294.512,100083.870,
2004-06-01 13:25:00,301.515,303.947,312.068,297.017,179.411,294.983,99698.833,294.666,100083.751,
2004-06-01 13:30:00,301.589,304.089,312.182,297.170,182.664,294.995,99696.833,294.799,100083.642,
2004-06-01 13:35:00,301.650,304.216,312.286,297.264,185.430,295.008,99694.833,294.909,100083.545,
2004-06-01 13:40:00,301.711,304.341,312.390,297.356,188.199,295.020,99692.833,295.001,100083.456,
2004-06-01 13:45:00,301.758,304.450,312.463,297.401,190.335,295.032,99690.833,295.074,100083.375,
2004-06-01 13:50:00,301.806,304.559,312.536,297.449,192.513,295.045,99688.833,295.135,100083.302,
2004-06-01 13:55:00,301.842,304.653,312.604,297.463,194.170,295.057,99686.833,295.184,100083.234,
2004-06-01 14:00:00,301.866,304.716,312.587,297.485,195.127,295.070,99684.833,295.224,100083.172,
2004-06-01 14:05:00,301.862,304.744,312.516,297.401,194.588,294.960,99685.083,295.139,100083.292,
2004-06-01 14:10:00,301.882,304.795,312.465,297.439,195.845,294.851,99685.333,295.118,100083.400,
2004-06-01 14:15:00,301.878,304.815,312.401,297.402,196.252,294.742,99685.583,295.066,100083.510,
2004-06-01 14:20:00,301.882,304.842,312.344,297.406,197.272,294.632,99685.833,295.022,100083.609,
2004-06-01 14:25:00,301.866,304.841,312.217,297.343,197.412,294.523,99686.083,294.955,100083.714,
2004-06-01 14:30:00,301.783,305.288,312.441,297.326,199.245,294.414,99686.333,294.892,100083.816,
2004-06-01 14:35:00,301.760,305.564,312.642,297.264,200.354,294.305,99686.583,294.827,100083.916,
2004-06-01 14:40:00,301.747,305.851,312.844,297.254,202.241,294.195,99686.833,294.771,100084.007,
2004-06-01 14:45:00,301.631,306.358,313.083,297.201,203.892,294.086,99687.083,294.713,100084.096,
2004-06-01 14:50:00,301.621,306.676,313.322,297.201,206.140,293.977,99687.333,294.664,100084.177,
2004-06-01 14:55:00,301.532,307.145,313.538,297.151,207.769,293.867,99687.583,294.612,100084.256,
2004-06-01 15:00:00,301.485,307.507,313.690,297.157,213.064,293.758,99687.833,294.569,100084.327,
2004-06-01 15:05:00,301.385,308.111,313.871,297.159,215.874,293.731,99688.792,294.585,100084.312,
2004-06-01 15:10:00,301.385,308.230,314.004,297.011,216.037,293.705,99689.750,294.455,100084.362,
2004-06-01 15:15:00,301.370,308.602,314.188,297.130,220.248,293.678,99690.708,294.521,100084.324,
2004-06-01 15:20:00,301.327,308.938,314.333,297.139,222.819,293.651,99691.667,294.518,100084.316,
2004-06-01 15:25:00,301.340,309.326,314.515,297.363,229.122,293.624,99692.625,294.666,100084.233,
2004-06-01 15:30:00,301.289,309.444,314.383,297.408,231.573,293.598,99693.583,294.703,100084.197,
2004-06-01 15:35:00,301.278,309.579,314.291,297.597,236.183,293.571,99694.542,294.820,100084.125,
2004-06-01 15:40:00,301.238,309.744,314.162,297.642,238.796,293.544,99695.500,294.858,100084.088,
2004-06-01 15:45:00,301.228,309.846,313.998,297.822,243.317,293.517,99696.458,294.966,100084.018,
2004-06-01 15:50:00,301.189,309.913,313.807,297.893,246.049,293.491,99697.417,295.027,100083.967,
2004-06-01 15:55:00,301.177,309.978,313.646,298.066,250.467,293.464,99698.375,295.130,100083.895,
2004-06-01 16:00:00,301.163,310.152,313.692,298.155,244.483,293.437,99699.333,295.205,100083.834,
2004-06-01 16:05:00,301.156,310.322,313.695,298.267,246.216,293.365,99702.056,295.245,100083.822,
2004-06-01 16:10:00,301.129,310.468,313.675,298.313,247.988,293.292,99704.778,295.258,100083.828,
2004-06-01 16:15:00,301.104,310.616,313.654,298.369,251.075,293.219,99707.500,295.261,100083.838,
2004-06-01 16:20:00,301.064,310.745,313.615,298.378,253.225,293.146,99710.222,295.252,100083.853,
2004-06-01 16:25:00,301.023,310.870,313.594,298.401,255.324,293.074,99712.944,295.238,100083.872,
2004-06-01 16:30:00,300.997,310.896,313.482,298.393,256.183,293.001,99715.667,295.217,100083.895,
2004-06-01 16:35:00,300.973,310.907,313.374,298.399,257.061,292.928,99718.389,295.191,100083.921,
2004-06-01 16:40:00,300.943,310.909,313.261,298.379,257.403,292.855,99721.111,295.161,100083.950,
2004-06-01 16:45:00,300.917,310.889,313.125,298.372,257.872,292.782,99723.833,295.128,100083.982,
2004-06-01 16:50:00,300.885,310.861,312.985,298.343,257.885,292.710,99726.556,295.091,100084.017,
2004-06-01 16:55:00,300.854,310.814,312.848,298.324,258.002,292.637,99729.278,295.050,100084.054,
2004-06-01 17:00:00,300.819,310.736,312.674,298.285,219.487,292.564,99732.000,295.004,100084.095,
2004-06-01 17:05:00,300.778,310.633,312.467,298.230,218.096,292.447,99736.292,294.997,100083.943,
2004-06-01 17:10:00,300.288,310.054,311.815,296.280,192.218,292.330,99740.583,293.534,100084.702,
2004-06-01 17:15:00,300.102,309.781,311.527,295.825,185.665,292.213,99744.875,293.222,100084.985,
2004-06-01 17:20:00,299.894,309.421,311.264,295.477,179.737,292.096,99749.167,292.961,100085.211,
2004-06-01 17:25:00,299.734,309.157,310.927,295.181,174.882,291.979,99753.458,292.739,100085.408,
2004-06-01 17:30:00,299.533,308.671,310.381,294.814,167.978,291.862,99757.750,292.518,100085.606,
2004-06-01 17:35:00,299.367,308.197,309.885,294.612,163.218,291.744,99762.042,292.326,100085.794,
2004-06-01 17:40:00,299.178,307.704,309.377,294.306,157.310,291.627,99766.333,292.125,100085.985,
2004-06-01 17:45:00,299.011,307.194,308.827,294.097,152.607,291.510,99770.625,291.933,100086.172,
2004-06-01 17:50:00,298.824,306.670,308.269,293.796,147.562,291.393,99774.917,291.730,100086.363,
2004-06-01 17:55:00,298.629,305.943,307.740,293.576,143.843,291.276,99779.208,291.537,100086.551,
2004-06-01 18:00:00,298.449,305.432,307.249,293.267,138.824,291.159,99783.500,291.329,100086.745,
2004-06-01 18:05:00,298.298,304.913,306.746,293.097,135.848,291.147,99786.653,291.238,100086.777,
2004-06-01 18:10:00,298.133,304.250,306.249,292.904,133.404,291.134,99789.806,291.181,100086.782,
2004-06-01 18:15:00,297.991,303.734,305.770,292.755,131.112,291.122,99792.958,291.138,100086.779,
2004-06-01 18:20:00,297.822,303.082,305.293,292.561,128.743,291.109,99796.111,291.085,100086.780,
2004-06-01 18:25:00,297.682,302.483,304.834,292.435,126.549,291.097,99799.264,291.053,100086.771,
2004-06-01 18:30:00,297.563,302.186,304.530,292.405,125.925,291.084,99802.417,291.065,100086.738,
2004-06-01 18:35:00,297.468,301.925,304.238,292.464,125.866,291.072,99805.569,291.106,100086.690,
2004-06-01 18:40:00,297.368,301.656,303.937,292.503,126.123,291.060,99808.722,291.148,100086.639,
2004-06-01 18:45:00,297.277,301.434,303.684,292.539,125.929,291.047,99811.875,291.188,100086.587,
2004-06-01 18:50:00,297.182,301.206,303.424,292.555,125.984,291.035,99815.028,291.224,100086.535,
2004-06-01 18:55:00,297.094,301.011,303.162,292.584,125.768,291.022,99818.181,291.264,100086.479,
2004-06-01 19:00:00,296.994,300.789,302.855,292.608,125.975,291.010,99821.333,291.307,100086.419,
2004-06-01 19:05:00,296.898,300.589,302.587,292.640,126.659,290.981,99825.708,291.347,100086.366,
2004-06-01 19:10:00,296.802,300.390,302.318,292.676,126.848,290.951,99830.083,291.388,100086.313,
2004-06-01 19:15:00,296.701,300.198,302.043,292.684,127.087,290.921,99834.458,291.426,100086.262,
2004-06-01 19:20:00,296.599,300.005,301.765,292.688,127.519,290.892,99838.833,291.460,100086.212,
2004-06-01 19:25:00,296.493,299.822,301.495,292.680,127.203,290.862,99843.208,291.493,100086.163,
2004-06-01 19:30:00,296.410,299.667,301.271,292.665,127.086,290.833,99847.583,291.516,100086.126,
2004-06-01 19:35:00,296.320,299.515,301.039,292.606,126.702,290.803,99851.958,291.524,100086.100,
2004-06-01 19:40:00,296.257,299.388,300.826,292.699,127.990,290.774,99856.333,291.549,100086.070,
2004-06-01 19:45:00,296.230,299.175,300.621,292.692,127.538,290.744,99860.708,291.575,100086.041,
2004-06-01 19:50:00,296.162,299.053,300.419,292.733,127.834,290.715,99865.083,291.594,100086.017,
2004-06-01 19:55:00,296.091,298.915,300.206,292.693,127.476,290.685,99869.458,291.602,100086.001,
2004-06-01 20:00:00,295.939,298.809,299.884,292.688,126.878,290.656,99873.833,291.605,100085.989,
2004-06-01 20:05:00,295.816,298.622,299.564,292.625,125.957,290.624,99878.583,291.587,100086.002,
2004-06-01 20:10:00,295.699,298.442,299.251,292.589,125.589,290.593,99883.333,291.570,100086.013,
2004-06-01 20:15:00,295.577,298.254,298.941,292.557,125.399,290.561,99888.083,291.563,100086.015,
2004-06-01 20:20:00,295.463,298.074,298.639,292.562,125.696,290.530,99892.833,291.569,100086.007,
2004-06-01 20:25:00,295.348,297.894,298.312,292.574,126.125,290.498,99897.583,291.587,100085.989,
2004-06-01 20:30:00,297.728,295.246,298.008,292.605,126.842,290.466,99902.333,291.615,100085.958,
2004-06-01 20:35:00,297.579,295.161,297.734,292.640,127.005,290.435,99907.083,291.654,100085.913,
2004-06-01 20:40:00,297.434,295.080,297.467,292.692,127.709,290.403,99911.833,291.709,100085.849,
2004-06-01 20:45:00,297.302,295.009,297.209,292.758,128.943,290.372,99916.583,291.785,100085.759,
2004-06-01 20:50:00,297.178,294.946,296.960,292.855,130.810,290.340,99921.333,291.893,100085.630,
2004-06-01 20:55:00,297.071,294.898,296.723,292.987,133.388,290.308,99926.083,292.045,100085.447,
2004-06-01 21:00:00,297.026,294.883,296.571,293.175,0.000,290.277,99930.833,292.263,100085.184,
2004-06-01 21:05:00,296.848,294.730,296.314,292.623,0.000,290.169,99936.490,291.643,100085.800,
2004-06-01 21:10:00,296.692,294.600,296.077,292.168,0.000,290.061,99942.147,291.176,100086.306,
2004-06-01 21:15:00,296.557,294.482,295.868,291.871,0.000,289.953,99947.804,290.862,100086.664,
2004-06-01 21:20:00,296.444,294.388,295.679,291.690,0.000,289.846,99953.461,290.637,100086.939,
2004-06-01 21:25:00,296.346,294.303,295.503,291.551,0.000,289.738,99959.118,290.450,100087.173,
2004-06-01 21:30:00,296.244,294.215,295.324,291.398,0.000,289.630,99964.775,290.278,100087.385,
2004-06-01 21:35:00,296.150,294.130,295.143,291.234,0.000,289.522,99970.432,290.113,100087.584,
2004-06-01 21:40:00,296.054,294.044,294.960,291.059,0.000,289.415,99976.089,289.954,100087.773,
2004-06-01 21:45:00,295.965,293.962,294.800,290.889,0.000,289.307,99981.746,289.804,100087.953,
2004-06-01 21:50:00,295.877,293.881,294.640,290.722,0.000,289.199,99987.403,289.662,100088.126,
2004-06-01 21:55:00,295.795,293.804,294.481,290.562,0.000,289.091,99993.060,289.525,100088.293,
2004-06-01 22:00:00,295.664,293.706,294.296,290.404,0.000,288.983,99998.717,289.392,100088.457,
2004-06-01 22:05:00,295.539,293.617,294.131,290.296,0.000,288.934,100000.587,289.320,100088.531,
2004-06-01 22:10:00,295.418,293.533,293.970,290.213,0.000,288.885,100002.458,289.274,100088.589,
