cur_datetime,canTemp,ForcTemp_K,sensWaste,wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:05:00,288.710,287.877,0.000,291.606,292.908,290.905,287.334,99731.472,288.545,100089.759,
2004-06-01 00:10:00,288.201,287.903,0.000,291.605,292.902,290.838,287.334,99729.111,288.109,100089.998,
2004-06-01 00:15:00,288.312,287.916,0.000,291.557,292.845,290.903,287.334,99726.750,288.179,100089.958,
2004-06-01 00:20:00,288.487,287.946,0.000,291.521,292.800,290.979,287.334,99724.389,288.303,100089.876,
2004-06-01 00:25:00,288.574,287.969,0.000,291.496,292.766,290.879,287.334,99722.028,288.374,100089.820,
2004-06-01 00:30:00,288.619,288.007,0.000,291.462,292.723,290.768,287.334,99719.667,288.420,100089.769,
2004-06-01 00:35:00,288.608,288.040,0.000,291.429,292.681,290.646,287.333,99717.306,288.426,100089.740,
2004-06-01 00:40:00,288.634,288.087,0.000,291.403,292.646,290.527,287.333,99714.944,288.456,100089.692,
2004-06-01 00:45:00,288.646,288.132,0.000,291.379,292.614,290.433,287.333,99712.583,288.479,100089.647,
2004-06-01 00:50:00,288.699,288.193,0.000,291.362,292.589,290.344,287.333,99710.222,288.532,100089.577,
2004-06-01 00:55:00,288.736,288.257,0.000,291.347,292.566,290.250,287.333,99707.861,288.578,100089.507,
2004-06-01 01:00:00,288.809,288.339,0.000,291.341,292.552,290.183,287.333,99705.500,288.651,100089.412,
2004-06-01 01:05:00,288.776,288.268,0.000,291.320,292.524,290.112,287.342,99703.931,288.620,100089.468,
2004-06-01 01:10:00,288.723,288.209,0.000,291.297,292.493,290.037,287.351,99702.361,288.564,100089.542,
2004-06-01 01:15:00,288.632,288.148,0.000,291.266,292.454,289.956,287.360,99700.792,288.483,100089.627,
2004-06-01 01:20:00,288.581,288.096,0.000,291.243,292.424,289.882,287.369,99699.222,288.430,100089.694,
2004-06-01 01:25:00,288.514,288.043,0.000,291.217,292.390,289.811,287.378,99697.653,288.368,100089.764,
2004-06-01 01:30:00,288.480,287.996,0.000,291.196,292.361,289.745,287.387,99696.083,288.328,100089.819,
2004-06-01 01:35:00,288.419,287.948,0.000,291.172,292.330,289.676,287.396,99694.514,288.273,100089.881,
2004-06-01 01:40:00,288.390,287.906,0.000,291.152,292.304,289.610,287.405,99692.944,288.238,100089.931,
2004-06-01 01:45:00,288.333,287.864,0.000,291.130,292.274,289.547,287.414,99691.375,288.187,100089.987,
2004-06-01 01:50:00,288.308,287.827,0.000,291.112,292.250,289.487,287.423,99689.806,288.157,100090.030,
