cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,senWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 00:05:00,299.871,299.871,298.230,290.800,79.126,100231.519,10.250,287.334,99731.472,288.756,100089.666,
2004-06-01 00:10:00,299.572,299.572,295.590,289.654,84.767,100232.175,0.479,287.334,99729.111,288.284,100089.912,
2004-06-01 00:15:00,299.042,299.042,292.277,290.140,82.458,100232.011,0.479,287.334,99726.750,288.343,100089.875,
2004-06-01 00:20:00,298.566,298.566,290.446,290.647,80.271,100231.801,5.171,287.334,99724.389,288.432,100089.809,
2004-06-01 00:25:00,298.207,298.207,289.384,290.656,80.516,100231.739,4.381,287.334,99722.028,288.474,100089.769,
2004-06-01 00:30:00,297.948,297.948,288.693,290.701,80.489,100231.683,4.092,287.334,99719.667,288.500,100089.728,
2004-06-01 00:35:00,297.735,297.735,288.180,290.625,81.014,100231.665,2.483,287.333,99717.306,288.514,100089.696,
2004-06-01 00:40:00,297.557,297.557,287.743,290.647,81.062,100231.604,2.052,287.333,99714.944,288.545,100089.647,
2004-06-01 00:45:00,297.399,297.399,287.350,290.639,81.266,100231.544,1.334,287.333,99712.583,288.581,100089.595,
2004-06-01 00:50:00,297.261,297.261,286.989,290.688,81.229,100231.450,1.310,287.333,99710.222,288.634,100089.525,
2004-06-01 00:55:00,297.138,297.138,286.659,290.714,81.323,100231.353,0.239,287.333,99707.861,288.691,100089.450,
2004-06-01 01:00:00,297.029,297.029,286.355,290.771,81.314,100231.227,0.239,287.333,99705.500,288.761,100089.356,
2004-06-01 01:05:00,296.931,296.931,286.074,290.748,81.493,100231.293,0.239,287.342,99703.931,288.736,100089.411,
2004-06-01 01:10:00,296.844,296.844,285.837,290.682,81.725,100231.405,0.239,287.351,99702.361,288.669,100089.489,
2004-06-01 01:15:00,296.762,296.762,285.650,290.543,82.209,100231.544,0.239,287.360,99700.792,288.590,100089.574,
2004-06-01 01:20:00,296.681,296.681,285.510,290.469,82.343,100231.649,0.239,287.369,99699.222,288.529,100089.644,
2004-06-01 01:25:00,296.599,296.599,285.414,290.396,82.802,100231.747,0.239,287.378,99697.653,288.473,100089.712,
2004-06-01 01:30:00,296.519,296.519,285.355,290.356,83.014,100231.828,0.239,287.387,99696.083,288.426,100089.770,
2004-06-01 01:35:00,296.442,296.442,285.330,290.295,83.226,100231.913,0.239,287.396,99694.514,288.378,100089.829,
2004-06-01 01:40:00,296.369,296.369,285.332,290.254,83.284,100231.987,0.239,287.405,99692.944,288.335,100089.882,
2004-06-01 01:45:00,296.299,296.299,285.358,290.199,83.389,100232.063,0.239,287.414,99691.375,288.291,100089.934,
2004-06-01 01:50:00,296.232,296.232,285.404,290.162,83.411,100232.130,0.239,287.423,99689.806,288.253,100089.982,
2004-06-01 01:55:00,296.168,296.168,285.468,290.114,83.486,100232.197,0.060,287.432,99688.236,288.214,100090.028,
2004-06-01 02:00:00,296.107,296.107,285.546,290.081,83.492,100232.256,0.060,287.441,99686.667,288.180,100090.070,
2004-06-01 02:05:00,296.048,296.048,285.638,290.057,83.523,100232.264,0.060,287.444,99685.875,288.173,100090.071,
2004-06-01 02:10:00,295.990,295.990,285.717,290.065,83.453,100232.253,0.060,287.446,99685.083,288.180,100090.063,
2004-06-01 02:15:00,295.933,295.933,285.786,290.064,83.450,100232.243,0.060,287.448,99684.292,288.187,100090.055,
2004-06-01 02:20:00,295.879,295.879,285.844,290.068,83.430,100232.234,0.060,287.450,99683.500,288.192,100090.049,
2004-06-01 02:25:00,295.827,295.827,285.895,290.053,83.184,100232.231,0.060,287.453,99682.708,288.194,100090.044,
2004-06-01 02:30:00,295.778,295.778,285.937,290.048,82.985,100232.227,0.060,287.455,99681.917,288.197,100090.039,
2004-06-01 02:35:00,295.729,295.729,285.971,290.034,82.937,100232.226,0.060,287.457,99681.125,288.199,100090.035,
2004-06-01 02:40:00,295.682,295.682,285.998,290.032,82.900,100232.221,0.060,287.460,99680.333,288.202,100090.030,
2004-06-01 02:45:00,295.635,295.635,286.019,290.020,82.932,100232.219,0.060,287.462,99679.542,288.204,100090.025,
2004-06-01 02:50:00,295.590,295.590,286.036,290.018,82.935,100232.213,0.060,287.464,99678.750,288.207,100090.021,
2004-06-01 02:55:00,295.546,295.546,286.048,290.007,82.989,100232.211,0.060,287.466,99677.958,288.209,100090.016,
